[00:00:00.409 --> 00:00:01.310]  Well, so does he.
[01:38:11.085 --> 01:38:24.170]  I've just seen a couple of interesting dispatches from the Chinese news agency Xinhua, New China, where they say there's a hidden agenda in the attempts of rich Western countries to impose carbon limits on the developing world.
[01:38:24.230 --> 01:38:26.171]  And that is, of course, to strangle their development.
[01:38:26.551 --> 01:38:28.392]  And the debate basically comes down to this.
[01:38:28.972 --> 01:38:30.193]  If you look at the U.S.
[01:38:30.353 --> 01:38:37.496]  export price of wheat, corn, and a couple of other things, but mainly wheat and corn,
[01:38:38.320 --> 01:38:42.183]  That is what basically determines the level of the world market.
[01:38:42.484 --> 01:38:47.488]  And the U.S., of course, has been able to produce these things very efficiently in past years.
[01:38:47.608 --> 01:39:01.520]  If you ever got this monstrous cap-and-trade, cap-and-tax bill that Senator Boxer has been pushing, and also Waxman over in his committee, if that ever went through,
[01:39:01.960 --> 01:39:06.103]  The minimum effect would be to double the export price of U.S.
[01:39:06.183 --> 01:39:15.908]  wheat and corn into sub-Saharan Africa, on the wheat, South Asia, and then all sorts of poor places in Latin America where they depend on U.S.
[01:39:15.948 --> 01:39:17.449]  corn for the tortillas.
[01:39:18.330 --> 01:39:25.554]  We know from the FAO, Food and Agricultural Organization in Rome, that there are about a billion people
[01:39:26.275 --> 01:39:26.716]  We're good.
[01:39:44.082 --> 01:39:53.728]  Ultra-Hitlerian genocide dressed up as green ideology, concerned for the polar bears, concerned about ice caps and glaciers.
[01:39:53.788 --> 01:39:55.729]  And by the way, that's not your opinion.
[01:39:55.789 --> 01:40:05.496]  Maury Strong of the UN states they want a neo-feudalistic system to destroy industrial capacity, and your historical doctorate is in the Venetians.
[01:40:05.976 --> 01:40:10.599]  Is this feudalistic model not basically a replay of your own studies?
[01:40:10.919 --> 01:40:14.021]  Well, it's the mentality of the Venetians.
[01:40:14.481 --> 01:40:17.323]  Ultimately, it's the mentality of the Venetians in this sense.
[01:40:18.424 --> 01:40:38.978]  Back in the late 1200s and early 1300s, the Venetians and the Genoese and certain other banking centers were lending money to the crowned heads of Europe, and they were imposing levels of interest, usually, that forced the kings and the rulers to increase the tax burden, the take, so to speak, on the peasantry.
[01:40:39.458 --> 01:40:40.158]  We're good to go.
[01:41:05.527 --> 01:41:10.188]  These monsters that are gathering in Copenhagen hope that they can do the same thing.
[01:41:10.248 --> 01:41:12.229]  Now, just a couple of things.
[01:41:12.469 --> 01:41:16.210]  I think it's time to start demanding a special prosecutor.
[01:41:16.270 --> 01:41:18.590]  If we ever needed a special prosecutor, it's now.
[01:41:19.050 --> 01:41:26.332]  And you can see of the people that participate in these emails, we have people at the NASA Goddard Space Flight Center.
[01:41:26.352 --> 01:41:30.333]  So NASA Goddard is one place that's got to be investigated.
[01:41:30.573 --> 01:41:42.112]  And again, this is all the chief, the three groups used by the UN for the core data that everyone else signs on to and agrees in their own emails admitting this is premeditated fraud and they know the earth is cooling.
[01:41:42.645 --> 01:41:46.806]  Yes, and they're talking about, they want to fake the dates on emails.
[01:41:47.306 --> 01:41:50.287]  They want to, they use tactics of Joe McCarthy.
[01:41:50.327 --> 01:41:52.908]  They want to destroy the reputations of scientists.
[01:41:53.328 --> 01:41:55.709]  There's indeed one email where they threaten violence.
[01:41:55.769 --> 01:41:58.790]  They say, the next time I see him, I'm going to punch him in the nose.
[01:41:58.850 --> 01:41:59.850]  And who knows what that means.
[01:41:59.890 --> 01:42:00.870]  That might be serious.
[01:42:00.950 --> 01:42:05.832]  And they talk about hiding the decline and blocking FOIA requests for the raw data.
[01:42:06.266 --> 01:42:09.648]  Right, and then they talk about also learned journals, right?
[01:42:09.668 --> 01:42:11.449]  The so-called peer-reviewed journals.
[01:42:11.789 --> 01:42:25.297]  If there's a peer-reviewed learned journal that publishes material that doesn't go along with this insane party line of these lunatics, then they say we want to demote them so they'll no longer be considered a learned journal and we can go ahead.
[01:42:25.357 --> 01:42:27.378]  So NASA got it, it's got to be investigated.
[01:42:27.498 --> 01:42:27.918]  Stay there.
[01:42:27.958 --> 01:42:33.521]  We'll go through the other criminals caught with their own emails and the computer code written into it.
[01:42:33.621 --> 01:42:34.101]  Fraud.
[01:42:34.561 --> 01:42:35.862]  Computer programmer notes.
[01:42:36.182 --> 01:42:37.162]  This is fraudulent.
[01:42:37.202 --> 01:42:38.503]  Here's how you hide the decline.
[01:42:38.863 --> 01:42:40.184]  We have them red-handed.
[01:42:40.524 --> 01:42:42.525]  Senator Inhofe's calling for criminal charges.
[01:42:42.585 --> 01:42:43.685]  Lord Mocton and many others.
[01:42:43.985 --> 01:42:47.227]  We'll get Webster Grifflin, TARP Police take on this in the final segment.
[01:42:47.487 --> 01:42:48.167]  You don't want to miss this.
[01:42:48.467 --> 01:42:52.449]  This is Alex Jones and I want to tell you about the Ecola Blue Atmospheric Water Generator.
[01:42:52.509 --> 01:42:55.312]  That produces pure drinking water right from the humidity in the air.
[01:42:55.432 --> 01:42:56.673]  No, this isn't science fiction.
[01:42:56.713 --> 01:42:57.394]  It's very real.
[01:42:57.534 --> 01:42:59.656]  I know because I use one every day in my own home.
[01:42:59.776 --> 01:43:01.297]  And it's available right now to you.
[01:43:01.417 --> 01:43:05.761]  Because you know exactly where your water comes from with Ecola Blue, you'll know what's in your cup.
[01:43:05.901 --> 01:43:08.264]  Clean, great tasting water without all the pollutants.
[01:43:08.464 --> 01:43:13.108]  Get your family off the grid today by ordering your own Ecola Blue Atmospheric Water Generator.
[01:43:13.188 --> 01:43:19.191]  For your home or business, their best seller, the Ecola Blue 28, produces up to 7 gallons of water every day.
[01:43:19.252 --> 01:43:22.013]  The Ecola Blue 28 is easy to use and economical.
[01:43:22.093 --> 01:43:24.715]  Generate your own pure water from the humidity in the air.
[01:43:24.815 --> 01:43:31.959]  This system is free of chemicals and uses a multi-stage filtration system, including reverse osmosis, carbon filters, and ultraviolet lights.
[01:43:32.259 --> 01:43:35.964]  Order now and claim your water independence today by calling a Coloblue at 1-800-691-6043.
[01:43:36.004 --> 01:43:36.224]  That's 1-800-691-6043.
[01:43:36.244 --> 01:43:38.186]  Or visit a Coloblue on the web at www.ecoloble.com today.
[01:43:49.189 --> 01:43:54.392]  Hello folks, this is Alex Jones and I want to invite you to go to TPR20info.com.
[01:43:54.773 --> 01:44:09.242]  If you suffer from chronic or recurring pain, or if you take prescription drugs for pain, then you owe it to yourself to visit TPR20info.com and get TPR20, the effective pain relief cream, without the harmful side effects of prescription drugs.
[01:44:09.622 --> 01:44:13.265]  I use TPR-20 for arthritis in my hand and it works great.
[01:44:13.705 --> 01:44:17.828]  It relieves the pain fast and fights the inflammation to keep the pain away longer.
[01:44:18.208 --> 01:44:27.374]  On TPR20info.com, you can read about the many uses of TPR-20, like arthritis, fibromyalgia, sports injuries, back pain, sore muscles, and much, much more.
[01:44:27.614 --> 01:44:32.821]  Visit tpr20info.com and give yourself and those you love the gift of pain relief.
[01:44:33.101 --> 01:44:35.845]  Order now and get free shipping in the United States and Canada.
[01:44:36.065 --> 01:44:39.630]  Again, that is tpr20info.com.
[01:44:39.971 --> 01:44:42.995]  Or click on the TPR20 banner on infowars.com.
[01:44:43.195 --> 01:44:43.976]  That's tpr20info.com.
[01:44:48.024 --> 01:44:53.191]  The illusion created by the power elite is a lie that covers even the food they want you to eat.
[01:44:53.331 --> 01:44:55.274]  Will you continue to be their profit center?
[01:44:55.414 --> 01:44:57.717]  Buying their processed food that makes you sick?
[01:44:57.857 --> 01:44:59.700]  Go to the doctor and buy their drugs?
[01:45:00.140 --> 01:45:01.502]  You don't have to cooperate.
[01:45:01.762 --> 01:45:02.784]  There is a solution.
[01:45:03.004 --> 01:45:11.033]  Interhealth Botanicals, a company that my wife and I just love, have been providing products for the last five years that give you the perfect solution to this madness.
[01:45:11.433 --> 01:45:18.520]  Try their Interfood with 20 organic ingredients full of dense nutrition that gives you the energy you need and will keep you well.
[01:45:18.901 --> 01:45:24.567]  It even won the award for Best Superfood of 2009 from our friend Mike Adams, the health ranger.
[01:45:24.927 --> 01:45:30.530]  I love their Nutri-Cafe, great organic coffee infused with herbal extracts to boost your immune system.
[01:45:30.950 --> 01:45:34.752]  Try all of their truly honest products that will keep you alive and healthy.
[01:45:35.092 --> 01:45:41.296]  Go to enerfood.com or give them a call right now.
[01:45:41.316 --> 01:45:41.756]  866-762-9238.
[01:45:42.556 --> 01:45:45.858]  Click on their banner at infowars.com to see all the available discounts.
[01:45:47.930 --> 01:45:57.056]  Hey folks, this is Alex Jones, and I want to tell you about OxySilver, the world's most advanced silver hydrosol that Dr. Horowitz says can make risky vaccines and antibiotics avoidable.
[01:45:57.096 --> 01:46:00.218]  You've heard Dr. Leonard Horowitz and others urge vaccination avoidance.
[01:46:00.458 --> 01:46:06.161]  Instead, use vitamin C, D, and OxySilver, along with ZeoLife for broad-spectrum detoxification.
[01:46:06.321 --> 01:46:10.824]  Using NASA science, OxySilver is nanosilver covalently bonded to water.
[01:46:11.104 --> 01:46:13.446]  OxySilver safely electrocutes pathogens.
[01:46:13.726 --> 01:46:22.810]  Oxygenates for faster healing, then delivers a 528 Hz frequency homeopathic-like energy that Dr. Horowitz proves is fundamental to life and recovering health.
[01:46:22.910 --> 01:46:28.332]  He also recommends Zeolife for blood cleansing and GI Flora Pro as a probiotic for intestinal immunity.
[01:46:28.472 --> 01:46:30.293]  Help others and earn extra income!
[01:46:30.393 --> 01:46:30.773]  We're good to go.
[01:47:01.095 --> 01:47:08.680]  Yet these problems can be overcome by a joint effort in and between our countries.
[01:47:08.700 --> 01:47:15.444]  2009 is also the first year of global governance with the establishment of the G20 in the middle of the financial crisis.
[01:47:16.465 --> 01:47:22.889]  The Climate Conference in Copenhagen is another step towards the global management of our planet.
[01:47:25.231 --> 01:47:25.571]  Our mission
[01:47:27.051 --> 01:47:41.188]  Well, there is Herman Van Rompuy, the new head of the Dictatorial EU, saying global government, global governance, the global management of the world, built around the carbon tax, a new Ponzi scheme for the bankers that control this whole system.
[01:47:41.569 --> 01:47:46.415]  Webster Griffin, Tarpley, your comments on that and going through ClimateGate emails.
[01:47:46.935 --> 01:47:54.157]  I have to start by saying what a contemptible, impotent little twerp this Herman Van Rompuy really is.
[01:47:55.058 --> 01:48:04.461]  The idea that they make such a person president of Europe, right, which has brought forward some rather significant examples of humanity, that they give it to this little mouse.
[01:48:05.641 --> 01:48:06.942]  It shows how pathetic they are.
[01:48:07.002 --> 01:48:08.463]  They can be defeated, right?
[01:48:08.884 --> 01:48:13.127]  Any opposition led by Herman Van Rompuy can be defeated.
[01:48:13.147 --> 01:48:23.534]  So I think, again, the urgent thing now is to get criminal investigations going at NASA, National Oceanic and Atmospheric Administration, and all of the other... That's where the emails come from.
[01:48:23.574 --> 01:48:27.137]  Explain to people, these are the paramount group running it all.
[01:48:27.677 --> 01:48:49.945]  Yeah, well, this is your University of East Anglia CRU, the Hadley CRU, the Climate Research Unit, and this is the main input into that intergovernmental panel on climate change with their pompous and bombastic, stupid report from early 2007, which was then used by Al Gore to launch that big campaign of his in the first half of 2007.
[01:48:51.545 --> 01:49:14.618]  And it turns out it's a fraud, and it's an international conspiracy, and you can't just proceed as if nothing has happened, which is what these Rompeau guys... And for those that don't know, the BBC finally broke their week-long blockade and said, oh, we're investigating who stole the data, they admit it's real, and now, Times of London, climate change data dumped, the university's destroyed it all.
[01:49:15.580 --> 01:49:21.664]  Yes, well, unfortunately the world is not controlled by the British Official Secrets Act, which they're probably going to try to use.
[01:49:22.984 --> 01:49:23.885]  But now here's the thing.
[01:49:24.125 --> 01:49:26.707]  The Copenhagen Conference starts on December 7th.
[01:49:26.767 --> 01:49:27.527]  Boy, what a day.
[01:49:27.627 --> 01:49:29.908]  Pearl Harbor Day, they start the conference.
[01:49:30.469 --> 01:49:34.031]  The absolute imperative is this conference must fail.
[01:49:34.391 --> 01:49:35.712]  It must be a stalemate.
[01:49:36.052 --> 01:49:36.772]  A deadlock.
[01:49:37.093 --> 01:49:37.833]  A gridlock.
[01:49:38.093 --> 01:49:39.134]  Nothing should get through.
[01:49:39.714 --> 01:49:42.477]  Now, there was already this secret diplomacy by Obama.
[01:49:42.957 --> 01:49:47.121]  One of the top oligarchs at the United Nations is this Ivo De Boer.
[01:49:47.422 --> 01:49:48.203]  Watch this guy.
[01:49:48.563 --> 01:49:53.408]  He's the manager, he's the top poncho of the Copenhagen Climate Conference.
[01:49:53.768 --> 01:50:03.057]  And about ten days ago, Ivo De Boer, B-O-E-R, look him up on the internet, he had a secret meeting with Obama where they were discussing these fallback positions.
[01:50:03.437 --> 01:50:06.019]  And Obama wasn't going to go, but now he's going.
[01:50:06.079 --> 01:50:06.899]  Now he's going to go.
[01:50:07.259 --> 01:50:08.860]  And that's another important thing.
[01:50:08.980 --> 01:50:11.241]  Obama has to fall flat on his face.
[01:50:11.702 --> 01:50:15.644]  He has to be defeated, humiliated, rejected, scorned.
[01:50:16.004 --> 01:50:17.105]  The ingredients are there.
[01:50:17.425 --> 01:50:24.869]  The Chinese have come up with a kind of face-saving cover, but they will not accept binding carbon limits.
[01:50:25.269 --> 01:50:28.331]  India will not accept binding carbon limits.
[01:50:28.651 --> 01:50:30.352]  Only the West must make the cuts.
[01:50:30.632 --> 01:50:32.013]  Well, yes, in effect.
[01:50:32.353 --> 01:50:37.195]  The Africans are concerned about getting development aid, and there's no development aid on the table.
[01:50:37.236 --> 01:50:39.537]  These governments are all bankrupt.
[01:50:39.577 --> 01:50:46.000]  You've even got the island states, the smaller countries that happen to be islands, are also in a strongly critical position.
[01:50:46.040 --> 01:50:49.722]  We saw all of this at the last pre-meeting in Barcelona.
[01:50:49.762 --> 01:50:52.964]  So there's every reason to think that this can fail.
[01:50:53.004 --> 01:50:58.026]  Now, when Obama goes, he's going to promise a 17 percent cut in U.S.
[01:50:58.086 --> 01:50:58.867]  carbon emissions.
[01:50:59.287 --> 01:51:04.011]  We have to say loud and clear, all of us, Obama cannot bind the United States.
[01:51:04.452 --> 01:51:06.473]  Obama is a lame duck president.
[01:51:06.874 --> 01:51:09.276]  His popularity is through the floor.
[01:51:09.596 --> 01:51:12.118]  He's collapsing faster than Jimmy Carter.
[01:51:12.418 --> 01:51:20.125]  He's got a bigger left opposition coming at him than Lyndon B. Johnson once he announces his war escalation on Monday.
[01:51:21.186 --> 01:51:21.967]  I don't understand.
[01:51:42.090 --> 01:51:42.570]  Wake you up!
[01:51:42.650 --> 01:51:46.753]  We now learn there's a secret internet censorship treaty that he won't release.
[01:51:46.793 --> 01:51:47.614]  We got copies.
[01:51:47.694 --> 01:51:48.815]  Total censorship.
[01:51:49.695 --> 01:51:51.657]  They're doing all this by stealth.
[01:51:52.337 --> 01:51:54.939]  They're doing this covertly more and more.
[01:51:56.025 --> 01:52:02.229]  The other thing I would say is the fact that Dubai has now blown up is another... Yeah, yeah, give people some background.
[01:52:02.289 --> 01:52:05.811]  Times of London, Dubai in deep water as ripples from debt crisis spread.
[01:52:05.831 --> 01:52:11.595]  A 28 billion or 14 billion pound default by the Dubai State Corporation.
[01:52:11.995 --> 01:52:15.837]  Again, for those that don't know, that's in the Middle East, the supposed apple of globalization.
[01:52:16.418 --> 01:52:24.603]  You said a year ago here, when we had the last crisis, that when Dubai started to go, that was the signal of the next big slide, Webster.
[01:52:25.222 --> 01:52:27.283]  Well, obviously, these are oil sheiks, right?
[01:52:27.323 --> 01:52:29.785]  I mean, the oil is not really in Dubai, but it's close enough.
[01:52:30.125 --> 01:52:32.726]  These are your emirates of the Gulf, right?
[01:52:32.766 --> 01:52:33.687]  The Persian Gulf.
[01:52:34.567 --> 01:52:43.232]  These people rub elbows with Kuwait and Qatar and Oman, but this is specifically the United Arab Emirates, the old crucial states.
[01:52:43.872 --> 01:52:49.416]  And there they are with Dubai, where they have all these gigantic building projects, right?
[01:52:49.456 --> 01:52:58.703]  The tallest building, the sail, they have the palm, they have the world, these island systems where they build houses and so forth and try to get people to invest in this.
[01:52:59.063 --> 01:53:01.325]  This has been collapsing now for about a year, right?
[01:53:01.345 --> 01:53:02.585]  The foreigners have been fleeing.
[01:53:03.026 --> 01:53:13.113]  So now, between Wednesday and Thursday, $80 billion owned by Dubai World, Dubai Ports Authority that Bush wanted to take over the Port of New York.
[01:53:13.633 --> 01:53:17.255]  And this Nakhil, that is now in default.
[01:53:17.435 --> 01:53:29.640]  And this money is owed to Barclays Bank, Royal Bank of Scotland, Lloyds, Hong Kong Shanghai Banking Corporation, Mitsubishi, Mitsui Bank of Japan, and Citibank.
[01:53:29.920 --> 01:53:37.384]  One of the things that may happen is that Dubai will sell the Queen Elizabeth II, which they own, to try to get money to pay off these banks.
[01:53:37.444 --> 01:53:38.364]  Another two things.
[01:53:39.056 --> 01:53:45.320]  If you look at the futures for tomorrow, it looks like New York will open down about 200 points.
[01:53:45.720 --> 01:53:49.542]  Yeah, notice that Dubai announced the default when the U.S.
[01:53:49.582 --> 01:53:56.446]  markets were closed on Thanksgiving, and we have the big French bank announcing prepare for total collapse.
[01:53:57.466 --> 01:53:57.987]  Yes, indeed.
[01:53:58.007 --> 01:54:00.128]  Well, I think these are connected.
[01:54:00.595 --> 01:54:01.355]  What is that, Socienal?
[01:54:01.395 --> 01:54:02.276]  How do you pronounce it?
[01:54:02.296 --> 01:54:04.477]  Societe Generale, I think, huh?
[01:54:04.817 --> 01:54:05.058]  Yes.
[01:54:05.918 --> 01:54:09.300]  Remember, they've been bailed out by you through AIG, right?
[01:54:09.320 --> 01:54:09.680]  $50 billion.
[01:54:09.960 --> 01:54:11.461]  Tim Geithner made that possible.
[01:54:12.042 --> 01:54:13.482]  So now there are basically two things.
[01:54:13.663 --> 01:54:15.904]  One is that the U.S.
[01:54:16.084 --> 01:54:22.988]  bubble, which has been created by Obama with the 0% Federal Reserve lending and the bailout money and all this,
[01:54:23.488 --> 01:54:26.110]  That this will now experience a panic crash.
[01:54:26.151 --> 01:54:47.089]  So panic in New York is one side of it, but perhaps even more damaging, you have all of these emerging markets, which are similar to Dubai, in other words, these hot money paradises, and you can look at Greece, Hungary, Qatar, Turkey, Ireland, India, Russia, Malaysia, down the list, right, all kinds of, Estonia, Latvia,
[01:54:48.010 --> 01:54:50.692]  These places are all now on the verge of panic.
[01:54:50.732 --> 01:54:54.836]  They were already on the verge of panic, and now they may go into panic.
[01:54:54.856 --> 01:55:06.808]  Then you have these other places, Ukraine, Latvia, and Iceland, which are basically already in bankruptcy, where this may be enough to push them into debt moratorium, in other words, into a formal default.
[01:55:07.228 --> 01:55:08.790]  And that's what Dubai is calling for.
[01:55:09.310 --> 01:55:10.972]  We've only got a minute and a half left, Webster.
[01:55:11.293 --> 01:55:17.059]  What about this Russia Today announcement that Russian advisors and equipment are joining the U.S.
[01:55:17.099 --> 01:55:18.521]  and coalition in Afghanistan?
[01:55:18.781 --> 01:55:21.464]  I've clearly got to have you back up in the next few days on the weekday show.
[01:55:22.225 --> 01:55:24.667]  I don't want to give that too much significance.
[01:55:24.747 --> 01:55:29.370]  I would urge everybody, look at that incident on the Moscow to St.
[01:55:29.410 --> 01:55:30.711]  Petersburg Express.
[01:55:31.352 --> 01:55:32.773]  It's terrorism.
[01:55:32.813 --> 01:55:36.695]  The two possibilities there, all the media mention are, it's Chechen terrorism.
[01:55:36.735 --> 01:55:40.298]  Well, that's run by the US and the British, so take that back to London and New York.
[01:55:40.958 --> 01:55:47.442]  And, it could be these neo-Bolsheviks, right, these neo-Nazis, which are supported by the U.S.
[01:55:47.462 --> 01:55:55.928]  This is Limonov and his crew, who are together with Kasparov, and Kasparov is the main darling of the United States and the anti-Putin opposition.
[01:55:55.968 --> 01:56:00.530]  So, there's a grave suspicion that some kind of a warning was delivered, right?
[01:56:00.590 --> 01:56:05.894]  Putin has just been on a tour of Western Europe where he's been getting... Calling for arresting bankers.
[01:56:06.864 --> 01:56:11.046]  Yes, he made these remarks about Madoff, which didn't please the financial types.
[01:56:11.666 --> 01:56:19.050]  And significantly, he's gotten the British to come in on the North Stream pipeline, and the French have come in on the South Stream pipeline.
[01:56:19.230 --> 01:56:21.031]  That Georgian pipeline just got approved.
[01:56:21.830 --> 01:56:29.594]  Well, but the one that's making progress is the Russian one, because the Georgians... I mean, just north of Georgia, into the Black Sea.
[01:56:30.015 --> 01:56:31.295]  This is the South Stream.
[01:56:31.335 --> 01:56:32.196]  This is the Russian one.
[01:56:32.216 --> 01:56:34.797]  This has got Turkey, Italy, and now France.
[01:56:34.817 --> 01:56:35.778]  So, here's the idea.
[01:56:36.018 --> 01:56:39.360]  The big argument against this cap-and-trade nonsense is unemployment.
[01:56:39.420 --> 01:56:49.205]  Now, if you go into a second round of the Depression, people are likely to say, look, we can't afford any of this now, because we're now... Clearly, cutting our carbon will kill us, even if it was real when it's not.
[01:56:49.465 --> 01:56:49.825]  Right.
[01:56:49.925 --> 01:56:52.767]  It simply undermines political support for this even more.
[01:56:52.827 --> 01:56:59.672]  So there's a great chance to block this Copenhagen monstrosity and I urge everybody to do everything they can to do that.
[01:57:20.325 --> 01:57:21.806]  Okay, let's let's get Jason in here.
[01:57:22.146 --> 01:57:23.726]  Infowars.com audio streams.
[01:57:23.746 --> 01:57:26.847]  You want to hear Webster continue if Burmess makes that decision.
[01:57:26.907 --> 01:57:27.247]  He does.
[01:57:27.287 --> 01:57:28.268]  He just yelled he wants it.
[01:57:28.688 --> 01:57:30.208]  Okay, Webster, this is too important.
[01:57:30.248 --> 01:57:34.550]  I'm gonna be in there listening to you as we also work on some films tonight.
[01:57:34.810 --> 01:57:35.690]  Great job, everybody.
[01:57:35.730 --> 01:57:36.510]  Great job, crew.
[01:57:36.570 --> 01:57:37.310]  God bless you all.
[01:57:37.351 --> 01:57:38.511]  Retransmission starts later.
[01:57:38.951 --> 01:57:41.354]  Have you ever wanted to generate your own supply of electrical power?
[01:57:41.815 --> 01:57:44.999]  If so, this is going to be the most important message you will ever hear.
[01:57:45.440 --> 01:57:49.806]  Solar power generators are now available from Solutions from Science in Thompson, Illinois.
[01:57:50.026 --> 01:57:55.634]  These emergency backup systems provide life-saving electrical power when you need it most, unlike gas generators.
[01:57:55.914 --> 01:58:00.399]  A solar generator runs quietly, emits no fumes, and produces electricity for free.
[01:58:00.679 --> 01:58:03.723]  It's like having an electric power plant running quietly in your own home.
[01:58:04.303 --> 01:58:08.728]  Run sump pumps, shortwave radios, computers, and even keep food from spoiling.
[01:58:09.128 --> 01:58:15.435]  Whether it's hurricanes, ice storms, brownouts, or blackouts, you'll never have to suffer through painful power outages again.
[01:58:15.696 --> 01:58:17.638]  When the power goes out, you'll be ready.
[01:58:18.098 --> 01:58:20.919]  With a solar-powered generator from Solutions from Science.
[01:58:21.299 --> 01:58:25.361]  Go to MySolarBackup.com and get off the grid today!
[01:58:25.801 --> 01:58:27.942]  That's MySolarBackup.com or call 877-327-0365.
[01:58:27.962 --> 01:58:28.002]  877-327-0365.
[01:58:28.022 --> 01:58:29.063]  Don't wait, call today!
[01:58:39.141 --> 01:58:41.744]  Hello, this is Alex Jones with some important questions.
[01:58:42.145 --> 01:58:47.112]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
[01:58:47.492 --> 01:58:49.234]  My answer would be all I can get.
[01:58:49.535 --> 01:58:54.361]  In the battle for freedom and the lives of your loved ones, food is your only ammunition.
[01:58:54.542 --> 01:58:55.503]  How much do you want?
[01:58:55.723 --> 01:58:56.464]  When do you want it?
[01:58:56.845 --> 01:58:57.005]  Now!
