[00:00:06.476 --> 00:00:06.556]  1-800-340-7091.
[01:35:23.784 --> 01:35:26.085]  Right, that's the imperative that civilization faces.
[01:35:26.125 --> 01:35:29.347]  Now one of the things is you've got to gear up scientific
[01:35:29.867 --> 01:35:32.468]  Technological industrial progress.
[01:35:33.108 --> 01:35:35.428]  There's no way you get out of this just by tinkering with money.
[01:35:35.809 --> 01:35:46.031]  You've got to have things like a program for the exploration, permanent colonization, and industrial production on the moon, Mars, and other nearby objects in space.
[01:35:46.431 --> 01:35:51.112]  You've got to have a program of research into high-energy physics, so you get... Here's an example of pure research.
[01:35:51.152 --> 01:35:51.713]  Look at the internet.
[01:35:51.733 --> 01:35:53.333]  We would have no economy if it wasn't for that.
[01:35:53.553 --> 01:35:54.454]  Hello, this is Tony.
[01:35:54.554 --> 01:35:59.478]  I'm here at the flood and the military has been dispatched and they've been evacuating places that haven't been and been arresting random people.
[01:36:22.494 --> 01:36:24.315]  Going through areas that haven't been going.
[01:36:24.355 --> 01:36:24.755]  That's right.
[01:36:24.835 --> 01:36:25.775]  Any excuse now.
[01:36:25.795 --> 01:36:27.476]  DWI checkpoints.
[01:36:28.137 --> 01:36:29.357]  The mass shooting in Alabama.
[01:36:29.678 --> 01:36:32.059]  Troops show up as they set the precedent for this.
[01:36:32.099 --> 01:36:32.779]  Webster Darbley.
[01:36:33.540 --> 01:36:35.201]  I'd like to hear more from the caller.
[01:36:36.101 --> 01:36:38.883]  I even have pictures of a black helicopter.
[01:36:40.904 --> 01:36:43.585]  It's in the news, Webster, that they're using troops basically for anything.
[01:36:43.606 --> 01:36:44.226]  Yeah, I'm sure they are.
[01:36:44.486 --> 01:36:46.007]  So what's going on with the flood?
[01:36:48.528 --> 01:36:49.529]  With the flood?
[01:36:49.549 --> 01:36:49.929]  Yeah, the flood.
[01:36:49.949 --> 01:36:51.330]  You said you're from the flood area, right?
[01:36:51.849 --> 01:36:53.271]  Yeah, yeah.
[01:36:53.732 --> 01:37:01.965]  The snow, we got like a three-day blizzard and we got like five feet and it melted in.
[01:37:02.085 --> 01:37:03.587]  Global warming is hitting you hard.
[01:37:04.188 --> 01:37:04.910]  Yeah, yeah.
[01:37:05.552 --> 01:37:05.732]  Yeah.
[01:37:06.052 --> 01:37:07.713]  We need a whole bunch of that right now.
[01:37:07.733 --> 01:37:14.558]  I mean, I would say one of the things you could do as a stimulus project is to rebuild the levees, dikes, and water systems so you wouldn't have flooding.
[01:37:14.598 --> 01:37:15.178]  How about that?
[01:37:15.238 --> 01:37:16.399]  Yeah, humans need goals.
[01:37:16.479 --> 01:37:17.180]  Thank you, caller.
[01:37:17.200 --> 01:37:17.880]  Sorry to hear about that.
[01:37:17.900 --> 01:37:18.801]  I know there's floods everywhere.
[01:37:19.341 --> 01:37:24.544]  Let's go ahead and talk to, in this record cold weather, because of global warming, Hamilton in Colorado.
[01:37:24.564 --> 01:37:25.125]  You're on the air.
[01:37:25.165 --> 01:37:25.505]  Go ahead.
[01:37:26.317 --> 01:37:30.780]  Hey, uh, I hope that both of you celebrated Earth Hour yesterday.
[01:37:30.800 --> 01:37:42.387]  Yeah, they turned off lights all over the world, teaching us lights, you know, and fire, and they're trying to restrict fireplaces in Europe, and again, we've got to have feudal lords that rule every facet of our lives.
[01:37:42.887 --> 01:37:46.009]  And if you don't do it, then it must mean you want the planet to burn up.
[01:37:46.449 --> 01:37:51.493]  Well, I actually sat that one out, and I'm wondering whether Al Gore turned off his heated pool in his...
[01:37:52.575 --> 01:37:55.035]  His energy guzzling house that he's got down there.
[01:37:55.055 --> 01:38:01.857]  Well, he's got about five houses, but he does have a 9,000 square foot one that uses about 10 times the energy of the average home, but that's okay.
[01:38:01.897 --> 01:38:02.137]  Right.
[01:38:02.537 --> 01:38:03.877]  Well, he's an oligarch.
[01:38:03.897 --> 01:38:08.698]  Well, I mean, he buys carbon offset credits from his own company, so it's okay.
[01:38:08.958 --> 01:38:09.138]  Right.
[01:38:09.198 --> 01:38:13.319]  And of course, carbon offsets are carbon offsets that never happened in the world.
[01:38:13.379 --> 01:38:18.700]  In other words, they say, yeah, we planted an acre of grass in Africa, but don't go over there because it never happened.
[01:38:18.940 --> 01:38:19.820]  It's a complete scam.
[01:38:20.991 --> 01:38:22.852]  He's basically in the same league with Madoff, right?
[01:38:22.892 --> 01:38:26.053]  Madoff's investments and Al Gore's carbon offsets are in the same league.
[01:38:26.073 --> 01:38:47.459]  I was looking at their website for Earth Hour, and I was looking at supporters, and it showed the logo of the United Nations and the WWF, and of course, WWF was the first president, I believe Prince Bernhard, who also happened to be the founder of the Bullerberg Group.
[01:38:47.959 --> 01:38:48.560]  And a Nazi.
[01:38:48.580 --> 01:38:49.201]  Yeah, and a Nazi.
[01:38:49.221 --> 01:38:53.646]  He was a member of the Brown Shirts, the S.A., and of the Black Shirts, the S.S.
[01:38:54.127 --> 01:39:05.360]  So he was a leading Nazi, and it was Prince Bernard of Holland who joined together with Prince Philip, who's the guy who wants to come back as a deadly virus to kill people to solve the problem of overpopulation.
[01:39:06.050 --> 01:39:12.576]  And that's right, and when you say that to people, it's funny that it's so outrageous, they immediately say, you're full of it.
[01:39:12.616 --> 01:39:16.619]  Oh, well that's Reuters, and he always says, I want to come back as a deadly virus.
[01:39:16.639 --> 01:39:24.466]  Don't forget Prince Charles, he says, he talks to his plants, I guess anybody can talk to their plants, but then he says, they answer me, my plants answer me back.
[01:39:24.886 --> 01:39:28.969]  Obama will be visiting the Queen, Prince Philip, and Prince Charles this coming
[01:39:29.830 --> 01:39:31.872]  This coming week, so we'll see what comes out of that.
[01:39:31.892 --> 01:39:32.713]  Sure, good to hear from you.
[01:39:32.773 --> 01:39:35.035]  Let's go ahead and talk to Chris in Tampa, Florida.
[01:39:35.055 --> 01:39:35.855]  You're on the air, Chris.
[01:39:36.536 --> 01:39:38.037]  Hey, Webster, great show on Saturday.
[01:39:38.077 --> 01:39:51.409]  There's no doubt there's plenty of oil, and I'm no doubt a pay biotic, but there are many university studies also showing that there's more seismic activity, including tsunami, in areas of greater oil drilling.
[01:39:52.069 --> 01:39:53.651]  Now, about Obama, during his
[01:39:53.951 --> 01:39:54.331]  Yes, we are.
[01:40:17.124 --> 01:40:31.330]  433 of which he has not yet taken action, many thankfully so, such as forcing participation in 401K and IRAs, and he also promised to investigate political conflict of interest between credit rating agencies and both financial institutions.
[01:40:31.931 --> 01:40:40.735]  But, you know, regarding the lobbyists, on their Obamiter, you know, just like a newspaper to drop vowels,
[01:40:41.275 --> 01:40:59.421]  They talk about the PSYOP, I would call it, when after he took office he signed the executive order on the lobbyists allowing him, the president, to sign waivers arbitrarily and otherwise if they didn't have a waiver they would have to voluntarily recuse themselves
[01:40:59.941 --> 01:41:03.283]  Don't hold your breath, because he always does the opposite of what he says.
[01:41:03.343 --> 01:41:05.704]  I think Obama is going to rewrite his memoir there.
[01:41:05.724 --> 01:41:07.485]  He called it the audacity of hope.
[01:41:07.505 --> 01:41:09.867]  He's going to recast that as the mendacity of dope.
[01:41:28.215 --> 01:41:30.497]  Uh, based on the fact that he welshes on all of his promises.
[01:41:31.238 --> 01:41:32.419]  Well, truth you can deceive him.
[01:41:32.819 --> 01:41:41.107]  Mark Patterson, the Chief of Staff to the Treasury Secretary, uh, in public records, we know that Patterson worked as a lobbyist for, uh, Goldman Sachs in 2008.
[01:41:41.147 --> 01:41:44.350]  Well, I mean, look at the Chief of Staff for the White House!
[01:41:45.160 --> 01:42:02.280]  He comes off Wall Street as being paid 17 million a year scamming people, and at the same time takes Senator Dodd's wife at AIG, getting the money that he put in there as a little loophole for the bonuses while he's out saying he's fighting the bonuses, and he's the author of them.
[01:42:02.300 --> 01:42:04.763]  I mean, these people are congenital liars.
[01:42:05.569 --> 01:42:08.572]  And I'd recommend you link to the story at politifact.com.
[01:42:08.653 --> 01:42:13.758]  I don't see that you do right now, but it's campaign promise 240 regarding lobbyists.
[01:42:14.079 --> 01:42:18.984]  And they asked the White House press office, this is what's Politifact is run by the St.
[01:42:19.004 --> 01:42:22.348]  Pete Times, which I don't, I'm not particularly fond of.
[01:42:22.408 --> 01:42:25.451]  They're not, they're more dishonest.
[01:42:26.152 --> 01:42:26.432]  No, I know.
[01:42:26.452 --> 01:42:29.454]  If you go to Politifact, it's just he lies about everything congenitally.
[01:42:30.035 --> 01:42:33.097]  And, you know, Webster, that's a point we've got to make when I complete the interview after the show.
[01:42:33.117 --> 01:42:34.037]  We're going to keep taping in here.
[01:42:34.417 --> 01:42:37.519]  But, I mean, literally, it's like the super lobbyist administration.
[01:42:39.020 --> 01:42:39.641]  It's amazing.
[01:42:39.681 --> 01:42:41.262]  He said he wouldn't hire one of them, though, Webster.
[01:42:42.205 --> 01:42:45.926]  Well, he always was taking money from people who were in the same law firm.
[01:42:45.966 --> 01:42:53.548]  And he'd say, if a mega law firm had one or two designated lobbyists, he wouldn't take it from them, but the rest of them could bundle and he'd take it from others.
[01:42:53.588 --> 01:42:55.368]  So, it's basically word games.
[01:42:55.408 --> 01:42:57.169]  Anyway, this doesn't get us anywhere.
[01:42:57.189 --> 01:43:02.810]  The point is that this is the most controlled administration by Wall Street.
[01:43:03.522 --> 01:43:05.424]  I think in all of American history, by far.
[01:43:05.444 --> 01:43:07.445]  In other words, it's a place where there's only one interest.
[01:43:07.885 --> 01:43:10.628]  It's the banking, financier, derivatives, hedge fund interest.
[01:43:11.228 --> 01:43:14.210]  And people like heavy industry, they have to grovel, right?
[01:43:14.390 --> 01:43:15.431]  They have to show they're viable.
[01:43:15.451 --> 01:43:21.176]  Yeah, let's talk about, uh, they have to prove that they're viable with the car companies, with the bankers.
[01:43:21.196 --> 01:43:22.016]  They can all stay there.
[01:43:22.257 --> 01:43:24.678]  We'll also tell you about mandatory service bill lives on.
[01:43:25.019 --> 01:43:26.800]  You want a national draft for you and your family?
[01:43:26.860 --> 01:43:27.260]  Get ready.
[01:43:27.340 --> 01:43:29.622]  Obama is bringing slavery back in.
[01:43:29.642 --> 01:43:33.045]  Supposedly, at the end of the 1860s, it's back under Hare Obama.
[01:43:35.541 --> 01:43:39.583]  If you owe the IRS, you can't make the problem go away without professional help.
[01:43:40.044 --> 01:43:43.005]  But with the help of Dan Pilla, you can get your problem solved.
[01:43:43.406 --> 01:43:47.908]  Hi, I'm Dan Pilla, and I've been solving tax debt problems for 30 years, and I can help you too.
[01:43:48.268 --> 01:43:52.911]  We can stabilize IRS collection action and get your tax debt reduced, sometimes completely eliminated.
[01:43:53.431 --> 01:44:04.961]  And if you received a 1099 from a bank because of mortgage or other debt forgiveness, the vast majority of the time, I can show you how to completely erase it so you pay no taxes on what the IRS will consider to be taxable income.
[01:44:05.281 --> 01:44:08.123]  Call us for a free consultation to discuss the many possibilities.
[01:44:08.584 --> 01:44:08.984]  Call 1-800-34-NO-TAX.
[01:44:09.004 --> 01:44:09.404]  That's 800-34-N-O-T-A-X.
[01:44:15.129 --> 01:44:17.913]  Or go to my website at TaxHelpOnline.com.
[01:44:18.254 --> 01:44:23.081]  Dan Pilla has been protecting taxpayers from the IRS for three decades, and he can help you.
[01:44:23.562 --> 01:44:24.303]  Call us today, 800-346-6829.
[01:44:24.543 --> 01:44:25.004]  That's 800-34-NoTax.
[01:44:33.187 --> 01:44:34.028]  We're good to go.
[01:44:54.849 --> 01:44:58.151]  Call 908-691-2608 or visit hempusa.org.
[01:44:58.371 --> 01:45:11.021]  This incredible food source is loaded with enzymes so your body can digest the food you eat, and it creates an alkaline environment where cancer can't grow and parasites cannot live, and brings funguses, viruses, and bacterial levels down and to a halt.
[01:45:11.241 --> 01:45:12.903]  Try our powder seeds and oil today.
[01:45:13.083 --> 01:45:17.226]  Call 908-691-2608 or visit hempusa.org.
[01:45:17.426 --> 01:45:20.108]  If the body has the proper nutrition it will heal itself.
[01:45:20.388 --> 01:45:20.949]  Ask yourself,
[01:45:21.249 --> 01:45:24.214]  Why does our government not allow this crop to grow in the US?
[01:45:24.475 --> 01:45:26.819]  This product is also great for pets and animals.
[01:45:26.999 --> 01:45:28.261]  Call 908-691-2608 or go to hempusa.org today!
[01:45:33.520 --> 01:45:35.321]  Gardeners, you have the seeds.
[01:45:35.541 --> 01:45:37.822]  Now let us help you create the ultimate garden.
[01:45:38.002 --> 01:45:41.243]  And whether or not you've got good soil, we've got just the solution.
[01:45:41.523 --> 01:45:45.845]  Add Grand Liquid Organic Fertilizer at liquidorganicfertilizer.com.
[01:45:46.005 --> 01:45:49.207]  Restore life to your soil or apply directly to the crop.
[01:45:49.387 --> 01:45:51.688]  Visit liquidorganicfertilizer.com.
[01:45:51.848 --> 01:45:59.171]  Fuller feeding with our 4-3-3 or sulfate of potash with kelp is 20 times more efficient than applying amendments to the soil.
[01:46:00.131 --> 01:46:08.856]  Fish, blood meal, potash, and North Atlantic kelp are combined with 10 micronutrients, as well as vitamins and amino acids for max results.
[01:46:09.156 --> 01:46:10.016]  You have the seeds.
[01:46:10.357 --> 01:46:11.897]  Now you need the fertilizer.
[01:46:11.917 --> 01:46:12.138]  Call 1-800-579-0580.
[01:46:12.158 --> 01:46:12.498]  That's 1-800-579-0580.
[01:46:12.518 --> 01:46:13.438]  Or visit liquidorganicfertilizer.com.
[01:46:13.538 --> 01:46:15.960]  Enhance and protect your garden now with natural organic fertilizer.
[01:46:33.370 --> 01:46:38.693]  With an economy that continues to plummet, many of us will have to make the difficult decision to cut back on our expenses.
[01:46:39.313 --> 01:46:41.995]  One thing we cannot afford to cut back on, though, is our health.
[01:46:42.435 --> 01:46:49.740]  If you suffer from chronic illness, stress, a weak immune system, or just always feel tired, you need to visit Shentrition.com.
[01:46:50.200 --> 01:46:54.723]  The philosophy at Shentrition is to feed the body what it needs, plus heal the body with food.
[01:46:55.484 --> 01:47:07.760]  One scoop a day with water, milk or juice will have you feeling better in no time, giving you more stamina and energy, helping to alleviate stress, boosting your natural healing power, strengthen your immune system, and it tastes great too.
[01:47:08.180 --> 01:47:11.985]  Shantritian is all-natural, wheat-free, dairy-free and 100% vegetarian.
[01:47:13.607 --> 01:47:14.507]  Thank you for listening to GCN.
[01:47:14.547 --> 01:47:16.468]  Be sure to visit GCNlive.com today!
[01:47:44.031 --> 01:47:48.833]  There must be some kind of way out of here, said the joker to the thief.
[01:47:48.853 --> 01:47:50.313]  There's too much confusion.
[01:47:51.093 --> 01:47:52.254]  I can't get no relief.
[01:47:52.274 --> 01:47:59.596]  Webster Tarpley, either the bankers get arrested, the new order falls, a new
[01:48:07.259 --> 01:48:12.441]  Incredible age of renaissance can begin, or we're going into a new dark age, aren't we?
[01:48:12.461 --> 01:48:12.961]  That's a choice.
[01:48:13.221 --> 01:48:17.383]  And if you thought Obama was going to be the key to getting out of this, it's been a terrible mistake.
[01:48:17.463 --> 01:48:19.604]  It's been a bogus sham and a cruel hoax.
[01:48:19.664 --> 01:48:32.369]  So, Obama turns out to be the deployment of the bankers to make sure that there would be no solution for the crisis, but only endless bailouts of the derivatives and endless war and imperialism around the world.
[01:48:32.449 --> 01:48:34.030]  And endless dictatorship at home.
[01:48:34.110 --> 01:48:36.031]  Next issue, we'll take a few final calls.
[01:48:37.199 --> 01:48:41.804]  You wrote a book a year ago about this, saying mandatory service from their own writings, what they were planning.
[01:48:43.806 --> 01:48:46.528]  They've passed the bills for National Compulsory Service last week.
[01:48:46.569 --> 01:48:47.910]  We barely got stripped out.
[01:48:48.410 --> 01:48:49.351]  Compulsory Service.
[01:48:49.752 --> 01:48:53.255]  But now they've introduced another bill, and everything's racing through by two-thirds majorities.
[01:48:53.716 --> 01:48:55.477]  Mandatory Service Bill lives on.
[01:48:55.497 --> 01:48:57.740]  Infowars.com, but we linked to the Associated Press.
[01:48:58.280 --> 01:48:59.901]  It seemed like a victory of sorts last week.
[01:48:59.921 --> 01:49:02.942]  The Senate approved a bill to radically expand the AmeriCorps program.
[01:49:02.962 --> 01:49:12.387]  The bill initially contained language, proposed a study for mandatory service for all young people in the United States, but the language was removed as the bill moved through the Senate and did not appear in the final version.
[01:49:12.447 --> 01:49:13.147]  Well, it's back!
[01:49:13.587 --> 01:49:16.848]  The language was stripped from one bill, but it suddenly appeared in another.
[01:49:17.148 --> 01:49:18.509]  It's now contained in H.R.
[01:49:18.529 --> 01:49:24.491]  1444, up on Infowars.com, due to crawl across the House floor this week.
[01:49:24.731 --> 01:49:24.991]  H.R.
[01:49:25.011 --> 01:49:32.973]  1444 is sponsored by Representative Jim McDermott, a Washington State Democrat, and is assigned to the House Committee on Labor and Education.
[01:49:32.993 --> 01:49:37.195]  It has word-for-word what was in the other bill, the bill under Section 4B.6 states
[01:49:40.129 --> 01:49:52.036]  Mandatory service requirement for all able young people could be developed and how such a requirement can be implemented in a manner that would strengthen the social fabric of the nation overcome, then it goes through the military service and all the rest of it.
[01:49:52.056 --> 01:49:53.697]  So, this is slavery.
[01:49:54.434 --> 01:50:01.597]  Yeah, you can call it slave labor, forced labor, compulsory military service, all being bootlegged in under left cover.
[01:50:01.697 --> 01:50:07.360]  Stuff that Bush could never dare to even imagine is now being flaunted, really, by the Obama people.
[01:50:08.441 --> 01:50:09.061]  Let's look at it.
[01:50:09.101 --> 01:50:17.265]  When Mussolini seized power in Italy in October 1922, one of the first things he did was to create the Voluntary National Service Militia.
[01:50:18.065 --> 01:50:19.746]  Voluntary National Security Militia.
[01:50:20.347 --> 01:50:23.468]  That then created a group called O.V.R.A., the OVRA.
[01:50:23.528 --> 01:50:28.249]  The OVRA was the Voluntary Anti-Fascist Suppression Organization.
[01:50:28.649 --> 01:50:31.910]  Now, when the Nazis came to power, they wanted to create the Gestapo.
[01:50:32.230 --> 01:50:34.750]  They sent Heinrich Himmler and others to study the OVRA.
[01:50:34.790 --> 01:50:42.012]  So, out of these innocent-sounding voluntary militia organizations come some pretty horrendous secret police organizations.
[01:50:42.032 --> 01:50:49.194]  He's also using federal money to run TV ads to join his private group, USAService.org, and other groups.
[01:50:49.214 --> 01:50:49.994]  I mean, this is illegal!
[01:50:50.454 --> 01:50:50.634]  Yeah.
[01:50:50.714 --> 01:50:58.140]  Any time you get this blurring of the government and the private sector, where the banks, big business, and government merge, that's the fascist corporate state.
[01:50:58.160 --> 01:50:59.041]  That's what we have now.
[01:50:59.441 --> 01:51:07.207]  Obama promised a National Service Corps that would be on the scale of the Pentagon, an unbelievable statement, but that's what he said.
[01:51:07.227 --> 01:51:08.108]  That's a trillion bucks a year.
[01:51:08.188 --> 01:51:08.789]  Yeah, huge.
[01:51:09.189 --> 01:51:15.514]  Then you've got the Classroom Corps, obviously scabs and strikebreakers to break teachers' unions in principal cities.
[01:51:16.078 --> 01:51:25.484]  You've got the Green Corps, hooligans that can be used to attack industrialists or anybody interested in producing... Yeah, land-grabbing cultist enforcers.
[01:51:25.564 --> 01:51:25.724]  Right.
[01:51:26.025 --> 01:51:27.606]  I mean, ACORN, it can be all this stuff.
[01:51:28.106 --> 01:51:29.947]  And then you've got the Senior Corps.
[01:51:30.127 --> 01:51:35.511]  These would be low-paid strikebreakers and scabs that could be used to bust any union or any strike.
[01:51:36.011 --> 01:51:39.476]  And then, of course, the AmeriCorps, and it goes on and on.
[01:51:39.516 --> 01:51:41.559]  And now he's got Organize for America.
[01:51:41.899 --> 01:51:44.322]  And again, all of these are these strange hybrids, right?
[01:51:44.583 --> 01:51:49.269]  Whenever you hear the word public-private partnership, think fascist corporate state.
[01:51:49.329 --> 01:51:50.671]  And the G.A.O.
[01:51:50.731 --> 01:51:53.355]  has said this is all illegal and they just don't care.
[01:51:53.775 --> 01:52:01.097]  They just don't care, and of course he had done in the campaign, he blurred, you know, the obamatransition.gov when it was not the transition.gov.
[01:52:01.137 --> 01:52:06.159]  It was transition.privateobama and run by Soros and David Rockefeller, not gov.
[01:52:06.539 --> 01:52:08.019]  So, this is a terrible, terrible situation.
[01:52:08.039 --> 01:52:11.480]  By the way, Soros is in the Times of London saying he's having the time of his life.
[01:52:11.540 --> 01:52:16.722]  I'm having a great crisis, is the headline, and he says this is the culmination of my life, raping you.
[01:52:16.762 --> 01:52:17.442]  He just loves it.
[01:52:17.802 --> 01:52:21.784]  It's like Rahm Emanuel saying, you never let a crisis go unexploited, right?
[01:52:21.824 --> 01:52:23.244]  You gotta get the most you can out of it.
[01:52:23.544 --> 01:52:34.646]  What they're saying is that since they've got Obama now in the catbird seat, they can dictate a whole series of institutional reforms, union busting, silencing of political opposition under the Fairness Doctrine.
[01:52:34.666 --> 01:52:38.247]  He's signing, according to PC World, a secret global treaty to restrict the web.
[01:52:38.487 --> 01:52:39.587]  I want to take a few final calls.
[01:52:39.967 --> 01:52:44.748]  Josie in Houston, you're on the air, welcome.
[01:52:46.188 --> 01:52:47.549]  Hello, Mr. Webster Tarpley?
[01:52:48.049 --> 01:52:48.429]  Yes, sir.
[01:52:49.540 --> 01:52:54.804]  I was just wondering, how can we trust anyone who has a Jewish wife and children like Einstein here?
[01:52:54.824 --> 01:52:55.704]  You know, Alex Jones?
[01:52:55.844 --> 01:52:57.505]  And this is Joe Blow, mother fucker!
[01:52:59.307 --> 01:53:00.528]  I think that's despicable.
[01:53:01.588 --> 01:53:02.829]  I repeat it in every way.
[01:53:02.849 --> 01:53:04.770]  Okay, thank you so much.
[01:53:06.972 --> 01:53:08.573]  Alright, fantastic.
[01:53:08.853 --> 01:53:09.814]  Let's continue.
[01:53:10.054 --> 01:53:11.675]  There are people with their fantasies, yes.
[01:53:12.336 --> 01:53:14.197]  Let's go ahead and take another call.
[01:53:14.277 --> 01:53:16.779]  Louis in North, in New York.
[01:53:17.219 --> 01:53:18.100]  Louis, you're on the air.
[01:53:18.140 --> 01:53:18.520]  Go ahead.
[01:53:19.611 --> 01:53:20.291]  Hey, how you doing, Alex?
[01:53:20.331 --> 01:53:21.412]  I'm a long-time listener.
[01:53:21.432 --> 01:53:24.334]  Real quick, I just want to make a comment.
[01:53:24.474 --> 01:53:35.540]  I have a family member that works for UBS, Payne Webber, and they had a mandatory meeting where they had a guest speaker, Colonel Edward L. Hubbard, a U.S.
[01:53:35.700 --> 01:53:41.364]  Air Force colonel who is retired, who wrote a book called Escape from the Box.
[01:53:41.404 --> 01:53:48.588]  He was a former war prisoner, and he came to speak and talk about hard times and how to overcome
[01:53:49.474 --> 01:53:49.954]  We're good to go.
[01:54:06.348 --> 01:54:18.831]  Yeah, what's happening is, sir, under InfraGar, 50,000 executives, they're teaching everybody martial law is coming, we're going to protect you, everything's fine, 26,000 preachers telling their flocks to take the inoculations, go to the camps.
[01:54:19.571 --> 01:54:24.252]  This is their ace in the hole plan, also crashing the web with a fake Chinese cyber attack.
[01:54:24.532 --> 01:54:25.713]  That's another one of their plans.
[01:54:26.213 --> 01:54:28.273]  And so this is very creepy.
[01:54:28.654 --> 01:54:30.114]  Total martial law is being set up.
[01:54:30.154 --> 01:54:30.454]  Go ahead.
[01:54:31.549 --> 01:54:38.071]  Yeah, I just wanted to put that out there as further evidence that they get ready to go through with this.
[01:54:38.131 --> 01:54:44.032]  I mean, they're already putting it in the minds of people that something's going to happen.
[01:54:44.512 --> 01:54:54.435]  I mean, to tell the employees that they can't build in to go to their families in case of emergency, and they're going to be formally taken somewhere.
[01:54:56.047 --> 01:54:59.049]  I mean, there's no reason for that.
[01:54:59.269 --> 01:55:02.091]  In case of emergency, my first priority is to get home.
[01:55:02.431 --> 01:55:08.676]  How are you going to tell me that I can't leave the building and I have to stay here and to go where I'm directed to?
[01:55:08.696 --> 01:55:13.419]  Well, they're also planning that with the public schools to take the children to the local sports stadiums.
[01:55:13.699 --> 01:55:17.702]  Schwarzenegger's announced, also Hawaii's announcing, you can't be homeless, you can't live in a tent city.
[01:55:17.722 --> 01:55:21.905]  We're going to make everybody go to the sports arenas and to the fairgrounds.
[01:55:22.345 --> 01:55:22.945]  It's amazing.
[01:55:22.965 --> 01:55:24.206]  Did you speak up or say anything?
[01:55:24.246 --> 01:55:26.107]  Or you were just watching?
[01:55:26.627 --> 01:55:27.367]  I wasn't there.
[01:55:28.028 --> 01:55:33.430]  A family member worked there and gave me all this information.
[01:55:33.450 --> 01:55:34.751]  And I have some papers also.
[01:55:35.611 --> 01:55:39.773]  I wanted to see if I could tackle to you or email him.
[01:55:40.033 --> 01:55:45.835]  Yes, email him to RobD at InfoWars.com and CC him to Aaron with two A's at InfoWars.com.
[01:55:45.855 --> 01:55:47.316]  Good to hear from you, sir.
[01:55:49.957 --> 01:55:52.340]  Let's talk to Cheyenne in Texas.
[01:55:52.720 --> 01:55:54.021]  You're on the air, Cheyenne.
[01:55:54.061 --> 01:55:54.682]  Thanks for holding.
[01:55:55.703 --> 01:55:59.867]  Thank you, Alex, and Mr. Tarpley, love you too.
[01:56:00.087 --> 01:56:01.528]  Alex, you're the greatest.
[01:56:01.909 --> 01:56:03.570]  I just wanted to say a few things real quick.
[01:56:03.590 --> 01:56:04.371]  I know I'm out of time.
[01:56:04.711 --> 01:56:14.100]  I called into the New York City precinct that is holding Luke, and I tried to explain to them that they were, you know,
[01:56:15.208 --> 01:56:21.350]  They gave an oath to take care of the Constitution and the cop hung up on me.
[01:56:22.131 --> 01:56:23.711]  Secondly, my friend called me.
[01:56:23.851 --> 01:56:25.892]  I'm originally from the Dallas-Fort Worth area.
[01:56:25.912 --> 01:56:35.856]  She called me and let me know that a cop friend of hers from there said there are military training exercises going on at the
[01:56:37.106 --> 01:56:38.327]  It's called Traders Village.
[01:56:38.767 --> 01:56:40.908]  It's like a big thing, you know, you can trade at.
[01:56:41.308 --> 01:56:46.671]  She said there are military operations going on there and there are tanks out in front of that place right now.
[01:56:46.771 --> 01:56:52.534]  It does have fencing and barbed wire set up, which has freaked her out.
[01:56:53.595 --> 01:56:58.378]  And she said that she is going to the tea party there in the Dallas-Fort Worth area on the 15th.
[01:57:00.165 --> 01:57:04.568]  Let me be clear, it's in mainstream news, the Obama Deception, thank you, hand them out.
[01:57:04.948 --> 01:57:12.393]  The mainstream news admits, admits, that they're putting regular military in all the intelligence departments and police departments.
[01:57:12.753 --> 01:57:16.815]  This is the covert takeover and they're announcing regular army on the streets of America.
[01:57:16.855 --> 01:57:22.439]  This is the bankers' checkmate to make sure the American people never bring the bankers to justice and they prevail.
[01:57:22.499 --> 01:57:23.239]  I appreciate your call.
[01:57:23.299 --> 01:57:24.040]  In closing, Webster,
[01:57:24.540 --> 01:57:27.463]  What do you think about the fact that the military admits they're now spying on me?
[01:57:27.503 --> 01:57:28.525]  We got their own documents.
[01:57:28.865 --> 01:57:33.991]  And in the Fed protest, with Ron Paul and others, we're just there protesting the private Federal Reserve doing this to us.
[01:57:34.311 --> 01:57:35.773]  And we're not allowed to do that as Americans.
[01:57:35.833 --> 01:57:37.815]  The documents say we may be terrorists.
[01:57:38.695 --> 01:58:05.556]  It's uh... it's outrageous and of course it's this neo-mccarthyite hysteria you know in the old days they did red scares and all the rest of it uh... woodrow wilson was one of the worst at the last time we had a professor in the white house he was a warmonger and he promoted the dictatorship at home and i think that's uh... that's what you have with obama and by the way it can happen here nine percent of the time in history you get a tyranny you get a martial law look at all the third world nations look at russia look at china
[01:58:06.056 --> 01:58:07.077]  We are going to fight it, though.
[01:58:07.097 --> 01:58:07.797]  We're going to resist it.
[01:58:07.837 --> 01:58:09.959]  By the way, the Obama Deception is free on the internet.
[01:58:10.019 --> 01:58:11.620]  Google the Obama Deception.
[01:58:11.640 --> 01:58:14.942]  The second or third link says, Obama Deception in high quality.
[01:58:15.302 --> 01:58:16.543]  That's the one you want to see.
[01:58:16.863 --> 01:58:18.044]  And email it out to everybody.
[01:58:18.064 --> 01:58:19.645]  Or get the DVD at InfoWars.com.
[01:58:19.865 --> 01:58:20.705]  Great job, crew.
[01:58:20.745 --> 01:58:21.766]  Great job, Lester.
[01:58:21.786 --> 01:58:23.227]  God bless you all!
