[00:00:00.149 --> 00:00:00.930]  We're good to go.
[00:27:06.143 --> 00:27:09.004]  Alex Jones on the GCN Radio Network.
[00:27:15.485 --> 00:27:16.145]  Big Brother.
[00:27:16.805 --> 00:27:17.865]  Mainstream media.
[00:27:18.566 --> 00:27:19.726]  Government cover-ups.
[00:27:20.326 --> 00:27:21.146]  You want answers?
[00:27:21.906 --> 00:27:22.866]  Well, so does he.
[00:27:23.466 --> 00:27:27.207]  He's Alex Jones on the GCN Radio Network.
[00:27:27.647 --> 00:27:31.708]  And now, live from Austin, Texas, Alex Jones.
[00:27:36.178 --> 00:27:41.682]  Paul Dornanew is our guest from Infocon.ro, joining us from Romania.
[00:27:41.722 --> 00:27:44.244]  Got back home in the last few hours.
[00:27:46.025 --> 00:27:47.966]  He was taken to the police station, arrested twice.
[00:27:48.046 --> 00:27:49.387]  The second time, very angry.
[00:27:49.888 --> 00:27:58.334]  They'd seen his YouTube videos that we posted that were actually carried by Google News as news and even posted on their front page.
[00:27:59.374 --> 00:28:01.276]  That's what automated computers can do.
[00:28:01.356 --> 00:28:03.938]  They can censor us with one hand and then elevate us with the other.
[00:28:07.031 --> 00:28:11.457]  It is amazing what the alternative media can do, thanks to Paul Dornanews, Courage, and many others.
[00:28:11.878 --> 00:28:22.512]  Okay, Paul, so you're saying this police officer, officer of officers, were you saying he was a captain or a sergeant, threatens you over the fact that you'd put him on YouTube.
[00:28:22.572 --> 00:28:23.133]  Please continue.
[00:28:24.451 --> 00:28:37.289]  Uh, he was very angry that I put those videos on YouTube, especially the ones on which you can see the faces of the... Well, let's make them more angry.
[00:28:37.349 --> 00:28:38.491]  Let's make them more angry.
[00:28:38.691 --> 00:28:39.512]  Do you have his name?
[00:28:41.168 --> 00:28:47.790]  No, I don't have his name, but I have a picture of him on the day earlier when the protest.
[00:28:48.671 --> 00:28:50.211]  Well, send us who this thug is.
[00:28:50.231 --> 00:28:51.352]  We want to put that in the article.
[00:28:52.012 --> 00:28:52.812]  So he threatened you.
[00:28:53.032 --> 00:28:54.193]  What did he say when he threatened you?
[00:28:55.193 --> 00:29:05.577]  Well, he kept asking me why I put this on the internet, why I have recorded that video inside a police station, and I denied all the time that I
[00:29:06.638 --> 00:29:07.599]  Recorded a video.
[00:29:07.659 --> 00:29:11.282]  I just said that I only uploaded it to the YouTube.
[00:29:11.762 --> 00:29:13.003]  I got it from somebody else.
[00:29:13.464 --> 00:29:14.745]  I kept denying all the time.
[00:29:15.625 --> 00:29:30.858]  And, uh, and, uh, they said, well, uh, we have to, uh, uh, take you into the jail and, uh, send you to a car court where a judge will, uh, will decide, uh, what we're going to do with you.
[00:29:32.666 --> 00:29:36.087]  And after that, they started to do a body search on us.
[00:29:36.188 --> 00:29:44.711]  They had to remove our shoes, got everything, whatever we had on us, taken away.
[00:29:45.451 --> 00:29:57.096]  And I feel that they were looking for something else, like maybe, you know, knife, fork, drug, something to get us, to stage us.
[00:29:57.782 --> 00:30:01.205]  Probably that's what they really are looking for.
[00:30:01.225 --> 00:30:12.453]  And after that, they put the batteries back into the cameras and the tapes, and they had us show them what we filmed, what pictures we have taken of.
[00:30:16.944 --> 00:30:19.285]  How are you going to recover it?
[00:30:19.325 --> 00:30:22.147]  You've got some special software?
[00:30:22.267 --> 00:30:23.888]  Or had you saved it at the hotel?
[00:30:45.521 --> 00:30:52.344]  After, uh, to cover, uh, erase formats, uh, cards, I haven't wrote anything on it, so it can be done.
[00:30:52.365 --> 00:30:55.406]  Um, I'll try that tonight.
[00:30:56.206 --> 00:31:04.451]  But, uh, more important is that, uh, they had me also, uh, destroy the tape I had in my video camera.
[00:31:04.931 --> 00:31:10.274]  I had more than, uh, 40 minutes recorded on that tape, and they didn't want, uh, them to do it.
[00:31:10.414 --> 00:31:14.956]  They wanted me to do it by myself, with my hands, and then, so it's fresh.
[00:31:18.476 --> 00:31:24.638]  So that left for about four hours.
[00:31:25.799 --> 00:31:35.262]  Other two guys, two policemen, higher in rank, I think, came to us and asked some questions about us.
[00:31:36.421 --> 00:31:44.567]  Yeah, implying you're a criminal so they morally can feel good about themselves, when really they're protecting criminals.
[00:31:44.667 --> 00:31:46.228]  You're alternative media.
[00:31:46.248 --> 00:31:50.932]  They're documenting world leaders, the bankers that have robbed us blind.
[00:32:02.381 --> 00:32:05.862]  Paul Dornanew, joining us from Romania, who just covered Bilderberg 2009.
[00:32:05.922 --> 00:32:06.242]  Stay there.
[00:32:06.262 --> 00:32:08.243]  A few more minutes with you, then I'm going to shift gears.
[00:32:08.323 --> 00:32:08.863]  Stay with us.
[00:32:10.863 --> 00:32:11.443]  Hello, friends.
[00:32:11.483 --> 00:32:12.424]  This is Alex Jones.
[00:32:12.544 --> 00:32:17.145]  I've told you for a long time it's important to be self-sufficient, and today that's more important than ever.
[00:32:17.285 --> 00:32:20.066]  We need to be independent, and food and water is the key.
[00:32:20.246 --> 00:32:23.107]  You'll never have to stand in a bread line if you have your own bread.
[00:32:23.307 --> 00:32:28.028]  You'll never have to go to the Superdome and beg for FEMA to take care of your family in any emergency.
[00:32:28.248 --> 00:32:29.169]  If you simply prepare.
[00:32:29.369 --> 00:32:32.391]  No one is going to take care of your family in the final equation but you.
[00:32:32.612 --> 00:32:39.517]  You know efoodsdirect.com is still able to ship storable food that's safe from E. coli, salmonella, genetic alteration, or Chinese imports.
[00:32:39.597 --> 00:32:42.740]  And they do it at almost half the cost of last year's grocery prices.
[00:32:42.880 --> 00:32:43.080]  Call 1-800-409-5633.
[00:32:43.140 --> 00:32:44.761]  Or on the web, go to efoodsdirect.com.
[00:32:48.084 --> 00:32:49.645]  In the New World Order's war against humanity,
[00:33:14.710 --> 00:33:16.833]  Barack Obama is the tip of the spear.
[00:33:17.333 --> 00:33:24.322]  We've got to have a civilian national security force that's just as powerful, just as strong, just as well-funded.
[00:33:24.927 --> 00:33:31.090]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[00:33:31.110 --> 00:33:33.332]  Well, Obama's already fudging.
[00:33:33.472 --> 00:33:35.893]  He's fudged since day one in this election.
[00:33:35.973 --> 00:33:46.939]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascism.
[00:33:47.558 --> 00:33:48.840]  It's not about left or right.
[00:33:49.220 --> 00:33:50.622]  It's about a one world government.
[00:33:51.082 --> 00:33:57.429]  This film documents who Obama works for, the lies he is told, and his real agenda.
[00:33:57.990 --> 00:34:05.799]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[00:34:06.259 --> 00:34:07.421]  The Obama Deception.
[00:34:07.841 --> 00:34:09.023]  The people strike back.
[00:34:10.976 --> 00:34:11.517]  You worry.
[00:34:11.677 --> 00:34:13.739]  If you don't, you don't understand the situation.
[00:34:14.019 --> 00:34:14.299]  Hi.
[00:34:14.579 --> 00:34:17.042]  Summer's coming, and now's the time to learn self-sufficiency.
[00:34:17.362 --> 00:34:21.606]  If you're going to eat from nature's bounty of wild edible plants, remember, there's a learning curve.
[00:34:21.906 --> 00:34:24.088]  Experience is the best teacher, but that means time.
[00:34:24.368 --> 00:34:27.411]  To speed it up, you'll need to build on the wisdom of a teacher who has lived it.
[00:34:27.711 --> 00:34:29.433]  Author Linda Runyon is that teacher.
[00:34:29.653 --> 00:34:32.176]  Her Wild Food Knowledge Package is the crash course.
[00:34:32.437 --> 00:34:35.861]  The DVD gives you a three-hour overview of her world directly from her.
[00:34:36.161 --> 00:34:40.266]  The book gives you an in-depth reference with all of the insider know-how you'll ever need.
[00:34:40.566 --> 00:34:44.311]  And her Wild Cards are your portable summary and cheat sheet for your fieldwork.
[00:34:44.651 --> 00:34:50.658]  This three-pronged learning system will take you from spectator to scholar to gourmet survivalist in weeks, not years.
[00:34:50.998 --> 00:34:53.140]  Folks, I can vouch that Linda's the real deal.
[00:34:53.341 --> 00:34:55.022]  She's my mom, and I watched her do it.
[00:34:55.463 --> 00:34:59.668]  So go to ofthefield.com or call 888-51-EAT-FREE.
[00:35:00.128 --> 00:35:00.769]  Start now.
[00:35:01.029 --> 00:35:02.010]  Knowledge is power.
[00:35:02.751 --> 00:35:03.552]  Better take action.
[00:35:03.752 --> 00:35:04.713]  I think a storm's coming.
[00:35:11.511 --> 00:35:13.693]  He's the T-Rex of political talk.
[00:35:14.253 --> 00:35:17.136]  Alex Jones on the GCN Radio Network.
[00:35:27.184 --> 00:35:30.226]  Okay, very important report coming up.
[00:35:33.248 --> 00:35:34.930]  In just a few minutes I'm going to detail
[00:35:36.601 --> 00:35:40.524]  The just off-the-chart attacks on liberty and freedom that are going on.
[00:35:40.584 --> 00:35:42.265]  Bills introduced to ban free speech.
[00:35:42.865 --> 00:35:45.927]  Bills introduced to ban guns at will, to ban gun owners.
[00:35:46.467 --> 00:35:48.929]  But how this ties into a bigger picture of control.
[00:35:49.850 --> 00:35:51.351]  These tracking and tracing lists.
[00:35:52.411 --> 00:35:55.473]  For travel, for buying, for selling, for having jobs, that's coming up.
[00:35:56.414 --> 00:35:58.896]  But right now, let's go back to Paul Dornanew of Infocon.
[00:36:00.166 --> 00:36:01.208]  We're good to go.
[00:36:14.622 --> 00:36:15.723]  Was in Chantilly, Virginia.
[00:36:15.763 --> 00:36:18.845]  We were bullhorning them from less than 50 yards away, their main conference hall.
[00:36:19.485 --> 00:36:24.908]  Because most of the conference hall, the facility was 100, 200, 300 yards away from the road.
[00:36:25.168 --> 00:36:33.033]  But the one area where the conference room backed up on a side road, public sidewalk, you were like 35 yards away.
[00:36:33.093 --> 00:36:35.094]  And Richard N. Haas came out and was angry.
[00:36:35.114 --> 00:36:36.175]  The head of the CFR.
[00:36:36.795 --> 00:36:38.657]  I mean, the security was just breathing heavy.
[00:36:39.557 --> 00:36:47.843]  They had Secret Service just literally just going, ugh, looking at us with hatred because they told them don't arrest these people because it'll end up being news coverage.
[00:36:48.744 --> 00:36:50.606]  Because it was a total blackout in the U.S.
[00:36:50.646 --> 00:36:52.927]  Well, they've changed the rules 2009.
[00:36:53.188 --> 00:36:56.250]  Now they did have me arrested when I went to Canada.
[00:36:56.270 --> 00:36:58.211]  They pulled me off and said, what are you coming to do at the conference?
[00:36:58.231 --> 00:36:59.112]  Are you planning violence?
[00:36:59.633 --> 00:37:00.813]  And I said, no, I'm a nonviolent guy.
[00:37:00.833 --> 00:37:01.354]  Everybody knows that.
[00:37:01.374 --> 00:37:02.515]  I'm here to cover the world elite.
[00:37:03.826 --> 00:37:07.588]  And, uh, they said, oh, no you're not, you're trying to bring porn into Canada.
[00:37:08.048 --> 00:37:09.209]  And I said, excuse me?
[00:37:10.010 --> 00:37:12.851]  They said, yep, we find one thing on your computer, a pinup girl.
[00:37:13.311 --> 00:37:14.152]  You're going to prison.
[00:37:14.492 --> 00:37:17.174]  And they would smile and laugh and strut around in black uniforms.
[00:37:17.454 --> 00:37:22.397]  They wore like these black vests, armored vests over gray, and they would get off on it.
[00:37:22.417 --> 00:37:24.538]  I was like, you're actually getting off on this, aren't you?
[00:37:24.938 --> 00:37:26.079]  You're actually feeding right now.
[00:37:26.099 --> 00:37:26.939]  And they would get so mad.
[00:37:26.959 --> 00:37:29.961]  I would go, man, it must be a pathetic job to be you.
[00:37:30.381 --> 00:37:31.922]  I kind of enjoyed it for a while.
[00:37:33.854 --> 00:37:39.879]  And they were so angry, I mean they were so angry because they told us no cell phone calls and they took our cell phones and stuff.
