[00:00:06.147 --> 00:00:09.910]  Infowars.com is tomorrow's news.
[00:25:55.642 --> 00:25:58.565]  They did not pre-print up Mr. President deals.
[00:25:59.265 --> 00:26:05.170]  The fake polls that they admittedly added 10, 15, 20, 30 plus points to, depending on the poll, saying Trump would lose.
[00:26:05.570 --> 00:26:06.571]  That's a big nomination.
[00:26:06.991 --> 00:26:11.094]  The media saying illegal aliens and others weren't voting in the names of dead people.
[00:26:11.455 --> 00:26:18.380]  That's been totally confirmed by Harvard, Mason Dixon University, George Washington University, Wall Street Journal studies and much more.
[00:26:20.295 --> 00:26:23.036]  There's just been so much fake news.
[00:26:23.156 --> 00:26:29.937]  Russiagate in general, but specifically Flynn confessing he's a Russian agent and Trump's a Russian agent, total hoax.
[00:26:30.017 --> 00:26:35.319]  All 17 agencies saying the president is a Russian agent or that the Russians stole the election.
[00:26:35.759 --> 00:26:36.619]  That's a total hoax.
[00:26:37.799 --> 00:26:39.340]  The Pissgate dossier.
[00:26:42.415 --> 00:26:55.998]  Isn't just criminal, in my view, $2 million from the FBI to family members and Justice Department family members to create it, but the fact that they all colluded in the text messages and emails as an insurance policy to stop the president and to remove him from office.
[00:26:57.038 --> 00:26:57.719]  That's incredible.
[00:26:58.159 --> 00:27:00.959]  The fake news defending the FBI at the top, defending Comey.
[00:27:02.580 --> 00:27:06.561]  The fake news saying that Hillary didn't do anything illegal with her server.
[00:27:06.621 --> 00:27:09.961]  The fake news saying Uranium One wasn't a big issue.
[00:27:10.022 --> 00:27:11.722]  We could go on for days.
[00:27:12.878 --> 00:27:18.802]  But there's so many angles, so many pieces of fake news, so many areas to get into.
[00:27:19.363 --> 00:27:21.164]  What are your nominations?
[00:27:21.204 --> 00:27:22.185]  The People's Choice 2017.
[00:27:23.045 --> 00:27:25.787]  Of course, it's 2018 right now.
[00:27:26.608 --> 00:27:28.089]  We are just days away.
[00:27:28.149 --> 00:27:31.632]  We are now two and a half days away from 365 days, one standard Earth orbit around the sun.
[00:27:36.616 --> 00:27:38.280]  The planet itself rotated 365 days.
[00:27:38.300 --> 00:27:40.947]  We are, we are a few days away from one year.
[00:27:44.281 --> 00:27:54.304]  And if you look at Infowars.com, and if you look at DrudgeReport.com, with what's happening with the economy, every day it just gets more and more insane.
[00:27:54.744 --> 00:27:58.345]  Manufacturing output rising further than the previous record.
[00:27:58.645 --> 00:28:01.486]  Stock market optimism hits the highs in 32 years, above 26,000.
[00:28:01.986 --> 00:28:07.667]  A year in post-Trump town in America, Flake speaks to nearly empty chamber.
[00:28:07.907 --> 00:28:09.628]  We've got that clip coming up when we come back.
[00:28:10.768 --> 00:28:13.709]  Jeff Flake saying that Trump's like Stalin,
[00:28:15.165 --> 00:28:18.768]  To challenge the media and say they're lying when they lie.
[00:28:18.828 --> 00:28:22.851]  So defending yourself, free speech, is now Stalin cracking down on the press.
[00:28:22.911 --> 00:28:31.898]  No, what Hillary and Obama and the globalists tried to do, saying they wanted to shut down Drudge Report, Infowars, that, ladies and gentlemen, in congressional hearings, is what Stalin would do.
[00:28:32.199 --> 00:28:35.841]  Calling Trump Hitler when he has nothing to do with Nazis is what Stalin would do.
[00:28:36.082 --> 00:28:37.883]  Saying he's mentally ill is what Stalin would do.
[00:28:38.223 --> 00:28:39.745]  That's all Soviet
[00:28:40.345 --> 00:28:40.865]  Tactic!
[00:28:41.286 --> 00:28:42.847]  GRU tactic!
[00:28:43.387 --> 00:28:48.770]  Globalist beatnik tactics that we infected Russia with that's still here in America.
[00:28:49.110 --> 00:28:51.072]  I'm Alex Jones, Infowars.com.
[00:28:51.092 --> 00:28:51.532]  Stay with us.
[00:28:56.311 --> 00:28:59.734]  What do you think of our X2 true atomic iodine?
[00:28:59.914 --> 00:29:02.856]  I want to tell you something about iodine that people don't realize.
[00:29:03.217 --> 00:29:08.841]  50% of the American population and Canadian population as well may be deficient in iodine.
[00:29:09.462 --> 00:29:10.683]  Iodine is a mineral.
[00:29:10.963 --> 00:29:13.385]  It's one of the elements in the periodic table.
[00:29:14.005 --> 00:29:19.890]  And you do not get this iodine from plants or from food because they produce it.
[00:29:20.250 --> 00:29:21.711]  They get it from the soil.
[00:29:21.852 --> 00:29:25.975]  And you, consuming the food, take the iodine.
[00:29:26.938 --> 00:29:31.122]  Iodine is essential to every cell development, especially in children.
[00:29:31.683 --> 00:29:41.271]  And iodine is concentrated in the gland where it filters the serum coming through your blood and extracts whatever iodine is present.
[00:29:41.852 --> 00:29:47.274]  When iodine is not present in sufficient numbers, your thyroid gland has to work double time.
[00:29:47.394 --> 00:29:51.536]  In the extreme, it reaches the limit.
[00:29:51.596 --> 00:30:01.721]  So then, the pituitary gland sends a thyroid growth hormone to it to make sure that it's bigger so it can process more serum and get more iodine from it.
[00:30:02.421 --> 00:30:05.722]  In the ultimate extreme, it's called goiter.
[00:30:06.162 --> 00:30:06.903]  It's a disease.
[00:30:07.583 --> 00:30:25.835]  And people don't realize that if you are short of iodine, if you're deficient, your cells will not mature properly, develop, and never mind radiation coming from Fukushima, but at the same time, iodine enables your cells to develop.
[00:30:26.115 --> 00:30:28.977]  And it's very important for muscular brain development.
[00:30:29.357 --> 00:30:34.681]  A lot of brain problems and breast cancer may be attributable to iodine deficiency.
[00:30:34.801 --> 00:30:36.223]  And by the way, you can just search Engine.
[00:30:36.263 --> 00:30:41.951]  Mainstream News admits iodine deficiency on average 15 IQ point reductions, then fluoride added another 15.
[00:30:42.372 --> 00:30:43.293]  It's all admitted.
[00:30:43.333 --> 00:30:50.022]  This is a plan where they bomb us with the bad halogen that our thyroid then uses and it basically then gives us the swollen thyroid.
[00:30:58.502 --> 00:30:58.962]  We're good to go!
[00:31:27.778 --> 00:31:28.159]  I think so.
[00:31:52.859 --> 00:31:54.240]  Clean, pure drinking water.
[00:31:54.520 --> 00:31:55.800]  You can't survive without it.
[00:31:56.000 --> 00:31:56.901]  But where do you get it?
[00:31:57.201 --> 00:32:02.963]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[00:32:03.203 --> 00:32:08.905]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[00:32:09.105 --> 00:32:25.980]  Pairing the unprecedented superfiltration power of an all-new gravity block core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[00:32:26.360 --> 00:32:28.482]  Filter capacity up to 5,000 gallons.
[00:32:28.842 --> 00:32:30.043]  Stainless steel construction.
[00:32:30.323 --> 00:32:31.084]  Easy assembly.
[00:32:31.364 --> 00:32:31.984]  Low maintenance.
[00:32:32.265 --> 00:32:34.086]  Replacement filters are simple to install.
[00:32:34.366 --> 00:32:41.472]  And now, as part of an exclusive limited time introductory offer, you can save $20 off the retail price and get free shipping.
[00:32:41.652 --> 00:32:46.656]  This is a limited time offer, so order your unit today and receive free shipping and $20 off.
[00:32:46.836 --> 00:32:49.418]  Go to InfowarsStore.com or call 888-253-3139.
[00:32:57.586 --> 00:33:02.268]  You're listening to the Alex Jones Show.
[00:33:06.630 --> 00:33:14.274]  You want answers?
[00:33:14.854 --> 00:33:15.974]  Well, so does he.
[00:33:16.655 --> 00:33:21.437]  Live from the InfoWars.com studios, it's Alex Jones.
[00:33:28.706 --> 00:33:32.648]  Now, right now, over 200 AM and FM radio stations are picking up the broadcast.
[00:33:32.788 --> 00:33:35.449]  Dozens of UHF, VHF stations and cable systems.
[00:33:36.230 --> 00:33:38.491]  This is InfoWars Live with your host Alex Jones.
[00:33:39.773 --> 00:33:47.736]  But we are hosting, and we're kicking off right now, the first annual People's Choice Fake News Awards for 2017.
[00:33:48.556 --> 00:33:53.637]  Just like they have a lot of times, you know, on TV, the People's Choice ahead of the Grammys, the Emmys, the Oscars.
[00:33:54.038 --> 00:34:01.480]  We're having the People's Choice ahead of the big event at 4 o'clock central that we're going to carry live, uncensored, unedited.
[00:34:01.500 --> 00:34:05.721]  Because you know mainstream media is going to only carry pieces of it and carry it out of context.
[00:34:05.741 --> 00:34:07.142]  We're going to carry it live.
[00:34:08.126 --> 00:34:08.867]  Ladies and gentlemen.
[00:34:09.428 --> 00:34:12.632]  In fact, I think it's so important, we're going to let our local radio stations know.
[00:34:13.093 --> 00:34:14.996]  A lot of them are going to want to do this and pick up the war room.
[00:34:17.359 --> 00:34:20.643]  In the second and third hour of the war room, we're going commercial free.
[00:34:21.684 --> 00:34:37.116]  When the President is up there giving this incredible award, it's so important to destroy the mainstream media, to expose them, to ridicule them, to show their fraud, to show their lies, to strike back, that we're going commercial-free in the second and third hour of the War Room today.
[00:34:37.556 --> 00:34:41.779]  Our stations are absolutely welcome to roll their ads over us if they need to do that.
[00:34:42.420 --> 00:34:48.525]  But things that are really important, occasionally, every once in a while, I haven't skipped any breaks, what, in four or five months,
[00:34:49.520 --> 00:34:56.649]  Just we changed the new clock, but we're not going to do it during my broadcast today, but when the president goes on and his awards may be 30 minutes, they may be an hour.
[00:34:56.669 --> 00:34:57.550]  The word is they're going to be an hour.
[00:34:57.970 --> 00:35:06.260]  We are going to be commercial free as to not have any of our affiliates miss any of this because these affiliates are the real news.
[00:35:06.280 --> 00:35:07.662]  They're standing up for what's right.
[00:35:07.882 --> 00:35:08.543]  They're standing up.
[00:35:08.623 --> 00:35:09.304]  They're the reason.
[00:35:10.287 --> 00:35:18.509]  You've got a record stock market, and record low black unemployment, and record low white unemployment, and Hispanic unemployment, but the black unemployment is incredibly low now, lowest ever.
[00:35:19.649 --> 00:35:34.272]  The reason you've got all this exuberance, the reason you've got 2,000 new factories, and 2 million new jobs, and 400 billion in new investment, it was 200 billion a few months ago, it's the reason the country's coming roaring back, roaring back, roaring back, because
[00:35:35.711 --> 00:35:37.612]  There was a boot on our neck.
[00:35:37.773 --> 00:35:40.835]  Globalism artificially had chained us down.
[00:35:40.935 --> 00:35:41.996]  Trump knew this.
[00:35:43.277 --> 00:35:44.858]  A five-year-old would know this as well.
[00:35:44.878 --> 00:35:46.819]  And I'm not saying he's a five-year-old.
[00:35:47.880 --> 00:35:48.501]  Bernie Sanders.
[00:35:49.321 --> 00:35:58.830]  He wants to cut the taxes from 40% to 15% on the corporations that make trillions of dollars.
[00:35:59.651 --> 00:36:02.594]  Not one of those big corporations supported Trump.
[00:36:03.014 --> 00:36:07.199]  They all wrote the laws to halve the taxes.
[00:36:08.840 --> 00:36:14.483]  It's prohibitive here to move overseas as a program to de-industrialize us, to bring us to heel.
[00:36:14.503 --> 00:36:16.504]  Like Hillary said, black people are predators.
[00:36:16.784 --> 00:36:18.024]  Bring them to heel like a dog.
[00:36:18.265 --> 00:36:22.907]  The globalist writings, all they talk about is bringing America under their control!
[00:36:24.383 --> 00:36:43.688]  And that means getting rid of the farms, the ranches, getting rid of the small machine shops, getting rid of the tinkers, getting rid of your local control, getting rid of the factories, getting rid of the industry, getting rid of real education, taking full control of education, of medicine, of housing, of food, and you've got slaves.
[00:36:44.328 --> 00:36:52.810]  So that's another big fake news story of 2017, that the President's tax plan won't help the poor people!
[00:36:54.990 --> 00:36:59.292]  Why people don't know what it's like to be poor.
[00:36:59.332 --> 00:37:00.572]  I'm a mopper.
[00:37:00.892 --> 00:37:03.053]  I bankrupt companies and take all of them.
[00:37:03.293 --> 00:37:03.973]  It's all right.
[00:37:04.153 --> 00:37:05.213]  I'm a liberal.
[00:37:06.874 --> 00:37:14.736]  Swindle, swindle, swindle me a country who's going to just get my boot on your neck like we did the Russians for 85 years.
[00:37:17.997 --> 00:37:18.937]  Let me stop channeling him.
[00:37:20.118 --> 00:37:20.718]  So, continuing.
[00:37:21.724 --> 00:37:24.548]  They said that the tax cut would hurt the economy.
[00:37:24.809 --> 00:37:25.390]  Just exploded.
[00:37:25.890 --> 00:37:28.554]  And they said that it was to benefit only the rich.
