[00:00:08.749 --> 00:00:10.050]  Well, here we are.
[00:26:05.847 --> 00:26:07.567]  Waive all executive privilege!
[00:26:07.567 --> 00:26:10.268]  Give Mueller millions and millions and millions of privileges!
[00:26:10.268 --> 00:26:11.229]  Make him God!
[00:26:11.229 --> 00:26:14.490]  Let him violate all these laws!
[00:26:14.490 --> 00:26:14.890]  Right.
[00:26:14.890 --> 00:26:29.836]  Ignore his use of material from FISA warrants, which is still the linchpin of this whole scandal, what Rosenstein struggles to cover up today, what is being used to harass me and Paul Manafort and others.
[00:26:30.576 --> 00:26:33.679]  So, this tells me Trump is going to war.
[00:26:33.679 --> 00:26:38.903]  It is essential the American people know who and what Mr. Mueller is.
[00:26:38.903 --> 00:26:40.004]  It is not...
[00:26:40.894 --> 00:26:41.495]  That's extraordinary.
[00:27:04.594 --> 00:27:14.422]  And now the President is telegraphing that he's going to start releasing the cover-up, the standout of 9-11, that implicates the Bushes, Mueller, who ran the cover-up itself, and the Clintons.
[00:27:14.422 --> 00:27:23.270]  Because we know Trump is really upset behind the scenes that it's the Bushes and their syndicate that are more effectively fighting his agenda than even the Democrats right now.
[00:27:23.270 --> 00:27:28.475]  And Chuck Todd now has come out and said President Trump is winning, Democrats reeling, close quote.
[00:27:28.475 --> 00:27:31.097]  So Trump now knows who to target, doesn't he, Roger?
[00:27:31.577 --> 00:27:40.548]  Well, look, the poll that I would like to see, which nobody has taken, there is a new poll that shows the two top frontrunners of the Democratic Party.
[00:27:40.548 --> 00:27:46.295]  Old, tired, sick, and bereft of ideas, but still just as greedy, Hillary Clinton.
[00:27:47.476 --> 00:28:04.316]  And Uncle Joe Biden, a man who is literally around the bend, a guy who keeps going around threatening physical violence against Donald Trump, when in fact Trump's got 20 pounds on him, a much longer reach, and in my opinion could put Joe out in one shot.
[00:28:04.316 --> 00:28:05.057]  One shot.
[00:28:05.057 --> 00:28:05.758]  Just an opinion.
[00:28:06.559 --> 00:28:08.962]  So, these are their nominees.
[00:28:08.962 --> 00:28:12.446]  I'd like to see them stacked in a legitimate poll.
[00:28:12.446 --> 00:28:14.108]  Trump vs. Hillary.
[00:28:14.108 --> 00:28:15.971]  Trump vs. Biden for 2020.
[00:28:15.971 --> 00:28:20.056]  I think you'd find the President would crush both of them.
[00:28:20.056 --> 00:28:24.221]  If he ran against Hillary again tomorrow, he would crush her by a larger margin.
[00:28:24.281 --> 00:28:25.562]  And that's why Michael Moore panicked.
[00:28:25.562 --> 00:28:28.644]  He went on Bill Maher this weekend and said, we've got to have an uprising.
[00:28:28.644 --> 00:28:29.905]  A million people surround the Capitol.
[00:28:29.905 --> 00:28:31.707]  Don't let the new Supreme Court pick you in.
[00:28:31.707 --> 00:28:34.629]  And he goes, because Trump's going to win in 2020.
[00:28:34.629 --> 00:28:37.551]  And America's coming back, and they are crapping their britches.
[00:28:37.551 --> 00:28:39.733]  No, and they're absolutely right.
[00:28:39.733 --> 00:28:41.294]  We need to have an uprising.
[00:28:41.294 --> 00:28:47.638]  Circle their circle around the Capitol, demanding a Supreme Court justice who believes in the rule of law.
[00:28:47.638 --> 00:28:48.499]  Be there.
[00:28:48.499 --> 00:28:50.200]  Surround their surrounding.
[00:28:50.200 --> 00:28:50.821]  That's my view.
[00:28:51.301 --> 00:28:52.142]  Let's do a few more minutes.
[00:28:52.142 --> 00:28:56.508]  I want to play this clip of Trump talking about 9-11 and then ask you a few other key questions straight ahead with Roger Stone.
[00:28:56.508 --> 00:28:57.069]  I'm Alex Jones.
[00:28:59.375 --> 00:29:02.838]  I tried other brands, but I came back to my Sunshine.
[00:29:02.838 --> 00:29:05.661]  For the best hot or cold pain relief, get the best.
[00:29:05.661 --> 00:29:07.582]  Get a Sunny Bay Heating Pad.
[00:29:07.582 --> 00:29:12.627]  Sometimes, life can be a pain in the neck, or back, or shoulder.
[00:29:12.627 --> 00:29:15.929]  And the best relief for that pain is a Sunny Bay Heating Pad.
[00:29:15.929 --> 00:29:22.195]  Did you know that the American College of Physicians said that one of the best ways to treat muscle pain is heat therapy?
[00:29:22.195 --> 00:29:26.959]  Sunny Bay Heating Pads are handmade with high quality, can be used at home or at work.
[00:29:27.139 --> 00:29:31.704]  And have a lifetime 100% positive rating on both Amazon and Etsy.
[00:29:31.704 --> 00:29:33.146]  Why take another pill?
[00:29:33.146 --> 00:29:37.391]  Many people use our Sunny Bay heating pads alone and got rid of the neck pain.
[00:29:37.391 --> 00:29:41.796]  Long distance travel or long hours in front of a computer can take its toll on your body.
[00:29:42.136 --> 00:29:45.358]  Our homegrown small business tries to help people just like us.
[00:29:45.358 --> 00:29:50.582]  That's why we design and test our handmade products with great care before we introduce them to the public.
[00:29:50.582 --> 00:29:53.563]  You can easily find Sunny Bay Heating Pads on Amazon.
[00:29:53.563 --> 00:29:57.146]  Just go to Amazon.com and search for Sunny Bay Heating Pads.
[00:30:00.379 --> 00:30:04.362]  Staying healthy on the go is just as important as staying healthy at home.
[00:30:04.362 --> 00:30:07.124]  But sometimes supplements don't work fast enough.
[00:30:07.124 --> 00:30:11.927]  That's why InfoWars Life has created a powerful new addition to the Super Blue line.
[00:30:11.927 --> 00:30:14.329]  Super Blue Silver Immune Gargle.
[00:30:14.329 --> 00:30:17.351]  Available in 1 oz., 3.5 oz., and 16 oz.
[00:30:17.351 --> 00:30:20.673]  bottles, Immune Gargle is perfect for the bathroom, kitchen,
[00:30:21.013 --> 00:30:22.455]  Or wherever you go.
[00:30:22.455 --> 00:30:29.141]  The incredible new purifying formula is dentist recommended for daily use whenever you feel like you need to stay clean.
[00:30:29.141 --> 00:30:37.270]  As a powerful hand purifier or oral cleansing formula, just a small spray will help you stay clean when you feel surrounded by toxins.
[00:30:37.270 --> 00:30:44.037]  With powerful, yet simple ingredients, Immune Gargle features Silver Soul Nano Silver for a powerful cleansing alternative.
[00:30:44.457 --> 00:30:49.665]  With Super Blue Silver Immune Gargle, staying toxin-free is easy and affordable.
[00:30:49.665 --> 00:30:54.973]  Help stop the spread of toxins and stay healthy with Super Blue Silver Immune Gargle.
[00:30:54.973 --> 00:30:57.617]  Only available at InfoWarsLife.com.
[00:30:57.617 --> 00:30:59.559]  That's InfoWarsLife.com.
[00:31:05.049 --> 00:31:07.410]  The Real Red Pill Plus, ladies and gentlemen.
[00:31:07.410 --> 00:31:10.831]  Our team is constantly on the lookout for newer and better ways to improve our products.
[00:31:10.831 --> 00:31:17.193]  That's why we're bringing you a brand new version of one of the newest fan-favorite products, The Real Red Pill Plus.
[00:31:17.193 --> 00:31:22.695]  The Real Red Pill Plus is an all-new version of the powerhouse Reglanone product.
[00:31:22.695 --> 00:31:30.377]  It features the same great formula that supports your heart, brain, healthy aging process with an all-new natural caffeine boost included.
[00:31:30.837 --> 00:31:37.279]  A powerful pregnenone base, the Real Red Pill, has quickly become one of our fellow InfoWarriors' favorite products.
[00:31:37.279 --> 00:31:47.762]  Now, with an extra proprietary energy blend inside, including green tea extract, yerba mate, leaf extract, and more, you can get that extra pick-me-up while supporting your mind and body in a healthy way.
[00:31:47.762 --> 00:31:52.363]  It's got all the great stuff that Real Red Pill has, but it's also got the boost in it.
[00:31:52.363 --> 00:31:56.204]  Get the Real Red Pill Plus at InfoWarStore.com.
[00:32:00.345 --> 00:32:07.472]  Nourish a probiotic-friendly environment in your gut with Prebiotic Fiber by InfoWars Life.
[00:32:07.472 --> 00:32:19.845]  Help the good bacteria thrive and support overall digestive health with our specially formulated Prebiotic Fiber, a mixture of clinically studied and organic acacia, fruit, and flax fiber.
[00:32:20.546 --> 00:32:31.629]  Prebiotic fiber is soluble fiber that ferments in the gut to help feed good bacteria, which helps you digest food, absorb nutrients, and even supports your immune system.
[00:32:31.629 --> 00:32:38.391]  InfoWars Life's cutting-edge formula only brings you the highest quality, organic, and clinically studied ingredients.
[00:32:39.011 --> 00:32:53.659]  Cheap prebiotic fibers are used up only at the beginning of the colon, but our premium organic acacia fiber is slowly digested by the good bacteria throughout the entire colon for maximum prebiotic effect.
[00:32:53.659 --> 00:32:56.340]  Head to InfoWarsLife.com or call 1-888-253-3139.
[00:32:56.340 --> 00:32:57.821]  You're listening to the Alex Jones Show!
[00:33:22.066 --> 00:33:26.492]  You are listening to an InfoWars.com Frontline Report.
[00:33:26.492 --> 00:33:27.894]  It's Alex Jones.
[00:33:31.715 --> 00:33:34.016]  But it was always known as a very, very strong building.
[00:33:34.016 --> 00:33:36.036]  Don't forget, that took a big bomb in the basement.
[00:33:36.036 --> 00:33:39.398]  Now, the basement is the most vulnerable place, because that's your foundation.
[00:33:39.398 --> 00:33:40.758]  And it withstood that.
[00:33:40.758 --> 00:33:49.781]  And I got to see that area about three or four days after it took place, because one of my structural engineers actually took me for a tour, because he did the building.
[00:33:49.781 --> 00:33:51.001]  And I said, I can't believe it.
[00:33:51.001 --> 00:33:55.923]  The building was standing solid, and half of the columns were blown out of itself.
[00:33:55.923 --> 00:33:58.164]  This was an unbelievably powerful building.
[00:33:58.904 --> 00:34:03.388]  If you know anything about structure, it was one of the first buildings that was built from the outside, the steel.
[00:34:03.388 --> 00:34:09.372]  The reason the World Trade Center had such narrow windows is that in between all the windows you had the steel on the outside.
[00:34:09.372 --> 00:34:11.454]  See, the steel on the outside of the building.
[00:34:11.454 --> 00:34:19.040]  That's why when I first looked, and you had big, heavy I-beams, when I first looked at it I couldn't believe it because there was a hole in the steel.
[00:34:19.860 --> 00:34:24.003]  And this is steel that was, you remember the width of the windows of the World Trade Center, folks?
[00:34:24.003 --> 00:34:29.506]  I think, you know, if you were ever up there, they were quite narrow, and in between was this heavy steel.
[00:34:29.506 --> 00:34:38.451]  I said, how could a plane, even a plane, even a 767 or a 747, or whatever it might have been, how could it possibly go through this steel?
[00:34:38.451 --> 00:34:46.796]  I happen to think that they had not only a plane, but they had bombs that exploded almost simultaneously, because I just can't imagine anything being able to go through that wall.
[00:34:48.613 --> 00:34:49.834]  He's had the gall to go after my mother.
[00:34:49.834 --> 00:34:52.096]  The World Trade Center came down during your brother's reign.
[00:34:52.096 --> 00:34:53.497]  He's had the gall to go after my mother.
[00:34:53.497 --> 00:34:54.237]  Remember that.
[00:34:54.237 --> 00:34:54.517]  Hold on.
[00:34:54.517 --> 00:34:56.119]  Let me finish this.
[00:34:56.119 --> 00:34:57.660]  He's had the gall to go after my mother.
[00:34:57.660 --> 00:34:58.380]  That's not keeping us safe.
[00:34:58.380 --> 00:35:02.743]  Look, I won the lottery when I was born 63 years ago and looked up and I saw my mom.
[00:35:02.743 --> 00:35:04.685]  My mom is the strongest woman I know.
[00:35:04.685 --> 00:35:05.265]  She should be running.
[00:35:05.265 --> 00:35:07.427]  This is not about my family or his family.
[00:35:07.427 --> 00:35:07.607]  Okay.
[00:35:09.352 --> 00:35:16.875]  I'm putting a bookend on that, but there's Trump saying, and he owns a bunch of buildings in the area, and he talked to the structural engineer, and he's telling you, I think there were bombs in there.
[00:35:16.875 --> 00:35:21.597]  Well, we have the local news with them removing bombs, reporting there were bombs in the buildings.
[00:35:21.597 --> 00:35:24.258]  Bombs in Building 7, not hit by an airplane.
[00:35:24.258 --> 00:35:25.258]  Trump knows it all.
[00:35:25.258 --> 00:35:28.559]  He's getting ready to bring it all out.
[00:35:28.559 --> 00:35:31.020]  Now, segwaying.
[00:35:31.020 --> 00:35:37.463]  Talking to Roger during the break, he's got a big announcement to make to everybody here about what Trump has decided to do.
