[00:00:08.707 --> 00:00:12.432]  Infowars.com is tomorrow's news.
[01:32:06.309 --> 01:32:10.913]  With our modern diets, it can be hard to get the recommended amount of B vitamins we need every day.
[01:32:10.933 --> 01:32:12.874]  Up, up, up, up, optimum levels.
[01:32:13.295 --> 01:32:14.876]  B vitamins we need every day.
[01:32:15.056 --> 01:32:20.141]  Secret 12 combines two bioactive forms of vitamin B12 for optimal absorption.
[01:32:20.361 --> 01:32:21.963]  Up, up, up, up, optimal absorption.
[01:32:22.663 --> 01:32:27.768]  Being deficient in B vitamins can cause fatigue, depression, poor memory, and lethargy.
[01:32:28.308 --> 01:32:28.648]  Secret 12.
[01:32:30.150 --> 01:32:31.010]  Optimal absorption.
[01:32:31.291 --> 01:32:36.015]  B vitamins help the body convert food into energy by supporting your intercellular processes.
[01:32:36.435 --> 01:32:40.639]  B vitamins are also essential for the optimal functioning of the brain and nervous system.
[01:32:41.640 --> 01:32:42.360]  Optimum levels.
[01:32:43.782 --> 01:32:47.625]  Secret 12 is an easy way to increase your vitamin B12 intake.
[01:32:47.945 --> 01:32:52.288]  Head to Infowarslife.com and support optimal brain and body function with Secret 12.
[01:32:53.109 --> 01:32:54.890]  That's Infowarslife.com.
[01:33:00.075 --> 01:33:02.717]  You're listening to the Alex Jones Show!
[01:33:14.202 --> 01:33:22.888]  Crashing through the lies and disinformation, it's Alex Jones, coming to you live from the front lines of the InfoWar.
[01:33:24.113 --> 01:33:25.794]  Owen Troyer filling in for Alex Jones today.
[01:33:25.854 --> 01:33:28.435]  He will be back tomorrow on the Alex Jones Show.
[01:33:28.455 --> 01:33:31.857]  Of course, our full line of broadcast, as usual, every weekday.
[01:33:32.237 --> 01:33:33.398]  David Knight, 8 a.m.
[01:33:33.438 --> 01:33:33.958]  in the morning.
[01:33:34.298 --> 01:33:35.899]  He goes till the Alex Jones Show at 11.
[01:33:36.440 --> 01:33:41.302]  And then I close it out with The War Room and Roger Stone at 3 o'clock till 6 p.m.
[01:33:41.342 --> 01:33:45.124]  That is the new broadcast schedule at InfoWars.com slash show.
[01:33:45.404 --> 01:33:52.368]  Thanks to your support at InfoWarsStore.com, we promise to continue our expansion in the face of the globalists.
[01:33:52.748 --> 01:33:55.629]  With your continued support at InfoWarStore.com.
[01:33:55.970 --> 01:33:57.290]  Let's go back out to the phone lines.
[01:33:57.330 --> 01:34:02.153]  We are still thinking about the big story from this weekend, the false alarm in Hawaii.
[01:34:02.513 --> 01:34:06.055]  We go back to our callers from Hawaii talking about their experience that day.
[01:34:06.375 --> 01:34:09.036]  Let's start with Tyson from Hawaii.
[01:34:09.116 --> 01:34:11.937]  Tyson, what was it like that day when you got the emergency alert?
[01:34:13.538 --> 01:34:14.959]  Well, Owen, it's great to talk with you.
[01:34:15.019 --> 01:34:18.220]  I'm calling to you from the bastion of liberal insanity here in Hawaii.
[01:34:18.841 --> 01:34:21.222]  Unlike our previous callers, I do live within
[01:34:22.237 --> 01:34:22.837]  Fairly close.
[01:34:22.877 --> 01:34:25.238]  Eight mile radius of the Honolulu.
[01:34:25.258 --> 01:34:26.879]  So I had to think about that factor.
[01:34:27.459 --> 01:34:32.021]  But I went into overdrive mode once I confirmed that this alert actually was not just a hack.
[01:34:32.061 --> 01:34:35.022]  I went to my cousin's house next door and he confirmed it was real.
[01:34:35.042 --> 01:34:40.745]  Then when I saw it on TV, giving some detailed instructions, I grabbed my son, jumped in my truck to grab some diesel fuel.
[01:34:41.445 --> 01:34:42.365]  Actually, hold on.
[01:34:42.425 --> 01:34:43.366]  I gotta stop you right there.
[01:34:43.386 --> 01:34:44.246]  I gotta stop you right there.
[01:34:44.266 --> 01:34:45.086]  This is a new angle.
[01:34:45.707 --> 01:34:46.467]  I haven't heard about this.
[01:34:46.587 --> 01:34:48.748]  What were they reporting on television after the alert?
[01:34:50.126 --> 01:34:51.146]  Okay, here's the deal, Owen.
[01:34:51.626 --> 01:35:00.089]  They have the alert that goes out on the emergency broadcast on your phone, which is primarily flash flood, but when I got it, the sky was crystal blue.
[01:35:00.329 --> 01:35:00.569]  Right.
[01:35:00.769 --> 01:35:01.609]  It's not a flash flood.
[01:35:01.649 --> 01:35:03.029]  Or like an amber alert, too.
[01:35:03.109 --> 01:35:03.510]  Yeah, yeah.
[01:35:04.930 --> 01:35:08.091]  In a sense, but on the TV, it's much more descriptive.
[01:35:08.671 --> 01:35:16.333]  It scrolls across the Ole Miss game, the basketball game, and says, get inside, stay inside, take shelter, close the windows.
[01:35:16.473 --> 01:35:19.694]  Okay, okay, so there was also an emergency alert on the television.
[01:35:20.982 --> 01:35:21.702]  Absolutely, yeah.
[01:35:21.762 --> 01:35:22.883]  See, these systems are linked.
[01:35:23.463 --> 01:35:24.044]  Okay.
[01:35:24.264 --> 01:35:27.786]  The third tier of the link, the last leg, was the sirens.
[01:35:28.386 --> 01:35:31.128]  And the only place the sirens went off were on the military bases.
[01:35:31.148 --> 01:35:32.828]  Now, we're not sure who made that call.
[01:35:33.269 --> 01:35:34.189]  They're looking into that.
[01:35:34.349 --> 01:35:41.033]  Yeah, so it sounds like what we're learning here is there's obviously a separation between the people that launch those emergency alerts and then the people that sound the sirens.
[01:35:42.194 --> 01:35:43.414]  Oh, that's a known factor.
[01:35:43.434 --> 01:35:48.497]  The military are actually the ones that sound the sirens, or the command comes down from PACOM.
[01:35:49.079 --> 01:35:52.840]  Who are monitoring the radar throughout the Pacific Basin.
[01:35:55.701 --> 01:35:56.981]  So what do you think this is?
[01:35:57.021 --> 01:36:00.582]  Do you think this was a deep state coup against Trump to make him look bad?
[01:36:00.622 --> 01:36:01.902]  Was it an honest mistake?
[01:36:01.962 --> 01:36:03.283]  And what do you think the backlash is?
[01:36:04.603 --> 01:36:05.744]  Well, let's take a look at the facts.
[01:36:05.944 --> 01:36:14.866]  We have to take a look at what our political figures, the very first thing they did right out of the gate while I was watching TV with a live stream from our local broadcast.
[01:36:15.538 --> 01:36:15.718]  Yeah.
[01:36:31.087 --> 01:36:32.748]  Doesn't that tell the story though?
[01:36:32.948 --> 01:36:36.310]  I think Tyson nails it right here and you're not the first caller to suggest this from Hawaii.
[01:36:36.370 --> 01:36:37.330]  I think that that nails it.
[01:36:37.390 --> 01:36:38.431]  Doesn't that tell you the story?
[01:36:38.771 --> 01:36:43.374]  That the first response from the politicians in Hawaii was, oh this is what Trump's done!
[01:36:43.594 --> 01:36:44.494]  Look at what Trump's done!
[01:36:45.135 --> 01:36:48.696]  Folks, pray to God and save your family.
[01:36:48.777 --> 01:36:49.937]  We're in this together.
[01:36:49.957 --> 01:36:51.318]  That to me tells it all.
[01:36:52.810 --> 01:37:04.708]  Well, I mean, okay, for example, I grabbed my son and I'm going around the curb to grab some diesel fuel and I had to put my hand on his thigh because he was breaking down crying and I was having a hard time holding back and I said, son, just stick with me on this.
[01:37:04.768 --> 01:37:05.529]  Be my little helper.
[01:37:05.970 --> 01:37:07.132]  We're going to get through this thing.
[01:37:08.079 --> 01:37:17.804]  Um, and to, as a father who loves my kids more than I love myself, to have to do that is cruel and unusual and psychological.
[01:37:18.224 --> 01:37:19.325]  Tyson, you're in my head.
[01:37:19.345 --> 01:37:20.605]  You're in my head.
[01:37:21.266 --> 01:37:33.292]  The treason that these people, you know, we had people running our government that are probably guilty of treason for a long time, but what they have done since Trump is elected is not just selling this country out, they are literally
[01:37:33.812 --> 01:37:36.393]  Throwing the entire republic under the bus.
[01:37:36.753 --> 01:37:38.973]  Crapping on every American out there.
[01:37:39.413 --> 01:37:40.394]  No holds barred.
[01:37:41.714 --> 01:37:48.155]  They just tear down society, burn culture to the ground, make children in Hawaii feel like their lives are in danger.
[01:37:48.175 --> 01:37:54.017]  I'm praying that we find out who's really behind this and the whole Russian fake dossier.
[01:37:54.217 --> 01:37:57.257]  We need to arrest all these treasonous people now.
[01:37:57.517 --> 01:38:00.078]  I'm done with these people trying to ruin this country, man.
[01:38:01.397 --> 01:38:02.278]  Here's another one, Owen.
[01:38:02.598 --> 01:38:06.941]  So, we got the guy who's at the civil defense office.
[01:38:06.961 --> 01:38:09.422]  They're doing a so-called change-of-shift drill.
[01:38:09.802 --> 01:38:12.764]  Basically, at the time, they... Oh, there's always a drill going on, too.
[01:38:12.824 --> 01:38:13.084]  Yeah.
[01:38:14.365 --> 01:38:18.268]  So, they simulate this drill, and you got two buttons on the screen, basically a mouse click.
[01:38:18.288 --> 01:38:23.311]  So, the button on the left is the real thing, and the button on the right is the drill.
[01:38:23.891 --> 01:38:29.495]  And so, the reporter from Hawaii News Now asks Vince Miyagi, who I've met,
[01:38:30.530 --> 01:38:33.511]  Um, so, isn't there some sort of double check?
[01:38:33.651 --> 01:38:38.834]  Like, you can't even delete a file on your Windows system without asking you 13 times if you really want to do this.
[01:38:38.854 --> 01:38:41.215]  Oh, they're totally lying about that one button.
[01:38:41.255 --> 01:38:42.015]  Give me a break.
[01:38:43.015 --> 01:38:49.118]  No, there is a redundant system, and Mr. Miyagi said, yes, there is a do you really want to do this button.
[01:38:49.398 --> 01:38:51.999]  So this so-called employee who has not released his name,
[01:38:52.850 --> 01:38:53.530]  Very interesting.
[01:38:53.570 --> 01:38:57.011]  There is theory that if they did bad things would happen to him.
[01:38:57.031 --> 01:39:00.733]  Yeah, he should be fired and investigated!
[01:39:01.733 --> 01:39:02.533]  Oh, no, no, no.
[01:39:02.573 --> 01:39:04.314]  The unions in Hawaii aren't like that.
[01:39:04.514 --> 01:39:06.395]  You don't get fired for screwing up.
[01:39:07.335 --> 01:39:10.216]  He's going to be in a retraining program.
[01:39:10.796 --> 01:39:12.136]  I heard that on Lionel this morning.
[01:39:12.176 --> 01:39:14.097]  He's going to be a quote-unquote retrained.
[01:39:14.417 --> 01:39:15.318]  Thank you, unions.
[01:39:15.438 --> 01:39:16.438]  Love you, HGEA.
[01:39:17.808 --> 01:39:20.490]  Um, so, so basically, but they won't release his name.
[01:39:20.510 --> 01:39:24.013]  So who is this mystery employee and how can you click the button?
[01:39:24.713 --> 01:39:25.034]  Boom.
[01:39:25.434 --> 01:39:25.654]  Yes.
[01:39:25.714 --> 01:39:26.975]  It's a drill and boom.
[01:39:27.135 --> 01:39:30.118]  I really want to do it, but actually hit the wrong button.
[01:39:30.138 --> 01:39:31.799]  This says this is the real McCoy.
[01:39:32.441 --> 01:39:35.303]  Emotional damage to my neighbors.
[01:39:35.863 --> 01:39:37.465]  There's a care home across the street.
[01:39:37.825 --> 01:39:38.305]  Old folks.
[01:39:38.425 --> 01:39:39.306]  I ran across the street.
[01:39:39.346 --> 01:39:40.167]  Who's on a ventilator?
[01:39:40.667 --> 01:39:41.928]  Who's on life support over here?
[01:39:41.948 --> 01:39:42.848]  Do you guys need power?
[01:39:42.868 --> 01:39:43.929]  I have a generator system.
[01:39:44.229 --> 01:39:44.890]  I'm a prepper.
[01:39:44.930 --> 01:39:45.450]  I've got fish.
[01:39:45.490 --> 01:39:46.071]  I've got rabbits.
[01:39:46.111 --> 01:39:48.553]  I've got everything but enough diesel fuel on hand, obviously.
[01:39:50.014 --> 01:39:53.516]  So she saw me.
[01:39:53.536 --> 01:39:57.819]  I wonder if anyone actually like suffered like cardiac arrest or something from this.
[01:39:58.440 --> 01:40:00.101]  Did anyone die from this false alarm?
[01:40:01.735 --> 01:40:02.335]  What's that again?
[01:40:02.375 --> 01:40:03.056]  Oh, I'm sorry, you broke up.
[01:40:03.336 --> 01:40:05.337]  Was there any loss of life from this false alarm?
[01:40:05.377 --> 01:40:08.378]  Like, you know, maybe an elderly man has like a heart attack or something?
[01:40:09.659 --> 01:40:12.900]  Well, I don't know, but take a look at this kid that's being lowered down into a storm drain.
[01:40:12.920 --> 01:40:14.901]  Do you know what kind of gases live in storm drains?
[01:40:16.042 --> 01:40:20.024]  Okay, that's where methane, methane evolves up from these storm drains, right?
[01:40:20.304 --> 01:40:28.028]  So here's this father trying to provide his beautiful daughter, which I have one of those, as much protection as he can see fit in the 10 minutes you got.
[01:40:29.380 --> 01:40:33.647]  Lowering down in this storm drain, that's just the most publicized example.
[01:40:33.728 --> 01:40:35.611]  Look, you know what?
[01:40:35.631 --> 01:40:36.452]  This is unbelievable.
[01:40:36.513 --> 01:40:37.835]  Thank you so much for the call, Tyson.
[01:40:37.995 --> 01:40:38.656]  I'm sorry, folks.
[01:40:38.676 --> 01:40:39.538]  This was such a false flag.
[01:40:41.584 --> 01:40:43.486]  This was such an attempt to make Trump look bad.
[01:40:43.766 --> 01:40:45.247]  You can tell because of their response.
[01:40:45.687 --> 01:40:47.929]  You can tell because it took them so long to correct the record.
[01:40:48.269 --> 01:40:56.856]  Why wouldn't you immediately, right after you sent out an emergency alert, you knew it went out, you knew it wasn't true, why didn't you immediately send out another one?
[01:40:57.337 --> 01:41:00.219]  Why didn't you immediately correct the record, immediately?
[01:41:00.820 --> 01:41:07.365]  This was a false flag against our President Trump, and the reaction from the politicians in Hawaii prove it.
[01:41:07.565 --> 01:41:10.467]  Do you understand that the powers that be
[01:41:11.408 --> 01:41:19.312]  The corrupt politicians and the deep state are literally willing to burn this country to the ground right now to stop President Trump and to stop his agenda.
[01:41:19.652 --> 01:41:20.992]  That's how you know how real he is.
[01:41:21.993 --> 01:41:28.656]  They will torture the people of Hawaii with a false report of a missile coming at them and then they won't even tell them it's false.
[01:41:29.704 --> 01:41:32.226]  They will tell you all of this fake news about President Trump.
[01:41:32.686 --> 01:41:33.927]  Oh, he gropes women.
[01:41:34.307 --> 01:41:35.188]  Oh, he's a Russian.
[01:41:35.388 --> 01:41:38.790]  They'll start huge investigations, waste taxpayer dollars.
[01:41:38.971 --> 01:41:46.015]  They'll have Oprah Winfrey go on the stage of the Golden Globes and say, I'm all about the Me Too movement, while she's pimping women out to Harvey Weinstein the whole time.
[01:41:46.356 --> 01:41:52.840]  These people are trying to burn this country to the ground just because of President Trump.
[01:41:53.060 --> 01:41:55.062]  Just because we elected a real person.
[01:41:55.362 --> 01:41:58.084]  Just because we, the American people, took the country back.
[01:41:58.324 --> 01:42:05.470]  Just because we, the people, want to control our destiny, they're trying to squander it and lie us into a complete scorched earth.
[01:42:05.991 --> 01:42:07.172]  I'm done with this, man.
[01:42:07.192 --> 01:42:10.174]  Whoever was behind this, they all ought to be arrested.
[01:42:10.554 --> 01:42:12.436]  All of them behind the Trump-Russia dossier.
[01:42:12.816 --> 01:42:15.498]  All of them behind... This is just... I'm sick of it, man.
[01:42:15.819 --> 01:42:19.521]  I cannot believe that they would go with this false alert.
[01:42:20.402 --> 01:42:24.583]  Not correct the record immediately, leave it out there for 30 minutes.
[01:42:25.563 --> 01:42:31.885]  30 minutes, people of Hawaii are thinking they're under a missile attack, and what do the politicians of Hawaii say?
[01:42:32.325 --> 01:42:34.665]  Well, this is what happens because of President Trump.
[01:42:35.406 --> 01:42:36.626]  You knew it was fake!
[01:42:37.406 --> 01:42:39.346]  You probably planned it!
[01:42:40.347 --> 01:42:41.747]  I'm sorry, I'm getting fired up about this.
[01:42:41.767 --> 01:42:46.068]  Just the fact that they would put that out, and now you have traumatized children.
[01:42:47.449 --> 01:42:49.531]  We're going to have more of your calls on this on the other side.
[01:42:49.591 --> 01:42:54.315]  The deep state is freaking out, and it's all because President Trump and the American people are alive.
[01:42:54.335 --> 01:42:57.798]  That's how you do it.
[01:42:57.818 --> 01:43:00.040]  That's exactly how you do it.
[01:43:00.060 --> 01:43:05.724]  Yeah, you look for Trump or America, and you have, like, 5,000, like, key words to describe a redneck.
[01:43:05.865 --> 01:43:07.726]  We're trying to get the people not to fall off.
[01:43:07.846 --> 01:43:09.348]  It's a product thing for the people.
[01:43:09.388 --> 01:43:11.609]  The idea of the shadow ban is that
[01:43:12.668 --> 01:43:14.649]  You ban someone, but they don't know they've been banned.
[01:43:15.330 --> 01:43:18.091]  Because they keep posting, but no one sees their content.
[01:43:18.111 --> 01:43:22.874]  So they just think that no one's engaging with their content, when in reality, no one's seeing it.
[01:43:23.115 --> 01:43:29.458]  So is it going to, like, essentially ban certain mindsets and or people who could be negative?
[01:43:29.559 --> 01:43:29.859]  No.
[01:43:29.879 --> 01:43:32.060]  It's not going to ban a mindset.
[01:43:32.160 --> 01:43:34.782]  It's going to ban, like, a way of talking.
[01:43:35.382 --> 01:43:36.863]  Ban a way of talking.
[01:43:37.743 --> 01:43:46.487]  Undercover Twitter engineers to ban way of talking through shadow banning algorithms to censor opposing political views.
[01:43:46.547 --> 01:43:52.069]  And Drudge has the headline that they admit they are opposing people's views, period.
[01:43:52.149 --> 01:43:55.851]  Just not letting you communicate if you're a Christian, a conservative, a libertarian.
[01:43:55.931 --> 01:43:58.252]  So James O'Keefe, you have done it again, my friend.
[01:43:58.292 --> 01:43:59.172]  Congratulations.
[01:43:59.492 --> 01:44:00.693]  There at Project Veritas.
[01:44:01.073 --> 01:44:05.419]  Well, Alex, I mean, this is one of the greatest censorship stories in modern times.
[01:44:05.519 --> 01:44:10.846]  I mean, the things these people are saying on this video, I think this is certainly the biggest thing we have ever done.
[01:44:10.866 --> 01:44:13.449]  These are the most powerful people in the world.
[01:44:13.489 --> 01:44:15.492]  There you have it on the screen in front of you.
[01:44:16.053 --> 01:44:17.575]  Our strategy is to shadow ban.
[01:44:17.615 --> 01:44:19.077]  Now, your viewers might know what this is.
[01:44:19.742 --> 01:44:24.884]  But really what they're saying is that when you tweet or Facebook something, you think it's going to your users.
[01:44:25.344 --> 01:44:35.767]  What these companies are doing, and these engineers are on video describing, is how they make you think that your information is going to your users, but the people on the timeline don't see the information.
[01:44:35.787 --> 01:44:36.768]  That's what a shadow ban is.
[01:44:36.808 --> 01:44:40.149]  And they talk about how they specifically targeted, and this is their words, not mine,
[01:44:40.749 --> 01:44:41.290]  Rednecks.
[01:44:41.850 --> 01:44:43.651]  Conservatives who tweet about the flag.
[01:44:44.032 --> 01:44:50.557]  And they create algorithms where if you mention these things that correlate with certain ideas, they ban you.
[01:44:50.657 --> 01:44:53.379]  And they call it S-H-I-T-T-Y people.
[01:44:53.739 --> 01:44:56.962]  This is what the policy executives... These are not low-level employees.
[01:44:57.442 --> 01:44:58.803]  These are executives at Twitter.
[01:44:59.183 --> 01:45:04.387]  Stephen Pierre, a Twitter engineer, says we want to, quote, ban a way of talking.
[01:45:04.848 --> 01:45:08.531]  I hope you play some of these clips for your audience, because this is truly extraordinary.
[01:45:08.551 --> 01:45:10.152]  They say they want to downrank
[01:45:11.933 --> 01:45:15.616]  S-H-I-T-T-Y people to not show up.
[01:45:15.696 --> 01:45:17.257]  We're working on that right now.
[01:45:17.297 --> 01:45:30.448]  So they're describing the products and there's Singh, who's on the direct messaging team, talking about how they use algorithms to target Julian Assange, target conservatives, and to ban a way of talking.
[01:45:30.608 --> 01:45:33.070]  Alex, Twitter bills itself as the public square.
[01:45:33.650 --> 01:45:40.857]  And what your audience needs to understand is if they take away our rights to share our ideas on these platforms, where are we going to go?
[01:45:41.017 --> 01:45:43.099]  I mean, most people don't have the power to create their own website.
[01:45:43.160 --> 01:45:53.590]  I know these are private companies, and we may not want the government to intervene, but unless the CEO of Twitter makes their algorithms public so the users know what they're doing, the government didn't have a choice but to intervene.
[01:45:53.710 --> 01:45:55.812]  I mean, this is scary stuff!
[01:45:56.352 --> 01:46:04.514]  And don't take my word for it, they're on tape saying their whole MO is to quote, ban a way of talking.
[01:46:05.034 --> 01:46:09.715]  This is the greatest censorship story of modern times.
[01:46:09.775 --> 01:46:13.516]  And unlike the mainstream media Alex, we don't just anonymously quote sources.
[01:46:13.716 --> 01:46:15.136]  We have these people dead to rights.
[01:46:15.176 --> 01:46:15.837]  How do we do it?
[01:46:16.137 --> 01:46:17.257]  We spend a year
[01:46:18.017 --> 01:46:19.578]  A year undercover.
[01:46:19.678 --> 01:46:25.462]  Now we've got a story on Infowars.com, I don't know if you know about this, but Twitter has been caught now censoring your exposure.
[01:46:25.602 --> 01:46:25.982]  How is that?
[01:46:26.043 --> 01:46:26.883]  I didn't see that one.
[01:46:26.983 --> 01:46:28.364]  Are they muting me?
[01:46:28.444 --> 01:46:29.985]  Are they shadowbanning my stuff now?
[01:46:30.025 --> 01:46:34.208]  Yes, with O'Keefe's suspension, Twitter confirms authenticity of Project Veritas' videos.
[01:46:34.228 --> 01:46:42.073]  Twitter unblocked James O'Keefe's account after suffering massive backlash for challenging the Project Veritas founder as his expose day on Twitter political censorship went viral.
[01:46:42.153 --> 01:46:45.055]  This is trending on Twitter, Alex, believe it or not, isn't that ironic?
[01:46:45.556 --> 01:46:53.742]  Shadowban, hashtag shadowban, is trending on Twitter from my, looking at my phone here, and everyone is tweeting at the CEO of Twitter.
[01:46:53.922 --> 01:46:54.802]  This is big stuff!
[01:46:59.946 --> 01:47:02.568]  You're listening to the Alex Jones Show.
[01:47:14.574 --> 01:47:18.637]  Alright, I'm gonna hit a couple news stories here, and then go back to your calls in Hawaii.
[01:47:18.657 --> 01:47:27.024]  You know, this is an interesting story that actually gives me hope, because I think it's very indicative of what we've been dealing with over the last two years.
[01:47:27.865 --> 01:47:34.671]  You've probably heard of the artist Moby, and he's done some interesting videos in the past.
[01:47:35.836 --> 01:47:56.905]  But, Moby claims that the CIA told him to promote the fake dossier claims, and we've got this video, I'm not going to have time because I wanted to get to your calls, but he talks about active and former CIA agents, you know, convincing him that the dossier was the real deal, that Trump was basically a puppet of Putin, this is a real deal, you need to help us make awareness of this.
[01:47:56.945 --> 01:48:03.668]  So, here's why this story gives me hope, and this is what the audience needs to explain, or needs to understand.
[01:48:06.516 --> 01:48:09.598]  Forget about the controlled aspect of the entertainment industry.
[01:48:09.638 --> 01:48:10.699]  That's not what I'm talking about here.
[01:48:10.739 --> 01:48:11.759]  We all know that goes on.
[01:48:12.199 --> 01:48:22.406]  What I'm talking about is you had members of the CIA, members of the intelligence community, going to these artists and going to these
[01:48:23.268 --> 01:48:25.951]  Members of Congress, this is where it's key.
[01:48:26.012 --> 01:48:33.261]  You see, they go to the members of Congress and they say, hey look, we've got some serious problems here with Trump and Russia.
[01:48:33.501 --> 01:48:34.983]  Russia's got serious blackmail.
[01:48:35.343 --> 01:48:36.665]  Trump's got serious ties.
[01:48:36.785 --> 01:48:39.769]  It looks like this is basically a coordinated effort being led by Putin.
[01:48:40.189 --> 01:48:48.617]  So you've got the directors of these intelligence agencies going to these members of Congress, selling them this bill of goods, and the members of Congress, you know, they don't know what's going on.
[01:48:49.057 --> 01:48:55.903]  They have no reason, I suppose, not to believe this intelligence, so they're sitting there kind of like, whoa, okay, I guess this is the real deal, I mean, we'll take this seriously.
[01:48:56.323 --> 01:49:04.090]  So they're going out, spreading all of these lies, the Clappers, the Brennans, spreading all of these lies, telling the members of Congress.
[01:49:04.110 --> 01:49:04.651]  So they've got
[01:49:05.618 --> 01:49:10.060]  The members of Congress believing it, about two years ago, a year ago, so they're all believing this.
[01:49:10.340 --> 01:49:12.942]  But now, here we are, and it's all coming out.
[01:49:13.442 --> 01:49:15.403]  Wait a second, it's all a lie.
[01:49:15.463 --> 01:49:17.004]  Wait a second, it was all fabricated.
[01:49:17.024 --> 01:49:24.027]  So now, you've got Moby that's like, wow, the CIA came to me and they tried to get me to spread this fake news on this Russian dossier thing.
[01:49:24.047 --> 01:49:24.668]  What's up with that?
[01:49:24.908 --> 01:49:30.911]  You've got all these members of Congress that were originally like, oh boy, I don't know, I can't go along with this Trump, he might be a Russian agent, who are now like,
[01:49:31.351 --> 01:49:31.851]  Wait a second.
[01:49:31.931 --> 01:49:32.872]  Trump's not a Russian agent.
[01:49:32.892 --> 01:49:33.773]  He's helping America.
[01:49:33.893 --> 01:49:34.993]  America's back on its feet.
[01:49:35.414 --> 01:49:37.975]  The Russian dossier was fake.
[01:49:38.176 --> 01:49:47.141]  So now all of that pressure applied by the intelligence agencies and the deep state to fall for this Russian story has completely fallen apart.
[01:49:47.402 --> 01:49:50.684]  So now you've got members of Congress that are like, OK, that was obviously bogus.
[01:49:50.724 --> 01:49:52.665]  No reason for me to be afraid of President Trump now.
[01:49:53.045 --> 01:49:56.828]  And soon you're going to have members of the entertainment industry that are the same way, just real people.
[01:49:57.248 --> 01:50:00.650]  That just bought the lies from the intelligence communities that are now realizing it.
[01:50:00.730 --> 01:50:01.791]  This is nothing but lies.
[01:50:01.991 --> 01:50:03.672]  This is nothing but a deep state coup against Trump.
[01:50:03.692 --> 01:50:08.235]  So, that's the good news about this to me is that people are realizing now that they've been lied to.
[01:50:08.856 --> 01:50:15.920]  Members of Congress, people in the entertainment industry that fell for the Trump-Russia thing at first because, I mean, people came to them very seriously like, hey, look, this is a real deal.
[01:50:17.081 --> 01:50:17.301]  No.
[01:50:17.842 --> 01:50:19.142]  Now it all turns out to be fake.
[01:50:19.222 --> 01:50:19.423]  All right.
[01:50:20.183 --> 01:50:21.084]  A couple new news stories.
[01:50:21.825 --> 01:50:25.570]  African migrants bring untreatable form of tuberculosis to Europe.
[01:50:25.891 --> 01:50:27.112]  Yeah, that's why you have borders.
[01:50:27.212 --> 01:50:28.374]  That's why you have walls.
[01:50:28.514 --> 01:50:32.099]  That's why you don't just have an open immigration system.
[01:50:32.139 --> 01:50:33.320]  You have protections.
[01:50:33.801 --> 01:50:35.203]  It's called self-preservation.
[01:50:35.563 --> 01:50:37.786]  But then the Pope says it's a sin
[01:50:38.667 --> 01:50:50.533]  If you fear migrants, so even if they're bringing in untreatable diseases of tuberculosis, burning cities to the ground, making no-go zones, you're sinful if that makes you fearful, just like an Islamophobe.
[01:50:50.593 --> 01:51:00.137]  If you just witnessed a terror attack in New York City where a radical Islamic runs people over in a car, and then you're afraid of radical Islamic terror, you're an Islamophobe, don't you know that?
[01:51:00.617 --> 01:51:05.860]  Government to resume processing DACA renewals, citing judge rulings, so you've got all these Obama-appointed judges,
[01:51:06.920 --> 01:51:18.046]  That are just basically going against the president, going against the mandate from the American people, and just bringing in as many non-citizens as they can, trying to get them on the voter log so that they can vote Democrat.
[01:51:18.126 --> 01:51:19.627]  They already admitted that's their plan.
[01:51:20.007 --> 01:51:20.828]  Now we know it.
[01:51:21.228 --> 01:51:25.930]  Trump head-faked, made them think he was going to make a DACA deal, and then said no.
[01:51:26.331 --> 01:51:27.751]  Let's go back out to Hawaii.
[01:51:27.812 --> 01:51:29.612]  Let's go to Trevor from Hawaii.
[01:51:29.653 --> 01:51:33.815]  Trevor, what do you think is behind the false alarm that went out in Hawaii?
[01:51:35.177 --> 01:51:36.919]  Uh, you know, I'm not entirely sure.
[01:51:36.979 --> 01:51:44.826]  I think it could be, like, a hack or perhaps a troll or a rib or a little razz by some of the 4chan types.
[01:51:44.906 --> 01:51:55.276]  Because if you look at how it is phrased and exclamation points, it just doesn't seem like something official to me, like, that would be put out.
[01:51:55.616 --> 01:51:59.379]  And I think... Let's pull up the official... Hey guys, pull up the official thing again.
[01:51:59.399 --> 01:51:59.800]  Go ahead.
[01:52:00.984 --> 01:52:10.844]  But I think this has to do with the CNN, and they've lost their credibility, and they're just wondering, what do I gotta do to these people?
[01:52:12.004 --> 01:52:13.985]  To make them listen to us again.
[01:52:14.425 --> 01:52:27.655]  And they're using Hawaii as a little controlled little island of kiss subjects to see what happens when they tell everybody that a nuclear fire show is going to hit super hard right now.
[01:52:27.935 --> 01:52:28.636]  See what happens.
[01:52:28.716 --> 01:52:29.476]  Are they prepared?
[01:52:29.496 --> 01:52:30.237]  Who's prepared?
[01:52:30.457 --> 01:52:31.658]  I'll tell you who was prepared.
[01:52:31.998 --> 01:52:35.921]  It was the ex-military people and it was the conservatives that left us.
[01:52:37.542 --> 01:52:41.345]  Those people, they're out here running around like chickens with their heads cut off.
[01:52:41.585 --> 01:52:44.667]  They didn't even have water, they didn't have diesel fuel, they didn't have anything.
[01:52:45.287 --> 01:52:45.708]  Okay?
