[00:00:16.879 --> 00:00:18.985]  The Alex Jones Show.
[00:26:55.581 --> 00:26:57.341]  Or you're going down there as journalists.
[00:26:57.341 --> 00:26:59.361]  You're not calling yourself malicious.
[00:26:59.361 --> 00:27:02.242]  But if you want to go into a hornet's nest, a Southern Poverty Law Center,
[00:27:03.328 --> 00:27:11.631]  And Media Matters and serious operatives who obviously aren't just working at Media Matters and Southern Property Law Center.
[00:27:11.631 --> 00:27:16.953]  They are foundation level, higher than CIA, really bad people.
[00:27:16.953 --> 00:27:18.834]  They've got access to your bank accounts.
[00:27:18.834 --> 00:27:19.734]  They've got access to everybody.
[00:27:19.734 --> 00:27:21.075]  They have total access to everything.
[00:27:21.075 --> 00:27:23.776]  Top security clearance, code links to everything.
[00:27:23.776 --> 00:27:26.437]  They are the stay-behind criminal network.
[00:27:26.437 --> 00:27:28.958]  And they stick out like sore thumbs.
[00:27:29.875 --> 00:27:31.896]  They look like demonic hunchback rats.
[00:27:31.896 --> 00:27:34.457]  I don't care if they're black, white, they're just evil people.
[00:27:34.457 --> 00:27:39.399]  But you better watch your butt if you go down there, and you better say you're a journalist.
[00:27:39.399 --> 00:27:48.082]  And I get having a firearm in your vehicle, but man, you don't want to be set up by these people, because they're going to do it.
[00:27:48.082 --> 00:27:52.204]  The groups they're affiliated with stay behind networks.
[00:27:52.204 --> 00:27:55.546]  And this is an emergency situation.
[00:27:55.546 --> 00:27:58.727]  So all I can tell you is Arizona, California, Texas,
[00:28:00.435 --> 00:28:10.661]  You probably need more people down there, but it's like Yoda tells Luke Skywalker, hey, don't take your weapons into that part of the swamp.
[00:28:10.661 --> 00:28:11.122]  He's like, why?
[00:28:11.122 --> 00:28:13.483]  He's like, well, this isn't a place for weapons at this point.
[00:28:13.483 --> 00:28:14.344]  Is it time for weapons?
[00:28:14.344 --> 00:28:15.284]  Is it time not for weapons?
[00:28:15.284 --> 00:28:17.646]  Of course he doesn't listen and takes his weapons.
[00:28:17.646 --> 00:28:19.207]  And you see what happens.
[00:28:19.207 --> 00:28:28.653]  And anybody that's got any understanding knows this is not where the citizen militia, who's absolutely constitutional and wonderful and good, this is not
[00:28:29.895 --> 00:28:32.737]  The place for that.
[00:28:32.737 --> 00:28:34.177]  This is not the place for that.
[00:28:34.177 --> 00:28:35.278]  We trust Trump.
[00:28:35.278 --> 00:28:37.039]  He knows what he's doing.
[00:28:37.039 --> 00:28:39.841]  We do need citizens down there in safe areas.
[00:28:39.841 --> 00:28:42.262]  Do what the Border Patrol says.
[00:28:42.262 --> 00:28:46.204]  Videotaping and documenting because they're going to try to set the Border Patrol up and everybody.
[00:28:46.204 --> 00:28:48.145]  And so you've got to be there to document that.
[00:28:48.145 --> 00:28:49.986]  Information warfare is what's needed now.
[00:28:49.986 --> 00:28:51.147]  First Amendment now.
[00:28:51.147 --> 00:28:52.508]  That's the weapon system.
[00:28:52.508 --> 00:28:53.068]  Use it!
[00:28:53.068 --> 00:28:54.569]  Hammer them hard!
[00:28:54.569 --> 00:28:55.729]  It's the weapon right now.
[00:28:55.729 --> 00:28:57.190]  Information warfare.
[00:28:57.190 --> 00:28:58.491]  Get down there and defend the truth.
[00:28:59.403 --> 00:29:02.005]  Hunters, anglers, campers, and survivalists.
[00:29:02.005 --> 00:29:03.065]  Get back to nature.
[00:29:03.065 --> 00:29:10.229]  Expand your horizons with the highest quality, most versatile, unique slingshots and sling bows on the market at slingbow.com.
[00:29:10.229 --> 00:29:13.591]  Slingbow products are compact and models start from just $17.98.
[00:29:13.591 --> 00:29:17.093]  They're perfect for your bug out bag or storing in your vehicle.
[00:29:17.093 --> 00:29:21.156]  Give yourself and your loved ones the excitement and tradition of slingbow.
[00:29:21.156 --> 00:29:25.658]  A new frontier in archery and truly modern twist on this primitive survival tool.
[00:29:25.658 --> 00:29:28.280]  Feel the thrill only at slingbow.com.
[00:29:29.221 --> 00:29:35.905]  I'm David Hall, founder of Diamond Gusset, where we're proud of our 100% grown and sewn American-made jeans.
[00:29:35.905 --> 00:29:43.770]  Whether you're out for dinner, working on the farm, or on the road, Diamond Gusset Jeans offers a full spectrum of styles and sizes for any occasion.
[00:29:43.770 --> 00:29:46.411]  To find yours, visit gusset.com.
[00:29:46.411 --> 00:29:49.513]  That's G-U-S-S-E-T dot com.
[00:29:49.513 --> 00:29:55.357]  Our loyal customers enable us to continue sponsoring Liberty Media outlets like the one you're listening to.
[00:29:55.357 --> 00:29:58.519]  In Liberty, David Hall, Diamond Gusset Jeans Company.
[00:30:00.686 --> 00:30:06.711]  Our grandparents and great-grandparents knew that they canned food during the fall so they'd have it during the winter.
[00:30:06.711 --> 00:30:09.634]  And that's what I'm talking about at MFootwearStore.com.
[00:30:09.634 --> 00:30:13.697]  With MFootwear Select, it's the full spectrum of my patron supply.
[00:30:15.259 --> 00:30:24.406]  Most respected companies out there, but because I private label it, I'm able to go below cost on contracts that all their other distributors aren't able to do.
[00:30:24.406 --> 00:30:29.769]  But I want to be a market leader, and I want you to have storable food, so it's a total win-win.
[00:30:29.769 --> 00:30:32.051]  We have those incredible sell prices back.
[00:30:32.051 --> 00:30:35.554]  MFortworeStore.com on MFortworeSelect storable foods.
[00:30:35.554 --> 00:30:37.035]  They've got special diet foods.
[00:30:37.035 --> 00:30:41.018]  They've got three-month supplies, year supplies, week emergency supplies.
[00:30:41.018 --> 00:30:43.239]  They've got so many great products there.
[00:30:43.239 --> 00:30:44.320]  Maybe you've got a three-year supply.
[00:30:44.780 --> 00:30:46.763]  If stuff happens, you can feed your whole block.
[00:30:46.763 --> 00:30:49.147]  It's up to us to be self-sufficient.
[00:30:49.147 --> 00:30:54.295]  If you're buying War Bonds, we're bringing you great products, and together, with God's help, we are unstoppable.
[00:30:54.295 --> 00:30:59.683]  InfoWareStore.com and InfoWare Select, high-quality, storable foods powered by my Patriot Supply.
[00:31:00.268 --> 00:31:08.659]  It's really hard to have the energy at the end of the day to still get to the gym, or to go for a run, or go to the park, or heck, even take your dog for a walk.
[00:31:08.659 --> 00:31:10.121]  Believe me, I know.
[00:31:10.121 --> 00:31:14.426]  I spend hours in front of a screen and then hours in front of bright lights every day.
[00:31:14.426 --> 00:31:17.911]  But thanks to super male vitality at Infowarstore.com.
[00:31:18.371 --> 00:31:20.053]  I still have that energy.
[00:31:20.053 --> 00:31:40.215]  There's no way I could have the energy at the end of a long day to fight back against the chemicals in the food and water, to fight back against the modern day lifestyle with the screen time and the extended hours, to still have the stamina and endurance, energy and drive to get to the gym, get to the park, and get exercise that you need for your health.
[00:31:40.715 --> 00:31:44.720]  So go to Infowarsstore.com and get Supermail Vitality before it's gone.
[00:31:44.720 --> 00:31:48.383]  This is actually our last run of Supermail Vitality.
[00:31:48.383 --> 00:31:53.389]  So I want you to experience Supermail Vitality before it's too late.
[00:31:53.389 --> 00:31:56.112]  Unleash the Supermail in you.
[00:31:56.112 --> 00:31:58.554]  Supermail Vitality from Infowarsstore.com.
[00:32:00.154 --> 00:32:07.638]  Whether you're looking to boost the benefits of our fish oil formula or just want an alternative, InfoWars Life has the formula for you.
[00:32:07.638 --> 00:32:16.883]  Ultimate Krill Oil is a powerhouse formula that takes advantages of the EPA, DHA, and Omega-3s found in our high-quality, ultra-pure krill oil concentrate.
[00:32:16.883 --> 00:32:25.948]  Containing powerful antioxidants such as astaxanthin and Omega-3s, Ultimate Krill Oil can help you experience the benefits of fish oil with less required DHA and EPA.
[00:32:26.909 --> 00:32:38.336]  This incredible formula can help your body in many ways, including supporting heart health, joint health, and cognitive health, aiding and regulating fat metabolism, helping to maintain cognitive function, and more.
[00:32:38.336 --> 00:32:47.442]  And while other krill oil formulas may chemically modify their formulas, we're giving you the benefits of a simple formula that contains unmodified, high-quality krill oil concentrate.
[00:32:47.922 --> 00:32:50.646]  Paired with our Ultimate Fish Oil or used separately.
[00:32:50.646 --> 00:32:54.310]  It's time to see what Krill Oil can do for you with Ultimate Krill Oil.
[00:32:54.310 --> 00:33:03.902]  Now available at InfoWarsStore.com.
[00:33:03.902 --> 00:33:06.526]  You're listening to the Alex Jones Show.
[00:33:31.090 --> 00:33:42.677]  We now take you live to the Central Texas Command Center.
[00:33:42.677 --> 00:33:42.737]  1776!
[00:33:42.737 --> 00:33:43.937]  Worldwide!
[00:33:43.937 --> 00:33:44.137]  Yes!
[00:33:44.137 --> 00:33:44.357]  You!
[00:33:44.357 --> 00:33:44.778]  You!
[00:33:44.778 --> 00:33:47.879]  The globalists will pay!
[00:33:47.879 --> 00:33:51.321]  America won't die!
[00:33:51.321 --> 00:33:57.504]  You will die!
[00:33:57.504 --> 00:33:58.785]  They don't have any power!
[00:34:00.735 --> 00:34:06.938]  All they could do, like call, sleep, sleep, put us into a trance, and then suck us dry.
[00:34:06.938 --> 00:34:11.040]  But we woke up, pulling them off our necks.
[00:34:11.040 --> 00:34:16.503]  And now we're getting our strength back.
[00:34:16.503 --> 00:34:18.043]  Coming for you, Globos.
[00:34:18.043 --> 00:34:22.185]  Coming for you.
[00:34:22.185 --> 00:34:24.366]  We're an American band.
[00:34:24.366 --> 00:34:26.367]  We're coming to your town.
[00:34:26.367 --> 00:34:29.629]  With prosperity, and fortune, and the stars.
[00:34:31.974 --> 00:34:37.777]  That's a lot better than North Korea and Venezuela, isn't it?
[00:34:37.777 --> 00:34:41.238]  Four young Chiquitas in Omaha.
[00:34:41.238 --> 00:34:51.243]  New part right here.
[00:34:51.243 --> 00:34:53.924]  Feeling good, feeling right.
[00:34:53.924 --> 00:34:57.225]  Saturday night, the hotel detective.
[00:34:57.225 --> 00:34:58.386]  He was out of sight.
[00:35:00.370 --> 00:35:01.150]  What are we talking about?
[00:35:01.150 --> 00:35:03.992]  Let's stop right there.
[00:35:03.992 --> 00:35:07.494]  They were gonna get to meet the boys in the band.
[00:35:07.494 --> 00:35:08.295]  Good, good song.
[00:35:08.295 --> 00:35:10.716]  Okay, I'm gonna stop right there.
[00:35:10.716 --> 00:35:12.437]  I'm feeling victory.
[00:35:12.437 --> 00:35:14.618]  What about you?
[00:35:14.618 --> 00:35:15.599]  I'm feeling victory here.
[00:35:17.284 --> 00:35:21.805]  Now, exactly what does that victory portend?
[00:35:21.805 --> 00:35:23.986]  And what is the shape of that victory?
[00:35:23.986 --> 00:35:34.769]  Because you can feel, and you can see, and you can smell, and you can put the temporal evidence together as well, and get a clear picture from a distance.
[00:35:34.769 --> 00:35:42.432]  But like a mirage, you know you're approaching something good, but is it what you thought it was?
[00:35:42.432 --> 00:35:46.253]  Like the Garth Brooks song, some of God's greatest gifts?
[00:35:48.012 --> 00:35:51.275]  For unanswered prayers?
[00:35:51.275 --> 00:35:53.457]  I think we're going to win this election.
[00:35:53.457 --> 00:36:01.984]  But even if the enemy somehow is able to steal it, victory is close.
[00:36:01.984 --> 00:36:10.072]  But, like a video game, or like any chapter in a book, or the way life really works, as soon as we've slayed this big dragon,
[00:36:11.792 --> 00:36:19.637]  And then walked up to the top of the next hill, we're going to see something 20 times worse, but we're going to have confidence.
[00:36:19.637 --> 00:36:30.785]  And remember what we went through, and we're going to look down from the top of the hill to the thing we thought was so big, and it's going to be little, and we're going to think, is it far away and looks small?
[00:36:30.785 --> 00:36:38.650]  And then we walk back down the hill, and by the time we even get there, what we were fighting has melted away.
[00:36:38.650 --> 00:36:39.871]  It's not even dust, we say.
[00:36:43.507 --> 00:36:45.267]  You see how that works?
[00:36:45.267 --> 00:36:47.428]  It's all an illusion.
[00:36:47.428 --> 00:36:48.928]  Of course people want prosperity.
