[00:00:11.850 --> 00:00:15.919]  Infowars.com is tomorrow's news.
[00:24:35.090 --> 00:24:43.759]  And he keeps trying to redefine it for us, like just because they were able to contain it in the 80s, it cannot be contained anymore.
[00:24:43.759 --> 00:24:46.061]  And no, attitudes have not changed.
[00:24:46.061 --> 00:24:47.482]  Rape was wrong then.
[00:24:47.482 --> 00:24:48.804]  Rape is wrong now.
[00:24:50.529 --> 00:25:01.162]  It's incredible that Hollywood and the Democrats, and, well, okay, you look at the Democrats and you can really just point out Bill Clinton, I mean, he, because they protected him for so long.
[00:25:01.162 --> 00:25:05.908]  The list can go on, there's Republicans on that too, but the Democrats are the ones that virtue signal for women.
[00:25:07.222 --> 00:25:10.325]  Hollywood is the group that virtue signals for women.
[00:25:10.325 --> 00:25:14.530]  All the Me Too originates in Hollywood and at Bill Clinton's Oval Office, Roger.
[00:25:14.530 --> 00:25:21.337]  I mean, how do these people get away with it and then they actually get people to go pay hundreds of dollars to see Bill Clinton speak?
[00:25:22.045 --> 00:25:29.471]  What's the amazing thing is that Democrats must cringe every time they see one of the Clintons approach a TV camera.
[00:25:29.471 --> 00:25:34.315]  They just wish they would ride off into the sunset with their stolen money.
[00:25:34.315 --> 00:25:36.297]  But obviously it's not enough.
[00:25:36.297 --> 00:25:40.941]  I mean, Bill is estimated to be worth somewhere around $300 million.
[00:25:40.941 --> 00:25:42.182]  His son, Danny Williams,
[00:25:42.802 --> 00:25:53.948]  He works in a meat packing plant by day and at a 7-Eleven at night to make ends meet for his five children while his father is worth 300 million dollars.
[00:25:53.948 --> 00:25:54.649]  That we know of.
[00:25:54.649 --> 00:25:56.210]  These people have no shame.
[00:25:56.789 --> 00:26:03.874]  Well, and Danny Williams is actually going to be joining me on the War Room, and you later on the War Room as well, 3 to 6 p.m.
[00:26:03.874 --> 00:26:06.376]  Central here, and we're going to celebrate Father's Day.
[00:26:06.376 --> 00:26:11.179]  We're going to see if Bill Clinton is ready to celebrate Father's Day with his son, Danny Williams.
[00:26:11.179 --> 00:26:17.624]  Really, Bill Clinton's only offspring that we know of, I mean, Chelsea Hubble, you know, that doesn't really count, so.
[00:26:18.064 --> 00:26:24.270]  I really think if nothing else, Bill Clinton may have learned this week that it's time for him to come off the circuit.
[00:26:24.270 --> 00:26:29.755]  I suspect he wakes up every morning and wonders, gee, I wonder where Laura Loomer is today.
[00:26:31.296 --> 00:26:33.637]  I don't think he can pull this off anymore.
[00:26:33.637 --> 00:26:35.517]  It's just not working.
[00:26:35.517 --> 00:26:41.239]  And his weak denials, defenses are pathetic.
[00:26:41.239 --> 00:26:45.640]  Well, he did have to cancel at least one of his book tour events.
[00:26:45.640 --> 00:26:48.901]  I'm not sure if it was more than that, but he did have to cancel at least one.
[00:26:48.901 --> 00:26:51.022]  Meanwhile, though, the Democrats
[00:26:52.859 --> 00:26:55.920]  Are saying it's time for Obama to return from the sidelines.
[00:26:55.920 --> 00:27:16.308]  But see, I think Obama, unlike the Clintons, is actually a little more savvy now, and he realizes that he is much better off behind the scenes, much better off not showing his face, not making public comment, because he actually is under so much scrutiny for all the illegality and unethics that happened in his administration.
[00:27:17.148 --> 00:27:34.169]  The obvious question regarding the dossier that was used, a fabricated dossier that was used to rationalize the surveillance of the Republican candidate for president, a question that is raised by Peter Strokes
[00:27:34.850 --> 00:27:36.671]  Text message is simple.
[00:27:36.671 --> 00:27:39.652]  What did the president know and when did he know it?
[00:27:39.652 --> 00:27:46.096]  Sooner or later, he ought to be required to sit before Congress under oath and answer that question.
[00:27:46.096 --> 00:27:51.759]  It looks to me like the old Italian saying, a fish rots from the head.
[00:27:51.759 --> 00:27:58.002]  And it looks to me like he has culpability in the biggest political scandal in American history.
[00:27:58.002 --> 00:28:01.964]  Something that makes Watergate look like a second-rate burglary.
[00:28:03.120 --> 00:28:13.581]  And hopefully this all makes a headway sometime, and the President addresses this with, I think, legal active, you know, something needs to happen to these people.
[00:28:14.571 --> 00:28:20.333]  Whether it's somebody going to jail, whether it's at least starting with a testimony under oath.
[00:28:20.333 --> 00:28:28.977]  I mean, that would be nice if they could just get somebody to testify under oath about what truly started the spying onto the Trump campaign.
[00:28:28.977 --> 00:28:30.857]  Because they admit that that happened now, Roger.
[00:28:30.857 --> 00:28:33.578]  So they can't put that cat back in the bag.
[00:28:33.578 --> 00:28:35.919]  As many different terms that they want to use.
[00:28:35.919 --> 00:28:38.020]  Oh, it was just an intelligence resource.
[00:28:38.220 --> 00:28:39.801]  Oh, that was just an officer.
[00:28:39.801 --> 00:28:42.021]  Oh, he was helping Trump.
[00:28:42.021 --> 00:28:43.462]  Give me a break.
[00:28:43.462 --> 00:28:44.442]  Give me a break.
[00:28:44.442 --> 00:28:45.583]  Nobody is buying that.
[00:28:45.583 --> 00:28:47.183]  So, we'll see if it all comes out.
[00:28:47.183 --> 00:28:56.907]  But the Inspector General report is set to launch soon and it will most likely show how James Comey was, well, let's just say not behaving fairly.
[00:28:59.389 --> 00:29:02.831]  I tried other brands, but I came back to my Sunshine.
[00:29:02.831 --> 00:29:05.652]  For the best hot or cold pain relief, get the best.
[00:29:05.652 --> 00:29:07.573]  Get a Sunny Bay Heating Pad.
[00:29:07.573 --> 00:29:12.616]  Sometimes, life can be a pain in the neck, or back, or shoulder.
[00:29:12.616 --> 00:29:15.918]  And the best relief for that pain is a Sunny Bay Heating Pad.
[00:29:15.918 --> 00:29:22.181]  Did you know that the American College of Physicians said that one of the best ways to treat muscle pain is heat therapy?
[00:29:22.181 --> 00:29:27.824]  Sunny Bay Heating Pads are handmade with high quality, can be used at home or at work, and have a lifetime
[00:29:27.824 --> 00:29:30.044]  Our homegrown small business tries to help people just like us.
[00:29:30.044 --> 00:29:33.705]  That's why we design and test our handmade products with great care before we introduce them to the public.
[00:29:33.705 --> 00:29:35.645]  You can easily find Sunny Bay Heating Pads on Amazon.
[00:29:35.645 --> 00:29:37.746]  Just go to Amazon.com and search for Sunny Bay Heating Pads.
[00:30:00.362 --> 00:30:04.345]  Staying healthy on the go is just as important as staying healthy at home.
[00:30:04.345 --> 00:30:07.087]  But sometimes supplements don't work fast enough.
[00:30:07.087 --> 00:30:11.910]  That's why InfoWars Life has created a powerful new addition to the Super Blue line.
[00:30:11.910 --> 00:30:14.312]  Super Blue Silver Immune Gargle.
[00:30:14.312 --> 00:30:17.334]  Available in 1 oz., 3.5 oz., and 16 oz.
[00:30:17.334 --> 00:30:20.656]  bottles, Immune Gargle is perfect for the bathroom, kitchen,
[00:30:20.996 --> 00:30:22.417]  Or wherever you go.
[00:30:22.417 --> 00:30:29.122]  The incredible new purifying formula is dentist recommended for daily use whenever you feel like you need to stay clean.
[00:30:29.122 --> 00:30:37.249]  As a powerful hand purifier or oral cleansing formula, just a small spray will help you stay clean when you feel surrounded by toxins.
[00:30:37.249 --> 00:30:44.014]  With powerful, yet simple ingredients, Immune Gargle features Silver Soul Nano Silver for a powerful cleansing alternative.
[00:30:44.454 --> 00:30:49.642]  With Super Blue Silver Immune Gargle, staying toxin free is easy and affordable.
[00:30:49.642 --> 00:30:54.950]  Help stop the spread of toxins and stay healthy with Super Blue Silver Immune Gargle.
[00:30:54.950 --> 00:30:57.594]  Only available at InfoWarsLife.com.
[00:30:57.594 --> 00:30:59.536]  That's InfoWarsLife.com.
[00:31:00.177 --> 00:31:03.860]  Guaranteeing your food independence is a crucial part of prepping.
[00:31:03.860 --> 00:31:11.866]  Between debt crises, natural disasters, or even simple power outages, having a supply of storable meals is crucial.
[00:31:11.866 --> 00:31:18.551]  With InfoWars Life Select Storable Food, you can make sure you and your family are ready for any emergency.
[00:31:18.551 --> 00:31:27.759]  With drinks, snacks, and meals in amounts ranging from 72 hours to a full year, there's no better place to look for healthy, easy, and incredible meals.
[00:31:28.479 --> 00:31:35.624]  Including meals such as Traveler Stew, Homestyle Potato Soup, and a variety of other meals for breakfast, lunch, and dinner.
[00:31:35.624 --> 00:31:40.707]  InfoWars Life Select storable food will help you eat comfortably in a time of need.
[00:31:40.707 --> 00:31:42.669]  They even work great for camping!
[00:31:42.669 --> 00:31:49.433]  Simply pack a 72-hour kit to go and you have easy-to-cook and transport food for you and your loved ones trip.
[00:31:49.433 --> 00:31:51.415]  Don't be caught surprised by an emergency.
[00:31:51.935 --> 00:31:59.997]  Make sure you're stocked up today with all the food you need for an affordable price with InfoWars Life Select storable foods.
[00:31:59.997 --> 00:32:03.977]  Living in volcano may sound more dramatic than it really is.
[00:32:03.977 --> 00:32:07.258]  The real drama can be found here in Leilani Estates.
[00:32:07.258 --> 00:32:13.519]  But a lot of us on the Big Island rely on rainwater and we need to be concerned about ash and acid rain.
[00:32:13.519 --> 00:32:16.300]  Volcanic ash may contain heavy metal particles.
[00:32:17.040 --> 00:32:20.861]  An acid rain could lower the pH of the water to unhealthy levels.
[00:32:20.861 --> 00:32:27.343]  To find out, we employed a series of tests for heavy metals, alkalinity, and pH.
[00:32:27.343 --> 00:32:32.305]  What we learned was that there was in fact unhealthy levels of heavy metals and acidity in the rainwater.
[00:32:33.058 --> 00:32:36.979]  Next, we tested the water from our Alexa Pure gravity filter.
[00:32:36.979 --> 00:32:44.181]  And not only were the heavy metal levels within safe measure, but the pH was also restored to optimal levels.
[00:32:44.181 --> 00:32:49.383]  As it turns out, the filter on the Alexa Pure raises the pH of the water.
[00:32:49.383 --> 00:32:55.085]  So what we've learned is that volcanic ash and acid rain can contaminate a rainwater supply.
[00:32:55.085 --> 00:32:59.066]  But more importantly, a good water filtration system will purify it.
[00:33:03.283 --> 00:33:17.890]  You're listening to the Alex Jones Show.
[00:33:17.890 --> 00:33:19.151]  You found it.
[00:33:19.151 --> 00:33:20.611]  The tip of the spear.
[00:33:20.611 --> 00:33:30.956]  It is the Alex Jones Show with Owen Troyer.
[00:33:30.956 --> 00:33:32.217]  So, Trump
[00:33:33.638 --> 00:33:39.645]  Has had some obstacles in trying to have this summit with Kim Jong Un.
[00:33:39.645 --> 00:33:43.270]  Now, the first obstacle was John Bolton.
[00:33:43.270 --> 00:33:44.691]  Now, we're not sure.
[00:33:44.691 --> 00:33:52.461]  It's been speculated that John Bolton was playing bad cop to get the negotiations to a certain point.
[00:33:53.737 --> 00:33:58.741]  And then he backed off and then Trump came in and got the summit back on.
[00:33:58.741 --> 00:34:02.463]  Why was John Bolton saying that we were going to use the Libyan model?
[00:34:02.463 --> 00:34:04.405]  Was he trying to sabotage the deal?
[00:34:04.405 --> 00:34:05.625]  Was he playing bad cop?
[00:34:05.625 --> 00:34:08.588]  Was it just bad structure of sentence?
[00:34:08.588 --> 00:34:09.989]  I don't know.
[00:34:09.989 --> 00:34:11.770]  That happens.
[00:34:11.770 --> 00:34:18.354]  And so then you have Lindsey Graham just the day before the summit saying that
[00:34:19.690 --> 00:34:24.133]  Basically, if Kim doesn't denuclearize, I think he said we were going to go with the Libyan model again.
[00:34:24.133 --> 00:34:33.459]  I'm not sure exactly, but the point is, you had Bolton that didn't really seem to help it, and then you had Lindsey Graham that didn't really seem to help it.
[00:34:33.459 --> 00:34:35.400]  This is how Rand Paul responded to that.
[00:34:35.400 --> 00:34:38.102]  Let's go to clip 14 first.
[00:34:38.102 --> 00:34:43.346]  This is Rand Paul responding on Fox News to what Bolton potentially did to the deal.
[00:34:44.215 --> 00:34:51.401]  The neocons would never offer any carrot, because they're all about the stick, and they want everybody to just kneel down and behave.
