[00:00:06.328 --> 00:00:07.488]  You have the power.
[00:26:22.400 --> 00:26:31.367]  We probably said, I'm not going to exaggerate, 500 times that it was illegal spying, laid it all out, who did it, how they ran it.
[00:26:32.347 --> 00:26:35.370]  And that it was totally illegal, and it's all come out now exactly as we said.
[00:26:36.471 --> 00:26:38.653]  Roger Stone, myself, everybody else.
[00:26:39.354 --> 00:26:43.838]  Roger has personally told the President over and over and over and over and over again
[00:26:45.510 --> 00:26:46.551]  I've told him several times.
[00:26:46.591 --> 00:26:49.092]  Mr. President, they illegally spied on you during the campaign.
[00:26:49.132 --> 00:26:51.033]  They've been caught lying and perjuring themselves.
[00:26:51.133 --> 00:26:52.894]  Brennan has perjured himself.
[00:26:52.994 --> 00:26:54.535]  Clapper has done it before Congress.
[00:26:55.155 --> 00:26:55.996]  So has Comey.
[00:26:56.556 --> 00:26:58.317]  All of them have committed massive crimes.
[00:26:58.357 --> 00:26:59.698]  You've got to go after them.
[00:27:00.038 --> 00:27:01.219]  You've got to go after them.
[00:27:01.319 --> 00:27:02.799]  This is the key.
[00:27:03.520 --> 00:27:10.824]  Why do you think you then saw probably 10,000 news articles saying, we've got to keep Alex Jones away from the president?
[00:27:12.386 --> 00:27:13.567]  In fact, can we pull that up?
[00:27:13.887 --> 00:27:14.607]  It's even in an article.
[00:27:14.907 --> 00:27:17.829]  We've got CNN and MSNBC video clips coming up.
[00:27:17.849 --> 00:27:18.389]  We're going to find them.
[00:27:20.670 --> 00:27:21.951]  Just type it into YouTube yourself.
[00:27:22.171 --> 00:27:25.292]  CNN claims Trump's source on the wiretapping is Alex Jones.
[00:27:25.733 --> 00:27:27.654]  It's Anderson Cooper and Rachel Maddow, both.
[00:27:28.934 --> 00:27:40.260]  All immoralized, saying that the source that the president got was us because they're listening to him at the time and they had moles and knew he was hearing it from me and Roger Stone!
[00:27:42.824 --> 00:27:43.564]  But it wasn't.
[00:27:43.764 --> 00:27:44.704]  I wasn't the source.
[00:27:45.264 --> 00:27:46.545]  Reality was the source.
[00:27:46.925 --> 00:27:48.365]  Eric Prince was the source.
[00:27:50.445 --> 00:27:51.826]  Sitcom was the source.
[00:27:54.766 --> 00:27:57.207]  Why do you think Trump would hear stuff I'd say and just go with it?
[00:27:57.227 --> 00:27:59.267]  Because he's already been told that by the Pentagon!
[00:28:00.607 --> 00:28:01.308]  Go after them!
[00:28:01.368 --> 00:28:02.028]  Go after them!
[00:28:02.088 --> 00:28:02.688]  Go after them!
[00:28:02.748 --> 00:28:03.308]  Go after them!
[00:28:03.368 --> 00:28:03.928]  Go after them!
[00:28:04.148 --> 00:28:05.548]  They're illegally spying on you!
[00:28:05.728 --> 00:28:06.649]  The whole campaign!
[00:28:06.809 --> 00:28:08.289]  They're trying to sabotage everything!
[00:28:09.585 --> 00:28:13.787]  And then every time Trump would talk to me or Roger Stone, that's all we start telling him.
[00:28:13.827 --> 00:28:15.047]  Just don't worry about this, sir.
[00:28:15.367 --> 00:28:16.027]  Great, thank you.
[00:28:16.047 --> 00:28:16.728]  They're coming after you.
[00:28:16.748 --> 00:28:17.408]  They're coming after you.
[00:28:17.428 --> 00:28:18.188]  They're spying on you.
[00:28:22.190 --> 00:28:25.331]  So, they're in trouble, folks.
[00:28:26.411 --> 00:28:27.832]  This is way beyond Watergate.
[00:28:27.932 --> 00:28:30.913]  There is now a criminal investigation by the DOJ.
[00:28:33.775 --> 00:28:50.087]  The area not controlled by Rosenstein and the Attorney General, the Inspector General that's crudely independent in the Justice Department, and all the Inspector General's doing is finding massive crimes and lies and fraud, and the whole stinking rat's nest is now being exposed, and it is going to get spectacular.
[00:28:50.287 --> 00:28:51.068]  But here's the problem.
[00:28:52.108 --> 00:28:53.990]  The globalists are going to false flag.
[00:28:54.310 --> 00:28:55.771]  They're going to pull big stuff.
[00:28:55.851 --> 00:28:56.431]  You know it.
[00:28:57.152 --> 00:28:59.153]  This is the time to be totally vigilant.
[00:28:59.574 --> 00:29:01.075]  Maximum vigilance right now.
[00:29:05.029 --> 00:29:09.210]  We've gotten over 100 new TV affiliates in just the last six months.
[00:29:09.310 --> 00:29:10.431]  We're on more satellites.
[00:29:11.531 --> 00:29:12.891]  We're reaching so many new people.
[00:29:12.931 --> 00:29:16.372]  They are blocking us more and more on the web, but thank God you're getting the information out.
[00:29:16.692 --> 00:29:21.354]  We're having congressional hearings about conservatives, populists, nationalists, Christians being...
[00:29:22.489 --> 00:29:22.929]  Censored?
[00:29:23.590 --> 00:29:25.951]  Christian churches being persecuted by the IRS?
[00:29:26.331 --> 00:29:27.952]  I mean, this is real tyranny we're facing.
[00:29:28.052 --> 00:29:34.175]  You, the audience, are the engine, the brains, the guts, the blood, the sweat, the tears, the soul of this operation.
[00:29:34.235 --> 00:29:45.560]  And if you go to Infowarstore.com and look at the water filtration, the air filtration, the non-GMO heirloom seeds, the books, the videos, the Patriot apparel, all of it, hundreds of t-shirts, dozens of ball caps,
[00:29:45.660 --> 00:29:46.160]  When you buy
[00:30:08.029 --> 00:30:08.590]  We're good.
[00:30:23.171 --> 00:30:23.391]  Love it.
[00:30:40.708 --> 00:30:40.828]  Yes.
[00:31:11.388 --> 00:31:11.868]  Uh, no.
[00:31:11.988 --> 00:31:13.429]  The water table's full of poison.
[00:31:13.569 --> 00:31:14.369]  Everybody knows that.
[00:31:14.449 --> 00:31:14.989]  It's admitted.
[00:31:15.029 --> 00:31:16.870]  You need to filter your water, ladies and gentlemen.
[00:31:16.890 --> 00:31:18.190]  We have the best gravity-filted systems.
[00:31:18.430 --> 00:31:23.632]  So, yes, I do a report on how the water's bad, and then I sell a water filter I use when I'm on the road or in my own home.
[00:31:23.832 --> 00:31:24.852]  Yeah, exactly.
[00:31:24.892 --> 00:31:32.895]  Like, if I was gonna open a franchise of a restaurant, if I was a franchisee, I would find a restaurant that I love, that was successful, and had really good food that I would want to franchise.
[00:31:33.115 --> 00:31:35.016]  I'd say, can I franchise your great restaurant?
[00:31:35.056 --> 00:31:38.838]  A lot of people have gone in famously to good restaurants, and they've said, I want to franchise this.
[00:31:39.218 --> 00:31:39.858]  Exactly!
[00:31:40.098 --> 00:31:43.139]  I sell what I use, and I like, and I believe in.
[00:31:43.580 --> 00:31:45.740]  But it shows Hogg, and the media thinks it's like a scam.
[00:31:46.241 --> 00:31:50.583]  He had a water filter ad after he talked about atrazine in the water causing sterility.
[00:31:51.443 --> 00:31:51.963]  Dun, dun, dun.
[00:31:52.083 --> 00:31:53.184]  Like, oh my god, it's hidden!
[00:31:53.204 --> 00:31:54.624]  They always go, Jones said this on air.
[00:31:54.664 --> 00:31:55.245]  We caught it.
[00:31:55.325 --> 00:31:55.745]  Here it is.
[00:31:56.005 --> 00:31:57.205]  It was a big secret.
[00:31:57.566 --> 00:31:58.486]  Millions were watching it.
[00:31:58.966 --> 00:32:00.467]  So, InfoWarsTore.com.
[00:32:03.052 --> 00:32:04.433]  Clean, pure drinking water.
[00:32:04.713 --> 00:32:05.995]  You can't survive without it.
[00:32:06.195 --> 00:32:07.096]  But where do you get it?
[00:32:07.396 --> 00:32:13.161]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[00:32:13.381 --> 00:32:19.106]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[00:32:19.286 --> 00:32:36.154]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[00:32:36.554 --> 00:32:38.675]  Filter capacity up to 5,000 gallons.
[00:32:39.035 --> 00:32:40.236]  Stainless steel construction.
[00:32:40.496 --> 00:32:41.217]  Easy assembly.
[00:32:41.537 --> 00:32:42.157]  Low maintenance.
[00:32:42.457 --> 00:32:44.278]  Replacement filters are simple to install.
[00:32:44.538 --> 00:32:51.682]  And now, as part of an exclusive limited time introductory offer, you can save $20 off the retail price and get free shipping.
[00:32:51.822 --> 00:32:56.805]  This is a limited time offer, so order your unit today and receive free shipping and $20 off.
[00:32:57.025 --> 00:32:59.606]  Go to InfowarsStore.com or call 888-253-3139.
[00:33:05.949 --> 00:33:08.543]  You're listening to The Alex Jones Show.
[00:33:31.793 --> 00:33:35.275]  Resistance to tyrants is obedience to God.
[00:33:35.836 --> 00:33:37.697]  It's Alex Jones.
[00:33:40.999 --> 00:33:44.801]  So, if you just joined us, praise God.
[00:33:45.722 --> 00:33:47.103]  Thank you, Lord.
[00:33:47.323 --> 00:33:47.903]  Thank you.
[00:33:48.464 --> 00:33:51.466]  Thank you, listeners, for praying.
[00:33:51.486 --> 00:33:52.987]  Thank you for being politically active.
[00:33:53.007 --> 00:33:54.147]  Thank you for spreading the word.
[00:33:54.908 --> 00:34:00.932]  A year and a half later, after President Trump got into office, everything is turning around.
[00:34:02.981 --> 00:34:16.552]  Directly from a White House meeting with Kudlow, they're looking at the beginning of the next quarter, when the numbers come in, currently, when they release the new quarterly numbers, what is that, like a month or so?
[00:34:18.173 --> 00:34:19.674]  Four percent!
[00:34:20.215 --> 00:34:27.601]  And it's surging so fast, they think it might be 4.2, but they're concerned about inflation now.
[00:34:28.871 --> 00:34:30.392]  What you see starting to rear its ugly head.
[00:34:30.412 --> 00:34:32.833]  Because the economy was so stalled, now it's heating up.
[00:34:32.853 --> 00:34:36.135]  What are the Democrats going to do there?
[00:34:37.656 --> 00:34:38.277]  Remember Obama?
[00:34:38.297 --> 00:34:39.317]  What are you going to do, Trump?
[00:34:39.377 --> 00:34:40.898]  Wave a magic wand?
[00:34:43.360 --> 00:34:45.701]  No, I'm just going to take the bowling ball off our leg.
[00:34:50.884 --> 00:34:52.505]  I'm just going to tell companies that
[00:34:54.104 --> 00:34:56.385]  We're not going to let them have tax exemption if they're overseas.
[00:34:56.405 --> 00:34:59.007]  And then we're going to penalize them and they're going to start coming back.
[00:34:59.407 --> 00:35:00.228]  And Trump's reasonable.
[00:35:00.248 --> 00:35:04.830]  He just says, listen, bring 20% back or I'm going to break your legs.
[00:35:11.014 --> 00:35:13.676]  That's all he's been doing is saying, give us something.
[00:35:14.596 --> 00:35:16.257]  He's not anti-American.
[00:35:16.297 --> 00:35:17.078]  He's pragmatic.
[00:35:17.098 --> 00:35:19.860]  He's like, why are the globalists so against America?
[00:35:20.629 --> 00:35:24.852]  Because they're allied with the communist Chinese and authoritarians and they hate this country.
[00:35:24.872 --> 00:35:26.033]  And I'm going to get into that coming up.
[00:35:27.394 --> 00:35:30.516]  But what Giuliani says, you go ahead and file your fake report.
[00:35:30.777 --> 00:35:31.857]  We're going to tear you apart.
[00:35:33.579 --> 00:35:34.700]  You want to fix this peacefully?
[00:35:34.800 --> 00:35:35.400]  Stop now.
[00:35:35.500 --> 00:35:40.464]  But if you don't, he starts laughing and says we're going to tear you apart and that isn't an empty threat.
[00:35:41.064 --> 00:35:42.906]  They are loaded for bear.
[00:35:47.537 --> 00:35:50.679]  Now let me show you a document Kim shot for TV viewers, radio listeners.
[00:35:50.979 --> 00:35:51.719]  I'll read over this.
[00:35:52.960 --> 00:35:57.262]  Some articles going back to April and March of last year, 2017.
[00:35:57.842 --> 00:36:08.068]  And can you imagine the amount of pressure and heat we took and why they hate us so much?
[00:36:09.549 --> 00:36:12.630]  That we didn't just tell you how they were being illegally spied on.
[00:36:14.391 --> 00:36:15.892]  Where do you think our sources came from?
[00:36:19.107 --> 00:36:21.790]  I mean, this is known by the establishment, so I'll go ahead and tell you.
[00:36:22.591 --> 00:36:23.912]  It came from the U.S.
[00:36:24.192 --> 00:36:28.437]  Army, the Marine Corps, Defense Intelligence.
[00:36:30.677 --> 00:36:41.281]  Who have access to all the stuff that was going on because the military has even more access to everything than the mainline agencies do.
[00:36:41.961 --> 00:36:50.065]  And they're watching Obama and the globalists in live time with communist Chinese money trying to stop the recovery of the nation.
[00:36:50.245 --> 00:36:55.527]  And by the recovery, it's like the globalists fumbled and we got the ball back.
