[00:00:07.004 --> 00:00:08.224]  You found it.
[00:24:16.903 --> 00:24:20.245]  I think it's one of the reasons why President Trump selected him.
[00:24:20.245 --> 00:24:25.007]  And it's why they got him out immediately and replaced him with McMaster.
[00:24:26.964 --> 00:24:29.106]  We're seeing now what we said at the very beginning.
[00:24:29.106 --> 00:24:30.687]  That was what was happening.
[00:24:30.687 --> 00:24:34.989]  Now it's been proven that they had absolutely no reason to take him out.
[00:24:34.989 --> 00:24:40.093]  It was all a trumped up charge, if you will, to control the Trump administration.
[00:24:40.093 --> 00:24:45.236]  And yet now we have a lot of people running fear stories about how ISIS is not finished.
[00:24:45.236 --> 00:24:49.178]  I mean, even some of the conservative media, even I've seen even stories in Breitbart.
[00:24:49.178 --> 00:24:51.100]  Oh, you know, Matt is really, he's great.
[00:24:51.100 --> 00:24:52.381]  He knows what he's doing.
[00:24:52.381 --> 00:24:53.922]  He's the adult in the room and so forth.
[00:24:53.922 --> 00:24:55.903]  And we got to still worry about ISIS.
[00:24:57.692 --> 00:25:01.713]  The interesting thing was that President Trump was talking to John Bolton.
[00:25:01.713 --> 00:25:05.373]  This was reported by even the mainstream media.
[00:25:05.373 --> 00:25:12.075]  They were trying to get Erdogan of Turkey to keep the Turkish troops back.
[00:25:12.075 --> 00:25:14.415]  And Erdogan said, why are you even there?
[00:25:14.415 --> 00:25:16.415]  ISIS is gone!
[00:25:16.415 --> 00:25:18.756]  And Trump asked John Bolton who was there.
[00:25:18.756 --> 00:25:19.596]  Is that true?
[00:25:19.596 --> 00:25:23.217]  Is ISIS 99% gone, like Erdogan of Turkey says?
[00:25:23.217 --> 00:25:25.457]  And he says, yes Mr. President, that's true.
[00:25:27.040 --> 00:25:28.221]  And it says, well, why are we there?
[00:25:28.221 --> 00:25:29.021]  We need to get out of there.
[00:25:29.021 --> 00:25:30.983]  So for a week, they pushed back against it.
[00:25:30.983 --> 00:25:36.786]  Then you had Brett McGurk, the guy who held the press conference, and said, we're going to be there indefinitely.
[00:25:36.786 --> 00:25:43.850]  And started coming up with some new reasons why we had to stay there forever, just like they want to stay in Afghanistan forever.
[00:25:43.850 --> 00:25:49.734]  He's the guy who, over the weekend, very publicly quit, as well as Mattis.
[00:25:49.734 --> 00:25:55.738]  And yet, as I'd reported, the Russians' flights over Syria, fighting ISIS and so forth,
[00:25:56.460 --> 00:26:02.963]  Had dropped from between 100 to 104 per day to 2 to 4 per week!
[00:26:02.963 --> 00:26:06.364]  So yeah, it's very well known that that was the case.
[00:26:06.364 --> 00:26:13.006]  Certainly Mattis has other alternative motivations here as well.
[00:26:13.006 --> 00:26:19.009]  We had, if you remember, just two or three months ago, I know it's hard for people to remember the news cycle, so much stuff is happening.
[00:26:19.009 --> 00:26:20.869]  Remember when Woodward's book came out, Fear?
[00:26:20.869 --> 00:26:24.751]  Remember when Mattis was trash-talking President Trump?
[00:26:26.232 --> 00:26:29.955]  Saying he has a mentality and understanding of a six-year-old or something to that effect.
[00:26:29.955 --> 00:26:31.336]  And he said, no, I didn't say that.
[00:26:31.336 --> 00:26:35.439]  And President Trump said, yeah, he's kind of a Democrat.
[00:26:35.439 --> 00:26:51.632]  Well, prior to that, going back to May of last year, another four or five months earlier than that, you had Mattis sending around non-disclosure agreements to various political consultants in Washington, D.C.
[00:26:51.632 --> 00:26:55.815]  The documents were exposed the end of last week by Gateway Pundit.
[00:26:57.589 --> 00:27:02.540]  Asking what they thought about Mattis running for president against President Trump in 2020.
[00:27:04.192 --> 00:27:14.436]  And they said, well, he's got very good, you know, people like him, favorable ratings and so forth, but it might be problematic for him to run against the guy that he's serving.
[00:27:14.436 --> 00:27:21.740]  So he might want to wait until 2024 or unless something changes, like if he were to get out of the administration.
[00:27:21.740 --> 00:27:26.702]  And now he's had a very public break, both with the trash talking and Woodward's book
[00:27:27.342 --> 00:27:32.887]  And now with the trash-talking that's going on, with the pull-out of Syria.
[00:27:32.887 --> 00:27:38.731]  So now he's positioned himself to run in 2020.
[00:27:38.731 --> 00:27:51.601]  So did you even know when we look at this and we talk about what's going on at the border and we're constantly told there's no authority to protect our border, there's no money to protect our border, we have to worry about the troops, are they going to come home for Christmas, are they going to come home for Thanksgiving?
[00:27:51.601 --> 00:27:52.862]  We were told.
[00:27:52.862 --> 00:27:56.105]  Did you know that we were occupying a third of Syria?
[00:27:57.406 --> 00:28:01.727]  Did you know that we had not 500, but anywhere from up to 4,000, they said.
[00:28:01.727 --> 00:28:04.247]  Now we're hearing that they're going to bring 2,000 home.
[00:28:04.247 --> 00:28:07.148]  I hope they're not leaving 2,000 behind.
[00:28:07.148 --> 00:28:09.148]  But they have them in a very dangerous position.
[00:28:09.148 --> 00:28:15.889]  They're surrounded on all sides by hostile forces, although it's not as dangerous as it was before.
[00:28:15.889 --> 00:28:17.210]  But where did they get all the money for that?
[00:28:17.210 --> 00:28:22.131]  How did they build a dozen military bases in the third of Syria that they're occupying?
[00:28:22.131 --> 00:28:23.691]  It's an area the size of Louisiana.
[00:28:25.063 --> 00:28:28.032]  They built a dozen military bases.
[00:28:28.032 --> 00:28:29.436]  They built four airfields.
[00:28:29.436 --> 00:28:30.600]  Where did they get all the money for that?
[00:28:31.260 --> 00:28:32.821]  How did they build it so quickly?
[00:28:32.821 --> 00:28:43.348]  You know, if we even get the money to build the wall, $23 million per mile, they will take a decade or more to ever build it, even if they do fund it.
[00:28:43.348 --> 00:28:52.754]  They really ought to bring the military home, have the military that can build those military bases, do it quickly, do it quietly, without you even knowing it, using the money that we have to protect our country.
[00:28:52.754 --> 00:28:54.075]  Use that at the border.
[00:28:54.075 --> 00:28:57.437]  President Trump has the authority and the duty to do exactly that.
[00:28:57.437 --> 00:28:58.318]  Stay with us, we'll be right back.
[00:29:00.914 --> 00:29:04.076]  Want revenge on the common housefly?
[00:29:04.076 --> 00:29:08.319]  Well, after 10,000 years, someone has finally come up with a better way.
[00:29:08.319 --> 00:29:09.720]  The bug assault.
[00:29:09.720 --> 00:29:14.403]  A miniaturized shotgun, which utilizes ordinary table salt as ammunition.
[00:29:15.353 --> 00:29:17.775]  Non-toxic and no batteries required.
[00:29:17.775 --> 00:29:21.098]  So much fun, you'll forget you have a wife and kids.
[00:29:21.098 --> 00:29:22.939]  Makes the perfect stocking stuffer.
[00:29:22.939 --> 00:29:27.243]  Get your Bug Assault today and save $10 on the Bug Beam Laser Combo.
[00:29:27.243 --> 00:29:29.165]  Only at BugAssault.com.
[00:29:29.165 --> 00:29:38.072]  Silver has always been nature's very own antibiotic and only one system allows you to produce an endless supply of nano-sized silver solutions right from the convenience of your home.
[00:29:38.072 --> 00:29:38.893]  Silver Lung.
[00:29:39.153 --> 00:29:46.461]  With the addition of our unique lung delivery system, respiratory infections are targeted directly, where traditional oral administration simply cannot reach.
[00:29:46.461 --> 00:29:52.488]  This pioneering method also preserves the original particle sizes and delivers your silver solution directly into the bloodstream.
[00:29:52.488 --> 00:29:56.613]  See the Silver Lungs Generator and Lung Delivery System at SilverLungs.com.
[00:29:56.613 --> 00:29:58.335]  That's SilverLungs.com.
[00:30:00.566 --> 00:30:05.407]  As the years go by, it gets harder and harder to keep up with your body's nutritional needs.
[00:30:05.407 --> 00:30:14.309]  With changes in diet, unnatural ingredients, and stress, you may not be able to get all the necessary nutrients, amino acids, vitamins, and minerals needed daily.
[00:30:14.309 --> 00:30:19.650]  That's why InfoWars Life created the powerful Vitamin Mineral Fusion Formula.
[00:30:19.650 --> 00:30:27.932]  The new platinum standard of advanced multivitamin formulation, Vitamin Mineral Fusion uses a unique delivery system to maximize the effects
[00:30:28.052 --> 00:30:31.214]  and give your body the tools it needs to support your body.
[00:30:31.214 --> 00:30:40.120]  Using a proprietary process, we've managed to make this powerhouse formula into a delicious, concentrated drink mix that's loaded with high-quality ingredients.
[00:30:40.120 --> 00:30:48.946]  Perfect for a hot summer day or relaxing at home, Vitamin Mineral Fusion is loaded with 34 different essential vitamins, minerals, amino acids and more.
[00:30:48.946 --> 00:30:55.710]  Start supporting your body's needs in a great-tasting, natural and affordable drink mix with Vitamin Mineral Fusion today.
[00:30:55.710 --> 00:30:57.972]  Available at InfowarsStore.com.
[00:31:00.574 --> 00:31:06.099]  The globalists are trying to set up a private, corporate world government that's above the law.
[00:31:06.099 --> 00:31:15.887]  If there's any opposition, if there's any independent media that can call the fact that the emperor has no clothes, that can call BS, it's game over.
[00:31:15.887 --> 00:31:23.974]  But if you look at everybody else, like Michael Savage and Rush Limbaugh and Tucker Carlson and Sean Hannity, they are all beholden to the networks they're on that can be targeted.
[00:31:24.960 --> 00:31:32.869]  There's only two groups in the U.S., Infowars and Matt Drudge of DrudgeReport.com, that are truly independent.
[00:31:32.869 --> 00:31:35.972]  And of course, they're two of the dominant media forces in the world.
[00:31:35.972 --> 00:31:37.473]  It really is amazing.
[00:31:37.473 --> 00:31:44.181]  That's why, as we close out 2018, I want to just remind the listeners of the amazing fight we're all in and how far we've come together.
[00:31:44.181 --> 00:31:46.884]  Just remind you that you are the power, you're the strength, you're the will.
[00:31:48.146 --> 00:31:49.708]  Of Infowars.
[00:31:49.708 --> 00:31:51.010]  So please spread the links.
[00:31:51.010 --> 00:31:54.355]  Infowars.com, Newswars.com, PrisonPlanet.com.
[00:31:54.355 --> 00:31:57.660]  Because if you don't spread the articles and the videos, no one else will.
[00:31:57.660 --> 00:31:59.002]  We're all in each other's hands.
[00:31:59.002 --> 00:32:00.104]  God bless you all and thank you.
[00:32:00.615 --> 00:32:08.078]  Whether you're looking to boost the benefits of our fish oil formula, or just want an alternative, InfoWars Life has the formula for you.
[00:32:08.078 --> 00:32:17.341]  Ultimate Krill Oil is a powerhouse formula that takes advantages of the EPA, DHA, and Omega-3s found in our high-quality, ultra-pure Krill Oil concentrate.
[00:32:17.341 --> 00:32:26.404]  Containing powerful antioxidants such as Acetazanthin and Omega-3s, Ultimate Krill Oil can help you experience the benefits of fish oil with less required DHA and EPA.
[00:32:27.353 --> 00:32:38.800]  This incredible formula can help your body in many ways, including supporting heart health, joint health, and cognitive health, aiding and regulating fat metabolism, helping to maintain cognitive function, and more.
[00:32:38.800 --> 00:32:47.886]  And while other krill oil formulas may chemically modify their formulas, we're giving you the benefits of a simple formula that contains unmodified, high-quality krill oil concentrate.
