[00:00:05.990 --> 00:00:27.474]  From the front lines of the information war, it's Alex Jones.
[01:42:45.591 --> 01:42:47.233]  But again, we're already under martial law.
[01:42:47.233 --> 01:42:48.313]  Obama signed it in.
[01:42:48.313 --> 01:42:49.914]  Trump's got to remove it.
[01:42:49.914 --> 01:42:50.535]  That's key.
[01:42:50.535 --> 01:42:51.435]  Stay with us.
[01:42:51.435 --> 01:42:52.476]  It's Sunday night.
[01:42:52.476 --> 01:42:53.617]  The live show tomorrow, 11 a.m.
[01:42:53.617 --> 01:42:53.837]  Central.
[01:42:57.279 --> 01:43:02.542]  Words cannot describe how big the stakes are for the future of humanity right now.
[01:43:02.542 --> 01:43:11.226]  InfoWars is being openly targeted by the Democratic Party, leftist CIA operatives, the corrupt Justice Department, and the entire Soros crime syndicate.
[01:43:11.226 --> 01:43:13.207]  People say, why would you start a fight with them?
[01:43:13.207 --> 01:43:16.669]  Because they were already dominating and running America into the ground.
[01:43:16.669 --> 01:43:19.290]  And I knew we had no future if we didn't do this.
[01:43:19.290 --> 01:43:20.851]  So we've already had incredible success.
[01:43:21.571 --> 01:43:33.983]  But if you will simply realize how epic this is and understand how real this fight is and why we've been made the main target, and if you financially support us, and if you spread the word about our articles and videos, InfoWars.com,
[01:43:35.157 --> 01:43:38.859]  We won't just continue to stand up against these brutal scumbags.
[01:43:38.859 --> 01:43:40.039]  We'll win.
[01:43:40.039 --> 01:43:42.960]  We have huge sales at InfoWarsTore.com right now.
[01:43:42.960 --> 01:43:48.262]  And we're still able to operate the shopping carts, get stuff shipped out to you, despite the fact we're trying to block our commerce.
[01:43:48.262 --> 01:43:50.103]  And you're right, to the market.
[01:43:50.103 --> 01:43:53.785]  But if you don't stand up and support us financially, Soros and Globalist may win.
[01:43:53.785 --> 01:43:55.345]  This is InfoWars Darkest Hour.
[01:43:55.345 --> 01:43:56.206]  We need your support.
[01:43:56.206 --> 01:43:56.766]  I'm counting on you.
[01:43:57.276 --> 01:44:02.117]  As the years go by, it gets harder and harder to keep up with your body's nutritional needs.
[01:44:02.117 --> 01:44:11.579]  With changes in diet, unnatural ingredients and stress, you may not be able to get all the necessary nutrients, amino acids, vitamins and minerals needed daily.
[01:44:11.579 --> 01:44:16.381]  That's why InfoWars Life created the powerful Vitamin Mineral Fusion Formula.
[01:44:16.381 --> 01:44:26.783]  The new platinum standard of advanced multivitamin formulation, Vitamin Mineral Fusion uses a unique delivery system to maximize the effects and give your body the tools it needs to support
[01:44:27.924 --> 01:44:36.831]  Using a proprietary process, we've managed to make this powerhouse formula into a delicious, concentrated drink mix that's loaded with high-quality ingredients.
[01:44:36.831 --> 01:44:45.658]  Perfect for a hot summer day or relaxing at home, Vitamin Mineral Fusion is loaded with 34 different essential vitamins, minerals, amino acids and more.
[01:44:45.658 --> 01:44:52.444]  Start supporting your body's needs in a great-tasting, natural and affordable drink mix with Vitamin Mineral Fusion today.
[01:44:52.444 --> 01:44:54.686]  Available at Infowarsstore.com.
[01:45:00.914 --> 01:45:10.337]  One of the most incredible cups of coffee can be found in the high mountains of southern Mexico, where the Chiapas farmers have spent years perfecting their techniques.
[01:45:10.337 --> 01:45:21.740]  Based on hundreds of years of traditional techniques and perfect conditions, we've sourced only the best to provide you with our immune support and Wake Up America Patriot Blend Coffee.
[01:45:21.740 --> 01:45:27.422]  Ancient Mayan knowledge is paired with the natural fertility of the land to generate the world's finest coffee beans.
[01:45:27.702 --> 01:45:39.164]  Carefully harvested and free of toxic chemicals used in big agricultural productions, Patriot Blend coffees have a smooth, bold flavor with great depth to give you just what you need in the morning.
[01:45:39.164 --> 01:45:47.345]  You can even choose to start your morning healthier with the Immune Support Blend, infused with a powerful blend to support your immune response and stamina.
[01:45:47.345 --> 01:45:49.846]  It's time to take care of your morning routine.
[01:45:49.846 --> 01:45:55.527]  Get a bag of Patriot Blend coffee to support the show while enhancing your morning routine at InfoWareStore.com.
[01:45:58.379 --> 01:46:04.761]  The scientists at Infowars Life have created a powerful formula for inflammatory support and joint support.
[01:46:04.761 --> 01:46:07.982]  Discover the power of ancient medicine with Bades.
[01:46:07.982 --> 01:46:11.683]  Bades contains one of the most potent forms of turmeric available.
[01:46:11.683 --> 01:46:16.384]  Turmeric has been used for thousands of years and is one of the most studied herbals today.
[01:46:16.384 --> 01:46:19.665]  It is well known in traditional medicine for its soothing properties.
[01:46:20.545 --> 01:46:31.535]  Our pure turmeric extract plus piperine from Black Pepper makes for optimal absorption to help boost and support your flexibility, mobility, joint function, immune system, and so much more.
[01:46:31.535 --> 01:46:40.083]  Regular turmeric root from the store only contains 1-5% of active ingredients, but our turmeric root extract contains over 95% of the active ingredients.
[01:46:41.704 --> 01:46:50.747]  Bodies combines turmeric with organic herbs such as spearmint, sage, lemon balm, and thyme to work synergistically for full body support.
[01:46:50.747 --> 01:46:55.049]  Try Bodies today at infowarslife.com or call us at 1-888-253-3139.
[01:46:55.049 --> 01:46:56.329]  You're listening to the Alex Jones Show!
[01:47:09.543 --> 01:47:13.706]  Yes, 13818 as of December 20th, 2017.
[01:47:13.706 --> 01:47:18.530]  This is an executive order that was signed by President Trump.
[01:47:18.530 --> 01:47:32.882]  And this executive order, as you will soon see, lays the groundwork for the criminal arrest and prosecution of Hillary Clinton, Barack Obama, and other deep state traitors, including James Comey,
[01:47:34.122 --> 01:47:34.483]  I don't
[01:47:53.704 --> 01:48:02.130]  Again, go to the executive order website, on the government's website, 13818, signed on December 20th of 2017.
[01:48:02.130 --> 01:48:11.516]  The title of this executive order, signed by President Trump, is, quote, blocking the property of persons involved in serious human rights abuse or corruption.
[01:48:11.516 --> 01:48:16.019]  Now, you hear that title, you might say, well, what does that have to do with arresting Hillary Clinton?
[01:48:17.230 --> 01:48:20.837]  You have to remember that titles of these documents are irrelevant.
[01:48:20.837 --> 01:48:26.609]  It's just like the Senate can pass a new law, and they can call it the Saving the Beautiful Children Act.
[01:48:27.811 --> 01:48:39.254]  And the Saving the Beautiful Children Act could be a new law that spies on all American citizens using the NSA looking at all your cell phone traffic or something.
[01:48:39.254 --> 01:48:44.476]  In other words, the title has nothing, it doesn't have to have anything to do with what the law actually says.
[01:48:44.476 --> 01:48:49.237]  Titles are marketing labels and they carry zero weight.
[01:48:49.237 --> 01:48:54.959]  In other words, titles of executive orders and titles of laws have no legal standing whatsoever.
[01:48:54.959 --> 01:48:55.759]  The title here
[01:48:56.719 --> 01:49:01.302]  Is a deliberate, it's a fake by President Trump.
[01:49:01.302 --> 01:49:08.287]  It's a fake out to get people to think that it's really about one thing, but actually it's about something totally different.
[01:49:08.287 --> 01:49:10.929]  It's actually about arresting deep state traders.
[01:49:10.929 --> 01:49:18.234]  And the way you know this is that if you go into this executive order and you read it, here's what you're going to find.
[01:49:19.315 --> 01:49:24.557]  He says, first of all, he declares a national emergency.
[01:49:24.557 --> 01:49:29.860]  And this national emergency has been in place since December 20th of 2017.
[01:49:29.860 --> 01:49:31.801]  And here it is, here's the paragraph.
[01:49:31.801 --> 01:49:33.481]  This is President Trump.
[01:49:33.481 --> 01:49:38.704]  I therefore determine that serious human rights abuses and corruption around the world
[01:49:39.727 --> 01:49:41.889]  Again, the word corruption is key here.
[01:49:41.889 --> 01:49:51.836]  Constitute an unusual and extraordinary threat to the national security, foreign policy, and autonomy of the United States.
[01:49:51.836 --> 01:49:54.918]  And I hereby declare a national emergency to deal with that threat.
[01:49:54.918 --> 01:49:56.059]  Boom!
[01:49:56.059 --> 01:49:59.521]  Trump just declared a national emergency.
[01:49:59.521 --> 01:50:02.923]  And that was, of course, over a year ago, almost like a year and a half ago.
[01:50:02.923 --> 01:50:07.406]  No, I'm sorry, about almost a year ago, December 20th of 2017.
[01:50:07.406 --> 01:50:09.168]  So coming up on a year ago.
[01:50:10.080 --> 01:50:10.800]  All right, you say.
[01:50:10.800 --> 01:50:13.002]  So Trump has declared a national emergency.
[01:50:13.002 --> 01:50:14.503]  Why does that matter?
[01:50:14.503 --> 01:50:15.283]  A couple more reasons.
[01:50:15.283 --> 01:50:16.844]  Stay with me on this.
[01:50:16.844 --> 01:50:31.494]  If you continue to read this executive order, it specifically talks about government corruption and the misuse of government resources to aid enemies of the United States, and that those are the people who are going to be
[01:50:33.396 --> 01:50:43.120]  Essentially arrested and prosecuted and held under military tribunals, which I'll talk about in a second, due to this executive order.
[01:50:43.120 --> 01:50:47.342]  Specifically, Hillary Clinton, what did she do?
[01:50:47.342 --> 01:50:51.824]  She arranged for the sale of uranium to Russia-linked corporations.
[01:50:51.824 --> 01:50:57.647]  It's the Uranium One conspiracy, but it's a true conspiracy.
[01:50:58.641 --> 01:51:04.563]  Where she and James Comey and Robert Mueller and others, even former U.S.
[01:51:04.563 --> 01:51:17.188]  Senator Harry Reid and Barack Obama, they all conspired to sell a strategic supply, a resource that's using nuclear weapons and nuclear energy, uranium.
[01:51:17.188 --> 01:51:25.891]  Sell that out from underneath the United States and put it in the hands of foreign enemies of America, specifically Russia, and then Russia shipped the material to Iran.
[01:51:27.870 --> 01:51:43.217]  And then Iran was the recipient of tens of billions of dollars of internationally laundered illegal money that President Barack Obama arranged to have flown into Iran and offloaded on cargo planes, military cargo planes.
[01:51:44.139 --> 01:51:49.324]  And Obama, in order to do this, he bypassed all international banking regulations.
[01:51:49.324 --> 01:51:53.569]  He committed massive international crimes in order to carry this out.
[01:51:53.569 --> 01:51:56.111]  He engaged in massive money laundering.
[01:51:56.111 --> 01:51:58.053]  He committed numerous crimes.
[01:51:58.053 --> 01:51:59.395]  I mean dozens of different crimes.
[01:51:59.915 --> 01:52:06.341]  And he did this in order to betray the United States by aiding and abetting foreign enemies of America, i.e.
[01:52:06.341 --> 01:52:19.393]  granting funding to Iran as well as technical assistance, as well as uranium fuel, so that Iran could build nuclear weapons ballistic delivery systems in order to
[01:52:20.274 --> 01:52:26.441]  Threaten America's allies in the Middle East, namely Israel, with nuclear weapons.
[01:52:26.441 --> 01:52:31.706]  But also threaten so that Iran can threaten the United States itself.
[01:52:31.706 --> 01:52:38.093]  At the same time, by the way, a lot of people don't know this, Barack Obama arranged for Iran to capture a US drone.
[01:52:39.384 --> 01:52:41.768]  And the press ran a complete cover story on that.
[01:52:41.768 --> 01:52:50.583]  They claimed that Iran was able to do GPS spoofing to hack the drone and make it land on a runway in Iran.
[01:52:51.414 --> 01:52:52.654]  That's complete nonsense.
[01:52:52.654 --> 01:52:58.276]  First of all, the GPS signals are highly encrypted using, I think, 512-bit encryption.
[01:52:58.276 --> 01:53:05.639]  And in order to spoof those signals, you'd have to have something sitting even between the satellite and the high-altitude drone.
[01:53:05.639 --> 01:53:10.740]  You'd have to have a super high-altitude airplane of some kind, which Iran doesn't even have.
[01:53:10.740 --> 01:53:17.302]  And you'd have to have the ability to break 512-bit military encryption in real time.
[01:53:17.302 --> 01:53:18.163]  It may even be 1024-bit encryption.
[01:53:19.683 --> 01:53:23.467]  And Iran doesn't have that kind of decryption breaking technology either.
[01:53:23.467 --> 01:53:31.294]  Obama arranged for that drone to be flown into Iran and landed there in order to give America's enemies this technology.
[01:53:31.294 --> 01:53:35.999]  And he also did the exact same thing with a Navy vessel that he had.
[01:53:35.999 --> 01:53:42.004]  I forgot the name of the specific vessel, but remember when those US sailors were captured because a Navy vessel?
[01:53:42.825 --> 01:53:43.346]  I don't know.
[01:53:53.993 --> 01:54:12.221]  So with that in mind, keep in mind, Hillary Clinton has arranged for America's enemies to have uranium fuel from America, and Barack Obama engaged in international money laundering and fraud, and the illegal transfer of America's military technology to America's enemies overseas.
[01:54:13.359 --> 01:54:18.269]  With that in mind, let's read the rest of this executive order that Trump signed on March 20th of 2017.
[01:54:18.269 --> 01:54:24.922]  And it says in one section here that this executive order applies to, quote,
[01:54:26.425 --> 01:54:48.370]  And to people who are a current or former government official or a person acting for or on behalf of such an official who is responsible for or complicit in or who has directly or indirectly engaged in, number one, corruption, including the misappropriation of state assets.
[01:54:48.370 --> 01:54:48.650]  Ring a bell?
[01:54:50.006 --> 01:55:03.378]  The expropriation of private assets for personal gain, corruption related to government contracts or the extraction of material resources or bribery.
[01:55:03.378 --> 01:55:06.120]  Whoa!
[01:55:06.120 --> 01:55:07.641]  Well, does that remind you of anybody?
[01:55:08.749 --> 01:55:10.611]  Hillary Clinton, Barack Obama.
[01:55:10.611 --> 01:55:20.901]  Hillary Clinton, in her case, she accepted hundreds of millions of dollars in international bribes to her Clinton Foundation, which was a massive money laundering vessel.
[01:55:20.901 --> 01:55:23.624]  It was a shell front.
[01:55:23.624 --> 01:55:24.825]  They claimed it was a non-profit.
[01:55:24.825 --> 01:55:29.309]  It was actually a money laundering system where she could accept bribes from international
[01:55:30.390 --> 01:55:39.138]  You know, just even enemies of America or international industrialists or other people who had a lot of money overseas, including Russians and so on.
[01:55:39.138 --> 01:55:43.281]  And the excuse that was given was that, oh, they were paying her to give a speech.
[01:55:43.281 --> 01:55:48.806]  So she would go somewhere and give a speech for 20 minutes, a speech that nobody wants to hear.
[01:55:48.806 --> 01:55:50.087]  She's the most boring speaker.
[01:55:51.218 --> 01:55:52.979]  Ever in politics, it seems.
[01:55:52.979 --> 01:55:55.321]  And then they would pay her, you know, $50 million.
[01:55:55.321 --> 01:55:59.284]  Well, the $50 million isn't for the speech, you know.
[01:55:59.284 --> 01:56:04.308]  The $50 million is a bribe, which is mentioned in here, bribery.
[01:56:04.308 --> 01:56:13.035]  A bribe for the future influence of a person they thought was going to be the President, President Hillary Clinton.
[01:56:13.035 --> 01:56:18.679]  And that as President, she would continue to betray the United States and continue to sell out the U.S.
[01:56:18.679 --> 01:56:19.359]  uranium supply,
[01:56:20.410 --> 01:56:21.591]  And continue to sell out U.S.
[01:56:21.591 --> 01:56:28.716]  military secrets and continue Obama's agenda of systematically destroying the culture, destroying the U.S.
[01:56:28.716 --> 01:56:40.586]  economy, opening the borders to a floodgate of illegals, and causing race war conflict in the United States by heating up racial tensions instead of accomplishing racial healing.
[01:56:41.266 --> 01:56:44.987]  Ladies and gentlemen, we only got to about 17 minutes of this critical report.
[01:56:44.987 --> 01:56:49.328]  The full report is on InfoWars.com right now.
[01:56:49.328 --> 01:56:59.411]  Everything you're hearing about, about civil unrest, and about COG, and about stay-behind groups, blocking Trump, and about mutiny, you heard here in February of last year.
[01:57:00.492 --> 01:57:01.973]  Twenty months ago.
[01:57:01.973 --> 01:57:03.794]  Because we are doing our research.
[01:57:03.794 --> 01:57:05.395]  That's why they want to shut down.
[01:57:05.395 --> 01:57:07.997]  Because if this information gets out, it's over for them.
[01:57:07.997 --> 01:57:13.241]  Now, CounterThink with Mike Adams is coming up at Infowars.com forward slash show, right after me.
[01:57:13.241 --> 01:57:15.983]  And then, tomorrow, he'll be in studio.
[01:57:15.983 --> 01:57:16.603]  I'm an expert.
[01:57:16.603 --> 01:57:17.224]  He's an expert.
[01:57:17.224 --> 01:57:18.385]  We're going to be laying it all out.
[01:57:18.965 --> 01:57:27.808]  I'm going to be talking to members of Congress tonight when I get off air about this situation, just like we raised the alarm about what's happening with the internet censorship and closet chain reaction.
[01:57:27.808 --> 01:57:33.290]  We're going to do it again thanks to you, the power of not just the American people, but the people of the world.
[01:57:33.290 --> 01:57:34.631]  Infowars.com.
[01:57:34.631 --> 01:57:35.991]  Newswars.com.
[01:57:35.991 --> 01:57:38.772]  Next year's news, today.
[01:57:38.772 --> 01:57:43.694]  Defending the republic from enemies foreign and domestic.
[01:57:43.694 --> 01:57:45.095]  It's Alex Jones.
[01:57:47.355 --> 01:57:53.651]  We're bringing back one of the biggest fan favorite formulas we've ever offered with even better ingredients.
[01:57:53.651 --> 01:57:54.693]  Ultimate Bone Broth.
[01:57:56.425 --> 01:58:03.009]  Info Wars Life is proud to bring you a powerhouse bone broth formula to help push you to your limits.
[01:58:03.009 --> 01:58:12.095]  This incredible formula will help you get the most out of your workout with the power of ultra-high quality bone broth, one of the most popular health trends on the planet.
[01:58:12.095 --> 01:58:23.923]  Built with more than seven different superfoods and crucial compounds, Ultimate Bone Broth will help support your healthy muscles, digestion, tendons and ligaments, while also supporting your body's fight against free radicals.
[01:58:24.503 --> 01:58:36.456]  This incredible chicken bone broth formula contains time-tested ingredients such as turmeric root, chaga mushroom, goji berry powder, bee pollen, and alfalfa herb powder to support your body.
[01:58:36.456 --> 01:58:40.200]  It's time to experience what Ultimate Bone Broth can do for you.
[01:58:40.200 --> 01:58:45.486]  Get a bottle of the all-new version of a fan-favorite product today at InfoWarsTore.com.
[01:58:48.086 --> 01:58:55.778]  Do you realize that when you spread the links from Infowars.com, when you spread the videos, you are changing the world?
[01:58:55.778 --> 01:58:56.259]  It's you!
[01:58:57.355 --> 01:58:59.536]  That has defeated Hillary and the globalists.
[01:58:59.536 --> 01:59:08.239]  It is you, the info warriors across the planet, that stood against the bullying, that stood against the peer pressure, that stood against the threats, that have now changed the world.
[01:59:08.239 --> 01:59:12.840]  And that's why you've been on the team, supporting us, praying for us, and spreading the word.
[01:59:12.840 --> 01:59:14.301]  You are the info war.
[01:59:14.301 --> 01:59:17.822]  And now, because of their intensifying censorship, it's more important than ever
[01:59:18.502 --> 01:59:29.888]  Let everyone go to Infowars.com forward slash newsletter and sign up via email so there's no way the censors can get between us with critical videos, articles, breaking news, intel, you name it.
[01:59:29.888 --> 01:59:37.871]  And so now I ask you more than ever to share the Infowars.com articles, to share the videos, to tell people about the local stations you're listening to.
[01:59:37.871 --> 01:59:44.915]  The bare minimum you can do is sign up for the free newsletter at Infowars.com forward slash newsletter.
[01:59:44.915 --> 01:59:47.656]  We are the renaissance and we are winning.
[01:59:51.260 --> 01:59:53.888]  You're listening to The Alex Jones Show.
