[00:00:00.000 --> 00:00:14.660]  [outro music]
[00:22:42.700 --> 00:22:47.862]  But, oh, when it happens to a black man in America, that is the TSA, then it's all okay.
[00:22:49.363 --> 00:22:50.864]  And then a white guy's coming through.
[00:22:51.738 --> 00:22:56.460]  And he has no criminal record and nothing, but he's flagged and pulled through.
[00:22:56.480 --> 00:23:00.863]  And again, literally asked him, what is this in your pants?
[00:23:02.243 --> 00:23:04.084]  He told him, what do you think it is?
[00:23:03.923 --> 00:23:05.243]  It's my penis.
[00:23:05.243 --> 00:23:12.723]  Now, what won't you not put up with?
[00:23:12.669 --> 00:23:17.251]  Because next is the vaccine passports, the vaccine surveillance, the total control.
[00:23:17.331 --> 00:23:18.412]  It's now in the news.
[00:23:18.472 --> 00:23:20.613]  In fact, I had it in the stack and I don't see it now, so pull it up.
[00:23:22.472 --> 00:23:23.275]  I have a video clip.
[00:23:23.596 --> 00:23:25.202]  DHS secretly...
[00:23:26.641 --> 00:23:30.965]  Tracking with the Pentagon and Homeland Security system, everyone that hasn't taken the shot.
[00:23:31.285 --> 00:23:33.487]  So everyone that took the poison shots was put in the database.
[00:23:33.807 --> 00:23:35.348]  They're already creating the vaccine passport.
[00:23:35.568 --> 00:23:47.578]  Remember just six months ago, California finally stopped saying, oh, you went into this hotel, you went into this improv, you went into this theater, you went into this rock concert, this hip hop concert, we've got to see your vaccine passport.
[00:23:47.859 --> 00:23:53.884]  Even though it's not the law, they are complying with the government, with that UN-controlled, CHICOM-connected database.
[00:23:55.239 --> 00:24:07.045]  That's why I told the story about this is we have internal checkpoints and things to control the citizens that are innocent, but then the southern border is completely wide open with tens of thousands a day, many of them children, kidnapped, murdered.
[00:24:07.285 --> 00:24:08.246]  The media covers it up.
[00:24:08.306 --> 00:24:10.567]  Joe Biden won't go down there more than one, two hours.
[00:24:10.887 --> 00:24:11.367]  He lands.
[00:24:12.668 --> 00:24:14.309]  But citizens are being harassed.
[00:24:14.349 --> 00:24:15.669]  Citizens are now the target.
[00:24:15.689 --> 00:24:24.334]  So let's play that clip where DHS is tracking and the CDC is tracking through the DHS.
[00:24:25.114 --> 00:24:27.436]  People who refuse to get the COVID vaccine.
[00:24:27.456 --> 00:24:27.836]  Here it is.
[00:24:28.716 --> 00:24:30.337]  Vaccine mandates was raging.
[00:24:30.938 --> 00:24:40.504]  Little did the American public know at the time that the CDC was holding a meeting discussing the potential to track those who were unvaccinated.
[00:24:41.284 --> 00:24:49.530]  Well, the proposal was documented on page 194 of the CDC's September meeting packet, but until now we'd never heard the plan on tape.
[00:24:50.510 --> 00:24:54.353]  Well, meet a little-known figure, CDC doctor David Berglund.
[00:24:55.632 --> 00:25:02.437]  There has been interest expressed in being able to track people who are not immunized or who are only partially immunized.
[00:25:03.798 --> 00:25:11.123]  And at the current time, there can be considered to be a significant modifiable risk factor for morbidity and for mortality.
[00:25:11.784 --> 00:25:18.249]  And it can be of interest for clinical reasons as well as being of value for public health reasons to be able to track this.
[00:25:21.236 --> 00:25:32.204]  NCHS is therefore proposing creation of codes related to people being unvaccinated for COVID-19 and for being partially vaccinated for COVID-19.
[00:25:33.685 --> 00:25:38.469]  So it's not just a tracking of the unvaccinated, which is ridiculous.
[00:25:39.169 --> 00:25:46.155]  If you thought getting one or even two shots was going to shield you from being surveilled or tracked, medical big brother looking over your shoulder, you were wrong.
[00:25:46.960 --> 00:25:51.642]  Because after the presentation, Dr. David Berglin opened the floor to questions and comments.
[00:25:52.362 --> 00:26:03.245]  He was asked if those who had previously had COVID, and therefore are rejecting the vaccine, whether they could avoid the unvaccinated code they were assigned.
[00:26:03.726 --> 00:26:04.706]  Listen to his response.
[00:26:06.061 --> 00:26:15.544]  At this point, it has been recommended that even if someone has a history of COVID-19, that it may be beneficial for them to get the vaccine.
[00:26:17.785 --> 00:26:23.906]  So at this point in time, I would not disallow use of these codes.
[00:26:24.166 --> 00:26:28.828]  Even if someone had that history, you could use these codes together with the history of code.
[00:26:29.848 --> 00:26:35.955]  If someone wished to be unvaccinated, that would usually not be recommended still.
[00:26:37.777 --> 00:26:40.680]  Now, this was just a plan back in September of 2021.
[00:26:41.300 --> 00:26:42.522]  But boy, did they move fast.
[00:26:43.263 --> 00:26:48.608]  These codes were actually approved just two months later and went into effect in April of 2022.
[00:26:50.529 --> 00:27:02.534]  Now we reached out to the CDC to get a better understanding on how this works, why they're doing it, to allay any concerns over this tracking tool while we're still awaiting the CDC's response.
[00:27:03.134 --> 00:27:05.595]  Now here's the problem with people like Laura Ingraham, who I like.
[00:27:05.755 --> 00:27:08.076]  Tucker would complete the circle and explain why they're doing it.
[00:27:08.676 --> 00:27:14.399]  It's a global vaccine passport created by China and the WHO, funded by Bill Gates, on record over two and a half years ago.
[00:27:14.419 --> 00:27:15.219]  We told you all about it.
[00:27:16.260 --> 00:27:16.960]  And they're rolling it out.
[00:27:17.220 --> 00:27:25.352]   And then once you accept that global ID, It'll be the social credit score, the carbon tax, universal basic income, the total control system.
[00:27:25.372 --> 00:27:26.112]  It's already in Italy.
[00:27:26.132 --> 00:27:27.653]  It's already in France.
[00:27:28.713 --> 00:27:29.694]  It's already in Australia.
[00:27:30.114 --> 00:27:31.114]  It's already in New Zealand.
[00:27:31.795 --> 00:27:32.755]  It looks like it's Australian.
[00:27:32.795 --> 00:27:34.996]  It looks like it's Italian, but it's all globally run.
[00:27:36.721 --> 00:27:39.102]  It's the holy grail of their digital currency systems.
[00:27:39.122 --> 00:27:41.883]  They get rid of the ATMs and more and more stores won't take cash.
[00:27:42.483 --> 00:27:44.684]  They're getting ready to really clamp down.
[00:27:44.724 --> 00:27:49.927]  And back to the TSA, you get put in these databases and they pull you out to search you.
[00:27:50.007 --> 00:27:57.050]  And then you've got some people that are just working at the TSA to have a job, but others definitely enjoy violating people.
[00:27:58.970 --> 00:28:02.352]  And so it's just an example of what they can and will do to you.
[00:28:03.476 --> 00:28:05.978]  With these databases and with these systems.
[00:28:06.038 --> 00:28:11.983]  Now, we're going to get Drew Hernandez on here in just a moment, but I want to go to part of this clip.
[00:28:12.003 --> 00:28:19.709]  It's the full clips on Infowars.com on Bill Maher on how the woke revolution, very similar to Mao's cultural revolution.
[00:28:19.769 --> 00:28:23.412]  Well, the globalists helped set up China and put Mao in power.
[00:28:23.432 --> 00:28:24.012]  They admit that.
[00:28:25.153 --> 00:28:26.695]  People like John Birch tried to expose it.
[00:28:26.715 --> 00:28:27.115]  They killed him.
[00:28:28.567 --> 00:28:30.068]  And we know this, it's the model.
[00:28:30.369 --> 00:28:39.296]  Bill Gates has said, Klaus Schwab has said, Zbigniew Brzezinski said before he died, all of them have said China is the model for what they're going to do here.
[00:28:39.316 --> 00:28:43.019]  And you see all the things they're doing there being rolled out here.
[00:28:43.039 --> 00:28:59.512]   But what does it say when suddenly, not just Republicans, but Democrats and others are coming out and realizing that an authoritarian system is overlaying itself here That's a good sign that people are waking up to that.
[00:28:59.351 --> 00:29:00.351]  Here's the report.
[00:29:00.351 --> 00:29:05.671]   And finally, new rule, if you're part of today's woke revolution, you need to study the part
[00:29:05.671 --> 00:29:10.651]   of revolutions where they spin out of control because the revolutionaries get so drunk on
[00:29:10.651 --> 00:29:22.151]   their own purifying elixir, they imagine they can reinvent the very nature of human beings.
[00:29:22.151 --> 00:29:26.190]   Communists thought selfishness, selfishness could be cast out of human nature.
[00:29:26.218 --> 00:29:34.120]  Russian revolutionaries spoke of the new Soviet man who wasn't motivated by self-interest, but instead wanted to be part of a collective.
[00:29:34.700 --> 00:29:39.700]   No, it turns out he wanted to be on a yacht in a Gucci tracksuit holding a vodka and a prostitute.
[00:29:39.700 --> 00:29:47.700]  Not standing in line all day for a potato.
[00:29:47.700 --> 00:29:50.700]  (audience laughing)
[00:29:49.195 --> 00:29:57.697]  The problem with communism, and with some very recent ideologies here at home, is that they think you can change reality by screaming at it.
[00:29:58.457 --> 00:30:00.918]  That you can bend human nature by holding your breath.
[00:30:01.198 --> 00:30:03.818]  But that's the difference between reality and your mommy.
[00:30:06.779 --> 00:30:12.160]  Lincoln once said that you can repeal all past history, but you still cannot repeal human nature.
[00:30:12.760 --> 00:30:19.760]  But he's cancelled now, so f*** him.
[00:30:20.760 --> 00:30:30.599]   Yesterday I asked ChatGPT, "Are there any similarities between today's woke revolution
[00:30:30.599 --> 00:30:29.760]  and Chairman Mao's cultural revolution of the 1960s?"
[00:30:30.606 --> 00:30:32.487]  And it wrote back, how long do you have?
[00:30:37.188 --> 00:30:42.690]  Because again, in China we saw how a revolutionary thought he could do a page one rewrite.
[00:30:43.329 --> 00:30:52.069]   of humans. Mao ordered his citizens to throw off the "four olds" - old thinking, old culture,
[00:30:52.069 --> 00:30:58.428]   old customs, and old habits. So, your whole life went in the garbage overnight, no biggie.
[00:30:58.428 --> 00:31:04.188]   And those who resisted were attacked by an army of purifiers called the Red
[00:31:04.188 --> 00:31:08.269]   Guard, who went around the country putting dunce caps
[00:31:08.269 --> 00:31:09.069]  on people.
[00:31:09.434 --> 00:31:12.854]  Yeah, who didn't take to being a new kind of mortal being.
[00:31:13.494 --> 00:31:15.615]  A lot of pointing and shaming went on.
[00:31:16.035 --> 00:31:17.315]  Oh, and about a million dead.
[00:31:18.035 --> 00:31:28.457]  And the only way to survive was to plead insanity for the crime of being insufficiently radical, then apologize and thank the state for the chance to see what a piece of shit you are.
[00:31:29.881 --> 00:31:31.826]  And of course, submit to re-education.
[00:31:32.347 --> 00:31:39.347]  or as we call it here in America, freshman orientation.
[00:31:39.347 --> 00:31:45.347]  Listen to this story.
[00:31:45.855 --> 00:32:07.692]  There's a law professor at the University of Illinois Chicago named Jason Kilbourne, whose crime was that on one of his exams he used a hypothetical case where a black female worker sued her employer for race and gender discrimination, alleging that managers had called her two slur words, the type of real-world case these students might one day confront.
[00:32:08.252 --> 00:32:11.594]   And knowing The extreme sensitivity of today's students.
[00:32:11.634 --> 00:32:15.915]  He didn't write the two taboo words on the test, just the first letter of each.
[00:32:16.595 --> 00:32:23.196]  He was teaching his students how to fight racism in the place where it matters most, the criminal justice system.
[00:32:23.836 --> 00:32:35.559]  But because he merely alluded to those words, again in the service of a good cause, he was banned from campus, placed on indefinite leave, and made to wear the dunce cap.
[00:32:37.785 --> 00:32:39.646]  No, not really the dunce cap part.
[00:32:40.426 --> 00:32:42.267]  But our American version of that.
[00:32:42.547 --> 00:32:44.648]  Eight weeks of sensitivity training.
[00:32:45.089 --> 00:32:48.250]  Weekly 90-minute sessions with a diversity trainer.
[00:32:48.630 --> 00:32:51.772]  And having to write five self-reflection papers.
[00:32:52.232 --> 00:32:53.533]  A grown-ass man.
[00:32:54.413 --> 00:32:55.814]  A liberal law professor.
