[00:00:00.000 --> 00:00:02.980]  [BEEPING]
[00:25:01.057 --> 00:25:03.240]  So, AI is actually- Well, also gives an excuse.
[00:25:03.280 --> 00:25:04.421]  Doesn't mean it's hitting the right targets.
[00:25:04.702 --> 00:25:06.284]  Like, oh, it's not us, it's the robot.
[00:25:06.384 --> 00:25:06.884]  It's okay.
[00:25:07.085 --> 00:25:07.385]  Exactly.
[00:25:07.405 --> 00:25:08.707]  You hand off your responsibility.
[00:25:09.007 --> 00:25:09.608]  Well, exactly.
[00:25:10.049 --> 00:25:13.113]  So- Oh, my free- My free will doesn't matter, the robot told me to.
[00:25:14.201 --> 00:25:28.129]  Well, but also these AI systems, they are aggregating all kinds of metadata such as, you know, phone calls, signals, and records from whoever's there, you know, in Gaza, some Hamas, some civilians, but the AI systems are making the decisions.
[00:25:28.149 --> 00:25:34.153]  So you're going to have autonomous, you know, flying drones making decisions about who to bomb and who to kill.
[00:25:34.513 --> 00:25:45.278]   You're going to have autonomous dog drones, and also I call them Terminator squirrels, believe it or not, because squirrel, the size of a squirrel is actually the best size
[00:25:45.278 --> 00:25:49.268]   on a battlefield because it can go up in a tree and it can traverse a forest
[00:25:49.268 --> 00:25:51.478]   by leaping from tree to tree
[00:25:51.478 --> 00:25:55.278]   and it's very hard to stop and it can carry about a hundred gram explosive
[00:25:55.278 --> 00:25:59.357]   so these uh... terminator squirrels, I'm not making this up, no that's mainstream news
[00:25:59.357 --> 00:26:02.998]   terminator squirrels will be programmed to seek out enemy soldiers to leap into
[00:26:02.998 --> 00:26:08.936]   their faces and then detonate in their face A small charge that's enough to kill them, like a small grenade, okay?
[00:26:09.256 --> 00:26:14.303]  So those are going to be unleashed on the battlefield very, very soon, in the coming few years.
[00:26:14.944 --> 00:26:19.807]  But also, of course, you know, AI drones that are in the air and AI drones underwater.
[00:26:20.128 --> 00:26:29.354]  So the battlefield space is going to be radically altered by this, and there will be this blending of Terminator robots and Terminator civil servants.
[00:26:30.054 --> 00:26:32.678]  Who are also being programmed, ultimately, to kill human beings.
[00:26:33.038 --> 00:26:35.441]  And again, this is not science fiction, okay?
[00:26:35.461 --> 00:26:40.187]  I'm going to quote a former Google engineer, Mo Gawdot.
[00:26:40.408 --> 00:26:41.950]  I hope I'm pronouncing his name correctly.
[00:26:42.430 --> 00:26:47.056]  He said, quote, in ten years, we will be hiding from the machines.
[00:26:47.757 --> 00:26:49.258]  And he's sounding the alarm over this.
[00:26:49.658 --> 00:26:51.019]  You know, he used to be a top Google guy.
[00:26:51.520 --> 00:27:01.587]  He's sounding the alarm, and his assessment is accurate, and he says you should never let these AI systems be released upon the open internet, which is exactly what's happened, Alex.
[00:27:01.987 --> 00:27:08.412]  And then secondly, you should never let AI systems program other AI systems, which is exactly what's happening.
[00:27:08.832 --> 00:27:12.335]  You now have AI writing code that can build AI.
[00:27:12.635 --> 00:27:14.016]  So they've already turned it loose.
[00:27:14.236 --> 00:27:14.797]  Already.
[00:27:16.212 --> 00:27:24.719]  And so you're going to have these iterative improvements of AI systems where you would get to AGI, which is Artificial General Intelligence, and then superhuman intelligence.
[00:27:25.079 --> 00:27:28.502]  And this can happen almost like described in the original Terminator movie.
[00:27:28.902 --> 00:27:30.343]  I think they were quoting some data.
[00:27:30.363 --> 00:27:32.205]  Become self-aware in like five minutes.
[00:27:32.485 --> 00:27:33.466]  It becomes sentient, yeah.
[00:27:33.506 --> 00:27:37.990]  Just exponential increase in intelligence and boom, suddenly it's making its own decisions.
[00:27:38.610 --> 00:27:42.392]  But it has been programmed to exterminate humanity in the name of saving Earth.
[00:27:42.412 --> 00:27:43.293]  And it's repeating.
[00:27:43.373 --> 00:27:47.416]  In the real world, the globalists have only let leftist ideology program it.
[00:27:47.436 --> 00:27:47.876]  Exactly.
[00:27:47.916 --> 00:27:50.638]  And so, it's actually saying, when they ask the AI, what do we do?
[00:27:50.658 --> 00:27:51.498]  We kill the humans.
[00:27:51.898 --> 00:27:52.279]  Exactly.
[00:27:52.539 --> 00:27:52.899]  Exactly.
[00:27:52.959 --> 00:27:55.701]  So, as I would, the globalists build something like that.
[00:27:56.653 --> 00:28:01.615]  Well, it's such an efficient extermination system to get rid of the human population.
[00:28:01.975 --> 00:28:09.557]  You know, their vaccine agenda did not succeed to the extent that they wanted, partially because of people like us, right?
[00:28:09.577 --> 00:28:15.659]  So they rolled out a, uh... They rolled out, well... Like you told me on the phone the other day, and I've talked to top engineers, they say, like you said, 30 years ahead.
[00:28:16.140 --> 00:28:17.080]  I mean, it's way ahead.
[00:28:17.540 --> 00:28:18.321]  They've accelerated it.
[00:28:18.441 --> 00:28:25.487]  Now, understand that illegal immigration, the occupation wave into America, is also part of this agenda.
[00:28:25.748 --> 00:28:31.693]  But that's just the first wave to displace the American workers and kick Americans out of their own country.
[00:28:31.853 --> 00:28:35.997]  Ultimately, the extermination agenda will target the migrants as well.
[00:28:36.017 --> 00:28:36.517]  No, I agree.
[00:28:36.537 --> 00:28:40.922]  They're only bringing in the illegals to blame them later for the AI destabilization.
[00:28:41.461 --> 00:28:45.061]   Well, I mean, at the end of the day, all humans are going to be targeted here.
[00:28:45.061 --> 00:28:46.741]  We're going to skip this next break.
[00:28:46.741 --> 00:28:49.381]  You'll have 26 minutes when we come back.
[00:28:49.381 --> 00:28:51.300]  Mike, you're just going to lay it on them.
[00:28:51.300 --> 00:28:52.461]  You're doing a great job.
[00:28:52.461 --> 00:28:56.021]  But there's also some silver linings here in all of this.
[00:28:56.021 --> 00:28:59.862]   Because they may be 30 years ahead, but we could jump in a week, 30 years ahead.
[00:28:59.862 --> 00:29:02.701]  We we can take advantage of some open source.
[00:29:02.701 --> 00:29:03.300]  Yeah, we're going to do.
[00:29:03.300 --> 00:29:07.500]  I've been on air close to 30 years.
[00:29:08.183 --> 00:29:17.894]  And going back more than, wow, 15 years ago, we began to get massively censored and debanked and harassed in different ways by the globalist deep state.
[00:29:18.555 --> 00:29:26.123]  So when their total censorship and tyranny arrived, the last five years, we were ready to resist it as best as we could.
[00:29:26.784 --> 00:29:31.330]  So, Nietzsche's definitely right that that which does not kill you only makes you stronger.
[00:29:31.911 --> 00:29:42.826]  But really, it's been God working through the audience of viewers and listeners who've been steadfast supporters, spreading the word, praying for us, buying the product, sharing the clips, the articles, the videos.
[00:29:43.649 --> 00:29:48.651]  This really allowed us to survive, and when it comes to exposing the globalists, thrive.
[00:29:49.251 --> 00:30:02.015]  So as Christmas approaches 2023, I wanted to take some time out to say that I'm thankful for all the viewers and listeners, and I meet you all over the streets of Austin and all over the country and all over the world, and I really love you and I appreciate you.
[00:30:02.595 --> 00:30:13.561]   And because they started taking our sponsors away from us, More than 15 years ago, we began to move away from sponsors and sell products directly to the population.
[00:30:14.061 --> 00:30:18.184]  And we always went out and tried to find hot, cool products that already had great reviews.
[00:30:18.704 --> 00:30:20.185]  That way, we knew we were selling a good product.
[00:30:20.285 --> 00:30:21.166]  I would try them out myself.
[00:30:21.766 --> 00:30:26.769]  And over the last 15 years, we've gotten really, really good at bringing you amazing products.
[00:30:27.489 --> 00:30:36.909]   And now, we have the best books, The best films, really everything we saw on the site is very high quality, but at a very, very competitive price.
[00:30:37.310 --> 00:30:38.594]  Whether it's the storable foods...
[00:30:39.531 --> 00:30:45.775]  Whether it's the water filtration, whether it's the supplements, whether it's the books, the films, they're amongst the very, very best.
[00:30:46.415 --> 00:30:49.437]  And you're funding an operation fighting the globalists.
[00:30:49.958 --> 00:30:55.561]  So even if you bought this stuff at a big box store whose owners are anti-freedom, anti-human, you'd still be getting a great product.
[00:30:55.942 --> 00:31:02.866]  But when you buy these products from us, you are supporting an organization, an operation that's not submitting to tyranny.
[00:31:03.186 --> 00:31:12.536]   So we kind of created the model of a political talk show Funding itself with direct sales and and now more and more doing it because they've been censored.
[00:31:12.556 --> 00:31:13.377]  They've been shut down.
[00:31:13.457 --> 00:31:30.697]   So For all the years we've been fighting together I want to thank all the InfoWars viewers and listeners the InfoWars family because we're still here because of you and now Christmas is 2023 is here, and we have the biggest sales of the year every Christmas, and a lot of products that have been sold out are now back in stock.
[00:31:31.278 --> 00:31:38.724]  I'm happy to announce we have storewide free shipping, double Patreon points, 10% off when you sign up for AutoShip on your next order.
[00:31:38.744 --> 00:31:41.847]  That way, stuff that's sold out is held back for you, so it's not sold out.
[00:31:42.407 --> 00:31:45.630]  And up to 60% off on these best-selling products.
[00:31:45.730 --> 00:31:52.336]  And finally, TurboForce, 10 hours of clean energy is finally back in stock.
[00:31:52.996 --> 00:32:00.662]  The top of the line, the strongest, the Godzilla of nootropics, of energy, of brain boost, turbo force back in stock.
[00:32:01.223 --> 00:32:04.406]  X2, sold out for more than a year, got a limited supply in.
[00:32:04.806 --> 00:32:06.727]  Unfortunately, it's about to sell out.
[00:32:06.747 --> 00:32:13.973]  Despite that, we've got it at 25% off, but it's gonna go to full price before Christmas hits, so take advantage of that right now.
[00:32:14.314 --> 00:32:15.835]  We also have down-and-out sleep support.
[00:32:16.175 --> 00:32:24.230]  A whole bunch of natural, known, strong, organic compounds that give you deep, restful sleep that's so good for your immune system, your body, everything.
[00:32:24.491 --> 00:32:28.438]  Real Red Pill Plus, Vitamineral Fusion, Body's Ultimate Turmeric Formula.
[00:32:29.341 --> 00:32:32.504]  It's all there at InfowarsStore.com.
[00:32:32.544 --> 00:32:33.665]  You can also call toll-free.
[00:32:33.745 --> 00:32:40.870]  If you'd like to order that way, 888-253-3139.
[00:32:40.890 --> 00:32:41.090]  888-253-3139.
[00:32:41.371 --> 00:32:44.693]  But these are great products that enrich your life and they keep us on the air.
[00:32:44.993 --> 00:32:48.536]  That's why I coined the term many years ago, 360Win.
[00:32:48.596 --> 00:32:51.118]  This is a non-zero-sum game.
[00:32:51.399 --> 00:32:52.760]  This is beyond symbiotic.
[00:32:53.280 --> 00:32:55.162]  This doesn't just make us all okay.
[00:32:55.402 --> 00:32:56.062]  We work together.
[00:32:56.302 --> 00:32:57.964]  This empowers us all together.
[00:32:58.264 --> 00:33:00.966]  So please do your Christmas shopping at mfootworkstore.com.
[00:33:01.446 --> 00:33:02.387]  Thank you for your support.
[00:33:02.647 --> 00:33:03.208]  God bless.
[00:33:05.009 --> 00:33:09.092]  Leading a frontal assault on the lies of the New World Order.
[00:33:09.432 --> 00:33:11.432]  It's Alex Jones.
[00:33:11.432 --> 00:33:18.432]  Hello. I'm...
