[00:00:00.000 --> 00:00:02.660]  [BEEPING]
[00:19:08.195 --> 00:19:09.657]  Still on sale.
[00:19:09.677 --> 00:19:09.797]  40% off.
[00:19:09.837 --> 00:19:10.598]  Real Red Bull Plus.
[00:19:10.718 --> 00:19:11.179]  Incredible.
[00:19:11.639 --> 00:19:12.340]  50% off.
[00:19:12.380 --> 00:19:13.221]  Down on sleep support.
[00:19:13.782 --> 00:19:13.902]  50% off.
[00:19:14.002 --> 00:19:15.764]  It's all there and so much more.
[00:19:15.844 --> 00:19:18.847]   So if you've never tried Turbo Force, Get some today while you still can.
[00:19:18.867 --> 00:19:20.868]  If you've never tried X2, get it while you still can.
[00:19:20.888 --> 00:19:22.629]  But I'm telling you, people know it's a great product.
[00:19:22.649 --> 00:19:23.770]  It took us over a year to get it.
[00:19:23.870 --> 00:19:24.811]  It's finally back in stock.
[00:19:24.851 --> 00:19:27.332]  We should have been able to get more, but we weren't because of funding.
[00:19:27.452 --> 00:19:29.134]  It's going to be sold out for five, six months now.
[00:19:29.154 --> 00:19:31.935]  And if we just had enough X2, our funding problems would be solved.
[00:19:31.955 --> 00:19:34.117]  But all I'm saying is, you will want X2.
[00:19:34.457 --> 00:19:35.678]  You will want to experience X2.
[00:19:36.138 --> 00:19:39.640]  X2 and Turbo Force are back in stock for a limited time.
[00:19:40.061 --> 00:19:40.981]  Infowarstore.com.
[00:19:41.001 --> 00:19:42.942]  I want you to have a safe and wonderful...
[00:19:43.883 --> 00:19:46.665]  Pro-family, pro-God, pro-America, pro-humanity Christmas.
[00:19:47.066 --> 00:19:49.066]  God bless and thank you for your support.
[00:19:49.066 --> 00:19:51.066]  God bless and thank you for your support.
[00:19:51.066 --> 00:19:53.066]  God bless and thank you for your support.
[00:19:53.066 --> 00:19:55.066]  God bless and thank you for your support.
[00:19:55.066 --> 00:19:57.066]  God bless and thank you for your support.
[00:19:58.015 --> 00:20:02.399]  Merry Christmas!
[00:20:05.402 --> 00:20:11.287]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[00:20:15.712 --> 00:20:16.512]  See you on stairwell.
[00:20:16.853 --> 00:20:18.614]  Eagle has wings.
[00:20:19.774 --> 00:20:20.174]  Roger.
[00:20:20.515 --> 00:20:21.095]  How's it look?
[00:20:22.476 --> 00:20:23.316]  Let's proceed.
[00:20:23.676 --> 00:20:24.116]  Roger.
[00:20:25.157 --> 00:20:30.620]  Ignition.
[00:20:30.700 --> 00:20:33.601]  Contact light.
[00:20:33.781 --> 00:20:34.902]  Eagle was landed.
[00:20:34.922 --> 00:20:36.162]  Oh, jeez, that's great.
[00:20:36.363 --> 00:20:37.763]  Is the lighting halfway decent?
[00:20:38.103 --> 00:20:41.985]  Visit infowars.com forward slash show and share the link today.
[00:20:44.136 --> 00:20:47.237]  GCN came to me and they said, listen, we just lost 50 affiliates today.
[00:20:47.257 --> 00:20:48.518]  They're all going to dump you if you don't stop.
[00:20:48.918 --> 00:20:49.958]  And I said, well, it's the truth.
[00:20:49.978 --> 00:20:50.919]  I'm going to keep questioning it.
[00:20:50.979 --> 00:21:00.482]  So that just shows I never did this for monetary gain or just to be popular, though I do need monetary operations to fund my operation and be free and independent.
[00:21:01.103 --> 00:21:01.943]  I'm not for sale.
[00:21:02.763 --> 00:21:04.464]  And so I've already been up and down.
[00:21:04.504 --> 00:21:07.365]  That's why they de-platformed me and things and thought I would just give up.
[00:21:07.445 --> 00:21:07.825]  I didn't.
[00:21:08.345 --> 00:21:09.466]  So I started out on Axis Television.
[00:21:10.186 --> 00:21:27.066]  Uh, and so, I've started from the very, you know, mailroom of media, and I've, you know, at one point in 2016-17, much bigger show than Rush Limbaugh, much bigger show than Joe Rogan, undoubtedly the number one independent, or not even independent, media show in the country, over 30 million viewers and listeners.
[00:21:28.147 --> 00:21:33.329]  2016, 2017.
[00:21:28.567 --> 00:21:33.329]  And then that's when they deplatformed me because I was just number one.
[00:21:33.349 --> 00:21:36.210]  I mean, every day over 25 million listeners, conservatively.
[00:21:37.151 --> 00:21:39.912]  And so that's when they said, well, we've got to stop this guy, and that's when the attacks came.
[00:21:40.172 --> 00:21:42.093]  But I've survived that, and now we've rebuilt.
[00:21:42.613 --> 00:21:43.893]  In many ways, we're stronger than ever.
[00:21:43.913 --> 00:21:44.894]  We're definitely more influential.
[00:21:45.234 --> 00:21:45.494]  Yeah.
[00:21:45.694 --> 00:21:49.515]  Well, you said the motivation's not monetary.
[00:21:50.656 --> 00:21:53.877]  I do find that people who are successful, I can see, are passionate.
[00:21:55.038 --> 00:21:55.878]  What is that mission?
[00:21:57.210 --> 00:21:58.271]  What is it that calls you?
[00:21:58.291 --> 00:22:00.993]  I mean, you've been doing this now for a few decades now.
[00:22:01.173 --> 00:22:02.974]  You're clearly called by something.
[00:22:04.475 --> 00:22:04.875]  What is it?
[00:22:05.576 --> 00:22:09.839]  Well, when I was, I mean, five, six, seven years old, friends and family would come to the house.
[00:22:09.899 --> 00:22:11.360]  My dad would be playing chess with them or poker.
[00:22:11.700 --> 00:22:25.650]  And I'd hear all these guys, you know, FBI agents, Army colonels, you know, spooks, talking about the New World Order and the global government, getting rid of the border and selling out America, and this plan for regional governments, this plan for a computer to run everything.
[00:22:26.806 --> 00:22:30.629]  And then as I got older, I started seeing that in publications and being pushed by the media.
[00:22:30.689 --> 00:22:34.252]  And then I read books by David Rockefeller and Henry Kissinger.
[00:22:34.272 --> 00:22:40.958]  And really, for a few years, when I got out of high school, would actually go to the UT library and actually pull up the microfilm.
[00:22:41.739 --> 00:22:45.662]  They would have the head librarian come out and say, we've never seen a young person come and ask for this to be pulled.
[00:22:46.102 --> 00:22:47.203]  Why are you looking up the New York Times?
[00:22:47.463 --> 00:22:48.484]  And they weren't upset.
[00:22:48.504 --> 00:22:49.225]  They thought it was cool.
[00:22:49.605 --> 00:22:53.964]   And there I was reading the New York Times in the 1970s, David Rockefeller praising Mao Zedong
[00:22:53.964 --> 00:22:55.565]  and saying we need that here in America.
[00:22:55.565 --> 00:23:00.124]   Mao Zedong was the greatest mass murderer in history, about triple what Hitler and Stalin killed,
[00:23:00.124 --> 00:23:04.245]  more than what both men killed combined.
[00:23:04.245 --> 00:23:10.204]   So I really started reading their plans for global government, cashless society,
[00:23:10.204 --> 00:23:12.163]  depopulation, the Club of Rome.
[00:23:12.163 --> 00:23:14.204]  I learned about the Bilderberg Group.
[00:23:14.204 --> 00:23:17.483]   I learned about Bohemian Grove, all these weird rituals and things.
[00:23:17.353 --> 00:23:18.614]  So I said, well, let me see if this is real.
[00:23:19.034 --> 00:23:21.195]  So in 2000, I snuck in there.
[00:23:22.135 --> 00:23:31.258]  And sure enough, right when they said the ritual happened, they did this weird mock human sacrifice, Faustian slash Babylonian Canaanite Moloch ritual.
[00:23:32.419 --> 00:23:40.098]   And so it was really the adventure of it and the mystery of it, being told this when I
[00:23:40.098 --> 00:23:44.579]   was growing up, kind of ignoring it, then seeing a lot of what I was told come true,
[00:23:44.579 --> 00:23:47.899]   and then getting into the books of the establishment, but also reading books that were countering
[00:23:47.899 --> 00:23:52.138]  it and saying, "I want to find out if this is true.
[00:23:52.138 --> 00:23:54.699]  I want to find out if they're really doing this.
[00:23:54.699 --> 00:23:56.019]  I want to find out if..."
[00:23:56.019 --> 00:24:00.979]   I mean, I remember they had all these military drills all over Texas and the country with
[00:24:00.979 --> 00:24:02.979]  with black helicopters in the mid 90s.
[00:24:03.034 --> 00:24:04.896]  And when people would talk about it, they'd say that doesn't exist.
[00:24:05.397 --> 00:24:12.243]  So we got tips from the military, went and caught it on footage of them, you know, they covertly lease a building that was going to be demolished later.
[00:24:12.323 --> 00:24:14.245]  Then they'd basically attack it and blow it up and do it.
[00:24:14.665 --> 00:24:15.585]  They're training, it's okay.
[00:24:15.825 --> 00:24:16.686]  They need new training grounds.
[00:24:17.046 --> 00:24:20.647]  But then they would deny in the little town where it happened, or even the big city that it just happened.
[00:24:21.067 --> 00:24:22.968]  So by then, we were catching it on video.
[00:24:23.408 --> 00:24:26.809]  And whereas people had caught it on video before, there wasn't really web streaming of video.
[00:24:28.150 --> 00:24:30.471]  96, 97, 98, that was all coming on board.
[00:24:31.091 --> 00:24:32.791]  And so we would go catch footage of that.
[00:24:32.851 --> 00:24:36.713]  So I mean, it was really like ghost hunting, but hunting real ghosts.
[00:24:37.495 --> 00:24:44.015]   And so I was basically doing private, independent, pro-American intelligence work for the people.
[00:24:44.015 --> 00:24:46.174]  And it was just super exciting.
[00:24:46.174 --> 00:24:50.934]   And because I was so prominent early on, I was on shortwave and satellite and a bunch of radio
[00:24:50.934 --> 00:24:54.694]   stations, all these old timers sent me stuff.
[00:24:54.694 --> 00:24:58.174]   And I mean, the former head of the FBI in LA would come on the show and advise me.
[00:24:58.174 --> 00:25:02.455]   And General Benton K. Parton, the former head of the Air Force weapons development, would come on.
[00:25:02.455 --> 00:25:08.295]   And so I really, starting at about '96, '97, got the brain trust of all these heavy hitters who
[00:25:08.295 --> 00:25:14.055]   on their own dime would fly to Austin or drive in their RVs, the former head of the Star Wars program.
[00:25:12.848 --> 00:25:16.848]   Dr. Bob Bowman, they get in their RVs and drive from wherever they lived and sometimes
[00:25:16.848 --> 00:25:20.768]   they stay at my house and we do a week on air, them just data dumping because they've
[00:25:20.768 --> 00:25:24.367]   been trying to write books and magazine articles and little obscure things.
[00:25:24.367 --> 00:25:27.288]   And so I was thrown right in the middle of this excitement and it was interesting and
[00:25:27.288 --> 00:25:28.288]  it was fun.
[00:25:28.288 --> 00:25:29.887]  And back then it was more academic.
[00:25:29.887 --> 00:25:33.848]   Yeah, the globalists were getting a lot of things done, but I'd read stuff in the mid-90s
[00:25:33.848 --> 00:25:37.908]   about they planned to ban beef and they planned to have a carbon credit and they planned to
[00:25:37.908 --> 00:25:42.067]   track everywhere you go with switches in your cars and they planned to listen to you through
[00:25:42.067 --> 00:25:43.328]  microphones in your cable box.
[00:25:43.328 --> 00:25:47.328]   And then we'd bust a cable box open with an engineer on my local TV show and there'd be
[00:25:47.328 --> 00:25:49.408]  the microphone with the schematics.
[00:25:49.408 --> 00:25:52.328]  And of course, now they're like, "Oh, that's voice analysis.
[00:25:52.328 --> 00:25:53.328]  That's a voice prompt."
[00:25:53.328 --> 00:25:56.128]  But they didn't tell you for a decade that was in there.
[00:25:56.128 --> 00:25:58.408]  So it was just so exciting.
[00:25:58.792 --> 00:26:03.832]   to be in a war in my own country against these multinational corporations that wanted to
[00:26:03.832 --> 00:26:05.671]  take America over.
[00:26:05.671 --> 00:26:08.231]  And so I was always saying, "Is it real?
[00:26:08.231 --> 00:26:09.231]  Is it real?"
[00:26:09.231 --> 00:26:12.912]   I got to tell you, 95% of what the old timers told me, because these old timers were just
[00:26:12.912 --> 00:26:16.351]   like my uncle and just like some other family, what they've been telling me, but a lot of
[00:26:16.351 --> 00:26:18.412]  these guys were even higher up in it.
[00:26:18.412 --> 00:26:21.991]   And so I learned from people that were on the inside what was going on.
[00:26:22.360 --> 00:26:25.823]  So I had a long education over the last 29 years.
[00:26:25.863 --> 00:26:26.864]  This has really been an education.
[00:26:27.504 --> 00:26:30.687]  And so I just get deeper and deeper into my understanding of how it all interconnects.
[00:26:31.488 --> 00:26:32.929]  What I'm hearing is the story of a journalist.
[00:26:33.549 --> 00:26:33.769]  Yes.
[00:26:34.270 --> 00:26:38.873]  A guy who's curious, records things, describes them, and shares them with people.
[00:26:39.874 --> 00:26:40.595]  Now, let me ask you a question.
[00:26:40.615 --> 00:26:41.556]  I'll tell you where I'm going with this.
[00:26:42.642 --> 00:26:47.405]  You're in this to seek underlying truth that other people aren't getting to.
[00:26:47.425 --> 00:26:49.326]  That's what I'm hearing you and telling your story.
[00:26:50.606 --> 00:26:58.931]  Now, once in a while, that means you're going to find something that looks like it's going to be one way, it wasn't exactly the way you thought, and so maybe you were wrong.
[00:26:59.171 --> 00:26:59.991]  I've made a lot of mistakes.
[00:27:00.031 --> 00:27:02.653]  Yeah, and so what do you do in that scenario?
