[00:00:02.961 --> 00:00:03.001]  Oh,
[01:24:01.058 --> 01:24:03.000]  Don't question our scum!
[01:24:03.821 --> 01:24:07.045]  Yeah, we need to talk to your public information officer.
[01:24:07.085 --> 01:24:09.128]  That's a PIO.
[01:24:09.168 --> 01:24:11.050]  Of course, even the PR guys called an officer.
[01:24:11.811 --> 01:24:15.395]  But we're all... Their offices with scum.
[01:24:15.675 --> 01:24:17.117]  That means we're all in drill camp.
[01:24:17.758 --> 01:24:21.182]  We're all in, you know... They're in boot camp.
[01:24:21.702 --> 01:24:23.103]  You see all the psychology of this?
[01:24:23.424 --> 01:24:27.927]  I do, and they try to put these intimidation fair factor on you, but it's not going to work.
[01:24:28.108 --> 01:24:34.933]  So you can go be radiated, and have a naked picture taken, and maybe have some weird convicted pedo grab your testicles.
[01:24:35.254 --> 01:24:35.774]  Exactly.
[01:24:35.934 --> 01:24:38.016]  Well, good news out of all this, we did get two people.
[01:24:38.296 --> 01:24:39.597]  It's on the full video.
[01:24:39.918 --> 01:24:41.219]  We did get two people to opt out.
[01:24:41.419 --> 01:24:41.979]  We really did.
[01:24:42.340 --> 01:24:44.321]  And, you know, we spread awareness.
[01:24:44.742 --> 01:24:48.004]  But anyway, so this gentleman comes along from Homeland Security.
[01:24:48.044 --> 01:24:48.965]  We thought this was a PIO.
[01:24:50.166 --> 01:24:55.969]  So he's, he ordered me, he's like, so arrogant when the microphone, he's like, how dare you interview me?
[01:24:56.270 --> 01:24:56.910]  How dare you?
[01:24:56.990 --> 01:24:59.451]  It's such a new royalty, you filthy American.
[01:24:59.471 --> 01:25:01.593]  He's like, take that microphone out of my face.
[01:25:01.893 --> 01:25:03.614]  And they told me there's procedures against it.
[01:25:03.654 --> 01:25:04.654]  Yes sir, we heard that.
[01:25:04.874 --> 01:25:06.795]  We're just waiting for the PIO, that's what we're doing.
[01:25:06.815 --> 01:25:09.177]  Well they don't even, we've done that before, they don't ever return our calls.
[01:25:09.537 --> 01:25:11.578]  The airport police are acting all macho.
[01:25:11.598 --> 01:25:13.300]  I want to see your ID.
[01:25:13.640 --> 01:25:15.281]  You know, then all of a sudden the security comes.
[01:25:15.541 --> 01:25:18.603]  All these goons come and tell us the same story.
[01:25:18.683 --> 01:25:20.724]  And we're saying, sir, we are waiting for the PIO.
[01:25:39.977 --> 01:25:42.558]  Because they're taught that's evil, man.
[01:25:42.578 --> 01:25:45.899]  They're taught, I have it on video, that George Washington is bad.
[01:25:46.519 --> 01:25:46.679]  No.
[01:25:46.799 --> 01:25:47.859]  It's in my film Road to Tyranny.
[01:25:47.879 --> 01:25:48.799]  The police, good police.
[01:25:48.819 --> 01:25:51.100]  People are even telling now, fathers are terrorists.
[01:25:51.480 --> 01:25:52.880]  I mean, they're teaching classes on this.
[01:25:52.900 --> 01:25:53.760]  This is disgusting.
[01:25:53.960 --> 01:25:56.701]  Yeah, so I mean, you pulled out, like, that is America?
[01:25:56.741 --> 01:25:58.521]  And to him, it's like, whoa.
[01:25:58.601 --> 01:25:59.362]  I even asked him that.
[01:25:59.442 --> 01:26:02.002]  I said, is this or is this not United States property?
[01:26:02.082 --> 01:26:03.723]  I said, this is in Stasi, Germany.
[01:26:03.743 --> 01:26:05.983]  And he goes, hey, he starts coming to us.
[01:26:06.003 --> 01:26:07.224]  I said, what are you going to do, buddy?
[01:26:07.604 --> 01:26:08.284]  What are you going to do?
[01:26:09.384 --> 01:26:11.064]  I'm not going to do anything, I said.
[01:26:11.304 --> 01:26:15.225]  He just gets on his phone and... They only spent a minute, though.
[01:26:15.445 --> 01:26:17.065]  Hey, big guy, you calling your guys now?
[01:26:17.085 --> 01:26:19.346]  You going to call your guys so you can feel like a big guy?
[01:26:19.366 --> 01:26:21.206]  Yeah, that's what I got on.
[01:26:21.266 --> 01:26:26.827]  I got 300 million guys, which means we've got 300 million plus people in this country.
[01:26:27.187 --> 01:26:28.928]  All you got to do is read the Bill of Rights.
[01:26:29.708 --> 01:26:36.509]  It's our country, it's not the foreign banks that planted their flag and have got a gang of people that'll push Americans around.
[01:26:37.654 --> 01:26:37.955]  Okay.
[01:26:38.395 --> 01:26:39.257]  The game's over.
[01:26:39.758 --> 01:26:40.279]  It's over.
[01:26:40.339 --> 01:26:40.639]  It's over.
[01:26:40.659 --> 01:26:41.541]  You had your fun.
[01:26:41.641 --> 01:26:43.564]  It's endgame.
[01:26:44.085 --> 01:26:45.507]  We're starting this country over.
[01:26:45.988 --> 01:26:48.272]  You're a little handful of people with all the money.
[01:26:48.292 --> 01:26:49.333]  We're coming to get you.
[01:26:49.353 --> 01:26:50.716]  And it's done.
[01:26:51.758 --> 01:26:53.259]  Yeah, and you told that one guy, too.
[01:26:53.739 --> 01:26:55.280]  You know, he was arguing with us.
[01:26:55.320 --> 01:26:58.001]  Supposedly, he was the one in charge of the TSA.
[01:26:58.361 --> 01:27:00.703]  And then you said, hey, I was born in America.
[01:27:01.063 --> 01:27:02.984]  He didn't look like he was born here, and he just got it.
[01:27:03.004 --> 01:27:04.004]  Well, I didn't mean it like that.
[01:27:04.084 --> 01:27:05.105]  No, you didn't mean it like that.
[01:27:05.165 --> 01:27:06.205]  No, but let's be honest.
[01:27:06.285 --> 01:27:09.687]  In England, they point out it's mainly foreigners that run the CPS taking the kids.
[01:27:09.827 --> 01:27:10.507]  That's what it was.
[01:27:10.527 --> 01:27:10.968]  No, no, it is.
[01:27:11.088 --> 01:27:15.230]  They're bringing in people who come from countries with no freedom, and they love it.
[01:27:15.290 --> 01:27:16.310]  My point is, I was born here.
[01:27:16.330 --> 01:27:17.031]  I was raised
[01:27:22.080 --> 01:27:26.181]  Under the Constitution, Declaration of Independence, I'm an American citizen.
[01:27:26.281 --> 01:27:27.602]  I'm sorry if you're not.
[01:27:27.622 --> 01:27:29.022]  It doesn't matter if you're not.
[01:27:29.062 --> 01:27:35.764]  I don't know whether you are or not, but I have these rights, and I'm standing here in your airport, and I'm going to exercise them.
[01:27:35.784 --> 01:27:36.844]  I'm sorry about that.
[01:27:36.864 --> 01:27:40.645]  I saw some guys called Wolverine Security about eight years ago.
[01:27:41.246 --> 01:27:45.550]  In San Francisco, they were flying to Hawaii for a Pearl Harbor Memorial.
[01:27:45.570 --> 01:27:48.273]  They were old guys with their wives that looked like they were about to die.
[01:27:48.293 --> 01:27:50.355]  They were even older, with oxygen tanks.
[01:27:50.455 --> 01:27:50.935]  I remember this.
[01:27:51.136 --> 01:27:52.637]  And they were already going through the gates.
[01:27:52.677 --> 01:27:57.101]  They were harassing them up by the terminal to go on the plane.
[01:27:58.112 --> 01:28:03.620]  And this guy couldn't speak English and was gibbering and yelling at some guy that just probably died on his way there.
[01:28:04.342 --> 01:28:09.089]  And these are like old men with their eyes peeling down, water dripping out, going, eh.
[01:28:09.129 --> 01:28:12.293]  And like, I swear, this guy had a USS Arizona cap on.
[01:28:13.101 --> 01:28:21.188]  And this guy was in like, like Cobra Commander Blue, was a little bit, in a beret, like, I don't believe it!
[01:28:21.328 --> 01:28:26.032]  But I mean, no, no, I'm not kidding, because they had private security for a while on top of TSA.
[01:28:26.792 --> 01:28:28.314]  And it was just like, it was like surreal.
[01:28:28.374 --> 01:28:29.354]  It's like Red Dawn.
[01:28:29.575 --> 01:28:30.135]  That's what this is.
[01:28:30.155 --> 01:28:31.656]  This is like Red Dawn in slow motion.
[01:28:31.977 --> 01:28:33.998]  They just like, now we're sticking our hands down your pants.
[01:28:34.258 --> 01:28:35.259]  Now we've got checkpoints.
[01:28:35.559 --> 01:28:37.341]  Now you can't have your kids out playing in the yard.
[01:28:37.581 --> 01:28:39.663]  Now, now you, we're going to force shots on you.
[01:28:39.923 --> 01:28:42.185]  Just like, everything's fine, don't be extreme, everything's fine.
[01:28:42.205 --> 01:28:43.987]  I'm gonna stick probes in your drink, too.
[01:28:44.208 --> 01:28:45.629]  Yeah, this is stupid.
[01:28:45.849 --> 01:28:50.434]  Hey, well, it's to break our will, but it's to set the precedent that anything goes.
[01:28:50.454 --> 01:28:51.115]  Linda, we've been ranting.
[01:28:51.135 --> 01:28:51.856]  Do you have any other points?
[01:28:53.427 --> 01:29:03.850]  Well, what really bothered me was, you know, the t-shirt you have that says, apathy is treason, was all the people that we were interviewing about the TSA that were okay with it.
[01:29:04.031 --> 01:29:05.531]  They were like, I feel protected.
[01:29:05.571 --> 01:29:07.172]  They think it's cool if they do that.
[01:29:07.592 --> 01:29:14.334]  Like the mommy state, whenever you go, oh thank you for putting me in a microwave oven, and the TSA will go, mmm, back to...
[01:29:15.598 --> 01:29:16.659]  Continuously.
[01:29:17.159 --> 01:29:18.639]  Sorry, keep going, keep going, let her keep going.
[01:29:18.679 --> 01:29:20.580]  You psychoanalyzed them after a few questions.
[01:29:20.600 --> 01:29:20.900]  Right.
[01:29:20.980 --> 01:29:24.522]  You got to a point where they were like, well, you know, yeah, I got a problem with that.
[01:29:24.662 --> 01:29:25.723]  Yeah, because I kept asking.
[01:29:26.083 --> 01:29:27.243]  Yeah, I'd be like... They didn't hold.
[01:29:27.303 --> 01:29:28.344]  No, no, no, it's fear.
[01:29:28.644 --> 01:29:30.745]  It's out of fear, like, oh, I don't have a problem.
[01:29:30.765 --> 01:29:33.206]  They got their fear out, and then they could talk.
[01:29:33.466 --> 01:29:36.908]  Well, I see them on the news, and people will, like, fakely go, I love it.
[01:29:36.968 --> 01:29:37.268]  Yeah, I like it.
[01:29:37.288 --> 01:29:38.688]  You can tell their eyes, like, they don't like it.
[01:29:38.768 --> 01:29:39.269]  They're so afraid.
[01:29:39.289 --> 01:29:40.589]  They're like, yeah, I really like it.
[01:29:41.049 --> 01:29:42.930]  What's wrong with the NSA watching all of us without warrants?
[01:29:42.950 --> 01:29:43.971]  I think that's good.
[01:29:44.810 --> 01:29:45.812]  Well, shouldn't kids have shots?
[01:29:45.832 --> 01:29:46.573]  Should we force it on them?
[01:29:47.455 --> 01:29:48.536]  There should be cameras everywhere.
[01:29:48.697 --> 01:29:49.198]  Hi, officer!
[01:29:49.218 --> 01:29:55.969]  The cops are all, you know, it's like... Oh, that cop, when I remind him about his oath, he goes, how do you know what I took?
[01:29:56.989 --> 01:29:59.610]  I mean, everybody knows a cop takes oath on the Constitution.
[01:29:59.670 --> 01:30:00.050]  Objection!
[01:30:00.090 --> 01:30:00.731]  Defend the Constitution!
[01:30:00.771 --> 01:30:02.111]  Yeah, and he goes, how do you know what I took?
[01:30:02.131 --> 01:30:04.392]  So, sir, you took an oath on the New World Order?
[01:30:04.412 --> 01:30:05.433]  Is that what you're trying to tell us?
[01:30:05.813 --> 01:30:07.974]  You took an oath to enslave humanity?
[01:30:08.054 --> 01:30:10.355]  He took an oath on a sacrilegious box.
[01:30:10.435 --> 01:30:13.276]  And why is he taking orders from Homeland Security?
[01:30:13.296 --> 01:30:15.697]  He's supposed to be... Listen, we had cops in Virginia protesting.
[01:30:15.717 --> 01:30:17.078]  Bilderberg went to our hotel.
[01:30:17.758 --> 01:30:23.641]  And I walked down right when it was happening, by the grace of God, I was leaving, and he goes, the guy's going, is he causing problems?
[01:30:23.781 --> 01:30:24.901]  Are any of them doing anything?
[01:30:24.961 --> 01:30:26.202]  You call us, we're throwing them out.
[01:30:27.290 --> 01:30:29.371]  And they're like, no, no, we like them, because they were like listeners.
[01:30:29.391 --> 01:30:30.152]  Like, no, they're great.
[01:30:30.172 --> 01:30:30.772]  They're so nice.
[01:30:30.792 --> 01:30:31.852]  They're big dippers, too.
[01:30:32.433 --> 01:30:34.894]  And literally, the cop turns and he goes, hi!
[01:30:34.914 --> 01:30:36.295]  And he acted all like friendly.
[01:30:36.335 --> 01:30:36.955]  That's the cover.
[01:30:37.395 --> 01:30:37.856]  Oh, hi.
[01:30:38.816 --> 01:30:40.457]  And then he was like...
[01:30:41.198 --> 01:30:46.559]  Trying to make these word arguments with me and stuff and it's like they think deceiving and lying and manipulating is like cool.
[01:30:46.959 --> 01:30:52.700]  Like they're on the winning team like well we're the good guys so we do bad stuff because you know we're allowed to because we're keeping you safe.
[01:30:53.000 --> 01:31:01.082]  Well it's petty tyranny and what petty tyrants do is there's always somebody in your family that wants to control everybody or whatever.
[01:31:01.142 --> 01:31:06.283]  There's always somebody you know that's got to take your energy make you feel sad or powerless.
[01:31:06.783 --> 01:31:09.384]  Well those people have been given these official titles.
[01:31:09.864 --> 01:31:12.765]  They're prone, their personalities are already ready for this.
[01:31:13.065 --> 01:31:16.926]  People like us, we're not taking, we don't take anything from those people.
[01:31:17.186 --> 01:31:18.486]  Maybe we had those people in our family.
[01:31:18.686 --> 01:31:20.227]  By the way, I notice this is all of us.
[01:31:20.287 --> 01:31:21.547]  We aren't trying to dominate other people.
[01:31:21.607 --> 01:31:22.267]  It's embarrassing.
[01:31:22.468 --> 01:31:22.668]  No.
[01:31:23.228 --> 01:31:27.729]  It's, it's, it's, but we've reached this culture of petty tyranny where it's acceptable.
[01:31:28.129 --> 01:31:28.249]  Oh!
[01:31:28.669 --> 01:31:29.850]  You guys were at Martin Springs.
[01:31:29.890 --> 01:31:30.950]  I ran into you Saturday.
[01:31:31.450 --> 01:31:34.311]  You, Ja'Kari, and David Ortiz.
[01:31:35.276 --> 01:31:38.838]  And I'm there with my kids, and you guys are so like, are there any big fish that bite in here?
[01:31:38.858 --> 01:31:41.760]  And I'm like, no, there are some saltwater eels that come here to spawn.
[01:31:42.201 --> 01:31:43.822]  You can look at it on YouTube, you're like, oh, really?
[01:31:43.842 --> 01:31:47.204]  Yeah, they're about four feet long, but they're not like morays, they don't bite people.
[01:31:47.464 --> 01:31:48.345]  Yeah, I saw it, it's right over there.
[01:31:49.045 --> 01:31:50.306]  Are there any alligators around here?
[01:31:50.326 --> 01:31:56.370]  I go, well, actually, their range, if you look at the maps, is from Austin and the Colorado all the way to Florida, but their range about ends here.
[01:31:56.410 --> 01:31:58.292]  Every once in a while, they kill one out in the Colorado.
[01:31:58.832 --> 01:32:05.638]  And this woman's listening, and she turns with like anger and she goes, stop trying to scare them, there's no alligators!
[01:32:06.098 --> 01:32:09.081]  And I, and I, what'd you say?
[01:32:09.301 --> 01:32:12.784]  I was, go ahead, finish, I'm sorry, we have something to add to that.
[01:32:12.824 --> 01:32:18.469]  But then I, I look over at her nicely and I went, no, no, I'm saying the Colorado River, that's about the end of the range.
[01:32:19.029 --> 01:32:21.511]  And she's like, yeah, I'm not gonna let you scare them.
[01:32:22.672 --> 01:32:23.073]  But it was like,
[01:32:23.792 --> 01:32:25.353]  That's the weird nanny state.
[01:32:25.433 --> 01:32:28.375]  It's like... Because it happens all the time, like talking or reading.
[01:32:28.575 --> 01:32:31.116]  People now, if they're reading at a park, someone will walk over and go, why are you reading?
[01:32:31.757 --> 01:32:34.198]  I mean, it's now like a... Terrorism, isn't it?
[01:32:34.699 --> 01:32:40.982]  No, but now it's like just... She just thought I was some guy over here going, yeah, there's alligators in there, don't get in there.
[01:32:41.002 --> 01:32:41.923]  The point is, she was listening.
[01:32:41.983 --> 01:32:42.783]  I saw her listening.
[01:32:43.204 --> 01:32:47.286]  And the fact that I had knowledge, like, so there's actually the saltwater American eel, look it up.
[01:32:47.306 --> 01:32:48.807]  She thought I was like showing off or something.
[01:32:49.531 --> 01:32:50.071]  Yeah, literally.
[01:32:50.131 --> 01:32:55.513]  I found like these weird trendies and people that love the antistate, they... I mean, just like... I'm sorry, go ahead.
[01:32:55.533 --> 01:32:56.894]  No, yeah, we went through the same thing.
[01:32:57.094 --> 01:33:03.016]  So we were filming in front of Starbucks, and this nicely dressed man walked up, and I said, hey, can we ask you a couple questions?
[01:33:03.316 --> 01:33:04.676]  And he's like, oh no, I don't have time.
[01:33:04.996 --> 01:33:05.657]  His body language.
[01:33:05.737 --> 01:33:06.497]  Yeah, it was really bad.
[01:33:06.537 --> 01:33:08.758]  I'm like, well... I have five people under me.
[01:33:10.018 --> 01:33:11.539]  It's about freedom, it's about the government.
[01:33:11.579 --> 01:33:13.760]  I want to know how you're feeling about the way things are changing.
[01:33:14.000 --> 01:33:17.902]  He's like, oh yeah, I've got somebody that'll be really interested in talking to you.
[01:33:17.922 --> 01:33:19.023]  This is how long are you going to be out here?
[01:33:19.043 --> 01:33:20.924]  I've got somebody down the block that's really interested in talking to you.
[01:33:20.984 --> 01:33:22.585]  And I'm thinking he's going to go in and get a coffee.
[01:33:22.958 --> 01:33:29.082]  And he comes out and he takes pictures of us and he saunters away because he's a saunterer.
[01:33:29.543 --> 01:33:36.147]  And he's calling on his phone to whoever his goons are and it's like, what are you, a hall monitor?
[01:33:36.167 --> 01:33:37.228]  Are you calling your mommy?
[01:33:37.268 --> 01:33:38.529]  No, no, no, you don't understand.
[01:33:38.589 --> 01:33:39.829]  I didn't know this happened to you.
[01:33:39.850 --> 01:33:40.770]  I'm talking about this right now.
[01:33:41.851 --> 01:33:44.493]  My dad, two years ago, has had a patient for more than a decade.
[01:33:44.553 --> 01:33:45.533]  He's treated the guy's mother.
[01:33:46.534 --> 01:33:52.138]  And my dad, you can't tell me the name and stuff because of patient privilege, confidentiality.
[01:33:53.254 --> 01:33:59.659]  But, you know, my dad has always thought the guy was kind of a, you know, I'm not going to say anything, the point is, not a very nice person.
[01:34:00.140 --> 01:34:04.143]  And the guy comes with cards, says, I want you to join Homeland Security, we need you to spy on your patients.
[01:34:04.163 --> 01:34:05.164]  My dad almost thought it was a joke.
[01:34:05.624 --> 01:34:07.106]  Calls the number, finds out it's all real.
[01:34:07.126 --> 01:34:09.428]  They're like recruiting the InfraGard Stasi.
[01:34:09.788 --> 01:34:12.190]  My dad thinks, do you suddenly think it's because I'm your dad?
[01:34:12.290 --> 01:34:12.931]  This is a setup.
[01:34:12.951 --> 01:34:14.592]  And I said, no, they're doing it to a lot of people.
[01:34:15.333 --> 01:34:16.394]  All these little minders.
[01:34:17.199 --> 01:34:17.699]  And they tell them.
[01:34:17.720 --> 01:34:19.161]  Some of these kids in the backyard call police.
[01:34:19.181 --> 01:34:20.022]  They're terrorists.
[01:34:20.042 --> 01:34:20.882]  There's no real terrorists.
[01:34:20.902 --> 01:34:22.884]  It's now a pot plant spanking kids.
[01:34:23.185 --> 01:34:25.346]  Hey, you're a cable installer.
[01:34:25.367 --> 01:34:26.387]  Do you see pills on the table?
[01:34:26.628 --> 01:34:27.388]  Is their name on it?
[01:34:27.729 --> 01:34:32.093]  I mean, so it's gone from terror... But listen, here's the next deal.
[01:34:33.494 --> 01:34:37.938]  Then, Dr. King, the really nice doctor that worked under my dad... I don't know if you've met him.
[01:34:38.298 --> 01:34:38.879]  He worked under my...
[01:34:39.568 --> 01:34:40.349]  Okay, well you can add it.
[01:34:40.829 --> 01:34:45.171]  He goes, my dad about a week later tells me, he goes, well that's funny, Homeless Critic came to my house and wants me to spy on people.
[01:34:45.491 --> 01:34:45.651]  Why?
[01:34:45.732 --> 01:34:48.633]  And then I talked to all the other dentists around town and most of them got a visit.
[01:34:49.033 --> 01:34:56.097]  And a bunch of them got on power trips and they get a little card, a little federal card and stuff, so you ran into one of those people.
[01:34:56.117 --> 01:34:56.718]  Yeah, we did.
[01:34:56.838 --> 01:34:58.599]  And I mean, I would love that.
[01:34:58.679 --> 01:35:02.881]  I mean, I would have started videoing him, I would have shown his car and said, we ran into a Stasi.
[01:35:03.101 --> 01:35:05.923]  So you said, tell me, stop, let's stop now, let's be calm.
[01:35:06.483 --> 01:35:08.764]  This is freaking me out, because we've got to end this in a minute.
[01:35:08.784 --> 01:35:09.984]  The show's already gone almost two hours.
[01:35:10.544 --> 01:35:17.345]  Tell me, tell me, where you were, what happened, what your questions were specifically.
[01:35:18.006 --> 01:35:19.846]  I have a little bit of video of this.
[01:35:19.866 --> 01:35:27.848]  I have the guy walking up towards us, and then as he went in, he said this smart aleck comment as he was closing the door.
[01:35:29.930 --> 01:35:31.251]  I'll have somebody come down here.
[01:35:32.032 --> 01:35:36.056]  He probably thinks it's illegal to be on the street with a camera.
[01:35:36.076 --> 01:35:36.837]  Describe what he did.
[01:35:37.658 --> 01:35:43.084]  He was a pretty tall guy and he had a cell phone on his hip.
[01:35:43.164 --> 01:35:44.365]  Describe from the start, briefly.
[01:35:44.965 --> 01:35:53.210]  Alright, we're shooting, we're interviewing people in front of Starbucks, and this guy's walking towards us, and she nicely asks him, would you like to speak with us?
[01:35:53.690 --> 01:35:57.473]  And it just automatically, you knew that he was like, well, what is it you're doing?
[01:35:57.513 --> 01:36:04.317]  He's like, lady, I go to Homeland Security meetings, I've reached Godhood, the status of this, and I finally found someone to report on.
[01:36:04.337 --> 01:36:05.537]  Say something, say something.
[01:36:05.818 --> 01:36:06.638]  Oh, wonderful.
[01:36:07.058 --> 01:36:07.679]  So I continue.
[01:36:10.586 --> 01:36:19.048]  Walks up to us and basically refuses to do the interview and then says no, but I think I know somebody that would like, would really... What was the question?
[01:36:19.269 --> 01:36:22.129]  What was the interview about to find out why... He wouldn't even start the interview.
[01:36:22.149 --> 01:36:28.271]  Well, I said to him, hey, we're just trying to talk to everyday Americans about how they feel about the TSA and what's going on with the government.
[01:36:28.711 --> 01:36:32.092]  And then when he said, oh, well, I know somebody that wants to talk to you.
[01:36:32.132 --> 01:36:36.734]  And I innocently thought, oh, it's an InfoWars fan, maybe somebody that really cares about the government.
[01:36:36.754 --> 01:36:38.034]  No, no, no, see, they know we're the enemy.
[01:36:38.194 --> 01:36:39.616]  I mean, they're building up for it.
[01:36:40.518 --> 01:36:41.158]  1.4 billion bullets.
[01:36:41.379 --> 01:36:43.722]  They're like, oh, soon, dearie.
[01:36:43.762 --> 01:36:45.024]  So next the photos.
[01:36:45.044 --> 01:36:45.966]  Tell me what happened.
[01:36:46.006 --> 01:36:46.627]  That's what he did.
[01:36:46.647 --> 01:36:49.130]  He went inside, and he said, are you going to be here for a while?
[01:36:49.291 --> 01:36:53.637]  And again, me, stupid, thinking he says, oh, you're going to get a coffee and come back out and talk to us.
[01:36:53.717 --> 01:36:56.178]  Yes, but see, that was the attempt to intimidate you with the photos.
[01:36:56.679 --> 01:36:58.540]  See, it's like, oh, I got you, but keep going.
[01:36:58.560 --> 01:37:07.645]  Yeah, so then he comes back out, and Dan was interviewing somebody, and you were shooting him, and he came, and he stood behind us all, and he started taking pictures.
[01:37:08.065 --> 01:37:13.288]  And I put my back to him, because, you know, I wasn't going to give him... Oh, man, I'd have loved to have got his face.
[01:37:13.348 --> 01:37:19.511]  But, and then he walked across the street, and he's looking back on his phone and everything, and he... Well, all these nobodies get to play secret agent.
[01:37:19.751 --> 01:37:23.233]  They don't know, they don't know they're recruiting basically everybody.
[01:37:23.613 --> 01:37:27.914]  And it's just to see if you'll be a little minion and you're put in a database.
[01:37:27.954 --> 01:37:29.595]  I mean, folks, this government is so evil.
[01:37:29.635 --> 01:37:30.055]  Continue.
[01:37:30.335 --> 01:37:33.636]  It was just disgusting that another human being, it was so... No, no, no.
[01:37:33.796 --> 01:37:38.758]  The Germans, statistically, they've done breakdowns, were much more moral than we are now in the 1930s.
[01:37:38.818 --> 01:37:43.179]  And, folks, they were ready to kill their neighbors just to be patted on the head by a guy in a black uniform.
[01:37:43.579 --> 01:37:47.440]  And these type of people, they would love to take over our society.
[01:37:47.661 --> 01:37:48.641]  So how did it end?
[01:37:49.381 --> 01:37:59.853]  Well, he walked across the street and kept walking and then we were finishing up then because it was the end of the day and we went and we got back into the car, packed everything up and as we were driving away, up come the cops.
[01:38:00.073 --> 01:38:01.655]  He slows down right in front of Starbucks.
[01:38:01.795 --> 01:38:04.758]  He goes right in front, slows down, basically looking for us.
[01:38:04.898 --> 01:38:05.919]  He obviously called the cops.
[01:38:24.973 --> 01:38:27.534]  But see, you're like, we're not bad, we're just out talking to people.
[01:38:27.734 --> 01:38:33.217]  But see, that's the whole thing of, that guy is just waiting for the day to see you go away.
[01:38:33.717 --> 01:38:36.279]  Maybe even your kids, too, like, ha ha ha ha, you know.
[01:38:36.419 --> 01:38:39.960]  Because to them, this is power, this is, oh, this is fun, I mean.
[01:38:40.000 --> 01:38:41.741]  He did have that, he had that.
[01:38:41.921 --> 01:38:44.262]  Oh, yeah, it's like, that's it, that's our country now!
[01:38:44.462 --> 01:38:45.903]  I knew right away, you knew right away.
[01:38:45.923 --> 01:38:50.565]  Because these are people that don't produce, and they're understanding the power they're going to be given under this evil.
[01:38:50.605 --> 01:38:51.626]  They're, like, craving it.
[01:38:51.826 --> 01:38:53.508]  Well, he come right from the Capitol.
[01:38:53.648 --> 01:38:55.891]  He's got this five-piece shirt on his jacket.
[01:38:55.911 --> 01:38:58.453]  You know, I'm too good for everybody.
[01:38:58.694 --> 01:39:02.418]  I'm gonna call because these little bastards are exercising their First Amendment.
[01:39:02.658 --> 01:39:03.379]  How dare they?
[01:39:03.419 --> 01:39:08.525]  You know, sick of these little twits that... Listen, the answer is we put the magazine on the street.
[01:39:08.905 --> 01:39:09.725]  We fight harder.
[01:39:09.745 --> 01:39:10.705]  Everybody supports us.
[01:39:10.746 --> 01:39:14.907]  Everybody buys the books, the products, the videos, so we can get more information out.
[01:39:15.247 --> 01:39:16.627]  Everybody starts doing their own YouTubes.
[01:39:16.647 --> 01:39:19.228]  Everybody starts filming in your own area, calling it citizen journalism.
[01:39:19.588 --> 01:39:23.849]  We are the majority, and we're not going to be intimidated by people that call the cops on us.
[01:39:23.909 --> 01:39:25.149]  We should shun these people.
[01:39:25.329 --> 01:39:26.350]  Publicly shun.
[01:39:26.450 --> 01:39:30.791]  I mean... Let me tell you, if that guy said that to me, I'd have gotten his face and said, how dare you, you stoz.
[01:39:30.811 --> 01:39:31.951]  You get the hell out of my country.
[01:39:31.991 --> 01:39:33.272]  Well, he didn't really say anything.
[01:39:33.312 --> 01:39:34.192]  It was more like he...
[01:39:36.173 --> 01:39:36.793]  Insinuated.
[01:39:36.813 --> 01:39:39.214]  No, but I would have eventually said, I got what you're doing, punk.
[01:39:39.494 --> 01:39:40.234]  I know what you're doing.
[01:39:40.934 --> 01:39:42.115]  That's a done deal right there.
[01:39:42.235 --> 01:39:46.977]  I thought he was going to bring somebody down that actually cared about the government and talking about it.
[01:39:47.617 --> 01:39:48.698]  John knew right away, though.
[01:39:48.718 --> 01:39:49.878]  He's like, he's going to call the cops.
[01:39:49.918 --> 01:39:50.518]  He's a rat.
[01:39:50.578 --> 01:39:56.561]  Yeah, well, you've been in enough protests, there's always people around that are taking everyone's pictures and putting them in a little database.
[01:39:56.861 --> 01:39:59.442]  And hopefully there will be an amendment one day to arrest all those people.
[01:39:59.502 --> 01:40:02.063]  Oh, and listen, they'll have the plainclothes cops and they'll look at you and go,
[01:40:03.169 --> 01:40:06.232]  It's like I'm putting you in a database, you scum American.
[01:40:06.372 --> 01:40:08.294]  These are collaborators.
[01:40:08.334 --> 01:40:10.096]  Was that the Patriot Act on the iPhone?
[01:40:10.116 --> 01:40:16.102]  You see something, say something, you push your little iPhone up, they go, let's take a picture, because they're exercising the Constitution.
[01:40:16.182 --> 01:40:19.225]  What are they, paying those people to turn things in, or what the heck?
[01:40:19.885 --> 01:40:20.866]  They're paying them.
[01:40:20.906 --> 01:40:21.626]  No, no, no.
[01:40:21.646 --> 01:40:24.807]  They wanted my dad to spy on his patients, which is so illegal.
[01:40:25.908 --> 01:40:26.928]  So illegal?
[01:40:26.968 --> 01:40:28.329]  Patients?
[01:40:28.509 --> 01:40:29.569]  But here's the issue.
[01:40:29.689 --> 01:40:30.770]  They're doing it with everybody.
[01:40:31.270 --> 01:40:32.611]  And it's not about terrorism.
[01:40:32.651 --> 01:40:33.471]  It's what are they saying?
[01:40:33.511 --> 01:40:34.051]  What are they doing?
[01:40:34.071 --> 01:40:35.332]  And it's just to find out.
[01:40:35.792 --> 01:40:42.255]  It's all the managers, mid-level, people like dentists, people that are over chemical plants, people that are over shipping companies.
