[00:00:03.800 --> 00:00:03.840]  Oh,
[00:23:00.612 --> 00:23:01.613]  Rob, Rob, Rob.
[00:23:01.693 --> 00:23:02.453]  Three Robs.
[00:23:03.114 --> 00:23:04.215]  Rob, Rob, Rob.
[00:23:05.316 --> 00:23:06.897]  I never even realized we had three Robs.
[00:23:09.459 --> 00:23:11.180]  But, but, but two go by Bob.
[00:23:11.940 --> 00:23:13.201]  Only one goes by Rob.
[00:23:14.442 --> 00:23:14.962]  That's right.
[00:23:15.102 --> 00:23:15.562]  All right.
[00:23:16.083 --> 00:23:17.924]  I'm just continuing to get with the program here.
[00:23:17.944 --> 00:23:18.504]  I am.
[00:23:18.984 --> 00:23:20.765]  Monsanto defrauded GM.
[00:23:21.326 --> 00:23:23.607]  Cornfield workers lawsuit claims.
[00:23:23.947 --> 00:23:27.109]  Oh, they should arrest those that sued Monsanto.
[00:23:27.609 --> 00:23:27.889]  My.
[00:23:28.230 --> 00:23:29.430]  Oh, this is just horrible.
[00:23:30.051 --> 00:23:36.935]  And it breaks down how they supposedly did all this and how they have a predatory operation and I don't believe a word of it.
[00:23:36.955 --> 00:23:38.376]  Let me tell you something.
[00:23:39.304 --> 00:23:41.846]  Monsanto's the reason the sun comes up.
[00:23:42.147 --> 00:23:44.088]  You un-American filth.
[00:23:45.329 --> 00:23:46.571]  Alright, let's continue here.
[00:23:47.972 --> 00:23:51.155]  Critic of NBC has Twitter account suspended after network complaints.
[00:23:51.635 --> 00:23:55.018]  They're arresting people in England that say, hey, you did a terrible job and you're diving.
[00:23:55.218 --> 00:23:56.319]  They say that can hurt somebody's feelings.
[00:23:56.339 --> 00:23:57.180]  They actually arrest the guy.
[00:23:57.420 --> 00:23:58.261]  Did you see that today?
[00:23:58.281 --> 00:24:01.844]  I think it's absolutely wonderful.
[00:24:01.864 --> 00:24:03.065]  Arrest anybody.
[00:24:03.085 --> 00:24:04.427]  Just arrest them now!
[00:24:07.646 --> 00:24:09.127]  Oh yeah, and it wasn't even a death threat.
[00:24:10.047 --> 00:24:15.371]  It wasn't even... Guy Adams worked as a writer for The Independent, a national newspaper in Great Britain.
[00:24:15.631 --> 00:24:16.551]  He lives in Los Angeles.
[00:24:16.571 --> 00:24:22.655]  Throughout the Olympics, he's taken to Twitter and ripped NBC repeatedly for its coverage of the games in America.
[00:24:22.755 --> 00:24:23.615]  Well, how dare him!
[00:24:23.976 --> 00:24:28.558]  Namely, he's criticized the network's reliance on using tape delays, a frustration sure of millions of viewers.
[00:24:28.658 --> 00:24:33.661]  Well, only in a marriage of old media and social media, Guy Adams no longer has a Twitter account.
[00:24:33.701 --> 00:24:34.922]  It was suspended Tuesday.
[00:24:36.311 --> 00:24:38.993]  And then they describe it as a death threat, but he didn't say that.
[00:24:39.013 --> 00:24:46.237]  He said, I am... Am I alone in wondering why NBC Olympics thinks it's acceptable to pretend this road race is being broadcast live?
[00:24:46.578 --> 00:24:48.479]  He wrote in one, Well, that's it!
[00:24:48.539 --> 00:24:49.159]  That's threats!
[00:24:50.620 --> 00:24:51.201]  Get rid of him!
[00:24:51.781 --> 00:24:54.223]  Folks, he criticized NBC.
[00:24:55.123 --> 00:24:56.144]  That is not trendy.
[00:24:57.285 --> 00:25:03.969]  Now, UK teen arrested after Olympic diver Tom Daley receives Twitter death threat.
[00:25:05.199 --> 00:25:09.242]  And then I read the article, all he said was, your father would not be proud of you.
[00:25:10.383 --> 00:25:12.345]  But then they call it a death threat, and I read it everywhere.
[00:25:12.365 --> 00:25:13.185]  I went and looked at the tweet.
[00:25:13.546 --> 00:25:14.226]  It didn't say that.
[00:25:14.667 --> 00:25:19.130]  UK team arrested for Olympic team receives Twitter death threat.
[00:25:19.150 --> 00:25:20.031]  Yeah, there it is.
[00:25:20.091 --> 00:25:21.112]  I have the article right there.
[00:25:21.692 --> 00:25:24.314]  Okay, let's shift gears to the good people.
[00:25:25.315 --> 00:25:28.117]  The good people that extremists have talked bad about.
[00:25:28.958 --> 00:25:33.622]  HSBC says sorry, takes 700 million hit for US fraud.
[00:25:35.823 --> 00:25:41.526]  And, you know, that's running Al-Qaeda funds, fixing rates, everything else.
[00:25:43.526 --> 00:25:43.987]  You know what?
[00:25:44.047 --> 00:25:46.868]  Making hundreds of billions off it and paying a $700 million.
[00:25:46.888 --> 00:25:47.788]  You know what?
[00:25:47.828 --> 00:25:48.709]  I think that's wrong.
[00:25:48.769 --> 00:25:51.110]  I mean, I think that, again, Al-Qaeda is glorious.
[00:25:52.450 --> 00:25:54.191]  And the money laundering, all of it.
[00:25:54.231 --> 00:25:55.071]  I mean, what's wrong with that?
[00:25:55.091 --> 00:25:56.112]  All the other big banks do it.
[00:25:58.004 --> 00:25:58.805]  These are good people.
[00:25:59.285 --> 00:26:02.267]  Okay, this is the new show where we like appreciate the hard work of these folks.
[00:26:02.928 --> 00:26:13.996]  But there's always people that have to take the fall after the loving banks get caught running Al-Qaeda laundering money and drugs and everything.
[00:26:15.197 --> 00:26:17.279]  Tate Modern, Death Plunge,
[00:26:18.846 --> 00:26:23.710]  Man Michael Forman was Senior Bank Manager at HSBC.
[00:26:23.730 --> 00:26:33.258]  A man who fell 100 feet to his death from a balcony at the busy Tate Modern Art Gallery in London was a Senior Bank Manager at HSBC.
[00:26:34.359 --> 00:26:35.300]  Inquest has learned.
[00:26:35.380 --> 00:26:41.125]  Well, who knows how many others are going to have to fall to their deaths to make sure the banks can continue blessing us.
[00:26:41.786 --> 00:26:46.730]  Continuing here, colossal human sculpture unearthed in Turkey.
[00:26:48.391 --> 00:26:51.012]  And government built it, Obama said today.
[00:26:51.872 --> 00:27:03.877]  Archaeologists in Southeastern Turkey have discovered an enormous stone sculpture of a Neo-Hittite warrior king dating from the first millennium B.C.
[00:27:05.818 --> 00:27:07.498]  And finally, labor scandal.
[00:27:07.538 --> 00:27:09.899]  Deutsche Bank admits some staff involved.
[00:27:10.560 --> 00:27:11.160]  No!
[00:27:12.320 --> 00:27:13.681]  Maybe that staff member was involved.
[00:27:13.701 --> 00:27:15.561]  That's who stole it all.
[00:27:15.942 --> 00:27:16.802]  That's who did it all.
[00:27:20.498 --> 00:27:23.464]  Deutsche Bank has confirmed that a limited number of staff were involved in a...
[00:27:24.631 --> 00:27:26.112]  LIBOR rate-rigging scandal.
[00:27:26.212 --> 00:27:33.238]  It was a small number, a limited number, and they're going to be jumping off balconies very, very soon to make sure those above them don't get in trouble.
[00:27:33.559 --> 00:27:36.201]  Well, that's it for the news portion of this transmission.
[00:27:36.601 --> 00:27:47.050]  We'll go to break and come back with Fritz Springmeier in studio, and then we have the good professor joining us about the wonderland that gun disarmament and Fast and Furious has created in Mexico.
[00:27:47.610 --> 00:27:48.351]  We'll be right back.
[00:27:48.451 --> 00:27:49.232]  I'm Alex Jones.
[00:27:49.252 --> 00:27:52.675]  Don't forget, if you're a viewer out there on Internet land and want to support what we're doing here,
[00:27:54.150 --> 00:27:59.893]  Even though we don't support Al-Qaeda, you might want to become a 15-cent-a-day member at PrisonPlanet.tv.
[00:28:00.633 --> 00:28:05.335]  And don't forget PlanetInfoWars.com, the Patriot social network that's free as well.
[00:28:06.256 --> 00:28:11.098]  And don't forget that, well, government hung the moon and is the reason I'm able to breathe air.
[00:28:11.438 --> 00:28:12.039]  We'll be right back.
[00:28:12.059 --> 00:28:12.379]  Stay with us.
[00:28:36.798 --> 00:28:39.542]  Alex Jones here with a message to fellow freedom lovers.
[00:28:39.823 --> 00:28:44.670]  The prognosis for the entire planetary economic system runs from bad to worse.
[00:28:44.851 --> 00:28:52.062]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[00:28:52.182 --> 00:28:57.609]  That's why we've assembled the most vital and important preparedness items at InfoWarsShop.com.
[00:28:57.829 --> 00:29:01.574]  These are items that I did research on, that I personally use.
[00:29:01.875 --> 00:29:06.421]  You've got the LifeStraw, so you can turn fetid water into safe water anywhere you go.
[00:29:06.621 --> 00:29:10.486]  The KTOR hand crank generator, to charge up key equipment during power outages.
[00:29:10.486 --> 00:29:11.827]  Power outages are out in the field.
[00:29:12.107 --> 00:29:15.210]  Strategic Relocation 3rd Edition by Joel Skousen.
[00:29:15.350 --> 00:29:17.632]  When Disaster Strikes by Matthew Stein.
[00:29:17.872 --> 00:29:22.497]  Therosafe, used by Homeland Security to protect yourself during any radiological event.
[00:29:22.637 --> 00:29:25.119]  Hand-cranked shortwave AM FM radios.
[00:29:25.539 --> 00:29:32.605]  Everything that we've researched and found to be the best is available at Infowarshop.com and your purchase makes our Infowar possible.
[00:29:32.786 --> 00:29:33.846]  We're getting prepared.
[00:29:34.067 --> 00:29:34.487]  Are you?
[00:29:34.747 --> 00:29:36.108]  Infowarshop.com
[00:29:38.562 --> 00:29:43.844]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[00:29:44.104 --> 00:29:46.305]  Start purifying your water with ProPure.
[00:29:46.505 --> 00:29:55.489]  My friends, I've done a lot of research and the best gravity filter out there bar none is ProPure and it's available discounted at InfoWars.com.
[00:29:55.669 --> 00:29:58.890]  Its filters are silver impregnated to prevent bacterial growth.
[00:29:59.130 --> 00:30:00.571]  There's no priming required.
[00:30:00.831 --> 00:30:02.872]  It's NSF 42 certified.
[00:30:03.132 --> 00:30:05.613]  Optional fluoride filters can reduce fluoride up to 95%.
[00:30:06.713 --> 00:30:08.054]  Easy to set up and use.
[00:30:08.255 --> 00:30:09.556]  Doesn't require electricity.
[00:30:09.676 --> 00:30:12.558]  Purify water from lakes, streams, ponds, and wells.
[00:30:12.859 --> 00:30:16.061]  This filter system leaves in beneficial minerals, which is key.
[00:30:16.262 --> 00:30:20.285]  Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[00:30:20.445 --> 00:30:23.048]  ProPure is the best gravity-fed filter out there.
[00:30:23.208 --> 00:30:24.509]  It's what my family uses.
[00:30:24.789 --> 00:30:28.012]  Infowars.com already has the lowest price on ProPure.
[00:30:28.112 --> 00:30:33.417]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[00:30:33.998 --> 00:30:35.243]  You can also call to order 888-253-3139.
[00:30:42.253 --> 00:30:43.014]  And we are back.
[00:30:43.054 --> 00:30:51.241]  Thank you for joining us for the interview portion of this Tuesday, the 31st of July, 2012 edition of Teleprompter Free News.
[00:30:51.881 --> 00:31:00.028]  We're going to have for close to an hour with us Fritz Springmeier, author, researcher here in studio, former political prisoner.
[00:31:00.489 --> 00:31:05.693]  He wrote, amongst many other books, Bloodlines of the Illuminati, which
[00:31:06.554 --> 00:31:11.078]  Is the first place I read a lot of things that are now admitted.
[00:31:11.118 --> 00:31:16.143]  But when I read this 15 years ago, I thought it was, well, a lot of it was wild.
[00:31:16.503 --> 00:31:19.946]  Some of it I already knew from my own research, but a lot of it was just over the top.
[00:31:20.447 --> 00:31:23.069]  And then over the years, so much of it has turned out to be true.
[00:31:23.390 --> 00:31:25.451]  I found none of it that I could prove wrong.
[00:31:26.072 --> 00:31:27.934]  And I wish that wasn't the case because
[00:31:28.979 --> 00:31:37.527]  Because, I mean, look how it turned out that, of course, Sandusky was raping kids in broad daylight, you know, in the middle of the day, in the showers.
[00:31:38.248 --> 00:31:44.934]  And, of course, it turned out the entire leadership knew, and the local word is, it's on the local news, they were selling the kids to all these elitists.
[00:31:46.015 --> 00:31:49.538]  That's what comes out of the Catholic Church now, with all that infiltration.
[00:31:50.079 --> 00:31:51.600]  It's what's going on in Congress.
[00:31:51.620 --> 00:31:53.182]  They just hired the head of Penn State.
[00:31:55.055 --> 00:31:55.395]  I think?
[00:32:09.332 --> 00:32:12.353]  Sacrificed human beings, and tortured them, and did other rituals.
[00:32:12.753 --> 00:32:18.515]  And in every culture, sickos gravitated to power positions, and demanded firstborn be sacrificed.
[00:32:18.895 --> 00:32:27.777]  Whether it was the Mayans, or the Druids in Europe, or whether it was Central Asia, what's Pakistan today, or the Middle East.
[00:32:28.278 --> 00:32:29.518]  Every culture does this.
[00:32:29.998 --> 00:32:32.939]  And when you know anthropology and sociology,
[00:32:33.619 --> 00:32:35.440]  And elite psychology throughout history.
[00:32:35.800 --> 00:32:42.124]  Then you read a book like this and you understand Bloodlines, the Illuminati, and how real this is.
[00:32:42.504 --> 00:32:43.845]  I'm not saying I have all the answers.
[00:32:43.885 --> 00:32:45.626]  I'm not saying Fritz is right about everything.
