[00:00:00.577 --> 00:00:00.983]  Network.
[00:30:56.402 --> 00:31:00.125]  For piping hot water whenever you need it, go to hotwaterrocket.com.
[00:31:00.145 --> 00:31:01.686]  That's hotwaterrocket.com.
[00:31:02.148 --> 00:31:06.191]  Millions of people are going to get sick this winter from colds, flu, and other illnesses.
[00:31:06.271 --> 00:31:07.391]  Don't be one of them!
[00:31:07.492 --> 00:31:13.035]  Protect yourself with Supernatural Silver, a revolutionary new broad-spectrum antibacterial solution.
[00:31:13.195 --> 00:31:22.801]  Recent advances in silver technology have resulted in a silver solution that can be used daily to prevent bacteria, viruses, mold, and food poisoning, and help improve wound healing.
[00:31:23.002 --> 00:31:29.846]  Supernatural Silver is safe enough to consume every day, while powerful enough to destroy the causes of many serious diseases, such
[00:31:30.046 --> 00:31:30.627]  I think so.
[00:31:50.709 --> 00:31:56.973]  Go to SupernaturalSilver.com today and use the promo code SILVER2012 for 20% off.
[00:31:57.093 --> 00:32:00.556]  That's SupernaturalSilver.com and like us on Facebook.
[00:32:03.188 --> 00:32:08.033]  We have witnessed two terrible storms in the East, but we are still in the eye of the perfect storm.
[00:32:08.774 --> 00:32:11.577]  The most devastating economic condition since the Great Depression.
[00:32:12.017 --> 00:32:14.360]  America's worst drought in agricultural history.
[00:32:14.840 --> 00:32:17.403]  And now the economic results of the presidential election.
[00:32:17.844 --> 00:32:20.847]  This perfect storm is a huge threat to everyone's food supply.
[00:32:21.347 --> 00:32:25.972]  I just doubled down and got even more supplies from eFoodsDirect, and I recommend you do the same.
[00:32:26.552 --> 00:32:28.694]  It's time to get your own supply from eFoodsDirect.
[00:32:29.235 --> 00:32:32.278]  I know I won't be standing in a bread line trading my freedom for food.
[00:32:32.879 --> 00:32:36.622]  I'm taking control of my future, and you're nuts if you don't do the same.
[00:32:36.642 --> 00:32:40.286]  Go to eFoodsDirect.com forward slash Alex to find the specials.
[00:32:40.566 --> 00:32:43.908]  And you can start with a holiday gift pack that's normally $80, now under $50.
[00:32:44.968 --> 00:32:47.209]  Remember, I can warn you, but I can't feed you.
[00:32:47.489 --> 00:32:52.432]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[00:32:52.952 --> 00:32:56.034]  Would you rather prepare six months too early or one day too late?
[00:32:56.054 --> 00:32:57.654]  409-5633 or efoodsdirect.com forward slash Alex.
[00:33:05.300 --> 00:33:09.342]  Defending the Republic from enemies foreign and domestic.
[00:33:10.263 --> 00:33:13.765]  It's Alex Jones.
[00:33:16.146 --> 00:33:18.127]  Let me briefly break down
[00:33:20.848 --> 00:33:23.551]  My definition of what racism is.
[00:33:24.432 --> 00:33:29.218]  And then I'll get into some military news, some economy news, then we're gonna go to your phone calls.
[00:33:29.838 --> 00:33:32.641]  The toll-free number to join us on this Friday edition is 800-259-9231.
[00:33:32.661 --> 00:33:32.701]  800-259-9231.
[00:33:40.750 --> 00:33:50.998]  More and more Democratic politicians and operatives have been calling for beating up or arresting anyone that doesn't want the United States to be collectivized.
[00:33:51.559 --> 00:34:07.291]  So I wanted to get Larry Grafwald, the FBI informant, who was in the Weatherman meetings with Mr. Ayers and others, when they talked about how they'd put 50 million Americans in forced labor camps once they collectivize the country and then kill half of the 50 million, 25 million people.
[00:34:08.852 --> 00:34:16.277]  I thought we'd tie that into Belafonte's statements about just arrest people like a third world dictator and throw those of us that don't agree into prison.
[00:34:17.678 --> 00:34:21.801]  That is coming up also the health care issue.
[00:34:23.403 --> 00:34:30.548]  15 states are opting out or only 15 states are opting in to run Obamacare exchanges.
[00:34:31.508 --> 00:34:31.889]  The other
[00:34:33.493 --> 00:34:37.615]  The other 35 are just saying they can't even do it.
[00:34:37.655 --> 00:34:40.736]  The government's not even providing systems to them.
[00:34:40.836 --> 00:34:43.497]  And see, that's exactly what all our experts broke down.
[00:34:43.517 --> 00:34:52.260]  They were planning, as we've seen this done in third world countries and other countries that globalists take over, they set it up so it bankrupts the old system.
[00:34:53.567 --> 00:34:57.891]  And then there's a big bigger crisis and then they just fully socialize the health care.
[00:34:57.911 --> 00:35:03.576]  Because the big dream is government wants to decide what care you're going to get and then say, oh, well, it's all collectivized.
[00:35:03.896 --> 00:35:06.558]  We're all paying for each other, even though you pay for your own insurance.
[00:35:06.578 --> 00:35:08.901]  Well, we're going to control what you eat now.
[00:35:09.821 --> 00:35:12.644]  And by the way, you can't get medical care if you haven't taken all the vaccines.
[00:35:13.104 --> 00:35:14.325]  See, that's now being announced.
[00:35:14.365 --> 00:35:18.309]  That's why they're just giving school kids shots without parental consent now all over the country.
[00:35:18.949 --> 00:35:19.730]  It's totally illegal.
[00:35:19.750 --> 00:35:20.431]  They don't care.
[00:35:21.914 --> 00:35:27.419]  It's illegal when the TSA drags your wife off to a private room and pulls her pants off, but they do it.
[00:35:28.880 --> 00:35:31.322]  You see, because it's about the raw exercise of power.
[00:35:32.042 --> 00:35:47.515]  Now, they've got this new Quentin Tarantino movie coming out, Django, with the sophomoric, you know, decadent, near-collapse, imperial, you know, type stuff that you would expect to see.
[00:35:49.861 --> 00:35:50.803]  Quentin Tarantino
[00:36:05.157 --> 00:36:22.528]  Is that the movie is meant to invoke the same thing Machete did, where every white person is a racist piece of garbage, and the illegal aliens are all angels, and white people line up Hispanic women who are pregnant and shoot them with high-powered rifles, splattering babies out of their guts.
[00:36:24.210 --> 00:36:33.576]  Meanwhile, conservatives actually want to stop abortion, and understand the globalists are using the immigrants to come in and get on welfare to bankrupt the country and drive down wages.
[00:36:35.299 --> 00:36:41.389]  Well, put out by the same, you know, movie house, you know, the same production team, they'd come out with Django.
[00:36:43.593 --> 00:36:47.259]  Where, as Jamie Foxx has said, I kill a lot of white people.
[00:36:47.299 --> 00:36:47.940]  Isn't that great?
[00:36:47.980 --> 00:36:48.541]  That's a quote.
[00:36:50.010 --> 00:36:54.231]  And the plot is out there on the web, you know, what the movie does.
[00:36:54.271 --> 00:36:58.493]  And it's basically every white person is an absolute piece of garbage that gets killed.
[00:36:58.513 --> 00:37:04.955]  And so it creates kind of this cartoon history of what was really going on in the South and the Southwest.
[00:37:06.147 --> 00:37:12.171]  And just, you know, reaffirms the propaganda that's put out.
[00:37:12.751 --> 00:37:15.032]  Because most of the public can't find their state capitol.
[00:37:15.112 --> 00:37:17.694]  Most of the public doesn't even know what the Civil War was.
[00:37:18.114 --> 00:37:23.277]  So it provides kind of a cartoon pulp fiction version.
[00:37:23.337 --> 00:37:24.378]  So the Drudge Report
[00:37:25.686 --> 00:37:33.949]  Runs the headline off of another story pointing out that it has the most n-words ever used in a movie and is meant to create racial division.
[00:37:34.729 --> 00:37:46.614]  And the Daily Beast comes out and says, did notorious aggregator Matt Drudge go too far when he used the n-word repeatedly?
[00:37:46.854 --> 00:37:49.975]  He used it in a headline yesterday.
[00:37:50.942 --> 00:37:53.704]  And then they go over it and say, oh, yes, it's very horrible.
[00:37:53.764 --> 00:37:55.004]  This is the type of racism.
[00:37:55.825 --> 00:37:57.246]  And you're like, well, that doesn't make any sense.
[00:37:57.306 --> 00:38:14.536]  He was quoting the movie and a report about how Django Review most extreme or promiscuous use of the N-word ever heard in a mainstream movie.
[00:38:15.377 --> 00:38:17.558]  And that was out of EW Entertainment Weekly.
[00:38:18.775 --> 00:38:31.365]  So, he quotes the article, links to it, pointing out that they use it over and over again, and he's the bad man.
[00:38:31.606 --> 00:38:32.406]  See how that works?
[00:38:33.127 --> 00:38:36.650]  See, when Jamie Foxx comes out and says, yeah, I kill a lot of white people, isn't that great?
[00:38:38.872 --> 00:38:39.832]  All of that is great.
[00:38:40.093 --> 00:38:41.013]  That's a wonderful thing.
[00:38:41.053 --> 00:38:44.136]  See, this is what racism has been turned into.
[00:38:45.717 --> 00:38:47.199]  It's called tribalism.
[00:38:48.138 --> 00:39:00.143]  And if you go anywhere in Africa and there's, say, a river, and there's a tribe right across the river that genetically is basically identical to the tribe across the river, it doesn't matter.
[00:39:00.603 --> 00:39:09.126]  They fight over mining rights and fishing rights and farming rights, and there have been gang fights between them, and so they hate each other and kill each other.
[00:39:10.287 --> 00:39:15.389]  And you can go to the Middle East and find Shiites and Sunnis for 700 years killing each other.
[00:39:16.090 --> 00:39:17.430]  And they're genetically the same people.
[00:39:17.830 --> 00:39:33.077]  Or you could go to the clans of Scotland, going back hundreds of years ago and right through to today, getting in fights and killing each other, even though genetically they look just like each other, have the same culture, but humans like to fight with each other.
[00:39:33.657 --> 00:39:35.098]  So it's called tribalism.
[00:39:35.518 --> 00:39:39.420]  And one group will always use the fact that another group looks different
[00:39:40.373 --> 00:39:42.494]  To take them over and enslave them.
[00:39:45.135 --> 00:39:55.421]  It's popular in Newsweek, Time Magazine, NPR to make fun of anybody in the South and say we're stupid and dumb and ride horses to work and that we're idiots.
[00:39:56.801 --> 00:40:01.184]  And that's done just because it's popular and it's a form of tribalism that is seen as okay.
[00:40:02.124 --> 00:40:04.565]  I never really grew up hearing a lot of this but I guess there's like the
[00:40:06.667 --> 00:40:12.712]  Pace Picante ads where they say, you know, where's this sauce from, this hot sauce?
[00:40:12.732 --> 00:40:15.775]  Well, New York, New York City, get a rope.
[00:40:16.455 --> 00:40:25.303]  So a lot of it's just campy, you know, vestigial echoes of tribalism.
[00:40:25.823 --> 00:40:29.807]  But my point is, a lot of times it's about religion or it's about tribe.
[00:40:29.847 --> 00:40:30.928]  It's not even about race.
[00:40:31.308 --> 00:40:33.050]  So to call things racism,
[00:40:34.668 --> 00:40:39.752]  Is really a modern invention only used the last 150 years or so.
[00:40:41.313 --> 00:40:43.215]  Really, all it is, is tribalism.
[00:40:43.855 --> 00:41:00.809]  Like, our tribe, the Brits, going back, you know, 600, 700, 800 years ago, depending on which conflict, you know, we're going to take over the Scots, or we're going to take over the Welsh.
[00:41:02.276 --> 00:41:18.502]  Or you could have the Normans out of France, who were really Northern Europeans that had conquered France, who were really Vikings, and who came over 800 years ago and conquered everybody who was in England, who had been conquered by the British, or the Brits.
[00:41:20.823 --> 00:41:23.784]  But again, the average person wouldn't even know any of this basic history.
