[00:00:00.049 --> 00:00:00.609]  Network.
[01:32:07.638 --> 01:32:12.702]  Choose 100% pure heirloom seeds in the Survival Seed Vault from MyPatriotsupply.com.
[01:32:12.842 --> 01:32:13.662]  Why spend more?
[01:32:13.822 --> 01:32:21.567]  The Survival Seed Vault from MyPatriotsupply.com is only $37.95 and includes 20 varieties of pure, hearty, easy to grow heirloom seeds.
[01:32:21.847 --> 01:32:22.328]  Yes, only $37.95.
[01:32:22.388 --> 01:32:23.348]  That's 70% less than our competitors.
[01:32:26.010 --> 01:32:29.172]  You could buy three Survival Seed Vaults for less than one of theirs.
[01:32:29.392 --> 01:32:35.875]  The Survival Seed Vault from MyPatriotSupply.com includes detailed planting and seed saving instructions and ships same day.
[01:32:36.035 --> 01:32:38.676]  Plus, all orders over $49 ship free.
[01:32:38.856 --> 01:32:42.518]  MyPatriotSupply.com is American owned by patriots like you.
[01:32:42.738 --> 01:32:44.519]  Passionate about freedom and preparedness.
[01:32:44.759 --> 01:32:47.120]  Call now, 866-229-0927.
[01:32:47.900 --> 01:32:50.521]  That's 866-229-0927.
[01:32:50.902 --> 01:32:56.624]  Or discover more emergency preparedness items when you order at mypatriotsupply.com.
[01:32:56.764 --> 01:32:57.724]  Choose the original.
[01:32:57.865 --> 01:33:01.506]  Choose the Survival Seed Vault at mypatriotsupply.com.
[01:33:03.647 --> 01:33:04.807]  Coast to Coast.
[01:33:05.188 --> 01:33:06.588]  Direct from Austin.
[01:33:07.228 --> 01:33:10.430]  You're listening to the Alex Jones Broadcasting Network.
[01:33:21.004 --> 01:33:22.485]  Okay, we got two segments left.
[01:33:22.505 --> 01:33:26.707]  I'll be back tomorrow with a bigger three-hour show and a bunch of guests in your calls.
[01:33:28.948 --> 01:33:38.752]  You know, the 4th of July, we celebrate that because that's when they signed the Declaration of Independence and took action against tyranny.
[01:33:38.992 --> 01:33:46.696]  And I will read, on July 3rd, we're taking off July 4th, as I know most of you are, to engage in the pastimes of
[01:33:48.191 --> 01:33:54.418]  Cheeseburgers and fireworks out at the lake with the family to enjoy what little of America's left.
[01:33:55.640 --> 01:34:02.168]  But my point is, is that everything in the Declaration of Independence, if you read that, that's what the government's doing again today.
[01:34:03.271 --> 01:34:06.072]  And it's so incredibly criminal.
[01:34:06.753 --> 01:34:16.557]  $2 trillion, $2.4 trillion, if you want to be technical, CBS News Associated Press, was stolen out of the Pentagon in the eight years Bill Clinton was in charge of it.
[01:34:17.157 --> 01:34:19.098]  I have the congressional hearings, all of it.
[01:34:19.118 --> 01:34:19.698]  Just look it up.
[01:34:20.218 --> 01:34:21.679]  Guys, type that in for people watching.
[01:34:21.959 --> 01:34:23.200]  Radio listeners, you type it in.
[01:34:23.620 --> 01:34:28.202]  People who are watching at PrisonPlanet.tv, just type $2.4 trillion missing from the Pentagon.
[01:34:29.042 --> 01:34:30.904]  Well actually, you have the CBS newscast.
[01:34:31.404 --> 01:34:33.826]  We even have the newscast in there on the computer.
[01:34:34.246 --> 01:34:39.050]  The point is, is that this is big business robbing things.
[01:34:40.531 --> 01:34:47.496]  And of course it's now coming out, like Wayne LaPierre has come out and said, looks like Fast and Furious involves drug dealing by the government.
[01:34:47.576 --> 01:34:48.297]  Of course it does.
[01:34:49.181 --> 01:34:52.823]  And that's how we're going to get America back, is by the NRA getting hardcore.
[01:34:53.463 --> 01:34:57.245]  Because if reality's hardcore, you've got to get hardcore.
[01:34:58.105 --> 01:35:00.006]  The war on waste, CBS Evening News.
[01:35:01.146 --> 01:35:07.849]  September 10th, Secretary of Defense Donald Rumsfeld declare war, not on foreign terrorists, the adversary close to home, the Pentagon bureaucracy.
[01:35:09.010 --> 01:35:11.251]  And it goes on to talk about $2.3 trillion.
[01:35:11.271 --> 01:35:12.831]  It was $2.4 trillion a few months ago.
[01:35:14.577 --> 01:35:16.197]  So I was going from Reasset 2.4, excuse me.
[01:35:16.638 --> 01:35:19.278]  But again, they say, oh, transactions they can't track.
[01:35:19.598 --> 01:35:22.299]  It turned out almost all that was stolen over eight years.
[01:35:22.979 --> 01:35:25.520]  And by the way, you think it stopped when Bush got in?
[01:35:25.540 --> 01:35:27.160]  It was over $4 trillion when he left.
[01:35:27.460 --> 01:35:28.520]  It's the bureaucracy.
[01:35:29.981 --> 01:35:31.561]  They do whatever they want.
[01:35:32.481 --> 01:35:38.483]  You know how I had Serpico, the famous cop on, the only cop on the force that couldn't be bought, it came out in court?
[01:35:40.367 --> 01:35:42.329]  Everybody was getting envelopes of cash.
[01:35:42.949 --> 01:35:44.150]  Those were just the grazers.
[01:35:44.511 --> 01:35:47.053]  The mediators were killing people and running the drugs themselves.
[01:35:47.293 --> 01:35:48.474]  That's the really corrupt cops.
[01:35:48.814 --> 01:35:49.995]  We don't want to live like that.
[01:35:50.876 --> 01:35:52.277]  And that's all corrupt government is.
[01:35:52.638 --> 01:35:56.121]  A microcosm of a corrupt police force is what a tyranny is.
[01:35:56.521 --> 01:35:58.523]  And Mexico's got one, you don't want to live there.
[01:35:58.843 --> 01:36:01.045]  North Korea's got one, you don't want to live there.
[01:36:02.509 --> 01:36:05.031]  Okay, this is not good for anybody in the final equation.
[01:36:05.271 --> 01:36:08.693]  Oh, it's fun to be corrupt if you're stealing when the country's still prosperous.
[01:36:08.954 --> 01:36:09.834]  We're not prosperous.
[01:36:10.014 --> 01:36:13.737]  We're on our deathbed, politically, financially, spiritually.
[01:36:14.538 --> 01:36:15.678]  And I love this country.
[01:36:16.639 --> 01:36:20.382]  It's a wonderful nation with an incredible history, and I love this nation.
[01:36:20.982 --> 01:36:23.624]  You know, my family came over on both sides on the Mayflower.
[01:36:24.105 --> 01:36:26.326]  It was in the Texas Independence, the whole nine yards.
[01:36:26.726 --> 01:36:28.247]  I'm as Americana as it gets.
[01:36:29.235 --> 01:36:44.307]  And I am so sick of globalist criminals attaching world government and empire and banker dominion to America and putting our flag on it where we're hated worldwide and then Americans have a sick pride in the empire like it's ours.
[01:36:44.607 --> 01:36:46.568]  We pay for it, we don't get the booty.
[01:36:47.389 --> 01:36:51.052]  At least in the British Empire, the Brits got some of the spoils.
[01:36:52.333 --> 01:36:53.554]  You don't get the spoils.
[01:36:53.874 --> 01:36:55.095]  You don't get the spoils.
[01:36:57.219 --> 01:36:58.319]  I mean, sure, they gave U.S.
[01:36:58.360 --> 01:36:59.540]  military envelopes.
[01:36:59.600 --> 01:37:01.161]  Even privates got about 30 grand.
[01:37:01.381 --> 01:37:03.462]  The tens of billions shipped in on those big pallets.
[01:37:04.082 --> 01:37:04.942]  I talked to family.
[01:37:05.002 --> 01:37:05.823]  I talked to other people.
[01:37:06.583 --> 01:37:07.763]  Colonels get millions.
[01:37:07.944 --> 01:37:09.304]  Generals get tens of millions.
[01:37:09.724 --> 01:37:12.185]  To be corrupt, though, now they're compromised.
[01:37:12.645 --> 01:37:13.766]  So they'll go along with this.
[01:37:13.806 --> 01:37:16.687]  Folks, this country is so corrupt, it would make your head spin.
[01:37:17.047 --> 01:37:23.070]  I spend all my time researching this, and I can't articulate in words how bad it really is.
[01:37:24.642 --> 01:37:39.392]  And now the corrupt ruling elite plan to go to an authoritarian, oppressive, martial law style system to continue their power in the collapse they precipitated with all their stealing and thieving.
[01:37:39.932 --> 01:37:43.955]  There's no way out of this but to bring these people to justice.
[01:37:44.395 --> 01:37:44.795]  It is the
[01:37:46.357 --> 01:37:48.637]  It is the only hope that we have.
[01:37:48.697 --> 01:37:49.598]  Okay, I'm done ranting.
[01:37:49.638 --> 01:37:50.378]  Let's go to your calls.
[01:37:50.698 --> 01:37:53.798]  Jason, Mike, Marsha, Angie, Aaron, Don.
[01:37:53.818 --> 01:37:54.558]  What's the best order?
[01:37:54.758 --> 01:37:55.779]  Who's the oldest caller here?
[01:37:56.999 --> 01:37:57.999]  And I'll go to whoever's first.
[01:37:59.239 --> 01:38:00.179]  Okay, top to bottom.
[01:38:00.199 --> 01:38:00.339]  Good.
[01:38:00.379 --> 01:38:01.320]  As soon as they get mixed up.
[01:38:01.800 --> 01:38:04.520]  Jason in Pennsylvania, you're on the air.
[01:38:04.600 --> 01:38:05.740]  Thank you so much for holding.
[01:38:06.961 --> 01:38:09.541]  Alex Jones, I want to tell you something.
[01:38:09.821 --> 01:38:14.662]  You woke me up in 2008, and I thank the Lord Jesus Christ for you.
[01:38:15.796 --> 01:38:16.657]  Well, I thank you.
[01:38:17.257 --> 01:38:18.778]  Listen, folks, please don't thank me.
[01:38:19.758 --> 01:38:20.799]  We're all in this together.
[01:38:20.879 --> 01:38:22.000]  I'm trying to survive here.
[01:38:23.060 --> 01:38:25.442]  All right, Alex, just let me say this really quick.
[01:38:25.502 --> 01:38:26.983]  I have a message for you.
[01:38:27.883 --> 01:38:29.264]  Alex, I'm a fellow Christian.
[01:38:30.004 --> 01:38:38.749]  We both know that there is only one Infowar, and that is getting the gospel of Jesus Christ to everyone we can.
[01:38:39.290 --> 01:38:40.210]  And guess what, brother?
[01:38:40.631 --> 01:38:41.791]  You're doing that every day.
[01:38:42.091 --> 01:38:42.692]  God bless you.
[01:38:43.186 --> 01:38:43.866]  Well, thank you.
[01:38:44.926 --> 01:38:50.427]  I agree that this has happened because we've all become immoral, myself included.
[01:38:50.907 --> 01:38:59.409]  As George Washington said, only a moral Christian country will be able to protect these liberties.
[01:39:00.089 --> 01:39:08.630]  And just the corruption of being lazy, just the corruption of... I mean, all of us are corrupt in one way or another.
[01:39:08.910 --> 01:39:10.251]  So I'm not on some high horse here.
[01:39:10.271 --> 01:39:11.991]  I mean, to be a human is to be fallen.
[01:39:13.211 --> 01:39:19.013]  But, you're right, people that beat folks over the head with the Bible, that runs people off.
[01:39:19.313 --> 01:39:25.316]  But you look at this Mark of the Beast, this world government, all this stuff coming down on us, it'll make you get religion.
[01:39:25.736 --> 01:39:26.556]  Anything else, Jason?
[01:39:26.977 --> 01:39:27.817]  Yes, Alex.
[01:39:28.497 --> 01:39:37.021]  For you to say that you're corrupt, it makes me laugh.
[01:39:38.521 --> 01:39:40.382]  The majority of this planet
[01:39:51.969 --> 01:39:53.890]  Well, I love all of you out there as well.
[01:39:53.910 --> 01:39:55.692]  Thank you for the call and those kind words.
[01:39:55.992 --> 01:39:58.033]  What I'm saying is I do have a lot of light.
[01:39:58.414 --> 01:40:00.635]  I do have a lot of discernment, and so I know what I am.
[01:40:01.756 --> 01:40:03.057]  Okay, that's what I'm trying to say.
[01:40:03.077 --> 01:40:08.982]  I mean, they say if you think it in your heart, that's pretty much doing it, and I think
[01:40:09.909 --> 01:40:12.771]  You know, somebody cuts me off in traffic and I think about beating their brains out.
[01:40:14.612 --> 01:40:18.475]  I mean, that is not good, because the thought could be acted on.
[01:40:18.515 --> 01:40:21.597]  I've got to get myself where I don't do that.
[01:40:23.318 --> 01:40:29.402]  But you're right, most people are completely delusional, have been given over to delusion, and have no idea what's going on.
[01:40:29.422 --> 01:40:30.723]  And that's what's so crazy about this.
[01:40:30.963 --> 01:40:33.405]  When you're awake, it's like all around you, you see it everywhere.
[01:40:33.665 --> 01:40:37.908]  And then for people, that's why the propaganda of the New World Order seems so silly and childlike.
[01:40:39.275 --> 01:40:47.058]  I mean, I saw the White House publicly funded and run George Soros group, Media Matters.
[01:40:47.098 --> 01:40:53.461]  I saw like 500 articles a few weeks ago saying there are no drones, there's no plan for drones, and I'm a big liar, and all the rest of it.
[01:40:53.901 --> 01:40:55.502]  And then I ran across Media Matters.
[01:40:55.782 --> 01:40:57.343]  They were the ones that originally put it out.
[01:40:58.603 --> 01:41:02.225]  And they act like a public watchdog group that are nonpartisan when they're run by the White House.
[01:41:02.245 --> 01:41:03.805]  That's come out, I'm just looking up.
[01:41:06.988 --> 01:41:09.165]  And they have weekly meetings with the president and all the rest of it.
[01:41:10.006 --> 01:41:11.347]  And even their own commenters.
[01:41:11.407 --> 01:41:14.469]  In fact, I meant to... Guys, remind me tomorrow to show their own article.
[01:41:14.489 --> 01:41:16.490]  Of course, they may expunge it by then.
[01:41:16.731 --> 01:41:21.414]  But it's demonizing me and saying I'm a liar and everybody else is a liar and Megyn Kelly or whatever her name is.
[01:41:21.474 --> 01:41:22.274]  Fox is an idiot.
[01:41:22.314 --> 01:41:23.255]  You know, they're saying that.
[01:41:23.535 --> 01:41:26.657]  And then almost every one of their commenters is like, hey, this is Big Brother.
[01:41:26.677 --> 01:41:28.138]  You know, we're losing our rights.
[01:41:28.158 --> 01:41:29.099]  We're being spied on.
[01:41:29.139 --> 01:41:29.879]  There are drones.
[01:41:30.180 --> 01:41:31.280]  I saw one in my town.
[01:41:31.520 --> 01:41:33.081]  You know, my governor said they're using them.
[01:41:33.342 --> 01:41:37.244]  They arrested a guy out of his farm the other day, you know, with one of these.
[01:41:37.284 --> 01:41:38.325]  Wait a minute.
[01:41:38.365 --> 01:41:39.806]  No, no, these drones are real.
[01:41:42.048 --> 01:41:48.394]  So, the mainline liberals who usually drink the Mao Zedong Kool-Aid aren't even buying it anymore.
[01:41:48.995 --> 01:41:50.196]  That's what I'm saying here.
[01:41:50.516 --> 01:41:53.279]  I mean, listen, folks, this is bad for all of us.
[01:41:54.360 --> 01:41:55.922]  98% of us, this is going to be bad for.
[01:41:56.983 --> 01:41:55.922]  99.9%.
[01:41:57.123 --> 01:41:59.425]  Let's jam another call.
[01:41:59.505 --> 01:42:01.207]  Mike in Seattle, go ahead.
[01:42:02.622 --> 01:42:03.863]  Hi Alex, it's great.
[01:42:04.003 --> 01:42:05.044]  I'm a first time caller.
[01:42:05.064 --> 01:42:07.126]  I've been listening to your show for quite a while.
[01:42:07.426 --> 01:42:09.027]  Well that's good because I shouldn't have gone to you right now.
[01:42:09.047 --> 01:42:10.368]  I'm going to come right back to you after this break.
[01:42:10.408 --> 01:42:10.989]  I apologize.
[01:42:11.289 --> 01:42:12.810]  Final segment straight ahead.
[01:42:13.271 --> 01:42:17.975]  So many years doing radio on the weekday clock, noon to 3 Eastern.
[01:42:20.387 --> 01:42:24.150]  I am, I have got that so in my mind that I forget we have like 10, 11 minute segments here.
[01:42:24.610 --> 01:42:26.632]  And then I'm always going to callers when I shouldn't be.
[01:42:26.652 --> 01:42:28.473]  So we're going to come back to you in the final segment.
[01:42:28.834 --> 01:42:33.937]  Mike, Marsha, Angie, Aaron, and Don, I'll at least get to those calls straight ahead.
[01:42:33.957 --> 01:42:36.319]  And there's a bunch of other news I didn't get to, but I covered a lot of it.
[01:42:36.940 --> 01:42:38.561]  Roberts is making jokes!
[01:42:39.281 --> 01:42:45.206]  Saying he's got to live in Malta, an impregnable fortress, after his vote.
[01:42:45.426 --> 01:42:46.247]  Ha ha ha!
[01:42:47.625 --> 01:42:49.809]  I mean, look, again, appointed by Bush.
[01:42:50.070 --> 01:42:51.552]  What a joke, ladies and gentlemen.
[01:42:53.015 --> 01:42:57.002]  The healthcare bill is the opposite of constitutional.
[01:42:57.503 --> 01:42:59.567]  And the IRS will now shake you down for the money.
[01:42:59.667 --> 01:43:00.329]  Hope you enjoy it.
[01:43:04.821 --> 01:43:12.508]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[01:43:12.928 --> 01:43:16.572]  Alex and his staff have used these pure soap products for years.
[01:43:17.012 --> 01:43:23.838]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[01:43:24.318 --> 01:43:26.801]  See them on the web at 5starsoap.com.
[01:43:27.341 --> 01:43:31.844]  Or call 800-340-7091 for a free catalog.
[01:43:32.164 --> 01:43:37.828]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[01:43:38.108 --> 01:43:43.212]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[01:43:43.532 --> 01:43:45.153]  This is an amazing deal.
[01:43:45.513 --> 01:43:50.136]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:43:50.737 --> 01:43:53.819]  See them on the web at 5starsoap.com or call
[01:43:54.019 --> 01:43:58.383]  800-340-7091 for a free catalog.
[01:44:02.367 --> 01:44:06.511]  For a long time, you've heard me talk about building your own food supply with eFoods Direct.
[01:44:06.751 --> 01:44:10.434]  As a listener, you know why you need to have a supply of the best durable food on the planet.
[01:44:10.774 --> 01:44:14.458]  Every day, we document the attempts to take control of our lives.
[01:44:14.798 --> 01:44:16.800]  But there's one thing we can all control.
[01:44:17.020 --> 01:44:18.862]  Your greatest dependency, food.
[01:44:19.262 --> 01:44:26.591]  eFoods Direct products are made with only the best ingredients and none of the trash and contaminants like trans fats, GMOs, or MSG.
[01:44:26.791 --> 01:44:29.074]  This food is nutrient-dense and tastes great.
[01:44:29.314 --> 01:44:32.938]  It's simple to make, portable, and has a shelf life of up to 25 years.
[01:44:33.259 --> 01:44:36.843]  Now with eFoods Direct, you'll get the most affordable, best-tasting food you can buy.
[01:44:37.103 --> 01:44:39.525]  Call 800-409-5633 or go to efoodsdirect.com forward slash Alex for specials.
[01:44:39.745 --> 01:44:41.005]  Don't let this offer pass you by.
[01:44:41.026 --> 01:44:42.767]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[01:44:42.787 --> 01:44:44.348]  More the best, for less guaranteed.
[01:45:02.025 --> 01:45:06.268]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[01:45:06.588 --> 01:45:07.189]  Number one.
[01:45:07.489 --> 01:45:10.651]  New climate legislation could easily double or triple your electric bill.
[01:45:10.912 --> 01:45:11.492]  Number two.
[01:45:11.772 --> 01:45:16.336]  Our new energy czar wants to control how much power your electric company allows you to have.
[01:45:16.676 --> 01:45:17.116]  It's true.
[01:45:17.416 --> 01:45:21.980]  Total government control of electricity in the name of smart grid technology is coming.
[01:45:22.280 --> 01:45:22.840]  Number three.
[01:45:23.121 --> 01:45:26.403]  In some areas of the country, the power grid is dangerously overloaded.
[01:45:26.703 --> 01:45:30.386]  And now, new socialist legislation is only compounding the problem.
[01:45:30.606 --> 01:45:31.147]  Number 4.
[01:45:31.387 --> 01:45:33.769]  Dangerous weather is always a threat to local grids.
[01:45:34.149 --> 01:45:37.533]  Every year, thousands of families lose their power from weather-related outages.
[01:45:37.833 --> 01:45:38.053]  Number 5.
[01:45:38.634 --> 01:45:42.537]  A solar power generator provides powerful backup, insurance, and peace of mind.
[01:45:42.777 --> 01:45:47.542]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:45:47.822 --> 01:45:51.843]  You can get more information at www.mysolarbackup.com.
[01:45:51.984 --> 01:45:53.564]  That's mysolarbackup.com.
[01:45:53.784 --> 01:45:55.865]  Remember, the government doesn't own the sun.
[01:45:56.025 --> 01:45:58.366]  So go to mysolarbackup.com or call 1-877-327-0365.
[01:46:03.697 --> 01:46:07.318]  Hi folks, this is Alex Jones and I want to tell you about the Silver Lungs Generator.
[01:46:07.658 --> 01:46:15.780]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream by breathing the solution through the lungs.
[01:46:16.520 --> 01:46:20.561]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[01:46:21.141 --> 01:46:31.963]  The Silver Lungs Generator infuses the respiratory system with your self-produced nanosilver solutions and also delivers the silver nanoparticles instantly into the bloodstream.
[01:46:32.603 --> 01:46:41.606]  With continued legislation threatening the sale of nano silver products, you can now produce pure and endless colloidal silver with the Silver Lungs Generator.
[01:46:42.106 --> 01:46:47.148]  Very easy to follow step-by-step instructions are provided, making production fast and simple.
[01:46:47.548 --> 01:46:54.711]  Go to www.SilverLungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[01:46:55.031 --> 01:46:57.772]  That's www.SilverLungs.com.
[01:47:03.553 --> 01:47:04.714]  Coast to coast.
[01:47:05.095 --> 01:47:06.476]  Direct from Austin.
[01:47:07.157 --> 01:47:10.441]  You're listening to the Alex Jones Broadcasting Network.
[01:47:10.461 --> 01:47:19.691]  Defending the republic from enemies foreign and domestic.
[01:47:20.612 --> 01:47:21.914]  It's Alex Jones.
[01:47:32.662 --> 01:47:36.284]  You know, we always watch the Drugs Report, DrugsReport.com.
[01:47:36.304 --> 01:47:40.506]  The lower right-hand corner is the incredibly important article.
[01:47:40.646 --> 01:47:45.328]  Google Shopping Censors All Gun, Ammo, and Accessory Results.
[01:47:45.368 --> 01:47:47.930]  That just went up there, so out of the folks over there.
[01:47:47.950 --> 01:47:53.773]  And I told Paul Watson, I just called him over in England because he was the first to post that article from FirearmsBlog.com.
[01:47:54.273 --> 01:47:57.915]  And I was like, Paul, this should be in features on our website.
[01:47:57.935 --> 01:47:59.255]  This is a big deal.
[01:47:59.335 --> 01:48:00.196]  And of course, he's great.
[01:48:01.306 --> 01:48:02.107]  I'm the same way.
[01:48:02.567 --> 01:48:11.475]  We're so bombarded with this tyranny that we tend to not even realize how serious things are.
[01:48:12.596 --> 01:48:15.298]  I mean, I know that's an understatement, but we're all being acclimated.
[01:48:15.338 --> 01:48:16.259]  I mean, take this article.
[01:48:16.339 --> 01:48:18.280]  I've got to cover this.
[01:48:18.380 --> 01:48:23.885]  I've got to read this and print the Polestar Project, the UN Climate Research.
[01:48:25.296 --> 01:48:32.320]  Group's findings, because this writer for Prison Planet did a great job, Suzanne Ozzel.
[01:48:33.561 --> 01:48:48.249]  Her site, and I'm going to your calls, is Occupy Corporatism, and she links to these UN-funded NGOs and groups that are calling for a world police state, basically, and all these horrible draconian activities.
[01:48:50.267 --> 01:48:53.908]  And then the headline is, UN asked how many people could live on the planet Earth.
[01:48:54.469 --> 01:49:07.734]  The real headline, if you actually really, really wanted to... See, we don't want to be tabloid-esque, but reality is so much more sensational, so we always tend to downplay things.
[01:49:08.434 --> 01:49:10.095]  People think, oh, this show's exaggerating.
[01:49:10.135 --> 01:49:10.575]  No, we're not.
[01:49:10.595 --> 01:49:12.416]  It's like that caller from Australia.
[01:49:12.456 --> 01:49:15.757]  He goes, well, I walk up to members of Parliament and tell them I don't want the carbon tax.
[01:49:16.137 --> 01:49:17.498]  Ninety percent of us don't want it.
[01:49:18.385 --> 01:49:19.265]  I know he was telling the truth.
[01:49:19.305 --> 01:49:20.105]  I've seen the polls.
[01:49:20.265 --> 01:49:21.626]  I follow what happens over there.
[01:49:21.966 --> 01:49:22.686]  It's a bellwether.
[01:49:24.126 --> 01:49:27.447]  And he goes, no, no, it's just shop owners aren't allowed to say that's why prices went up.
[01:49:27.687 --> 01:49:28.507]  Yeah, exactly.
[01:49:28.527 --> 01:49:29.907]  You get arrested or fined.
[01:49:30.967 --> 01:49:32.108]  And it starts with them.
[01:49:32.508 --> 01:49:33.948]  That's their free speech, too.
[01:49:34.688 --> 01:49:35.868]  They need to put on the bill.
[01:49:35.908 --> 01:49:36.748]  That's why it went up.
[01:49:37.288 --> 01:49:40.369]  People, everything with the globalists is about hiding taxes.
[01:49:40.389 --> 01:49:42.989]  Why most people have have money taken out of their paycheck.
[01:49:43.350 --> 01:49:45.270]  So they don't really ever see the money.
[01:49:46.010 --> 01:49:48.991]  Try being an actual business person who has a bunch of employees.
[01:49:49.232 --> 01:49:50.872]  It's hellish, the taxes, okay?
[01:49:51.293 --> 01:49:55.455]  All these fines and fees and... Texas has a sales tax, folks.
[01:49:55.755 --> 01:49:58.576]  But Texas also has income tax for businesses.
[01:49:58.656 --> 01:49:59.617]  It's a business tax.
[01:49:59.777 --> 01:50:01.097]  And they've got a hospital tax.
[01:50:01.578 --> 01:50:03.458]  And they've got these sniveling inspectors.
[01:50:03.999 --> 01:50:07.140]  And this is not Texas anymore, let me tell you.
[01:50:07.180 --> 01:50:08.141]  This state is changing.
[01:50:08.561 --> 01:50:11.122]  I love my state, but boy, I tell you, we're going to hell in a handbasket.
[01:50:11.522 --> 01:50:13.283]  Mike in Seattle, thanks for holding.
[01:50:13.303 --> 01:50:14.124]  Now you're on the air.
[01:50:15.700 --> 01:50:17.121]  All right, thanks Alex.
[01:50:17.962 --> 01:50:20.563]  I've been trying to figure this out for a while.
[01:50:20.663 --> 01:50:33.592]  I heard Carpley on your show the other day and you said a few things about him being hung up on some kind of feel-good big government fantasy.
[01:50:34.193 --> 01:50:43.679]  But I'm thinking to myself the only thing that can possibly put these international bankers out of London under control and get them out of our money supply is
[01:50:46.101 --> 01:50:47.702]  The federal government, the U.S.
[01:50:47.782 --> 01:50:49.382]  federal government, is the only thing that has that authority.
[01:50:49.402 --> 01:50:54.604]  But the federal government is so full of crooks, we'll just trade out the foreign bankers for them.
[01:50:54.624 --> 01:50:56.345]  I mean, they share power.
[01:50:56.425 --> 01:50:58.706]  They helped build this corrupt system since 1913.
[01:51:00.526 --> 01:51:04.548]  Well, the Federal Reserve needs to go, but it needs to come back under a U.S.
[01:51:04.628 --> 01:51:11.991]  bank in the similar one that we had under Alexander Hamilton and similar types of federal
[01:51:13.604 --> 01:51:19.785]  Sure, well people say to me, well wait, you have on Ron Paul who supports gold and silver back, and you have Tarbley who wants a U.S.
[01:51:19.825 --> 01:51:20.065]  bank.
[01:51:20.466 --> 01:51:23.306]  That's so everybody can hear all the options and have a debate about it.
[01:51:23.586 --> 01:51:24.747]  Monetary education.
[01:51:25.107 --> 01:51:26.647]  It doesn't mean I endorse either one.
[01:51:26.687 --> 01:51:30.548]  We need to get the public to know how to tie their shoelaces economically first.
[01:51:30.568 --> 01:51:35.429]  I really respect Ron Paul's position on keeping the U.S.
[01:51:35.529 --> 01:51:40.050]  forces out of harm's way and on these ridiculous
[01:51:40.951 --> 01:52:06.634]  Imperial war missions, but when it comes to the money, I think that I remember there was a time after the Species Resumption Act, one of my ancestors was in a Civil War vet marching out of Chicago in Cox's Army on Washington, D.C., and that was the reason why there was so much dissatisfaction with the economic collapse in the country at that time was due to the Species Resumption Act.
[01:52:07.242 --> 01:52:15.527]  So when I hear, you know, bringing back the gold as the back of the currency, well, what that means is who controls the gold controls the currency.
[01:52:15.587 --> 01:52:16.828]  No, it's a great point.
[01:52:16.888 --> 01:52:25.653]  And I mean, that's why we carry the film, you know, dealing with gold and silver and oh, what's the name of it?
[01:52:28.055 --> 01:52:32.558]  It's named after, the filmmaker actually named it after something I told him on air years ago.
[01:52:32.598 --> 01:52:34.840]  It's funny, I can't remember the name of it and I actually named the film.
[01:52:35.320 --> 01:52:36.761]  It's called something Oz.
[01:52:39.023 --> 01:52:42.145]  It's at InfoWarshop.com and it breaks all that down.
[01:52:42.626 --> 01:52:43.886]  The Secret of Oz, there you go.
[01:52:45.528 --> 01:52:46.789]  I named it and I can't remember it.
[01:52:47.429 --> 01:52:49.711]  Marsha in Texas, you're on the air, go ahead.
[01:52:50.543 --> 01:52:58.827]  Hey Alex, I know everybody's been yammering about healthcare, but were you aware the President signed another executive order on Monday?
[01:52:58.847 --> 01:53:02.509]  And it is very, very bizarre.
[01:53:03.309 --> 01:53:09.833]  And there's been no coverage of it, and apparently he declared a national emergency.
[01:53:10.698 --> 01:53:13.900]  Oh, I'm not sure why the networks haven't picked this up.
[01:53:13.940 --> 01:53:14.941]  No, no, I've covered it, ma'am.
[01:53:14.961 --> 01:53:20.524]  I've covered it twice, but, I mean, there's so much chatter going on, mainly from me, that you may have missed it.
[01:53:20.884 --> 01:53:31.570]  They always announce a new emergency every year since the War Powers Act of 1913, and our precious Roosevelt, who made everybody turn their gold into him, and then he gave it to the foreign banks.
[01:53:31.590 --> 01:53:36.733]  Of course, my great-grandfather up in Dallas, who owned the first Chevy dealership up there, he didn't turn his in.
[01:53:37.814 --> 01:53:39.655]  And so he, but side issue.
[01:53:40.295 --> 01:53:43.916]  It just shows how incredible all this has gotten.
[01:53:43.976 --> 01:53:46.517]  Yes, Obama has a new executive order.
[01:53:46.557 --> 01:53:47.837]  It's at WhiteHouse.gov.
[01:53:48.957 --> 01:53:51.418]  Russian highly enriched uranium.
[01:53:51.638 --> 01:53:53.639]  We don't think, now they think the Russians
