[00:00:00.029 --> 00:00:00.872]  Broadcasting Network.
[01:37:16.138 --> 01:37:19.460]  I want to tell you to go to DavidIcke.com and get behind what he's doing.
[01:37:19.981 --> 01:37:26.326]  And, David, before we get into the big pedophile scandals, the war, the economy, all of that, and I'm just going to step back, but
[01:37:26.946 --> 01:37:32.030]  Up front, spend a few minutes telling us about the Wembley event and why it's so important.
[01:37:32.050 --> 01:37:36.033]  I mean, I know why it's so important, but in your own words, why is it so important?
[01:37:36.373 --> 01:37:41.597]  Well, Alex, in many ways, it's where my life's been going since I started on this road.
[01:37:41.637 --> 01:37:51.304]  I didn't realize it was until the last year or so, but it's the culmination of the work that I've done and the research that I've done up to this point.
[01:37:51.364 --> 01:37:52.165]  It's not the end of it.
[01:37:52.225 --> 01:37:55.247]  It's the start of a new era, but it's a culmination of
[01:37:55.467 --> 01:38:11.855]  Nearly 25 years of research in 50-odd countries and I wanted to get a large number of people together to make a statement to not just the mainstream media but mainstream society that something's changing.
[01:38:12.555 --> 01:38:20.785]  You know, I can remember, um, not that long ago, when the number of people that were coming to my events was in hundreds.
[01:38:21.265 --> 01:38:26.271]  And not long before that, it was on, you know, you could count them on two hands.
[01:38:26.711 --> 01:38:29.435]  You know, I talked in Chicago to eight people.
[01:38:30.595 --> 01:38:45.640]  And in those lonely years of the 1990s when no one really wanted to know about this in any kind of numbers and now you know thousands of people are coming to the Wembley Arena next Saturday and they'll be
[01:38:46.400 --> 01:38:55.884]  Thousands of more watching around the world and what I'm going to do is connect an absolute massive number of dots.
[01:38:56.604 --> 01:39:13.532]  Because I guess, you know, what my contribution to all this over the years has been to take apparently unconnected people, historical events, modern events, everything from food additives to
[01:39:14.372 --> 01:39:31.159]  Uh, Fukushima, uh, to, uh, some far-out stuff from mainstream society's point of view, and fit the dots together because you can only see the picture as you can only see a jigsaw puzzle picture when the pieces are in place.
[01:39:31.619 --> 01:39:33.800]  You can see a jigsaw puzzle all over the...
[01:39:34.580 --> 01:39:36.021]  Over the table or over the floor.
[01:39:36.462 --> 01:39:40.705]  And you can pick up an individual piece and it, you know, this is interesting.
[01:39:40.765 --> 01:39:41.646]  It's a nice shape.
[01:39:41.726 --> 01:39:42.747]  It's a nice colors.
[01:39:43.588 --> 01:39:45.189]  It's interesting in and of itself.
[01:39:45.870 --> 01:39:48.212]  But you put it together with the other pieces.
[01:39:49.361 --> 01:39:58.025]  And the true relevance of that one piece, when connected to all the others, is seen with crystal clarity.
[01:39:58.645 --> 01:40:01.366]  And that's what I'm going to do over an event.
[01:40:01.447 --> 01:40:02.727]  The event's going to last 12 hours.
[01:40:02.747 --> 01:40:09.730]  I'm going to be talking for about nine and a half, with about 1,500 images and videos, and there'll be music and everything.
[01:40:09.770 --> 01:40:12.952]  But it's the dot connecting that's vital.
[01:40:13.772 --> 01:40:32.312]  The first two and a half hours where I'm talking about the nature of reality, the reality that we're experiencing, is absolutely vital because I would suggest I could, you know, talk a bit about that in this hour you've given me, but it's absolutely vital to understand the nature of the reality that we're experiencing because without
[01:40:33.627 --> 01:40:44.449]  Even begin to understand the true nature and depth of the conspiracy and the manipulation that we are being subjected to hour by hour.
[01:40:44.489 --> 01:40:54.851]  Because at the core of the core of the core of those who are at the center of these networks that are behind that, they understand what the nature of reality is.
[01:40:55.152 --> 01:40:56.992]  They understand how we interact with it.
[01:40:57.592 --> 01:41:12.564]  They understand how we manifest our sense of perception and our sense of daily reality, and if they have that knowledge and we don't, en masse, the human population, then, you know, we are a piece of cake to manipulate.
[01:41:13.085 --> 01:41:15.607]  And so all these different areas that
[01:41:16.267 --> 01:41:21.611]  appear completely unconnected and must be connected for the picture to be seen.
[01:41:21.931 --> 01:41:41.146]  This is why science is a waste of space, mainstream science, because it's a series of disciplines where each discipline is focused on its own discipline, often competing with other disciplines for funding and prestige and all the rest of it, and they're not connecting the dots even of what they know.
[01:41:41.946 --> 01:41:44.987]  And when you do, you see a very, very different world.
[01:41:45.027 --> 01:41:48.628]  This is why, and a very different explanation of the world to mainstream science.
[01:41:48.968 --> 01:42:03.631]  This is why some even mainstream scientists with a bit more of an open mind are starting to look at some of the things I've been talking about all these years and realize that they do provide answers to apparently unanswerable great questions and great mysteries.
[01:42:03.671 --> 01:42:04.531]  They're not mysteries!
[01:42:05.111 --> 01:42:08.872]  They're mysteries only because the dots are not connected.
[01:42:09.052 --> 01:42:10.113]  It's so simple.
[01:42:10.313 --> 01:42:11.153]  And so over this
[01:42:11.653 --> 01:42:13.314]  Nine and a half hours that I'll be speaking.
[01:42:13.874 --> 01:42:17.716]  I'll be strand by strand by strand putting the tapestry together.
[01:42:18.156 --> 01:42:21.937]  And whoa, will it make, um, will it make the world look different?
[01:42:22.017 --> 01:42:30.541]  But also, and this is my, I can say this with confidence because I've seen it happen to so many people all around the world when they've heard this information put together.
[01:42:31.401 --> 01:42:35.883]  They will see the world with a clarity that they couldn't see before.
[01:42:36.223 --> 01:42:40.425]  Because the idea of the conspiracy is to keep the dots apart.
[01:42:40.805 --> 01:42:44.306]  Keep the dots apart and then they won't see the picture.
[01:42:44.566 --> 01:42:49.068]  Keep the pieces of the jigsaw puzzle unconnected and they won't see the picture.
[01:42:49.488 --> 01:42:54.310]  And then they are banking on the fact that we will never see the picture.
[01:42:54.510 --> 01:42:55.311]  Well, we have.
[01:42:55.631 --> 01:42:56.691]  It's there to be seen.
[01:42:56.891 --> 01:43:00.433]  And when it is, whoa, the world looks a very different place.
[01:43:05.305 --> 01:43:08.029]  Alex Jones here with a message to fellow freedom lovers.
[01:43:08.329 --> 01:43:13.136]  The prognosis for the entire planetary economic system runs from bad to worse.
[01:43:13.336 --> 01:43:20.526]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[01:43:20.646 --> 01:43:26.048]  That's why we've assembled the most vital and important preparedness items at InfoWarsShop.com.
[01:43:26.268 --> 01:43:29.949]  These are items that I did research on, that I personally use.
[01:43:30.309 --> 01:43:34.811]  We've got the LifeStraw, so you can turn fetid water into safe water anywhere you go.
[01:43:35.031 --> 01:43:40.233]  The KTOR Hand Crank Generator, to charge up key equipment during power outages or out in the field.
[01:43:40.493 --> 01:43:43.575]  Strategic Relocation 3rd Edition by Joel Skousen.
[01:43:43.715 --> 01:43:45.976]  When Disaster Strikes by Matthew Stein.
[01:43:45.996 --> 01:43:50.819]  AeroSafe used by Homeland Security to protect yourself during any radiological event.
[01:43:50.999 --> 01:43:53.420]  Hand-cranked shortwave AM FM radios.
[01:43:53.880 --> 01:44:00.904]  Everything that we've researched and found to be the best is available at InfoWarshop.com and your purchase makes our InfoWar possible.
[01:44:01.084 --> 01:44:02.104]  We're getting prepared.
[01:44:02.345 --> 01:44:02.765]  Are you?
[01:44:03.005 --> 01:44:03.805]  InfoWarshop.com
[01:44:07.279 --> 01:44:14.962]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[01:44:15.402 --> 01:44:19.024]  Alex and his staff have used these pure soap products for years.
[01:44:19.484 --> 01:44:26.267]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[01:44:26.767 --> 01:44:34.310]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:44:34.630 --> 01:44:40.293]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[01:44:40.573 --> 01:44:45.675]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[01:44:45.975 --> 01:44:47.616]  This is an amazing deal.
[01:44:47.976 --> 01:44:52.518]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:44:53.178 --> 01:44:56.363]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:45:04.898 --> 01:45:05.658]  Aaron Fullin here.
[01:45:05.918 --> 01:45:17.283]  As the Food Police shut down food co-ops, the Amish, and small farmers, Americans are losing access, not just to raw milk and homemade cheeses, but to healthy, home-crafted sources for fermented foods like sauerkraut, yogurt, and kefir.
[01:45:17.504 --> 01:45:21.365]  It seems there's a war on life-giving foods with living enzymes and healthy bacteria.
[01:45:21.545 --> 01:45:24.066]  But frankly, I'm not sure what the Food Police are so afraid of.
[01:45:24.327 --> 01:45:31.950]  These remarkable foods have been around since the beginning of history, with archaeological evidence for fermented foods and beverages being found across the globe in almost every culture.
[01:45:32.210 --> 01:45:39.713]  Even today, Japanese eat miso, Africans eat fermented porridges, Koreans eat kimchi, and in India, fermented milk is a staple for healthy living.
[01:45:40.014 --> 01:45:40.914]  But here's some good news.
[01:45:41.134 --> 01:45:42.875]  South Reliant Americans can now discover
[01:45:51.280 --> 01:45:51.580]  We're good.
[01:46:05.387 --> 01:46:15.550]  The Silver Lungs Generator is the only all-encompassing professional class product for producing endless colloidal and ionic silver solutions right from the convenience of your home.
[01:46:15.990 --> 01:46:26.214]  With recent regulations threatening the sale of silver-based supplements, now you can secure yourself and your family by producing your own silver solutions anywhere, anytime.
[01:46:27.154 --> 01:46:34.498]  You can have the peace of mind knowing that you can create endless supply of silver anytime, anywhere, for any application.
[01:46:34.718 --> 01:46:41.561]  The Silver Lungs Generator is a one-time purchase that requires no maintenance nor replacement parts for the life of the unit.
[01:46:41.922 --> 01:46:46.304]  This product was designed to be an invaluable part of your vital preparations.
[01:46:46.684 --> 01:47:04.092]  For a detailed report on the differences between ionic silver, colloidal silver, and what most silver solution manufacturers are producing, please visit our website at www.silverlungs.com for more information on why you should be producing your own silver solutions right from your home, forever.
[01:47:06.053 --> 01:47:07.193]  Coast to Coast.
[01:47:07.573 --> 01:47:08.994]  Direct from Austin.
[01:47:09.634 --> 01:47:12.835]  You're listening to the Alex Jones Broadcasting Network.
[01:47:28.163 --> 01:47:38.065]  Okay, I've been on this road for nearly 25 years, and I've walked the path with an open mind.
[01:47:38.405 --> 01:47:40.746]  Not a naive mind, an open mind.
[01:47:41.086 --> 01:47:46.147]  A mind that says, I'm not going to reject something just because it sounds far out.
[01:47:46.467 --> 01:47:51.108]  I'm not going to reject something because it is at odds with my belief system.
[01:47:51.468 --> 01:48:00.871]  I am going to let the information that I come across be my guide on what I accept to be true and what I do not.
[01:48:01.792 --> 01:48:03.772]  And it's a blank sheet of paper.
[01:48:04.113 --> 01:48:18.698]  What goes on there justifies its place, but I'm not going to deny anything a place on that piece of paper just because it's different to the norms that humanity has been programmed to believe is real.
[01:48:20.098 --> 01:48:30.685]  I'll just put this story together in simple this way I can in the time we have and at the Wembley Arena I'm going to be going into this and so much more in great detail.
[01:48:30.905 --> 01:48:37.590]  Okay, the first thing that I think we need to understand to understand the world is what is the world?
[01:48:37.710 --> 01:48:45.035]  You know, we we're born into the world and we tend to accept the world as it is when we're born into it.
[01:48:45.735 --> 01:48:47.456]  So, yeah, well, everyone knows that, mate.
[01:48:47.496 --> 01:48:48.836]  It's always been like that.
[01:48:48.856 --> 01:48:49.917]  Well, maybe it hasn't.
[01:48:50.317 --> 01:48:55.259]  And maybe you've always thought it's like that, because that's the only information you've ever been given.
[01:48:55.679 --> 01:48:56.400]  Let's look at it.
[01:48:56.780 --> 01:48:58.781]  Where'd you get your information from, okay?
[01:48:59.001 --> 01:49:00.322]  You're born, yeah?
[01:49:00.502 --> 01:49:03.283]  You come out of the womb, and you come into a family.
[01:49:03.823 --> 01:49:20.891]  Now, the family, your parents, have been through the same system that you're about to go through, and overwhelmingly, there are, hallelujah, exceptions, but overwhelmingly they will have accepted what the system told them was real about history, about life, about reality, about all of it.
[01:49:21.071 --> 01:49:23.472]  Now, they're not being nasty people to you.
[01:49:24.412 --> 01:49:28.314]  And telling you something they believe not to be true just because they don't like you.
[01:49:28.614 --> 01:49:36.518]  They're going to tell you in your formative years what they have been, I would say, programmed to believe is real.
[01:49:36.778 --> 01:49:41.961]  So they're doing it because they think what they're saying is right because the system's told them it's right.
[01:49:42.481 --> 01:49:52.866]  You, you then go into school and you go through the smaller schools and the bigger schools and then into college and university and through all that time.
[01:49:53.306 --> 01:50:13.756]  At different levels are academics, professors and teachers, who've been through the same system and then some to get to that level in academia, and therefore they have taken on the same belief systems that the system has told them is real, be it science, be it academia, be it medicine, whatever.
[01:50:14.056 --> 01:50:21.640]  And now through your life, your young life, they, all those people, system people, system software,
[01:50:21.920 --> 01:50:29.723]  ...are going to then tell you what is right, based on what they believe is right, and what the curriculum has told them is right, and they have to follow the curriculum.
[01:50:30.023 --> 01:50:39.587]  If you accept that version of reality, and you've got a good memory, you can be very good at passing exams, and the system will reward you then.
[01:50:39.767 --> 01:50:44.048]  It will say, oh yes, here's a degree and all, Johnny's done ever so good at school.
[01:50:44.748 --> 01:50:45.928]  How has he done well at school?
[01:50:45.949 --> 01:50:50.790]  Well, he's told the system what it told him to believe and he repeated it and the system loves that, yeah.
[01:50:51.110 --> 01:50:52.950]  What happens if you challenge the system?
[01:50:53.070 --> 01:50:57.751]  Well, the authority figure, the teacher, all the rest of it is jumping in straight away.
[01:50:57.871 --> 01:51:00.572]  You know, you conform in the education system.
[01:51:00.572 --> 01:51:01.012]  We're good to go.
[01:51:23.749 --> 01:51:24.089]  No, no.
[01:51:24.289 --> 01:51:26.731]  I've just not accepted the system's version of events.
[01:51:26.991 --> 01:51:31.334]  And by system, I mean religious version of events, I mean science version of events, all of it.
[01:51:31.494 --> 01:51:37.639]  I've let the blank sheet of paper be my guide on what I believe based on the information justifying itself there.
[01:51:37.799 --> 01:51:41.822]  And when you do that, and you erase what the system's told you,
[01:51:42.382 --> 01:51:52.832]  And you don't let the system's version of events be a constant 24-7 sensor for anything outside of it, then the world looks a very different place and your mind can now move.
[01:51:53.092 --> 01:52:00.299]  It's no longer in the prison cell of conformity, it's moving, it's expanding, it's getting insights, it's seeing things it didn't
[01:52:01.120 --> 01:52:10.171]  And I found it very interesting that in 1984, in George Orwell's book, he made the point about history.
[01:52:10.892 --> 01:52:17.080]  And to summarize, he was basically saying, if you control history, you control the present.
[01:52:17.981 --> 01:52:33.588]  Because if you can manipulate and distort and outright lie about where we've come from, what we call history, then you are going to give people a totally distorted view of where they are.
[01:52:33.608 --> 01:52:38.230]  Because they're going to see where they are as the culmination of where we've come from.
[01:52:38.750 --> 01:52:42.831]  So, hijacking history has been fundamentally important.
[01:52:42.871 --> 01:52:49.532]  You look at the detailed evidence of the background, the Rockefellers and all these people hijacked the writing of history.
[01:52:49.872 --> 01:53:05.496]  So, that blank sheet of paper I'm talking about also has history erased from it on the basis of what the system's version of history is, and history has to earn its place on the paper by evidence.
[01:53:05.976 --> 01:53:11.178]  By credible evidence, not by the system's version of events that we have to follow.
[01:53:12.138 --> 01:53:20.381]  And understanding history is fundamental to understanding where we are and what's going on and what's really behind this global conspiracy.
[01:53:21.121 --> 01:53:29.284]  So let me go through a story which I will back up with evidence at Wembley and in massive, massive evidence in my books.
[01:53:30.794 --> 01:53:41.807]  First of all, we need to, like I say, understand or appreciate the basics of the reality we're experiencing, even before we can understand the historical part of it.
[01:53:44.395 --> 01:53:49.339]  Look in the mirror, and we think that we're looking at a body, and the body is us.
[01:53:50.180 --> 01:53:54.824]  We look around the world, and we think it's all very solid, and all the rest of it.
[01:53:54.884 --> 01:53:55.585]  It's not solid.
[01:53:55.785 --> 01:53:56.666]  The world's not solid.
[01:53:57.346 --> 01:54:00.790]  You look at quantum physics, and it will show you the world's not solid.
[01:54:02.791 --> 01:54:04.593]  It's supposed to be made up of atoms.
[01:54:04.653 --> 01:54:07.996]  This is what this solid desk is supposed to be, made up of atoms.
[01:54:08.236 --> 01:54:09.757]  Anyone seen an inside of an atom?
[01:54:10.558 --> 01:54:12.260]  It has no solidity whatsoever.
[01:54:12.721 --> 01:54:25.795]  You know, someone rightly said that if you take an atom to be the size of a cathedral, then the nucleus of the atom will be about the size of a 10 cent piece.
[01:54:26.576 --> 01:54:32.957]  And then you've got the electrons flying around the nucleus, and there is no solidity.
[01:54:33.397 --> 01:54:36.558]  It's just a pocket of energy, if you like.
[01:54:37.138 --> 01:54:43.059]  So how can the world be solid when it's made, we're told, of atoms that have no solidity?
[01:54:43.259 --> 01:54:44.019]  That's crazy.
[01:54:44.079 --> 01:54:53.741]  This is why what's happened with quantum physics, where they've shown this to be the case, that basically, if you look at it, the rest of mainstream science just goes on
[01:54:55.182 --> 01:54:58.205]  In its disciplines, as if quantum physics doesn't exist!
[01:54:59.566 --> 01:55:08.695]  I know the world's not solid, but it's going to be a lot of problem for all our belief system in science if we accept that it's not solid, so we'll carry on as if it is.
[01:55:08.775 --> 01:55:10.176]  You know, that's exactly what's happened!
[01:55:10.236 --> 01:55:10.957]  It's crazy!
[01:55:11.377 --> 01:55:13.759]  And thus, when you look deeper at it...
[01:55:14.640 --> 01:55:16.342]  The world is not solid.
[01:55:16.503 --> 01:55:19.827]  It is like, it is like, I call it the cosmic internet.
[01:55:20.588 --> 01:55:26.415]  If you look at a room, you're sitting in a room and they've got the wireless internet.
[01:55:27.196 --> 01:55:27.637]  Okay?
[01:55:28.358 --> 01:55:28.818]  Where is it?
[01:55:29.359 --> 01:55:30.080]  You can't see it.
[01:55:31.415 --> 01:55:48.950]  I tell you this, if you didn't have a computer to tune into that wireless internet and pull that information onto the screen as a reality, then people would ridicule anyone that said, you know in this room, there's a wireless internet.
[01:55:49.030 --> 01:55:52.994]  It's a whole information field that can be accessed anywhere on the planet.
[01:55:53.274 --> 01:55:54.395]  You're mad!
[01:55:54.655 --> 01:55:55.556]  I can't see it!
[01:55:56.917 --> 01:56:06.043]  There is a cosmic internet, which is based on the same basic principles, and it's an energetic field and fields of information.
[01:56:07.103 --> 01:56:22.273]  And we, through the human form, which is a biological computer, are picking up and tuning in to that information field, and we're bringing it in to what we call the world, the solid world.
[01:56:22.953 --> 01:56:30.995]  You can look at the Internet on a computer screen, going from website to website and website, and things can look very, very solid.
[01:56:31.456 --> 01:56:35.877]  But what you're looking at is simply decoded information, nothing else.
[01:56:36.557 --> 01:56:39.618]  People say, um, tell me about the Internet.
[01:56:39.738 --> 01:56:45.460]  Well, it's graphics and pictures and text on a screen.
[01:56:46.440 --> 01:56:47.321]  Well, yes it is.
[01:56:47.921 --> 01:56:49.162]  But only on the screen.
[01:56:49.842 --> 01:56:54.525]  Everywhere else the internet is electronic information and circuits.
[01:56:55.065 --> 01:56:59.588]  Only on the screen does it look like we think of the internet.
[01:56:59.828 --> 01:57:01.369]  OK, tell me about television.
[01:57:01.489 --> 01:57:03.130]  Well, it's moving pictures on a screen.
[01:57:03.170 --> 01:57:03.891]  Well, yes it is.
[01:57:04.211 --> 01:57:05.392]  But only on the screen.
[01:57:06.112 --> 01:57:12.236]  Everywhere else it's information fields, be it digital or frequency fields, whatever version it is.
[01:57:13.157 --> 01:57:14.497]  And the only place
[01:57:15.558 --> 01:57:25.304]  That this world that we think is outside of us, and we think is so solid, the only place it exists is on our screen.
[01:57:25.764 --> 01:57:29.647]  Uh, David, I look forward to watching your event and then having you on in the aftermath after it.
[01:57:29.667 --> 01:57:30.487]  I'd like to talk to you.
[01:57:30.927 --> 01:57:36.070]  But thank you so much for your courage, David, and, uh, we're... The world is a much better place because you're in it.
[01:57:36.231 --> 01:57:37.251]  Well, that's very kind of you, mate.
[01:57:37.271 --> 01:57:39.913]  You just do your best, and tomorrow you do your best even more.
[01:57:39.953 --> 01:57:41.874]  That's all you can do, and then what happens, happens.
[01:57:41.934 --> 01:57:43.375]  But, um, come on, we can do this.
[01:57:55.034 --> 01:57:59.113]  The worst drought in 50 years continues and the first six months of 2012 marks the hottest
