[00:00:01.857 --> 00:00:02.420]  We've got it!
[01:35:31.760 --> 01:35:46.372]  Well, see, our Bill of Rights and Constitution does, because the Founders knew statistically, in history, look at all those articles, there's hundreds of them, they knew statistically that government always uses the excuse of keeping you safe and always becomes the great abuser.
[01:35:46.472 --> 01:35:47.333]  It's the great danger.
[01:35:47.693 --> 01:35:51.836]  Government's killed over 250 million people in the 20th century alone.
[01:35:52.737 --> 01:35:54.839]  It's the number one cause of unnatural death.
[01:35:56.311 --> 01:36:00.216]  But they've got you scared of something that kills less people than champagne corks.
[01:36:00.557 --> 01:36:01.398]  That's what I'm saying.
[01:36:01.698 --> 01:36:12.652]  Any way you slice it, it's not a real threat, it's destroying our Bill of Rights and Constitution, it's being used to overthrow our Republic, and all over the world it's being used to take liberties.
[01:36:13.133 --> 01:36:14.495]  It is a hoax and a scam.
[01:36:18.390 --> 01:36:18.990]  Now there it is.
[01:36:19.010 --> 01:36:20.871]  Average number of deaths per year in the US.
[01:36:20.911 --> 01:36:21.951]  Bee and wasp, 53.
[01:36:21.991 --> 01:36:22.291]  Dogs, 31.
[01:36:22.811 --> 01:36:23.151]  Spider, 6.5.
[01:36:24.091 --> 01:36:25.292]  Rattlesnake, 5.5.
[01:36:25.352 --> 01:36:25.912]  Mountain lion, 1.
[01:36:26.552 --> 01:36:28.052]  Alligator, 0.3.
[01:36:28.152 --> 01:36:29.032]  Bear, 0.5.
[01:36:29.353 --> 01:36:30.053]  Scorpion, 0.5.
[01:36:30.093 --> 01:36:32.573]  We'll just go through the numbers.
[01:36:33.714 --> 01:36:34.114]  Oh boy.
[01:36:34.194 --> 01:36:35.534]  You just go look at the numbers for yourself.
[01:36:35.794 --> 01:36:38.295]  But every movie I try to rent is about terrorists.
[01:36:39.135 --> 01:36:41.795]  Science fiction, current, whatever.
[01:36:42.036 --> 01:36:43.776]  TV shows, it's all brainwashing.
[01:36:45.469 --> 01:36:46.450]  All right, let's go to your calls.
[01:36:46.550 --> 01:36:48.272]  Chris and Marilyn, you're on the air.
[01:36:48.312 --> 01:36:48.713]  Go ahead.
[01:36:48.733 --> 01:36:51.436]  Finally.
[01:36:52.057 --> 01:36:52.697]  Yes, sir.
[01:36:52.918 --> 01:37:02.509]  I've only got a minute, so I'll try to make it brief, but just to let you know that I've learned so much from you throughout all the years, and I try to apply it every day, day to day, but it's so hard, the work that you've got to do.
[01:37:02.529 --> 01:37:03.991]  It's like I feel for you.
[01:37:04.091 --> 01:37:05.793]  Every day, you've got to get up there and just
[01:37:09.769 --> 01:37:16.571]  But they're brain damage victims from chemical and psychological warfare and biological warfare on record.
[01:37:17.451 --> 01:37:18.811]  And you don't need to feel for me, brother.
[01:37:18.851 --> 01:37:20.332]  I'm trying to survive just like you are.
[01:37:20.372 --> 01:37:21.572]  This is not a heroic deed.
[01:37:21.612 --> 01:37:23.712]  It's a survival mechanism deed.
[01:37:24.152 --> 01:37:26.673]  But remember, think how far we've come.
[01:37:26.873 --> 01:37:28.414]  How many people are waking up now.
[01:37:29.074 --> 01:37:30.594]  Incredible things are happening.
[01:37:30.914 --> 01:37:32.395]  But people are in a trance.
[01:37:32.455 --> 01:37:33.495]  It's up to us to wake them up.
[01:37:33.535 --> 01:37:33.795]  Go ahead.
[01:37:34.491 --> 01:37:35.131]  I know, I know, I know.
[01:37:35.151 --> 01:37:48.218]  I mean, we go through this redundantly daily, but what it comes down to is that when you finally do engage them and you catch them on something, then they look at you like they have this split-second glare in their eye, like, it's true, but I can't believe it.
[01:37:48.238 --> 01:37:50.299]  Well, that's because they're such cowards!
[01:37:51.209 --> 01:37:53.129]  That they can't believe it's happening.
[01:37:53.169 --> 01:38:06.152]  That's why almost all women, when a guy comes up with a gun or a knife and says, get in my car, even though statistically they're dead, and they know they're dead, they get in the car, just like people in Nazi Germany ran into those pits to be shot.
[01:38:06.392 --> 01:38:13.633]  They'd watch one group run in with their kids and be shot, and they'd do it themselves and even hold their hat in curtsy to the Nazi.
[01:38:14.293 --> 01:38:17.834]  Because it was just like, I'm going to be polite about this, I'm going to submit to authority.
[01:38:18.214 --> 01:38:18.974]  Well, here's the deal.
[01:38:19.679 --> 01:38:22.640]  I'm not doing it, I see it, and I'm warning the people.
[01:38:22.960 --> 01:38:25.060]  And it doesn't take a majority to beat this scum.
[01:38:25.360 --> 01:38:28.641]  We're trying to fix things peacefully, but we're not going to their death camps.
[01:38:28.981 --> 01:38:30.402]  People can't laugh about that now.
[01:38:30.722 --> 01:38:34.182]  They're on record saying they'll arrest citizens and kill us whenever they want.
[01:38:34.462 --> 01:38:35.443]  No judge, no jury.
[01:38:35.663 --> 01:38:38.263]  The government is lawless and treason-filled.
[01:38:38.323 --> 01:38:38.703]  Go ahead.
[01:38:38.724 --> 01:38:44.325]  Well, it's just like you've been, as you've painstakingly delineated meticulously.
[01:38:44.425 --> 01:38:48.966]  I mean, ten years ago, even I probably would have thought, alright, because I've always been prone to
[01:38:50.226 --> 01:38:53.889]  You mean questioning known liars?
[01:38:54.190 --> 01:38:58.214]  Being a conspiracy theorist is that they brought a steak out and it was totally pink and uncooked.
[01:38:58.614 --> 01:39:00.916]  And you said, that's not been cooked, I wanted it medium.
[01:39:01.117 --> 01:39:06.142]  And they say, sir, it's been cooked and it's raw with maggots coming out.
[01:39:06.502 --> 01:39:08.624]  Thinking is conspiracy theory now.
[01:39:09.165 --> 01:39:09.465]  Okay?
[01:39:09.905 --> 01:39:10.386]  Sorry, go ahead.
[01:39:10.936 --> 01:39:23.225]  You come out ten years later, I mean, it's like either you were either a prophet or you just saw the writing on the wall so well and you interpreted it and it's just beyond... No, I told you there'd be military on the streets and they'd be saying they'd secretly arrest citizens.
[01:39:23.486 --> 01:39:26.408]  I told you how they'd censor the internet with a cocktail of systems.
[01:39:26.688 --> 01:39:27.969]  And it's not because I'm smart, sir.
[01:39:28.129 --> 01:39:29.390]  They all wrote white papers.
[01:39:29.710 --> 01:39:34.874]  I've got Rand Corporation, Brookings, and CFR all saying what they're going to do!
[01:39:35.635 --> 01:39:37.576]  Boy, a terror attack would sure be nice!
[01:39:37.836 --> 01:39:42.339]  We'll say right-wing groups work with Al-Qaeda and arrest them all!
[01:39:42.640 --> 01:39:45.221]  Boy, President, it'd sure help if that would happen!
[01:39:46.622 --> 01:39:47.883]  Alex, it's gotten to the point where...
[01:39:48.945 --> 01:39:52.886]  And I don't need to tell you, you know, you're head and shoulders above anyone else.
[01:39:53.126 --> 01:39:56.527]  But I'm even concerned about making this phone call to you, in a way.
[01:39:56.727 --> 01:39:58.228]  I hear you and I appreciate your call, Chris.
[01:39:58.268 --> 01:40:00.208]  Listen, you gotta get through that fear.
[01:40:00.668 --> 01:40:08.390]  Yes, they're announcing the censorship and the secret arrest to try to scare those of us that are awake and further dumb down those that aren't.
[01:40:08.430 --> 01:40:10.831]  Look, look, the military, the police are waking up.
[01:40:11.411 --> 01:40:11.751]  Okay?
[01:40:12.151 --> 01:40:13.312]  And you know what?
[01:40:13.472 --> 01:40:14.752]  You just gotta stop caring.
[01:40:15.212 --> 01:40:15.892]  The answer to 1984 is 1776.
[01:40:19.582 --> 01:40:27.644]  Our forebearers were ragtag, 3% of the population on record were anti-redcoat and anti-abuse.
[01:40:28.365 --> 01:40:29.925]  By the end of the war, they were 5%.
[01:40:31.166 --> 01:40:33.946]  Okay?
[01:40:33.966 --> 01:40:33.946]  3%.
[01:40:34.827 --> 01:40:36.467]  And they said, you know what?
[01:40:36.867 --> 01:40:45.670]  We're standing up against an army who the French and the Spanish and the Russians and the Arabs, nobody'd ever beat the British military.
[01:40:47.170 --> 01:40:47.510]  Okay?
[01:40:48.011 --> 01:40:52.454]  Until they ran into the Wild British of the colonies, mixed in with the Germans and everybody else.
[01:40:52.994 --> 01:40:57.237]  And the point is, is they, and they got their butt kicked over seven years, because we didn't give up.
[01:40:57.777 --> 01:40:58.138]  Okay?
[01:40:58.838 --> 01:41:00.920]  The minute we lose is when we're afraid.
[01:41:01.280 --> 01:41:02.541]  Fear is the enemy.
[01:41:02.841 --> 01:41:05.663]  Commit to destroying the New World Order in the Info War.
[01:41:05.983 --> 01:41:07.284]  Commit fully!
[01:41:07.464 --> 01:41:08.685]  And the victory is yours!
[01:41:09.405 --> 01:41:12.428]  There's no other way to go, because the other way is eugenics and death.
[01:41:12.908 --> 01:41:15.550]  Okay, Austin in Oregon, you're on the air, go ahead.
[01:41:16.792 --> 01:41:17.853]  Hey Alex, great show.
[01:41:18.174 --> 01:41:19.115]  God bless, go ahead.
[01:41:19.896 --> 01:41:27.124]  I remember a while back reading Tom Clancy's Rainbow Six around the time you woke me up to the whole global death cult thing.
[01:41:28.225 --> 01:41:32.590]  What are your thoughts about that kind of scenario happening at like the Olympics in London?
[01:41:34.326 --> 01:41:35.967]  Or any kind of bio-attack, really.
[01:41:36.027 --> 01:41:45.031]  I mean, it seems like it's kind of in the cards still, and you've been right about a lot of other kind of false flag things going on, but what do you think about that kind of bio-attack happening?
[01:41:45.171 --> 01:41:45.931]  Well, here's the deal.
[01:41:45.971 --> 01:41:50.774]  By exposing a massive bio-attack and that it's in the cards, that can back them off.
[01:41:51.454 --> 01:41:55.357]  Just like they've said war with Iran is imminent for a year, but now 100,000 U.S.
[01:41:55.677 --> 01:42:07.005]  troops are massing, the missiles are getting in place, and now the Secretary of Defense said, yeah, Israel's getting ready to hit them in the next four months, but then when we're anti-war, they say, be quiet, conspiracy theorist, there's no plan to hit Iran.
[01:42:07.981 --> 01:42:11.603]  Kind of like last week, Obama came out and said, yeah, my drones are killing people.
[01:42:11.643 --> 01:42:13.184]  And they said, that's classified.
[01:42:13.224 --> 01:42:13.885]  Don't talk about it.
[01:42:14.105 --> 01:42:15.566]  It's well known the drones are doing that.
[01:42:15.786 --> 01:42:17.047]  They mean it's classified.
[01:42:17.427 --> 01:42:18.888]  Free speech is classified.
[01:42:19.408 --> 01:42:22.470]  Don't talk about it as if the president is some kept minion.
[01:42:22.890 --> 01:42:29.594]  And that's what the system's trying to do, is train people that you have no free speech to even speak out against the drones, because that's national security.
[01:42:30.935 --> 01:42:33.177]  But here's what concerns me.
[01:42:34.176 --> 01:42:35.276]  All over the place, brother.
[01:42:35.697 --> 01:42:45.240]  They're hyping the airborne Ebola, the airborne mousepox, stuff that kills over 90% of those that come in contact with it, and admitting that governments, our own governments, produced it.
[01:42:45.880 --> 01:42:51.202]  So they're kind of introducing the attack to people, and they always do that ahead of releasing it.
[01:42:52.422 --> 01:42:58.104]  So they're already bio-attacking us at small levels, but they could go with a hot bio-attack that kills billions.
[01:43:02.822 --> 01:43:06.466]  Hundreds of nations have fallen to tyranny in the last century alone.
[01:43:06.846 --> 01:43:09.850]  This is our last chance to not relive history.
[01:43:10.090 --> 01:43:14.855]  As they're finishing off this agenda, they'll be pulling the rug from underneath Americans at home.
[01:43:14.875 --> 01:43:21.122]  We have tremendous influence on our President and Congress, and they really are calling the shots.
[01:43:21.282 --> 01:43:23.525]  I think it's incumbent upon all of us
[01:43:24.045 --> 01:43:24.325]  Tim Geithner?
[01:43:24.345 --> 01:43:24.785]  Bernanke?
[01:43:24.865 --> 01:43:25.486]  They're arsonists!
[01:43:25.546 --> 01:43:26.806]  They're asking for more matches!
[01:43:26.827 --> 01:43:29.068]  And the Congress is saying, who do we make the check out to?
[01:43:42.955 --> 01:43:49.881]  Today seems like nobody does care and right now in Washington DC we have seen a fall of the republic.
[01:43:50.221 --> 01:43:59.349]  Get your copy of Fall of the Republic on DVD at InfoWars.com or watch it online right now in super high quality at PrisonPlanet.tv
[01:44:01.465 --> 01:44:02.727]  Hi, this is Alex Jones.
[01:44:02.767 --> 01:44:08.114]  Did you know that the global elite are now storing non-hybrid seeds in secret storage vaults near the Arctic Circle?
[01:44:08.354 --> 01:44:12.980]  Did you know that in a real meltdown, non-hybrid seeds can become more valuable than silver or gold?
[01:44:13.381 --> 01:44:13.781]  It's true.
[01:44:13.861 --> 01:44:18.407]  Seeds have outperformed even gold and silver before in this country, and it's possible they could even happen again.
[01:44:18.928 --> 01:44:23.631]  So our friends at Solutions from Science have put together the perfect mix of non-hybrid seeds.
[01:44:24.152 --> 01:44:26.093]  They call it a Survival Seed Bank.
[01:44:26.473 --> 01:44:31.076]  And it can produce an endless supply of nutrient-dense food for you and your family.
[01:44:31.276 --> 01:44:32.177]  And here's the best part.
[01:44:32.397 --> 01:44:35.159]  These seeds have not been genetically modified in any way.
[01:44:35.459 --> 01:44:38.781]  And you actually get enough seeds to plant a full acre crisis garden.
[01:44:39.081 --> 01:44:41.923]  So visit them today at SurvivalSeedBank.com.
[01:44:42.284 --> 01:44:44.165]  That's SurvivalSeedBank.com.
[01:44:44.505 --> 01:44:45.426]  Or give them a call at 877-327-0365.
[01:44:49.048 --> 01:44:50.831]  That's 877-327-0365.
[01:44:53.295 --> 01:44:57.803]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[01:44:58.123 --> 01:45:00.507]  This is Alex Jones for survivalseedbank.com.
[01:45:01.434 --> 01:45:04.075]  I've been telling you about eFoods Direct for a while now.
[01:45:04.355 --> 01:45:07.857]  Here are my top 10 reasons to stock up on food from eFoods Direct.
[01:45:08.057 --> 01:45:08.538]  Number 10.
[01:45:08.578 --> 01:45:10.839]  The food I get from eFoods Direct tastes great.
[01:45:11.119 --> 01:45:11.339]  Number 9.
[01:45:11.859 --> 01:45:13.660]  The eFoods meals are easy to prepare.
[01:45:13.680 --> 01:45:16.982]  8. eFoods Direct delivers the food right to my front door.
[01:45:17.602 --> 01:45:16.982]  7.
[01:45:17.922 --> 01:45:19.383]  Most of these meals cost less than $2.
[01:45:20.583 --> 01:45:19.383]  6.
[01:45:20.944 --> 01:45:23.105]  With their large variety, I can eat it every day. 5.
[01:45:24.165 --> 01:45:27.048]  I always have access to high quality and delicious food.
[01:45:27.349 --> 01:45:31.093]  Number four, eFoods products don't spoil, so I never waste any food.
[01:45:31.333 --> 01:45:34.416]  Three, eFoods uses only safe, healthy ingredients.
[01:45:34.717 --> 01:45:38.841]  Number two, I have my own food supply and don't depend on the grocery store.
[01:45:39.021 --> 01:45:44.888]  And the number one reason I promote eFoods Direct is they build special offers just for my listeners.
[01:45:45.228 --> 01:45:46.009]  Folks, don't wait.
[01:45:46.169 --> 01:45:47.371]  Get prepared now.
[01:45:47.431 --> 01:45:49.113]  We all need to be self-sufficient.
[01:45:49.393 --> 01:45:51.937]  Call eFoodsDirect at 800-409-5633 and ask for the Alex Jones Special.
[01:45:51.977 --> 01:45:54.700]  Call eFoodsDirect at 800-409-5633 or eFoodsDirect.com forward slash Alex.
[01:46:01.368 --> 01:46:06.849]  When you're out on the road, the last place you want to be is on the road.
[01:46:08.030 --> 01:46:12.791]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[01:46:13.171 --> 01:46:19.973]  There's a place down in Tennessee, where they make blue diamond gusset jeans.
[01:46:21.893 --> 01:46:24.194]  They sew pride in every stitch.
[01:46:25.974 --> 01:46:27.915]  Guarantee you'll love the way they fit.
[01:46:30.390 --> 01:46:34.253]  Put a diamond gusset in the crotch where you need it most.
[01:46:34.993 --> 01:46:38.115]  Blue diamond gussets got it.
[01:46:38.815 --> 01:46:39.636]  Others don't.
[01:46:40.056 --> 01:46:41.938]  We turn jeans inside out.
[01:46:42.198 --> 01:46:43.699]  Diamond gusset jeans.
[01:46:43.979 --> 01:46:46.540]  Made in the USA with unparalleled quality.
[01:46:46.861 --> 01:46:53.125]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection so you can ride all day with confidence.
[01:46:53.485 --> 01:46:55.706]  Order yours at gusset.com.
[01:46:56.207 --> 01:46:58.228]  Diamond gusset jeans got it.
[01:46:58.568 --> 01:46:59.329]  Others don't.
[01:47:02.529 --> 01:47:05.394]  Coast to coast, direct from Austin.
[01:47:06.115 --> 01:47:10.202]  You're listening to the Alex Jones Broadcasting Network.
[01:47:11.704 --> 01:47:16.732]  From the front lines of the information war, it's Alex Jones.
[01:47:19.384 --> 01:47:20.384]  All right, here's the deal.
[01:47:20.824 --> 01:47:24.045]  I got like 20 phone calls and 10, 11 minutes to get to them.
[01:47:24.805 --> 01:47:27.866]  I want to talk to everybody, so I'm going to try to shut up and just have you talk.
[01:47:28.286 --> 01:47:29.607]  Maybe give a 10-second comment.
[01:47:29.947 --> 01:47:34.688]  Ellen, Michael, Bill, John, Joe, Brandon, Kenny, Dusty, and Matt.
[01:47:34.708 --> 01:47:35.648]  I'll try to at least get to those.
[01:47:35.828 --> 01:47:37.729]  Ellen in Colorado, thanks for holding.
[01:47:37.769 --> 01:47:38.289]  You're on the air.
[01:47:38.962 --> 01:47:41.283]  Yes, thank you Alex for taking my call.
[01:47:41.723 --> 01:47:53.905]  Before I launch into my question for you, I would just like to reach out to all Colorado listeners and, you know, encourage everyone to caucus Tuesday night for Ron Paul.
[01:47:53.945 --> 01:47:54.205]  Yes.
[01:47:54.705 --> 01:48:02.567]  If you don't know where your caucus location is, just Google your county Republican Party website.
[01:48:03.007 --> 01:48:11.750]  And they'll have all the information there in terms of how to, you know, put your address in and get your precinct number and then the address of the caucus.
[01:48:12.590 --> 01:48:23.814]  Okay, so that having been said, the driver behind my calling today, Alex, is that I generally listen to your show on my cell phone in the car.
[01:48:23.834 --> 01:48:24.714]  I've got a Bluetooth.
[01:48:25.911 --> 01:48:39.474]  And yesterday I was driving around doing errands all day and the number to your telephone, you know, call, to listen to your telephone call, was jammed.
[01:48:40.762 --> 01:48:45.586]  Well, I know there's a bunch of systems where people can call and listen to numbers.
[01:48:45.626 --> 01:48:46.587]  I know we've got that.
[01:48:46.647 --> 01:48:48.849]  It might have been down yesterday, and I appreciate your call.
[01:48:49.169 --> 01:48:56.535]  We also have the free Droid and iPhone apps that are at the Listen section of InfoWars.com.
[01:48:56.555 --> 01:48:57.475]  We'll have to look into that.
[01:48:57.896 --> 01:48:58.877]  It might not have been jammed.
[01:48:58.917 --> 01:49:00.398]  It might have just been a technical difficulty.
[01:49:00.418 --> 01:49:06.283]  But they're openly calling for censorship, and Twitter and Google are now saying they'll censor under any government request.
[01:49:06.423 --> 01:49:07.403]  No judge, no jury.
[01:49:07.904 --> 01:49:08.765]  It's very serious.
[01:49:08.805 --> 01:49:09.905]  So thank you so much for the call.
[01:49:10.826 --> 01:49:11.888]  Michael in Texas.
[01:49:12.308 --> 01:49:13.350]  No, Michelle in Texas.
[01:49:13.390 --> 01:49:14.231]  Go ahead, you're on the air.
[01:49:16.574 --> 01:49:17.495]  Oh, hi, Alex.
[01:49:17.535 --> 01:49:18.056]  Can you hear me?
[01:49:18.076 --> 01:49:18.576]  Yes, I can.
[01:49:18.616 --> 01:49:18.937]  Welcome.
[01:49:19.838 --> 01:49:20.839]  Hi.
[01:49:21.320 --> 01:49:26.086]  Well, I just want to ask you, what do you think about the Nevada caucuses last night?
[01:49:26.126 --> 01:49:28.509]  I mean, they haven't even reported all the votes yet.
[01:49:29.577 --> 01:49:33.479]  Yeah, there was a fraud in Iowa, fraud in South Carolina, certified and confirmed.
[01:49:34.220 --> 01:49:36.701]  And Ron Paul in many polls was in first place there.
[01:49:37.442 --> 01:49:39.143]  And there is massive election fraud.
[01:49:39.223 --> 01:49:39.923]  I told people.
[01:49:40.423 --> 01:49:44.506]  Just because he wins all the straw polls and in many national polls is number one, they're going to try to steal it.
[01:49:44.986 --> 01:49:46.547]  People say, well then why should Ron Paul run?
[01:49:46.567 --> 01:49:51.030]  Because he's injecting real ideas and it's building the movement for liberty.
[01:49:51.830 --> 01:49:53.070]  I mean, we're in deep, deep trouble.
[01:49:53.110 --> 01:49:55.011]  Look at how they gave him the least time in the debates.
[01:49:55.451 --> 01:49:57.072]  Look at how they said he can't win.
[01:49:57.092 --> 01:49:59.472]  I mean, they're engaged in every trick they can.
[01:49:59.492 --> 01:50:06.934]  And yeah, I mean, we haven't gotten the proof yet in Nevada of fraud, but we got it in Iowa and South Carolina.
[01:50:08.535 --> 01:50:16.457]  Yeah, I mean, I basically sat here on the CNN website and I watched that last late night caucus and 183 votes went to Ron Paul.
[01:50:20.350 --> 01:50:29.852]  And I'm just, me and all the other people on the Facebook page, we blow it up, we repost all the pictures every day, we're doing the money bombs, like we're doing everything we can.
[01:50:30.942 --> 01:50:35.983]  And it just blows my mind that that one caucus, that many people showed up.
[01:50:36.063 --> 01:50:38.683]  I mean, imagine the other counties and precincts.
[01:50:38.783 --> 01:50:39.484]  I mean, I'm sorry.
[01:50:39.884 --> 01:50:44.204]  Imagine all the other precincts that had that type of turnout for Ron.
[01:50:44.224 --> 01:50:45.305]  Well, look, I mean, here's the deal.
[01:50:45.705 --> 01:50:49.285]  Election fraud has been caught all over the country.
[01:50:49.725 --> 01:50:54.646]  The voting machine systems are built where you can't find out and prove anything.
[01:50:54.926 --> 01:50:56.167]  They're designed for fraud.
[01:50:56.207 --> 01:50:57.807]  That's come out in congressional testimony.
[01:50:58.547 --> 01:51:05.652]  And people have to wake up to just how bad this is and get paper ballots back that are counted precinct by precinct and then tallied properly.
[01:51:05.992 --> 01:51:15.998]  But even Iowa had that, and they admittedly cheated on that and have now nullified the Iowa caucuses and say, we don't know who won, but we're going to give it to Santorum.
[01:51:16.619 --> 01:51:18.060]  And that's hidden in plain view.
[01:51:18.100 --> 01:51:21.122]  We're just trained to accept anything these days.
[01:51:21.642 --> 01:51:22.162]  It's crazy.
[01:51:22.202 --> 01:51:22.983]  I appreciate your call.
[01:51:23.263 --> 01:51:25.464]  We have a private Federal Reserve that controls our money.
[01:51:26.065 --> 01:51:26.685]  We didn't have it until 1913.
[01:51:28.446 --> 01:51:30.247]  Let's talk to Bill in Georgia.
[01:51:30.287 --> 01:51:31.087]  You're on the air, Bill.
[01:51:32.108 --> 01:51:32.468]  Oh, yeah.
[01:51:32.508 --> 01:51:32.908]  Good evening.
[01:51:32.948 --> 01:51:33.368]  Hi, Bill.
[01:51:33.508 --> 01:51:34.069]  How you doing?
[01:51:34.209 --> 01:51:34.609]  Good, man.
[01:51:35.609 --> 01:51:36.210]  Good, good.
[01:51:36.610 --> 01:51:37.570]  Hey, kudos to you.
[01:51:37.590 --> 01:51:39.171]  I really appreciate everything you're doing.
[01:51:39.191 --> 01:51:40.411]  Well, I appreciate you, brother.
[01:51:40.451 --> 01:51:46.174]  I appreciate you calling and caring about liberty when the almighty steroid bowl is going.
[01:51:47.254 --> 01:51:49.215]  Like the other caller, faith not fear.
[01:51:49.275 --> 01:51:50.556]  That's what we need to have more of.
[01:51:52.029 --> 01:51:59.346]  And I was wondering, what were you thinking about that Obama disqualification trial here in Atlanta?
[01:52:00.540 --> 01:52:02.101]  Well, I mean, he's in contempt.
[01:52:02.321 --> 01:52:04.021]  He does have a fake social security number.
[01:52:04.041 --> 01:52:04.702]  That's been proven.
[01:52:05.322 --> 01:52:09.523]  The Kenyan government says that there's a record of him being born there, but it was removed.
[01:52:09.583 --> 01:52:10.464]  It's cut out of the book.
[01:52:10.484 --> 01:52:17.746]  I mean, George W. Bush, in the election, had the Secret Service go over there, and that's been confirmed, and it wasn't public.
[01:52:17.807 --> 01:52:19.427]  It took a FOIA request to get that.
[01:52:20.167 --> 01:52:25.489]  I mean, the State Department ruled his dad was not his dad, and kicked him out of the country.
[01:52:25.529 --> 01:52:26.650]  His dad looked nothing like him.
[01:52:27.580 --> 01:52:31.342]  I mean, yeah, Obama is an enigma wrapped in a riddle who reads off a teleprompter.
[01:52:31.662 --> 01:52:32.542]  I appreciate your call.
[01:52:33.302 --> 01:52:35.083]  Let's go ahead and talk to John in Texas.
[01:52:35.123 --> 01:52:35.743]  Moving quick here.
[01:52:35.783 --> 01:52:36.344]  John, welcome.
[01:52:37.644 --> 01:52:38.224]  Hello, Alex.
[01:52:38.505 --> 01:52:40.025]  Hey, buddy.
[01:52:40.045 --> 01:52:40.786]  Good to talk to you.
[01:52:40.986 --> 01:52:44.807]  I just wanted to thank you for waking up as many people as you have.
[01:52:45.708 --> 01:52:53.631]  You know, I paid a high price for being awakened, and I've been ostracized from my family.
[01:52:54.648 --> 01:52:55.289]  Because of that.
[01:52:55.809 --> 01:52:56.749]  And that's unfortunate.
[01:52:56.770 --> 01:52:59.451]  Wow, they don't believe in freedom and debate in the First Amendment?
[01:52:59.471 --> 01:53:00.512]  I thought they were Americans.
[01:53:00.912 --> 01:53:07.476]  Oh, they're agricultural people, but they are so totally brainwashed that they just don't get it.
[01:53:07.757 --> 01:53:12.920]  Well, you know, they call that, well, there's a couple different syndromes, but it's the Stockholm Syndrome.
[01:53:13.700 --> 01:53:16.322]  And it happens in every culture.
[01:53:16.362 --> 01:53:21.105]  People really get comfortable and think the government's their sweet daddy that loves them.
[01:53:21.665 --> 01:53:23.887]  And I would just keep working on your family.
[01:53:24.278 --> 01:53:32.845]  Well, I'm vocally passionate about good science, a healthy environment, responsible, informed educators, non-GMO food production.
[01:53:32.985 --> 01:53:34.247]  Oh, they love GMO.
[01:53:34.287 --> 01:53:38.350]  Why don't you give them all the thousands of studies that sterilizes every rat they feed it to?
[01:53:38.750 --> 01:53:49.780]  I had an argument two Thanksgivings ago with a PhD and a PhD candidate about GMOs, and I was basically told to leave.
[01:53:51.431 --> 01:53:52.311]  Oh, I know.
[01:53:52.331 --> 01:53:55.332]  They get on... Listen, they get on... Well, good, then.
[01:53:55.392 --> 01:53:57.572]  Don't let them... Don't hit them on the rear end.
[01:53:58.052 --> 01:54:01.973]  I mean, look, find people that are your spiritual family who are awake.
[01:54:02.573 --> 01:54:04.074]  I mean, this happened in Nazi Germany.
[01:54:04.114 --> 01:54:06.354]  This happened in 1776 here in the U.S.
[01:54:06.714 --> 01:54:07.794]  This is gonna happen again.
[01:54:08.635 --> 01:54:13.736]  And, you know, especially... Salesmen will tell you, family's the hardest to sell on anything.
[01:54:14.336 --> 01:54:18.257]  You could be selling snow cones in hell and people wouldn't buy it if you were family.
[01:54:18.617 --> 01:54:19.657]  So don't feel bad, brother.
[01:54:21.952 --> 01:54:22.712]  And I support you.
[01:54:22.732 --> 01:54:24.093]  I bought your tapes, and I'm a member.
[01:54:24.674 --> 01:54:25.834]  And hang in there.
[01:54:26.054 --> 01:54:27.695]  And I know I'm preaching to the choir.
[01:54:28.756 --> 01:54:32.578]  All I can say is we need to organize to the point where we can be effective.
[01:54:32.758 --> 01:54:33.398]  No, I hear you.
[01:54:33.478 --> 01:54:34.719]  But you're not just talking to the choir.
[01:54:35.559 --> 01:54:36.860]  We have our regular listeners.
[01:54:36.900 --> 01:54:41.303]  We've got computer systems and analytics and numbers and breakdowns.
[01:54:41.983 --> 01:54:48.166]  We've got 15 million listeners or website visitors, total views and listens a week now, growing.
[01:54:48.606 --> 01:54:50.467]  In three or four months, it'll be like 18 million.
[01:54:51.783 --> 01:54:57.248]  Point is, about 35% of that is new every week.
[01:54:57.689 --> 01:55:07.479]  They come through, most of them never come back again, but a small percent, I think it's like 6% or so each month, 7%, that sticks.
[01:55:08.259 --> 01:55:11.643]  So 35% is new every month, and we just keep getting bigger.
[01:55:11.683 --> 01:55:11.983]  They come by,
[01:55:13.393 --> 01:55:16.135]  They don't, you know, they listen, they check it out, they leave.
[01:55:16.856 --> 01:55:18.037]  But some stay.
[01:55:18.737 --> 01:55:19.938]  And so that's how it works.
[01:55:20.018 --> 01:55:21.860]  I mean, look, look, look, look.
[01:55:22.180 --> 01:55:29.486]  When the depression continues, when the breakdown of society happens, when all this accelerates, they'll remember what you said.
[01:55:30.207 --> 01:55:30.987]  Who's up next here?
[01:55:33.789 --> 01:55:35.591]  John in Texas, you're on the air, go ahead.
[01:55:40.066 --> 01:55:40.647]  Hello?
[01:55:41.088 --> 01:55:42.551]  Yeah, I knew we already talked to John.
[01:55:42.871 --> 01:55:44.194]  Joe in Idaho, you're on the air.
