[00:00:00.009 --> 00:00:00.429]  Network.
[00:23:30.200 --> 00:23:35.223]  And are even powerful enough to purify treated, untreated or even stagnant pond water.
[00:23:35.623 --> 00:23:41.988]  As always, all orders over $50 are shipped free, and GCN listeners get 5% off all ceramic filter systems.
[00:23:42.329 --> 00:23:49.715]  Order online at BigBerkeyWaterFilters.com, spelled B-E-R-K-E-Y, waterfilters.com.
[00:23:50.075 --> 00:23:52.657]  Or call 877-99-BERKEY.
[00:23:52.957 --> 00:23:56.500]  That's 877-99-BER-K-E-Y.
[00:23:56.900 --> 00:23:58.081]  Gift well this Christmas.
[00:23:58.302 --> 00:23:59.743]  Give a Big Berkey Water Filter!
[00:24:03.857 --> 00:24:09.000]  The Genesis Communications Radio Network proudly presents The Alex Jones Show.
[00:24:09.681 --> 00:24:11.982]  Because there's a war on for your mind.
[00:24:33.490 --> 00:24:44.053]  You see, the Republican Party is bought and paid for by Goldman Sachs, JP Morgan, Bank of America, Wells Fargo, and the big global crime syndicates.
[00:24:45.033 --> 00:24:53.855]  The groups that publicly run the giant money laundering operations, hundreds of billions a year, Wells Fargo gets caught, nobody gets in trouble, continues it, along with Wachovia.
[00:24:55.180 --> 00:24:57.982]  They're the people that create the derivatives and have the government sign on to it.
[00:24:58.042 --> 00:25:02.264]  So they want us up at 80% taxes like France.
[00:25:02.304 --> 00:25:03.165]  They said that's the model.
[00:25:03.405 --> 00:25:04.586]  They're all exempt offshore.
[00:25:05.946 --> 00:25:07.787]  They don't pay taxes or almost no taxes.
[00:25:07.967 --> 00:25:08.668]  That's all on record.
[00:25:09.841 --> 00:25:11.842]  Even when they get government bailouts, they don't pay taxes.
[00:25:12.422 --> 00:25:24.026]  You pay taxes, just like Howard Dean said, and we've got that clip coming up, that, oh, not just the rich people, everybody needs to pay more taxes.
[00:25:24.646 --> 00:25:26.286]  And I told you this would happen.
[00:25:26.966 --> 00:25:31.008]  You see, they have the Republicans come out and go, we're only for $990 billion in new taxes, not $1.6 billion, Obama, a year.
[00:25:35.760 --> 00:25:40.988]  And, you know, we're only for retroactive for this tax back one year, not three.
[00:25:41.890 --> 00:25:42.871]  Oh, they're talking about that.
[00:25:44.574 --> 00:25:47.157]  And they're talking about getting rid of the deduction on your mortgage.
[00:25:47.198 --> 00:25:48.500]  I mean, that's another $600 billion.
[00:25:50.834 --> 00:25:52.295]  And it's all in the Washington Post.
[00:25:52.875 --> 00:25:56.937]  On Monday, Republicans make their fiscal cliff counteroffer.
[00:25:57.578 --> 00:26:01.500]  Which, if a Democrat was calling for it, you know, Republicans would go jump off a cliff.
[00:26:02.020 --> 00:26:04.201]  Now, that's, quote, the loyal opposition.
[00:26:04.441 --> 00:26:06.603]  Then Obama basically calls for triple that.
[00:26:07.283 --> 00:26:11.926]  And dozens of new taxes, on top of the 3.8 healthcare tax on all major investments.
[00:26:12.566 --> 00:26:14.167]  I mean, it goes on and on.
[00:26:15.345 --> 00:26:19.547]  And the general moron public, especially Obama supporters.
[00:26:20.187 --> 00:26:31.911]  Folks, as soon as Obamacare goes in, they're going to say that the unemployment problem has been fixed, because they're going to count people that get cut to 20 hours a week part-time, so employers don't have to pay for the Obamacare that will bankrupt them.
[00:26:33.212 --> 00:26:39.234]  They'll just count people getting two or three jobs as new people getting total jobs.
[00:26:41.070 --> 00:26:46.613]  And it's just incredible what this is going to do to the poorest Americans.
[00:26:46.993 --> 00:26:53.897]  And they're so dumbed down that they actually think Obama works for them and wanted to give them some rich guy's money.
[00:26:53.917 --> 00:26:56.799]  The rich guys run Obama, you idiots.
[00:26:57.339 --> 00:26:58.379]  That's why they're rich.
[00:26:58.439 --> 00:26:59.640]  They're inside scammers.
[00:27:00.020 --> 00:27:08.242]  And they want to shut down productive middle class that actually hire people and actually go to nice restaurants and actually get their hair done and actually buy clothes and cars.
[00:27:08.642 --> 00:27:11.043]  They say they want to get rid of that old economy.
[00:27:11.303 --> 00:27:12.483]  They call that wasteful.
[00:27:12.923 --> 00:27:18.684]  It's a post-industrial world, you stupid, dumb, moron Obama supporters.
[00:27:18.704 --> 00:27:20.365]  They're going to shut the economy off.
[00:27:20.965 --> 00:27:23.946]  You think 50 million people on food stamps from 25 million is a problem?
[00:27:24.107 --> 00:27:25.407]  They say they're going to double it again.
[00:27:25.627 --> 00:27:27.068]  They're going to break this country.
[00:27:28.248 --> 00:27:31.230]  And here it is, Republicans wave the white flag.
[00:27:31.250 --> 00:27:32.410]  This came out last night.
[00:27:33.371 --> 00:27:40.334]  And they're saying, OK, OK, we'll just go ahead and have an orderly surrender.
[00:27:40.954 --> 00:27:44.616]  He's hoping to lead his fractious GOP to an orderly surrender.
[00:27:45.377 --> 00:27:48.138]  And they may go ahead and vote to just give Obama
[00:27:49.517 --> 00:27:55.718]  Give Obama control over the power of the purse on the debt limit, and the dictatorship is pretty much complete.
[00:27:58.158 --> 00:27:59.239]  I mean, wow!
[00:27:59.819 --> 00:28:00.399]  Wow!
[00:28:01.839 --> 00:28:03.939]  Because the bankers want that, folks!
[00:28:04.580 --> 00:28:08.820]  The bankers want to break this country and tax the middle class out of existence.
[00:28:10.341 --> 00:28:10.841]  Look at this.
[00:28:10.861 --> 00:28:12.841]  This is an economic collapse blog.
[00:28:12.901 --> 00:28:14.761]  Michael Schneider reported at Infowars.com.
[00:28:14.801 --> 00:28:17.522]  He says, show this to anyone that believes taxes are too low.
[00:28:17.942 --> 00:28:18.342]  And he goes,
[00:28:19.802 --> 00:28:21.204]  Down just some of the taxes.
[00:28:21.284 --> 00:28:27.834]  Building permit taxes, capital gains taxes, cigarette taxes, court fines, dog licensing taxes, driver's license fees.
[00:28:28.894 --> 00:28:52.389]  Federal unemployment taxes, fishing licenses, food license taxes, gasoline taxes, gift taxes, hunting taxes, inheritance taxes, inventory taxes, not to mention all the stuff passed on what you buy, IRS interest charges, IRS penalties, liquor taxes, luxury taxes, hotel taxes, you name it, travel taxes, marriage license taxes, Medicare taxes, Medicare tax surcharge, Obamacare individual mandate,
[00:28:52.529 --> 00:29:19.334]  Excise tax, Obama surtax on investment income 3.8, property taxes, recreational vehicle taxes, toll booth taxes, I should add hospital district taxes, franchise state taxes, state taxes, sales taxes, self-employment taxes, school taxes, septic permit taxes, service charge taxes, social security taxes, standard employment taxes, tanning taxes, telephone, federal excise taxes, topless bar taxes, I'm adding that one,
[00:29:19.934 --> 00:29:36.592]  Telephone, Federal Universal Service Fee Taxes, Telephone Minimum Usage Surcharge Taxes, Telephone State and Local Taxes, Tire Taxes, Toll Taxes, Traffic Fines, Utility Taxes, Vehicle Registration Taxes, Worker Compensation Taxes, Computer Manufacturing Taxes.
[00:29:36.952 --> 00:29:38.974]  It just goes on and on for page after page.
[00:29:39.515 --> 00:29:40.776]  I couldn't even get into a third of it.
[00:29:41.036 --> 00:29:50.024]  Okay, we'll be back with our government running Al Qaeda, blowing up another country, throwing Christians off high-rises, slitting their throats, blowing up churches.
[00:29:51.726 --> 00:29:54.728]  We're on the march, the empire's on the run.
[00:29:55.649 --> 00:29:58.352]  Alex Jones and the GCN Radio Network.
[00:30:04.344 --> 00:30:12.031]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[00:30:12.451 --> 00:30:16.094]  Alex and his staff have used these pure soap products for years.
[00:30:16.534 --> 00:30:23.360]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[00:30:23.841 --> 00:30:26.663]  See them on the web at 5starsoap.com.
[00:30:26.863 --> 00:30:31.347]  Or call 800-340-7091 for a free catalog.
[00:30:31.687 --> 00:30:37.351]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[00:30:37.632 --> 00:30:42.736]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[00:30:43.036 --> 00:30:44.657]  This is an amazing deal.
[00:30:45.038 --> 00:30:49.641]  You can save thousands of dollars and you will love the way real soap makes you feel.
[00:30:50.262 --> 00:30:52.424]  See them on the web at 5starsoap.com.
[00:30:52.984 --> 00:30:54.846]  Or call 800-340-7091 for a free catalog.
[00:31:01.894 --> 00:31:04.675]  Have you ever wanted to generate your own supply of electrical power?
[00:31:04.935 --> 00:31:06.635]  Even save money on your electric bill?
[00:31:06.915 --> 00:31:10.236]  If so, this could be one of the most important messages you will ever hear.
[00:31:10.537 --> 00:31:12.617]  Solar power generators are now available.
[00:31:12.737 --> 00:31:16.178]  These emergency backup systems provide life-saving electrical power.
[00:31:16.378 --> 00:31:22.200]  Unlike gas generators, a solar generator runs quietly, emits no fumes, and produces electricity from the sun.
[00:31:22.460 --> 00:31:25.821]  It's like having an electrical power plant running quietly in your own home.
[00:31:26.161 --> 00:31:30.764]  Run sump pumps, shortwave radios, computers, and even keep your food from spoiling.
[00:31:30.904 --> 00:31:36.648]  Whether it's hurricanes, ice storms, brownouts or blackouts, you'll never suffer through painful power outages again.
[00:31:36.888 --> 00:31:37.949]  And here's the best news.
[00:31:38.169 --> 00:31:41.131]  A remarkable fall truckload sale is going on right now.
[00:31:41.331 --> 00:31:45.133]  It gets you $1,700 in bonuses when you buy a solar generator.
[00:31:45.253 --> 00:31:47.875]  To find out why these solar generators are the best generators,
[00:31:48.055 --> 00:31:50.896]  And get $1,700 in bonuses for doing so.
[00:31:51.076 --> 00:31:52.976]  Go to falltruckloadsale.com.
[00:31:53.096 --> 00:31:54.957]  That's falltruckloadsale.com.
[00:31:55.177 --> 00:31:57.237]  Generate your own supply of electricity.
[00:31:57.337 --> 00:31:59.298]  Go to falltruckloadsale.com.
[00:31:59.398 --> 00:32:01.298]  That's falltruckloadsale.com.
[00:32:02.418 --> 00:32:08.240]  Now that we have moved into the winter season, there is an increased need to support our immunity and health.
[00:32:09.153 --> 00:32:15.058]  At Silverlungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[00:32:15.899 --> 00:32:25.987]  Our most popular silver-based products are the 32-ounce NanoSilver solutions, our 2-ounce NanoSilver nasal applicators, as well as our all-natural silver soaps.
[00:32:26.868 --> 00:32:28.829]  Just released is our 100% natural silver gel.
[00:32:30.991 --> 00:32:37.195]  Our new silver gel is not based on synthetic gelling agents which quickly evaporate and leave the silver at the surface.
[00:32:37.915 --> 00:32:48.342]  But rather, we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera to quickly penetrate and nourish the skin while delivering the silver more effectively.
[00:32:49.182 --> 00:32:56.747]  Visit www.silverlungs.com and click on our store page to find what silver based products are best for you.
[00:32:57.932 --> 00:33:00.479]  That's www.silverlungs.com.
[00:33:09.056 --> 00:33:12.359]  Waging war on corruption.
[00:33:13.440 --> 00:33:19.145]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[00:33:21.707 --> 00:33:33.897]  Lord Christopher Monckton, he is going to be joining us from Qatar, where he got thrown out of the UN conference with some breaking intel, coming up in the next hour today.
[00:33:34.998 --> 00:33:40.121]  In the third hour, we're going to have the premiere of My Son on radio and TV.
[00:33:40.161 --> 00:33:45.124]  You've heard him a few times, but this time you'll see him if you're watching at PrisonPlanet.tv.
[00:33:45.144 --> 00:33:48.426]  He exposes terrorism 101 and how it's staged.
[00:33:48.486 --> 00:33:49.787]  It's pretty powerful.
[00:33:50.087 --> 00:33:51.168]  It's about three minutes long.
[00:33:52.148 --> 00:33:53.490]  That is coming up today.
[00:33:54.330 --> 00:34:04.561]  Also, David Ortiz did a report on the fact that they're talking about now having Black Friday in and around Christmas, more of this insanity, more of this con artistry.
[00:34:05.502 --> 00:34:06.823]  So he's got a man on the street on that.
[00:34:06.903 --> 00:34:08.385]  And then Joe Rogan, my old friend,
[00:34:09.205 --> 00:34:15.246]  The full video, I don't know, like 50 minutes long, is up at PrisonPlanet.tv right now.
[00:34:15.786 --> 00:34:19.727]  It's also up at Infowars.com and PrisonPlanet.com if you want to see that.
[00:34:20.067 --> 00:34:21.268]  Best interview I've ever done with Joe.
[00:34:22.408 --> 00:34:29.729]  And we're going to be airing some excerpts on that, his take on Pat Tillman, and a lot more coming up in the third hour today as well.
