[00:00:00.089 --> 00:00:00.750]  Find out right now!
[00:29:47.149 --> 00:30:09.575]  And so it's about opium, it's about trillions in oil, hundreds of billions in weapon sales, permanent bases, destabilizing regions, but it's more about a police state domestically driving us into total debt and demonizing us worldwide so the last lone superpower can then be knocked out and merged into a world parliamentary system.
[00:30:10.157 --> 00:30:10.898]  And that's what the U.N.
[00:30:10.938 --> 00:30:11.478]  and others are doing.
[00:30:11.498 --> 00:30:16.702]  They're demonizing the crimes and blaming all of the global agenda on U.S.
[00:30:17.803 --> 00:30:20.005]  neocons when they're just puppets of these people.
[00:30:21.446 --> 00:30:23.808]  I'll continue with how they've set us up for a fall.
[00:30:25.929 --> 00:30:26.850]  We're on the march.
[00:30:27.331 --> 00:30:28.952]  The empire's on the run.
[00:30:29.853 --> 00:30:32.535]  Alex Jones and the GCN Radio Network.
[00:30:36.167 --> 00:30:40.130]  I found this company online and they have this really unique variety of salt wellness products.
[00:30:40.351 --> 00:30:43.894]  I read some of the articles and ended up ordering this beautiful salt lamp.
[00:30:44.174 --> 00:30:48.257]  According to the company, they said that the salt crystal lamps gently purify indoor air.
[00:30:48.537 --> 00:30:49.258]  I was so amazed.
[00:30:51.380 --> 00:30:54.644]  In a perfect night light, both my husband and I could tell the difference.
[00:30:55.004 --> 00:31:00.271]  Soleilwellness.com is a unique company that offers Salt Wells products from around the world.
[00:31:00.671 --> 00:31:06.599]  So, I went back to the site and ordered their Soleil Simple Natural Cleaning products, also made with Himalayan salt.
[00:31:06.879 --> 00:31:08.521]  I figured it would clean really well.
[00:31:08.881 --> 00:31:12.043]  And natural cleaning products worked wonderfully and there was no scent.
[00:31:12.203 --> 00:31:16.084]  This company has so many products my whole family can enjoy and feel better with.
[00:31:16.364 --> 00:31:17.865]  Plus, the service was great.
[00:31:18.185 --> 00:31:23.327]  If you're interested in natural homeopathic time-tested remedies, visit SoleilWellness.com.
[00:31:23.367 --> 00:31:26.509]  That's S-O-L-A-Y Wellness dot com.
[00:31:26.669 --> 00:31:27.149]  Or call 312-224-2710.
[00:31:27.169 --> 00:31:27.209]  312-224-2710.
[00:31:35.683 --> 00:31:38.066]  Attention, attention everyone!
[00:31:38.166 --> 00:31:40.629]  A brand new invention just released.
[00:31:40.709 --> 00:31:45.395]  It's called Wristease, the new patented portable ergonomic wrist support.
[00:31:46.053 --> 00:31:52.881]  Wristease comforts your wrists from the sometimes painful tasks of typing, writing, using a mouse or adding machine.
[00:31:53.421 --> 00:32:06.196]  Unlike most conventional wrist pads that are either attached to a mouse pad or lay flat in front of your keyboard, Wristease is totally portable and ideal for laptop users and technicians who are constantly on the go.
[00:32:06.736 --> 00:32:10.717]  Wristease is perfect for children doing homework or playing video games.
[00:32:11.177 --> 00:32:21.260]  Wristease provides the proper comfort and support for all ages and Wristease provides comfort for victims of carpal tunnel syndrome and other repetitive injuries.
[00:32:21.640 --> 00:32:24.641]  You can order Wristease now at Wristease.com.
[00:32:25.041 --> 00:32:26.262]  That's Wristease.
[00:32:26.682 --> 00:32:31.643]  W-R-I-S-T-E-A-S-E Wristease.com.
[00:32:31.803 --> 00:32:33.684]  Once again, Wristease.com.
[00:32:37.907 --> 00:32:38.627]  Pinch me, Bill.
[00:32:38.907 --> 00:32:39.868]  I can't believe it.
[00:32:40.288 --> 00:32:43.089]  A few months ago, I couldn't even afford gas for my car.
[00:32:43.469 --> 00:32:45.990]  And here we are with season tickets on the 50-yard line.
[00:32:46.010 --> 00:32:48.191]  I know what you mean, John.
[00:32:48.211 --> 00:32:52.433]  I remember the day you saw my new car and asked me if I robbed Bill Gates.
[00:32:52.933 --> 00:32:56.735]  Our lives sure have changed since we discovered DidYouRobBillGates.com.
[00:32:56.835 --> 00:32:58.435]  I was struggling to make ends meet.
[00:32:58.855 --> 00:33:03.757]  Now I've got a new car and a college fund for Lisa when she graduates from high school next year.
[00:33:04.057 --> 00:33:05.118]  And I owe it all to you.
[00:33:05.698 --> 00:33:08.680]  Because you told me about DidYouRobBillGates.com.
[00:33:08.720 --> 00:33:12.142]  Hey John, we all win when the money problems disappear.
[00:33:12.162 --> 00:33:13.463]  I want to tell everybody.
[00:33:13.703 --> 00:33:17.065]  Because the more people we have on the success team, the better it works.
[00:33:17.425 --> 00:33:19.106]  It's hard for the little guy these days.
[00:33:19.387 --> 00:33:22.028]  We pool our resources to level the playing field.
[00:33:22.168 --> 00:33:28.352]  So the more people that go to www.DidYouRobBillGates.com, the more cash for everybody.
[00:33:28.652 --> 00:33:29.453]  What a concept!
[00:33:49.478 --> 00:33:50.739]  I'll send an S.O.S.
[00:33:50.799 --> 00:33:52.501]  to the world!
[00:33:52.521 --> 00:33:59.207]  That's what we're doing right here, right now.
[00:33:59.227 --> 00:33:59.607]  Alright.
[00:34:17.717 --> 00:34:23.582]  John, Mark, Sam, Andrew, I'm going to get to you, but I'm going to move to you quickly because I've got a couple of clips I want to play and a lot of other news here.
[00:34:25.143 --> 00:34:43.518]  But everything the New World Order has done, and they put this in policy reports, it's even in their textbooks, it's break up the family for the good of the state, the family is a disease, break down the border, get everybody internally fighting with each other, in the name of multiculturalism, it actually pronounces people's differences and actually gets you thinking about it.
[00:34:44.324 --> 00:34:50.691]  You see, everything they say, you know, the name says one thing, but the real action is 180 degrees.
[00:34:50.751 --> 00:34:52.173]  It's like calling it the Patriot Act.
[00:34:52.473 --> 00:34:54.055]  It's totally anti-patriotic.
[00:34:55.317 --> 00:34:59.802]  Or it's like calling it, you know, net neutrality, and then the bill actually ends freedom on the web.
[00:35:00.803 --> 00:35:02.545]  So they do a lot of that mislabeling.
[00:35:03.354 --> 00:35:07.278]  And at every point, they've done everything they can to shut down U.S.
[00:35:07.318 --> 00:35:07.718]  industry.
[00:35:08.139 --> 00:35:11.342]  Everything they can to move it offshore, which gives the multinationals the power.
[00:35:12.003 --> 00:35:11.342]  46!
[00:35:13.004 --> 00:35:14.765]  Please don't email me saying I said 44.
[00:35:14.805 --> 00:35:15.886]  The number now changed.
[00:35:16.307 --> 00:35:16.927]  It's worse.
[00:35:17.468 --> 00:35:19.550]  I know for a couple years I've been saying 44.
[00:35:19.710 --> 00:35:20.371]  That's Forbes.
[00:35:20.951 --> 00:35:23.734]  Of the biggest 100 economies, were corporations.
[00:35:23.794 --> 00:35:24.054]  Now it's 46.
[00:35:25.195 --> 00:35:26.477]  They are governments!
[00:35:28.089 --> 00:35:30.011]  This is what Libertarians don't get, a lot of them.
[00:35:30.051 --> 00:35:32.273]  They say, well, we've just got to leave corporations alone, it's free market.
[00:35:32.834 --> 00:35:34.295]  No, they don't operate in free market.
[00:35:34.315 --> 00:35:35.756]  They operate in monopolies.
[00:35:35.997 --> 00:35:43.123]  They have become governmental, and they lobby government to then bequeath to them, or advocate to them, governmental powers.
[00:35:43.243 --> 00:35:47.928]  It's neo-feudal, mercantile fascism.
[00:35:48.929 --> 00:35:52.112]  And the neolibs and neocons are all on the same team.
[00:35:53.061 --> 00:35:58.405]  And they've done everything they can to unravel this society and to destroy our morals and destroy our fiber.
[00:35:58.485 --> 00:36:04.010]  People out there think they're trendy and cool and think, what do you mean morals to destroy our morals to make us weak?
[00:36:04.050 --> 00:36:04.650]  What's that mean?
[00:36:05.451 --> 00:36:14.678]  I'm talking about morals of standing up against corruption, morals of getting angry, morals of willing to get in a fight when somebody does you wrong or tries to take your liberty.
[00:36:15.639 --> 00:36:20.163]  I mean, when you don't have morals, you're just a bunch of slack-jawed, bug-eyed fools!
[00:36:21.904 --> 00:36:23.084]  A bunch of jackasses.
[00:36:24.004 --> 00:36:25.465]  And that's what they've turned us into.
[00:36:25.485 --> 00:36:27.145]  A bunch of self-centered people.
[00:36:27.625 --> 00:36:30.085]  If you really care about yourself, you care about others.
[00:36:30.526 --> 00:36:33.546]  Because you know if somebody else is being abused, you can be abused.
[00:36:34.686 --> 00:36:36.587]  So they've basically dismantled the country.
[00:36:37.027 --> 00:36:38.507]  Now they've puffed the bubble up.
[00:36:38.587 --> 00:36:39.887]  They've devalued the dollar.
[00:36:40.387 --> 00:36:43.248]  They have gotten public, private, corporate.
[00:36:43.708 --> 00:36:45.188]  Everything is at record levels of debt.
[00:36:45.268 --> 00:36:47.928]  Higher level than debt in any time in U.S.
[00:36:47.948 --> 00:36:48.369]  history.
[00:36:48.529 --> 00:36:49.749]  We broke the record in the middle of 2006.
[00:36:51.649 --> 00:37:00.934]  Previously, the record of personal debt, which was a negative debt load on average, we're more in debt than the average person is, has a negative balance.
[00:37:01.975 --> 00:37:06.277]  The previous record was late 1933, the depths, four years in, to a depression.
[00:37:12.637 --> 00:37:25.802]  It's amazing, but they can't pop the bubble completely until their police state is in place, and until everybody's watched 24, where they torture children almost every episode, and secret police arrest everyone, and there's concentration camps.
[00:37:25.862 --> 00:37:37.727]  You see all these shows, CSI, all of them just brainwashing, there's dozens of them, that condition you that the good guys wear black and they torture people, and the secret arrest, and cameras are everywhere, and it keeps us safe.
[00:37:38.527 --> 00:37:48.534]  They can't move fully to implode their economy totally and move into their next phase until they think you're sold on going along with it when they pull the rug out from under us.
[00:37:50.716 --> 00:37:59.442]  And, I mean, again, for every bureaucrat listening, every cop listening, every person who's been on a power trip and been part of this system, you better check out my claims, because I'm telling you the truth.
[00:38:00.322 --> 00:38:01.143]  And I'm your friend.
[00:38:01.767 --> 00:38:21.912]  And I know most of you aren't bad, you're just misguided, but I'm telling you right now that the people that are running our country killed 60 million people conservatively in Russia, 60 million conservatively in China, and Hitler killed between 20 and 30 million.
[00:38:21.932 --> 00:38:24.072]  If you count 12 million Germans, it's really over that.
[00:38:24.092 --> 00:38:26.993]  I don't know what to say here.
[00:38:27.917 --> 00:38:29.979]  I mean, these people like to kill.
[00:38:30.379 --> 00:38:33.662]  These people get into being the most hardcore ruthless.
[00:38:34.364 --> 00:38:36.725]  Their religion is about being totally ruthless.
[00:38:36.745 --> 00:38:42.148]  They look at people like myself and you out there that have morals and have empathy and care about others.
[00:38:42.168 --> 00:38:44.510]  They talk about how we're weak, how we're stupid.
[00:38:44.810 --> 00:38:46.331]  They believe it's survival of the fittest.
[00:38:46.371 --> 00:38:50.313]  They believe that it's their right to rule us because they don't have a conscience.
[00:38:50.773 --> 00:38:54.475]  It is a guild of psychopaths who now run the planet.
[00:38:54.855 --> 00:39:01.159]  They're going after the last rogue sovereign nations, shutting them down, attacking them, sanctions, invasions.
[00:39:01.960 --> 00:39:05.242]  And they are attacking our families, our culture, we are all under attack.
[00:39:05.542 --> 00:39:15.348]  Whether you're a black man in South Africa, or a white man in Germany, or a Jew in Israel, or a Mexican in Mexico, we are all together.
[00:39:15.968 --> 00:39:19.190]  We are all under attack by the New World Order.
