[00:00:00.069 --> 00:00:00.289]  Hey!
[01:31:00.718 --> 01:31:02.459]  My answer would be all I can get.
[01:31:02.760 --> 01:31:07.363]  In the battle for freedom and the lives of your loved ones, food is your only ammunition.
[01:31:07.383 --> 01:31:07.844]  We're good.
[01:31:25.384 --> 01:31:26.544]  We have a good food supply.
[01:31:26.925 --> 01:31:30.446]  Food is your ammunition to fight for your freedom and your life.
[01:31:30.746 --> 01:31:31.747]  How much will you need?
[01:31:31.987 --> 01:31:32.607]  We don't know.
[01:31:32.887 --> 01:31:33.787]  How much do you want?
[01:31:33.987 --> 01:31:34.728]  All you can get.
[01:31:34.928 --> 01:31:35.768]  I'm Alex Jones.
[01:31:36.028 --> 01:31:38.769]  I want all of you good guys to live to fight another day.
[01:31:39.069 --> 01:31:41.050]  Call 1-800-409-5633 or check it out on the web at efoodsdirect.com.
[01:31:41.070 --> 01:31:41.750]  Again, that number 1-800-409-5633.
[01:31:52.538 --> 01:31:56.141]  Want to know the secret to finding a shop that can keep your car running like new?
[01:31:56.321 --> 01:32:00.224]  Find the cleanest shop in town, where cleaning is top priority.
[01:32:00.384 --> 01:32:03.887]  Not talking about clean floors, but better shops have those too.
[01:32:04.267 --> 01:32:11.852]  I mean shops that have the best training, equipment, and chemistry to clean every air, fuel, and fluid system in your vehicle.
[01:32:12.133 --> 01:32:15.395]  Keep it clean, and you don't have to keep replacing parts.
[01:32:15.835 --> 01:32:19.478]  Find your clean shop at bgfindashop.com.
[01:32:19.738 --> 01:32:21.460]  That's bgfindashop.com.
[01:32:22.521 --> 01:32:25.464]  What's better than a tiny tiger in your tank?
[01:32:25.484 --> 01:32:27.225]  A tornado under your hood!
[01:32:27.345 --> 01:32:32.990]  A tornado is an easy-to-install, maintenance-free air twister designed to increase gas mileage.
[01:32:33.310 --> 01:32:40.476]  I personally commissioned independent tests to verify results in six vehicles, and all of them gained MPG with Tornado.
[01:32:40.616 --> 01:32:45.440]  With today's gas prices, it makes sense to cage the gas-saving power of a tornado.
[01:32:45.640 --> 01:32:50.804]  Visit tornadoair.com or go to Pep Boys, Napa, or AutoZone today.
[01:32:52.248 --> 01:32:54.230]  Gasoline prices are out of control.
[01:32:54.491 --> 01:32:57.534]  Are you tired of giving your hard-earned dollars to the major oil companies?
[01:32:57.795 --> 01:33:02.580]  Did you know that the oil companies have developed special products to increase mileage in their own vehicles?
[01:33:02.900 --> 01:33:05.644]  Very few consumers even know such products exist.
[01:33:05.884 --> 01:33:10.549]  This technology is backed by hundreds of thousands of dollars of testing that the oil companies have run.
[01:33:10.850 --> 01:33:12.752]  Yet they don't want you to know about them.
[01:33:13.212 --> 01:33:23.162]  SFR, the leader in fuel products, has obtained this technology and we are so convinced you'll notice the savings that we will give you, the loyal GCN listener, a bottle for free!
[01:33:23.543 --> 01:33:28.267]  SFR is not an injector cleaner or typical gas treatment found at your local store.
[01:33:28.608 --> 01:33:32.131]  SFR works so well that it even improves mileage on new cars.
[01:33:32.351 --> 01:33:34.493]  Just pay a minimal shipping and handling charge.
[01:33:34.814 --> 01:33:36.976]  If you're not completely delighted with the savings,
[01:33:37.136 --> 01:33:38.917]  We'll even refund the shipping charge.
[01:33:39.237 --> 01:33:42.339]  Share the oil company's secret and get SFR now.
[01:33:42.579 --> 01:33:43.480]  What are you waiting for?
[01:33:43.640 --> 01:33:44.321]  Call 1-888-USE-SFR1.
[01:33:44.341 --> 01:33:44.741]  That's 1-888-873-7371.
[01:33:44.781 --> 01:33:44.941]  Today!
[01:33:44.961 --> 01:33:46.682]  Thank you for listening to GCN.
[01:33:47.022 --> 01:33:47.963]  Visit GCNlive.com today.
[01:34:05.297 --> 01:34:07.799]  Crushing through the lies and disinformation.
[01:34:10.502 --> 01:34:11.623]  It's Alex Jones.
[01:34:12.375 --> 01:34:22.180]  Alright, I'm going to voice through a bunch of calls, but before I do that, I want to invite all the listeners of this radio program, depending on where you're listening, it doesn't matter whether it's AM, FM, 4, internet, satellite.
[01:34:23.360 --> 01:34:26.322]  If you do have internet connection, get a PrisonPlanet.tv membership.
[01:34:26.362 --> 01:34:27.622]  It's 15 cents a day.
[01:34:27.642 --> 01:34:36.987]  You can download my new film, Terror Storm Special Edition, for the 17 minutes of added footage documenting 9-11 as an inside job at PrisonPlanet.tv.
[01:34:37.047 --> 01:34:40.929]  Basically, the cost that it is for us to stream it out to you is super high quality.
[01:34:41.289 --> 01:34:52.773]  We've got it in Flash, Windows, a bunch of other different players in the highest quality, in the high bandwidth, medium bandwidth, and low bandwidth, at PrisonPlanet.tv.
[01:34:53.093 --> 01:34:57.294]  And a monthly membership is the cost of about two cups of Starbucks coffee.
[01:34:58.415 --> 01:34:59.255]  Actually, they're going up.
[01:34:59.295 --> 01:35:01.756]  It might be the cost of about one cup of coffee.
[01:35:02.196 --> 01:35:02.776]  Fancy things.
[01:35:02.816 --> 01:35:03.976]  My wife gets in there sometimes.
[01:35:03.996 --> 01:35:04.917]  They're like, four bucks.
[01:35:05.437 --> 01:35:07.357]  Anyways, PrisonPlanet.tv.
[01:35:08.318 --> 01:35:09.018]  And we're expanding.
[01:35:09.910 --> 01:35:13.771]  We were hacked last week, so we are, in the next few weeks, launching a new website.
[01:35:14.892 --> 01:35:18.773]  We're teaming up with one of the Internet's most prolific bloggers and researchers.
[01:35:19.233 --> 01:35:20.414]  We'll be joining the team.
[01:35:20.434 --> 01:35:26.115]  We'll be launching a new ship and the fleet in the battle against the New World Order.
[01:35:26.736 --> 01:35:28.116]  So that is coming up.
[01:35:28.156 --> 01:35:36.979]  And be sure to watch PrisonPlanet.com and JonesReport.com this upcoming week because I've done a bunch of research
[01:35:38.803 --> 01:35:45.927]  On basically how they've got this whole grid going into place, the different martial law provisions that are being stacked up right now.
[01:35:47.448 --> 01:36:00.775]  And I want to do a timeline, and tomorrow on the radio I'm going to walk through a bunch of this, but we're going to write it up and put it into a timeline where you can see the progression into tyranny and call it the tyranny timeline towards total martial law or something like that.
[01:36:00.795 --> 01:36:03.036]  This is going to be a very important report I'm going to put out.
[01:36:03.590 --> 01:36:11.655]  I'm with one of my chief scholars and researchers, Steve Watson, who's got a political science master's degree, a Ph.D.
[01:36:12.115 --> 01:36:14.917]  I may actually use Watson on that, I'm not sure.
[01:36:16.037 --> 01:36:17.438]  But that'll be out in the next few days.
[01:36:17.458 --> 01:36:21.781]  We're going to put out like a four or five page report just with the basics for you to let you know just how serious things have gotten.
[01:36:22.321 --> 01:36:29.385]  Speaking of great reports here, this is up on PrisonPlanet.com, foot and mouth virus released from government lab.
[01:36:30.593 --> 01:36:45.257]  8 million sheep, over 2 million cows killed, the big piles of dead ones burning, and they would just come on your land and just kill all your animals and then say, oh you can't restock them, their flatulence is bad for ozone holes and causes global warming.
[01:36:45.277 --> 01:36:46.677]  I'm not making this up.
[01:36:46.937 --> 01:36:47.577]  I'm not joking.
[01:36:48.478 --> 01:36:57.600]  And it ruined most of the farms and people lost a lot of their property, the government took it over, and that was in the news, and it turned out the government had released it from Porton Down Bioweapons Lab.
[01:36:59.023 --> 01:37:01.524]  Here it is again, and it's up on the site.
[01:37:01.544 --> 01:37:02.585]  We have mainstream links.
[01:37:02.945 --> 01:37:05.246]  But what we did is took all the mainstream articles and put them together.
[01:37:05.726 --> 01:37:15.351]  Because they all... I mean, they'll report the most incredible thing, like... AP last week went, well, the Army doctors believe that he... that gentleman been murdered, and we're told to shut up.
[01:37:15.871 --> 01:37:17.352]  But the headlines said nothing about that.
[01:37:17.652 --> 01:37:21.094]  See, we take that beefy stuff, and then we stick it together in one spot.
[01:37:22.153 --> 01:37:22.973]  And that's what we've done.
[01:37:22.994 --> 01:37:24.574]  The government has released it again.
[01:37:24.714 --> 01:37:30.818]  And if it gets over here, they've got preparations to lock you in your houses, not let you leave, have the army out.
[01:37:32.059 --> 01:37:33.980]  And I'm just very upset about this.
[01:37:34.000 --> 01:37:34.720]  I don't know about you.
[01:37:34.740 --> 01:37:38.302]  All right, let's just blitz through your phone calls now.
[01:37:38.822 --> 01:37:40.543]  Who has been holding the longest here?
[01:37:41.744 --> 01:37:43.765]  Let's go ahead and talk to Roger.
[01:37:44.225 --> 01:37:45.126]  Roger, you're on the air.
[01:37:45.166 --> 01:37:45.446]  Go ahead.
[01:37:46.232 --> 01:37:48.634]  Hey Alex, greetings in the name of Christ, man.
[01:37:48.654 --> 01:37:49.074]  Thank you.
[01:37:49.094 --> 01:37:50.295]  Roger in Texas, I should add.
[01:37:50.315 --> 01:37:50.655]  Go ahead.
[01:37:51.055 --> 01:37:51.976]  Yeah, Georgetown.
[01:37:52.336 --> 01:37:54.897]  Ron Paul used to be my representative here.
[01:37:55.658 --> 01:38:06.144]  I have an international driver's license and I contacted, I saw it on the internet, and I contacted Mike Carucci, my representative, and his office told me that was perfectly legal.
[01:38:06.625 --> 01:38:07.866]  The Congress did that in 1949 under the U.N.
[01:38:10.842 --> 01:38:14.326]  So, when I get pulled over, you should see the looks on the cops' faces.
[01:38:14.746 --> 01:38:19.451]  No, I know, because the internationalists, like the illegal aliens, don't have to have a driver's license.
[01:38:19.511 --> 01:38:19.992]  Exactly.
[01:38:20.092 --> 01:38:23.896]  Or, you don't have to have social security numbers to have a bank account.
[01:38:23.956 --> 01:38:25.878]  Well, I don't use my social security number.
[01:38:25.918 --> 01:38:25.958]  In 96,
[01:38:27.259 --> 01:38:27.959]  I don't think so.
[01:38:27.979 --> 01:38:28.460]  I don't think so.
[01:38:54.187 --> 01:38:58.028]  He's a child of God, and to hell with the government IDing me.
[01:38:58.048 --> 01:39:02.349]  There's nothing in the Constitution that gives them the power to ID United States citizens.
[01:39:02.769 --> 01:39:06.791]  Now, I hear what you're saying, and we went under military rule in 1933.
[01:39:06.831 --> 01:39:08.171]  That's when real martial law began.
[01:39:08.411 --> 01:39:17.914]  Then they've been removing the old system while expanding the new one right alongside it, parallel, and now the last remnants of the old republic are being swept away.
[01:39:17.934 --> 01:39:22.695]  And that's a Star Wars line, but I have to use it, because that's the only line that fits.
[01:39:23.553 --> 01:39:34.622]  Now, but of course, Lucas admits he wrote that, you know, off of history and what Hitler did in Germany, and how he swept the old Weimar Republic away, so it's... But the point is, I was using that term and I thought, that's from a movie, but it's true!
[01:39:34.642 --> 01:39:43.229]  You know, they walk in in episode four and they say, The empresses of the senate, the last remnants of the old republic, have been swept away!
[01:39:44.350 --> 01:39:44.951]  Excellent!
[01:39:45.351 --> 01:39:52.477]  Now, I mean, so that, they built the parallel system, and now they've just removed the old one, and the new tyrannical system is moving forward, but yes,
[01:39:53.556 --> 01:39:59.677]  You can get a Belizean, you can get a Nicaraguan, you can get other types of international driver's licenses, and the police are forced to accept it.
[01:39:59.698 --> 01:40:01.318]  They'll radio it in, they'll call it in.
[01:40:03.138 --> 01:40:05.339]  And, I mean, folks, I saw it this week.
[01:40:05.419 --> 01:40:10.180]  I was at a Whataburger out front, drinking coffee in the morning, and I saw cops.
[01:40:10.880 --> 01:40:12.621]  I saw illegal aliens pulling out.
[01:40:12.641 --> 01:40:14.061]  It was at William Cannon in Mopac.
[01:40:14.753 --> 01:40:16.314]  And I saw them not stopping illegal aliens.
[01:40:16.394 --> 01:40:18.794]  I mean, they had like three-year-old stickers.
[01:40:19.174 --> 01:40:20.095]  And I'd watch them though.
[01:40:20.175 --> 01:40:23.596]  I saw, I think it was like an air cool or air something.
[01:40:23.616 --> 01:40:25.036]  You know, one of these big air conditioning trucks.
[01:40:25.376 --> 01:40:27.017]  Had some twenty-something year old guy driving it.
[01:40:27.577 --> 01:40:28.497]  And they pulled him over.
[01:40:28.537 --> 01:40:29.958]  They had him get out, boy.
[01:40:30.058 --> 01:40:30.998]  Pointed out the sticker.
[01:40:31.298 --> 01:40:32.078]  Wrote him a thing.
[01:40:32.118 --> 01:40:33.059]  It was out a few months.
[01:40:33.699 --> 01:40:35.759]  And I wanted to walk over and go, hey, buddy.
[01:40:35.799 --> 01:40:38.780]  But he'd arrest me for interfering with police officers, motorcycle cops.
[01:40:39.141 --> 01:40:41.361]  Hey man, there's illegal aliens all over right here.
[01:40:41.401 --> 01:40:42.101]  You see them.
[01:40:42.121 --> 01:40:43.762]  And I've had Austin cops.
[01:40:44.577 --> 01:40:48.539]  One day, my employee pulled into my office and they thought it was suspicious that he pulled in and they were behind him.
[01:40:48.800 --> 01:40:49.520]  He was at work.
[01:40:50.060 --> 01:40:52.802]  And I pull in right behind him and I see cops and he's in handcuffs.
[01:40:53.702 --> 01:40:56.104]  And the cop, the Austin cops go, Hey Alex, how you doing?
[01:40:56.144 --> 01:40:56.804]  Oh, we like the show.
[01:40:56.864 --> 01:40:58.185]  And I'm going, that's real funny.
[01:40:58.445 --> 01:40:59.346]  No, no, we really like it.
[01:40:59.786 --> 01:41:01.827]  And I go, but if he was an illegal alien, you'd let him go.
[01:41:01.867 --> 01:41:03.408]  And he goes, we don't like it, Alex.
[01:41:03.448 --> 01:41:05.129]  But yes, we're pretty much encouraged to let him go.
[01:41:05.169 --> 01:41:07.771]  And even if we do, the judge just gives him like a $50 fine.
[01:41:08.091 --> 01:41:08.291]  Yeah.
[01:41:09.732 --> 01:41:13.114]  But you're taking my employee to jail for a, uh,
[01:41:14.002 --> 01:41:14.783]  Expired license.
[01:41:15.303 --> 01:41:17.084]  And he goes, well, she made that decision, Alex.
[01:41:17.144 --> 01:41:19.586]  It was another, it was three cops there by then.
[01:41:19.906 --> 01:41:21.047]  And she was giving me a dirty look.
[01:41:21.107 --> 01:41:23.729]  And I said to her, I said, if he was an illegal alien, you wouldn't let him go.
[01:41:23.789 --> 01:41:26.211]  And she kind of drove off with him towards the hush cow.
[01:41:26.511 --> 01:41:27.412]  But I'm already digressing.
[01:41:27.452 --> 01:41:29.053]  I said, I'd take calls and they're fully loaded.
[01:41:29.273 --> 01:41:31.395]  But I mean, how do you cover each subject?
[01:41:31.415 --> 01:41:32.676]  See, I could talk for hours about that.
[01:41:33.256 --> 01:41:34.497]  Illegal aliens are above us.
[01:41:34.577 --> 01:41:35.278]  I mean, it's a fact.
[01:41:35.858 --> 01:41:36.338]  I'm sorry.
[01:41:36.358 --> 01:41:37.499]  I mean, I'm just going to tell the truth here.
[01:41:37.839 --> 01:41:38.560]  And I'm tired of it.
[01:41:39.242 --> 01:41:43.728]  Uh, let's go ahead and, um, they catch him with Moda, they catch him with liquor, they let him go.
[01:41:44.129 --> 01:41:44.730]  I'm tired of it!
[01:41:45.491 --> 01:41:52.000]  Uh, let's go ahead and, um, take another call from somebody in Austin, Texas, in Hyde Park, North American Union.
[01:41:52.020 --> 01:41:52.821]  You're on the air, go ahead.
[01:41:53.650 --> 01:41:53.970]  Alex!
[01:41:54.291 --> 01:41:54.711]  Hello?
[01:41:54.991 --> 01:41:55.451]  Thank you.
[01:41:55.471 --> 01:41:56.372]  I've been holding, man.
[01:41:56.872 --> 01:41:58.433]  Let's talk about the North American Union.
[01:41:58.473 --> 01:41:59.654]  That's our next challenge.
[01:41:59.694 --> 01:42:00.915]  The news says it doesn't exist.
[01:42:00.955 --> 01:42:01.476]  I believe them.
[01:42:01.516 --> 01:42:02.516]  You know it exists.
[01:42:02.616 --> 01:42:04.398]  No, the government's good.
[01:42:04.578 --> 01:42:05.458]  I'm being sarcastic.
[01:42:05.478 --> 01:42:06.179]  Yes, I know it exists.
[01:42:06.199 --> 01:42:07.600]  Your buddy Ron Paul says it exists.
[01:42:07.620 --> 01:42:08.821]  You know we're going to have the Amaro.
[01:42:08.841 --> 01:42:10.862]  We don't have to worry about the weak dollar.
[01:42:11.102 --> 01:42:12.023]  You talk about the Constitution.
[01:42:12.063 --> 01:42:13.964]  We're not going to have a Constitution.
[01:42:14.384 --> 01:42:17.607]  Our sovereignty's gone with this North American Union.
[01:42:17.627 --> 01:42:19.448]  So that's what the next wake-up call is.
[01:42:19.548 --> 01:42:22.089]  My new film is about the North American Union.
[01:42:22.549 --> 01:42:25.490]  The first half and the second half is the eugenics, how they want to kill us.
[01:42:26.450 --> 01:42:28.371]  Openly, I have all their documents, how they want to kill all of us.
[01:42:29.751 --> 01:42:30.431]  All right, Eric.
[01:42:30.511 --> 01:42:33.792]  I mean, Alex, you keep fighting the good fight.
[01:42:33.812 --> 01:42:34.533]  I will, my friend.
[01:42:34.593 --> 01:42:35.973]  Thank you so much for the call.
[01:42:35.993 --> 01:42:38.114]  Let's go ahead and talk to somebody in New York.
[01:42:38.534 --> 01:42:40.374]  A question about William Cooper.
[01:42:40.675 --> 01:42:41.195]  You're on the air.
[01:42:41.235 --> 01:42:41.635]  Go ahead.
[01:42:42.355 --> 01:42:43.996]  Alex, this is John Mulan.
[01:42:44.456 --> 01:42:44.816]  All right.
[01:42:45.783 --> 01:42:48.046]  It's a comedy call, I'm not going to take it.
[01:42:48.427 --> 01:42:50.049]  Let's talk to Rodney in Texas.
[01:42:50.069 --> 01:42:50.971]  Go ahead, you're on the air.
[01:42:51.431 --> 01:42:55.858]  Hey Alex, I was just reading today's edition of the Kansas City Star.
[01:42:56.596 --> 01:43:06.167]  Now, I'm going to tell you something that you already know, because you've talked about how both the Democrats and Republicans are both... Let me guess, Hillary on Fox News payroll?
[01:43:06.427 --> 01:43:06.768]  That one?
[01:43:07.228 --> 01:43:16.319]  No, no, it's talking about as far back as 1969, it was revealed that Dick Cheney was the press secretary for Ted Kennedy.
[01:43:17.404 --> 01:43:28.612]  And when they approached Cheney about it, he tried to explain it away as though it was... I had seen that once and seen where Cheney denied it, but now it's confirmed?
[01:43:29.113 --> 01:43:30.134]  Yes, in today's video.
[01:43:30.274 --> 01:43:31.615]  Man, it's one team.
[01:43:31.715 --> 01:43:35.257]  Hillary and them were vacationing with the Bushes before Clinton ran.
[01:43:35.638 --> 01:43:36.638]  All staged, folks.
[01:43:37.299 --> 01:43:37.979]  All staged.
[01:43:38.220 --> 01:43:38.860]  All staged.
[01:43:38.920 --> 01:43:42.042]  And I encourage you... It's like the CFR publishes Limbaugh's books.
[01:43:42.883 --> 01:43:44.164]  And he says he doesn't exist on air.
[01:43:45.505 --> 01:43:46.706]  It's all a big joke.
[01:43:47.253 --> 01:43:48.414]  It's all a big joke, man.
[01:43:48.915 --> 01:43:49.895]  Thank you, Alex.
[01:43:50.076 --> 01:43:52.698]  Hey, it's all a big joke on us, by the way.
[01:43:53.379 --> 01:43:54.700]  Let's keep jamming them in here.
[01:43:55.140 --> 01:43:59.104]  Let's go ahead and talk to Kevin in New York.
[01:43:59.144 --> 01:43:59.664]  You're on the air.
[01:43:59.685 --> 01:44:00.085]  Go ahead.
[01:44:00.705 --> 01:44:01.526]  Yes, Alex.
[01:44:01.786 --> 01:44:02.267]  Just go ahead.
[01:44:02.988 --> 01:44:06.631]  You talked about the drugs being imported by the CIA and government.
[01:44:06.711 --> 01:44:08.052]  Yes, the majority are, yes.
[01:44:08.513 --> 01:44:09.854]  And one more thing.
[01:44:10.325 --> 01:44:13.846]  You got the local police teaching the kids how to use the drugs.
[01:44:14.006 --> 01:44:16.727]  Well, actually, they've done major psychological studies.
[01:44:17.007 --> 01:44:19.568]  Like when they have anti-smoking campaigns, smoking goes up.
[01:44:19.968 --> 01:44:21.068]  In Europe, saying don't smoke.
[01:44:21.449 --> 01:44:22.009]  Same thing here.
[01:44:22.109 --> 01:44:23.549]  Absolutely, the cops don't know that.
[01:44:23.809 --> 01:44:28.131]  But it actually makes kids, like suicide education in schools, how to not commit suicide.
[01:44:28.391 --> 01:44:29.551]  Kids never thought of suicide.
[01:44:29.911 --> 01:44:32.752]  Don't hang a rope around your neck and choke yourself when you're depressed.
[01:44:32.992 --> 01:44:35.113]  Well, the young girls think that's what they're supposed to do, they go do it.
[01:44:35.633 --> 01:44:36.794]  God bless you all!
[01:44:36.814 --> 01:44:42.460]  See you back next Sunday, 4 to 6 p.m., and we'll see you at presentplanet.com as we fight the New World Order and make history.
[01:44:42.660 --> 01:44:46.884]  It's no secret that Genesis Communications Network depends on listeners like you.
[01:44:47.004 --> 01:44:49.806]  Now you can do even more to hear Genesis shows in your area.
[01:44:49.907 --> 01:44:50.367]  Simply call
[01:44:50.367 --> 01:44:52.567]  Are your Federal Reserve notes looking for a safe haven?
[01:44:52.607 --> 01:44:54.828]  Mine found it in precious metals.
[01:45:18.982 --> 01:45:22.164]  Not paper promises, but actual gold in my possession.
[01:45:22.805 --> 01:45:29.270]  It is liquid, it is private, it owes no one, it cannot go bankrupt, and it maintains its purchasing power.
[01:45:30.050 --> 01:45:32.252]  Find your answer at Midas Resources.
[01:45:32.632 --> 01:45:32.872]  That's 1-800-686-2237.
[01:45:32.892 --> 01:45:33.353]  The answer is at 1-800-686-2237.
