[00:00:05.391 --> 00:00:11.414]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:39:59.837 --> 01:40:07.260]  So, I mean, I'm always happy to see... Well, you don't like to whine and bitch, but there was some pressure that was bucked, and you guys didn't go along with it with Scanner, but I guess you don't want to get into that?
[01:40:07.800 --> 01:40:10.221]  Well, I mean, I think... Like they didn't want the cop blowing the guy's head off?
[01:40:10.461 --> 01:40:19.925]  Yeah, I mean, there's... you always get these studio notes when you're making a film, and you always are kind of wondering, are they even watching the same movie that you're making?
[01:40:20.485 --> 01:40:25.727]  And, you know, it's a process, and you have to sort of argue passionately to keep the things in that you want to keep in.
[01:40:26.127 --> 01:40:33.832]  And you have to justify it, which is alright, because most of the time I feel pretty firmly about what I believe, and I'm willing to argue about that with anyone.
[01:40:34.353 --> 01:40:34.993]  Absolutely.
[01:40:35.974 --> 01:40:39.116]  Folks, we're playing a YouTube clip of Scanner Darkly up there.
[01:40:39.136 --> 01:40:40.157]  It does not do it justice.
[01:40:40.217 --> 01:40:41.237]  Buy the DVD.
[01:40:41.257 --> 01:40:45.480]  We have a link, by the way, on JonesReport.com where you can go over there and buy the DVD.
[01:40:45.540 --> 01:40:49.583]  I recommend you do that and support alternative media information.
[01:40:49.803 --> 01:40:52.745]  I've talked to a lot of folks in Hollywood who want to make films like you're making, Tommy.
[01:40:52.765 --> 01:40:54.667]  They just, I guess, don't have the
[01:40:56.621 --> 01:41:04.910]  I don't want to say skill, things don't line up for them to ever get, I mean even big names, to get to make something that's truly independent like you've been able to do over and over again.
[01:41:05.891 --> 01:41:07.092]  Well I mean part of it's luck too.
[01:41:07.392 --> 01:41:18.284]  I mean it's not that it's a, you know, sometimes it's being in the right place at the right time and sometimes it's just being able to go with opportunities, you know, at the time that you see them, you seize those opportunities.
[01:41:19.059 --> 01:41:24.061]  Yeah, a lot of folks do kind of prattle around and flim, you know, kind of just bumble around with opportunity.
[01:41:24.081 --> 01:41:26.342]  You've got to seize destiny in your jaws.
[01:41:26.582 --> 01:41:29.083]  Let's talk to Bryant in New Jersey.
[01:41:29.383 --> 01:41:32.604]  Bryant, you're on the air with director and film producer Tommy Pallotta.
[01:41:34.105 --> 01:41:34.425]  Hi, guys.
[01:41:34.445 --> 01:41:35.045]  How are you today?
[01:41:35.285 --> 01:41:35.465]  Good.
[01:41:35.505 --> 01:41:35.845]  Go ahead.
[01:41:39.167 --> 01:41:39.467]  I'm good.
[01:41:39.487 --> 01:41:47.750]  Everything about the media, it's almost amazing to see how they're
[01:41:48.894 --> 01:41:52.437]  Oh, I'm to everybody like every day.
[01:41:52.457 --> 01:41:57.241]  He has people watching Obama's.
[01:41:57.822 --> 01:41:58.823]  They still support him.
[01:41:59.584 --> 01:42:02.046]  And it's amazing to see this happening every day.
[01:42:02.106 --> 01:42:10.133]  People still know that they're being lied to, but yet they still believe in and somehow the media is
[01:42:12.299 --> 01:42:13.700]  Make them think it's true.
[01:42:14.021 --> 01:42:15.141]  Yeah, let me comment on that.
[01:42:15.262 --> 01:42:16.503]  It sounds like you're a bit nervous there.
[01:42:16.543 --> 01:42:17.323]  Don't worry, we all are.
[01:42:17.844 --> 01:42:19.885]  And we'll come back and have Tommy come on it.
[01:42:21.827 --> 01:42:23.028]  Look, this is what's happening.
[01:42:24.383 --> 01:42:27.145]  That's why the establishment gave people the novelty of a black guy.
[01:42:27.366 --> 01:42:30.028]  I'd love it if it was a black guy and he was for liberty and anti-war or whatever.
[01:42:30.448 --> 01:42:31.189]  You know, pro-freedom.
[01:42:31.449 --> 01:42:33.191]  But again, it's form.
[01:42:33.211 --> 01:42:34.972]  It's packaging over substance.
[01:42:35.793 --> 01:42:41.097]  And so, Obama lied to everybody and said he was anti-surveillance, anti-NAFTA, anti-war.
[01:42:41.438 --> 01:42:43.199]  Now he's flip-flopping on all of that.
[01:42:43.719 --> 01:42:49.524]  And folks are getting upset, but so many of them wanted to believe, wanted to be sold on that, but now they'll be even more cynical.
[01:42:50.465 --> 01:42:52.750]  And more sophisticated in understanding what's happening.
[01:42:52.810 --> 01:42:54.894]  I want every minute with Tommy in the time we've got left.
[01:42:55.215 --> 01:42:58.000]  So from PrisonPlanet.tv, we are going to skip this break.
[01:42:58.341 --> 01:43:00.405]  The rest of the network will be back in three short minutes.
[01:43:00.705 --> 01:43:01.386]  Please stay with us.
[01:43:03.663 --> 01:43:05.504]  Tommy, you want to comment on that?
[01:43:05.544 --> 01:43:07.405]  We're going out right now on PresidentPlanet.tv.
[01:43:07.445 --> 01:43:08.646]  I don't want to waste any time.
[01:43:08.666 --> 01:43:10.107]  I want to answer that caller's comment.
[01:43:10.247 --> 01:43:15.411]  Well, you know, I was just thinking, you know, was there really a choice for a presidential election?
[01:43:15.971 --> 01:43:27.819]  I mean, we had two candidates and, you know, I was in Amsterdam during the elections and I think like 90, 85 or 90 percent of the people were for Obama in Amsterdam.
[01:43:27.939 --> 01:43:29.840]  Or in Holland, you know, total.
[01:43:30.140 --> 01:43:30.801]  I saw the report.
[01:43:30.841 --> 01:43:31.541]  It was 90 percent.
[01:43:33.735 --> 01:43:38.558]  You know, I found myself really sort of biting my tongue while I was there because people had so much hope that something was going to change.
[01:43:38.838 --> 01:43:40.238]  And it wasn't that you were for McCain.
[01:43:40.258 --> 01:43:43.860]  People were so sympathetic that you knew it was a selected false choice.
[01:43:44.060 --> 01:43:44.241]  Right.
[01:43:44.341 --> 01:43:53.465]  And just as far as, you know, the damage that the Bush administration has done over the last eight years, there was no other choice other than Obama.
[01:43:53.545 --> 01:43:54.766]  I mean, the Obama thing.
[01:43:54.786 --> 01:43:59.328]  And the way that he really positioned that, or whoever positioned it, was that like... Yeah, you had to repudiate Bush.
[01:43:59.569 --> 01:43:59.989]  Exactly.
[01:44:00.709 --> 01:44:07.641]  Um, and so, you know, I, you hope for the best and you prepare for the worst, you know, as the saying goes.
[01:44:09.468 --> 01:44:11.710]  Yeah, but I mean, the betrayal is so over the top.
[01:44:11.970 --> 01:44:16.333]  Yeah, the cabinet members were, you know, just right off the bat, they all were bad choices.
[01:44:16.353 --> 01:44:23.878]  But I mean, obviously, gay marriage, marriage, all that's a football issue, but then he goes and appoints the big anti-gay guy to give his inauguration.
[01:44:23.938 --> 01:44:33.625]  I mean, it's like, and he appoints the warmongers, and he appoints the, I mean, my whole point is, regardless of where you are on those issues, he's going 180 degrees from his base.
[01:44:33.925 --> 01:44:35.446]  He's kind of bitch-slapping them, you know?
[01:44:35.686 --> 01:44:39.911]  Yeah, it's a weird thing, and you have to really wonder what the psychology behind that is.
[01:44:40.231 --> 01:44:41.012]  It's bitch slapping!
[01:44:41.753 --> 01:44:42.734]  He's pimping the hoes!
[01:44:43.915 --> 01:44:44.376]  I'm sorry.
[01:44:46.278 --> 01:44:47.619]  Yeah.
[01:44:49.121 --> 01:44:49.501]  What else?
[01:44:51.303 --> 01:44:53.966]  No, but I mean, how bad do you see this getting?
[01:44:54.407 --> 01:44:55.648]  I was asking Ed Asner, though.
[01:44:55.668 --> 01:44:56.729]  God, man, how bad.
[01:44:57.785 --> 01:45:02.733]  Um, you know, I think economically there's only, it's only going to get much worse.
[01:45:02.774 --> 01:45:05.338]  And I'm sure that you're talking about that all the time here.
[01:45:05.438 --> 01:45:08.423]  And you know, it doesn't, you don't need a crystal ball to see that.
[01:45:09.381 --> 01:45:18.547]  And I think as soon as, but I mean on the flip side, I think once people really start to suffer, then they'll start to become much more proactive and they'll start to educate themselves.
[01:45:18.567 --> 01:45:19.948]  But then in a way he'll organize.
[01:45:19.968 --> 01:45:28.334]  Well I mean I agree, but then he'll act again as a diversion as people realize he betrayed them, they're going to think he's actually running something and blame him when the guy's a puppet.
[01:45:28.554 --> 01:45:32.957]  So in a way I'm even defending Obama, I'm saying we need to depoliticize him.
[01:45:33.337 --> 01:45:33.497]  Right.
[01:45:33.517 --> 01:45:39.041]  Just like I said with Bush, as bad as he is, it's Rumsfeld, it's these other people, I mean it's like Zbigniew Brzezinski.
[01:45:39.381 --> 01:45:39.581]  Right.
[01:45:39.601 --> 01:45:42.985]  I mean, this is a guy that wrote the Neocon handbook and then they just stole it from him.
[01:45:43.466 --> 01:45:43.686]  Right.
[01:45:43.806 --> 01:45:44.447]  I don't know, Tommy.
[01:45:44.987 --> 01:45:49.012]  I just envy you and the Netherlands, because my parents were just over there and they said that's their favorite place in Europe.
[01:45:49.312 --> 01:45:49.933]  I've never been there.
[01:45:50.293 --> 01:45:54.318]  You know, it was really important for me to get out and sort of gain some perspective from here.
[01:45:54.358 --> 01:45:58.703]  I mean, it was just sort of driving me crazy and reading the news every single day here, and I found a certain peace.
[01:45:58.743 --> 01:46:00.364]  Not that I think that Europe is going to be
[01:46:00.985 --> 01:46:04.608]  I mean, it's a global crisis that's happening.
[01:46:04.648 --> 01:46:06.430]  It's going to affect everybody around the world.
[01:46:06.930 --> 01:46:09.293]  But it was nice to sort of get away for a little while.
[01:46:09.353 --> 01:46:10.374]  Let's go back to the full audience.
[01:46:10.414 --> 01:46:10.834]  Here we go.
[01:46:14.317 --> 01:46:18.481]  Tommy Bellotta is our guest, and it has been really fun having him here in the studio.
[01:46:18.501 --> 01:46:23.305]  We'll make a few final calls from, I guess, Arnie, Leo, and a few others.
[01:46:26.041 --> 01:46:29.043]  Fox News is reporting that Rahm Emanuel just resigned.
[01:46:29.684 --> 01:46:35.668]  See, the military industrial complex is blackmailing Obama with all this news.
[01:46:36.389 --> 01:46:38.490]  Will you guys check that and confirm and see if that's true?
[01:46:39.091 --> 01:46:40.192]  John, did you confirm that?
[01:46:42.717 --> 01:46:44.337]  Okay, well we'll see if that's true then.
[01:46:44.938 --> 01:46:46.698]  Somebody may have talked about him, may resign.
[01:46:46.718 --> 01:46:48.038]  I've heard they're saying he may resign.
[01:46:48.939 --> 01:46:50.699]  But again, people are all, look, they're all crooks.
[01:46:50.799 --> 01:46:55.560]  Resco and Chicago folks, they are surveilling every governor in the country.
[01:46:55.940 --> 01:46:57.641]  They're basically, most of them are corrupt.
[01:46:57.861 --> 01:46:59.121]  I'll put it to you that way.
[01:46:59.841 --> 01:47:00.681]  Especially Chicago.
[01:47:00.741 --> 01:47:01.722]  And then they burn you.
[01:47:01.902 --> 01:47:05.203]  Look, Spitzer went after Bank of America and the brokerage firms.
[01:47:05.263 --> 01:47:06.503]  Boom, the hooker news comes out.
[01:47:07.303 --> 01:47:09.564]  This guy, you know, is selling Senate seats.
[01:47:09.624 --> 01:47:10.444]  Of course he was.
[01:47:10.944 --> 01:47:12.144]  I'm not saying it's okay.
[01:47:12.184 --> 01:47:15.345]  I'm saying, what is the FBI doing surveilling all these people?
[01:47:15.385 --> 01:47:18.006]  They're using it where if they want to hammer them, they can.
[01:47:18.026 --> 01:47:18.286]  Tommy?
[01:47:18.586 --> 01:47:18.786]  Right.
[01:47:18.906 --> 01:47:22.827]  Well, I mean, I think more and more we're moving into that surveillance state.
[01:47:23.327 --> 01:47:27.168]  And it is the way, and we've talked about it many times, that that is a prison planet.
[01:47:27.428 --> 01:47:31.509]  You know, you no longer need to put people in cages if you have all this information on them.
[01:47:31.689 --> 01:47:33.890]  You introduced me to the Panopticon and full cults.
[01:47:35.609 --> 01:47:36.550]  Discipline and Punish.
[01:47:36.570 --> 01:47:37.230]  Discipline and Punish.
[01:47:37.250 --> 01:47:38.631]  Well, that is a heavy read.
[01:47:38.691 --> 01:47:39.272]  Yeah, it is.
[01:47:39.832 --> 01:47:40.032]  It is.
[01:47:40.072 --> 01:47:48.738]  And, you know, I'm also thinking about making a documentary that sort of goes down to the history of the prison systems and torture and how that relates to sort of modern day.
[01:47:48.918 --> 01:47:50.379]  Well, it's awesome, Tommy.
[01:47:50.399 --> 01:47:51.060]  You're doing so much.
[01:47:51.080 --> 01:47:52.461]  I want to make our NASA documentary.
[01:47:52.541 --> 01:47:53.501]  Yeah, yeah.
[01:47:53.562 --> 01:47:55.723]  That's, you know, again, that's the dream, I think.
[01:47:55.783 --> 01:47:59.506]  After these next couple of films, we'll look at NASA and see what they're doing.
[01:48:00.270 --> 01:48:01.531]  There's so many projects.
[01:48:01.831 --> 01:48:03.412]  It's a little time here.
[01:48:03.973 --> 01:48:04.613]  Long way to go.
[01:48:04.653 --> 01:48:05.654]  A short time to get there.
[01:48:05.794 --> 01:48:06.995]  Arnie in California.
[01:48:07.035 --> 01:48:08.136]  You're on the air worldwide.
[01:48:10.057 --> 01:48:10.378]  Hello?
[01:48:10.578 --> 01:48:10.878]  Yes, sir.
[01:48:11.058 --> 01:48:17.022]  This is Arnie, and I go to school in Washington, and I just wanted to sympathize with Robert, who you had on earlier.
[01:48:17.963 --> 01:48:18.223]  Yes.
[01:48:18.303 --> 01:48:18.844]  I know how it is.
[01:48:19.284 --> 01:48:26.630]  We have cameras everywhere, and it's insane how, if you think outside of the box, especially with regards to drugs and 9-11,
[01:48:27.782 --> 01:48:29.322]  Yeah, they're training you how to be a prisoner.
[01:48:29.403 --> 01:48:32.303]  It would be better for your child to not even be in school.
[01:48:32.343 --> 01:48:32.824]  Oh, yeah, definitely.
[01:48:32.844 --> 01:48:33.864]  Self-education.
[01:48:33.884 --> 01:48:35.844]  Like Thomas Jefferson just never let schooling get in the way of your education.
[01:48:51.641 --> 01:48:53.783]  Free to think, not the group think.
[01:48:55.084 --> 01:48:55.965]  Absolutely, Ari.
[01:48:56.225 --> 01:48:56.706]  Anything else?
[01:48:56.766 --> 01:48:58.707]  Yeah, I just had a question.
[01:48:58.787 --> 01:49:00.209]  How do we overcome this?
[01:49:00.809 --> 01:49:06.734]  Is there any method that you have thought of or that people have shared with you?
[01:49:06.774 --> 01:49:11.298]  People expect everything to be out of a hamburger window at McDonald's quick.
[01:49:11.759 --> 01:49:12.800]  No, it's a process.
[01:49:12.820 --> 01:49:16.943]  We've gotten decadent, evil, corrupt, out of shape mentally as a nation.
[01:49:16.983 --> 01:49:18.124]  We have to get back in shape.
[01:49:19.295 --> 01:49:22.797]  You know, again, you've just got to educate yourself, you've got to educate the people around you.
[01:49:23.078 --> 01:49:25.019]  You know, it'll start small, but it'll spread.
[01:49:25.139 --> 01:49:27.040]  And then you have to organize, and then you have to act.
[01:49:27.921 --> 01:49:28.461]  Absolutely.
[01:49:28.501 --> 01:49:29.462]  I appreciate your call.
[01:49:29.522 --> 01:49:30.843]  I hate to cut you off, Ari.
[01:49:30.903 --> 01:49:32.244]  Leo and Matt, you've got one minute.
[01:49:32.504 --> 01:49:33.165]  Take us out of here.
[01:49:33.205 --> 01:49:33.905]  Go ahead, Leo.
[01:49:34.485 --> 01:49:34.946]  Yeah, hi.
[01:49:35.746 --> 01:49:43.111]  I've been looking forward to somebody coming out with a basic template, done in the format of a movie, maybe, just for entertainment.
[01:49:43.612 --> 01:49:45.893]  But, basically, to stop Web 2.0,
[01:49:47.367 --> 01:49:48.249]  I don't know.
[01:49:57.614 --> 01:49:59.035]  So that it's easy to translate.
[01:49:59.055 --> 01:50:02.597]  Well, you know, I've done some little presentations, enough respect, and many others have done it.
[01:50:02.877 --> 01:50:03.978]  I appreciate your call.
[01:50:03.998 --> 01:50:07.220]  A manual to resign House seat on Friday.
[01:50:07.240 --> 01:50:08.421]  This is Fox News.
[01:50:08.901 --> 01:50:10.162]  It is confirmed.
[01:50:10.762 --> 01:50:13.244]  And I will be back tomorrow, 11 to 3 p.m.
[01:50:13.284 --> 01:50:18.267]  Central Time, to cover the aftermath of maybe he's resigning to go join the IDF.
[01:50:18.287 --> 01:50:20.889]  You know, he's an Israeli Assad agent, publicly.
[01:50:20.909 --> 01:50:22.450]  I mean, literally, he was in the IDF.
[01:50:23.190 --> 01:50:28.275]  So, uh, and we want to pray for all those folks dying on both sides over in Israel and Palestine.
[01:50:28.535 --> 01:50:30.517]  Tommy Pallotta, you are super brother!
[01:50:30.537 --> 01:50:32.498]  All right, it's good to be here.
[01:50:32.979 --> 01:50:34.921]  All right, ladies and gentlemen, we are out of time.
[01:50:34.981 --> 01:50:35.761]  End of transmission.
[01:50:35.801 --> 01:50:38.844]  Rebroadcast starts now at one place on the screens.
[01:50:39.204 --> 01:50:40.405]  Infowars.com.
[01:50:40.686 --> 01:50:42.147]  Get out there and take on the New World Order.
[01:50:42.187 --> 01:50:43.128]  God bless you all.
[01:50:45.470 --> 01:50:47.672]  Thank you for listening to GCN.
[01:50:48.092 --> 01:50:50.034]  Be sure to visit GCN Live
