[00:00:00.050 --> 00:00:00.516]  I think so.
[01:30:14.051 --> 01:30:15.072]  And I'm not going to have time to.
[01:30:15.112 --> 01:30:15.853]  I'm sorry, everybody.
[01:30:15.873 --> 01:30:21.577]  We're going to go about five minutes into the next hour, but I have a meeting I have to be at at ten after, so we can't go too much overdrive.
[01:30:21.997 --> 01:30:26.221]  G. Edward Griffin is going to be speaking tonight at the University of Texas.
[01:30:28.242 --> 01:30:31.025]  And that is in the Jester Dormitory.
[01:30:31.065 --> 01:30:34.547]  It's a large area of large classrooms that hold like 400 people apiece.
[01:30:34.567 --> 01:30:37.370]  They may even be in one of the bigger ones.
[01:30:37.410 --> 01:30:40.993]  You can go to PNAC Citizen or go to BraveNewBooks.com.
[01:30:41.013 --> 01:30:45.896]  They have a link over there where you can find it all for yourself as well.
[01:30:46.397 --> 01:30:49.379]  And Jim McGriffin, I'm really impressed with this interview today.
[01:30:49.439 --> 01:30:51.261]  It's really gone well being face-to-face with you.
[01:30:52.182 --> 01:31:06.873]  I want to, in the next few months, have you back on for maybe two or three hours to really get into solutions and Freedom Force International and the types of moral power we can take on to tear down their major structures and then, as I said, a much more limited government to guard against that because the pure anarchists don't understand.
[01:31:07.654 --> 01:31:11.037]  In even bands of five, six nomadic humans, you're going to have a leader.
[01:31:11.618 --> 01:31:13.459]  And so you're always going to have centralization.
[01:31:13.539 --> 01:31:15.161]  Anarchy only goes on for about five hours.
[01:31:15.781 --> 01:31:17.603]  And then Law of the Jungle comes in.
[01:31:17.643 --> 01:31:25.510]  We need the good people, as Thomas Jefferson said, we need to band together for limited government as a bulwark against the state and against organized crime.
[01:31:25.790 --> 01:31:27.271]  And I want to get more of your comments on that.
[01:31:27.972 --> 01:31:32.576]  Well, boy, you go over so many things so fast, Alex, I can hardly keep track.
[01:31:32.917 --> 01:31:36.580]  All I can remember is the last thing you said, which is so true.
[01:31:36.920 --> 01:31:37.941]  Anarchy doesn't last.
[01:31:37.961 --> 01:31:38.902]  You said five hours?
[01:31:38.922 --> 01:31:42.305]  Okay, I would say five days, but what difference does that make?
[01:31:43.386 --> 01:31:52.353]  In conditions of anarchy, always the guy with the biggest muscle, the biggest fist, or the biggest weapon winds up dominating.
[01:31:52.393 --> 01:31:52.913]  King Rad.
[01:31:53.193 --> 01:31:53.934]  King Rad, yeah.
[01:31:54.314 --> 01:32:08.545]  And so, when you talk about this political spectrum, supposedly between total government on one end and zero government on the other, and you talk about the gradients in between, what you're really talking about is if you take the ends of this and bend them up,
[01:32:09.085 --> 01:32:36.513]  And you make a circle out of it, so that instead of a straight line, you've bent that straight line up, and now it's a circle, and you see that the end of the line that represents zero government is now touching the other end of the line that represents total government, and that is what you're talking about, because under conditions of anarchy, in an instant you step over that line, and you are subject completely to the totalitarian dictatorship of the person with the biggest fist or the biggest weapon.
[01:32:36.673 --> 01:32:40.356]  And then it's escape from New York, he's the Duke, he's A number one.
[01:32:40.416 --> 01:32:54.446]  I mean it just happens like that and that's what these... But you know when you really watch these mainline anarchist groups, I don't mean their followers, it's all foundation funded, they hire them, Limbaugh's called for riots in Denver, so is Recreate, you know, 68, Subgribs.
[01:32:55.607 --> 01:33:00.451]  Again, they want to bring... and you find out a lot of these anarchists claim they're anarchists, but then they'll tell you they're communists.
[01:33:01.111 --> 01:33:03.233]  And so that's really the new cover for them.
[01:33:03.593 --> 01:33:03.853]  Yes.
[01:33:04.253 --> 01:33:10.637]  Well, they're Marxists-Leninists because they're remembering that old line about Marx, that the state will wither away.
[01:33:10.997 --> 01:33:12.017]  They actually believe that.
[01:33:12.277 --> 01:33:25.464]  That under conditions of mature socialism, Marx taught, well then, mankind will have been reconditioned and retrained, and all these evil characteristics have been weeded out, and now we can live in perfect harmony with each other.
[01:33:25.964 --> 01:33:26.784]  It's ten times worse.
[01:33:26.985 --> 01:33:30.907]  Much worse, because there's always this leadership group.
[01:33:31.187 --> 01:33:34.209]  They call it the Communist Party, or the Vanguard, or the Proletarian.
[01:33:34.509 --> 01:33:35.630]  There's always a leader for that.
[01:33:35.650 --> 01:33:36.750]  The Central Committee.
[01:33:36.930 --> 01:33:38.131]  The Central Committee.
[01:33:38.151 --> 01:33:43.154]  But the utopia's never working because of the evil group that still has freedom across the road.
[01:33:43.294 --> 01:33:44.035]  That's right.
[01:33:44.075 --> 01:33:45.176]  They always have to have an enemy.
[01:33:45.456 --> 01:33:53.582]  So I think they're drawing this from the idea that the state somehow will wither away and then people will live in peace without any government regulation of any kind.
[01:33:53.822 --> 01:33:54.643]  And it's a myth.
[01:33:54.783 --> 01:33:56.685]  It's totally contrary to human nature.
[01:33:58.118 --> 01:34:02.421]  Actually, we are going to now go into six, seven minutes of overdrive.
[01:34:02.441 --> 01:34:05.844]  I know I have an important call coming in, too, so we'll line that up outside.
[01:34:06.325 --> 01:34:07.666]  G. Edward Griffin is our guest.
[01:34:07.686 --> 01:34:10.328]  We'll say bye to the Genesis audience now.
[01:34:10.408 --> 01:34:12.209]  He'll be speaking UT campus, 8 p.m.
[01:34:12.449 --> 01:34:13.430]  to 945 p.m.
[01:34:13.470 --> 01:34:14.971]  Jester dorm room, A121A.
[01:34:15.111 --> 01:34:16.452]  We'll go to PNAC
[01:34:19.875 --> 01:34:24.258]  It's pnacitizen.org or freedom-force.org.
[01:34:24.598 --> 01:34:26.399]  Tonight, UT, 8 p.m.
[01:34:26.419 --> 01:34:27.660]  to 945 p.m.
[01:34:28.401 --> 01:34:29.061]  I'm out of time.
[01:34:29.381 --> 01:34:30.222]  Be sure and support us.
[01:34:30.282 --> 01:34:31.883]  Get a PrisonPlanet.tv membership.
[01:34:32.203 --> 01:34:32.943]  Buy the documentaries.
[01:34:32.983 --> 01:34:33.544]  Get them out, folks.
[01:34:33.564 --> 01:34:34.324]  God bless you all.
[01:34:34.544 --> 01:34:38.887]  We now go into overdrive on the internet streams at InfoWars.com.
[01:34:39.107 --> 01:34:41.489]  Gotta go there to hear the last eight minutes at InfoWars.com.
[01:34:42.793 --> 01:34:43.353]  Thank you, John.
[01:34:43.373 --> 01:34:44.554]  Thank you for listening to GTV.
[01:34:44.574 --> 01:34:45.054]  Take care, Jones.
[01:34:45.074 --> 01:34:45.714]  Appreciate it, bro.
[01:34:46.034 --> 01:34:46.435]  Anytime.
[01:34:47.235 --> 01:34:47.815]  Thank you, my friend.
[01:34:48.616 --> 01:34:55.258]  Okay, in closing here, at the end, I am just going to give you six, seven minutes, sir.
[01:34:55.298 --> 01:35:03.682]  We've got about, probably, you know, ten thousand people on the web that are listening, and the Prison Planet TV members that are watching the letters we put on YouTube and Google.
[01:35:03.982 --> 01:35:10.005]  Just other key points about Freedom Force International, and then a few minutes, if you can, on the election, where that's going.
[01:35:10.445 --> 01:35:17.961]  uh... what's happening right now uh... with that and i mean we talk to break the total fiction but how important is to point out that it's a fiction
[01:35:18.837 --> 01:35:21.418]  Yeah, I'd like to flip those, if I may, and talk about how I went first.
[01:35:21.438 --> 01:35:22.499]  Sure, sure.
[01:35:22.579 --> 01:35:26.281]  That'll be somewhat my topic tonight at the University.
[01:35:26.881 --> 01:35:40.908]  And when I called the speech the Quigley Formula, I'm referring, of course, to Professor Carol Quigley, who wrote the book Tragedy and Hope, and who was President Clinton's mentor when he was a student at Georgetown University.
[01:35:41.428 --> 01:35:42.609]  The significant thing about
[01:35:44.250 --> 01:35:59.458]  Uh, about Quigley, is that he was a collectivist, he was a historian for a secret society created by Cecil Rhodes that evolved over the years, still exists today, and in the United States its presence is known as the Council on Foreign Relations.
[01:36:00.078 --> 01:36:12.025]  I'm sure your audience is well aware of the Council on Foreign Relations and the fact that this small group, relatively small group of people, around 4,000 altogether, are actually the hidden rulers of the United States.
[01:36:12.465 --> 01:36:26.254]  So here's a guy, Quigley, who was the historian of this group, a very respected and prestigious professor at Georgetown University, and in his book he raises the question, he says, how is it possible
[01:36:26.954 --> 01:36:32.317]  For us to have total control over the population, for their own good, obviously.
[01:36:32.557 --> 01:36:33.837]  It's always the collectivist theme.
[01:36:34.338 --> 01:36:38.800]  And yet, let them think that they are participating in their own political destiny.
[01:36:38.960 --> 01:36:51.586]  Because they need that, and now that's what the futurists and people like Bill Joyce say, is they say, will the elite even let us survive and give us kind of a false political subsystem while they have the advanced technologies and the real civilization?
[01:36:51.866 --> 01:36:53.127]  Or will they just get rid of us?
[01:36:53.647 --> 01:36:53.967]  Go ahead.
[01:36:54.028 --> 01:36:57.791]  No, they're not going to get rid of us because they want us in servitude.
[01:36:58.311 --> 01:36:59.832]  So that's the very issue he raises.
[01:36:59.852 --> 01:37:00.633]  They need the power trip.
[01:37:00.653 --> 01:37:02.414]  Well, they need the power trip, but they need the servants.
[01:37:02.474 --> 01:37:04.076]  They need the people to run the machine.
[01:37:04.096 --> 01:37:05.917]  Well, they need the people left to torture, too.
[01:37:06.638 --> 01:37:09.040]  Yes, well... Because they're powerful, they've got to...
[01:37:09.600 --> 01:37:10.000]  That's true.
[01:37:10.160 --> 01:37:12.381]  Well, Quigley doesn't go into that, but he does deal with it.
[01:37:12.421 --> 01:37:14.322]  I've read Tragedy in Hope and Anglo-American Establishment.
[01:37:14.442 --> 01:37:15.483]  Well, then you know the story.
[01:37:15.503 --> 01:37:17.003]  For those that don't, go ahead.
[01:37:17.083 --> 01:37:18.464]  And basically he says, how do we do this?
[01:37:18.524 --> 01:37:19.785]  And he says, the answer is simple.
[01:37:20.245 --> 01:37:33.751]  He said, we form two major political parties, we run them both from behind the scenes, and we let them fight each other over minor issues, so long as the electorate has to choose only between those two, then it makes no difference which one wins.
[01:37:34.011 --> 01:37:37.313]  We always remain in firm control of the political system.
[01:37:37.853 --> 01:37:53.167]  That's what I'll be talking about tonight, because I think people need to know that the elections that are coming upon us here, and all of this fierce debate between an Obama and a Clinton, and I can't even think of a Republican's name.
[01:37:53.387 --> 01:37:54.088]  Lord McCain!
[01:37:54.388 --> 01:37:55.068]  Lord McCain!
[01:37:55.189 --> 01:37:56.330]  Bomb, bomb, bomb, bomb, bomb!
[01:37:56.370 --> 01:37:58.472]  Bomb McCain, yeah.
[01:37:58.552 --> 01:38:03.196]  It's all part of this very show that Quigley was talking about.
[01:38:03.796 --> 01:38:16.540]  And until Americans realize that the political parties, Republicans and Democrats, are merely two different branches of the same political party, they're never going to figure out what a solution to this problem is.
[01:38:16.800 --> 01:38:17.760]  They'll just be bounced back.
[01:38:17.780 --> 01:38:19.521]  We've got to shatter the left-right paradigm.
[01:38:19.561 --> 01:38:20.821]  I mean, listen to the corporate line.
[01:38:21.221 --> 01:38:23.324]  They're really trying to get everybody back into that.
[01:38:23.364 --> 01:38:24.626]  They say that's why they like Obama.
[01:38:24.886 --> 01:38:26.568]  They say, we want to bring everybody back together.
[01:38:26.828 --> 01:38:28.791]  They mean bring the people back into the theater.
[01:38:29.031 --> 01:38:31.154]  Bring them back into the false paradigm.
[01:38:31.194 --> 01:38:32.736]  Bring them back into the simulation.
[01:38:32.977 --> 01:38:36.842]  It's key to fully shatter that so that they know those are false choices.
[01:38:37.262 --> 01:38:37.662]  That's right.
[01:38:37.962 --> 01:38:38.762]  That's it, exactly.
[01:38:38.823 --> 01:38:39.803]  It's a false paradigm.
[01:38:40.243 --> 01:38:43.824]  And yet, still, I would say 90% of the American people are falling for it.
[01:38:44.264 --> 01:38:47.985]  They like to align themselves either with, oh, he's a left-winger, or he's a right-winger.
[01:38:48.005 --> 01:38:53.187]  Well, I mean, it's what everybody's talking about at the water cooler, and these things suck you into these false debates.
[01:38:53.307 --> 01:38:53.527]  Yeah.
[01:38:53.867 --> 01:38:57.648]  And it's really the left and the right wing of the same ugly bird, and that's collectivism.
[01:38:58.028 --> 01:38:59.129]  And that's my main theme.
[01:39:00.805 --> 01:39:03.346]  I'll use that as a jumping place to get to the solution.
[01:39:03.666 --> 01:39:04.747]  Back to the solution.
[01:39:04.767 --> 01:39:13.411]  Listen, before you go, please go meet with Trey in the back and let me set you up for like two more hours because stuff's moving fast in the next couple weeks over phone.
[01:39:13.591 --> 01:39:15.412]  You're out in California, right?
[01:39:15.452 --> 01:39:15.752]  Right.
[01:39:16.273 --> 01:39:20.115]  I'll have you on for a few hours to really get more into solutions with everybody.
[01:39:20.135 --> 01:39:20.815]  I'd love that, yeah.
[01:39:21.215 --> 01:39:21.535]  Yeah.
[01:39:21.895 --> 01:39:25.497]  And Freedom Force International, what are some of the other bedrock ideas?
[01:39:26.097 --> 01:39:28.818]  Well, the bedrock idea is to get clear on a creed.
[01:39:28.918 --> 01:39:29.778]  What do we believe in?
[01:39:29.798 --> 01:39:36.320]  You know, history is so full of examples where people have risen up, and at great cost in treasure and blood, they've oversold.
[01:39:36.340 --> 01:39:37.461]  And some new evil takes over.
[01:39:38.101 --> 01:39:39.582]  Joe, I'm just the same, or worse.
[01:39:40.022 --> 01:39:44.325]  And the reason for that is that it's easy for people to get focused on what they hate.
[01:39:44.685 --> 01:39:45.466]  They don't like this.
[01:39:45.506 --> 01:39:46.166]  They don't like that.
[01:39:46.427 --> 01:39:47.547]  Oh, we don't like this guy.
[01:39:47.667 --> 01:39:49.128]  Not just what we hate, but what we like.
[01:39:49.669 --> 01:39:51.050]  But they don't know what they like.
[01:39:51.430 --> 01:39:52.270]  Well, what they think they like.
[01:39:52.290 --> 01:39:52.971]  I know what I like.
[01:39:53.271 --> 01:39:56.633]  Well, these people that I'm talking about have no idea what they like.
[01:39:56.653 --> 01:40:03.758]  They like him because he's a Republican or a Democrat, or because he's got nice teeth, or because they like his wife, or something like that.
[01:40:03.958 --> 01:40:06.379]  They have no concept of political ideology.
[01:40:06.399 --> 01:40:13.404]  I don't think the public realizes, they're starting to realize how life and death, how dangerous it is for your economy, for your checkbook, for your family, for your health.
[01:40:13.584 --> 01:40:13.864]  Yeah.
[01:40:13.964 --> 01:40:16.466]  To let a bunch of wild control freaks be in control.
[01:40:16.586 --> 01:40:18.287]  Yeah, all they care about is, is he sincere?
[01:40:18.587 --> 01:40:19.688]  Oh, I like his sincerity.
[01:40:19.708 --> 01:40:20.668]  I like what he's saying.
[01:40:20.688 --> 01:40:21.489]  Now, let's be clear.
[01:40:21.549 --> 01:40:22.349]  Those are puppets.
[01:40:23.250 --> 01:40:24.011]  And that's what they hate.
[01:40:24.051 --> 01:40:27.613]  They love being called evil or love being called good, as long as they're the boss.
[01:40:27.673 --> 01:40:33.997]  But when you point out that a bunch of special interests with a scientific dictatorship are just using these as front dummies,
[01:40:34.737 --> 01:40:36.298]  They really hate being called puppets.
[01:40:36.699 --> 01:40:37.679]  Oh, they don't like that at all.
[01:40:37.920 --> 01:40:41.242]  In fact, I think some of them don't even realize it, or don't want to realize it.
[01:40:41.462 --> 01:40:44.004]  They know, they know, but they don't like to think about it.
[01:40:44.044 --> 01:40:45.766]  They like to... I think that... Well, that's the thing.
[01:40:45.806 --> 01:40:52.251]  I mean, I like meeting with fellow patriots, and I like going out, but it kind of gets tiring because I'm busy and I'm not that ego-driven.
[01:40:52.731 --> 01:40:53.812]  I'm more idea-driven.
[01:40:53.852 --> 01:40:55.593]  That's what I'm excited into.
[01:40:56.054 --> 01:41:01.278]  And, you know, liberty and freedom, but I'd rather be out gardening or out fishing or just away from people or with my family.
[01:41:01.958 --> 01:41:06.204]  I go to events, shake hands, but I don't go to a lot of events because, frankly, I don't overall like it.
[01:41:07.205 --> 01:41:11.070]  It's kind of embarrassing and being worshipped and loved, which is great.
[01:41:11.090 --> 01:41:12.131]  It's a communing.
[01:41:12.472 --> 01:41:18.159]  But when I see these globalists who will go to all these events and shake all these hands and do this, and I've met them and I've talked to them and I've read their...
[01:41:20.181 --> 01:41:25.263]  Well, I love fancy hats and medals and medallions.
[01:41:25.423 --> 01:41:35.628]  I think they're lesser men, but men who are greater than them intellectually and everything else, we, and I'm not tooting my horn, but compared to them we are heads above, we don't like all that.
[01:41:35.688 --> 01:41:36.788]  But it's a responsibility.
[01:41:37.028 --> 01:41:37.949]  It's work for us.
[01:41:38.029 --> 01:41:42.251]  If we're going to live in peace, we have to, as you said, be in power and defeat these people.
[01:41:42.311 --> 01:41:44.972]  It's either they're going to beat us, or we're going to beat them.
[01:41:45.692 --> 01:41:46.633]  Yeah, that's it.
[01:41:46.993 --> 01:41:51.477]  And I think that the time has come for people to realize this is an either-or situation.
[01:41:52.358 --> 01:41:54.060]  So, anyway, back to my theme.
[01:41:54.120 --> 01:41:55.942]  It's very simple, you see, what can we do?
[01:41:56.202 --> 01:42:00.205]  First thing, we better be clear on what we believe in, not just what we're against.
[01:42:00.266 --> 01:42:02.788]  And that's where the importance comes in of the creed of freedom.
[01:42:03.168 --> 01:42:06.491]  And I urge people to come to our website and spend a little time.
[01:42:06.551 --> 01:42:07.352]  It's www.
[01:42:08.653 --> 01:42:12.055]  Freedom-force.org.
[01:42:12.155 --> 01:42:13.816]  Org stands for organization.
[01:42:14.276 --> 01:42:16.417]  And flip over to the section that says Creed.
[01:42:16.837 --> 01:42:18.198]  And spend a little time reading it.
[01:42:18.738 --> 01:42:21.240]  And that is our statement of goals.
[01:42:21.280 --> 01:42:22.460]  That's our statement of principle.
[01:42:22.721 --> 01:42:26.563]  That's the glue that holds our members together in 58 countries right now.
[01:42:27.843 --> 01:42:31.164]  It's the basis for our international brotherhood, Alex.
[01:42:31.924 --> 01:42:42.888]  Once we're in agreement on that, then we cannot be divided by nationality, by culture, by religion, by race, by economic status, by gender.
[01:42:43.308 --> 01:42:45.669]  All of these things become immaterial.
[01:42:46.009 --> 01:42:48.730]  We become a true international brotherhood.
[01:42:49.050 --> 01:42:52.951]  There's never been anything quite like it, so far, of which I'm aware.
[01:42:53.211 --> 01:43:06.318]  We need a counter guild of people that are invested in liberty, and we need to work with each other in business, and network, and not just in political, but in business, and we need to have symbols, and we need to traffic with each other.
[01:43:06.698 --> 01:43:09.339]  And we have a lot more power than the collectivists.
[01:43:09.620 --> 01:43:12.021]  This is a voluntary association.
[01:43:12.461 --> 01:43:12.941]  Exactly.
[01:43:13.282 --> 01:43:14.122]  And that's the whole thing.
[01:43:14.202 --> 01:43:21.666]  And that loose will, that paradigm, that frequency, that signature, is much more powerful than the enemy.
[01:43:21.786 --> 01:43:25.188]  Yes, and as long as we agree on what it is we believe in.
[01:43:25.509 --> 01:43:26.769]  That's been the missing ingredient.
[01:43:27.310 --> 01:43:28.130]  We're all for freedom.
[01:43:28.431 --> 01:43:33.814]  I believe in family, the second amendment, free market, national sovereignty, free will.
[01:43:34.395 --> 01:43:38.758]  I do not believe in the CPS, corrupt police, wickedness, corrupt judges, all this.
[01:43:39.098 --> 01:43:41.019]  They have to be brought to justice.
[01:43:41.039 --> 01:43:41.920]  I think that's also important.
[01:43:41.980 --> 01:43:52.967]  Well, I invite anybody who's interested in this theme, and I know all of your listeners are, to come to this site and read the Creed of Freedom and give it some thought, and then you'll see exactly what it is that unites us.
[01:43:53.147 --> 01:44:05.896]  And I think what you're doing is the answer, but I think also, even if people don't even join your group, I think they should, but if there's other leaders out there, who maybe a 20-year-old watching right now is going to end up, you know, being the leader, I'm not saying just one leader will do it, but maybe the straw that breaks the camel's back won't
[01:44:06.096 --> 01:44:14.358]  We may get executed, killed, maybe 200 years from now you're watching this, you know, in some illegal transmission, you know, that sits into your bubble chip in your head.
[01:44:14.378 --> 01:44:16.659]  I mean, maybe you're out there watching right now.
[01:44:16.679 --> 01:44:27.281]  You need to understand that take these ideas, change it, modernize it, whatever you do, just know that humanity, the species, needs to go on and be free and not have these control freaks destroy what we are.
[01:44:27.661 --> 01:44:33.262]  G. Edward Griffin, author of The Creature from Jekyll Island, freedom-force.org, speaking at UT tonight.
[01:44:33.543 --> 01:44:34.343]  It's been great having you.
[01:44:34.363 --> 01:44:35.203]  Look forward to talking to you.
[01:44:35.623 --> 01:44:36.644]  Thank you so much, my friend.
[01:44:37.084 --> 01:44:38.345]  Good to meet you after all this time.
[01:44:38.445 --> 01:44:38.966]  God bless you.
[01:44:39.006 --> 01:44:40.787]  Folks, that's it for this transmission.
[01:44:40.807 --> 01:44:43.370]  I want to thank you all for tuning in.
[01:44:43.930 --> 01:44:47.974]  And I do, again, hope that you will go to the University of Texas tonight.
[01:44:47.994 --> 01:44:53.919]  If you're watching this on the web, 82945 PM, Jester Dorm, Room A121A.
[01:44:54.179 --> 01:44:55.860]  And don't forget all of our sponsors.
[01:44:56.761 --> 01:45:03.303]  Don't forget the films and books that we carry, like Washington, You're Fired.
[01:45:03.343 --> 01:45:05.204]  This new video is excellent by William Lewis.
[01:45:05.964 --> 01:45:08.345]  Don't forget American Drug War that I'm in and I consulted on.
[01:45:09.025 --> 01:45:11.786]  It exposes how the government ships in the drugs and how it's all a big fraud.
[01:45:12.087 --> 01:45:14.808]  Very, very important at InfoWars.com.
[01:45:14.828 --> 01:45:19.729]  We now will go back into our retransmission from the first and second hour of the show.
[01:45:19.749 --> 01:45:21.290]  If you're listening on the web, we re-looped that.
[01:45:21.670 --> 01:45:25.232]  Luke Rodowski got Jimmy Carter to say there should be a new 9-11 investigation.
[01:45:25.572 --> 01:45:27.273]  Gary Hart saying, yeah, he's afraid the U.S.
[01:45:27.293 --> 01:45:28.414]  will stage terror attacks.
[01:45:29.195 --> 01:45:30.775]  Also how they're trying to set up people.
[01:45:30.836 --> 01:45:35.578]  David Frum, the neocon, attacking We Are Change L.A., being caught on video.
[01:45:36.239 --> 01:45:37.720]  Thank God they would have set us up.
[01:45:38.800 --> 01:45:48.386]  There is so much more that is going on that we're going to be covering, so please tune back in to that retransmission now.
[01:45:48.686 --> 01:45:49.867]  Again, thanks for joining us, folks.
[01:45:51.920 --> 01:45:53.241]  We'll see you back live tomorrow, 11 a.m.
[01:45:53.261 --> 01:45:53.461]  to 3 p.m.
[01:46:20.018 --> 01:46:21.980]  Yeah.
