[00:00:00.623 --> 00:00:01.524]  Well, so does he.
[01:33:40.419 --> 01:33:42.720]  I think we have the East German radio equipment up there.
[01:33:43.380 --> 01:33:44.640]  But John Harmon does a great job.
[01:33:44.660 --> 01:33:46.380]  You know, we got a pretty good studio down here.
[01:33:47.080 --> 01:33:55.082]  Until they get it replaced, I'll just start taking calls and guests here on my lines, because it's getting worse and worse and worse and worse.
[01:33:56.161 --> 01:33:58.082]  Hey, but we're a small stand-alone network.
[01:33:58.102 --> 01:33:58.582]  We're growing.
[01:33:58.602 --> 01:33:59.623]  We're getting better all the time.
[01:33:59.643 --> 01:34:00.603]  We appreciate all of you.
[01:34:00.623 --> 01:34:06.746]  That's how we reach more people and spread the word is you spreading the word about the free podcast at InfoWars.com.
[01:34:06.786 --> 01:34:08.047]  The AM and FM stations we're on.
[01:34:08.467 --> 01:34:09.867]  A lot of new affiliates picking us up.
[01:34:09.887 --> 01:34:10.868]  I want to thank each and every one of them.
[01:34:10.908 --> 01:34:12.769]  Be sure and support those local sponsors.
[01:34:14.309 --> 01:34:15.430]  It's exciting what's going on.
[01:34:15.510 --> 01:34:15.790]  Okay.
[01:34:16.791 --> 01:34:20.352]  I want to take some calls from Todd and Scott and Frank and Casey and Jim.
[01:34:20.392 --> 01:34:21.033]  I know you've been holding.
[01:34:21.053 --> 01:34:21.773]  We're going to get to you.
[01:34:23.226 --> 01:34:31.674]  But, uh, let me just go over some of the background from these articles that I started covering before our interview with Alan Combs came up.
[01:34:33.496 --> 01:34:36.258]  Hey, did you hear Alan Combs say he's giving rights to the detainees?
[01:34:37.250 --> 01:34:41.372]  And then I came back from, uh, during the break, I said, oh, really, Alan, are you in front of a computer?
[01:34:41.392 --> 01:34:41.812]  He said, yeah.
[01:34:41.832 --> 01:34:46.174]  And I said, Google, Obama backs Bush, no rights for detainees.
[01:34:46.875 --> 01:34:55.599]  And he Googled it, and there was all the mainstream news with Obama's statement and his executive order that they would continue to secretly hold him with no habeas corpus, no Geneva Convention.
[01:34:56.059 --> 01:34:57.820]  And Alan had to say, oh, I disagree with that.
[01:35:00.120 --> 01:35:03.742]  I mean, just, and we have the videos and his statements.
[01:35:03.762 --> 01:35:06.284]  He did say he'd bring the troops home immediately.
[01:35:06.344 --> 01:35:07.805]  He did 16 and 23 now.
[01:35:09.706 --> 01:35:11.167]  They're saying indefinitely.
[01:35:11.768 --> 01:35:12.448]  That's how it works.
[01:35:12.588 --> 01:35:13.148]  Oh yeah!
[01:35:14.129 --> 01:35:14.649]  Immediately.
[01:35:14.669 --> 01:35:14.990]  16, 23, 42, never.
[01:35:21.325 --> 01:35:23.386]  They're going to have parades, though, for returning brigades.
[01:35:23.406 --> 01:35:25.587]  You know, they send brigades over and bring brigades back.
[01:35:25.967 --> 01:35:26.547]  That's how they do it now.
[01:35:26.567 --> 01:35:27.448]  It's a total force.
[01:35:27.908 --> 01:35:29.209]  They don't just replace individuals.
[01:35:29.489 --> 01:35:30.109]  So, oh, look!
[01:35:30.129 --> 01:35:30.929]  The troops are marching!
[01:35:31.069 --> 01:35:31.490]  Oh, victory!
[01:35:31.530 --> 01:35:31.830]  Dun-dun-dun!
[01:35:31.870 --> 01:35:32.690]  Dun-dun-dun!
[01:35:32.710 --> 01:35:33.350]  Dun-dun-dun!
[01:35:33.370 --> 01:35:35.031]  They'll be like, Alex, the war is over!
[01:35:35.051 --> 01:35:35.772]  And I'm like, oh, really?
[01:35:36.012 --> 01:35:37.372]  More suicide bombings, more death.
[01:35:37.572 --> 01:35:38.733]  Oh, you're just a defeatist!
[01:35:42.935 --> 01:35:44.496]  There is no end to the lies, folks.
[01:35:44.556 --> 01:35:49.558]  See, under Obama, they'll just say the war is over, and that's the end of it.
[01:35:50.632 --> 01:35:56.918]  The war is over, it's all over, for the unknown soldier.
[01:35:58.299 --> 01:35:59.440]  It's all over for him.
[01:36:02.663 --> 01:36:04.405]  Okay, I told you about death education.
[01:36:04.445 --> 01:36:06.246]  Just a smattering of what's happening at the schools.
[01:36:06.286 --> 01:36:06.967]  We're on that daily.
[01:36:07.327 --> 01:36:09.249]  Death education at Columbine High.
[01:36:11.871 --> 01:36:16.776]  And it says that they admitted that they were given death education
[01:36:19.468 --> 01:36:22.630]  And they teach you how to die, how to hang yourself, how to kill yourself.
[01:36:23.090 --> 01:36:26.372]  A video was made of Tara's testimony distributed nationwide by Eagle Forum.
[01:36:26.673 --> 01:36:30.555]  The tape was aired on British television and the Atlantic Monthly did a feature story on it.
[01:36:30.875 --> 01:36:36.359]  The producers of 2020 saw the video and decided to do a segment on the death education that was aired in 1990 at Columbine.
[01:36:37.299 --> 01:36:40.101]  And in the video it teaches them how to die in coffins, how to kill themselves.
[01:36:43.363 --> 01:36:47.966]  And it just gets into the unbelievable, how the suicides just explode.
[01:36:49.266 --> 01:36:50.227]  So there you go.
[01:36:51.648 --> 01:36:52.369]  Here's another one.
[01:36:52.509 --> 01:36:55.732]  Armed men terrorize school unannounced.
[01:36:56.292 --> 01:36:57.033]  Here's another one.
[01:36:57.193 --> 01:36:59.195]  All over the country where they unannounced show up.
[01:36:59.715 --> 01:37:02.438]  WCAU TV and say we're going to kill you.
[01:37:02.878 --> 01:37:08.803]  We're terrorists and everybody freaks out and you know passes out from fear.
[01:37:08.823 --> 01:37:11.646]  I mean that is the most hardcore form of fear based mind control.
[01:37:12.326 --> 01:37:13.847]  I've got an AP article.
[01:37:15.057 --> 01:37:42.822]  out of Michigan where they came in and said we are the homeschool defense league and we're going to kill you and it just goes on and on on that front but again that's a demonized homeschoolers second amendment groups and to unannounced freak the kids out and terrorize them where they're scared of guns for the rest of their life that's how you kill the second amendment traumatize the children
[01:37:44.182 --> 01:37:49.570]  And it also sets the precedent to allow the police and military to do whatever they want, to get away with whatever they want.
[01:37:51.687 --> 01:37:54.609]  Classroom trash can used as toilet.
[01:37:55.109 --> 01:38:03.133]  A fifth grade teacher allowed five students, a boy and four girls, to use a trash can as a toilet during a school lockdown drill when no one was supposed to leave the classrooms.
[01:38:03.653 --> 01:38:07.455]  The Charleston County teacher, Phillip Fernando, was reprimanded.
[01:38:07.836 --> 01:38:09.556]  Should have just made him defecate on the ground, I guess.
[01:38:10.137 --> 01:38:16.120]  Last year for putting cardboard around a student's desk and keeping him isolated from his classmates for two hours from talking.
[01:38:17.930 --> 01:38:18.670]  Whatever that means.
[01:38:19.231 --> 01:38:24.553]  On Tuesday, Fernando gave the Charlestown Academy students permission to use the trashcan.
[01:38:24.973 --> 01:38:32.796]  When a girl used the bathroom, other girls held up jackets to shield the view while the students stood on the opposite with a wall with their backs turned.
[01:38:32.816 --> 01:38:36.818]  School district spokesman Jenny Adams said boys also did the same for the boy.
[01:38:37.378 --> 01:38:42.260]  It is not acceptable, Associate Superintendent Patricia Yandel told the newspaper.
[01:38:42.621 --> 01:38:45.462]  So, so, yeah, they were supposed to just urinate in their pants, I guess.
[01:38:46.701 --> 01:38:54.263]  During the drill, which lasted less than an hour, this is another article they found, I found one where they had to stay in the classroom all day with no lunches.
[01:38:55.783 --> 01:38:57.363]  But we tried to Google that and couldn't find it.
[01:38:57.763 --> 01:39:02.684]  During the drill, which lasted less than an hour, Fernando called the school's main office and said students needed to use the restroom.
[01:39:02.964 --> 01:39:09.185]  It was unclear what he was told, but Yandel said he was not told to leave students to use the trash can.
[01:39:10.046 --> 01:39:11.506]  So that was the lockdown drill.
[01:39:12.898 --> 01:39:14.278]  Here's another one, Washington Post.
[01:39:14.858 --> 01:39:16.859]  School boost preparations for attack.
[01:39:17.299 --> 01:39:21.000]  Many anti-terror plans would stop parents from picking up children.
[01:39:21.580 --> 01:39:25.681]  School administration in the Washington area yesterday stepped up preparations for possible terrorism.
[01:39:26.301 --> 01:39:32.663]  And most school districts told parents that they would be prevented or strongly discouraged from picking up their children in the event of a biological chemical attack.
[01:39:32.703 --> 01:39:35.563]  Now this was in 2003 they reported all this.
[01:39:35.804 --> 01:39:41.745]  We told people before 9-11 FEMA was doing drills of taking kids to FEMA camps and we confirmed that.
[01:39:42.145 --> 01:39:53.774]  In Fairfax County, Superintendent of Schools Daniel A. Dominey told the school board last night that he would deploy more security forces around schools, limit parking near buildings, and cancel outdoor activities for field trips.
[01:39:54.315 --> 01:39:57.457]  And the nation's terror alerts were raised to the highest level, code red.
[01:39:57.898 --> 01:39:59.779]  He said he would also consider closing schools.
[01:39:59.839 --> 01:40:01.200]  So it's just a martial law lockdown.
[01:40:01.441 --> 01:40:02.381]  They do those here in Austin.
[01:40:03.622 --> 01:40:06.625]  Four hours after they catch a bank robber, they'll still lock schools down.
[01:40:07.904 --> 01:40:16.406]  London County school officials yesterday added a shelter-in-place plan against chemical attacks and the usual emergency procedures and said parents are not allowed to get their children.
[01:40:16.906 --> 01:40:17.526]  So you got that.
[01:40:20.667 --> 01:40:22.307]  I saw you guys on screen.
[01:40:22.347 --> 01:40:25.928]  You found the AP article about Michigan telling them we're homeschoolers.
[01:40:27.588 --> 01:40:28.429]  I guess I'm going to find that.
[01:40:28.589 --> 01:40:29.829]  I think it's in the stack actually.
[01:40:33.815 --> 01:40:37.277]  State brainwashing children to re-educate their parents for green dictatorship.
[01:40:37.857 --> 01:40:50.402]  This is a Paul Watson article, PrisonPlanet.com, that goes through where Al Gore says your parents don't know what's really going on in the world, your parents are backwards, so you need to educate your parents about what's happening and basically report on them.
[01:40:52.623 --> 01:41:00.627]  High court UPI reports appeared ready to Tuesday to approve broad national authority to strip search students for drugs without warrants.
[01:41:01.971 --> 01:41:04.752]  Now here's an old one, 1999, March 26, 1999.
[01:41:07.792 --> 01:41:25.657]  This is in the archive now, the Pensacola News Journal, but you can find it at web.archive.org forward slash web 1999 or just Google Hobbs Middle School Marines and it's the first link comes up by Jenny LaCosta, News Journal staff writer.
[01:41:27.096 --> 01:41:28.017]  Now listen carefully.
[01:41:28.297 --> 01:41:37.525]  The sleepy atmosphere that precedes first period was broken at Hobbs Middle School on Thursday morning by a shound of Marines, Navy and Coast Guard pilots marching through the school halls.
[01:41:38.286 --> 01:41:47.374]  While sixth graders in Lynette Whitefield's geography class were watching CNN reports on NATO airstrikes against Yugoslavia.
[01:41:47.734 --> 01:41:48.735]  Can we punch this article up?
[01:41:48.755 --> 01:41:48.975]  Thanks.
[01:41:49.798 --> 01:41:55.281]  They heard a voice bark over the intercom, military personnel, take your classrooms.
[01:41:55.921 --> 01:42:11.030]  The mock takeover of Hobbs Middle School by pilots and flight students from Whiting Field was a way to illustrate what martial law is all about, said Lieutenant Troy Bashears, a Coast Guard pilot assigned to Whiting Field Naval Air Station.
[01:42:11.991 --> 01:42:16.935]  And I told you, we did interviews with Marines who covertly were doing martial law takeover drills in the late 80s.
[01:42:17.315 --> 01:42:18.496]  This has been going on a long time.
[01:42:18.917 --> 01:42:23.661]  Now it appears to be building, well it doesn't appear it is, but it appears to be coming to a head.
[01:42:23.681 --> 01:42:30.667]  If you guys can't find it again, just Google, Hobbs Middle School Marines.
[01:42:32.298 --> 01:42:34.699]  But once the sailors and marines... Ah, good, you have it.
[01:42:35.139 --> 01:42:43.904]  But once the sailors and marines were in the classrooms, their mission was to teach for a day of subjects such as math, science, history and geography and give teachers a break.
[01:42:43.984 --> 01:42:44.985]  But it was unannounced to the kids.
[01:42:45.505 --> 01:42:52.608]  We were going for shock value initially, that's a quote, said Navy Lieutenant Dan Duterman, 29.
[01:42:52.709 --> 01:42:57.311]  But in the classrooms, we're showing the students practical applications of what they're learning.
[01:42:58.803 --> 01:43:01.124]  See, it's part of trauma-based mind control, folks.
[01:43:01.224 --> 01:43:04.266]  And then people then love their oppressors.
[01:43:04.306 --> 01:43:05.767]  That's also the psychology they're going for.
[01:43:06.547 --> 01:43:07.408]  The people that shock them.
[01:43:07.468 --> 01:43:10.329]  Some students brought up questions about Kosovo's situation.
[01:43:10.349 --> 01:43:15.952]  And then it's got quotes about Bill Clinton wanted you to know what martial law is like.
[01:43:15.972 --> 01:43:18.554]  I remember that from ten years ago.
[01:43:18.614 --> 01:43:19.754]  Let me find the martial law.
[01:43:20.655 --> 01:43:21.636]  Bill Clinton.
[01:43:22.696 --> 01:43:24.297]  Bill Clinton, Bill Clinton.
[01:43:26.803 --> 01:43:30.247]  There was a quote in there about Bill Clinton.
[01:43:30.287 --> 01:43:31.348]  Well, you can go read the story if you want.
[01:43:32.550 --> 01:43:33.751]  I'm going from 10 year memory there.
[01:43:33.771 --> 01:43:35.093]  It may have been another middle school.
[01:43:36.971 --> 01:43:40.835]  There was several articles in the Pensacola Journal, and that's the problem with 10-year-old memory.
[01:43:40.855 --> 01:43:41.556]  I remember that today.
[01:43:41.576 --> 01:43:46.722]  I had them Google it, and they found it, but there were like, I want to say three articles about it.
[01:43:47.462 --> 01:43:48.063]  So there's others.
[01:43:48.764 --> 01:43:52.368]  Michigan School District portrays homeschoolers as terrorists.
[01:43:52.908 --> 01:43:55.952]  This is a homeschool world alert, but I found this in AP.
[01:43:56.893 --> 01:43:58.074]  On Monday, September 20th, the
[01:44:00.037 --> 01:44:07.144]  Muskogon Chronicle in Michigan reported on a mock attack on public school bus to test terrorism response.
[01:44:07.164 --> 01:44:17.115]  According to the paper, the exercise was a simulated attack by a fictitious radical group called Wackos Against Schools and Education who believe everyone should be homeschooled.
[01:44:18.639 --> 01:44:20.760]  Now imagine, is that trying to demonize homeschoolers?
[01:44:20.780 --> 01:44:22.480]  And now the federal documents are out.
[01:44:22.940 --> 01:44:25.761]  They are demonizing homeschoolers in federal documents.
[01:44:25.801 --> 01:44:26.601]  I told you this.
[01:44:27.021 --> 01:44:29.822]  And then they pay cops to go out and brainwash the public.
[01:44:31.123 --> 01:44:38.325]  Imagine, the kids go home and go, yeah, the unannounced came out and threw fake blood on us, put guns to our heads and said, we're wacko homeschoolers against public education.
[01:44:39.245 --> 01:44:40.345]  This was in the AP.
[01:44:42.746 --> 01:44:43.446]  Like it's normal.
[01:44:45.238 --> 01:44:46.219]  Again, this goes on everywhere.
[01:44:46.240 --> 01:44:47.481]  I just read you Marines doing it.
[01:44:48.001 --> 01:44:56.070]  According to the paper, the exercise was simulated attack by a fictitious group, radical group called Wackos Against Schools and Education to believe everybody should be homeschooled.
[01:44:57.452 --> 01:44:58.673]  It's a way to demonize homeschoolers.
[01:44:59.334 --> 01:45:05.881]  Certainly, disaster preparedness is important, but the terrorists are portrayed as homeschoolers who think everybody should have to homeschool.
[01:45:08.049 --> 01:45:09.510]  Meanwhile, everybody's trying to ban homeschooling.
[01:45:09.970 --> 01:45:18.516]  We immediately called the Muskegon Chronicle and explained how this is offensive to millions of people who have chosen to exercise their rights to homeschool.
[01:45:19.897 --> 01:45:29.043]  Imagine if they said, you know, wacko black people against public schools, or wacko Asians, or wacko Mexicans, or wacko whites.
[01:45:29.083 --> 01:45:29.784]  Folks would get upset.
[01:45:29.804 --> 01:45:30.644]  But no, it's homeschoolers.
[01:45:30.705 --> 01:45:31.085]  It's okay.
[01:45:32.363 --> 01:45:33.344]  But it's the drill itself.
[01:45:33.744 --> 01:45:37.806]  Homeschoolers never have committed violent acts against the public schools or any terrorist acts.
[01:45:37.826 --> 01:45:43.750]  It has not been homeschool children who have walked in public schools shooting everybody and anyone, but rather public school children.
[01:45:44.291 --> 01:45:47.693]  Comparing us to the most dangerous people in the world is a terrible insult and a travesty.
[01:45:48.013 --> 01:45:50.655]  The newspaper promised to print a response and a follow-up story.
[01:45:51.075 --> 01:45:54.597]  Calls already have poured in to Muskegon Intermediate School.
[01:45:55.217 --> 01:46:00.321]  Guys, Google Muskegon Intermediate Homeschool.
[01:46:01.454 --> 01:46:02.495]  And you'll find the AP.
[01:46:02.775 --> 01:46:04.416]  Muskegon Intermediate.
[01:46:04.476 --> 01:46:06.297]  I want the AP on screen for folks.
[01:46:06.777 --> 01:46:08.078]  I want them to see this for themselves.
[01:46:08.098 --> 01:46:10.600]  Of course, it's three years ago, so it may be dead now.
[01:46:11.800 --> 01:46:17.424]  Calls already poured into the Muskegon Intermediate School District in Muskegon County have issued an apology printed below.
[01:46:18.612 --> 01:46:19.513]  Now here's the background.
[01:46:20.033 --> 01:46:24.737]  Here's what the federal drill, some of the AP said, the cops go, well the feds told us we had to do it this way.
[01:46:25.517 --> 01:46:34.804]  Today the homeschool terrorists in a simulated attack struck a busload of students in the White Hall area, killing more than a half dozen and sending dozens more to hospital.
[01:46:35.185 --> 01:46:40.729]  Although the attack was not real, it looked real to the students, emergency personnel and firefighters responded as if it was real.
[01:46:42.005 --> 01:46:45.868]  Because they come in and they don't tell them it's a drill.
[01:46:46.348 --> 01:46:53.634]  The exercise was funded by the Federal Homeland Security Grants awarded to several area school districts in Muskegon County, Michigan.
[01:46:53.954 --> 01:46:59.939]  The Muskegon Area Intermediate School District partnered with the Muskegon County Emergency Services to implement the mock terror attack.
[01:47:00.959 --> 01:47:09.226]  According to Muskegon Chronicle, the exercise was a simulated attack by a fictitious radical group called the Wackos Against Schools, Education, and Believe Everybody Should Be Homeschooled.
[01:47:10.266 --> 01:47:10.827]  Eight or nine
[01:47:14.701 --> 01:47:15.722]  I can't even read that word.
[01:47:15.742 --> 01:47:24.329]  Oh, deceased students represented by mannequins were transported to the county morgue.
[01:47:24.930 --> 01:47:27.772]  Frantic parents ran to schools and hospital emergency rooms.
[01:47:28.253 --> 01:47:30.715]  So that was out of the local newspaper.
[01:47:32.356 --> 01:47:34.298]  Whatever it is, it's up there in the article.
[01:47:34.338 --> 01:47:35.439]  The Muskegon Chronicle.
[01:47:36.417 --> 01:47:39.058]  And it says, apology issued by the county, September 21st, 2004.
[01:47:39.098 --> 01:47:51.523]  The Muskegon Area Intermediate School District shared the disappointment of others when we learned that September 21st, 2004 emergency preparedness drill referenced homeschoolers as the fictitious group responsible for the mock disaster.
[01:47:51.923 --> 01:47:56.705]  We apologize according to Dan Stout, Chief Deputy Emergency Services of Muskegon County.
[01:47:56.725 --> 01:48:01.807]  The scenario was constructed in his office, a sample scenario
[01:48:03.063 --> 01:48:04.925]  This is where it says the Feds, in my memory, serves.
[01:48:04.985 --> 01:48:05.725]  I haven't read this yet.
[01:48:05.906 --> 01:48:07.527]  I read this, you know, five years ago.
[01:48:08.148 --> 01:48:12.271]  Was required in order to receive the necessary funding for the staged event.
[01:48:12.592 --> 01:48:16.995]  The Muskegon Area Intermediate School District and local schools did not construct the scenario, but participated.
[01:48:17.116 --> 01:48:21.960]  Other county agencies, hospitals, emergency responders in conducting the drill.
[01:48:21.980 --> 01:48:27.365]  Okay, the AP said it was federal, but you can hear them saying it wasn't theirs, but did you find the AP?
[01:48:29.226 --> 01:48:31.227]  Yeah, they pull their stuff after a few years.
[01:48:31.908 --> 01:48:33.889]  It's kind of like Big Brother gets rid of what he said before.
[01:48:34.250 --> 01:48:41.975]  The exercise was meant to sharpen the skills and response time of our emergency services personnel, but was unfortunately clouded by the choice of the fictional group.
[01:48:44.557 --> 01:48:46.138]  And it goes on to say Homeland Security.
[01:48:46.218 --> 01:48:47.799]  Oh yeah, they said earlier Homeland Security did it.
[01:48:48.960 --> 01:48:50.081]  With a grant, I'm sorry.
[01:48:50.981 --> 01:48:54.364]  In the world today, I'm just too obsessed with trying to see if my memory's accurate.
[01:48:55.762 --> 01:48:58.703]  In the world today, Homeland Security is a very important issue.
[01:48:58.723 --> 01:49:00.644]  The Training of Our Nation responded, blah, blah, blah.
[01:49:01.444 --> 01:49:02.144]  Homeland Security.
[01:49:02.164 --> 01:49:02.404]  Okay.
[01:49:04.265 --> 01:49:07.766]  Girl handing out cough drops accused of selling drugs at school.
[01:49:08.006 --> 01:49:09.106]  Gave her friend a cough drop.
[01:49:13.035 --> 01:49:13.896]  Bunch of other news.
[01:49:13.916 --> 01:49:15.958]  I mean, I've just got too much of this.
[01:49:16.539 --> 01:49:17.180]  Okay, I'm done.
[01:49:17.240 --> 01:49:18.041]  I'm done covering it.
[01:49:18.081 --> 01:49:18.441]  I'm done.
[01:49:18.762 --> 01:49:27.071]  I want to bring Ted Anderson up here at the end because gold has moved massively back up and the news is saying it's going to go past $900 and probably keep sailing.
[01:49:27.211 --> 01:49:27.632]  I don't know.
[01:49:27.712 --> 01:49:30.155]  I just know the way they're devaluing the dollar, it's good to get into gold.
[01:49:30.555 --> 01:49:36.919]  But Ted's got silver way below what I've seen it being sold everywhere else, and it's a collector coin, the Lakota Nation.
[01:49:37.159 --> 01:49:38.380]  And he's selling out of these folks.
[01:49:38.400 --> 01:49:39.080]  These are hard to get.
[01:49:39.100 --> 01:49:41.421]  They're like 25 bucks everywhere else I've seen.
[01:49:41.842 --> 01:49:43.503]  He's got them for, what, 17-something.
[01:49:43.543 --> 01:49:44.323]  Ted, tell them about it.
[01:49:44.623 --> 01:49:45.123]  Yeah, I do.
[01:49:45.264 --> 01:49:57.771]  Actually, they're at $17.71 right now, and the thing about the Lakota Nation coin is that it's so popular because of the fact that they have a currency value on it, and it has to do with the sovereign nation.
[01:49:58.711 --> 01:50:07.419]  We've seen what happened to the Liberty Dollar and that stuff when the government stepped in and it's like the collector market just moved in on them and jumped them up over a hundred bucks a piece.
[01:50:07.499 --> 01:50:07.819]  Are you kidding?
[01:50:07.839 --> 01:50:09.861]  There were three hundred, four hundred bucks and still over a hundred.
[01:50:09.901 --> 01:50:11.902]  So, yeah, this is people waiting for a train wreck.
[01:50:11.942 --> 01:50:13.884]  I think that's the reason these are selling for so much.
[01:50:13.904 --> 01:50:15.605]  But you've got them at what you bought them for.
[01:50:15.826 --> 01:50:16.566]  Right, exactly.
[01:50:16.586 --> 01:50:21.150]  They're at $17.71 and even consider the fact that silver went up today.
[01:50:21.490 --> 01:50:23.252]  That is a fabulous price on those.
[01:50:23.292 --> 01:50:24.613]  It's a great way to get in rounds.
[01:50:25.071 --> 01:50:26.252]  Gold is up too, Alex.
[01:50:26.272 --> 01:50:26.972]  We should talk about that.
[01:50:26.992 --> 01:50:31.215]  And by the way, in the last week, I told you last week when you first got these, or two weeks ago, that I wanted some.
[01:50:31.475 --> 01:50:32.135]  I've been too busy.
[01:50:32.455 --> 01:50:34.137]  Will you save me ten?
[01:50:34.177 --> 01:50:35.197]  Just put an order in, Ted.
[01:50:35.237 --> 01:50:36.198]  Take it out of my paycheck.
[01:50:36.618 --> 01:50:36.878]  Ten.
[01:50:37.038 --> 01:50:37.659]  I want ten of them.
[01:50:37.719 --> 01:50:37.939]  Ten.
[01:50:37.979 --> 01:50:38.459]  You got it.
[01:50:38.859 --> 01:50:39.039]  Ten.
[01:50:39.079 --> 01:50:39.820]  Ten silver coins.
[01:50:39.860 --> 01:50:40.040]  Great.
[01:50:40.080 --> 01:50:40.220]  Yep.
[01:50:40.520 --> 01:50:41.481]  Big high roller here, folks.
[01:50:41.521 --> 01:50:42.421]  About here, about there.
[01:50:42.862 --> 01:50:43.922]  But over the years, it builds up.
[01:50:44.263 --> 01:50:46.044]  So I got ten of these coming to me right now.
[01:50:46.064 --> 01:50:47.565]  In fact, Ted, you just got my order right there.
[01:50:47.605 --> 01:50:47.965]  Sold!
[01:50:48.005 --> 01:50:49.005]  The man named Alex Jones.
[01:50:49.206 --> 01:50:49.666]  We'll be right back.
[01:50:51.167 --> 01:50:52.047]  Spring is here.
[01:50:52.308 --> 01:50:53.068]  Growing season.
[01:50:53.268 --> 01:50:55.249]  The economy is not getting any better.
[01:50:55.449 --> 01:50:56.850]  In fact, it's getting worse.
[01:50:57.170 --> 01:50:57.830]  Think about it.
[01:50:58.151 --> 01:51:01.993]  At this rate, how will your life be in a month or even a year?
[01:51:02.233 --> 01:51:05.694]  Maybe you've been putting things off, but the time to act is now.
[01:51:05.915 --> 01:51:08.496]  You need to get your seeds before it's too late.
[01:51:08.756 --> 01:51:20.622]  At OrganicaSeed.com, you'll find one of the largest online selections of heirloom seeds, survival seed packs, as well as the giant vegetable seed collections that can feed you and your family for years.
[01:51:20.862 --> 01:51:21.302]  I think so.
[01:51:50.177 --> 01:51:55.407]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[01:51:56.207 --> 01:52:01.550]  We've got to give them a stake in creating the kind of world order that I think all of us would like to see.
[01:52:02.090 --> 01:52:08.274]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[01:52:08.594 --> 01:52:10.415]  Well, Obama's already fudging.
[01:52:10.555 --> 01:52:12.956]  He's fudged since day one in this election.
[01:52:13.016 --> 01:52:23.902]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascist.
[01:52:26.209 --> 01:52:27.450]  It's not about left or right.
[01:52:27.870 --> 01:52:29.271]  It's about a one world government.
[01:52:29.732 --> 01:52:36.077]  This film documents who Obama works for, the lies he is told, and his real agenda.
[01:52:36.637 --> 01:52:44.423]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[01:52:44.904 --> 01:52:46.064]  The Obama Deception.
[01:52:46.485 --> 01:52:47.686]  The people strike back.
[01:52:50.800 --> 01:52:51.981]  Recognize that sound?
[01:52:52.301 --> 01:52:56.844]  If you're taking vitamins and minerals in pill form, that's exactly where many are ending up.
[01:52:57.084 --> 01:52:59.225]  Hello, my name is Dr. David Friedman.
[01:52:59.546 --> 01:53:04.629]  According to the physician's desk reference, vitamins in a pill form are 10% absorbed.
[01:53:04.849 --> 01:53:10.012]  So for every $100 you spend on vitamins, that's $90 you're flushing down the toilet.
[01:53:10.252 --> 01:53:13.414]  In fact, orderlies at hospitals call these bedpan bullets.
[01:53:13.695 --> 01:53:15.796]  Start absorbing the nutrients you swallow.
[01:53:16.136 --> 01:53:23.379]  Introducing Choose for Health, a delicious tasting chewable containing 16 super fruits, seed vegetables, and antioxidants.
[01:53:23.739 --> 01:53:26.280]  Stop paying for nutrients your body doesn't use.
[01:53:26.560 --> 01:53:28.080]  Order Choose for Health today.
[01:53:28.100 --> 01:53:28.500]  1-800-210-1922.
[01:53:28.640 --> 01:53:37.844]  The first 300 callers will receive a free copy of my best-selling CD, America's Unbalanced Diet.
[01:53:38.164 --> 01:53:41.365]  Isn't it time you stop flushing your vitamins down the toilet?
[01:53:41.385 --> 01:53:41.445]  1-800-210-1922.
[01:53:44.926 --> 01:53:46.630]  Or go to orderchoose.com.
[01:53:52.253 --> 01:53:53.134]  All right.
[01:53:53.214 --> 01:53:59.899]  Retransmission starts at InfoWars.com or PrisonPlanet.com in T-minus six minutes with all the key news I covered.
[01:53:59.959 --> 01:54:02.040]  Economic, military, your phone calls today.
[01:54:02.060 --> 01:54:04.042]  We'll be back to live, of course.
[01:54:04.442 --> 01:54:08.465]  Back live tomorrow, of course, from 11 to 3 p.m.
[01:54:09.046 --> 01:54:09.906]  Central Standard Time.
[01:54:09.926 --> 01:54:12.208]  A lot of phone calls on the show and big guests tomorrow.
[01:54:12.248 --> 01:54:15.150]  Ron Paul scheduled for the show tomorrow.
[01:54:15.250 --> 01:54:15.951]  Ted Anderson.
[01:54:17.549 --> 01:54:21.571]  Again, you have for $17.71 Lakota rounds.
[01:54:22.351 --> 01:54:23.432]  That is insane.
[01:54:24.432 --> 01:54:29.074]  Again, you buy them in bulk, so you get a huge discount, and then you sell those at cost as a loss leader.
[01:54:29.515 --> 01:54:31.356]  So I've talked to Ted, that is at cost for him.
[01:54:31.696 --> 01:54:34.837]  They have the Lakota rounds, beautiful silver coins.
[01:54:34.937 --> 01:54:35.778]  I'm getting ten of them.
[01:54:36.058 --> 01:54:36.718]  They got them right now.
[01:54:36.758 --> 01:54:38.059]  What else do you have in gold, Ted?
[01:54:38.079 --> 01:54:41.760]  You've got it from weeks ago when it was at a low, now it's going back up at a high.
[01:54:42.201 --> 01:54:44.742]  Right now, I mean, gold hit a high today at $9.10, and it's over $900.
[01:54:44.782 --> 01:54:45.302]  It's $9.07 right now.
