[00:00:14.235 --> 00:00:15.537]  ReadyReserveFoods.com.
[01:34:23.579 --> 01:34:24.379]  It is the tap.
[01:34:24.779 --> 01:34:25.740]  I forgot the key though.
[01:34:25.860 --> 01:34:27.660]  Everything was surveilled completely.
[01:34:27.781 --> 01:34:29.901]  Everything recorded since 96.
[01:34:30.682 --> 01:34:36.444]  And notice it didn't protect us from the Al-Qaeda attack of 9-11.
[01:34:37.044 --> 01:34:40.005]  As PNAC and the Vice President called for staged terror attacks.
[01:34:40.445 --> 01:34:41.625]  And NORAD stood down.
[01:34:42.226 --> 01:34:43.766]  Of course we know that was an inside job.
[01:34:43.826 --> 01:34:49.128]  And now they're saying we've gotta have cyber security and federalize and take everything over.
[01:34:49.528 --> 01:34:51.889]  But don't worry we won't listen to you or track you.
[01:34:52.609 --> 01:34:58.373]  It's just to keep you safe from Al Qaeda, the known CIA operatives who love to take the blame.
[01:34:58.973 --> 01:35:00.094]  So that was my point on that.
[01:35:00.154 --> 01:35:19.125]  And as for this poor woman in the mobile vans, they say in the FEMA camp bill, kind of like two years ago they legalized warrantless wiretapping decades after they set it up, they say the FEMA camps will be these medical centers and they'll have mobile vans and mobile education.
[01:35:20.057 --> 01:35:23.100]  You know, this will be the center of the community, your federalization.
[01:35:23.740 --> 01:35:32.729]  Now we have the new federal police, and now they're running checkpoints in Dallas, and Denver, and Boston, and warrantless checkpoints.
[01:35:33.149 --> 01:35:35.431]  Again, warrantless checkpoints were in Nazi Germany.
[01:35:36.412 --> 01:35:38.474]  Police in black uniforms were in Nazi Germany.
[01:35:38.514 --> 01:35:39.175]  Police dogs.
[01:35:39.475 --> 01:35:43.038]  This isn't freedom, and it's not gonna end any different.
[01:35:43.439 --> 01:35:44.620]  It's tyranny, people.
[01:35:44.660 --> 01:35:45.921]  This is a red alert.
[01:35:46.756 --> 01:35:51.522]  I just hear there's so many pieces of evidence of this police state and how bad it is.
[01:35:51.602 --> 01:35:54.745]  But, um, anyways, Burma's just finished up with a club.
[01:35:55.546 --> 01:35:59.591]  And, you know, I guess it's normal, having face-scanning cameras and thumb-printing to buy and sell.
[01:36:00.439 --> 01:36:03.241]  You know, having to be biometrically scanned of your U.S.
[01:36:03.321 --> 01:36:05.422]  citizen to leave the U.S.
[01:36:05.482 --> 01:36:05.782]  now?
[01:36:06.302 --> 01:36:10.104]  Not just when you come in, but when you go to Europe, they scan you and thumbprint you?
[01:36:10.544 --> 01:36:13.706]  But see, they're under a global treaty, so they get you in the system that way.
[01:36:14.186 --> 01:36:16.628]  But now, when you come back in, this is slavery.
[01:36:16.908 --> 01:36:21.850]  Biometric scanners of your naked body, going into the airport, this is humiliation.
[01:36:22.030 --> 01:36:22.891]  What comes next?
[01:36:23.351 --> 01:36:25.853]  I'm telling you, folks, you think it's cute to be slaves?
[01:36:26.153 --> 01:36:26.953]  It's not cute.
[01:36:27.013 --> 01:36:28.474]  And let me tell you something, too, cops.
[01:36:28.754 --> 01:36:30.195]  I think it's fun to serve this system.
[01:36:30.495 --> 01:36:36.459]  You have destroyed the country's future, the politicians, the whorehouses that are the state houses of the feds.
[01:36:36.799 --> 01:36:38.000]  We are going down the tubes.
[01:36:38.060 --> 01:36:44.064]  Unless people rally and wake up and get angry, the New World Order scientific dictatorship is going to win.
[01:36:44.124 --> 01:36:46.285]  It's MIT, Pentagon-designed.
[01:36:46.525 --> 01:36:48.026]  It's far and O. We've got to defeat it.
[01:36:48.466 --> 01:36:49.447]  Again, I'm like a junkie.
[01:36:51.928 --> 01:36:57.589]  I want you to explain to people what Internet 2 is and what this cyber security coordination is going to be.
[01:36:57.789 --> 01:37:02.250]  It's literally going to be an internet that is run by the government and big business and big universities.
[01:37:02.470 --> 01:37:10.352]  You will have sub pages on their domain sites and every time you get on the internet you will have to biometrically scan folks.
[01:37:10.652 --> 01:37:13.253]  You will have to biometrically scan your thumbprint
[01:37:14.614 --> 01:37:16.476]  Yeah, so that they know who you are.
[01:37:16.536 --> 01:37:19.098]  Forget about an IP address, okay?
[01:37:19.278 --> 01:37:20.499]  This will be your personal...
[01:37:21.184 --> 01:37:24.886]  Your personal biometric data to get on the net.
[01:37:24.946 --> 01:37:28.869]  Unfortunately, we dropped Alex because I really wanted him to break down what this is.
[01:37:29.129 --> 01:37:30.289]  It is a control grid.
[01:37:30.630 --> 01:37:32.311]  It's a more open control grid than ever.
[01:37:32.511 --> 01:37:34.552]  They will deny you your website.
[01:37:34.752 --> 01:37:37.153]  They will deny you access to information.
[01:37:37.353 --> 01:37:48.060]  You think these guys like that WikiLeaks is publishing documentation that the Bilderberg Group are the ones that brought in the Euro and the European Union and started talking about it over 50 years ago?
[01:37:48.260 --> 01:37:49.280]  You think they like that?
[01:37:49.661 --> 01:37:50.121]  They don't!
[01:37:50.601 --> 01:37:52.045]  I promise you they don't like that.
[01:37:52.586 --> 01:37:54.290]  Alright, we're going to play this clip of this woman.
[01:37:54.531 --> 01:37:59.302]  This is a national news program and this is out of Austin, Texas.
[01:37:59.342 --> 01:37:59.763]  Hit the clip.
[01:38:00.693 --> 01:38:02.634]  You'd think Shauna Terry does pretty well.
[01:38:02.934 --> 01:38:05.776]  She drives a nice car, has a nice house.
[01:38:05.796 --> 01:38:06.896]  It's a big house.
[01:38:07.136 --> 01:38:09.717]  Trouble is, this house isn't hers.
[01:38:10.198 --> 01:38:11.958]  Shauna is a realtor here in Austin.
[01:38:14.259 --> 01:38:18.641]  Desperate to unload any one of these high-end homes in the middle of a market bust.
[01:38:19.022 --> 01:38:20.923]  And when a house doesn't sell, you don't get a paycheck.
[01:38:21.003 --> 01:38:21.683]  Don't get a paycheck.
[01:38:23.363 --> 01:38:32.066]  With her six-figure annual income a distant memory, health insurance for this single mom and her two daughters has become a luxury they've decided to do without.
[01:38:32.086 --> 01:38:38.988]  We weren't needing to go to the doctor, so it was like, alright, should we have insurance premiums or should we do food, you know?
[01:38:39.108 --> 01:38:42.209]  So, unfortunately, we've decided to kind of let that lapse.
[01:38:42.850 --> 01:38:45.612]  I worry a lot about her and what she's going through.
[01:38:57.211 --> 01:38:58.713]  No, I don't really show it.
[01:38:59.313 --> 01:39:02.876]  But nine-year-old Alyssa couldn't hide an ear infection last March.
[01:39:03.417 --> 01:39:09.002]  Shawna had no choice but to take a $100 trip to the doctor, plus antibiotics.
[01:39:09.582 --> 01:39:11.884]  When it came to the follow-up visit, she balked.
[01:39:12.305 --> 01:39:17.089]  You wait it out a little bit just to kind of see, you know, do I absolutely need to do this, you know?
[01:39:17.955 --> 01:39:23.137]  Within weeks, Alyssa was sick again, this time with aches and a 104 fever.
[01:39:23.478 --> 01:39:24.998]  It started getting worse.
[01:39:25.499 --> 01:39:27.540]  Did you feel like you didn't want to go to the doctor?
[01:39:27.560 --> 01:39:31.842]  No, I wanted to because I knew they would take care of me and get me better.
[01:39:32.562 --> 01:39:33.622]  Was there any mom guilt?
[01:39:34.203 --> 01:39:35.843]  Oh yeah, very big.
[01:39:36.804 --> 01:39:40.826]  You know, you feel like you didn't do what you're supposed to be doing for your children.
[01:39:41.537 --> 01:39:44.239]  That's when the school nurse told Shawna about this.
[01:39:44.619 --> 01:39:46.521]  The Children's Health Express van.
[01:39:46.841 --> 01:39:51.705]  A pediatrician's office on wheels with no insurance forms and no fees.
[01:39:52.654 --> 01:39:53.474]  How's your ear feeling?
[01:39:54.974 --> 01:40:00.816]  There are 37 more mobile medical clinics like this one in 15 states across the country.
[01:40:01.276 --> 01:40:14.158]  Originally intended to serve low-income, underprivileged children, these mobile medical units are seeing more parents like Shauna come in every day who've lost their insurance, lost their job, or both.
[01:40:14.518 --> 01:40:18.039]  I didn't want to be looking like we were taking advantage of
[01:40:19.483 --> 01:40:21.826]  Something that wasn't meant for us.
[01:40:22.127 --> 01:40:26.313]  We say to them, we'll be your pediatrician until you're in a more stable situation.
[01:40:27.145 --> 01:40:34.932]  The Medivans are provided by Children's Health Fund, co-founded by pediatrician and Columbia University professor, Irwin Redlener.
[01:40:35.212 --> 01:40:44.300]  When we have a situation like this recession, where we have a mounting up of barriers for families, it really increases the chances that children will slip through the cracks.
[01:40:44.560 --> 01:40:46.361]  Alright, let's pull the plug.
[01:40:46.802 --> 01:40:49.644]  Yeah, we're just gonna help you till you get back on your feet.
[01:40:49.724 --> 01:40:55.129]  Too bad the plan is that you're not going to be getting back on your feet, and that we're going to just gut the middle class.
[01:40:55.629 --> 01:40:57.471]  Socialized medicine all together.
[01:40:57.731 --> 01:40:59.272]  That's what this police state is about.
[01:40:59.292 --> 01:41:00.393]  Did I say police state?
[01:41:00.733 --> 01:41:01.814]  I meant smart grid.
[01:41:02.234 --> 01:41:07.718]  Everything's going to get smarter as we digitize your phone records and Internet 2 comes in.
[01:41:08.219 --> 01:41:13.843]  Oh, we'll all be safe and healthy as we take the swine flu vaccine and worship the government.
[01:41:14.924 --> 01:41:18.006]  You know, and there's a ton of news that I haven't covered yet.
[01:41:18.026 --> 01:41:21.729]  I'm going to try to blitz through that right now and into the next segment.
[01:41:22.345 --> 01:41:34.493]  I was watching Bill Maher on Leno in the final week of Leno this week and all of a sudden Bill Maher starts going into this tirade about stem cells and the far right and how we should have stem cell research.
[01:41:34.513 --> 01:41:41.297]  Well, we really don't have any arguments with stem cell research anymore because they're not going to be using the fetuses of babies, Bill.
[01:41:41.577 --> 01:41:43.418]  I'm surprised that you're actually behind this.
[01:41:43.658 --> 01:41:51.003]  We've been reporting on stories in the past couple months that they are now making stem cells out of living skin tissue.
[01:41:51.803 --> 01:41:53.844]  They're furthering this even today.
[01:41:53.904 --> 01:41:55.305]  This is at a Reuters today.
[01:41:55.945 --> 01:41:56.165]  U.S.
[01:41:56.205 --> 01:41:58.727]  company finds safer way to make stem stem-like cells.
[01:41:59.127 --> 01:41:59.347]  U.S.
[01:41:59.387 --> 01:42:05.970]  researchers said on Thursday they had come up with the safest way yet to make stem-like cells using a patient's ordinary skin cells.
[01:42:06.291 --> 01:42:09.092]  This time by using pure human proteins.
[01:42:09.452 --> 01:42:13.374]  The team at Harvard University and Massachusetts-based Advanced Cell Technology, Inc.
[01:42:13.634 --> 01:42:22.658]  said their technique involves soaking cells in human proteins, then turn back the clock biologically, making the cells behave like powerful embryonic stem cells.
[01:42:23.738 --> 01:42:29.060]  Dr. Robert Lanza of Advanced Cell sees almost immediate commercial applications.
[01:42:29.420 --> 01:42:35.203]  After a few more flight tests, in order to assure everything is working properly, it should be ready for commercial use.
[01:42:36.118 --> 01:42:39.840]  So, again, this issue of whether we should be doing stem cell research, it's here.
[01:42:40.060 --> 01:42:40.400]  It's there.
[01:42:40.560 --> 01:42:43.681]  Don't think they haven't already been doing this behind the scenes.
[01:42:44.201 --> 01:42:50.844]  I mean, we're being announced that they're making not only green glowing pigs, which again, pass the traits on to their children.
[01:42:50.864 --> 01:42:52.425]  Yes, that's right, they glow in the dark.
[01:42:53.025 --> 01:42:56.927]  But now we have green glowing monkeys that are having green glowing babies.
[01:42:57.747 --> 01:43:02.809]  And scientists out in Japan said they have cloned glow-in-the-dark dogs as well.
[01:43:03.476 --> 01:43:05.399]  Bioengineering is a reality, folks.
[01:43:05.419 --> 01:43:11.387]  It's something we have to own up to and realize is going on right this second at the Alex Jones Show, back after this.
[01:43:16.101 --> 01:43:16.722]  We're good to go.
[01:43:34.602 --> 01:43:35.403]  We're good to go!
[01:43:58.644 --> 01:43:59.624]  Absolutely free!
[01:43:59.864 --> 01:44:03.146]  Just enter promotional code IODINE at website checkout.
[01:44:03.286 --> 01:44:04.806]  Visit purebulk.com.
[01:44:04.926 --> 01:44:06.687]  That's purebulk.com.
[01:44:06.847 --> 01:44:07.287]  Or call 406-251-3270.
[01:44:07.307 --> 01:44:07.827]  406-251-3270 today!
[01:44:07.847 --> 01:44:10.868]  The word catastrophe is defined as a sudden and widespread disaster.
[01:44:10.908 --> 01:44:13.929]  The only way to be truly ready is to prepare yourself now.
[01:44:22.652 --> 01:44:28.636]  The7store.net is here to make sure you are fully prepared in the event of any catastrophe.
[01:44:28.896 --> 01:44:40.723]  The7store.net carries high quality storable MREs, storable and freeze-dried foods, survival gear, terror and pandemic kits, water storage, self-reliant items, and more.
[01:44:41.103 --> 01:44:43.144]  All with a low price guarantee.
[01:44:43.444 --> 01:44:48.507]  We are ready to answer your questions and offer advice on preparedness, food storage, and more.
[01:44:48.808 --> 01:44:50.329]  See why The7store.net is one of the
[01:44:51.169 --> 01:44:51.790]  We're good to go.
[01:45:14.145 --> 01:45:20.129]  We are surrounded by harmful indoor air that can easily deliver many harmful toxins straight into our bodies.
[01:45:20.389 --> 01:45:21.230]  Take a deep breath.
[01:45:22.091 --> 01:45:28.415]  Can you actually feel the airborne influenza, viruses, mold, bacteria, and dangerous ozone entering your lungs?
[01:45:30.993 --> 01:45:31.373]  I think so.
[01:45:50.640 --> 01:46:02.424]  AirAndAqua.com carries whole house air and water purification systems, air conditioners, shower head filters, water testing kits, atmospheric water generators, humidifiers, dehumidifiers, and much more.
[01:46:02.624 --> 01:46:09.406]  To learn more and see the products that will change the way you look at our air and water, please visit AirAndAqua.com.
[01:46:09.526 --> 01:46:11.626]  That's AirAndAqua.com.
[01:46:11.726 --> 01:46:13.167]  Purify your life today!
[01:46:13.985 --> 01:46:24.069]  With food prices soaring to all-time highs, as the dollar continues to fall in value, what can you and your family do to guarantee that fresh nutritious vegetables will make it to your dinner table?
[01:46:24.549 --> 01:46:25.610]  Garden in a can!
[01:46:25.970 --> 01:46:29.551]  Garden in a can is your source for premium long-term storable seeds.
[01:46:30.111 --> 01:46:31.872]  Garden in a can is ready when you are.
[01:46:32.132 --> 01:46:34.413]  Plant them now or store them for when you really need them.
[01:46:34.893 --> 01:46:43.890]  There are 16 large hermetically sealed non-hybrid open pollinated packets of seeds along with detailed planting instructions sealed in a can for ultimate long-term protection.
[01:46:44.568 --> 01:46:45.569]  Garden in a Can.
[01:46:45.989 --> 01:46:46.850]  It's that simple.
[01:46:47.190 --> 01:46:49.052]  Fresh, healthy, easy.
[01:46:49.572 --> 01:46:53.555]  Only $69.95 for over a half acre of safe fresh vegetables.
[01:46:53.916 --> 01:46:54.836]  Ready when you are.
[01:46:55.497 --> 01:46:59.120]  Stop procrastinating and start preparing with Garden in a Can.
[01:46:59.580 --> 01:47:02.683]  For more details visit GardenInACan.com today.
[01:47:03.063 --> 01:47:05.585]  That's GardenInACan.com or call 866-598-7396.
[01:47:05.605 --> 01:47:05.645]  866-598-7396.
[01:47:14.494 --> 01:47:17.597]  Are you tired of searching for great talk radio?
[01:47:18.177 --> 01:47:19.158]  Search no more.
[01:47:19.679 --> 01:47:22.682]  We are the GCN Radio Network.
[01:47:22.862 --> 01:47:30.050]  Alright, I want to hit up some other news and then we're going to go to Chris, Mark, and others in this final segment.
[01:47:30.090 --> 01:47:31.051]  It's the Alex Jones Show.
[01:47:31.801 --> 01:47:34.204]  I really wanted to report on this just because I don't know what to make of it.
[01:47:34.264 --> 01:47:35.506]  That's right, I don't know what to make of it.
[01:47:36.187 --> 01:47:38.510]  Iran defuses homemade bomb on plane.
[01:47:39.111 --> 01:47:44.117]  Security personnel defused a homemade bomb found on an aircraft during a domestic flight in Iran late Saturday.
[01:47:44.198 --> 01:47:48.944]  Iranian media said two days after a mosque bombing killed 25 people in the country's southeast.
[01:47:49.845 --> 01:47:59.611]  The incident occurred less than two weeks before the Islamic Republic holds a presidential election in which conservative incumbent Mahmoud Ahmadinejad faces a challenge from reformers.
[01:47:59.651 --> 01:48:06.455]  The enemies want to create a security threat environment before the country's presidential election and to create hopelessness among the people.
[01:48:06.855 --> 01:48:15.480]  The official IRNA news agency quoted Mahmoud Hassan Kazemi, a commander in the elite Revolutionary Guard in charge of aviation security, as saying,
[01:48:16.815 --> 01:48:19.477]  The semi-official Fars News Agency.
[01:48:21.559 --> 01:48:21.979]  What's this?
[01:48:22.679 --> 01:48:23.280]  It kind of goes off.
[01:48:23.320 --> 01:48:28.524]  The plot was unsuccessful due to the security forces awareness and those behind it were arrested.
[01:48:29.084 --> 01:48:30.325]  So I want to see where that goes.
[01:48:30.465 --> 01:48:32.106]  I haven't heard about it much in the Western media.
[01:48:33.167 --> 01:48:34.388]  Definitely worth looking into.
[01:48:35.829 --> 01:48:38.651]  Extra US troops in Afghanistan by mid-July.
[01:48:40.174 --> 01:48:42.655]  That's right, you thought we were getting out of the war in the Middle East?
[01:48:42.675 --> 01:48:44.116]  That is a big joke!
[01:48:44.276 --> 01:48:46.337]  I mean, it is, it's a real sick joke.
[01:48:46.658 --> 01:48:47.518]  It's not very funny.
[01:48:48.038 --> 01:48:52.241]  But if you thought that Obama was going to get us out of the war, you were sadly mistaken.
[01:48:52.261 --> 01:48:56.163]  Remember back in 2006, the Democrats won Congress, they were going to save us?
[01:48:56.503 --> 01:48:57.884]  That's right, they were going to save us!
[01:48:58.364 --> 01:49:01.206]  Oh, Nancy Pelosi was going to come in with the rest of them!
[01:49:01.406 --> 01:49:02.666]  We were going to get out of the war.
[01:49:03.187 --> 01:49:04.127]  And then that didn't happen.
[01:49:04.147 --> 01:49:07.489]  Then Barack Obama came in and he said, don't worry, we have a plan, I'm going to save you.
[01:49:07.729 --> 01:49:08.790]  We're going to get out of the war.
[01:49:09.540 --> 01:49:15.302]  Well, now they're sending even more troops into Afghanistan.
[01:49:15.322 --> 01:49:19.544]  It says 17,000 extra troops are being sent to fight a growing Taliban-led insurgency.
[01:49:20.064 --> 01:49:22.385]  Oh, we have new Taliban insurgents!
[01:49:22.665 --> 01:49:24.326]  More Al-Qaeda in Afghanistan!
[01:49:24.566 --> 01:49:26.907]  We are so gullible, folks.
[01:49:27.527 --> 01:49:29.828]  Notice we're not hearing about the insurgents in Iraq anymore.
[01:49:29.868 --> 01:49:30.968]  Now they're in Afghanistan.
[01:49:31.408 --> 01:49:32.108]  It's made up.
[01:49:32.449 --> 01:49:33.269]  It's fairy tales.
[01:49:33.489 --> 01:49:38.811]  These insurgents are people who are sick of the military killing and raping their women.
[01:49:39.836 --> 01:49:47.121]  As the videos and photographs show at the detention centers in Guantanamo Bay and in Iraq.
[01:49:47.421 --> 01:49:48.482]  That's what's happening.
[01:49:48.762 --> 01:49:50.163]  Put the big boy pants on.
[01:49:50.564 --> 01:49:52.045]  Realize the truth.
[01:49:52.385 --> 01:49:59.950]  Remember, according to Barack Obama's official plan now, we're going to have combat troops in Iraq till the end of 2011, December 2011.
[01:50:00.831 --> 01:50:05.654]  But then when the combat troops leave, we're still going to have 50,000 non-combat troops there.
[01:50:05.854 --> 01:50:08.935]  Which is a joke, because there's no such thing as a non-combat troop.
[01:50:09.075 --> 01:50:11.457]  They're in the military, they have a weapon, guess what?
[01:50:11.497 --> 01:50:12.377]  They can shoot somebody.
[01:50:12.537 --> 01:50:13.618]  They're a combat troop.
[01:50:14.278 --> 01:50:16.519]  And we'll be lucky if it's down to 50,000 by then.
[01:50:16.699 --> 01:50:17.919]  They want to expand this war.
[01:50:18.100 --> 01:50:22.502]  They want this Eurasian Union to accompany their European Union.
[01:50:22.782 --> 01:50:28.024]  And their emerging North American Union for their New World Order.
[01:50:28.124 --> 01:50:32.126]  It comes out of their mouth so frequently, I don't understand when I say it,
[01:50:32.686 --> 01:50:33.326]  It's made up.
[01:50:33.366 --> 01:50:34.206]  It doesn't exist.
[01:50:34.407 --> 01:50:36.987]  You're a tinfoil hat wearing conspiracy theorist, Jason.
[01:50:37.487 --> 01:50:44.029]  But when someone like Gordon Brown says it at the G20 on a global stage, yes, yes, oh, we love you, Gordon, yes, yes, mmm, mmm.
[01:50:44.529 --> 01:50:45.730]  All right, let's go to some callers.
[01:50:46.090 --> 01:50:48.711]  Let's take Chris in Kentucky.
[01:50:48.771 --> 01:50:49.591]  Chris, you're on the line.
[01:50:50.211 --> 01:50:51.251]  Hey, Jason, how you doing?
[01:50:51.351 --> 01:50:51.531]  Good.
[01:50:52.152 --> 01:50:53.252]  Thanks for taking my call.
[01:50:54.477 --> 01:50:58.678]  Here in Louisville, Kentucky, it's getting worse with this Kentucky Derby issue.
[01:50:58.978 --> 01:51:02.779]  I mean, we're seeing more and more military every year.
[01:51:03.559 --> 01:51:11.301]  And the news media propagandizes how safe the military and the police, with the Louisville Police Department, are just keeping it safe out here.
[01:51:11.321 --> 01:51:14.422]  And they just do these little show babes out on air saying,
[01:51:15.169 --> 01:51:16.110]  Oh, isn't this wonderful?
[01:51:16.230 --> 01:51:21.115]  I'll just tell you, where is the minds of these people that don't realize what they're getting into?
[01:51:21.615 --> 01:51:23.677]  And I want to also bring up something else about the cell phones.
[01:51:24.098 --> 01:51:26.740]  The cell phone tapping, Alex is absolutely right.
[01:51:26.840 --> 01:51:30.364]  If we go to war, look how many young people have cell phones.
[01:51:30.524 --> 01:51:32.646]  They're going to be tracked for a draft.
[01:51:32.986 --> 01:51:36.349]  They're going to be tracked everywhere and followed until you go to war.
[01:51:36.489 --> 01:51:38.111]  Don't they realize what's coming?
[01:51:38.723 --> 01:51:39.884]  People are just blind, man.
[01:51:39.944 --> 01:51:45.007]  They think that their iPhone applications are the coolest thing in the world, so they're just ready to give it up, give it all up.
[01:51:45.027 --> 01:51:55.314]  But they don't understand that, listen, not only does it track and trace you, now a lot of local news agencies are picking up on the fact that if you turn your phone off, they can still tap into it and get the sound from it.
[01:51:55.374 --> 01:51:58.456]  So you're talking in a conversation, your phone's not even on.
[01:51:58.696 --> 01:52:00.598]  It can be used to listen in to what you're doing.
[01:52:00.778 --> 01:52:02.159]  You have to take the battery out.
[01:52:02.179 --> 01:52:04.460]  If we had more time, we would be playing one of those clips.
[01:52:04.500 --> 01:52:05.521]  I thank you for the call, Chris.
[01:52:05.781 --> 01:52:07.682]  Let's jump to Mark in Florida.
[01:52:07.963 --> 01:52:08.603]  Mark, you're on the air.
[01:52:09.564 --> 01:52:10.905]  Hey, how you doing Jason?
[01:52:10.945 --> 01:52:11.145]  Good.
[01:52:12.167 --> 01:52:12.447]  Good.
[01:52:12.667 --> 01:52:18.293]  I just wanted to talk to Alex and you about this fellow Kevin Trudeau.
[01:52:18.953 --> 01:52:21.436]  I'm not really very impressed with him at all.
[01:52:23.638 --> 01:52:26.361]  And I know that everybody has their freedom of speech.
[01:52:29.344 --> 01:52:31.586]  What specifically do you think is wrong with Mr. Trudeau?
[01:52:32.828 --> 01:52:40.675]  Well, all I know is that my wife went off her meds and she died and next to her bed was one of his books.
[01:52:41.315 --> 01:52:43.938]  Now, what was the condition of your wife?
[01:52:45.079 --> 01:52:45.259]  What?
[01:52:45.379 --> 01:52:46.540]  What was the condition of your wife?
[01:52:46.580 --> 01:52:47.821]  In other words, what was she taking meds for?
[01:52:47.841 --> 01:52:54.387]  She was real sick and she was on a bunch of meds that we had put her on and they were making her really sick and made her feel really bad.
[01:52:55.482 --> 01:53:01.165]  And, uh, she just felt like, uh, she had to go, you know, I think she, I think that was the impetus.
[01:53:01.305 --> 01:53:05.648]  So what was the underlying condition that this woman had that she was on all these medications, sir?
[01:53:06.908 --> 01:53:20.656]  Well, she had, that's another story that might take a little while, but she had pulmonary hypertension that had, she'd never smoked a cigarette in her life, but she had autoimmune disorders, which may have stemmed from Henry Kissinger,
[01:53:22.958 --> 01:53:30.741]  Making sure that her class in college got injections with a particular flu type of vaccine.
[01:53:30.881 --> 01:53:35.663]  Well, there's no doubt that Kissinger is one of their lead eugenicists, one of the guys that really puts it on paper.
[01:53:35.683 --> 01:53:37.964]  A huge think tanker for the elite, if you will.
[01:53:38.004 --> 01:53:38.985]  And I thank you for the call.
[01:53:39.025 --> 01:53:41.246]  But, you know, I've read the Natural Cures book.
[01:53:41.786 --> 01:53:44.487]  Not the whole thing, but now that it's in the office, I've been going through it.
[01:53:44.767 --> 01:53:49.109]  And it really does have some of the simplest, best ways for you to stay healthy.
[01:53:49.149 --> 01:53:50.230]  Now, I'm not a doctor.
[01:53:50.530 --> 01:53:52.071]  I don't know what your wife's conditions were.
[01:53:52.111 --> 01:53:54.813]  I don't know what pills she was on, what kind of medications.
[01:53:55.093 --> 01:53:57.374]  I'm not anti every kind of medication out there.
[01:53:57.614 --> 01:54:00.356]  However, when you put your kids on Ritalin, what are you thinking?
[01:54:00.596 --> 01:54:09.601]  I had to watch this commercial for Ambien CR yet again last night where literally for 45 seconds they talked about the side effects of suicide and depression and
[01:54:10.001 --> 01:54:10.782]  Yeah, hey Jason, how are you?
[01:54:40.128 --> 01:54:47.393]  Listen, I woke up probably about four years ago to all this, and thanks to you and Alex and everything, it's all starting to make a lot of sense.
[01:54:48.494 --> 01:54:52.416]  My father's in finance, and those people in that generation still don't get it.
[01:54:52.536 --> 01:54:54.718]  They still deny all this is going on.
[01:54:55.238 --> 01:54:59.481]  But I see the Canadian dollar really rallying right now, and against the U.S.
[01:54:59.501 --> 01:55:01.222]  dollar, which is finally showing that the U.S.
[01:55:01.242 --> 01:55:02.743]  dollar is fiat currency.
[01:55:02.803 --> 01:55:03.864]  It's got nothing behind it.
[01:55:04.124 --> 01:55:04.904]  What's the rate right now?
[01:55:04.944 --> 01:55:05.745]  What's the exchange rate?
[01:55:06.286 --> 01:55:10.730]  Well, it's about $0.91, $0.90 Canadian to the U.S.
[01:55:10.770 --> 01:55:17.176]  So, you know, Canadians, we're doing really well, but our finance ministers say he's really worried about it, and everyone's worried about it.
[01:55:17.456 --> 01:55:24.663]  You know, I send money out of the country all the time, and it's good for me, but this is really going to show, I think, you know, your dollar's going to collapse really soon.
[01:55:24.723 --> 01:55:25.884]  This is the Emerald coming in.
[01:55:26.658 --> 01:55:33.981]  The one thing is I read about it's going to take a while to get enough currency in circulation to cover America, Canada and Mexico.
[01:55:34.241 --> 01:55:53.429]  Well I agree but I think with a collapse it's going to be a lot easier for them to bring in I would say international law and really take away the sovereignty of the United States again amalgamate our laws with that of Canada and Mexico and it's already happened to a certain extent with the passage of NAFTA and CAFTA but with this new judge Sotomayor I mean she's
[01:55:53.729 --> 01:55:55.710]  Totally pro-North American Union.
[01:55:55.991 --> 01:55:57.471]  Totally pro-SPP.
[01:55:57.692 --> 01:55:59.713]  You can tell by her positions in La Raza.
[01:55:59.933 --> 01:56:01.134]  You can tell by her statements.
[01:56:01.334 --> 01:56:05.216]  And you can tell that she's a team player because she's so anti-gun.
[01:56:05.276 --> 01:56:08.518]  And I think she's going to put a nice face on this for the American people.
[01:56:08.839 --> 01:56:11.821]  And you know, a lot of people are talking about this imminent crash of the dollar.
[01:56:12.201 --> 01:56:15.643]  I mean, we had Lindsey Williams on about two or three months ago.
[01:56:15.903 --> 01:56:16.984]  He said it was going to happen.
[01:56:17.464 --> 01:56:17.745]  I don't
[01:56:35.757 --> 01:56:40.119]  Precious metals are the way to go if you actually want to have inherent wealth.
[01:56:40.159 --> 01:56:42.019]  In other words, you want to get past this.
[01:56:42.339 --> 01:56:46.921]  You want to have something that's worth an actual value after they crash the dollar.
[01:56:46.941 --> 01:56:48.262]  You want to be able to get out of the country.
[01:56:48.282 --> 01:56:49.622]  You want to be able to feed your family.
[01:56:49.882 --> 01:56:51.963]  Now's the time to invest in gold and silver.
[01:56:52.243 --> 01:56:53.584]  MidasResources.com.
[01:56:53.604 --> 01:56:54.544]  You got anything else for me, Rob?
[01:56:55.339 --> 01:57:03.565]  Um, just yeah, the fact that, you know, even if Amaro does come in, everyone's talking now about going past it to the whole cashless society.
[01:57:03.585 --> 01:57:05.286]  I mean, we might not even need to have the Amaro.
[01:57:05.667 --> 01:57:07.988]  It's just going to be, you know, everyone's got to take their cell phone.
[01:57:08.269 --> 01:57:10.510]  They buy everything that way and you're completely tracked.
[01:57:10.550 --> 01:57:11.711]  So I agree with that.
[01:57:12.011 --> 01:57:14.473]  One thing I'm going to add is I got property in Panama.
[01:57:14.733 --> 01:57:16.315]  When the shit hits the fan, I'm out of here.
