[00:00:00.169 --> 00:00:00.649]  I think so.
[00:23:08.431 --> 00:23:11.453]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[00:23:37.621 --> 00:23:42.965]  We've got to give them a stake in creating the kind of world order that I think all of us would like to see.
[00:23:43.485 --> 00:23:49.690]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[00:23:49.990 --> 00:23:51.811]  Well, Obama's already fudging.
[00:23:51.971 --> 00:23:54.353]  He's fudged since day one of this election.
[00:23:54.433 --> 00:24:05.301]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascist.
[00:24:07.609 --> 00:24:08.890]  It's not about left or right.
[00:24:09.270 --> 00:24:10.670]  It's about a one world government.
[00:24:11.130 --> 00:24:17.473]  This film documents who Obama works for, the lies he is told, and his real agenda.
[00:24:18.033 --> 00:24:25.816]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[00:24:26.296 --> 00:24:27.456]  The Obama Deception.
[00:24:27.876 --> 00:24:29.057]  The people strike back.
[00:24:31.301 --> 00:24:36.766]  Millions of Americans are beginning to realize the enormity of the economic and political problems facing the U.S.
[00:24:36.806 --> 00:24:37.326]  and the world.
[00:24:37.606 --> 00:24:41.049]  And for the first time in their lives, they are feeling the need for preparedness.
[00:24:41.469 --> 00:24:47.695]  Ready Reserve Foods has been in continuous operation, manufacturing the finest and dehydrated foods for almost 40 years.
[00:24:47.975 --> 00:24:49.756]  Ready Reserve is the manufacturer.
[00:24:49.996 --> 00:24:57.943]  Unlike other companies that just broker canned foods, Ready Reserve controls the quality from start to finish with double enameled cans and nitrogen packaging.
[00:24:58.203 --> 00:25:02.649]  When purchasing from Ready Reserve Foods, you are buying factory direct at wholesale prices.
[00:25:02.909 --> 00:25:08.456]  Other companies are quoting delivery times of one to two months, while Ready Reserve ships within five business days.
[00:25:08.736 --> 00:25:10.739]  Many companies do not even offer a catalog.
[00:25:10.899 --> 00:25:13.142]  We will be more than happy to send a catalog to you.
[00:25:13.482 --> 00:25:14.262]  Free of charge.
[00:25:14.582 --> 00:25:14.883]  Dial 1-800-453-2202.
[00:25:14.903 --> 00:25:14.963]  1-800-453-2202.
[00:25:14.983 --> 00:25:16.523]  Or visit our website at ReadyReserveFoods.com.
[00:25:16.543 --> 00:25:18.664]  Factory direct, wholesale pricing from Ready Reserve Foods.
[00:25:18.684 --> 00:25:19.044]  Call us at 1-800-453-2202.
[00:25:55.698 --> 00:25:57.079]  I'm taking fight!
[00:26:02.563 --> 00:26:03.784]  Stand tall, baby!
[00:26:03.824 --> 00:26:05.965]  We are back live!
[00:26:35.017 --> 00:26:36.398]  Think of the insanity of it.
[00:26:36.418 --> 00:26:41.039]  The Associated Press admits they're spraying the atmosphere to save us from global warming.
[00:26:41.059 --> 00:26:44.840]  If you believe that, I've got a bridge I'll sell you.
[00:26:44.960 --> 00:26:47.041]  We've got a report and I forgot to talk to him.
[00:26:48.121 --> 00:26:50.282]  We have Mr. King
[00:26:52.034 --> 00:26:54.716]  Gary King on the line who does a radio show.
[00:26:56.458 --> 00:26:57.879]  Too much is going on during these breaks.
[00:26:58.439 --> 00:26:59.761]  Does a radio show in New Orleans.
[00:27:00.241 --> 00:27:01.082]  Great job.
[00:27:01.742 --> 00:27:09.208]  They were searching around and found a job placement order for pilots to fly these planes during the chemtrail spring.
[00:27:10.509 --> 00:27:13.391]  But we're trying to vet that job placement place.
[00:27:13.451 --> 00:27:14.331]  Gary, I know you're listening.
[00:27:14.792 --> 00:27:18.294]  Email that right now to robd at Infowars.com, the link.
[00:27:18.674 --> 00:27:21.095]  I'll go check it during the break, as you mentioned where it came from.
[00:27:21.115 --> 00:27:25.638]  I know they're linking to something else, but that's a little bit of a questionable operation, probably an operative group.
[00:27:26.419 --> 00:27:27.479]  It's from what I've seen in the past.
[00:27:28.120 --> 00:27:29.400]  It's an infighting specialty group.
[00:27:29.841 --> 00:27:30.761]  So I want to...
[00:27:32.842 --> 00:27:33.162]  Go to the
[00:27:55.894 --> 00:27:56.634]  Going on there.
[00:27:56.654 --> 00:27:57.995]  So tell folks the date, the time.
[00:27:58.175 --> 00:28:01.997]  I may come, or I will at least dispatch Jason Burmess.
[00:28:02.377 --> 00:28:05.058]  It's his turn to be fired out as the InfoWar probe droid.
[00:28:05.078 --> 00:28:07.459]  I've been sending the whole crews out for shoots lately.
[00:28:07.499 --> 00:28:10.941]  If I could stay here, I'd have to spread myself thin here.
[00:28:11.681 --> 00:28:12.542]  Tell us about the event.
[00:28:12.582 --> 00:28:13.362]  Tell us what's coming up.
[00:28:13.382 --> 00:28:19.645]  Tell us about, again, the ten principles here on air with us with the Oath Keepers.
[00:28:19.705 --> 00:28:22.026]  Oh, and by the way, did you get a big response last time you were on?
[00:28:22.864 --> 00:28:23.567]  Oh, absolutely.
[00:28:23.587 --> 00:28:24.471]  Yeah, you bet we did.
[00:28:24.551 --> 00:28:25.214]  Thank you very much.
[00:28:29.463 --> 00:28:34.787]  We've got a flood of active duty military that are signing up and that are coming to Lexington.
[00:28:35.107 --> 00:28:38.109]  We're getting new, you know, we've got Marines coming from Camp Pendleton.
[00:28:38.569 --> 00:28:44.293]  We've got officers, 06 and above, coming from the Navy and from all the services.
[00:28:44.693 --> 00:28:45.714]  So it's been pretty amazing.
[00:28:46.054 --> 00:28:54.200]  So what we're going to do is April 19th on Lexington Green in Lexington, Massachusetts, right there where the first shots were fired in the American Revolution.
[00:28:54.720 --> 00:28:55.320]  We're good to go.
[00:29:09.725 --> 00:29:10.185]  We're good to go.
[00:29:34.191 --> 00:29:39.593]  Absolutely, and again, Edwin Vieira, constitutional lawyer, constitutional law scholar, routine guest here with us, an amazing individual.
[00:29:39.633 --> 00:29:43.255]  The other gentleman, I'm aware of his work, great work as well.
[00:29:57.301 --> 00:30:02.062]  And I know the listeners have been trying to, you know, really energize their committees of safety.
[00:30:02.102 --> 00:30:19.665]  That's what began, as you know, but for listeners who may not, in the decade before 1775 and the Sons of Liberty, as the tyranny got worse and worse, they began to organize and petition and put out the information and say, look, you're committing crimes, you're abusing us, you better stop, better stop, better stop.
[00:30:19.965 --> 00:30:22.546]  And the Crown said, how dare you resist us?
[00:30:22.586 --> 00:30:23.906]  How dare you criticize us?
[00:30:24.586 --> 00:30:26.368]  Uh, you know, how dare you call for resisting us?
[00:30:26.408 --> 00:30:27.129]  That's treason.
[00:30:27.189 --> 00:30:28.250]  Same stuff we're hearing now.
[00:30:28.731 --> 00:30:31.273]  And I want to, you know, call out, uh, Dr. uh...
[00:30:32.375 --> 00:30:35.096]  Edwin Vieira and others is just great founding patriots.
[00:30:35.436 --> 00:30:44.360]  When Clinton was trying gun confiscations and announcing on MTV they were going to ban the guns and all of this, Edwin Vieira and others stood up and said, we need to remember the militia.
[00:30:44.600 --> 00:30:58.186]  Every able-bodied man, the Second Amendment is enshrined that all men, like in Switzerland and other countries, are there to defend, and it's our sacred right and our duty to own firearms, and they called forth the real citizens' militia to defend against tyranny.
[00:30:58.226 --> 00:31:01.728]  That's why the feds then created the false militia, infiltrated it,
[00:31:02.208 --> 00:31:06.571]  With people saying, hey, let's hide behind the shed, let's dress in camo, let's build pipe bombs.
[00:31:06.871 --> 00:31:08.072]  It was always federally led.
[00:31:08.372 --> 00:31:11.114]  Creating a fake Viper militia out of a motorcycle team.
[00:31:11.454 --> 00:31:15.517]  They created the fake militia so the media could then demonize it and attack it.
[00:31:15.537 --> 00:31:18.619]  And the ADL and Southern Poverty Law Center got caught running these groups.
[00:31:18.979 --> 00:31:21.301]  Mainstream News has reported on that.
[00:31:21.401 --> 00:31:22.081]  Elohim City.
[00:31:22.101 --> 00:31:24.082]  So, you know, that's the groups we're talking about.
[00:31:24.122 --> 00:31:26.584]  The real militia versus the counterfeit militia.
[00:31:26.624 --> 00:31:28.085]  Like, we're the real patriot movement.
[00:31:28.325 --> 00:31:30.767]  Then you've got Glenn Beck, who's definitely an operative.
[00:31:31.407 --> 00:31:37.332]  Who tries to get your confidence and then stabs you in the back as we predicted.
[00:31:37.832 --> 00:31:44.257]  So I just want to point out that this is people in the military, in the police, saying we'll just keep our oath.
[00:31:44.657 --> 00:31:49.321]  This is the key to not having a confrontation between the military and police and the people.
[00:31:49.601 --> 00:31:52.623]  Because if they're told to carry out unconstitutional orders, they won't.
[00:31:52.904 --> 00:31:59.509]  And then that won't bring in the ensuing hysteria and warfare that the establishment wants.
[00:32:00.796 --> 00:32:01.277]  That's right.
[00:32:01.817 --> 00:32:05.642]  And one thing I want to also mention is that Sheriff Richard Mack is going to be there.
[00:32:05.662 --> 00:32:12.671]  I invited him to come speak, and we've tried to get a message to Jack McLam, but definitely Sheriff Mack is going to be there.
[00:32:12.691 --> 00:32:16.516]  He has a new book out on the power of the sheriff and the responsibility of the sheriff.
[00:32:17.857 --> 00:32:19.978]  To be a barrier between the federal government and the people.
[00:32:19.998 --> 00:32:22.279]  Yeah, Burmese had him on Monday night.
[00:32:22.939 --> 00:32:26.001]  And certainly the audience is aware of that book he's got out.
[00:32:26.021 --> 00:32:27.041]  And that's certainly true.
[00:32:27.421 --> 00:32:29.842]  Kicking the feds out and getting local control again.
[00:32:30.883 --> 00:32:33.424]  How many people have contacted you overall on the site?
[00:32:33.464 --> 00:32:34.424]  I know it's getting a lot of traffic.
[00:32:35.445 --> 00:32:39.887]  Oh, several hundred thousand hits and just floods and floods of emails.
[00:32:39.907 --> 00:32:40.787]  Thousands of emails.
[00:32:42.158 --> 00:32:45.240]  We've got quite a response of people with their head in Lexington.
[00:32:45.300 --> 00:32:49.983]  It's pretty short notice, we know, but it's pretty amazing how fast the response has been.
[00:32:50.044 --> 00:32:55.207]  Also, I've been invited to speak at a Tea Party Rally in Knoxville, Tennessee on the 15th.
[00:32:55.227 --> 00:32:58.190]  I might fly out there and do it impromptu.
[00:33:00.327 --> 00:33:01.428]  You know, get speech for them.
[00:33:02.068 --> 00:33:18.496]  And so what they want to do, they want to make it so that every protest from now on has an oath ceremony that men who have taken the oath in the past, veterans, or current serving military or law enforcement can step up and reaffirm their oath, and those who never have taken an oath to defend the Constitution can do so.
[00:33:18.956 --> 00:33:24.539]  And that would be pretty amazing to have thousands of people standing there with their hands raised and vowing to defend the Constitution.
[00:33:24.559 --> 00:33:25.920]  I think that's a really, really great idea.
[00:33:27.643 --> 00:33:30.930]  Absolutely, this is completely beautiful what's happening.
[00:33:31.390 --> 00:33:37.763]  Instead of the ADL, the Southern Poverty Law Center, saying patriots and constitutionalists want to kill you, they're dangerous.
[00:33:39.077 --> 00:33:40.579]  The Founding Fathers are bad.
[00:33:40.939 --> 00:33:42.480]  We've got to confiscate the guns.
[00:33:43.001 --> 00:33:43.841]  We're saying no.
[00:33:44.002 --> 00:33:44.922]  Stand with the people.
[00:33:44.962 --> 00:33:46.344]  The Bill of Rights, the Constitution.
[00:33:46.644 --> 00:33:53.410]  Because if you let the bankers, who are openly taking the country over, use you against the people, like the IMF and World Bank do in third world countries.
[00:33:53.430 --> 00:33:54.371]  This is public plan.
[00:33:54.791 --> 00:33:56.612]  This is going to get really nasty.
[00:33:56.993 --> 00:34:01.577]  We're trying to short circuit the corporate controlled system, trying to cause riots.
[00:34:01.617 --> 00:34:02.478]  I'm sure you've noticed.
[00:34:03.718 --> 00:34:08.700]  That they're all over the media trying to hype rioting and civil insurrection so they can then blame it on us.
[00:34:08.760 --> 00:34:12.221]  This is essential to stop this clash from happening.
[00:34:13.021 --> 00:34:14.041]  That's right, absolutely.
[00:34:14.801 --> 00:34:23.944]  If the military and the police realize their true duty to the people and to their oath to the Constitution, then it just can't happen.
[00:34:24.124 --> 00:34:24.744]  It's game over.
[00:34:24.804 --> 00:34:25.685]  It's checkmate for them.
[00:34:25.965 --> 00:34:28.886]  So they cannot do it without the military and the police.
[00:34:29.246 --> 00:34:29.986]  That's our mission is
[00:34:30.126 --> 00:34:32.428]  That's right, the globalists have to have enforcers.
[00:34:32.448 --> 00:34:33.749]  There's only a few thousand of them.
