[00:00:00.380 --> 00:00:03.262]  Alex Jones on the GCN Radio Network.
[00:25:45.382 --> 00:25:47.203]  Asian infected chickens.
[00:25:47.623 --> 00:25:48.724]  Brings them to Europe.
[00:25:49.184 --> 00:25:50.665]  Extracts their DNA.
[00:25:50.985 --> 00:25:58.749]  Combines proteins with H1N1 viruses from the 1918 Spanish flu isolate.
[00:25:59.189 --> 00:26:03.012]  Additionally mixes it in swine flu genes from pigs.
[00:26:03.512 --> 00:26:07.314]  Then reverse engineers them to infect humans.
[00:26:07.814 --> 00:26:10.555]  This is the only group in the world, Alex, that does that.
[00:26:11.035 --> 00:26:18.177]  These people should be brought before the American public, before the... Unfortunately, we can't trust the judicial system.
[00:26:18.197 --> 00:26:19.778]  That's why I suggest a grand jury.
[00:26:20.118 --> 00:26:32.062]  But the reality is the end product that Reuters and the officials are currently describing to describe this virus is pathogenic, the mixture that these guys have been working on.
[00:26:32.622 --> 00:26:35.543]  Again, they publish, they put out their press releases.
[00:26:36.667 --> 00:26:46.674]  Basically at the exact time that this broke in Mexico, before we even heard about it, was the precise time that they started to release all of their promotional literature.
[00:26:47.074 --> 00:26:51.678]  Their stock went heavily from low to high as a result of this.
[00:26:52.378 --> 00:27:13.267]  This is just like 9-11 when we see record all-time highs still for short betting against United and American, not just airline stocks, United and American specifically, and then it led back to Alex Brown and to Buzzy Krongard of the CIA, and then that investigation got shut down.
[00:27:13.307 --> 00:27:14.048]  So that's how
[00:27:14.528 --> 00:27:14.708]  You're
[00:27:31.250 --> 00:27:38.459]  Baxter, who they're saying is getting the World Health Organization contract to develop the vaccine, how do they tie in out of hundreds of companies?
[00:27:38.919 --> 00:27:48.832]  Why is the UN picking the one company, Dr. Horowitz, that specifically got caught in 18 countries ordering their subsidiaries to mix live bird flu with the vaccine stock?
[00:27:49.909 --> 00:27:51.751]  Well, again, look at Baxter's history.
[00:27:51.791 --> 00:27:54.494]  I mean, you're looking at IG Farben's prodigy here.
[00:27:54.855 --> 00:27:55.616]  You know, progeny.
[00:27:56.036 --> 00:28:04.827]  You know, it's the same old, same old that you and I have seen, and it's sad because, you know, Alex, I think we're getting to the end of this game.
[00:28:04.867 --> 00:28:06.409]  This is like, you know, endgame.
[00:28:06.829 --> 00:28:10.851]  You know, this is basically we've got the Emperor's new clothes.
[00:28:10.871 --> 00:28:13.992]  The Emperor is completely nude and people see it.
[00:28:14.052 --> 00:28:17.013]  People are screaming about it now more than ever before.
[00:28:17.393 --> 00:28:19.534]  And yet the parade just keeps marching along.
[00:28:19.574 --> 00:28:22.655]  The mainstream media keeps playing the deception.
[00:28:23.275 --> 00:28:26.937]  And really, it's gotten to the point where we've got to do something.
[00:28:26.977 --> 00:28:28.577]  We do have a plan, by the way.
[00:28:28.617 --> 00:28:29.438]  It's called Live H2O.
[00:28:30.598 --> 00:28:35.760]  Concert for the Living Water this coming June 19th to the 21st where we can make a big shift.
[00:28:36.160 --> 00:28:43.703]  We're looking at the need for that hundredth monkey in the parade, in the stands, where the parade is marching.
[00:28:44.083 --> 00:28:45.823]  If we can get about one out of a hundred people
[00:28:47.364 --> 00:28:52.888]  To start screaming like you've been screaming over the airways, and I've been screaming all these years.
[00:28:53.248 --> 00:28:58.211]  You know, I think what we're going to have is this conspiracy of silence where we're afraid to speak up.
[00:28:58.511 --> 00:29:04.055]  The reality is if we don't, we may lose not just our lives, but our children and our children's children.
[00:29:04.135 --> 00:29:09.939]  We've got 30 minutes left with you, and I'll hold you five minutes into the next hour, so we get a full hour of air time with you, if you can do that.
[00:29:10.259 --> 00:29:15.883]  Dr. Horwitz, we'll have three more segments, long segment coming up, but specifically when we come back then, I'm just going to sit back,
[00:29:16.383 --> 00:29:20.769]  We're going to show some of the documents and things that you have linked on your sites up on the TV screen.
[00:29:21.851 --> 00:29:23.954]  Radio listeners can't hear it, but later they can watch it on the web.
[00:29:24.395 --> 00:29:25.877]  But we're also live at PrisonPlanet.tv.
[00:29:25.897 --> 00:29:28.601]  I want you to walk through like you do in your 10-minute YouTube video.
[00:29:28.921 --> 00:29:31.725]  We've got up at InfoWars.com, but you've got more time to add more data.
[00:29:33.047 --> 00:29:45.410]  What we're dealing with here, why you're pointing out this particular scientist and group of scientists and this particular company, because you did that before on the Anthrax and were absolutely dead on right.
[00:29:45.930 --> 00:29:51.051]  I mean, I thought you'd gone over the deep end, you know, back then to day one, say what it was and you were proven right.
[00:29:51.371 --> 00:29:52.971]  So I really respect what you have to say.
[00:29:52.991 --> 00:29:54.651]  Come right back to you.
[00:29:55.792 --> 00:29:56.672]  We're on the march.
[00:29:57.172 --> 00:29:58.772]  The Empire's on the run.
[00:29:59.712 --> 00:30:02.393]  Alex Jones and the GCN Radio Network.
[00:30:07.020 --> 00:30:07.880]  Spring is here.
[00:30:08.140 --> 00:30:08.920]  Growing season.
[00:30:09.101 --> 00:30:11.081]  The economy is not getting any better.
[00:30:11.301 --> 00:30:12.701]  In fact, it's getting worse.
[00:30:13.001 --> 00:30:13.682]  Think about it.
[00:30:13.982 --> 00:30:17.823]  At this rate, how will your life be in a month or even a year?
[00:30:18.063 --> 00:30:21.543]  Maybe you've been putting things off, but the time to act is now.
[00:30:21.764 --> 00:30:24.324]  You need to get your seeds before it's too late.
[00:30:24.604 --> 00:30:36.447]  At OrganicaSeed.com, you'll find one of the largest online selections of heirloom seeds, survival seed packs, as well as the giant vegetable seed collections that can feed you and your family for years.
[00:30:36.707 --> 00:30:37.067]  I'm good.
[00:31:06.022 --> 00:31:11.347]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[00:31:12.047 --> 00:31:17.392]  We've got to give them a stake in creating the kind of world order that I think all of us would like to see.
[00:31:17.932 --> 00:31:24.098]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[00:31:24.418 --> 00:31:26.259]  Well, Obama's already fudging.
[00:31:26.379 --> 00:31:28.781]  He's fudged since day one in this election.
[00:31:28.861 --> 00:31:39.807]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascist.
[00:31:42.028 --> 00:31:43.309]  It's not about left or right.
[00:31:43.729 --> 00:31:45.090]  It's about a one-world government.
[00:31:45.570 --> 00:31:51.794]  This film documents who Obama works for, the lies he is told, and his real agenda.
[00:31:52.483 --> 00:32:00.258]  Get your copy of the Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[00:32:00.739 --> 00:32:01.901]  The Obama Deception.
[00:32:02.322 --> 00:32:03.524]  The people strike back!
[00:32:05.600 --> 00:32:08.982]  More than 700 chemicals have been found in our drinking water.
[00:32:09.122 --> 00:32:14.325]  And did you know that you have greater exposure to these chemicals while taking hot showers than when drinking the water?
[00:32:14.505 --> 00:32:19.288]  That's because many chemicals are inhaled when they evaporate, and others are absorbed into the skin.
[00:32:19.488 --> 00:32:30.455]  The KDF Dual Media Shower Filter works with both hot and cold water, and it's designed to reduce chlorine, lead, mercury, and iron, and it inhibits the growth of bacteria, mold, algae, and fungus.
[00:32:30.715 --> 00:32:36.280]  The KDF Dual Media Shower Filter typically lasts 10,000 gallons or one year, whichever comes first.
[00:32:36.480 --> 00:32:42.546]  Hospitals, restaurants, and water treatment facilities use this media to reduce chlorine, iron, heavy metals, and bacteria.
[00:32:42.706 --> 00:32:43.347]  What about you?
[00:32:43.567 --> 00:32:45.469]  Order your KDF Shower Filter normally.
[00:32:45.489 --> 00:32:49.613]  $49 for a special price of only $39.99 with free shipping.
[00:32:49.793 --> 00:32:52.035]  Call the Berkey guy and order now by calling 1-877-886-3653.
[00:32:52.115 --> 00:32:52.315]  That's 1-877-886-3653.
[00:32:55.418 --> 00:32:55.718]  That's right.
[00:33:13.533 --> 00:33:18.196]  We will take a few calls for Dr. Horowitz, but I want simple, straightforward, quick questions.
[00:33:18.236 --> 00:33:26.082]  So, John, go through those calls and see who's for the guest, and we'll open the phones up for everybody else.
[00:33:26.102 --> 00:33:26.563]  1-800-259-9231.
[00:33:26.583 --> 00:33:26.783]  1-800-259-9231.
[00:33:26.823 --> 00:33:33.207]  We'll have more of this in about five minutes or the next hour, and we'll have him back up later in the week if he can, because so much is happening.
[00:33:33.588 --> 00:33:35.909]  tetrahedron.org, ladies and gentlemen.
[00:33:35.929 --> 00:33:37.010]  Just Google Dr. Len Horowitz.
[00:33:37.030 --> 00:33:40.473]  He's got a bunch of sites, books, best-selling author, doctor, researcher.
[00:33:40.993 --> 00:33:44.056]  Leonard G. Horowitz, DMD, MA, MPH.
[00:33:44.796 --> 00:33:45.757]  It goes on and on.
[00:33:47.599 --> 00:33:49.480]  I want you to get into your proof on these guys.
[00:33:49.500 --> 00:33:50.241]  I know you have it.
[00:33:50.281 --> 00:33:52.263]  I've seen it, gone over it, and it's stunning.
[00:33:53.244 --> 00:33:54.925]  I know you don't just come out and say something.
[00:33:55.105 --> 00:33:55.986]  I respected you back in 2001.
[00:33:57.327 --> 00:34:06.215]  You know, it was like, here's who did it, here's how they did it, Fort Detrick weaponized, this is all a lie, you know, and then it freaked him out so bad, the FBI came after you.
[00:34:06.495 --> 00:34:11.139]  Briefly recap that story before you get into your evidence on this one.
[00:34:12.622 --> 00:34:32.732]  Well, it's actually Battelle Memorial Institute, West Jefferson, Ohio, and how I was able to determine that was the primary source for the anthrax is because there was a lot of evidence that suggested that they were the only ones who had the capability, the technology to produce not only a hyper-weaponized strain of anthrax, it was
[00:34:33.252 --> 00:34:43.915]  Silica cut, it would spread, it was electromagnetized, it was hyperconcentrated, and there was only one laboratory really in the world, and it wasn't at Fort Dedrick.
[00:34:44.295 --> 00:34:52.497]  Fort Dedrick received it from them, there was only one lab in the world that had the capacity to test that, and to produce it.
[00:34:52.637 --> 00:34:56.838]  It was at Battelle Memorial Institute and the aerosolized laboratories.
[00:34:57.478 --> 00:34:59.959]  And so that's how I was able to actually
[00:35:00.639 --> 00:35:10.627]  One week before the first anthrax mailing was announced to the press, I actually marched into the FBI headquarters in Northern Idaho because I saw the whole thing unfolding.
[00:35:11.087 --> 00:35:15.050]  You know, when I saw... That's right, now I remember, that's why I thought you'd gone crazy.
[00:35:15.070 --> 00:35:16.851]  That's right, because I haven't re-read this in years.
[00:35:16.891 --> 00:35:17.532]  That's right, it's here.
[00:35:17.792 --> 00:35:24.797]  You came out before it happened and went into their headquarters and you were on Genesis warning everybody and I'm like, what's he doing talking about anthrax?
[00:35:25.077 --> 00:35:25.598]  Please continue.
