[00:00:03.001 --> 00:00:03.862]  Well, here we are.
[00:24:07.016 --> 00:24:08.658]  It's going to be the press or somebody that doesn't know.
[00:24:09.078 --> 00:24:14.802]  They're going to slip a bomb into their handbag or into their backpack right as they go on.
[00:24:15.382 --> 00:24:18.685]  And so I'm just telling them and I've had these dreams a lot.
[00:24:19.583 --> 00:24:20.384]  20, 30 times in my life.
[00:24:21.626 --> 00:24:23.388]  I know a dream when it's like prescience.
[00:24:23.869 --> 00:24:25.631]  And I'm not trying to be hysterical here, Roger.
[00:24:25.671 --> 00:24:29.956]  I'm just telling you that they need to check everybody's bags getting on that aircraft.
[00:24:29.976 --> 00:24:30.437]  Do you understand me?
[00:24:31.897 --> 00:24:36.922]  Well, I will say this, the Secret Service detail around President Trump does an excellent job.
[00:24:36.942 --> 00:24:40.545]  I've gotten to know some of them, having spent time with him.
[00:24:40.745 --> 00:24:43.348]  They are dedicated to his protection.
[00:24:43.388 --> 00:24:45.550]  They're extremely cautious.
[00:24:45.930 --> 00:24:50.975]  Alex, it's amazing how many pastors and other Christian prophets contact me.
[00:24:51.335 --> 00:24:56.173]   knowing that I'm friends with the president, and say, please warn the president to be careful.
[00:24:56.173 --> 00:25:00.894]   Please warn the president to be careful about his personal safety.
[00:25:00.894 --> 00:25:04.535]   So Alex, I think you've got to decide whether you want to call the Secret Service
[00:25:04.535 --> 00:25:07.134]  and tell them about a dream.
[00:25:07.134 --> 00:25:14.014]   I mean, remember when they were saying in the middle of his presidency,
[00:25:14.014 --> 00:25:16.115]  all over the news, we're going to kill him.
[00:25:16.291 --> 00:25:21.654]  Mudd, the former CIA guy, all of them on the, you know, the Deep State's going to kill this guy was the quote by them.
[00:25:22.434 --> 00:25:23.515]  I put out a special report.
[00:25:23.595 --> 00:25:25.156]  Trump told the Secret Service to call me.
[00:25:25.496 --> 00:25:26.637]  He didn't know about all the clips.
[00:25:26.697 --> 00:25:27.737]  We sent a report to them.
[00:25:28.038 --> 00:25:29.939]  So that was them saying on air they're going to kill him.
[00:25:30.419 --> 00:25:30.699]  Okay?
[00:25:31.100 --> 00:25:33.041]  So, so, but I was, I'm not going to call about a dream.
[00:25:33.301 --> 00:25:35.202]  I'm just saying maybe it's my anxiety about it.
[00:25:35.482 --> 00:25:36.523]  Maybe it was God telling me.
[00:25:36.663 --> 00:25:37.143]  I don't know.
[00:25:37.163 --> 00:25:39.825]  I just, it was just very intense.
[00:25:41.539 --> 00:25:43.400]  Well, look, let's be very clear.
[00:25:43.520 --> 00:25:46.501]  Trump's critics are completely consumed by hatred.
[00:25:46.601 --> 00:25:49.282]  They're irrational in their hatred.
[00:25:50.022 --> 00:25:52.563]  There's no rationality in them at all.
[00:25:52.923 --> 00:25:54.984]  And therefore, anything is possible.
[00:25:55.024 --> 00:25:55.984]  Yeah, well, let's speak to that.
[00:25:56.004 --> 00:25:57.084]  I don't want to war game this.
[00:25:57.265 --> 00:25:58.265]  We don't want it to happen.
[00:25:58.405 --> 00:25:58.905]  It's not going to.
[00:25:58.925 --> 00:25:59.725]  We're praying it isn't going to.
[00:25:59.745 --> 00:26:00.386]  We love God.
[00:26:00.806 --> 00:26:01.526]  God's all-powerful.
[00:26:01.546 --> 00:26:03.227]  But we have a minute and a half left.
[00:26:03.567 --> 00:26:05.908]  What would happen if they do kill Trump or blow up his airplane?
[00:26:05.968 --> 00:26:06.728]  I mean, or they shoot him?
[00:26:06.788 --> 00:26:09.549]  I mean, or he dies of a heart attack now and they poison him?
[00:26:10.089 --> 00:26:11.249]  I mean, what would that mean?
[00:26:11.309 --> 00:26:11.569]  Exactly.
[00:26:11.589 --> 00:26:12.370]  They're irrational.
[00:26:12.430 --> 00:26:14.090]  That would make it ten times worse for them.
[00:26:16.091 --> 00:26:18.851]  I think and I pray that they recognize that.
[00:26:18.932 --> 00:26:29.654]  Just as I think incarcerating him in New York is going to backfire badly, if they should take him out entirely, the unrest in the country would be extraordinary.
[00:26:29.714 --> 00:26:31.915]  Now, we are not advocating violence.
[00:26:31.975 --> 00:26:32.595]  You can stop.
[00:26:32.835 --> 00:26:34.336]  You can forget that right now.
[00:26:35.196 --> 00:26:48.544]   But I do think that they recognize I pray they recognize it would be a bridge too far, that it would be a mistake that had the potential to backfire.
[00:26:48.865 --> 00:26:54.849]  You would most certainly elect a Republican president in his stead, but there's only one Donald Trump.
[00:26:55.450 --> 00:26:59.733]   I don't think anyone else has the courage or the strength Well, that's right.
[00:26:59.552 --> 00:27:04.532]   the entire deep state now that he's been completely educated about how they
[00:27:04.532 --> 00:27:08.971]   operate he is more prepared to be president that he has ever been before.
[00:27:08.971 --> 00:27:14.452]   Well that's right and Maxine Waters is saying that the militias under Trump and
[00:27:14.452 --> 00:27:17.692]  they're planning terror attacks.
[00:27:16.278 --> 00:27:17.479]  Clearly, they're planning false flags.
[00:27:17.539 --> 00:27:18.680]  StoneZone.com.
[00:27:18.980 --> 00:27:22.562]  You do your daily show, but I can find everything Roger Stone at StoneZone.com.
[00:27:22.842 --> 00:27:24.543]  Things are so hot right now.
[00:27:24.823 --> 00:27:26.064]  Join us at least a couple days a week.
[00:27:26.344 --> 00:27:27.544]  Give me another time during the break.
[00:27:27.845 --> 00:27:29.485]  You can come back on for a full hour this week.
[00:27:29.545 --> 00:27:30.446]  Roger Stone, God bless you.
[00:27:31.485 --> 00:27:32.367]  God bless you, Alex.
[00:27:32.387 --> 00:27:33.128]  Thanks for having me.
[00:27:33.268 --> 00:27:33.669]  Thank you.
[00:27:33.949 --> 00:27:36.353]  Folks, I don't like to talk about stuff like that, but it's just intense.
[00:27:36.394 --> 00:27:37.616]  It's one of those dreams that really hits you.
[00:27:38.036 --> 00:27:39.679]  And God told me that I need to tell you that.
[00:27:39.699 --> 00:27:40.300]  All right.
[00:27:40.340 --> 00:27:41.502]  Very special guests coming up.
[00:27:41.643 --> 00:27:42.564]  Huge news straight ahead.
[00:27:42.724 --> 00:27:43.406]  Thank you, Roger Stone.
[00:27:44.062 --> 00:27:45.903]  And I'm sorry to give people the bad news, folks.
[00:27:46.063 --> 00:27:46.823]  It's all over.
[00:27:47.403 --> 00:27:49.084]  We need to get ready now.
[00:27:49.464 --> 00:27:52.525]  People need to go to KEPM.com forward slash gold.
[00:27:52.845 --> 00:27:54.606]  KEPM.com forward slash gold.
[00:27:54.946 --> 00:27:55.706]  You need to get ready.
[00:27:55.786 --> 00:27:56.707]  This is the place to go.
[00:27:56.727 --> 00:27:57.607]  I love them.
[00:27:57.627 --> 00:27:58.367]  They're great sponsors.
[00:27:58.387 --> 00:27:59.088]  They're great people.
[00:27:59.468 --> 00:27:59.948]  Or you can call 720-605-3900.
[00:28:03.088 --> 00:28:07.967]   In my opinion, you are insane if you don't get into silver right now and get some gold.
[00:28:07.967 --> 00:28:11.888]  And I wish I could do it. I'm under enemy attack. It's okay.
[00:28:11.888 --> 00:28:12.528]  It's fine.
[00:28:12.528 --> 00:28:16.927]   And I'm just looking at all of you wishing I was in the position you're in right now,
[00:28:16.927 --> 00:28:23.088]   because I wish this wasn't the case. But I intellectually and spiritually know I'm 100% right.
[00:28:23.282 --> 00:28:24.403]  And I think you all know it, too.
[00:28:24.803 --> 00:28:25.823]  We are screwed.
[00:28:26.724 --> 00:28:29.565]  But the good news is, humanity's waking up and we're going to turn this around.
[00:28:30.025 --> 00:28:31.586]  So, buckle up, folks.
[00:28:31.846 --> 00:28:34.568]  Buckle up and get ready now.
[00:28:35.008 --> 00:28:38.690]  Because the greatest crisis of all of our lives is happening now.
[00:28:38.710 --> 00:28:43.072]  And I'm just the watchman on the wall, the Paul Revere, telling you, the new world order's coming.
[00:28:43.472 --> 00:28:43.812]  It's here.
[00:28:43.832 --> 00:28:47.654]  All right, we are living in a time of historical upheaval right now.
[00:28:47.674 --> 00:28:53.037]   As Lennon said, there are Decades when nothing happens and weeks when decades happen.
[00:28:55.378 --> 00:28:58.199]  The amount of change is just absolutely off the chart.
[00:28:58.239 --> 00:29:00.040]  The end of the old global order is coming in.
[00:29:00.060 --> 00:29:06.003]  They're bringing in their new global order, but the population doesn't want it and they're standing against it.
[00:29:06.544 --> 00:29:13.908]  Now, the good news is Texas, Louisiana, Mississippi, Missouri are leading the way, not just in the U.S., but all over the world.
[00:29:13.988 --> 00:29:18.230]  It's starting in Latin America and Africa and Asia, the Middle East, Europe.
[00:29:19.700 --> 00:29:25.482]  80 plus percent of all the people being elected now, local, regional and national, are anti-globalist.
[00:29:26.482 --> 00:29:27.282]  You're like, oh, that's great.
[00:29:27.582 --> 00:29:29.943]  Yeah, the enemy knows that and it's going all in.
[00:29:31.143 --> 00:29:32.923]  So now is the time for maximum effort.
[00:29:33.424 --> 00:29:34.324]  We've turned the tide.
[00:29:36.244 --> 00:29:38.645]  And look at the Speaker of the House.
[00:29:39.845 --> 00:29:44.206]  Dade Phelan here in Texas has gone with Tim Paxson.
[00:29:44.246 --> 00:29:47.067]  They've tried to indict a bunch, as you know, just like Trump.
[00:29:48.915 --> 00:29:59.884]  And they have pulled billions and billions, eight million in just one move last month, out of BlackRock, that controls 80 plus percent of all the assets in the world, and that it's globalist.
[00:30:00.925 --> 00:30:02.306]  It's the tip of the spear for the enemy.
[00:30:03.267 --> 00:30:04.388]  So we'll show the document below it.
[00:30:04.407 --> 00:30:09.367]   we'll scroll down to that, has now created a special select committee.
[00:30:09.367 --> 00:30:14.846]   Today, I created a special house select committee on securing Texas from hostile foreign organizations.
[00:30:14.846 --> 00:30:16.166]  That's what the new order is.
[00:30:16.166 --> 00:30:21.367]   To study the threat posed by groups and their affiliates on the Texas economy, statewide security
[00:30:21.367 --> 00:30:23.126]  and fundamental American values.
[00:30:23.126 --> 00:30:25.926]   Whether it's cutting off the carbon or to getting rid of our borders.
[00:30:25.926 --> 00:30:29.106]  All of this is a multinational corporate attack.
[00:30:29.106 --> 00:30:32.167]  It's not governments, it's BlackRock.
[00:30:32.167 --> 00:30:33.487]  All right?
[00:30:33.487 --> 00:30:36.246]  The reason I raise that is this is a big deal.
[00:30:36.246 --> 00:30:38.048]  Then we look at all these headlines.
[00:30:37.967 --> 00:30:42.129]  Tyson Foods warns low-income consumers are cracking under inflation storm.
[00:30:42.149 --> 00:30:45.531]  That's why they say you're going to eat the bugs, because they're going to cut off the rest of the food.
[00:30:47.292 --> 00:30:48.033]  You've got breaking.
[00:30:48.053 --> 00:30:49.534]  Warren Buffett cuts Apple by 13%.
[00:30:51.355 --> 00:30:52.575]  Canadian housing crisis.
[00:30:52.595 --> 00:30:54.597]  Toronto landlord offers tent and living room.
[00:30:55.657 --> 00:30:58.699]  In Denver, they're saying put illegal aliens in your house.
[00:31:00.060 --> 00:31:10.026]   Okay, I mean, we are in a deep Deep crisis, and they're billing the crisis they created as a civil war to make it black versus white, left versus right.
[00:31:10.446 --> 00:31:14.429]  But it's the globalists coming down on us with both feet.
[00:31:14.489 --> 00:31:18.431]  Now, I've known this guy for 25 years, been talking to him for a long time.
[00:31:18.471 --> 00:31:20.012]  Dr. Kirk Elliott is popping in.
[00:31:20.032 --> 00:31:24.894]  Next time, I'm gonna hit a whole bunch of news on so many fronts.
[00:31:25.355 --> 00:31:28.917]  But right now, I'm talking about the economy because that's the big elephant in the room.
[00:31:29.657 --> 00:31:31.258]  What does the trends indicate?
[00:31:32.665 --> 00:31:34.126]  Hundreds of banks at risk of failure.
