[00:00:01.781 --> 00:00:08.410]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:44:37.022 --> 01:44:41.164]  A solar power generator provides powerful backup, insurance, and peace of mind.
[01:44:41.164 --> 01:44:46.226]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:44:46.226 --> 01:44:50.387]  You can get more information at www.mysolarbackup.com.
[01:44:50.387 --> 01:44:52.188]  That's mysolarbackup.com.
[01:44:52.188 --> 01:44:56.790]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-866-422-9000.
[01:44:57.090 --> 01:44:58.051]  877-327-0365.
[01:44:58.051 --> 01:45:01.936]  Hello friends, this is Alex Jones.
[01:45:01.936 --> 01:45:05.320]  You've heard me talk about Calden 5 Star Soaps for years.
[01:45:05.320 --> 01:45:10.546]  This is an American-made product of the highest quality and compares to nothing you will find in stores.
[01:45:10.546 --> 01:45:13.971]  You can buy factory direct, shipped via UPS right to your door.
[01:45:13.971 --> 01:45:16.313]  Check them out on the web at 5starsoap.com.
[01:45:16.934 --> 01:45:20.478]  Or call 800-340-7091.
[01:45:20.478 --> 01:45:21.599]  Take my word for it.
[01:45:21.599 --> 01:45:24.262]  Once you've used pure soap, you won't buy anything else.
[01:45:24.262 --> 01:45:30.788]  Since 1947, Calvin Soap Company has been showing consumers that soap can be tough on dirt and gentle on the environment.
[01:45:30.788 --> 01:45:32.290]  Buy American and stay clean.
[01:45:32.290 --> 01:45:35.573]  As well as support InfoWars, visit 5StarsSoap.com today.
[01:45:35.573 --> 01:45:35.993]  Or call 1-800-340-7091.
[01:45:35.993 --> 01:45:37.255]  Well, Marty, what do you have to say?
[01:45:40.600 --> 01:45:48.526]  As founder and owner for over 63 years, satisfaction is guaranteed on W3rd Bank.
[01:45:48.526 --> 01:45:52.650]  Call us at 1-800-340-7091 for a free catalog or visit our website 5starsoap.com.
[01:45:52.650 --> 01:45:53.470]  Thank you!
[01:46:00.003 --> 01:46:02.345]  They helped to create a New World Order.
[01:46:02.345 --> 01:46:04.726]  We are part of a New World Order.
[01:46:04.726 --> 01:46:07.928]  A New World Order based upon collective action.
[01:46:07.928 --> 01:46:13.032]  Invisible Empire is a damning indictment of the globalists through their own words and documents.
[01:46:13.032 --> 01:46:17.215]  The New World Order really is a tool for addressing a new world of possibilities.
[01:46:17.535 --> 01:46:19.899]  It means all the world under their control.
[01:46:19.899 --> 01:46:22.783]  The United Nations would take over America.
[01:46:22.783 --> 01:46:25.687]  The Trilateral Commission would control the world.
[01:46:25.687 --> 01:46:33.299]  Invisible Empire chronicles how men of power and influence have worked in stealth for centuries to establish an oppressive world government.
[01:46:33.621 --> 01:46:39.025]  I believe, first of all, that we now need nothing short of a world constitution for the global financial system.
[01:46:39.025 --> 01:46:41.867]  Global governance with the establishment of the G20.
[01:46:41.867 --> 01:46:45.550]  So it's going to be an inner ruling elite and then everyone else.
[01:46:45.550 --> 01:46:46.631]  And I got news for you.
[01:46:46.631 --> 01:46:47.971]  You're everyone else.
[01:46:47.971 --> 01:46:49.473]  Invisible Empire.
[01:46:49.473 --> 01:46:54.216]  Secure your copy today at InfoWars.com or PrisonPlanet.com.
[01:46:54.216 --> 01:46:57.298]  Or watch it online in the highest quality at PrisonPlanet.tv.
[01:47:01.761 --> 01:47:03.283]  Coast to Coast.
[01:47:03.283 --> 01:47:05.345]  Direct from Austin.
[01:47:05.345 --> 01:47:12.212]  You're listening to the Alex Jones Broadcasting Network.
[01:47:12.212 --> 01:47:18.839]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:47:18.839 --> 01:47:21.822]  It's Alex Jones and the GCN Radio Network.
[01:47:34.851 --> 01:47:36.854]  All right, my friends, he is still in.
[01:47:38.522 --> 01:47:39.763]  Spain about to leave.
[01:47:39.763 --> 01:47:44.748]  Bilderberg officially ended yesterday, but now we have a reporter on for American Free Press.
[01:47:44.748 --> 01:47:51.335]  He's also deputy editor who can recap what happened Friday evening, Saturday and Sunday.
[01:47:51.335 --> 01:47:52.576]  It's in Bloomberg.
[01:47:52.576 --> 01:47:53.817]  It's all over U.S.
[01:47:53.817 --> 01:47:54.298]  news.
[01:47:54.298 --> 01:47:56.460]  It's all over foreign news.
[01:47:56.460 --> 01:47:59.964]  I have to say this is the biggest rout in Bilderberg history.
[01:47:59.964 --> 01:48:01.865]  Jim Tucker agreed when he was on Friday.
[01:48:02.686 --> 01:48:02.947]  I don't
[01:48:22.848 --> 01:48:25.151]  Our intel is that he was there.
[01:48:25.151 --> 01:48:31.137]  I know Bernanke was there in 2006 and 2008, of course, Chairman of the Federal Reserve.
[01:48:31.137 --> 01:48:37.424]  But the bad news is the majority of them for the first time are greenlighting an attack on Iran.
[01:48:37.424 --> 01:48:40.347]  That doesn't mean it's 100%, but it's all going in that direction.
[01:48:41.068 --> 01:48:47.472]  And of course, Tucker in 2002 said the attack won't be in 02, when the media was saying it would be, including the Washington Post.
[01:48:47.472 --> 01:48:49.834]  He said Donald Graham, the publisher, was there.
[01:48:49.834 --> 01:48:51.575]  It's going to be March of 03.
[01:48:51.575 --> 01:48:53.556]  He said that over a year before.
[01:48:53.556 --> 01:48:55.178]  He was correct.
[01:48:55.178 --> 01:48:58.820]  And so the fact that Iran is green-lighted is very, very scary.
[01:48:58.820 --> 01:49:04.864]  To give us the latest developments and go over those points I just made is Mark Anderson of AmericanFreePress.net.
[01:49:04.864 --> 01:49:05.985]  Mark, thanks for coming on with us.
[01:49:06.685 --> 01:49:07.725]  You're welcome, Alex.
[01:49:07.725 --> 01:49:12.627]  It's been a very interesting last 24 hours in particular.
[01:49:12.627 --> 01:49:19.769]  The route that you're talking about, I believe you mean how they were kind of smoked out of here in a way.
[01:49:19.769 --> 01:49:33.434]  The understanding from talking to the hotel repeatedly, badgering them for press conferences, badgering them for information, not letting up one bit, was that you couldn't get in there publicly in the Dolce Hotel until today at noon.
[01:49:33.994 --> 01:49:37.676]  Well, they were gone out of here yesterday evening.
[01:49:37.676 --> 01:49:41.078]  And the meeting was really supposed to last until this morning.
[01:49:41.078 --> 01:49:46.261]  Traditionally, according to my colleague Jim Tucker, they always have their Monday breakfast before they depart.
[01:49:46.261 --> 01:49:51.124]  I think they were the last man standing, the last Bilderberg out of here was probably maybe 9 p.m.
[01:49:51.124 --> 01:49:52.304]  last night.
[01:49:52.304 --> 01:49:53.805]  And I talked to a lot of different people.
[01:49:53.805 --> 01:49:54.986]  Was that Etienne D'Avignon?
[01:49:56.138 --> 01:49:56.959]  I'm sorry?
[01:49:56.959 --> 01:49:58.721]  Who was the last to leave?
[01:49:58.721 --> 01:50:00.142]  Oh, I don't know specifically.
[01:50:00.142 --> 01:50:07.189]  I just know that it seems that all the publicity just kind of made them turntail and run a little bit.
[01:50:07.189 --> 01:50:09.651]  Maybe not in a fleeing fashion.
[01:50:09.651 --> 01:50:13.555]  I'm not going to say they fled, but I think it just got a little too inhospitable
[01:50:13.615 --> 01:50:16.136]  Well, by route, their entire agenda's in trouble.
[01:50:16.136 --> 01:50:18.237]  They're now all over the newspapers worldwide.
[01:50:18.237 --> 01:50:20.038]  The Drudge Report every day.
[01:50:20.038 --> 01:50:22.719]  Bloomberg's going, OK, there is a global government.
[01:50:22.719 --> 01:50:24.459]  OK, this is suspicious.
[01:50:24.459 --> 01:50:26.500]  You know, where were you, Bernanke?
[01:50:26.500 --> 01:50:27.641]  Obama's their puppet.
[01:50:27.641 --> 01:50:29.281]  That's in the news.
[01:50:29.281 --> 01:50:37.545]  Tucker said that they... Bilderberg sources told him that one Bilderberg group member said, we're about whipped on climate change taxes.
[01:50:37.545 --> 01:50:40.006]  But their race on the whole is starting World War III.
[01:50:41.263 --> 01:50:45.784]  Well, what you said about Iran certainly rings pretty true.
[01:50:45.784 --> 01:50:48.604]  Just how close they are to that is very difficult to say.
[01:50:48.604 --> 01:51:09.768]  Bill Gates' appearance here brought about some confirmation that he was here under one guise, but his actual reason for being here was to try and sell Zapatero, the Spanish Prime Minister who gave the opening address, like most nationals do that host the meetings, try and sell him on the green tax, I think otherwise known as the carbon tax.
[01:51:10.548 --> 01:51:16.530]  And that could drastically drive up energy costs and lead to this impoverishment you were referring to.
[01:51:16.530 --> 01:51:21.691]  Exactly, and we know Greece was the first to adopt the green jobs that take two jobs for every new job.
[01:51:21.691 --> 01:51:26.773]  And even the Spanish leaders have said that was the coup de grace that killed their economy.
[01:51:27.702 --> 01:51:37.145]  Yeah, so it seems Bill Gates used a disingenuous excuse to get here just to generally counsel the PM on the economy, but it was specifically about that tax.
[01:51:37.145 --> 01:51:47.088]  Barcelona, June 5th, Saturday, 1,000 anti-Israeli marchers on the flotilla thing, but 200 anti-Bilderberg marchers joined them.
[01:51:47.088 --> 01:51:48.969]  1,200 people in the center of Barcelona.
[01:51:51.329 --> 01:51:52.790]  Absolutely amazing.
[01:51:52.790 --> 01:51:54.772]  What about Jim's intel?
[01:51:54.772 --> 01:51:58.114]  Because I know you went with him.
[01:51:58.114 --> 01:52:05.000]  Anything else that he said about the fact that one of the Bilderberg members said we're about whipped on the carbon tax?
[01:52:06.058 --> 01:52:08.839]  Well, I don't know about that one.
[01:52:08.839 --> 01:52:14.781]  I would be less than honest if I could answer that one, if I tried to answer that definitively.
[01:52:14.781 --> 01:52:19.643]  All I know is Gates was here to discuss it, but where they went on that, I don't know.
[01:52:19.643 --> 01:52:23.024]  I think part of the situation where it seems they really had to
[01:52:23.904 --> 01:52:45.545]  Rushed through their business and kind of thought get out of here, you know, maybe they left some unfinished business or some loose ends At any rate, you know that some other miscellaneous came through there They spent just about a cool million on running the place and for all their executive chefs every night and all sorts of about 600 600 to 800 thousand euro for just their security and
[01:52:49.429 --> 01:52:52.336]  Supposedly the Spanish taxpayers don't have to pick all that up.
[01:52:52.336 --> 01:52:53.038]  It's reimbursed.
[01:52:53.038 --> 01:52:55.364]  That's just the miscellaneous matters.
[01:52:55.364 --> 01:52:58.451]  But everything's just kind of coming together plank by plank here.
[01:52:59.395 --> 01:53:11.479]  But the real story here in the brief time we have is that the media attention was so great that I think they really had to kind of abbreviate everything and get on out of here.
[01:53:11.479 --> 01:53:12.619]  They know they're not welcome.
[01:53:12.619 --> 01:53:16.020]  It's an inhospitable place, perhaps anywhere they'll go now.
[01:53:16.020 --> 01:53:25.903]  I think that the bottom line is that the news doesn't remain a flash in the pan or doesn't be too sporadic but becomes long-term, sustained coverage of what they're doing.
[01:53:25.903 --> 01:53:28.084]  And that's a critical point for independent media.
[01:53:28.884 --> 01:53:32.408]  Well yeah, Paul Dornanew of Romania brought this up.
[01:53:32.408 --> 01:53:39.815]  He said that he's talked to Dutch and others that say they've been to the steering committees that only have 20-30 members of Bilderberg.
[01:53:39.815 --> 01:53:42.598]  We know Bilderberg does have those steering committee hearings.
[01:53:42.598 --> 01:53:45.100]  Sometimes they have them at trilateral commission meetings.
[01:53:45.100 --> 01:53:51.827]  The good news is we now see people going to the trilateral meetings, the CFR meetings, all of the sub-meetings.
[01:53:53.402 --> 01:54:13.309]  Yes, yes, that's right, and the former Spanish PM spoke to the Chicago Council on Global Affairs that I covered, and he said some things that kind of laid some hints for here, and that was back in April, and he's Aznar, Jose Aznar, I don't remember his full name.
[01:54:14.049 --> 01:54:24.356]  Um, but he had said some things about, um, that they might have to back off on trying to dictate to all the European nations every last thread of their existence.
[01:54:24.356 --> 01:54:31.321]  I think they're sensing that, um, that maybe they're gonna have to, uh, soften their, soften their steps a little bit.
[01:54:31.321 --> 01:54:32.682]  But, um, it's hard.
[01:54:32.682 --> 01:54:39.987]  You know, they, these people speak in codes, you know, uh, one level for public consumption and then speak in another level for their own brethren.
[01:54:39.987 --> 01:54:43.549]  Uh, so it's really, uh, kind of a translation job when, when these global
[01:54:44.710 --> 01:54:51.153]  Well, I noticed that Saturday and Sunday I saw reports of more nations support sanctions or blockade on Iran.
[01:54:51.153 --> 01:54:55.996]  So we saw the drumbeat for war with Iran intensify after Bilderberg.
[01:54:55.996 --> 01:54:59.618]  Here's one out of the Canadian news, Globe and Mail.
[01:54:59.618 --> 01:55:02.799]  Canada wins key fight against bank tax.
[01:55:02.799 --> 01:55:08.082]  Canada has won a key fight in its high-profile international campaign against a global bank tax.
[01:55:08.082 --> 01:55:10.384]  So countries have to win fights.
[01:55:11.324 --> 01:55:11.484]  I think?
[01:55:29.275 --> 01:55:32.077]  Honest and to have our own affairs, Mr. Anderson?
[01:55:32.077 --> 01:55:37.622]  Yeah, that's the thing among the Spanish citizenry here and among the shopkeepers.
[01:55:37.622 --> 01:55:45.408]  That's what they, above and beyond the secrecy of Bilderberg and what are they doing in our country and what's going on, they kind of sense this condescension.
[01:55:45.408 --> 01:55:50.532]  There they are at the Hotel Dolce up on the ivory tower hill looking down upon the city.
[01:55:50.532 --> 01:55:54.415]  You know, the metaphor is unmistakable and they sense that there's this
[01:55:54.955 --> 01:56:02.921]  This, you know, all kind of papering over of their sovereignty and then to sort of override their local control.
[01:56:02.921 --> 01:56:08.604]  Even the local governor, I'm told by a pretty good source, Spain has like eight provinces.
[01:56:08.604 --> 01:56:16.290]  One of them is Catalonia, where I'm at, and that governor or president of this province also was reportedly at Bilderberg.
[01:56:16.290 --> 01:56:23.895]  And so this is a local that should be fighting this breach of sovereignty who instead is going to the meeting.
[01:56:25.066 --> 01:56:25.687]  Disgusting.
[01:56:25.687 --> 01:56:30.433]  We've only got about two minutes left with Mark Anderson of AmericanFreePress.net.
[01:56:30.433 --> 01:56:33.757]  Any other key intel that's come out of the meeting?
[01:56:33.757 --> 01:56:37.681]  Well, a lot of things are still falling into place.
[01:56:37.681 --> 01:56:40.225]  As I say, they kind of turntailed and run.
[01:56:40.225 --> 01:56:41.326]  Turntailed and run.
[01:56:41.326 --> 01:56:42.227]  Ran rather, excuse me.
[01:56:42.827 --> 01:56:56.636]  Uh, I think that we're pretty square on the Iran thing being a high priority, and they keep trying to say that a country with not a single operational nuclear weapon is a nuclear threat, when other nations, uh, Israel on up have plenty.
[01:56:56.636 --> 01:57:05.241]  Sweet Lucy was a dancer, but none of us would dance her, because she was a samurai.
[01:57:05.241 --> 01:57:10.825]  She made electric shadows beyond our fingertips, but none of us could reach them.
[01:57:13.092 --> 01:57:33.655]  She came on like a teaser I had to touch and please her Enjoy a little paradise The love was in my pocket We're losing it to rocket She never knew the reason why I can't deny it with that smile
[01:57:37.003 --> 01:57:43.680]  Oh, it's not the kill, it's the thrill of the chase!
[01:57:51.465 --> 01:57:54.469]  Hello, this is Alex Jones with some important questions.
[01:57:54.469 --> 01:57:59.796]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
[01:57:59.796 --> 01:58:01.859]  My answer would be all I can get.
[01:58:01.859 --> 01:58:06.865]  In the battle for freedom and the lives of your loved ones, food is your only ammunition.
[01:58:06.865 --> 01:58:08.047]  How much do you want?
[01:58:08.047 --> 01:58:08.768]  When do you want it?
[01:58:09.148 --> 01:58:11.030]  Now or after the battle starts?
[01:58:11.030 --> 01:58:12.111]  When will you need it?
[01:58:12.111 --> 01:58:14.313]  Can you buy it without proper identification?
[01:58:14.313 --> 01:58:15.654]  Will there be any food?
[01:58:15.654 --> 01:58:17.175]  Will it make your children sick?
[01:58:17.175 --> 01:58:22.460]  If there's a quarantine and you can't feed yourself, will you go to the gathering center and be immunized?
[01:58:22.460 --> 01:58:26.044]  You wipe out all these problems if you have a good food supply.
[01:58:26.044 --> 01:58:29.507]  Food is your ammunition to fight for your freedom and your life.
[01:58:29.847 --> 01:58:31.068]  How much will you need?
[01:58:31.068 --> 01:58:31.968]  We don't know.
[01:58:31.968 --> 01:58:33.069]  How much do you want?
[01:58:33.069 --> 01:58:34.010]  All you can get.
[01:58:34.010 --> 01:58:35.110]  I'm Alex Jones.
[01:58:35.110 --> 01:58:38.152]  I want all of you good guys to live to fight another day.
[01:58:38.152 --> 01:58:40.394]  Call 1-800-409-5633 or check it out on the web at efoodsdirect.com.
[01:58:40.394 --> 01:58:41.354]  Again, that number 1-800-409-5633.
[01:58:50.546 --> 01:58:55.509]  The question is, where should the American people draw their line in the sand?
[01:58:55.509 --> 01:58:56.510]  What have we got?
[01:58:56.510 --> 01:58:58.952]  A republic or a monarchy?
[01:58:58.952 --> 01:58:59.952]  A republic.
[01:58:59.952 --> 01:59:02.614]  It's based on a constitution which protects minority rights.
[01:59:02.614 --> 01:59:04.875]  Not democracy, not mob rule.
[01:59:04.875 --> 01:59:06.897]  Two wolves and a sheep voting on what's for dinner.
[01:59:06.897 --> 01:59:08.578]  So they think they own our land?
[01:59:08.578 --> 01:59:09.899]  They think they own our water?
[01:59:09.899 --> 01:59:10.499]  Children?
[01:59:10.499 --> 01:59:11.620]  Our education?
[01:59:11.620 --> 01:59:12.460]  Our money?
[01:59:12.460 --> 01:59:16.103]  We have to define who we are and what we will tolerate.
[01:59:16.463 --> 01:59:21.450]  Somebody's gonna ask you what you did during the Patriot Uprising.
[01:59:21.450 --> 01:59:22.471]  We have the facts.
[01:59:22.471 --> 01:59:23.632]  We have the Constitution.
[01:59:23.632 --> 01:59:24.534]  We have the Bill of Rights.
[01:59:24.534 --> 01:59:25.435]  We have common law.
[01:59:25.435 --> 01:59:27.958]  Knowledge is power, ladies and gentlemen.
[01:59:27.958 --> 01:59:31.723]  And I'm so excited to be able to offer you Don't Tread on Me, Rise of the Republic.
[01:59:31.823 --> 01:59:36.787]  Tyranny is upon us, but liberty and the sleeping giant that is the American people is rising.
[01:59:36.787 --> 01:59:38.288]  A new tool in the Info War.
[01:59:38.288 --> 01:59:39.369]  Don't tread on me.
[01:59:39.369 --> 01:59:46.254]  Order it at InfoWars.com or PrisonPlanet.com or call toll free 888-253-3139 and support independent patriotic liberty films.
