[00:00:02.085 --> 00:00:12.069]  This is our land.
[00:25:55.896 --> 00:25:58.078]  So, we're gonna put lithium in your water.
[00:25:58.098 --> 00:26:06.244]  I mean, we've gone from me here reading you government documents and textbooks, where the White House Science Czar talks about it,
[00:26:07.560 --> 00:26:09.441]  And people say, oh, well, he wrote that 25 years ago.
[00:26:09.662 --> 00:26:12.804]  We've got a new article at PrisonPlanet.com.
[00:26:12.824 --> 00:26:20.089]  In 2006, White House science czar talked about population reduction and carbon tax to shut down human activity.
[00:26:21.931 --> 00:26:23.412]  That's all any of them talk about.
[00:26:23.432 --> 00:26:27.275]  You know, the media's like, well, he wrote that 25 years ago.
[00:26:27.555 --> 00:26:27.855]  Really?
[00:26:28.235 --> 00:26:29.376]  He wrote about it in 2006.
[00:26:30.317 --> 00:26:31.918]  I've got books he co-authored in 1999 saying it.
[00:26:34.650 --> 00:26:35.711]  They all talk about it.
[00:26:35.751 --> 00:26:36.792]  It's all they talk about.
[00:26:37.172 --> 00:26:38.653]  Do you understand?
[00:26:38.953 --> 00:26:49.001]  I know it sounds crazy to say they want to inject you with live DNA viruses that use RNA to reprogram your DNA and kill your brain cells.
[00:26:51.382 --> 00:26:53.164]  You're supposed to get angry at tyranny.
[00:26:53.324 --> 00:26:55.265]  You're supposed to get angry at Goldman Sachs.
[00:26:55.526 --> 00:26:59.308]  It's what motivates you to set bushfires in the minds of men and women.
[00:26:59.489 --> 00:27:03.512]  What was Thomas Jefferson talking about lighting bushfires in the minds of men?
[00:27:04.372 --> 00:27:08.434]  Bush fires, the fire of anger and focus and commitment.
[00:27:10.835 --> 00:27:23.041]  And everything they do, the fluoride, the Prozac, the plastics, it all has the multi-pronged use of sterilizing or reducing fertility bare minimum and making you servile.
[00:27:23.281 --> 00:27:25.762]  And now they say, we want to make you servile.
[00:27:25.842 --> 00:27:28.844]  It's an enhancement, deadly toxic, lithium.
[00:27:31.240 --> 00:27:33.221]  Deadly live viruses.
[00:27:33.421 --> 00:27:39.504]  One of them a re-engineered, cloned herpes virus.
[00:27:39.884 --> 00:27:40.384]  Go read it!
[00:27:41.325 --> 00:27:45.526]  And it's got links to the British Psychiatric Association saying this will replace all medicine.
[00:27:45.887 --> 00:27:47.047]  This will replace drugs.
[00:27:47.067 --> 00:27:48.908]  They're gonna cocktail it all together.
[00:27:50.909 --> 00:27:55.531]  And you sit here and you see this and you know this and it's just
[00:27:57.415 --> 00:28:04.339]  Unspeakable how they say it's their right to do this to you, because they're the nanny state and it's good for you.
[00:28:04.899 --> 00:28:06.980]  And mercury is a cognitive enhancer.
[00:28:07.280 --> 00:28:18.166]  Now, I mean, they actually think you're so stupid that they come out and tell you this, and they show a woman rolling up her sleeve for the test, and they say, in rats, the rats stopped fighting.
[00:28:18.787 --> 00:28:22.849]  The rats stopped being agitated when there wasn't any food for them to eat.
[00:28:23.149 --> 00:28:24.950]  They just went over and starved to death!
[00:28:26.650 --> 00:28:30.214]  They want to inject you with something where you just lay down and die.
[00:28:31.095 --> 00:28:32.376]  And what did it show the shrimp do?
[00:28:32.837 --> 00:28:34.559]  Shrimp normally hide out in dark areas.
[00:28:34.819 --> 00:28:36.181]  Now they just swim right up to birds.
[00:28:36.701 --> 00:28:37.963]  Right up to turtles.
[00:28:38.403 --> 00:28:39.825]  Right up to other fish and get eaten.
[00:28:41.006 --> 00:28:41.507]  Headline!
[00:28:42.808 --> 00:28:45.031]  Prozac pollution making shrimp reckless.
[00:28:45.351 --> 00:28:46.713]  National Geographic News.
[00:28:48.643 --> 00:28:49.444]  You can pull up another one.
[00:28:49.804 --> 00:28:51.525]  Prozac making a commit suicide.
[00:28:51.705 --> 00:28:56.548]  There's so much Prozac in the water from sewage runoff and what they're adding, because they go, it's strange.
[00:28:57.329 --> 00:29:00.791]  It's not the exact variant of Luvox or Prozac.
[00:29:00.891 --> 00:29:07.576]  It's the base chlorine-fluoride combination that it's based on.
[00:29:07.616 --> 00:29:09.217]  We don't know why so much is in the water.
[00:29:09.437 --> 00:29:11.599]  The stinking stuff is being added.
[00:29:12.079 --> 00:29:13.500]  They're all fluoride-based.
[00:29:15.498 --> 00:29:21.720]  And the shrimp, with all those rivers coming into the Gulf of Mexico, are being wiped out en masse, because they don't care anymore.
[00:29:22.420 --> 00:29:23.921]  They don't see threats anymore.
[00:29:24.301 --> 00:29:26.002]  And that's what all of this does.
[00:29:28.843 --> 00:29:30.703]  You are living in a science fiction nightmare.
[00:29:30.943 --> 00:29:32.984]  The question is, can we make this the main issue?
[00:29:33.404 --> 00:29:38.246]  Not Lindsay Lohan, not Mel Gibson, not even things like open borders.
[00:29:38.326 --> 00:29:41.247]  That's important, but nothing compared to this medical tyranny.
[00:29:42.278 --> 00:29:45.560]  We'll continue covering this information on the other side.
[00:29:46.681 --> 00:29:49.283]  They are now deploying these systems publicly.
[00:29:51.985 --> 00:29:52.886]  We're on the march.
[00:29:53.366 --> 00:29:54.987]  The Empire's on the run.
[00:29:55.908 --> 00:29:58.590]  Alex Jones and the GCN Radio Network.
[00:30:01.806 --> 00:30:04.347]  Thousands of Americans are facing evacuation.
[00:30:04.647 --> 00:30:09.650]  If you or any of your loved ones might need to evacuate, you must do it yourselves.
[00:30:09.950 --> 00:30:12.511]  Please don't procrastinate until they do it for you.
[00:30:12.731 --> 00:30:16.232]  Remember the terrible conditions of those that didn't get out for Katrina.
[00:30:16.413 --> 00:30:22.415]  Go right now to efoodsdirect.com slash Alex or call 800-409-5633 for information on the new evacuation pack.
[00:30:26.597 --> 00:30:31.720]  It contains two weeks of delicious easy-to-fix food along with the equipment to prepare it.
[00:30:32.041 --> 00:30:34.902]  It's packed in a rugged heavy-duty tote for transport.
[00:30:35.122 --> 00:30:39.345]  Evacuations are looming with the storms and the Gulf oil catastrophe.
[00:30:39.525 --> 00:30:44.568]  No matter where you live, wildfires, earthquakes, floods, and storms must be escaped.
[00:30:44.849 --> 00:30:48.471]  Don't be like a deer frozen in the headlights of oncoming disaster.
[00:30:48.711 --> 00:30:50.452]  At least prepare yourself with this two-week
[00:30:50.532 --> 00:30:50.993]  We're good to go.
[00:31:03.195 --> 00:31:05.337]  You're subject to other police action.
[00:31:05.357 --> 00:31:06.278]  Tyranny is here.
[00:31:06.619 --> 00:31:10.362]  The grim future foretold in 1984 has become reality.
[00:31:10.543 --> 00:31:12.765]  It really says that the state is God.
[00:31:12.785 --> 00:31:18.230]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[00:31:18.651 --> 00:31:24.877]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[00:31:25.317 --> 00:31:30.860]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[00:31:31.300 --> 00:31:34.962]  Police State 4 chronicles the sickening depth to which our republic has fallen.
[00:31:35.462 --> 00:31:39.464]  Prepare to enter the secretive world of emergency dictatorship.
[00:31:39.764 --> 00:31:45.247]  Body scanners, sound cannons, citizen spies, stage terror, and cameras on every street corner.
[00:31:45.707 --> 00:31:48.668]  It's only the beginning of the New World Order's hellish plan.
[00:31:49.249 --> 00:31:50.669]  The police state isn't coming.
[00:31:51.230 --> 00:31:51.650]  It's here.
[00:31:52.331 --> 00:31:58.825]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv
[00:32:02.844 --> 00:32:06.465]  Hi folks, this is Alex Jones and I want to tell you about the Silver Lungs Generator.
[00:32:06.805 --> 00:32:14.927]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream by breathing the solution through the lungs.
[00:32:15.667 --> 00:32:19.708]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[00:32:20.288 --> 00:32:31.110]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver solutions and also delivers the silver nanoparticles instantly into the bloodstream.
[00:32:31.750 --> 00:32:40.753]  With continued legislation threatening the sale of nano silver products, you can now produce pure and endless colloidal silver with the Silver Lungs Generator.
[00:32:41.253 --> 00:32:46.295]  Very easy to follow step-by-step instructions are provided, making production fast and simple.
[00:32:46.675 --> 00:32:53.858]  Go to www.SilverLungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[00:32:54.178 --> 00:32:56.579]  That's www.SilverLungs.com.
[00:33:05.339 --> 00:33:06.040]  Big Brother.
[00:33:06.341 --> 00:33:07.624]  Mainstream media.
[00:33:08.004 --> 00:33:09.167]  Government cover-ups.
[00:33:09.407 --> 00:33:10.369]  You want answers?
[00:33:10.650 --> 00:33:11.752]  Well, so does he.
[00:33:12.734 --> 00:33:16.642]  It's Alex Jones on the GCN Radio Network.
[00:33:27.047 --> 00:33:32.912]  All right, ladies and gentlemen, we are back live.
[00:33:32.952 --> 00:33:52.629]  After Dr. Blaylock leaves us in an hour, I will get back into The Times, Time Magazine, The Mail, and other publications, including Wired, promoting huge classes of viruses that are live that go in and literally destroy receptor sites in the brain for, quote, fear and stress hormones.
[00:33:53.902 --> 00:33:59.485]  Now, I'm reading directly from the National Institutes of Health, Stanford Research, the Pentagon.
[00:33:59.946 --> 00:34:02.827]  They are saying they're going to deploy this in the troops.
[00:34:05.069 --> 00:34:08.151]  And I was talking to Dr. Blaylock, and he said, well, I've got to research that more.
[00:34:08.171 --> 00:34:09.051]  I've seen some of that.
[00:34:09.331 --> 00:34:15.415]  But he said, Dean Coots wrote a book about that, bestselling author, called Fear Nothing, about it.
[00:34:15.435 --> 00:34:16.416]  So I'll ask him about that.
[00:34:16.456 --> 00:34:20.758]  It seems like what we see in popular culture and fiction is becoming reality.
[00:34:21.158 --> 00:34:22.679]  But I've seen this information for 10 years.
[00:34:23.940 --> 00:34:35.443]  Dr. Russell Blaylock is a board-certified neurosurgeon, that's brain surgeon, author, and lecturer, and he's worked with and helped develop some of the most popularly used procedures in brain surgery.
[00:34:35.463 --> 00:34:39.244]  I mean, his bio just goes on and on.
[00:34:39.285 --> 00:34:50.768]  We'll give you his websites so you can do more research on it, but he's covered how aspartame, MSG, bisphenol A, and all these things that are in the food and packaging the food are wreaking havoc.
[00:34:51.668 --> 00:35:00.270]  And he was, of course, with us last year pointing out that this was a dangerous H1N1 vaccine for the flu, that it had serious adverse health effects.
[00:35:00.310 --> 00:35:02.270]  Now, the British Medical Journal has admitted that.
[00:35:02.731 --> 00:35:10.972]  I had the editor on a few months ago, that it was all a fraud, payoffs to the government officials to make tens of billions of dollars.
[00:35:11.232 --> 00:35:17.614]  We had Wolfgang Wudarg, the medical doctor on, who headed up the EU Commission, that found it was a dangerous fraud.
[00:35:18.554 --> 00:35:37.944]  And of course now I have the London Telegraph yesterday admitting a tenfold increase in under five-year-olds having serious convulsions from an autoimmune brain inflammation with the H1N1 and they're suspending the shots this year of flu shots for under fives.
[00:35:39.045 --> 00:35:46.231]  Again, Dr. Blaylock got attacked in the media last year for talking about this, completely vindicated in spades.
[00:35:46.671 --> 00:35:49.393]  And so we'll talk about all of this with him.
