[00:00:00.289 --> 00:00:02.330]  Well, so does he.
[01:36:29.690 --> 01:36:32.211]  That's only a microcosm of the bigger picture.
[01:36:32.611 --> 01:36:36.153]  They're the bad guys, they have to frame us as the bad guys.
[01:36:37.213 --> 01:36:38.695]  Exactly, and that's what criminals do.
[01:36:38.975 --> 01:36:51.347]  They cover up their crimes and they try to point somebody else as the evil villain, when in all reality, the people who are spawning and doing all these false flags and doing all these provocateur attacks, they're the ones who are covering something up.
[01:36:51.648 --> 01:36:57.113]  So we have to see it for what it is, call out provocateurs, and make sure people know what we stand for, and keep telling them.
[01:36:57.373 --> 01:36:57.934]  This is about
[01:36:58.558 --> 01:37:00.859]  Okay, here's an example of what you can do.
[01:37:20.845 --> 01:37:22.186]  Here's an example of what you can do.
[01:37:22.526 --> 01:37:26.028]  Luke, in the film Truth Rising, the DVD available at InfoWars.com.
[01:37:26.048 --> 01:37:26.808]  People need to see this.
[01:37:27.208 --> 01:37:29.129]  It's all about We Are Change at 9-11 Truth.
[01:37:29.549 --> 01:37:36.653]  Just one example of the Hart-Rubin Commission head, Gary Hart, top globalist,
[01:37:38.024 --> 01:37:42.548]  And he wrote a letter to Iran saying, our government will stage terror attacks and blame it on you.
[01:37:42.588 --> 01:37:43.709]  You better do what we're saying.
[01:37:44.410 --> 01:37:51.696]  And then when you went to him, we are changed with the letter, he tried to deny that he'd written it till you gave it to him.
[01:37:51.716 --> 01:37:53.978]  And he said, OK, I did write it and then admitted it.
[01:37:54.238 --> 01:37:59.440]  See, if you can't even address them as an adult to an adult, they won't even take you seriously.
[01:37:59.740 --> 01:38:03.062]  They automatically lie to you until you say, look, I know who you are.
[01:38:03.382 --> 01:38:04.762]  Then they'll have a real discussion.
[01:38:05.022 --> 01:38:06.923]  I mean, that's how dumb they think we are.
[01:38:06.963 --> 01:38:15.546]  He wrote a public letter basically admitting they staged 9-11 and that they'll stage more events to Iran, thinking we're so dumb.
[01:38:16.847 --> 01:38:19.028]  That's what Bill Clinton did Friday on Larry King Live.
[01:38:19.898 --> 01:38:22.961]  Or was, not Larry King live, it was on CNN with Wolf Blitzer.
[01:38:23.381 --> 01:38:28.506]  He basically said, gee I hope there doesn't have to be another tower attack to shut up the tea parties.
[01:38:28.827 --> 01:38:29.988]  That's an open threat.
[01:38:30.028 --> 01:38:31.549]  They're going to do this and blame it on us.
[01:38:31.569 --> 01:38:34.032]  Luke Rudowsky, tell folks about the Gary Hart incident.
[01:38:34.867 --> 01:38:40.733]  Gary Hart was a beautiful confrontation where he actually lied and denied saying that the U.S.
[01:38:40.753 --> 01:38:43.717]  government would do a false flag to get into a war with Iran.
[01:38:43.757 --> 01:38:45.058]  He said he never wrote a letter.
[01:38:45.498 --> 01:38:49.523]  And then Brian Kenney, we are changed here, brought out the letter and read it to him.
[01:38:49.903 --> 01:38:54.228]  Actually read the letter to him when he denied that that letter even existed.
[01:38:54.588 --> 01:38:56.389]  People can go see that video on YouTube now.
[01:38:56.749 --> 01:39:01.012]  And then he just pretty much admitted and said, yeah, I'm pretty much saying that the U.S.
[01:39:01.052 --> 01:39:04.594]  government would do something like a false flag to get an award with Iran.
[01:39:04.855 --> 01:39:06.456]  Those are his own words.
[01:39:07.096 --> 01:39:08.677]  And he tried to lie about it.
[01:39:08.717 --> 01:39:10.938]  He tried to lie about his New World Order comments.
[01:39:10.958 --> 01:39:11.919]  We asked him what it meant.
[01:39:12.439 --> 01:39:14.701]  And we said that he said it a couple times.
[01:39:15.201 --> 01:39:18.423]  He just went off on a tangent saying, no, I only said it once.
[01:39:18.823 --> 01:39:19.604]  It doesn't even matter.
[01:39:19.824 --> 01:39:26.405]  And then he started stammering and stuttering and profusely sweating, because it's just like the movie, They Live.
[01:39:27.485 --> 01:39:31.106]  He almost got his watch and said, I got one that can see.
[01:39:31.166 --> 01:39:32.586]  I got a bunch of them that can see.
[01:39:33.426 --> 01:39:34.687]  He suddenly got scared.
[01:39:35.167 --> 01:39:39.928]  He was in a room of people, because for those that don't know, he helped plan some of the 9-11 stuff.
[01:39:40.388 --> 01:39:45.309]  He wrote the Heart Rubbin Commission, calling for a big event that would bring in a new world order.
[01:39:45.349 --> 01:39:47.309]  We need to use this disaster for a new world order.
[01:39:48.149 --> 01:39:56.614]  And he wrote this public letter, posted it on the Huffington Post, and then tried to deny to you, but once you gave him the letter, he said, okay, I did write the letter.
[01:39:57.035 --> 01:39:58.175]  And then he started sweating.
[01:39:58.756 --> 01:40:01.197]  I mean, again, they think we're all dumb.
[01:40:01.657 --> 01:40:10.203]  And it's not because we're dumb, it's because we're focused on petty issues, or we're cowardly, and won't stand up to these maggots and let them know that we're aware of what they're doing.
[01:40:10.942 --> 01:40:14.644]  And we're here to make everybody know there's no reason to fear anything.
[01:40:14.964 --> 01:40:15.845]  It's our courage.
[01:40:16.145 --> 01:40:18.887]  It's our love and persistence that will change things.
[01:40:19.167 --> 01:40:29.373]  And sending a message out to the world in a YouTube video showing how these people lie to us is critically important, but also sending them a message face-to-face, eye-to-eye, that we know your game.
[01:40:29.613 --> 01:40:30.513]  We're not stupid.
[01:40:30.713 --> 01:40:31.974]  We're not going to go along with it.
[01:40:32.234 --> 01:40:38.398]  Send them a message, and they will have to think twice before they ever even plan or say anything publicly.
[01:40:38.738 --> 01:40:45.382]  Because they know that the people of this country, the people of this world are waking up to that bull crap and they're seeing it for what it is.
[01:40:45.703 --> 01:40:52.087]  We can see we're not stupid, we're not animals, we are human beings and our lives are just as important as their lives are.
[01:40:52.327 --> 01:41:00.672]  And we have to make everybody understand that because that is the true success of humanity is knowing that we are all equal, we are all human beings and nobody should rule over us.
[01:41:01.012 --> 01:41:07.957]  We are the true people of this world and we shall live our lives without being intruded and bothered by these global elites who
[01:41:12.220 --> 01:41:19.965]  Exactly, they can't plan world events unless we sit on our butts and aren't involved in the world.
[01:41:20.245 --> 01:41:25.149]  We have to take the world back with little actions, but together it can move mountains.
[01:41:25.709 --> 01:41:28.870]  And again, your video's only been up about a day and a half, 24,000 views.
[01:41:29.490 --> 01:41:30.951]  It's up at WeAreChange.org.
[01:41:31.011 --> 01:41:32.872]  It's also up at Infowars.com.
[01:41:33.312 --> 01:41:35.273]  It's also up at PrisonPlanet.com.
[01:41:35.653 --> 01:41:45.336]  It is so important to get this Colbert video out because all these Colbert listeners and viewers will now go look in the Bilderberg Group and find our information.
[01:41:45.636 --> 01:41:47.017]  Luke, keep up the great work.
[01:41:47.037 --> 01:41:48.398]  Appreciate you joining us today.
[01:41:48.958 --> 01:41:49.518]  God bless you.
[01:41:49.558 --> 01:41:50.578]  Thank you, Alex, so much.
[01:41:50.658 --> 01:41:51.419]  And we're going to win this.
[01:41:51.539 --> 01:41:52.159]  I know we will.
[01:41:52.659 --> 01:41:52.979]  We are.
[01:41:53.039 --> 01:41:53.980]  God bless you, my friend.
[01:41:56.550 --> 01:41:59.251]  Now, Luke is another testament.
[01:42:00.211 --> 01:42:03.612]  I remember three years ago, 9-11 Truth, New York.
[01:42:04.272 --> 01:42:06.453]  Pretty good folks, but some questionable things.
[01:42:06.473 --> 01:42:07.993]  They didn't want us fighting the New World Order.
[01:42:08.073 --> 01:42:10.934]  They didn't want to talk about the CFR eugenics.
[01:42:11.854 --> 01:42:13.975]  And Luke got basically kicked out of the group.
[01:42:14.375 --> 01:42:15.615]  And he was the guy that was really building it.
[01:42:15.955 --> 01:42:17.796]  And I told Luke, I said, Luke, don't quit.
[01:42:18.717 --> 01:42:19.478]  Get a good name.
[01:42:19.918 --> 01:42:21.019]  Start a new organization.
[01:42:21.099 --> 01:42:22.000]  I'll have you on the air.
[01:42:22.120 --> 01:42:25.042]  I'll support you, just like I support all the other real activists.
[01:42:25.483 --> 01:42:29.066]  If you don't see us promoting somebody, word of the wise is sufficient.
[01:42:30.207 --> 01:42:32.509]  And you live, you learn.
[01:42:33.550 --> 01:42:37.293]  But Luke, just with an idea, I said, don't be centralized.
[01:42:38.414 --> 01:42:40.155]  Luke woke up watching my Police State films.
[01:42:41.038 --> 01:42:46.519]  And then see, he's waking up people, and then they're becoming leaders, and then they're gonna wake up people who become leaders, who wake up people.
[01:42:46.819 --> 01:42:50.040]  This is how we take the planet back from the clutches of the globalists.
[01:42:51.840 --> 01:42:52.800]  This is how we do it.
[01:42:55.141 --> 01:43:05.663]  And God will open doors for you if you just have the faith, take action, are confident, and tell the truth, and stand in the face of evil, stand up against the New World Order.
[01:43:06.623 --> 01:43:07.223]  It's incredible.
[01:43:08.467 --> 01:43:20.797]  And I told Luke, I said, have it be decentralized, just a code of ideas to go out and confront politicians, and to go out and expose 9-11, and expose global warming, and expose the New World Order, because that was what he wanted to do.
[01:43:21.497 --> 01:43:24.520]  And now, it's We Are Change that taught the world.
[01:43:25.697 --> 01:43:27.417]  How to go out and confront Al Gore.
[01:43:27.457 --> 01:43:28.758]  Now the Tea Parties are copying it.
[01:43:29.138 --> 01:43:36.100]  See, and now there's all these other groups and organizations that go to these public events and shout down the New World Order.
[01:43:36.400 --> 01:43:38.200]  Something I was doing 14 years ago.
[01:43:40.621 --> 01:43:41.801]  Everybody can do this.
[01:43:41.901 --> 01:43:43.942]  You know, Karl Rove's coming into town tonight.
[01:43:43.982 --> 01:43:44.802]  People need to be there.
[01:43:46.103 --> 01:43:49.463]  I've confronted Bill Clinton and Janet Reno and everybody at UT.
[01:43:49.884 --> 01:43:51.344]  You need to go down there and confront them.
[01:43:52.495 --> 01:43:56.337]  I've gone and been physically attacked confronting MSNBC and Chris Matthews.
[01:43:58.478 --> 01:44:12.046]  I wouldn't stop bullhorning, that's why, but I took over the whole hour of TV and then when they broke my bullhorn with a knife, cut the wire, Luke showed up even bigger and we put him on top of this huge guy's shoulders, so Luke was about nine and a half feet in the air.
[01:44:17.242 --> 01:44:17.963]  Oh, it's amazing.
[01:44:18.943 --> 01:44:20.945]  Okay, I want to go to this Willie Nelson clip.
[01:44:20.965 --> 01:44:27.851]  It's up on PrisonPlanet.com and notice how Larry King brings up 9-11 Truth to him because it was in a Twitter.
[01:44:28.171 --> 01:44:29.192]  He's reading Twitters to him.
[01:44:32.608 --> 01:44:39.033]  Willie talks about Building 7 not hit by a plane, not hit by the debris of Tower 1 or 2, falling in its own footprint.
[01:44:39.053 --> 01:44:44.337]  And we have the CNN footage of firefighters and police saying, get back, they're bringing it down.
[01:44:44.357 --> 01:44:46.338]  And we're not saying they were involved.
[01:44:46.378 --> 01:44:47.679]  They were told, get back, they're bringing it down.
[01:44:47.699 --> 01:44:50.421]  We've had police officers on the show who heard the countdown.
[01:44:50.441 --> 01:44:50.421]  10, 9, 8, 7, 6, 5, 4, 3, 2, 1.
[01:44:51.202 --> 01:44:51.422]  Boom!
[01:44:51.442 --> 01:44:52.042]  This is the reality.
[01:45:00.618 --> 01:45:10.284]  And we have, before she even had her national TV show, Amy Goodman was down there, and she's there when the same cops who we've interviewed, and we've interviewed the people that are on the video, we went and found them.
[01:45:11.325 --> 01:45:15.887]  And you see her, and they're telling her to get out of there, and she runs, and then boom!
[01:45:15.927 --> 01:45:17.468]  Building 7 comes down.
[01:45:17.488 --> 01:45:19.930]  I don't have to go through all the evidence of 9-11.
[01:45:19.970 --> 01:45:27.895]  If you have been told to hate 9-11 truth, also, he says, well there was also an investigation, Larry King says, well there was also an investigation of 9-11 truth.
[01:45:31.755 --> 01:45:36.779]  Yes, and six of the ten commission members appointed by Bush have said it's a criminal cover-up.
[01:45:37.059 --> 01:45:38.901]  So has Farmer, the head lawyer.
[01:45:40.342 --> 01:45:46.066]  I mean, it just came out three weeks ago, the ACLU sued and got it, where Dick Cheney ordered the commission to not look at the attacks.
[01:45:46.086 --> 01:45:47.668]  In fact, let's pull that up.
[01:45:47.968 --> 01:45:50.750]  White House ordered commission not to look at 9-11 attacks.
[01:45:50.970 --> 01:45:52.351]  They weren't allowed to look at the evidence.
[01:45:53.793 --> 01:45:54.773]  It was a whitewash.
[01:45:55.414 --> 01:45:57.556]  We must have a new independent investigation.
[01:45:57.896 --> 01:45:59.177]  But here is Willie Nelson.
[01:46:05.430 --> 01:46:08.231]  Okay, hey, I don't know why it's always in this fourth hour.
[01:46:08.271 --> 01:46:13.054]  It's like a jinx or a genie or a gremlin in the equipment.
[01:46:13.394 --> 01:46:14.995]  But we're going to start it over this time.
[01:46:15.035 --> 01:46:15.835]  Here it is, folks.
[01:46:17.096 --> 01:46:18.817]  But he's questioned the official story.
[01:46:19.237 --> 01:46:23.019]  What prompted you to look into this from another angle?
[01:46:23.639 --> 01:46:25.300]  Well, just logic.
[01:46:26.260 --> 01:46:28.221]  I've seen buildings implode before.
[01:46:28.261 --> 01:46:31.563]  I just saw the Texas Stadium implode just a couple of days ago.
[01:46:33.144 --> 01:46:34.585]  And these two buildings imploded.
[01:46:35.874 --> 01:46:42.760]  And the one next to it, where nothing hit it, no plane hit the one next to it, it just decided to fall on its own.
[01:46:43.020 --> 01:46:44.922]  So naturally, I have questions about how that happened.
[01:46:44.942 --> 01:46:46.463]  You think something was done inside?
[01:46:46.543 --> 01:46:46.763]  Yes.
[01:46:46.783 --> 01:46:47.064]  Right.
[01:46:47.584 --> 01:46:56.411]  But I'm told that the reason it imploded was so much heat from above and so much fuel on the jets that that caused it to go down rather than go over.
[01:46:56.952 --> 01:47:01.876]  Never before has a building collapsed because it was hit by an airplane, a steel building.
[01:47:02.016 --> 01:47:03.077]  Never before.
[01:47:05.109 --> 01:47:06.636]  Has any building been hit by 747 though?
[01:47:09.116 --> 01:47:09.937]  I'm sure they have.
[01:47:10.517 --> 01:47:14.060]  So you think there was something going on inside the building?
[01:47:14.500 --> 01:47:16.342]  Well, I just questioned the whole thing.
[01:47:16.362 --> 01:47:18.524]  I questioned the story.
[01:47:18.624 --> 01:47:20.525]  I questioned the implosions.
[01:47:21.466 --> 01:47:24.168]  It just looks too simple, you know?
[01:47:24.809 --> 01:47:27.751]  Well, others have questioned it, too, although there was an investigation.
[01:47:28.172 --> 01:47:30.594]  There was an investigation, and I think there should be more.
[01:47:31.274 --> 01:47:33.716]  Willie Nelson, another tweet to King Things.
[01:47:34.197 --> 01:47:34.697]  King Things.
[01:47:34.757 --> 01:47:35.618]  How many guitars?
[01:47:36.755 --> 01:47:37.615]  So there you have it.
[01:47:37.796 --> 01:47:38.696]  Here's raw story.
[01:47:38.716 --> 01:47:42.218]  It was also in the Associated Press but never became national news on television.
[01:47:42.598 --> 01:47:43.218]  Revealed!
[01:47:43.398 --> 01:47:48.681]  Ashcroft tenant Rumsfeld warned 9-11 Commission about line it should not cross.
[01:47:49.061 --> 01:47:59.586]  Senior Bush administration officials sternly cautioned the 9-11 Commission against probing too deeply into terror attacks of September 11, 2001, according to a document recently obtained by the ACLU.
[01:48:00.586 --> 01:48:01.787]  What, I'm just supposed to ignore this?
[01:48:02.307 --> 01:48:12.311]  The notification came in a letter dated January 6, 2004, addressed by Attorney General John Ashcroft, Defense Secretary Donald H. Rumsfeld, and CIA Director George J. Tenet.
[01:48:12.931 --> 01:48:14.232]  And it's an order from the White House.
[01:48:14.392 --> 01:48:15.513]  You can read the actual document.
[01:48:15.873 --> 01:48:22.636]  The ACLU described it as a fax sent by David Addington, then counsel, to former Vice President Dick Cheney.
[01:48:22.976 --> 01:48:24.376]  And you can link through and read the document.
[01:48:24.396 --> 01:48:25.697]  In fact, we ought to pull the document up.
[01:48:26.758 --> 01:48:27.478]  That's LinkedIn here.
[01:48:28.992 --> 01:48:44.420]  And it continues, and the message, the officials denied the Bipartisan Commission's request to question terrorist detainees, informing its two senior most members that it would cross a line and obstruct the administration's ability to protect the nation.
[01:48:44.840 --> 01:48:52.784]  And I remember Cheney, I think it was on Meet the Press or Face the, yeah it was Meet the Press, when Congress was investigating, separately from the Commission,
[01:48:53.877 --> 01:49:00.680]  And Cheney said, look, you better not investigate all this, or you're going to frustrate our protecting you, and we'll be nuked.
[01:49:02.581 --> 01:49:16.788]  And now Obama's saying, you better not criticize, and his surrogate Bill Clinton is saying, you better not criticize our health care, or the banker bailout, or anything else, the carbon taxes, because the hate you're creating is going to make federal buildings get blown up.
[01:49:19.028 --> 01:49:20.229]  I mean, use common sense.
[01:49:20.329 --> 01:49:20.889]  Use your head.
[01:49:21.029 --> 01:49:21.670]  Use your gut.
[01:49:21.990 --> 01:49:23.371]  Use your street smarts, folks.
[01:49:23.851 --> 01:49:32.157]  You've seen all this demonization leading up to this, and now they're saying we're all racist, totally made up, and setting us up, posing as racist at tea parties.
[01:49:33.211 --> 01:49:42.979]  And then Clinton's out saying, gee, I hope we don't need another terror attack in America by domestic groups before this type of rhetoric isn't used anymore about the government being treasonous.
[01:49:43.419 --> 01:49:50.965]  The government is treasonous by every measurement in the universe, by every measurement in the world.
[01:49:52.560 --> 01:50:20.479]  If you just tuned in, you gotta tune into the restreams when the show ends here in about 10 minutes at InfoWars.com, because in the first and second hour, I non-stop went over NLE 010, 2010, the nuke detonations in these drills, and it says in this FEMA document that they're ordering newspapers to take down, no court order, they just are mafia and tell you to do it, that it says two no-notice
[01:50:24.432 --> 01:50:28.755]  Near simultaneous improvised nuclear device detonations.
[01:50:30.737 --> 01:50:34.359]  Can you imagine what the banks raping this country could do if they set off a nuke?
[01:50:34.820 --> 01:50:36.901]  The excuse they'd have to crack down on everybody.
[01:50:37.121 --> 01:50:39.363]  People wouldn't be worried about having their pension funds taken then.
[01:50:39.884 --> 01:50:41.725]  This is how we're going to go into 1984.
[01:50:42.005 --> 01:50:45.868]  This is how we're going to go into hardcore Stalinist, Nazi-type tyranny.
[01:50:46.068 --> 01:50:49.050]  We're inches away, and they're going to blame it on the American people.
[01:50:50.842 --> 01:50:52.724]  Hi, this is Steve Schenke, Foods Direct.
[01:50:52.964 --> 01:50:58.188]  We have stopped taking orders for the Buy 3 Get 1 Free program and have started production.
[01:50:58.368 --> 01:50:59.409]  Congratulations!
[01:50:59.709 --> 01:51:05.814]  Your choice to participate in the production of your food supply by pre-ordering will prove very wise.
[01:51:06.154 --> 01:51:10.918]  Shipments will begin the end of March and will be sent in the order that they were received.
[01:51:11.198 --> 01:51:12.099]  Now something fun.
[01:51:12.339 --> 01:51:13.080]  It's springtime!
[01:51:13.280 --> 01:51:20.984]  We all know that garden seeds aren't really a food supply, but they're a great supplement to your food reserve if you have the time and place to garden.
[01:51:21.205 --> 01:51:21.925]  Here's the plan.
[01:51:22.085 --> 01:51:30.650]  When you add a one-month Superfood Spring Pack to your food storage, we'll send you that garden of non-hybrid seeds absolutely free.
[01:51:31.010 --> 01:51:32.891]  Order now while the free seeds last.
[01:51:33.331 --> 01:51:35.212]  Call 800-409-5633 or on the web, efoodsdirect.com slash alex.
[01:51:39.935 --> 01:51:43.840]  Get a real supply of food to eat while you wait for your supplemental garden to grow.
[01:51:43.981 --> 01:51:45.443]  Call 800-409-5633, efoodsdirect.com slash alex.
[01:51:52.389 --> 01:51:54.691]  And we're subject to other police action.
[01:51:54.871 --> 01:51:55.791]  Tyranny is here.
[01:51:56.152 --> 01:51:59.914]  The grim future foretold in 1984 has become reality.
[01:52:00.055 --> 01:52:02.276]  It really says that the state is God.
[01:52:02.296 --> 01:52:07.740]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[01:52:08.160 --> 01:52:14.385]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[01:52:14.825 --> 01:52:20.466]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[01:52:20.806 --> 01:52:24.547]  Police State 4 chronicles the sickening depth to which our republic has fallen.
[01:52:24.967 --> 01:52:28.968]  Prepare to enter the secretive world of emergency dictatorship.
[01:52:29.268 --> 01:52:34.789]  Body scanners, sound cannons, citizen spies, stage terror, and cameras on every street corner.
[01:52:35.209 --> 01:52:38.189]  It's only the beginning of the New World Order's hellish plan.
[01:52:38.769 --> 01:52:40.190]  The police state isn't coming.
[01:52:40.730 --> 01:52:41.170]  It's here.
[01:52:41.850 --> 01:52:48.894]  Secure your copy today at InfoWars.com, or see it online in the highest quality at PrisonPlanet.tv.
[01:52:50.474 --> 01:52:51.875]  Don't answer it!
[01:52:52.355 --> 01:53:00.439]  If fear strikes your heart when the phone rings, knowing it may be another bill collector, it's time for you to call Zero Debt in 90 Days!
[01:53:00.459 --> 01:53:00.979]  800-477-9256.
[01:53:01.940 --> 01:53:08.023]  Settlements, bankruptcy, and attorneys are not the answer, and may end up costing you up to 10 times more than necessary.
[01:53:08.263 --> 01:53:12.345]  Listen, if you're already in debt, does it make sense to get buried in another payment plan?
[01:53:12.546 --> 01:53:19.790]  Zero Debt in 90 Days gets you out of debt in 90 days, guaranteed, without a payment plan, and without attorneys or going to court.
[01:53:19.910 --> 01:53:23.992]  Get the fastest relief from debt on the planet when you call 800-477-9256.
[01:53:24.172 --> 01:53:35.679]  If you have debt with the IRS, credit cards, student loans, or foreclosure, we can help at Zero Debt in 90 Days, and we are the only organization to provide written guarantees on the results.
[01:53:35.999 --> 01:53:38.343]  Go to ZeroDebtGuaranteed.com.
[01:53:38.504 --> 01:53:40.908]  That's ZeroDebtGuaranteed.com.
[01:53:41.088 --> 01:53:42.952]  Or call now for free information, 800-477-9256.
[01:53:43.012 --> 01:53:43.192]  That's 800-477-9256.
[01:54:04.215 --> 01:54:08.038]  How naive is the general public to trust government?
[01:54:08.698 --> 01:54:17.063]  If you've studied history, the number one cause of death, of unnatural death, natural death would be heart attack, cancer, old age.
[01:54:18.985 --> 01:54:19.885]  It's not drowning.
[01:54:21.727 --> 01:54:25.069]  It's not things like that.
[01:54:26.275 --> 01:54:27.116]  It's governments.
[01:54:27.756 --> 01:54:32.320]  Governments are the number one cause of death worldwide.
[01:54:32.600 --> 01:54:33.120]  Governments.
[01:54:33.701 --> 01:54:36.283]  Governments killing and enslaving people.
[01:54:38.685 --> 01:54:42.988]  The number two cause of unnatural death is automobiles.
[01:54:43.749 --> 01:54:45.790]  What, do they kill almost 300,000 people a year?
[01:54:47.692 --> 01:54:50.114]  So, I'm actually scared of things that matter.
[01:54:51.007 --> 01:54:54.288]  You know, every time my wife's leaving with the kids in the car, I go, please watch out for other drivers.
[01:54:54.629 --> 01:54:55.689]  Please drive super safe.
[01:54:55.709 --> 01:54:57.230]  And I drive real safe when they're with me.
[01:54:57.310 --> 01:54:58.870]  I don't tend to by myself.
[01:54:59.811 --> 01:55:02.452]  But, uh, you know, I realize what's a real threat.
[01:55:02.512 --> 01:55:03.572]  I'm concerned about government.
[01:55:03.933 --> 01:55:05.093]  I'm concerned about cars.
[01:55:06.334 --> 01:55:07.854]  But see, cops haven't been taught.
[01:55:07.874 --> 01:55:10.675]  They're like the general public to be afraid of what they should really be afraid of.
[01:55:10.695 --> 01:55:11.556]  I've seen the statistics.
[01:55:12.691 --> 01:55:14.692]  I think it's something like eight times you can pull it up.
[01:55:15.132 --> 01:55:21.713]  More likely that a cop will die in a car wreck or being hit while they're writing tickets than they will be by a citizen.
[01:55:21.953 --> 01:55:24.154]  But I see cops when they pull even old ladies over now.
[01:55:24.214 --> 01:55:24.834]  They're shaking.
[01:55:25.134 --> 01:55:26.275]  They got their hand on their gun.
[01:55:26.295 --> 01:55:29.455]  You know, they're scared of the citizens because they tell them every day to be scared of us.
[01:55:29.676 --> 01:55:30.636]  That's mind controlled.
[01:55:31.936 --> 01:55:42.319]  But then I'll see a cop out on 360 or I-35 with their butt literally wagging out with cars about three inches away leaning on a car writing a ticket.
[01:55:43.626 --> 01:56:00.773]  I mean, they got these cops for $200 fines risking their lives on the side of the highway and all it takes is some lady on her cell phone or somebody drops coffee in their lap to swerve out of the lane and boom!
[01:56:01.553 --> 01:56:03.834]  70 miles an hour, that cop is Sloppy Joe's.
[01:56:05.315 --> 01:56:08.536]  And again, I'm just talking about perception here.
[01:56:08.556 --> 01:56:10.997]  I... Here's an example.
[01:56:12.321 --> 01:56:14.043]  My kids will leave the doors open.
[01:56:15.064 --> 01:56:15.464]  Unlocked.
[01:56:15.504 --> 01:56:17.446]  And I explain to them, there are bad men out there.
[01:56:17.526 --> 01:56:18.787]  There are bad people out there.
[01:56:19.708 --> 01:56:22.510]  And it's not that we're living in fear, we're protecting ourselves.
[01:56:22.631 --> 01:56:24.853]  You must lock the doors.
[01:56:25.771 --> 01:56:29.694]  And then I make them where they're the security chiefs and make a game out of it so now they keep the doors locked.
[01:56:30.195 --> 01:56:32.297]  But then they'll go, you know, to their room at night.
[01:56:32.877 --> 01:56:34.138]  Come in and turn the light on.
[01:56:34.198 --> 01:56:34.799]  I'm scared.
[01:56:34.819 --> 01:56:35.619]  Look under the bed.
[01:56:36.300 --> 01:56:37.721]  There's nothing under your bed.
[01:56:37.801 --> 01:56:40.043]  But their instincts are of a little primate.
[01:56:40.924 --> 01:56:42.025]  You're in the woods at night.
[01:56:42.165 --> 01:56:44.327]  That's when big cats might eat you.
[01:56:44.347 --> 01:56:45.228]  So that's an instinct.
[01:56:46.052 --> 01:56:51.095]  Because one of the number one causes of death, you know, thousands of years ago, would be a cat eating you.
[01:56:51.356 --> 01:56:52.436]  Or a bear eating you.
[01:56:52.717 --> 01:56:53.457]  Or a snake.
[01:56:53.837 --> 01:56:55.218]  Why are people scared of snakes?
[01:56:55.238 --> 01:56:56.739]  Why are people have arachnophobia?
[01:56:57.220 --> 01:57:00.362]  Because there's quite a few species of spiders that'll kill you deader than a hammer.
[01:57:01.603 --> 01:57:02.683]  Those are instincts.
[01:57:03.524 --> 01:57:04.465]  You're scared of the dark?
[01:57:04.845 --> 01:57:06.466]  Because big cats hunt at night.
[01:57:06.946 --> 01:57:09.268]  And our ancestors were preyed on by big cats.
[01:57:09.908 --> 01:57:11.109]  Me, I'm not scared of the dark.
[01:57:11.449 --> 01:57:13.311]  Because I'm in conscious control of my brain.
[01:57:14.301 --> 01:57:25.727]  I know grown men, I'll take out our family ranch and we'll say we're going hog hunting at night with a spotlight battery powered and most grown men in the woods will get scared once you've been walking a few hundred yards out in the woods.
[01:57:27.725 --> 01:57:33.590]  But they get in their car and aren't paying attention flying down the highway with huge 18 wheelers all around them.
[01:57:34.110 --> 01:57:36.553]  I mean, life and death situation.
[01:57:36.953 --> 01:57:38.574]  You'll drive by people dead.
[01:57:38.935 --> 01:57:42.277]  Every year I drive by a fatality injury.
[01:57:42.317 --> 01:57:45.740]  I've seen guts, heads on the ground, blood everywhere right after an accident.
[01:57:46.101 --> 01:57:51.665]  I pulled over and helped people one time when the guy had his head almost completely severed, blood shooting all over the place.
[01:57:52.727 --> 01:57:54.292]  I'm really worried about real things.
[01:57:54.553 --> 01:57:56.058]  Governments and cars.
[01:57:56.078 --> 01:57:57.442]  Let me say it again.
[01:57:58.044 --> 01:57:59.369]  Governments and cars.
[01:58:00.660 --> 01:58:02.882]  But they got you scared of Bin Laden underneath your bed.
[01:58:03.242 --> 01:58:05.564]  Let me tell you, government and cars.
[01:58:06.565 --> 01:58:09.228]  The number one cause of death is government and cars.
[01:58:10.389 --> 01:58:11.650]  Government and cars.
[01:58:12.631 --> 01:58:14.272]  Our founding fathers knew it was the government.
[01:58:14.392 --> 01:58:15.213]  They didn't have cars.
[01:58:16.294 --> 01:58:17.775]  They also knew not to stand behind a horse.
[01:58:18.276 --> 01:58:19.237]  Horse will kick you to death.
[01:58:20.177 --> 01:58:22.419]  Retransmission starts now, InfoWars.com.
[01:58:22.580 --> 01:58:23.540]  Great job, crew.
[01:58:24.844 --> 01:58:25.886]  Back live tomorrow, 11 a.m.
[01:58:25.946 --> 01:58:26.327]  Central.
[01:58:26.447 --> 01:58:27.308]  Restream starts now.
[01:58:27.549 --> 01:58:30.614]  Don't forget the free podcast and the free iPhone app, InfoWars.com.
[01:58:31.896 --> 01:58:33.118]  You are listening to GCN.
