# Transcription model: nvidia/parakeet-tdt-0.6b-v2, sat-12l-sm, and large-v3-turbo
# Transcript cleaned with version 0.1.2
# Source MD5: d81a5c48d529cdf6bf26c8d42a7b1c39
[00:00:04.480 --> 00:00:05.440]  Well, here we are.
[00:19:49.440 --> 00:19:51.360]  You're destroying yourself.
[00:19:51.920 --> 00:19:54.720]  We need you to succeed, God almighty.
[00:19:55.680 --> 00:19:57.680]  It's really sad about Marjorie Greene.
[00:19:57.759 --> 00:19:58.400]  And you know what?
[00:19:58.559 --> 00:20:02.799]  People understand how she feels because we've all been on this train for 10 years.
[00:20:02.960 --> 00:20:05.680]  We've all been on this ride and we've all sacrificed a lot.
[00:20:06.000 --> 00:20:06.880]  The threats are real.
[00:20:07.039 --> 00:20:08.080]  The law fare is real.
[00:20:08.160 --> 00:20:14.559]  The person, everything that has happened to you, to me, Marjorie, Tim Poole, all these people that have been under the gun.
[00:20:14.880 --> 00:20:17.279]  We've been fighting this battle for a very long time.
[00:20:17.600 --> 00:20:26.160]  And for Trump to get this opportunity, he finally has like ultimate power, let's say, House, Senate, White House, popular vote, Supreme Court.
[00:20:26.480 --> 00:20:29.920]  He really has an opportunity to move and he's just blowing it.
[00:20:30.080 --> 00:20:38.880]  And on top of it, then going in and attacking the people that helped propel him into the office for demanding the Epstein files, for not wanting regime change in Iran.
[00:20:38.960 --> 00:20:40.160]  You know, the basic promises.
[00:20:40.400 --> 00:20:42.320]  And so you look at someone like Marjorie Green.
[00:20:42.559 --> 00:20:44.480]  She goes, well, you know what, then I'm out.
[00:20:44.640 --> 00:20:46.240]  I don't need to have my kids threatened.
[00:20:46.400 --> 00:20:48.160]  I don't need to have my family threatened to die.
[00:20:48.320 --> 00:20:54.320]  If we're all in this battle for a leader who's not really leading from the front, she goes, I don't need this.
[00:20:54.400 --> 00:20:54.799]  I'm out.
[00:20:55.120 --> 00:20:56.240]  And you sort of understand it.
[00:20:56.400 --> 00:20:58.480]  Now, I think that you really can't give up.
[00:20:58.640 --> 00:21:00.880]  I mean, and I think you and I are on the same page.
[00:21:01.200 --> 00:21:02.559]  You have to fight it through to the finish.
[00:21:02.799 --> 00:21:04.640]  I don't know that we'd be doing anything other than this.
[00:21:04.880 --> 00:21:06.480]  I was going to say, that's the paradox.
[00:21:06.799 --> 00:21:08.320]  We talked about the phone a few days ago.
[00:21:08.640 --> 00:21:10.320]  Is it this isn't perfect?
[00:21:10.480 --> 00:21:13.600]  It's got problems, but the alternative, what do the Democrats do think?
[00:21:14.240 --> 00:21:15.680]  I mean, we got to talk about that.
[00:21:16.320 --> 00:21:19.519]  There's got to be a way to slap Trump around.
[00:21:20.080 --> 00:21:20.720]  Here's a question.
[00:21:21.039 --> 00:21:22.240]  Can he be reproved?
[00:21:22.320 --> 00:21:23.200]  Can we turn this around?
[00:21:24.480 --> 00:21:26.400]  Honest answer, no, I don't think so.
[00:21:26.720 --> 00:21:29.200]  I feel like this is deja vu all over again.
[00:21:29.440 --> 00:21:34.880]  And I remember covering the first term until 2020 and saying, here's how Trump can still do it.
[00:21:35.039 --> 00:21:41.039]  We still have one year to do Section 230 or close the border, you know, whatever.
[00:21:41.360 --> 00:21:45.279]  I remember right up until the very end saying, here's how we could still get it together.
[00:21:45.600 --> 00:21:46.640]  And I think that it's him.
[00:21:46.880 --> 00:21:48.000]  Like he is the problem.
[00:21:48.320 --> 00:21:50.720]  I think that he's not strategic.
[00:21:51.039 --> 00:21:52.400]  He doesn't have the follow-through.
[00:21:52.559 --> 00:21:54.080]  His personality is toxic.
[00:21:54.559 --> 00:22:02.080]  I mean, we could cope and we can say, well, if we just push really hard on Twitter, if we just make some calls, yeah, I mean, we could put pressure on the administration.
[00:22:02.240 --> 00:22:03.440]  That's really all we can do.
[00:22:03.600 --> 00:22:05.360]  And we have to do what we can.
[00:22:05.680 --> 00:22:09.279]  But what are the realistic chances we get Trump to snap out of it?
[00:22:09.519 --> 00:22:10.640]  He's an 80-year-old man.
[00:22:10.880 --> 00:22:13.759]  I think when you're 80 years old, you're kind of out of reinvention.
[00:22:14.000 --> 00:22:16.640]  I don't see a lot of people don't tend to change.
[00:22:16.880 --> 00:22:19.360]  They certainly don't change their ways at 80 years old.
[00:22:19.600 --> 00:22:24.000]  And especially when they're the king of America and no one can tell them no.
[00:22:24.320 --> 00:22:31.920]  So sadly, I think we're kind of just stuck with this and we have to just try to have a fullboard war with Venezuela as a distraction.
[00:22:32.559 --> 00:22:36.480]  Yeah, I think that's exactly what he's doing, which is just straight out of house of cards.
[00:22:36.559 --> 00:22:41.279]  I mean, it's like that's what a flailing Trump's going to do with the dangers of it.
[00:22:42.240 --> 00:22:50.080]  So I think a flailing Trump, this is the war, you know, and there's been some sources that have said that he will announce a war with Venezuela tonight.
[00:22:50.400 --> 00:22:51.519]  This is just a classic.
[00:22:51.680 --> 00:22:52.320]  This is what you do.
[00:22:52.480 --> 00:22:53.120]  You get in trouble.
[00:22:53.279 --> 00:23:01.440]  You start what is considered to be a short-term, easy intervention, like George Bush in Desert Storm or George Bush in Panama, for that matter.
[00:23:01.680 --> 00:23:02.800]  You get an easy win.
[00:23:02.880 --> 00:23:04.240]  It's a slam dunk.
[00:23:04.400 --> 00:23:05.680]  And that helps you in the midterm.
[00:23:05.759 --> 00:23:07.519]  So I think he does something like that.
[00:23:07.840 --> 00:23:10.240]  And afterward, I don't know where he goes from here.
[00:23:10.480 --> 00:23:13.360]  I think he's just getting more and more bitter and angry.
[00:23:13.680 --> 00:23:14.960]  I think they might try.
[00:23:15.279 --> 00:23:18.720]  I think what they should do is a big push on their domestic agenda.
[00:23:18.960 --> 00:23:21.840]  I think they should try to use budget reconciliation to get through.
[00:23:23.200 --> 00:23:25.600]  But the poll show, great.
[00:23:25.840 --> 00:23:31.440]  And what we want, even if he's doing domestic stuff, which he is, we need to hear about that more exactly.
[00:23:32.320 --> 00:23:32.640]  Yes.
[00:23:32.880 --> 00:23:34.800]  And do what we elected you to do.
[00:23:35.360 --> 00:23:37.840]  Get a bill together that closes the border.
[00:23:38.160 --> 00:23:39.200]  It's law and order.
[00:23:39.360 --> 00:23:40.880]  We have to stop the crime in the cities.
[00:23:40.960 --> 00:23:43.200]  You know, an Irina Zarutska law, something like that.
[00:23:43.519 --> 00:23:46.000]  Do something about election fraud, paper ballots.
[00:23:46.160 --> 00:23:46.559]  I don't know.
[00:23:46.720 --> 00:23:48.400]  Get a domestic agenda together.
[00:23:48.720 --> 00:23:56.799]  Use budget reconciliation to the extent that you can, or one of these other deadlines, defense authorization, whatever, and get some legislation passed.
[00:23:56.960 --> 00:24:03.119]  At the end of the day, Trump has only passed five bills in his first year, five bills in the whole Congress.
[00:24:03.440 --> 00:24:05.759]  So there's just not a lot of governing that's happening.
[00:24:05.919 --> 00:24:07.039]  There's not a lot of policy.
[00:24:07.359 --> 00:24:22.240]  So if I'm Trump, I would say put down the phone, stop posting about Somalians and about Rob Reiner and all this other stuff, and actually govern, pass some executive orders, pass some legislation, actually create some policy.
[00:24:22.399 --> 00:24:28.720]  And then, like you said, make the case, talk about it, sell it to the American people, but they just have nothing to run on.
[00:24:29.039 --> 00:24:32.240]  You're going into the midterms with literally nothing to run on.
[00:24:32.559 --> 00:24:38.240]  I can't think of a single tangible victory, a policy-related victory, arguably other than closing the border.
[00:24:38.559 --> 00:24:39.599]  But that should have been a given.
[00:24:39.759 --> 00:24:41.440]  I mean, that should have been done a long time ago.
[00:24:41.759 --> 00:24:44.000]  So if I'm Trump, that's what I'm going to do.
[00:24:44.319 --> 00:24:46.639]  What do you make of Wiles trying to put him back on the campaign trail?
[00:24:46.720 --> 00:24:48.000]  I think that's a really bad idea.
[00:24:48.240 --> 00:24:49.839]  It'll exhaust him to hurt him more.
[00:24:50.079 --> 00:24:50.799]  We want action.
[00:24:50.879 --> 00:24:51.839]  We want policy.
[00:24:52.159 --> 00:24:53.359]  We want indictments.
[00:24:53.679 --> 00:24:54.799]  Real indictments.
[00:24:55.119 --> 00:24:56.720]  That makes us win.
[00:24:57.519 --> 00:24:59.759]  What do you really think about Susie Wiles?
[00:25:00.639 --> 00:25:01.679]  I never liked her.
[00:25:01.919 --> 00:25:02.639]  I never liked her.
[00:25:02.720 --> 00:25:05.359]  And I don't think that her head is in the same place as Trump.
[00:25:05.519 --> 00:25:08.000]  I know a lot of people say she's not really the problem.
[00:25:08.319 --> 00:25:09.359]  Well, she's a lobbyist.
[00:25:09.519 --> 00:25:12.480]  She's a lobbyist from Florida, from this Ballard firm.
[00:25:12.720 --> 00:25:14.399]  She's in bed with all these other governments.
[00:25:14.559 --> 00:25:15.919]  And Florida is a swamp.
[00:25:16.079 --> 00:25:18.000]  I mean, it's a literal and figurative swamp.
[00:25:18.240 --> 00:25:20.240]  And by the way, she brought all these people in.
[00:25:20.480 --> 00:25:21.759]  These are all Florida people.
[00:25:21.919 --> 00:25:25.519]  Mike Waltz, who was fired for being in bed with Israel, he's a Florida.
[00:25:25.839 --> 00:25:27.359]  Pam Bondi, exactly right.
[00:25:27.519 --> 00:25:32.879]  Rubio, who is pushing this war in Venezuela and then Cuba and then Nicaragua.
[00:25:33.200 --> 00:25:34.639]  These are all Florida people.
[00:25:34.960 --> 00:25:36.960]  Ratcliffe, I believe, she brought in as well.
[00:25:37.200 --> 00:25:39.519]  I don't know that he's from Florida, but she's just to be clear.
[00:25:39.839 --> 00:25:44.559]  You and I contextually, historically, under Thomas Jefferson gunboat diplomacy, get hemispheric power.
[00:25:44.879 --> 00:25:54.720]  Technically, Trump can do this, but they're going to set him up, a new Vietnam, the CIA, they've already tried it, and they're doing it as a diversion.
[00:25:55.039 --> 00:25:59.279]  So that's why I'm saying that actually they shouldn't do it.
[00:26:00.240 --> 00:26:04.480]  Well, and not only that, but it is so much more ambitious than people realize.
[00:26:04.639 --> 00:26:11.920]  This is like a reverse domino theory where Rubio is like this guy, this is his presidential campaign material.
[00:26:12.240 --> 00:26:18.000]  He wants to be the guy that toppled Venezuela and then toppled Cuba and then toppled Nicaragua.
[00:26:18.240 --> 00:26:25.759]  As a Cuban-American, his dream is like the left-wing regime in Mexico, maybe even Lula while we're at in Brazil.
[00:26:26.000 --> 00:26:30.799]  His dream is to like defeat communism and leftism in the Caribbean and Latin America.
[00:26:31.119 --> 00:26:37.679]  And I would support if they could be done, but I've looked at the angles and it's like you're talking about multiple Vietnamese here.
[00:26:37.839 --> 00:26:39.279]  And then the Russians are sneaking around.
[00:26:39.440 --> 00:26:43.119]  They may, the word is just like Cuba in 61, have nukes there.
[00:26:44.319 --> 00:26:45.359]  Well, it's a jungle.
[00:26:45.440 --> 00:26:46.079]  It's a jungle.
[00:26:46.240 --> 00:26:48.559]  Venezuela's 30 million people, many cities.
[00:26:48.639 --> 00:26:49.200]  It's a jungle.
[00:26:49.359 --> 00:26:51.359]  Mexico's 130 million people.
[00:26:51.839 --> 00:26:54.559]  The Mexican government doesn't even have control over the country.
[00:26:54.879 --> 00:26:56.399]  Cuba's got special forces.
[00:26:56.639 --> 00:27:01.119]  Like, so I don't know that the American public is really ready to buy into this.
[00:27:01.200 --> 00:27:02.960]  Like, I don't even know what you would call this.
[00:27:03.279 --> 00:27:05.679]  Like you said, it's multiple Vietnams in the Caribbean.
[00:27:05.839 --> 00:27:09.039]  It's a much greater commitment than people actually are thinking about.
[00:27:09.359 --> 00:27:10.559]  And I don't know who voted for that.
[00:27:10.720 --> 00:27:13.599]  I think it's a reverse red dawn.
[00:27:13.920 --> 00:27:15.920]  It's not Latin America with the Russians invading us.
[00:27:16.079 --> 00:27:16.879]  It's just invading them.
[00:27:17.119 --> 00:27:24.079]  And again, if Trump, I'd love to fix that if it was, if we had the CI under control, but they're going to set him up for sure.
[00:27:24.399 --> 00:27:31.279]  I mean, I've already heard from sources of the Pentagon, the CIA is already leaking the attack plans to Nicolas Maduro.
[00:27:31.519 --> 00:27:32.799]  So we're walking into a trap.
[00:27:33.039 --> 00:27:38.480]  And people get confused by us because we're academics saying we wish this was gone, but could it be done?
[00:27:39.679 --> 00:27:40.559]  Well, that's the question.
[00:27:40.720 --> 00:27:47.200]  If you could wave a magic wand and have the entire Western hemisphere align with Washington, of course, that would be in our best interest.
[00:27:47.519 --> 00:27:51.039]  And I would even support engagement with these countries to that end.
[00:27:51.359 --> 00:27:54.240]  But the question is, is regime change the way to go?
[00:27:54.400 --> 00:27:57.119]  Are you actually going to get the kind of order that you want?
[00:27:57.359 --> 00:28:03.599]  Or are you going to get guerrilla warfare with drug cartels and Indians shooting at you from the jungle?
[00:28:03.839 --> 00:28:06.079]  Are you going to get narco-terrorism?
[00:28:06.240 --> 00:28:09.519]  Are you going to get something that is a lot more far-reaching than what you bargained for?
[00:28:09.680 --> 00:28:16.240]  And the record of history is that these kinds of coups and regime change, it doesn't actually work most of the time.
[00:28:16.639 --> 00:28:17.359]  And that's the key.
