[00:00:01.011 --> 00:00:03.677]  3139.
[00:25:43.117 --> 00:25:47.722]  Now, of course, they don't give us freedom and dignity within this country.
[00:25:47.822 --> 00:25:50.345]  They don't give it to children and they don't give it to adults.
[00:25:50.625 --> 00:25:51.486]  Look at this article here.
[00:25:51.526 --> 00:25:57.152]  Professor body slammed by a cop for refusing to show her ID in Arizona.
[00:25:57.392 --> 00:25:58.414]  One of the points of entry.
[00:25:58.634 --> 00:25:59.575]  Let's take a look at this video.
[00:26:00.405 --> 00:26:07.759]  The ASU officer says Orr repeatedly refused orders, and as he attempts to handcuff her, the struggle intensifies.
[00:26:07.779 --> 00:26:09.883]  Stop fighting me, and put your hand... Get off!
[00:26:10.003 --> 00:26:11.586]  Stop touching me!
[00:26:11.606 --> 00:26:12.247]  Put your hand... Stop!
[00:26:14.565 --> 00:26:15.987]  Slams her to the ground right there.
[00:26:16.488 --> 00:26:17.669]  Slams her right in the concrete.
[00:26:17.989 --> 00:26:18.370]  Jumps on her.
[00:26:18.390 --> 00:26:19.031]  She's in a skirt.
[00:26:19.051 --> 00:26:21.554]  Her dress was up and the officer was reaching toward her anatomy and
[00:26:34.412 --> 00:26:39.056]  After what had already happened, she felt uncomfortable with his hands going there.
[00:26:39.597 --> 00:26:42.199]  Orr's attorney says she's claiming self-defense.
[00:26:42.519 --> 00:26:46.323]  The professor now fighting a felony charge of aggravated assault.
[00:26:46.363 --> 00:26:48.685]  So now they're going to charge her with a felony.
[00:26:50.907 --> 00:26:55.070]  Now, a lot of people say, well, she was jaywalking, so now she has to show her ID.
[00:26:56.067 --> 00:26:56.748]  Well, guess what?
[00:26:57.388 --> 00:27:01.992]  There are people coming across the Arizona border in droves.
[00:27:02.753 --> 00:27:03.894]  They're committing a crime.
[00:27:03.914 --> 00:27:05.275]  They're coming across illegally.
[00:27:05.715 --> 00:27:08.337]  Why aren't they being requested to say their ID?
[00:27:08.357 --> 00:27:10.719]  Do you understand the double standard that exists?
[00:27:11.040 --> 00:27:15.323]  Do you understand that this is over-the-top behavior?
[00:27:15.584 --> 00:27:19.387]  Slamming women into the ground after they're already handcuffed.
[00:27:20.179 --> 00:27:23.961]  We're going to get two different levels of treatment from the government.
[00:27:23.981 --> 00:27:26.663]  A lot of people say, well, I think we're going into 1984.
[00:27:26.743 --> 00:27:28.944]  Others say, no, it's more like Brave New World.
[00:27:29.385 --> 00:27:31.126]  Well, actually, they're doing both.
[00:27:31.986 --> 00:27:37.589]  If you want to stand up, if you're aware, if you're cognizant of what's going on, if you want to
[00:27:38.630 --> 00:27:40.672]  Talk about your freedom and your dignity.
[00:27:40.712 --> 00:27:44.615]  You're going to get the 1984 treatment, just like that Arizona professor did.
[00:27:44.975 --> 00:27:48.318]  You're going to get the 1984 boot in your face.
[00:27:49.319 --> 00:27:55.864]  But, you know, if you'll take the Brave New World treatment, they'll just keep you pacified with hedonism and distractions.
[00:27:56.424 --> 00:28:04.631]  So, they're perfectly willing for you to do that, but they're going to come down on you with an iron fist with a jack boot if you insist on your personal freedoms.
[00:28:05.031 --> 00:28:07.473]  Now, one of the ways to do this, I think, as we look at this,
[00:28:08.334 --> 00:28:11.496]  They're going to do that to people who challenge their authority.
[00:28:11.576 --> 00:28:23.305]  I think the way that you need to challenge this authority is the way this professor Julian Haiklin that I did a report on, the FIJA activist, a professor at Penn State University, he protested
[00:28:24.145 --> 00:28:25.106]  Jury nullification.
[00:28:25.166 --> 00:28:31.651]  Actually he tried to inform, he wasn't protesting jury nullification, he was protesting the fact that judges were lying to people about jury nullification.
[00:28:31.691 --> 00:28:33.172]  He was trying to educate people about that.
[00:28:33.192 --> 00:28:36.735]  And he was constantly getting arrested, harassed by the police.
[00:28:37.155 --> 00:28:40.538]  And what he would do is, when they would approach him, he would say, am I under arrest?
[00:28:40.798 --> 00:28:43.981]  He would try to determine where they were, if it looked like it was going to get rough.
[00:28:44.321 --> 00:28:47.483]  He immediately got on the ground, face down, and put his hands behind his back.
[00:28:47.664 --> 00:28:51.206]  Just so that they wouldn't have the opportunity to throw him to the ground.
[00:28:51.607 --> 00:28:52.828]  So, a word to the wise.
[00:28:53.348 --> 00:28:56.850]  Now, we've got a report coming up in the next break that we're going to go to.
[00:28:56.950 --> 00:29:03.494]  It's Alex Jones talking about Charlie Sheen's confrontation with President Obama.
[00:29:03.954 --> 00:29:07.396]  But before we do, I want to talk about another Arizona cop.
[00:29:07.436 --> 00:29:09.557]  And of course, this is a headline that's up on InfoWars.
[00:29:09.737 --> 00:29:12.179]  Sheriff Joe to Obama, deploy the U.S.
[00:29:12.199 --> 00:29:13.179]  military to Mexico.
[00:29:14.560 --> 00:29:15.741]  I don't think that's a good idea.
[00:29:16.769 --> 00:29:19.651]  Frankly, I'm not a big Sheriff Joe fan.
[00:29:20.251 --> 00:29:22.833]  I don't think he's any friend to civil liberties.
[00:29:23.273 --> 00:29:31.939]  He is one of the biggest cheerleaders for the war on drugs, which is destroying our economy, destroying our freedoms, creating this police state.
[00:29:32.819 --> 00:29:34.741]  And if we send people to the border
[00:29:35.541 --> 00:29:40.243]  If we send the military to the border, that's what they called for in Rex 84, an Operation Garden Plot.
[00:29:40.503 --> 00:29:42.804]  That brings us one step closer to martial law.
[00:29:42.824 --> 00:29:47.185]  You know, men in power will always make two mistakes rather than admit to one.
[00:29:47.885 --> 00:29:53.167]  And it's a mistake to have a war on drugs, and it's a mistake to offer amnesty, which is what Obama did.
[00:29:53.207 --> 00:29:57.229]  We had Border Patrol agents saying, nothing has changed in Central and South America.
[00:29:57.269 --> 00:29:59.170]  What's changed is our policy.
[00:29:59.590 --> 00:30:00.070]  We'll be right back.
[00:30:00.090 --> 00:30:00.770]  We're on the march.
[00:30:01.270 --> 00:30:02.771]  The Empire's on the run.
[00:30:03.793 --> 00:30:06.482]  Alex Jones and the GCN Radio Network.
[00:30:11.345 --> 00:30:13.086]  Hi, I'm Dr. Edward Group.
[00:30:13.627 --> 00:30:20.591]  It took me 20 years of searching the globe to find the deposit of the highest purity iodine available.
[00:30:21.051 --> 00:30:31.478]  The new Survival Shield X2 is mined from 7,000 to 10,000 feet below the earth in pristine, environmentally clean conditions.
[00:30:31.879 --> 00:30:41.105]  The iodine crystals we use are extracted from an ancient 300 million plus year old deposit deep in the earth.
[00:30:41.845 --> 00:30:45.267]  It's the strongest nascent iodine on the market today.
[00:30:45.907 --> 00:30:49.329]  It delivers 650 micrograms per drop.
[00:30:49.669 --> 00:30:51.209]  Experience the new formula.
[00:30:51.730 --> 00:30:53.691]  Experience the ancient purity.
[00:30:54.291 --> 00:30:55.231]  Shield your family.
[00:30:55.631 --> 00:30:57.032]  Survival Shield X2.
[00:30:57.452 --> 00:31:00.033]  Available now at Infowarslife.com.
[00:31:00.614 --> 00:31:04.575]  X2 from Infowarslife.com or call toll free 888-253-3139.
[00:31:09.710 --> 00:31:13.713]  A chemical spill contaminating the water supply in nine West Virginia counties.
[00:31:13.753 --> 00:31:17.896]  This year alone, over 300,000 people in West Virginia had their drinking water contaminated.
[00:31:18.136 --> 00:31:21.519]  What are the health effects of having these drugs in our drinking water?
[00:31:21.779 --> 00:31:24.661]  It's forced medical treatment without the consent of residents.
[00:31:24.841 --> 00:31:32.167]  My friends, water filtration is one of the most basic actions you can take to protect you and your family from the harmful toxins of heavy metals in your tap water.
[00:31:32.387 --> 00:31:36.048]  On average, the county says it sprays with glyphosate at least once a week.
[00:31:36.308 --> 00:31:40.550]  Few filters cut out the glyphosate that is found in water supplies worldwide.
[00:31:40.710 --> 00:31:46.651]  Remove pesticides, herbicides, chloramines, hydrofluorosilicic acid, sodium hexafluorosilicate.
[00:31:46.691 --> 00:31:50.473]  Fluoride is in tea, it's in coffee, it's in water, it's in bread, it's in toothpaste.
[00:31:50.633 --> 00:31:53.174]  It is our responsibility to protect our families.
[00:31:53.354 --> 00:31:54.714]  The establishment's not going to do it.
[00:31:54.874 --> 00:31:56.094]  It's time to take action.
[00:31:56.234 --> 00:31:57.895]  It's time to filter our water.
[00:31:58.055 --> 00:32:05.224]  Visit InfowarsStore.com and use promo code WATER to get 10% off their entire family of incredible products.
[00:32:05.445 --> 00:32:06.646]  Or call toll free at 888-253-3139.
[00:32:11.016 --> 00:32:12.057]  In the near future.
[00:32:12.357 --> 00:32:15.999]  When you realize how fake it all is, the football, the basketball.
[00:32:16.019 --> 00:32:16.519]  Security alert.
[00:32:16.860 --> 00:32:17.860]  Security alert.
[00:32:18.080 --> 00:32:19.821]  This is Homeland Security.
[00:32:20.081 --> 00:32:20.702]  Analysis.
[00:32:20.962 --> 00:32:21.622]  InfoWars.
[00:32:21.682 --> 00:32:23.644]  Building independent media operations.
[00:32:23.664 --> 00:32:28.647]  You let the worst people get controlled and tell us that we are the ones responsible.
[00:32:28.667 --> 00:32:29.607]  Crime Directive.
[00:32:29.707 --> 00:32:31.168]  Discredit Alex Jones.
[00:32:31.228 --> 00:32:34.030]  Jones is the wildly popular conspiracy theorist.
[00:32:34.110 --> 00:32:37.172]  A popular conspiracy theory talk show called InfoWars.
[00:32:37.352 --> 00:32:39.513]  Alex Jones is now in an Austin jail.
[00:32:39.633 --> 00:32:41.133]  These people are assaulting us.
[00:32:41.153 --> 00:32:43.274]  Targeting of patriots engaged.
[00:32:43.314 --> 00:32:45.674]  They are never going to stop.
[00:32:45.934 --> 00:32:49.835]  They're never going to deviate from their program until we stop them.
[00:32:49.995 --> 00:32:53.175]  Block free iPhone ads at Infowars.com.
[00:32:53.596 --> 00:32:56.216]  Block free podcast and video feed.
[00:32:56.936 --> 00:32:57.676]  Imperative.
[00:32:57.916 --> 00:32:59.917]  Destroy Britain's Linux TV.
[00:32:59.957 --> 00:33:04.297]  You gotta set your eye on the enemy, not worry about what propaganda they put out.
[00:33:04.477 --> 00:33:06.758]  Intellectually, it's begun and you can feel it.
[00:33:10.959 --> 00:33:15.540]  Again, thank you for joining us on this live worldwide radio slash TV transmission.
[00:33:16.020 --> 00:33:18.181]  I'm Alex Jones here in the TV studios.
[00:33:18.241 --> 00:33:21.402]  David Knight is hosting live in the radio studio.
[00:33:21.422 --> 00:33:38.866]  We're going to go back to him after the break, but something I want to start doing every week here on the show is take a look back at the almost 20 years of archives that InfoWars has, at some of the biggest and most important stories that we've broken.
[00:33:39.446 --> 00:33:43.110]  And to see in hindsight how accurate they are today.
[00:33:44.071 --> 00:33:47.515]  And I want to look at one of the most viral videos we've ever put out.
[00:33:47.976 --> 00:33:56.645]  Four million views on YouTube, millions of views on other channels, aired on TV networks all over the world to tens of millions.
[00:33:56.785 --> 00:33:59.889]  And that is Charlie Sheen's 20 Minutes with the President.
[00:34:00.229 --> 00:34:02.411]  You can say what you want about Charlie Sheen.
