[00:00:00.009 --> 00:00:01.051]  Direct from Austin.
[00:24:57.803 --> 00:25:13.733]  And then as the public desperately realizes, oh my gosh, they're getting rid of the republic and replacing it with a nightmarish, control freak, wonderland technocracy for psychopaths to feed on us, a charnel house that would make Hannibal Lecter blush.
[00:25:15.314 --> 00:25:21.679]  Governments killed 262 million non-military individuals by hand.
[00:25:22.944 --> 00:25:28.567]  According to the University of Hawaii's conservative analysis of the numbers, it's probably much higher in the 20th century.
[00:25:28.987 --> 00:25:31.489]  And I am desperately afraid of it.
[00:25:32.029 --> 00:25:33.530]  Afraid of not taking action against it.
[00:25:33.570 --> 00:25:34.470]  Afraid of not defeating it.
[00:25:35.091 --> 00:25:35.871]  It's more than fear.
[00:25:37.072 --> 00:25:38.473]  It's a instinct.
[00:25:38.673 --> 00:25:39.473]  It's a will.
[00:25:39.633 --> 00:25:42.615]  It's a spirit of resistance against this evil.
[00:25:43.843 --> 00:25:51.346]  Every time I see people's children, or I see innocents, or I see innocent women and men having mindless conversations, I get very sad for them.
[00:25:52.046 --> 00:25:54.707]  They have no idea they're under scientific attack on record.
[00:25:55.327 --> 00:26:03.610]  And the psychiatric system has been taught, you know, there's no NSA spying, there's no government corruption, nobody has it out for you in the political system.
[00:26:04.030 --> 00:26:05.831]  That's the ravings of a lunatic.
[00:26:06.713 --> 00:26:14.497]  It doesn't matter if I have eco-science written by the White House science czar saying put stuff in the water to lower your IQ and your fertility.
[00:26:14.697 --> 00:26:21.260]  It doesn't matter if the Harvard study says it lowers IQ 10 points just drinking fluoridated water for a few years as a juvenile.
[00:26:21.540 --> 00:26:24.361]  It doesn't matter if it gives you seven-fold increase in bone cancer.
[00:26:24.622 --> 00:26:30.484]  It doesn't matter if it gives you all sorts of other cancer in your bladder and you name it and brain cancer.
[00:26:30.684 --> 00:26:31.565]  It doesn't matter
[00:26:32.065 --> 00:26:38.227]  It doesn't matter if the big measles outbreaks in California later came out this year were from the measles shot.
[00:26:38.307 --> 00:26:39.808]  CBS News buried it.
[00:26:40.308 --> 00:26:40.828]  That it was in there.
[00:26:41.248 --> 00:26:41.588]  Look it up.
[00:26:41.988 --> 00:26:42.508]  Just type in.
[00:26:43.069 --> 00:26:47.230]  Measles outbreak was caused by a vaccinated person.
[00:26:47.450 --> 00:26:53.132]  My dad's a dentist and oral surgeon and he's recently retired because of Obamacare and
[00:26:54.338 --> 00:26:59.848]  Every time someone would come in as patients of many years with shingles, they would tell them, you know, I think it's the vaccine.
[00:27:00.208 --> 00:27:03.795]  They convinced me up at Walgreens to get it, and I got shingles the week after.
[00:27:03.815 --> 00:27:04.436]  I've never had them.
[00:27:08.453 --> 00:27:10.814]  He just, hundreds of people, you know, just absolute fact.
[00:27:10.834 --> 00:27:13.254]  You know, it's like, oh, come on, that's not a scientific study.
[00:27:13.274 --> 00:27:24.158]  It's like if a rattlesnake bites you and you go, I need a scientific study to know that, you know, my leg just swole up and I've, you know, got a fever and I'm about to die because that long thing that doesn't have legs came out of a hole and bit me.
[00:27:28.479 --> 00:27:32.440]  My grandmother's best friend is an RN going all the way back to World War II.
[00:27:32.940 --> 00:27:34.341]  That's old, she is, 90 years old.
[00:27:35.541 --> 00:27:37.922]  And she's a smart old bird, but she trusts the system.
[00:27:39.253 --> 00:27:42.174]  And she took a shingles shot two years ago and almost killed her.
[00:27:42.354 --> 00:27:43.134]  You gave her the shingles.
[00:27:44.215 --> 00:27:50.497]  And that's the type of woman, when my kids were born, came down to Austin and brought them like little eagles and American flags.
[00:27:50.537 --> 00:27:52.838]  I mean, these are people that believe in America.
[00:27:53.278 --> 00:27:58.260]  And I'm telling you, if they told this lady, go run off a cliff for America, she would do it.
[00:27:58.860 --> 00:28:03.122]  If they told her, jump into a meat grinder, she would do it.
[00:28:05.157 --> 00:28:05.837]  It's dog-like.
[00:28:05.917 --> 00:28:11.118]  It's total loyalty to the state, believing it is America, because they grew up in World War II.
[00:28:11.618 --> 00:28:17.420]  That's one reason we got here, because we were the good guys, and the Nazis were the bad guys, so the government's good, do whatever it says.
[00:28:17.880 --> 00:28:29.782]  Well, the government was a lot better compared to the Nazis or the Soviets, but it still had a lot of problems and was corrupt, and then it got taken over by eugenicists that were like rock stars from the 1860s right through to today.
[00:28:30.122 --> 00:28:30.982]  They just changed the name.
[00:28:31.602 --> 00:28:33.383]  Hitler got everything from the U.S.
[00:28:33.423 --> 00:28:33.763]  and England.
[00:28:34.443 --> 00:28:53.096]  That's why they got 30 plus thousand top Nazi scientists, not just in rocketry folks, not just in weapons, but in biology, and in psychology, and in psychiatric systems, and they brought them over here and they were put as the heads of every major department at almost every university.
[00:28:53.516 --> 00:28:58.439]  Germans, German officers were put in the entire bureaucracy.
[00:29:00.120 --> 00:29:00.721]  Hail Hydra!
[00:29:01.792 --> 00:29:05.075]  And then people will say, oh, you're saying the Germans, oh, the Germans.
[00:29:05.095 --> 00:29:05.855]  Well, it's weird.
[00:29:06.056 --> 00:29:07.397]  No, being German isn't evil.
[00:29:07.437 --> 00:29:08.258]  I'm like half German.
[00:29:08.598 --> 00:29:09.979]  I'm more German than anything else, probably.
[00:29:10.760 --> 00:29:16.444]  The whole point is, is that Germany was a test
[00:29:17.589 --> 00:29:20.491]  ...of the eugenics takeover, but they plan to destroy them and set them up.
[00:29:20.731 --> 00:29:21.851]  This has all been declassified.
[00:29:22.391 --> 00:29:30.135]  Lord Milner, by the 20s, was saying, we gotta put a dictator in Germany, build them up, make them really mad, and then have them destroy Europe, and then we'll take over.
[00:29:30.496 --> 00:29:31.736]  I mean, these people are smart, folks.
[00:29:32.156 --> 00:29:34.257]  Read the Lord Milner quotes at the Milner Group.
[00:29:34.878 --> 00:29:35.238]  Look them up.
[00:29:35.378 --> 00:29:35.898]  They're published.
[00:29:37.719 --> 00:29:39.840]  They created Adolf A. Louis Hitler.
[00:29:40.280 --> 00:29:42.882]  So, Hydra doesn't come from Germany.
[00:29:43.342 --> 00:29:44.703]  Hydra comes from London.
[00:29:45.983 --> 00:29:46.624]  Hail Hydra!
[00:29:47.466 --> 00:29:50.027]  And they just tell you everything in movies like Captain America.
[00:29:50.247 --> 00:29:52.288]  And Hydra is S.H.I.E.L.D., ladies and gentlemen.
[00:29:52.788 --> 00:29:53.349]  You understand that?
[00:29:53.369 --> 00:29:54.109]  You go see that movie.
[00:29:54.249 --> 00:29:54.729]  That's real.
[00:29:56.050 --> 00:29:58.651]  They have real space planes with decapitation weapons right now.
[00:29:59.331 --> 00:30:00.231]  We're on the march.
[00:30:00.712 --> 00:30:02.312]  The Empire's on the run.
[00:30:03.233 --> 00:30:05.934]  Alex Jones and the GCN Radio Network.
[00:30:10.003 --> 00:30:14.025]  A chemical spill contaminating the water supply in nine West Virginia counties.
[00:30:14.045 --> 00:30:18.187]  This year alone, over 300,000 people in West Virginia had their drinking water contaminated.
[00:30:18.427 --> 00:30:21.849]  What are the health effects of having these drugs in our drinking water?
[00:30:22.089 --> 00:30:24.970]  It's forced medical treatment without the consent of residents.
[00:30:25.110 --> 00:30:32.434]  My friends, water filtration is one of the most basic actions you can take to protect you and your family from the harmful toxins and heavy metals in your tap water.
[00:30:32.694 --> 00:30:36.355]  On average, the county says it sprays with the glyphosate at least once a week.
[00:30:36.595 --> 00:30:40.837]  Few filters cut out the glyphosate that is found in water supplies worldwide.
[00:30:41.017 --> 00:30:46.958]  Remove pesticides, herbicides, chloramines, hydrofluorosilicic acid, sodium hexafluorosilicate.
[00:30:46.998 --> 00:30:51.020]  Fluoride is in tea, it's in coffee, it's in water, it's in bread, it's in toothpaste.
[00:30:51.060 --> 00:30:53.460]  It is our responsibility to protect our families.
[00:30:53.661 --> 00:30:55.021]  The establishment's not going to do it.
[00:30:55.161 --> 00:30:56.381]  It's time to take action.
[00:30:56.541 --> 00:30:58.182]  It's time to filter our water.
[00:30:58.362 --> 00:31:05.529]  Visit InfowarsStore.com and use promo code WATER to get 10% off their entire family of incredible products.
[00:31:05.750 --> 00:31:06.971]  Or call toll free at 888-253-3139.
[00:31:10.307 --> 00:31:17.454]  From the water table, to our soils, to the atmosphere itself, our world is becoming more and more toxic each and every day.
[00:31:17.554 --> 00:31:19.756]  But it's not just the air outside that's toxic.
[00:31:19.936 --> 00:31:25.121]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[00:31:25.281 --> 00:31:30.386]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[00:31:30.526 --> 00:31:33.609]  There are more than 42 million smokers in the United States.
[00:31:33.889 --> 00:31:37.812]  Well over a thousand types of mold and mildew linked to numerous conditions.
[00:31:38.032 --> 00:31:42.335]  And don't forget the fact that six million Americans live with pets they're allergic to as well.
[00:31:42.415 --> 00:31:52.602]  When I began to research these statistics, it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[00:31:52.782 --> 00:32:03.709]  Made with organic and wild cultivated herbs and manufactured in the USA, the new InfoWars Life Lung Cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[00:32:03.849 --> 00:32:09.551]  Now available exclusively at Infowarslife.com or by calling toll free 888-253-3139.
[00:32:09.751 --> 00:32:13.692]  The globalist social engineers are not just targeting us with propaganda.
[00:32:13.772 --> 00:32:16.032]  They are manipulating our genetics.
[00:32:16.193 --> 00:32:21.374]  We are being targeted at every level by estrogen mimickers that lower our testosterone and
[00:32:21.374 --> 00:32:24.495]  And other hormones and natural compounds that the body needs.
[00:32:24.795 --> 00:32:35.079]  After consulting top doctors, nutritionists, pharmacists and others, we have developed what I believe is the ultimate non-GMO organic super male vitality formula.
[00:32:35.340 --> 00:32:48.745]  Sourced from powerful organic herbs and then concentrated for maximum potency, super male vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[00:32:49.145 --> 00:32:55.249]  Supermail Vitality by InfoWarsLife is so powerful that I only take half the recommended dose.
[00:32:55.469 --> 00:33:04.115]  For a limited time, we are offering 15% off Supermail Vitality at InfoWarsLife.com to introduce you to this powerful supplement.
[00:33:04.235 --> 00:33:09.258]  Visit InfoWarsLife.com today to secure your Supermail Vitality at InfoWarsLife.com.
[00:33:21.045 --> 00:33:23.166]  Waging war on corruption.
[00:33:23.626 --> 00:33:26.728]  It's Alex Jones.
[00:33:27.648 --> 00:33:31.269]  I think I listened to this song like three times this morning.
[00:33:31.290 --> 00:33:33.911]  I was in the shower.
[00:33:33.951 --> 00:33:39.453]  Kept sticking my arm out and hitting the button.
[00:33:39.473 --> 00:33:44.515]  Well, a new listener tunes in, they must think this is a crazy town, this show.
[00:33:44.575 --> 00:33:48.317]  But you know, I'm on record for eight years.
[00:33:51.263 --> 00:34:05.433]  Since I was given the classified information that was leaked publicly, so I was allowed to cover it, by Dr. Bob Bowman, the physicist, the nuclear physicist and the former head of the Star Wars program, Colonel Bowman.
[00:34:08.575 --> 00:34:12.938]  He was only allowed to reveal the information because it had leaked in C-SPAN debates when he was debating the
[00:34:14.213 --> 00:34:16.495]  His replacement at Star Wars.
[00:34:17.576 --> 00:34:30.707]  And he said, no, by the late 70s, they had a fleet of robot spacecraft, basically what looked like stealth bombers, but small ones, with DU shabo rounds.
[00:34:30.747 --> 00:34:33.929]  And people are going, Alex, we've heard this hundreds of times.
[00:34:34.610 --> 00:34:35.591]  Why are you saying it again?
[00:34:35.991 --> 00:34:41.756]  Because if I say the movie Captain America Winter Soldier has a lot of real stuff in it,
