[00:00:00.049 --> 00:00:01.372]  Direct from Austin.
[00:27:18.576 --> 00:27:19.896]  They creep back in and take control.
[00:27:20.987 --> 00:27:33.837]  And this time, if we don't reverse them, they're going to probably destroy the planet, irrevocably destroy the genetic code of the human race, and really wreck our chances of becoming a Type 1 civilization and setting up off-world colonies.
[00:27:34.557 --> 00:27:42.083]  And then you can decide if you want to be a transhumanist and leave one colony and do whatever you want here, or you want to go to this colony where people maintain their humanity.
[00:27:42.343 --> 00:27:43.384]  I mean, real freedom.
[00:27:43.724 --> 00:27:44.384]  We need
[00:27:45.445 --> 00:27:49.570]  A renaissance, trailblazing, explorer system.
[00:27:49.590 --> 00:27:50.491]  That's what humans do.
[00:27:50.811 --> 00:27:51.712]  That's what makes us great.
[00:27:51.732 --> 00:27:52.833]  We change our environment.
[00:27:53.093 --> 00:27:56.157]  We do evolve faster than any other species.
[00:27:56.577 --> 00:27:57.498]  We are incredible.
[00:27:57.898 --> 00:28:00.221]  And we need to have a view that we're incredible and amazing.
[00:28:00.581 --> 00:28:03.725]  Not the view put out by the Bilderberg Group that the general public is trash.
[00:28:04.065 --> 00:28:05.266]  While they try to dumb us down.
[00:28:05.506 --> 00:28:12.272]  That sin against life and against true competition is an unbelievable blasphemy.
[00:28:12.552 --> 00:28:14.354]  And if you don't believe in God, that's your issue.
[00:28:14.534 --> 00:28:16.636]  I'm saying it's a blasphemy against art.
[00:28:17.594 --> 00:28:18.935]  It's a blasphemy against beauty.
[00:28:19.696 --> 00:28:21.157]  It's a blasphemy against free will.
[00:28:21.818 --> 00:28:27.863]  It is a tyrannical, authoritarian blasphemy against my soul and my very programming.
[00:28:27.923 --> 00:28:30.065]  And I have a right to self-determine against it.
[00:28:30.385 --> 00:28:32.527]  And if I'm attacked, I have a right at warfare.
[00:28:32.887 --> 00:28:38.051]  And I am in warfare, in information war, with the truth, viciously attacking my enemy.
[00:28:38.432 --> 00:28:41.214]  And I want you to join me in attacking the enemy as well.
[00:28:41.334 --> 00:28:45.798]  Because they're your enemy, one way or another, they're attacking you, whether you admit it or not.
[00:28:47.418 --> 00:28:51.441]  These people are absolutely anathema to everything good.
[00:28:54.243 --> 00:29:00.948]  I like driving by beautiful farmer's fields and seeing the beautiful rows of wheat or corn.
[00:29:01.329 --> 00:29:03.971]  I love seeing happy, beautiful, excited people.
[00:29:04.931 --> 00:29:14.819]  These globalists are the pessimists who don't believe in humanity and who think we're ugly and bad so they're making it a self-fulfilling prophecy and who are waging war against humanity because to a man and a woman, I've studied them,
[00:29:15.933 --> 00:29:19.716]  They like ugliness, and they don't like your good-looking wife.
[00:29:20.037 --> 00:29:21.418]  They don't like you if you're good-looking.
[00:29:21.638 --> 00:29:22.619]  They don't like your art.
[00:29:22.899 --> 00:29:24.220]  They don't like your healthy kids.
[00:29:24.461 --> 00:29:25.942]  They don't like you having your own wealth.
[00:29:26.302 --> 00:29:29.705]  They want it all for themselves.
[00:29:30.806 --> 00:29:32.908]  And they're not gonna stop, and they need to be smashed.
[00:29:34.089 --> 00:29:35.250]  And I mean to smash them.
[00:29:36.671 --> 00:29:41.796]  Because ideas are bulletproof and are spreading quickly right now, and we, more and more, are setting the narrative.
[00:29:43.308 --> 00:29:46.071]  And our narrative isn't perfect, but it points towards the Polestar.
[00:29:46.772 --> 00:29:47.773]  It points towards justice.
[00:29:48.194 --> 00:29:49.075]  We're trying to be good.
[00:29:50.416 --> 00:29:51.718]  And we will defeat the Globalists.
[00:29:51.758 --> 00:29:54.040]  This whole VA thing is on purpose.
[00:29:54.721 --> 00:29:55.142]  Period.
[00:29:56.203 --> 00:29:57.124]  We're on the march.
[00:29:57.605 --> 00:29:59.226]  The Empire's on the run.
[00:30:00.148 --> 00:30:02.831]  Alex Jones and the GCN Radio Network.
[00:30:07.000 --> 00:30:07.781]  I don't know what it is.
[00:30:08.021 --> 00:30:09.762]  Ralph just won't pay any attention to me.
[00:30:09.882 --> 00:30:13.825]  When he comes home from work, all he ever does is play video games and go to sleep.
[00:30:14.005 --> 00:30:15.246]  It's like I don't even exist.
[00:30:15.606 --> 00:30:17.407]  Oh Betty, that's just awful.
[00:30:17.547 --> 00:30:18.748]  Does this seem familiar?
[00:30:18.928 --> 00:30:21.510]  If the answer to this question is yes, then listen carefully.
[00:30:21.530 --> 00:30:26.854]  Toxic pesticides, GMO foods and additives, BPA plastics, contaminated water supplies,
[00:30:27.054 --> 00:30:31.980]  Many of these toxic additives are deliberately engineered to attack and weaken human masculinity.
[00:30:32.120 --> 00:30:34.583]  It's part of the eugenics population control movement.
[00:30:34.803 --> 00:30:35.284]  Look it up.
[00:30:35.504 --> 00:30:42.192]  If men are more interested in online gaming than they are in their wives, a serious population crisis is soon to follow.
[00:30:42.372 --> 00:30:47.495]  Energize the man in your life with Super Male Vitality from InfoWarsLife.com.
[00:30:47.635 --> 00:30:58.481]  It's designed to aid the body in ways that help invigorate your natural systems without artificial testosterone, completely free of GMOs, harmful additives, gluten, and is made right here in the USA.
[00:30:58.641 --> 00:31:03.264]  Get your Super Male Vitality right now at InfoWarsLife.com or call 1-888-253-3139.
[00:31:06.966 --> 00:31:14.827]  The globalists have controlled the mainstream media for a long time, but now they're expanding, making the weaponization even more vicious and deceptive.
[00:31:15.087 --> 00:31:17.168]  All the major networks are state-run.
[00:31:17.308 --> 00:31:19.948]  We are partnering this year with the NFL.
[00:31:20.008 --> 00:31:24.129]  The NFL has become a political weapon against the Second Amendment, and pushes Obamacare.
[00:31:24.369 --> 00:31:27.590]  MSNBC tells us that our children belong to the state.
[00:31:27.610 --> 00:31:34.871]  We have to break through our kind of private idea that kids belong to their parents, or kids belong to their families, and recognize that kids belong to whole communities.
[00:31:35.071 --> 00:31:39.194]  It is more important than ever to realize that we are not the alternative media.
[00:31:39.375 --> 00:31:41.076]  We are the true media.
[00:31:41.176 --> 00:31:43.758]  The establishment dinosaur press is dying.
[00:31:43.878 --> 00:31:47.521]  We are in an information war and we are losing that war.
[00:31:47.641 --> 00:31:51.765]  Join us at InfoWarsNews.com and PrisonPlanet.tv.
[00:31:51.985 --> 00:31:54.847]  Members can share their memberships with up to 11 people.
[00:31:54.947 --> 00:31:59.311]  By subscribing, you will literally be buying war bonds in the Info War
[00:31:59.591 --> 00:32:02.521]  To expand our operation in the face of the tyrants.
[00:32:02.822 --> 00:32:04.528]  Join us at PrisonPlanet.tv
[00:32:06.809 --> 00:32:10.811]  A chemical spill contaminating the water supply in nine West Virginia counties.
[00:32:10.851 --> 00:32:14.954]  This year alone, over 300,000 people in West Virginia had their drinking water contaminated.
[00:32:15.214 --> 00:32:18.616]  What are the health effects of having these drugs in our drinking water?
[00:32:18.876 --> 00:32:21.758]  It's forced medical treatment without the consent of residents.
[00:32:21.918 --> 00:32:29.283]  My friends, water filtration is one of the most basic actions you can take to protect you and your family from the harmful toxins and heavy metals in your tap water.
[00:32:29.483 --> 00:32:33.125]  On average, the county says it sprays with the glyphosate at least once a week.
[00:32:33.325 --> 00:32:37.647]  A few filters cut out the glyphosate that is found in water supplies worldwide.
[00:32:37.807 --> 00:32:43.731]  Remove pesticides, herbicides, chloramines, hydrofluorosilicic acid, sodium hexafluorosilicate.
[00:32:43.771 --> 00:32:47.573]  Fluoride is in tea, it's in coffee, it's in water, it's in bread, it's in toothpaste.
[00:32:47.713 --> 00:32:50.254]  It is our responsibility to protect our families.
[00:32:50.454 --> 00:32:51.795]  The establishment's not going to do it.
[00:32:51.955 --> 00:32:53.196]  It's time to take action.
[00:32:53.336 --> 00:32:55.037]  It's time to filter our water.
[00:32:55.157 --> 00:33:02.281]  Visit InfowarsStore.com and use promo code WATER to get 10% off their entire family of incredible products.
[00:33:02.521 --> 00:33:05.543]  If you are receiving this transmission, you are the resistance.
[00:33:29.195 --> 00:33:34.139]  Live from the Infowars.com studios, it's Alex Jones.
[00:33:39.023 --> 00:33:41.725]  We're about to go to our reporters from Bilderberg 2014.
[00:33:41.845 --> 00:33:49.592]  They have a lot of breaking news, a whole bunch of exclusive videos that really show the illegality that's going on.
[00:33:49.612 --> 00:33:54.095]  We need to get a report out on this, not just the photos and the video, because it's very newsworthy.
[00:33:55.376 --> 00:33:56.517]  That Ed Balls, the
[00:33:58.055 --> 00:34:03.137]  Shadow Chancellor, and in England, it's a complex title, but he's the Deputy Prime Minister, is what it is.
[00:34:03.157 --> 00:34:03.997]  He's like the Vice President.
[00:34:04.777 --> 00:34:12.860]  Basically, the Vice President of England is creeping into the meeting and having to show his credentials to the moron security guard people that don't know who he is.
[00:34:12.880 --> 00:34:17.902]  Because it's not enough that he has a bee around his neck and has the lanyard, you know, they want to check it.
[00:34:19.002 --> 00:34:21.103]  And so they're sitting there talking to this guy.
[00:34:22.142 --> 00:34:29.748]  And he's got all these official files in his hands, clearly going into set policy, and under multiple laws in England, it's illegal.
[00:34:31.229 --> 00:34:34.292]  And then we've got all our different acts here that make it as legal as well.
[00:34:34.572 --> 00:34:41.657]  Hillary Clinton got fined, what was it, $400,000 back in the 90s for violating the Logan Act, and they have similar laws there.
[00:34:41.737 --> 00:34:46.781]  But in England, it's in the newspapers that it looks like what he's doing is illegal, so a real investigation is heating up.
[00:34:47.282 --> 00:34:48.383]  We're going to talk about that, but
[00:34:50.253 --> 00:34:52.734]  I mean, what does he have to do, have like MI6 files officially?
[00:34:52.774 --> 00:34:54.494]  I mean, he's going on with all these files.
[00:34:55.095 --> 00:34:57.755]  It's so, I mean, they're in there setting policy, ladies and gentlemen.
[00:34:58.656 --> 00:35:01.176]  With the heads of corporations that give them political donations.
[00:35:01.197 --> 00:35:02.017]  This is outrageous.
[00:35:03.057 --> 00:35:09.999]  We're showing that footage right now of Balls doing all this.
[00:35:12.160 --> 00:35:14.721]  And again, there's a shot where he's got all the different files up against his chest.
[00:35:14.741 --> 00:35:15.681]  We'll show that in a moment.
[00:35:16.141 --> 00:35:18.082]  And I guess it's not even the security guard, that's the police.
[00:35:20.074 --> 00:35:32.901]  But we're going to also be talking again to Paul Watson coming up at the bottom of the next hour.
[00:35:34.022 --> 00:35:44.608]  But I tell you, the bureaucracy of them trying to put all of us collectively in a control grid prison to protect themselves shows how they're now in a prison as well of their own making.
[00:35:44.948 --> 00:35:48.090]  See, what you try to do to somebody else generally ends up happening to you.
[00:35:49.810 --> 00:35:52.591]  And the globalists have knowledge of how to dominate.
[00:35:52.931 --> 00:36:02.255]  They do not have long-term wisdom of, gee, is this good for my children and grandchildren and great-grandchildren, what I'm doing to humanity?
[00:36:03.696 --> 00:36:07.437]  Well, yes, I'm making my house powerful and great and big, yeah, but I look at your kids.
