[00:00:00.129 --> 00:00:01.434]  Direct from Austin.
[00:26:28.507 --> 00:26:40.604]  It's about creating a new super-Islamic threat that can menace the West to keep the defense contractors in high cotton while we go bankrupt, but more importantly, menace the United States.
[00:26:43.254 --> 00:26:46.335]  So that we can have our liberties taken in the name of being safe.
[00:26:46.755 --> 00:26:48.455]  We're being held hostage.
[00:26:48.875 --> 00:26:56.676]  The globalists are holding the gun, and the gun is ISIS, IS, Al-Qaeda, Wahhabis, Saudi Arabian scum.
[00:26:59.117 --> 00:27:05.578]  I'm not saying Saudi Arabians are scum, I'm saying ISIS, Al-Qaeda are scum.
[00:27:06.398 --> 00:27:09.178]  And you've seen their activities, you've seen their behavior.
[00:27:09.939 --> 00:27:11.759]  If that's not scum, I don't know what is.
[00:27:14.110 --> 00:27:22.633]  Remember how Secretary of Defense Panetta and others, even in briefings with officers, make them remove their sidearms and have security thrown out of the room?
[00:27:23.634 --> 00:27:29.496]  And won't give speeches to even uncommissioned officers in Iraq and Afghanistan?
[00:27:30.236 --> 00:27:36.859]  Because they're scared of them, because they know that the military by and large knows who the enemy is.
[00:27:38.559 --> 00:27:39.980]  And I think it's actually legitimate.
[00:27:40.734 --> 00:27:44.637]  That the political elite will not get around our soldier's arm now.
[00:27:45.258 --> 00:27:51.303]  You know, Saddam Hussein would walk around with 10,000 troops around him and the general public with AK-47s in the air.
[00:27:52.304 --> 00:28:04.695]  Not saying he's a good guy, just pointing out that Iraqis had more of a Second Amendment than we do under Saddam Hussein, an older CIA asset who was then flushed down the toilet after being set up, just so everybody knows.
[00:28:06.777 --> 00:28:07.237]  We then
[00:28:10.419 --> 00:28:24.084]  See the new system coming into view where the only people that are allowed to be armed is Al-Qaeda with heat-seeking missiles and artillery which they now got from US military bases and weapons caches that were just left there and that they were allowed to capture.
[00:28:25.304 --> 00:28:32.066]  ISIS was allowed to overrun Iraqi military bases built and maintained by the US and contractors.
[00:28:32.366 --> 00:28:36.728]  They were ordered to stand down and give them the weapons and the story is up on Infowars.com.
[00:28:38.823 --> 00:28:41.966]  I want to go to break and come back in the next segment and get your take on all this.
[00:28:42.026 --> 00:28:44.488]  The toll-free number is 800-259-9231.
[00:28:44.528 --> 00:28:49.272]  And you hear how good the callers are when I say first-time caller.
[00:28:49.673 --> 00:28:53.136]  We're doing first-time callers in this hour, free-for-all in the next hour.
[00:28:53.156 --> 00:28:56.178]  To quote Ted Nugent, it's a free-for-all!
[00:28:56.198 --> 00:28:56.238]  800-259-9231.
[00:29:02.742 --> 00:29:04.883]  Got me a rock and roll band, it's a free-for-all.
[00:29:05.444 --> 00:29:07.845]  I got me a radio network, it's a free-for-all.
[00:29:08.225 --> 00:29:10.327]  Promoting freedom, unapologetically.
[00:29:10.587 --> 00:29:12.708]  Thumbing our face in the tyrant's face.
[00:29:13.469 --> 00:29:14.890]  Thumbing our nose, right there.
[00:29:15.490 --> 00:29:20.273]  Letting them know we're aware of their scam, calling the fraud, blowing the whole fake paradigm to hell.
[00:29:21.034 --> 00:29:22.074]  Toll free number to join us, 800-259-9231.
[00:29:22.094 --> 00:29:22.134]  800-259-9231.
[00:29:22.154 --> 00:29:24.936]  And when you hear somebody hang up, that's your chance to call in.
[00:29:34.110 --> 00:29:36.211]  Turkish Prime Minister says he and Obama no longer talk.
[00:29:36.731 --> 00:29:38.652]  Prices of beef and bacon reach all-time high.
[00:29:39.053 --> 00:29:42.194]  Former deputy head of the Border Patrol goes public.
[00:29:42.835 --> 00:29:45.516]  It's on Infowars.com, DrudgeReport.com linked to it.
[00:29:45.536 --> 00:29:47.497]  It's in the immigration section on his site.
[00:29:48.298 --> 00:29:49.358]  It scrolled off last night.
[00:29:49.378 --> 00:29:50.719]  I want it reposted to the front page.
[00:29:51.219 --> 00:29:54.221]  He says government using immigrant children for asymmetrical warfare.
[00:29:54.981 --> 00:29:55.421]  The truth.
[00:29:55.642 --> 00:29:56.062]  Stay with us.
[00:29:57.321 --> 00:30:00.311]  We're on the march, the empire's on the run.
[00:30:01.254 --> 00:30:03.923]  Alex Jones and the GCN Radio Network.
[00:30:09.202 --> 00:30:12.924]  City of Austin tap water versus filtered City of Austin tap water.
[00:30:13.024 --> 00:30:14.225]  I didn't, I taste dirt in it.
[00:30:14.265 --> 00:30:15.346]  God knows what's in this.
[00:30:15.586 --> 00:30:19.668]  These people just sampled City of Austin tap water straight from the faucet.
[00:30:19.828 --> 00:30:25.611]  Next, we had them try a sample of tap water filtered through the ProPure G2.0 filtration system.
[00:30:25.752 --> 00:30:26.732]  That one is better.
[00:30:26.792 --> 00:30:27.773]  Tastes like nothing.
[00:30:28.073 --> 00:30:29.474]  Yep, I know what good water tastes like.
[00:30:29.514 --> 00:30:29.994]  It's good water.
[00:30:30.114 --> 00:30:35.858]  Most tap water contains added substances like fluoride, chlorine, glyphosate, and many others.
[00:30:36.099 --> 00:30:43.144]  Studies prove that these substances are linked to an assortment of major health issues, including tooth decay, lowered IQ, and even cancer.
[00:30:43.324 --> 00:30:45.866]  It tastes like you're drinking out of the lake when you're doing tap water.
[00:30:46.046 --> 00:30:53.992]  The ProPure® G2.0 filtration system removes these deadly substances, leaving only fresh-tasting, deliciously clean water.
[00:30:54.012 --> 00:30:55.113]  Okay, this is very tasty.
[00:30:55.253 --> 00:30:56.134]  It's good water.
[00:30:56.334 --> 00:30:56.775]  Refreshing?
[00:30:56.935 --> 00:30:57.235]  It's good!
[00:30:57.435 --> 00:31:01.658]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:31:01.698 --> 00:31:04.480]  Most people know that iodine deficiency has been a crisis around the world.
[00:31:19.850 --> 00:31:24.453]  Iodine is key to so many of the body's functions, especially the thyroid.
[00:31:24.834 --> 00:31:27.455]  I discovered a product being developed by Dr. Group.
[00:31:27.756 --> 00:31:32.959]  You now know it as Survival Shield True Nascent Iodine that your body can really absorb.
[00:31:33.199 --> 00:31:40.084]  Then, about a year ago, he said, listen, if you think this is powerful, I'm going to come out with rare earth, deep earth crystals.
[00:31:40.604 --> 00:31:44.367]  And the results that I personally have had have been life-changing.
[00:31:44.727 --> 00:31:45.408]  Nobody else.
[00:31:45.848 --> 00:31:49.511]  ...has got iodine based on these pure crystals, ladies and gentlemen.
[00:31:49.831 --> 00:31:58.257]  This is innovating, and the best part is, it helps fund InfoWars.com, the radio show, the TV show, the whole media operation, promoting true libertarian ideas.
[00:31:58.437 --> 00:32:02.520]  For a limited time, experience the ancient power of Survival Shield X2.
[00:32:02.720 --> 00:32:07.884]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLive.com.
[00:32:08.664 --> 00:32:10.566]  I've always believed in nutrition and herbs.
[00:32:10.906 --> 00:32:18.553]  Super Male Vitality was developed to activate your body's own natural processes, instead of using synthetic chemicals.
[00:32:18.913 --> 00:32:26.020]  Sourced from powerful organic herbs, harvested around the planet, and then concentrated for maximum potency.
[00:32:26.500 --> 00:32:30.764]  I just received my Male Vitality about three days ago, and I must say, that is some good stuff.
[00:32:31.064 --> 00:32:41.250]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate non-GMO organic super male vitality formula.
[00:32:41.710 --> 00:32:47.873]  Super male vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[00:32:48.194 --> 00:32:50.415]  I jump out of bed ready to fight these criminals every day.
[00:32:50.435 --> 00:32:54.397]  I look forward to waking up and taking my super male vitality and get the day started.
[00:32:54.577 --> 00:32:56.199]  It's not just the Supermail Vitality.
[00:32:56.519 --> 00:33:00.464]  All the products in InfoWarsLife.com are simply amazing.
[00:33:00.684 --> 00:33:07.652]  Visit InfoWarsLife.com today to secure your Supermail Vitality and other powerful products from InfoWarsLife.
[00:33:26.483 --> 00:33:29.966]  Resistance to tyrants is obedience to God.
[00:33:30.547 --> 00:33:32.348]  It's Alex Jones.
[00:33:34.410 --> 00:33:38.694]  Words like violence break the silence.
[00:33:39.435 --> 00:33:42.858]  Come crashing in, into my little world.
[00:33:43.458 --> 00:33:47.162]  Painful to me, it's right through me.
[00:33:47.722 --> 00:33:49.384]  Don't you understand?
[00:33:49.984 --> 00:33:51.386]  Oh, my little girl.
[00:33:53.643 --> 00:33:55.743]  We're live, ladies and gentlemen, with Depeche Mode bringing us in.
[00:33:56.884 --> 00:33:58.064]  I'm your host, Alex Jones.
[00:33:58.084 --> 00:34:11.307]  We're going to your phone calls here in just a few minutes after I play some of these clips, where Nancy Pelosi, if you know what you're listening to, promotes Ford Foundation liberation theology, calling the illegals pouring across little baby Jesus.
[00:34:12.687 --> 00:34:18.509]  I thought she was Ricky Bobby for a minute from Talladega Nights, and then continuing
[00:34:19.557 --> 00:34:27.842]  From a Don Salazar's article, former border agent government using immigrant children for asymmetrical warfare.
[00:34:27.882 --> 00:34:28.743]  And that's what this is.
[00:34:28.763 --> 00:34:34.747]  We're going to play part of that interview that's up on InfoWars.com and PrisonPlanet.com here in a moment.
[00:34:35.607 --> 00:34:38.089]  First off, you've heard the rave reviews from listeners.
[00:34:39.022 --> 00:34:40.984]  About the different products.
[00:34:41.004 --> 00:34:46.268]  We've only got five of them out in the last year plus because we take our time rolling these out.
[00:34:46.568 --> 00:34:49.350]  Two new products come out next week and the week after.
[00:34:50.091 --> 00:35:02.920]  But Survival Shield X2 is a quantum leap from the quantum leap in iodine supplements that the first Survival Shield that's weaker and is seaweed based.
[00:35:03.661 --> 00:35:04.982]  It's a quantum leap from that.
[00:35:05.082 --> 00:35:05.923]  It's still excellent.
[00:35:07.318 --> 00:35:12.180]  It's great for kids because it's not as strong, very palatable, inorganic palm oil base.
[00:35:12.880 --> 00:35:13.520]  All the others.
[00:35:15.001 --> 00:35:19.983]  And I mean, we've had major companies try to call up household names and try to buy us out of this.
[00:35:21.223 --> 00:35:22.344]  Because the contracts we have.
[00:35:22.584 --> 00:35:23.784]  It's happened three times now.
[00:35:24.344 --> 00:35:26.405]  Because they've tested it, they've gotten it, they've seen it.
[00:35:27.225 --> 00:35:29.066]  And we've got contracts, it's patented.
[00:35:30.507 --> 00:35:32.127]  With the company we use, it's ours.
[00:35:33.248 --> 00:35:36.349]  Look, I just dripped some on this video list page I've got here.
[00:35:37.628 --> 00:35:39.249]  And it just turned electric purple.
[00:35:39.989 --> 00:35:41.810]  If we can document cam that for the TV viewers.
[00:35:42.190 --> 00:35:43.611]  I was about to put some in water and drink it.
[00:35:43.991 --> 00:35:44.752]  Electric purple.
[00:35:45.192 --> 00:35:46.813]  All other iodine turns red or black.
[00:35:47.953 --> 00:35:49.254]  And this is red color.
[00:35:50.115 --> 00:35:51.415]  But look up pure iodine.
[00:35:51.435 --> 00:35:52.296]  It's purple, folks.
[00:35:52.736 --> 00:35:54.297]  This is the purest iodine there is.
[00:35:54.817 --> 00:35:55.257]  X2.
[00:35:55.777 --> 00:35:57.298]  Purest.
[00:35:57.538 --> 00:35:58.659]  99.999, ladies and gentlemen.
[00:35:58.979 --> 00:35:59.920]  Survival Shield X2.
[00:36:01.713 --> 00:36:04.214]  And again, I took the original nascent iodine.
[00:36:04.534 --> 00:36:06.154]  It had a detoxing effect in a month.
[00:36:06.514 --> 00:36:09.735]  So consult with your physician before you take any of this.
[00:36:10.616 --> 00:36:14.137]  And I would start with the original survival shield that's been out about a year.
[00:36:14.917 --> 00:36:18.058]  I would start with that first.
[00:36:18.478 --> 00:36:22.479]  Seven to 12,000 feet, tens of millions of years old, totally pure.
[00:36:23.740 --> 00:36:27.381]  I would personally start, check with your physician, with the regular survival shield first.
[00:36:28.479 --> 00:36:31.620]  And every person's different, and then move on to the Survival Shield X2.
[00:36:31.840 --> 00:36:33.401]  I already took some this morning.
[00:36:34.081 --> 00:36:36.642]  I'm taking my second dose now.
[00:36:37.623 --> 00:36:39.323]  See, it's red.
[00:36:41.904 --> 00:36:44.165]  Turns yellow in the water, turns purple on paper.
[00:36:46.026 --> 00:36:46.806]  Electric purple.
[00:36:47.547 --> 00:36:53.229]  Take my Supermail Vitality, and then put in the secret sauce that isn't out yet.
[00:36:55.086 --> 00:36:56.487]  Everybody's wondering about what it is.
[00:36:56.507 --> 00:36:57.668]  It may be months till this is out.
[00:36:58.028 --> 00:36:58.969]  Look at that right there.
[00:36:58.989 --> 00:37:00.731]  If you're a TV viewer, you can see this.
