[00:00:01.672 --> 00:00:02.834]  Coast to coast.
[00:26:06.195 --> 00:26:16.583]  They do not want to share it because they believe that if you give super augmentation, we're talking having a 2,000 IQ, is what they believe is going to happen.
[00:26:17.881 --> 00:26:20.304]  Carswell, Joy, all of them, and they're now open about it.
[00:26:20.824 --> 00:26:23.046]  They weren't 20 years ago when I was first warning you.
[00:26:23.447 --> 00:26:26.830]  It was in more deep DARPA documents and things that were semi-public.
[00:26:27.331 --> 00:26:36.801]  A lot of this stuff will get released by the National Federation of Scientists, and I'd cover it on air, and then it would say, the Federation of Scientists has been requested by the Department of Defense to reclassify this.
[00:26:37.816 --> 00:26:48.241]  They would send Marine Corps officers to UT, Austin, and to the Sunshine Project in uniform to demand documents back and things.
[00:26:48.281 --> 00:26:49.702]  I mean, this was in the news.
[00:26:51.663 --> 00:26:55.325]  Documents that we cover in my book that's now in an e-book.
[00:26:55.365 --> 00:26:56.746]  It's been out of print for a long time.
[00:26:56.766 --> 00:27:03.509]  9-11, the Road to Tyranny, but in there we have the shots of the documents and things where DARPA said
[00:27:06.789 --> 00:27:21.139]  First you'll have a phone, then you'll have contact lenses, then it'll be a chip, and then you'll basically merge with it, and then to bring total peace, everyone will live in tanks.
[00:27:22.489 --> 00:27:36.799]  And you'll live in virtual reality from birth to death, and it'll be an artificial programmed reality, and then we will power the computers off the human heat, and have basically these big algae tanks and things that produce the protein for the new humanoid species.
[00:27:37.380 --> 00:27:41.263]  And you're probably saying, you know, I've heard of this before, it's the Matrix.
[00:27:41.803 --> 00:27:51.090]  Yeah, folks, the Wachowski brothers are basically just made a movie about what DARPA believes they're going to do to humans.
[00:27:52.810 --> 00:28:03.378]  Now, I don't know if that's going to happen, but this was in government documents released by the Federation of American Scientists and the Sunshine Project and others.
[00:28:07.902 --> 00:28:13.106]  You know what else Sunshine Project released, that they have helicopter drone bases.
[00:28:13.706 --> 00:28:19.931]  They had this in like 1996 with the knockout gas that they estimate will kill about 11% of the people.
[00:28:21.462 --> 00:28:24.365]  The drones take off, they fly over a couple thousand feet, they spray it.
[00:28:24.785 --> 00:28:25.866]  One whiff, you're knocked out.
[00:28:26.166 --> 00:28:29.369]  But they said it'll cause fires, wrecks, and a large portion of people will just die.
[00:28:30.991 --> 00:28:35.214]  Of course, that's what was declassified, and the Marines wanted it reclassified.
[00:28:36.035 --> 00:28:41.200]  The deeper documents are those helicopters serviced by robot conveyor belts.
[00:28:41.640 --> 00:28:45.143]  Just a robot loading system loads what canisters are there.
[00:28:45.724 --> 00:28:46.244]  Nerve gas.
[00:28:47.318 --> 00:28:51.382]  There are helicopters placed all across the country with grids, with lethal nerve gas ready.
[00:28:52.844 --> 00:28:54.326]  That's who really runs our government.
[00:28:56.888 --> 00:29:02.654]  And, see, I've got all this news here to cover, and it sounds insane, but it's really happening.
[00:29:03.315 --> 00:29:05.858]  I'm giving you the rest of the story, what I'm really thinking about.
[00:29:08.951 --> 00:29:14.653]  I mean, do people really just want to go along with this elite and just think, oh, it's too extreme, that'll never happen?
[00:29:15.013 --> 00:29:15.333]  Really?
[00:29:15.613 --> 00:29:21.234]  Obamacare with death panels and the veterans put on secret death lists to not give them cancer care and things?
[00:29:22.815 --> 00:29:28.096]  And a wink-wink with the yuppies and Ezekiel Emanuel saying, yeah, go ahead, don't give them treatment, let them die.
[00:29:29.537 --> 00:29:30.557]  Don't give old people treatment.
[00:29:33.038 --> 00:29:34.658]  They're just coming out in the open with everything.
[00:29:35.865 --> 00:29:38.047]  They're going to continue until we freak out.
[00:29:38.427 --> 00:29:40.449]  What they're trying to do is just titrate the dose.
[00:29:41.169 --> 00:29:47.795]  That's how people that work with poisonous snakes, they give them a dose of the poison up and up and up and up until they can take a full dose and not die.
[00:29:48.956 --> 00:29:55.121]  Well, that can work the reverse where they give us tyranny by increment until we just end up accepting everything like the frog in the pot.
[00:29:55.521 --> 00:29:56.442]  That's what's happening.
[00:29:56.862 --> 00:29:58.243]  We're going to come back and get into the news.
[00:29:58.283 --> 00:29:58.724]  Stay with us.
[00:29:59.656 --> 00:30:02.658]  We're on the march, the empire's on the run.
[00:30:03.599 --> 00:30:06.381]  Alex Jones and the GCN Radio Network.
[00:30:10.443 --> 00:30:18.929]  You've heard about the essential qualities of iodine when it comes to your well-being, and you've read the opinions of top experts regarding this good member of the halogen family.
[00:30:19.109 --> 00:30:25.314]  Still, reports indicate that iodine is absent in sufficient amounts from the daily lives of countless people worldwide.
[00:30:26.254 --> 00:30:29.376]  Our extra-strength new nascent iodine formula is here.
[00:30:29.597 --> 00:30:30.997]  Survival Shield X2.
[00:30:31.238 --> 00:30:43.726]  Leading the way into the next generation of super high-quality nascent iodine, InfoWars Life Survival Shield X2 is derived from 200-plus million-year-old salt solutions found more than 7,000 feet below the Earth's surface.
[00:30:44.106 --> 00:30:52.112]  The result is a unique nascent iodine that is both concentrated and free of unwanted additives, genetically modified ingredients, and completely vegan.
[00:30:52.212 --> 00:30:55.614]  We even pre-screen our Survival Shield X2 iodine for radiation.
[00:30:55.854 --> 00:31:05.201]  Pure, clean, and sourced from deep within the Earth, X2 Nascent Iodine is available exclusively at InfoWarsLite.com, InfoWarsStore.com, or call 1-888-253-3139.
[00:31:10.609 --> 00:31:14.111]  The government's Department of Homeland Security is buying up loads of ammo.
[00:31:14.271 --> 00:31:18.234]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[00:31:18.554 --> 00:31:20.015]  Can you put two and two together?
[00:31:20.335 --> 00:31:25.358]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds.
[00:31:25.658 --> 00:31:27.919]  It's reasonably priced and fully legal.
[00:31:28.199 --> 00:31:29.040]  But for how long?
[00:31:29.340 --> 00:31:31.321]  Go to InfidelBodyArmor.com.
[00:31:31.541 --> 00:31:35.604]  Spelled I-N-F-I-D-E-L BodyArmor.com.
[00:31:35.964 --> 00:31:38.786]  Infidel Body Armor just won't quit.
[00:31:40.260 --> 00:31:50.724]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate non-GMO organic super male vitality formula.
[00:31:50.804 --> 00:31:57.187]  Super male vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[00:31:57.267 --> 00:31:59.508]  I jump out of bed ready to fight these criminals every day.
[00:31:59.608 --> 00:32:02.669]  I look forward to waking up and taking my super male vitality.
[00:32:02.709 --> 00:32:09.572]  Visit InfoWarsLife.com today to secure your super male vitality and other powerful products from InfoWars Life.
[00:32:10.012 --> 00:32:16.177]  Another major health threat, this one in Toledo, Ohio, where everybody in the entire city has been told not to drink the water.
[00:32:16.257 --> 00:32:18.879]  Ohio's governor declaring a state of emergency.
[00:32:18.919 --> 00:32:25.704]  Did you know that the average person uses about 80 to 100 gallons of water at home every single day?
[00:32:25.964 --> 00:32:28.826]  If there's a water emergency, will you be prepared?
[00:32:28.966 --> 00:32:31.908]  Panicked residents forming long lines throughout the day.
[00:32:31.928 --> 00:32:33.910]  We're here at a supermarket in Toledo.
[00:32:33.930 --> 00:32:36.772]  You can see the shelves empty where water once was.
[00:32:36.852 --> 00:32:42.354]  To stay safe and healthy during a crisis, you must have access to safe, clean water.
[00:32:42.574 --> 00:32:46.056]  Water which will not be available at your local grocery store.
[00:32:46.076 --> 00:32:49.057]  There's a mad dash on right now to stock up on supplies.
[00:32:49.177 --> 00:32:56.260]  The ProPure ProOne G2.0 Water Filtration System is a must-have for every modern, independently-minded household.
[00:32:56.480 --> 00:32:59.541]  Protect your family's safety during an emergency.
[00:32:59.721 --> 00:33:05.984]  Go to infowarsstore.com today to purchase your ProPure ProOne G2.0 Water Filtration System.
[00:33:06.124 --> 00:33:08.006]  Or call 1-888-253-3139.
[00:33:15.152 --> 00:33:15.792]  Big Brother.
[00:33:16.453 --> 00:33:17.474]  Mainstream media.
[00:33:18.214 --> 00:33:19.335]  Government cover-ups.
[00:33:19.976 --> 00:33:20.797]  You want answers?
[00:33:21.557 --> 00:33:22.478]  Well, so does he.
[00:33:23.119 --> 00:33:26.722]  He's Alex Jones on the GCN Radio Network.
[00:33:27.302 --> 00:33:31.386]  And now, live from Austin, Texas, Alex Jones.
[00:33:32.820 --> 00:33:33.961]  Let's make this a year of action.
[00:33:34.282 --> 00:33:35.483]  That's what most Americans want.
[00:33:35.723 --> 00:33:38.165]  Raising the debt ceiling does not increase our debt.
[00:33:38.445 --> 00:33:40.387]  Nobody is listening to your telephone calls.
[00:33:40.467 --> 00:33:41.528]  The debate is settled.
[00:33:41.828 --> 00:33:43.190]  Climate change is a fact.
[00:33:43.230 --> 00:33:52.037]  And if people can't trust not only the executive branch, but also don't trust Congress and don't trust federal judges, then we're going to have some problems.
[00:33:52.057 --> 00:33:54.540]  What difference at this point does it make?
[00:34:06.930 --> 00:34:09.113]  On Corruption.
[00:34:09.213 --> 00:34:10.335]  I'm your host Alex Jones.
[00:34:10.795 --> 00:34:20.867]  Mikkel Thelen, one of our great writers, who was living in Seattle last year, he's now moved here to work with us, received directly from someone inside government.
[00:34:22.020 --> 00:34:36.850]  The documents on a secret network of cell towers that had video, audio, a private internet network for the police, paid for by Homeland Security, that doubled as a cell phone array to steal everybody's data.
[00:34:38.671 --> 00:34:45.315]  And we reported last year that Homeland Security and the FBI were ordering people not to talk about it.
[00:34:45.936 --> 00:34:48.898]  Well, how do they order people not to talk about something that's criminal?
[00:34:50.384 --> 00:34:53.805]  And the city council and the state admitted it was illegal and then claimed they turned it off.
[00:34:54.826 --> 00:34:56.166]  So we'll go over some of those articles.
[00:34:56.226 --> 00:35:01.308]  I want to spend a few minutes with Mikhail because here's our article from last month, August 27th.
[00:35:01.328 --> 00:35:04.469]  Remember, this was from the Washington Post yesterday.
[00:35:05.069 --> 00:35:08.010]  FBI ordered police department to conceal stingray use.
[00:35:08.490 --> 00:35:11.692]  Police tell city council device used to detect IEDs.
[00:35:12.332 --> 00:35:15.593]  Well, if it's for IEDs, no, it's to grab everybody's data.
[00:35:16.952 --> 00:35:23.174]  So, Mikhail, I mean, you wrote the articles, and look, we don't care about, quote, us getting the credit, but they're supposed to do that.
[00:35:24.395 --> 00:35:31.338]  And that's what the, you know, just like we said millions could die from Ebola because virologists were saying it a month ago, now it's in the news this week in the New York Times.
[00:35:31.778 --> 00:35:41.822]  Just like three weeks before it was in the New York Times, we went down with video cameras, showed the emergency manager in a major city down in the Texas border with Mexico, McAllen,
[00:35:42.858 --> 00:35:48.865]  Folks showed the buses with the illegals, them being given the vouchers, and it took three weeks to get mainstream news to admit it.
[00:35:49.826 --> 00:35:53.770]  The government premeditatedly is bringing them in, advertising to get them here.
[00:35:54.711 --> 00:35:55.352]  We broke that.
[00:35:56.926 --> 00:35:58.166]  And we continue to break it.
[00:35:58.286 --> 00:35:59.326]  They don't want you to know.
[00:35:59.626 --> 00:36:07.048]  And the issue here is, the mainstream media knows all this stuff, and their job is to lie to you, and to keep you from knowing it.
[00:36:07.288 --> 00:36:09.968]  And then once it finally breaks, remember CBS News last week?
[00:36:10.348 --> 00:36:11.129]  I made a big deal out of it.
[00:36:11.149 --> 00:36:17.490]  It was like, oh, this FBI agent says the towers must be hackers, but the police aren't investigating.
[00:36:17.790 --> 00:36:23.191]  Big cell phone towers, and hidden cell phone arrays, and property owners are saying, what is this?
