[00:00:00.993 --> 00:00:03.859]  Coast to Coast, direct from Austin.
[00:24:34.027 --> 00:24:37.969]  And I'll be handing the baton to them in the second and third hour today.
[00:24:37.989 --> 00:24:42.252]  I'll be hosting all the shows coming up next week back in studio.
[00:24:42.852 --> 00:24:47.175]  But I think it's great to get some of the other hosts in here because I think they do just as good a job as I do.
[00:24:47.195 --> 00:24:48.476]  In some cases even better.
[00:24:48.736 --> 00:24:52.358]  David Knight's got really painful but also powerful news.
[00:24:53.019 --> 00:24:54.400]  Dealing with suffocating babies.
[00:24:55.320 --> 00:25:06.648]  The government's latest evil because if they can set the precedent to do that with premature babies and go, oh, it's bioethics, it's for research, you know, we're shooting black people up with syphilis, it's for research too.
[00:25:07.648 --> 00:25:11.231]  Then, oh, it's just abortion, it's not killing a baby, it's just infanticide.
[00:25:12.211 --> 00:25:13.412]  Then they can get away with anything.
[00:25:13.452 --> 00:25:18.516]  So, you know, you've heard about them heating hospitals with burned babies and killing babies out of the womb.
[00:25:18.536 --> 00:25:19.837]  Well, how about suffocating babies?
[00:25:19.857 --> 00:25:21.518]  How about cutting off their oxygen?
[00:25:21.878 --> 00:25:24.880]  You or I do that, we go to prison and we should, but when the loving government does it.
[00:25:25.919 --> 00:25:26.920]  Oh, then it's okay.
[00:25:27.920 --> 00:25:30.361]  So, again, that is coming up.
[00:25:31.202 --> 00:25:36.584]  Now, getting back to this article on InfoWars.com, Holder to create homegrown terrorism task force.
[00:25:37.164 --> 00:25:38.045]  Well, let me give you a news flash.
[00:25:38.065 --> 00:25:38.605]  They've already done it.
[00:25:39.786 --> 00:25:43.747]  And the Viper teams and the TSA are to be the little federal minders.
[00:25:45.668 --> 00:25:46.969]  And they're moving to arm them now.
[00:25:47.029 --> 00:25:50.911]  It's already happened with the Viper teams a decade ago or more.
[00:25:52.074 --> 00:25:56.078]  And then it's locally trained special units of police who get extra pay.
[00:25:56.579 --> 00:25:58.441]  So everyone scrambles to want to be part of that.
[00:25:58.881 --> 00:26:05.608]  These special event police were first just the SWAT teams, now it's basically half the force in major cities like Boston, New York.
[00:26:07.249 --> 00:26:16.693]  And this is the federalization of police and the new target, Holder, you can go watch the video report at Infowars.com, Holder says it shouldn't be overseas and shouldn't be al-Qaeda.
[00:26:17.293 --> 00:26:19.234]  Just what the secret documents said six years ago.
[00:26:19.754 --> 00:26:21.075]  You guessed it, it's who?
[00:26:21.275 --> 00:26:21.815]  Veterans?
[00:26:23.260 --> 00:26:27.221]  Gun owners, tea partiers, because they're with who?
[00:26:28.101 --> 00:26:28.701]  Al-Qaeda!
[00:26:28.741 --> 00:26:30.401]  Now the White House is really with Al-Qaeda.
[00:26:30.421 --> 00:26:34.442]  60 plus percent of the force attacking Assad for three plus years is Al-Qaeda.
[00:26:34.842 --> 00:26:36.582]  It's on record, but it's public, but it doesn't matter.
[00:26:37.022 --> 00:26:37.363]  No, no, no.
[00:26:37.723 --> 00:26:39.483]  I'm a libertarian constitutionalist gun owner.
[00:26:39.723 --> 00:26:43.124]  So see, I'm a suspect now with Al-Qaeda, yes.
[00:26:43.944 --> 00:26:46.924]  And I've also got Keebler Elves in my pocket.
[00:26:47.484 --> 00:26:50.645]  And I rode to work today on a unicorn and
[00:26:52.520 --> 00:26:55.742]  When I go to the bathroom, folks, potpourri comes out.
[00:26:55.822 --> 00:26:58.304]  I mean, I don't mean to be gross here, but this is pure BS.
[00:26:58.845 --> 00:27:01.667]  And everybody knows it, but we need to call these scum out.
[00:27:01.707 --> 00:27:09.252]  Because it's meant to be over the top, but the general public goes, well, it's over the top, it must be true, and then the cops are just, get up against the wall, you might be one of them.
[00:27:09.332 --> 00:27:09.733]  I mean, it's just...
[00:27:10.473 --> 00:27:12.114]  No, I reject it, okay?
[00:27:12.154 --> 00:27:14.675]  I don't use the drugs the government ships in, on record.
[00:27:15.196 --> 00:27:18.477]  I'm not involved in all the government corruption, all the corporate corruption.
[00:27:18.918 --> 00:27:19.718]  I'm not guilty.
[00:27:19.798 --> 00:27:21.199]  I'm innocent until proven guilty.
[00:27:21.539 --> 00:27:25.081]  Not innocent until I'm proven a collectivist, progressive slave.
[00:27:26.102 --> 00:27:28.323]  You people are the ones involved in all the weirdness.
[00:27:28.663 --> 00:27:31.504]  I mean, look at Akron and all these navigator groups they've got.
[00:27:31.545 --> 00:27:33.926]  Of course we predicted they'd be engaged in all these new crimes.
[00:27:34.704 --> 00:27:42.708]  And now it turns out in every major city, the Navigators are just stealing money, stealing IDs, stealing... I mean, it's just, it's a criminal group, folks.
[00:27:44.329 --> 00:27:46.430]  And criminals get off on doing bad things.
[00:27:46.470 --> 00:27:50.312]  They get off on releasing a deserter, and releasing five terrorists.
[00:27:50.372 --> 00:27:56.155]  They get off on teaching kids that, you know, and showing five-year-olds in public schools two men French-kissing.
[00:27:57.335 --> 00:27:59.997]  A normal person just doesn't want to corrupt a kid.
[00:28:00.899 --> 00:28:02.765]  With heterosexual or homosexual stuff.
[00:28:03.708 --> 00:28:05.553]  They're deviant, ladies and gentlemen.
[00:28:07.435 --> 00:28:17.363]  I never get sick of camping, never get sick of fishing, never get tired of hanging out with my buddies and laughing, never get tired of, you know, beautiful women, you know, looking at them, admiring them.
[00:28:18.324 --> 00:28:19.545]  I just like normal stuff.
[00:28:19.645 --> 00:28:30.954]  Never get tired of the Caribbean, never get tired of the sun, never get tired of enchiladas, never get tired of playing with my children, never get tired of beautiful art, never get tired of great weather, never get tired of being honorable.
[00:28:31.455 --> 00:28:33.877]  Just, just, I'm not into screwed up things.
[00:28:34.881 --> 00:28:35.261]  They are.
[00:28:35.882 --> 00:28:36.743]  And they're coming after us.
[00:28:37.184 --> 00:28:38.125]  They're saying we're Al-Qaeda.
[00:28:38.725 --> 00:28:42.630]  And if we roll over and let them say we're Al-Qaeda when they publicly run Al-Qaeda, then we deserve what we get.
[00:28:43.760 --> 00:28:50.923]  Attorney General Eric Holder unveiled his plan to create a new Justice Department task force this week, which will focus on the threat of homegrown terrorism.
[00:28:51.423 --> 00:28:57.085]  In the video posted on the department's website Monday, which we have linked, but I want you guys to go get it, I want to play that.
[00:28:57.745 --> 00:29:00.146]  I don't know why we didn't embed it, but for whatever reason.
[00:29:00.486 --> 00:29:05.268]  In the video posted on the department's website Monday, Holder, in fact just call Watson, ask him to link to it.
[00:29:05.668 --> 00:29:09.569]  Holder argued that the focus on terrorism should return to the U.S.
[00:29:09.669 --> 00:29:11.130]  as opposed to remaining overseas.
[00:29:12.486 --> 00:29:23.095]  We face an escalating danger from self-radicalized individuals on our own borders, Holder said, as the nature of the threat we face evolves and includes the possibility of individual radicalization via the Internet.
[00:29:23.135 --> 00:29:25.096]  See, the Internet and free speech is terrorism now.
[00:29:26.177 --> 00:29:29.840]  It is critical that we return our focus to potential extremists here at home.
[00:29:30.761 --> 00:29:33.543]  We're going to come back and finish this and then get to...
[00:29:35.214 --> 00:29:38.140]  The special information is really incredible with babies.
[00:29:38.541 --> 00:29:44.754]  You know, I say cutting off oxygen to babies in the neonatal unit, I think that's terrorism.
[00:29:45.970 --> 00:29:50.492]  Promoting George Washington and private property and the family and guns is not terrorism.
[00:29:50.732 --> 00:29:58.196]  But to scumbag criminal filth it is, who wants to indict our guest, Dr. Pachinik, because he comes on the show.
[00:29:58.836 --> 00:30:01.837]  We're on the march, the empire's on the run.
[00:30:02.758 --> 00:30:05.439]  Alex Jones and the GCN Radio Network.
[00:30:09.935 --> 00:30:10.716]  I don't know what it is.
[00:30:10.956 --> 00:30:12.697]  Ralph just won't pay any attention to me.
[00:30:12.818 --> 00:30:16.761]  When he comes home from work, all he ever does is play video games and go to sleep.
[00:30:16.941 --> 00:30:18.182]  It's like I don't even exist.
[00:30:18.543 --> 00:30:20.344]  Oh Betty, that's just awful.
[00:30:20.484 --> 00:30:21.685]  Does this seem familiar?
[00:30:21.845 --> 00:30:24.468]  If the answer to this question is yes, then listen carefully.
[00:30:24.588 --> 00:30:29.832]  Toxic pesticides, GMO foods and additives, BPA plastics, contaminated water supplies.
[00:30:30.032 --> 00:30:34.917]  Many of these toxic additives are deliberately engineered to attack and weaken human masculinity.
[00:30:35.057 --> 00:30:37.499]  It's part of the eugenics population control movement.
[00:30:37.739 --> 00:30:38.199]  Look it up.
[00:30:38.439 --> 00:30:45.121]  If men are more interested in online gaming than they are in their wives, a serious population crisis is soon to follow.
[00:30:45.301 --> 00:30:50.423]  Energize the man in your life with Super Male Vitality from InfoWarsLife.com.
[00:30:50.563 --> 00:30:58.685]  It's designed to aid the body in ways that help invigorate your natural systems without artificial testosterone, completely free of GMOs, harmful additives,
[00:30:58.905 --> 00:31:01.430]  Gluten and is made right here in the USA.
[00:31:01.570 --> 00:31:06.198]  Get your super male vitality right now at infowarslife.com or call 1-888-253-3139.
[00:31:09.921 --> 00:31:13.942]  A chemical spill contaminating the water supply in nine West Virginia counties.
[00:31:13.962 --> 00:31:18.124]  This year alone, over 300,000 people in West Virginia had their drinking water contaminated.
[00:31:18.344 --> 00:31:21.745]  What are the health effects of having these drugs in our drinking water?
[00:31:21.985 --> 00:31:24.886]  It's forced medical treatment without the consent of residents.
[00:31:25.046 --> 00:31:32.369]  My friends, water filtration is one of the most basic actions you can take to protect you and your family from the harmful toxins and heavy metals in your tap water.
[00:31:32.609 --> 00:31:36.270]  On average, the county says it sprays with the glyphosate at least once a week.
[00:31:36.510 --> 00:31:40.772]  Few filters cut out the glyphosate that is found in water supplies worldwide.
[00:31:40.932 --> 00:31:46.873]  Remove pesticides, herbicides, chloramines, hydrofluorosilicic acid, sodium hexafluorosilicate.
[00:31:46.913 --> 00:31:50.935]  Fluoride is in tea, it's in coffee, it's in water, it's in bread, it's in toothpaste.
[00:31:50.975 --> 00:31:53.375]  It is our responsibility to protect our families.
[00:31:53.576 --> 00:31:54.936]  The establishment's not going to do it.
[00:31:55.076 --> 00:31:56.296]  It's time to take action.
[00:31:56.456 --> 00:31:58.097]  It's time to filter our water.
[00:31:58.277 --> 00:32:05.445]  Visit Infowarsstore.com and use promo code WATER to get 10% off their entire family of incredible products.
[00:32:05.665 --> 00:32:06.887]  Or call toll free at 888-253-3139.
[00:32:10.697 --> 00:32:12.438]  Hi, I'm Dr. Edward Group.
[00:32:12.979 --> 00:32:19.943]  It took me 20 years of searching the globe to find the deposit of the highest purity iodine available.
[00:32:20.403 --> 00:32:30.830]  The new Survival Shield X2 is mined from 7,000 to 10,000 feet below the earth in pristine, environmentally clean conditions.
[00:32:31.231 --> 00:32:40.477]  The iodine crystals we use are extracted from an ancient 300 million plus year old deposit deep in the earth.
[00:32:41.197 --> 00:32:44.619]  It's the strongest nascent iodine on the market today.
[00:32:45.259 --> 00:32:48.681]  It delivers 650 micrograms per drop.
[00:32:49.021 --> 00:32:50.582]  Experience the new formula.
[00:32:51.082 --> 00:32:53.043]  Experience the ancient purity.
[00:32:53.644 --> 00:32:54.944]  Shield your family.
[00:32:54.984 --> 00:32:56.365]  Survival Shield X2.
[00:32:56.805 --> 00:32:58.846]  Available now at Infowarslife.com.
[00:32:59.967 --> 00:33:03.929]  X2 from Infowarslife.com or call toll free 888-253-3139.
[00:33:21.312 --> 00:33:23.435]  Waging war on corruption.
[00:33:23.455 --> 00:33:25.337]  It's Alex Jones.
[00:33:35.097 --> 00:33:35.957]  Yeah, I heard Alex at the bar.
[00:34:00.734 --> 00:34:03.856]  He was claiming he was gonna, you know, shoot the governor or something.
[00:34:04.437 --> 00:34:05.358]  Let's get one thing straight.
[00:34:05.738 --> 00:34:07.319]  I don't have any illegal weapons.
