[00:00:00.029 --> 00:00:01.410]  Direct from Austin.
[00:26:16.157 --> 00:26:19.499]  AP, the establishment, thought they would write a good whitewash.
[00:26:19.940 --> 00:26:33.569]  If you go to the front page of DrugsReport.com, which will punch up for TV viewers, you can see the people coming in with diseases, tuberculosis, measles, mumps, rubella, with leprosy.
[00:26:34.250 --> 00:26:35.090]  I mean, it is on.
[00:26:37.009 --> 00:26:45.451]  The absolute total dregs of collapsing Caribbean and Latin America are surging in right now.
[00:26:45.471 --> 00:26:51.833]  And we have breaking videos and exclusives up on InfoWars.com chronicling that.
[00:26:52.373 --> 00:26:54.273]  The hard drives have been destroyed now.
[00:26:54.933 --> 00:26:57.774]  Congress was told that the emails had been deleted.
[00:26:59.665 --> 00:27:03.206]  With Obama and the head of the IRS and the hundreds of meetings they were having.
[00:27:03.726 --> 00:27:06.887]  Now we learn when Congress said, fine, give us the hard drives to restore them.
[00:27:07.487 --> 00:27:09.668]  Oh, the hard drives were destroyed.
[00:27:09.808 --> 00:27:10.108]  Yes.
[00:27:11.148 --> 00:27:18.550]  I know nothing, nothing to quote Sergeant Schultz from Hogan's Heroes, but this is no slapstick comedy.
[00:27:20.131 --> 00:27:22.291]  IRS lowest learner emails likely gone forever.
[00:27:22.451 --> 00:27:26.332]  ISSA says emails don't just disappear.
[00:27:27.153 --> 00:27:27.953]  Ladies and gentlemen,
[00:27:29.235 --> 00:27:31.017]  It's all saved by the NSA.
[00:27:31.437 --> 00:27:33.139]  And I talked about this years ago, now it's happening.
[00:27:33.439 --> 00:27:42.888]  People are trying to subpoena NSA records to show that they were on the phone at this time, or that they were at this place this time, and they're declaring national security.
[00:27:43.369 --> 00:27:52.498]  So even though these systems can prove you're innocent, it's only going to be used to frame you, or set you up, or track you, or to predict the future of mass movements.
[00:27:53.905 --> 00:27:55.626]  To then game the entire system.
[00:27:56.046 --> 00:27:58.888]  It is not going to be used to empower humanity.
[00:27:58.928 --> 00:27:59.509]  Understand that.
[00:28:01.230 --> 00:28:04.732]  Pelosi says she's unconcerned about the missing emails.
[00:28:06.514 --> 00:28:08.575]  And the Wall Street Journal says the obvious.
[00:28:09.596 --> 00:28:11.057]  No, they didn't say the sky was blue.
[00:28:11.277 --> 00:28:12.458]  It's more obvious than that.
[00:28:13.218 --> 00:28:14.999]  They say it's worse than Watergate.
[00:28:15.139 --> 00:28:15.540]  Really?
[00:28:16.841 --> 00:28:17.141]  Really?
[00:28:17.201 --> 00:28:18.622]  You think it's worse than Watergate?
[00:28:21.738 --> 00:28:23.140]  It's about a thousand times worse.
[00:28:23.801 --> 00:28:27.545]  The government shipped guns into Mexico to kill people to blame the Second Amendment.
[00:28:30.048 --> 00:28:32.872]  The government is funding Al-Qaeda publicly worldwide.
[00:28:37.213 --> 00:28:39.254]  Let's look at some of the InfoWars.com stories.
[00:28:39.294 --> 00:28:41.255]  I'm going to get into the really hardcore news when we come back.
[00:28:41.415 --> 00:28:42.535]  Gallup, again I mentioned this.
[00:28:42.595 --> 00:28:45.036]  Congress approval rating sinks to new historic low.
[00:28:45.056 --> 00:28:45.656]  Steve Watson.
[00:28:46.317 --> 00:28:48.217]  USMilitaryBlocksInfoWars.com.
[00:28:49.198 --> 00:28:51.859]  Are you a dumbass or mad as hell?
[00:28:51.979 --> 00:28:53.799]  Very important video to help wake people up.
[00:28:54.320 --> 00:28:55.560]  Up at InfoWars.com.
[00:28:56.100 --> 00:28:56.761]  BLS.
[00:28:57.301 --> 00:28:59.942]  Americans on average sleep twice as many hours as they work.
[00:29:01.308 --> 00:29:05.030]  Google the new bank rollover Bitcoin and banks.
[00:29:05.110 --> 00:29:06.351]  It's Internet revolution.
[00:29:06.991 --> 00:29:09.153]  And the article I agree with says it isn't Bitcoin.
[00:29:09.633 --> 00:29:12.034]  It's going to be Google Wallet, folks, that dominates.
[00:29:12.074 --> 00:29:14.376]  But the age of digital currency is here.
[00:29:14.796 --> 00:29:17.077]  Look out for a global tax on it, like Tobin.
[00:29:17.778 --> 00:29:19.639]  Megan Kelly confronts Dick Cheney.
[00:29:20.099 --> 00:29:22.281]  History has proven you were wrong on Iraq.
[00:29:22.721 --> 00:29:24.882]  We're going to play that video.
[00:29:24.902 --> 00:29:27.504]  25 shocking facts about the Earth's dwindling water resources.
[00:29:28.914 --> 00:29:31.778]  That's surface water, not deep earth water, but we're gonna get into that.
[00:29:34.322 --> 00:29:39.170]  So that's just some of the news up on InfoWars.com and PrisonPlanet.com.
[00:29:41.089 --> 00:29:50.975]  Now this is a very important article that ties into immigration and it ties into the Texas situation with two men arrested in Texas on terrorism charges in Austin.
[00:29:51.655 --> 00:29:52.496]  In North Austin.
[00:29:53.276 --> 00:29:56.518]  And I'm gonna tie that in to some other key intel.
[00:29:56.558 --> 00:29:56.898]  Straight ahead.
[00:29:56.918 --> 00:29:57.419]  We're on the march.
[00:29:57.779 --> 00:29:59.380]  The empire's on the run.
[00:30:00.320 --> 00:30:03.002]  Alex Jones and the GCN Radio Network.
[00:30:07.105 --> 00:30:08.986]  I've always believed in nutrition and herbs.
[00:30:09.326 --> 00:30:17.271]  Super Male Vitality was developed to activate your body's own natural processes, instead of using synthetic chemicals.
[00:30:17.371 --> 00:30:24.654]  Sourced from powerful organic herbs, harvested around the planet, and then concentrated for maximum potency.
[00:30:24.915 --> 00:30:29.197]  I just received my Male Vitality about three days ago, and I must say, that is some good stuff.
[00:30:29.517 --> 00:30:39.681]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate non-GMO organic super male vitality formula.
[00:30:40.142 --> 00:30:46.304]  Super male vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[00:30:46.624 --> 00:30:48.845]  I jump out of bed ready to fight these criminals every day.
[00:30:48.865 --> 00:30:52.827]  I look forward to waking up and taking my super male vitality and get the day started.
[00:30:53.007 --> 00:30:54.609]  It's not just the super male vitality.
[00:30:54.950 --> 00:30:58.896]  All the products in InfoWarsLife.com are simply amazing.
[00:30:59.116 --> 00:31:06.066]  Visit InfoWarsLife.com today to secure your super male vitality and other powerful products from InfoWarsLife.
[00:31:07.014 --> 00:31:13.116]  General, what do you think about the FBI saying that there's a terror alert on Monday about a potential forfeiture situation?
[00:31:13.136 --> 00:31:16.476]  The police are shoving people, shoving Alex, shoving the crowd.
[00:31:16.576 --> 00:31:17.997]  Here we go, folks, I'm being assaulted!
[00:31:18.017 --> 00:31:24.438]  Whether it's the radio show, the news websites, documentary films, or the nightly news, InfoWars is the tip of the spear.
[00:31:24.578 --> 00:31:30.460]  Is this another false flag stage attack to take our civil liberties and put more homeless in security by sticking our hands down on the streets?
[00:31:30.620 --> 00:31:34.382]  It's up to us to set brush fires in the minds of men and women everywhere.
[00:31:34.582 --> 00:31:37.463]  And that's what PrisonPlanet.TV is designed to do.
[00:31:37.483 --> 00:31:45.667]  If you watch, the Assad regime is going to be blamed or accused of using chemical weapons against the so-called rebels.
[00:31:45.927 --> 00:31:47.968]  What we see now is a war against reality.
[00:31:48.028 --> 00:31:49.069]  It's a war against the truth.
[00:31:49.429 --> 00:31:58.195]  It's more vital than ever that supporters of freedom become members of PrisonPlanet.tv and share their membership with up to 11 friends and family.
[00:31:58.395 --> 00:32:00.837]  Visit InfoWarsNews.com today.
[00:32:01.037 --> 00:32:05.340]  Become a member, share your membership, and help take the info war to the next level.
[00:32:07.483 --> 00:32:09.264]  Hi, I'm Dr. Edward Grew.
[00:32:09.785 --> 00:32:16.749]  It took me 20 years of searching the globe to find the deposit of the highest purity iodine available.
[00:32:17.209 --> 00:32:27.636]  The new Survival Shield X2 is mined from 7,000 to 10,000 feet below the earth in pristine, environmentally clean conditions.
[00:32:28.057 --> 00:32:37.263]  The iodine crystals we use are extracted from an ancient 300 million plus year old deposit deep in the earth.
[00:32:38.003 --> 00:32:41.424]  It's the strongest nascent iodine on the market today.
[00:32:42.064 --> 00:32:45.485]  It delivers 650 micrograms per drop.
[00:32:45.825 --> 00:32:47.386]  Experience the new formula.
[00:32:47.886 --> 00:32:49.867]  Experience the ancient purity.
[00:32:50.447 --> 00:32:51.747]  Shield your family.
[00:32:51.787 --> 00:32:53.188]  Survival Shield X2.
[00:32:53.608 --> 00:32:55.648]  Available now at InfoWarsLife.com.
[00:32:56.769 --> 00:33:00.750]  X2 from InfoWarsLife.com or call toll free 888-253-3139.
[00:33:18.393 --> 00:33:26.117]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[00:33:41.181 --> 00:33:50.244]  So going back to what I was talking about earlier, the globalist attempt to suppress information, if we respond to it, almost always blows up in their face.
[00:33:51.204 --> 00:33:57.126]  All their attempts over the years to discredit Matt Drudge and DrudgeReport.com has made it the number one news aggregate site in the world.
[00:33:58.373 --> 00:34:19.711]  The Pentagon under Clinton's attempt to ban InfoWars.com and my films back in 1999 literally tripled my audience overnight by word of mouth and sales of the film exploded and we noticed almost every order was Marines and Army people or their families ordering the film that they were told they couldn't see.
[00:34:22.421 --> 00:34:43.396]  Literally, I can track what put us financially on the map to expand from it being just myself and Buckley Hammond, my cousin, part-time helping me, along with Mike Hanson, my cameraman, part-time helping me, in 1999 to 50-plus crew members reaching 20 million people a day.
[00:34:43.856 --> 00:34:47.179]  It was the Pentagon trying to censor us.
[00:34:48.604 --> 00:34:52.106]  And now they're doing it again and we're seeing surges of traffic.
[00:34:53.187 --> 00:34:55.928]  Because when people can't get on something, they want on it.
[00:34:58.950 --> 00:35:00.751]  And people ask the question, well then why do they do that?
[00:35:00.831 --> 00:35:04.914]  Because the control freaks always think they can dominate everybody.
[00:35:04.954 --> 00:35:08.276]  But what happens when you try to put a beach ball on the bottom of the pool?
[00:35:09.156 --> 00:35:12.098]  You might be able to fight to get it down to the bottom.
[00:35:13.299 --> 00:35:16.361]  But what happens once you get it six, seven feet under the water and then let it go?
[00:35:17.705 --> 00:35:19.666]  It explodes upward.
[00:35:21.007 --> 00:35:28.631]  That's why good men and women have to fight tyranny, is to create the magical animating contest.
[00:35:28.731 --> 00:35:36.495]  It is in the contest that we grow stronger, that we learn the enemy, that we show people the example of choice.
[00:35:37.556 --> 00:35:45.320]  Good people have laid down for so long and done whatever the corrupt social engineers have said, that the public didn't even know that there were options.
[00:35:49.346 --> 00:35:54.511]  But military personnel warned me about urban warfare drills for gun confiscation.
[00:35:56.193 --> 00:35:59.156]  I went out, videotaped it, exposed it.
[00:36:02.199 --> 00:36:04.882]  The Marines then, along with Clinton, got me fired.
[00:36:05.722 --> 00:36:07.905]  But I'd already started a syndicated radio show out of my house.
[00:36:09.482 --> 00:36:10.623]  Oh, I forgot the rest of the story.
[00:36:11.143 --> 00:36:22.210]  When that blew up in their face, they called me into the general manager's office at the FM, where I was number one in town, and they said, we don't care if you're bringing a lot of money here, we don't care if you're bringing in top ratings.
[00:36:22.991 --> 00:36:29.895]  We've been told from the national level, the owners of Shamrock Communication, that political strings have been pulled, and they're getting a lot of heat.
