[00:00:00.823 --> 00:00:10.784]  4438.
[00:24:28.405 --> 00:24:44.649]  Folks, they're taking all the homeland security money, and I mean almost all of it, and they're federalizing cities, they're giving armored vehicles to police, high-tech radar that gives a crisp, black-and-white image of the inside of your house and everything you're doing, hover drones, manned FBI aircraft,
[00:24:45.688 --> 00:24:50.313]  A giant $6.3 billion a year forced injection bureaucracy.
[00:24:50.813 --> 00:24:57.261]  Dozens of level 4 bio weapons labs be built in major cities with incredibly dangerous pathogens being developed.
[00:24:58.147 --> 00:25:06.553]  Just wall-to-wall corruption, face-scanning cameras that scan your car, your face, your license plate, and they admit it's, quote, for military occupation.
[00:25:06.793 --> 00:25:08.314]  The end of posse comitatus.
[00:25:08.354 --> 00:25:13.618]  They say they're going to put troops on the streets and troops in the factories, but the border stays open.
[00:25:13.678 --> 00:25:18.801]  This is textbook martial law right out of the textbooks, people.
[00:25:19.401 --> 00:25:20.082]  I have read
[00:25:21.144 --> 00:25:22.986]  Swiss Army Field Manuals, U.S.
[00:25:23.046 --> 00:25:29.351]  Army Field Manuals, where they describe fighting tyranny, fighting dictators, what dictators do, what they set up.
[00:25:30.272 --> 00:25:31.433]  Folks, it's happening!
[00:25:31.553 --> 00:25:37.077]  It's the exact thing with added templates, overlaid with high technology.
[00:25:37.217 --> 00:25:39.319]  It is unbelievable!
[00:25:39.339 --> 00:25:43.903]  Oh, I mean, I just... Oh, man.
[00:25:44.043 --> 00:25:45.224]  And then they've got this, uh...
[00:25:46.303 --> 00:25:50.446]  Talibis fighters, if I'm pronouncing that right, accused of lawlessness.
[00:25:50.526 --> 00:26:01.053]  Elements of Ahmed Chabais' Pentagon-backed army have been accused of, by American troops, of lawlessness.
[00:26:01.093 --> 00:26:03.054]  So that's the American Troops London Telegraph.
[00:26:03.094 --> 00:26:05.896]  It's also MSNBC, ONINFOWARS.COM.
[00:26:06.857 --> 00:26:10.700]  Elements of Ahmed Karzai's, they've got all these different ways to pronounce his name.
[00:26:12.269 --> 00:26:18.591]  Ahmad Karzai of Chalibai, Pentagon's backed army have been accused by American troops of lawlessness.
[00:26:18.711 --> 00:26:22.471]  Now he was convicted for 300 million of bank theft, okay?
[00:26:23.172 --> 00:26:26.812]  He was first a secret police lieutenant in Iran under the Shah.
[00:26:26.832 --> 00:26:27.432]  This is a fact.
[00:26:28.113 --> 00:26:28.193]  U.S.
[00:26:28.233 --> 00:26:38.075]  Marine Station in the southern city of Nazarai complained that they have been ordered to hand assault rifles taken from groups of looters and remnants of the old regime to members of Mr.
[00:26:41.638 --> 00:26:44.103]  You can imagine it's a bit of a heartbreaker, said a sergeant.
[00:26:44.424 --> 00:26:45.225]  We take the weapons.
[00:26:46.005 --> 00:26:48.486]  of a lot of hand them over to these guys.
[00:26:48.827 --> 00:27:06.036]  Mr. Chalibai, the former banker favored by the Pentagon to lead the post-Saddam Iraq, has left his headquarters in the old Iraq City army base of Erb, where more than 600 of his fighters were stationed to set himself up in Baghdad, while many of his men are Iraqi exiles trained by the Americans.
[00:27:06.096 --> 00:27:08.137]  Others have been hired since the war ended.
[00:27:08.557 --> 00:27:11.218]  Local police say young men hired for $200 each have been
[00:27:15.279 --> 00:27:21.701]  Tearing through the streets in pickup trucks, carrying assault rifles, chanting pro slogans.
[00:27:21.861 --> 00:27:24.382]  Some say they have been stealing cars at gunpoint.
[00:27:25.623 --> 00:27:27.143]  And our troops are complaining.
[00:27:27.223 --> 00:27:28.604]  They don't like being part of this.
[00:27:28.784 --> 00:27:32.145]  They don't like when a little Iraqi kid comes up with half their leg blown off.
[00:27:32.565 --> 00:27:35.466]  You know, a five-year-old who stepped on a landmine.
[00:27:35.826 --> 00:27:37.407]  They hate not giving them aid.
[00:27:37.427 --> 00:27:38.767]  But they've been complaining.
[00:27:39.187 --> 00:27:40.608]  And they were getting censured for it.
[00:27:41.974 --> 00:27:57.687]  So, Americans do, our troops, a lot of them are good people, do have good hearts, but they're not allowed to take care of the people, they're not allowed to do this, and they've got this criminal, this secret police guy, this bank robber, running Iraq and is the designate heir setting up the dictatorship.
[00:27:59.780 --> 00:28:13.391]  Also, the CIA got caught claiming that the mobile trucks or bio-weapons labs, turns out, the Iraqis have the receipts where they bought them from the British in the Iran-Iraq War for pumping up hydrogen surveillance blimps, which our own government has.
[00:28:14.051 --> 00:28:15.933]  Even buys the British systems from the British.
[00:28:15.953 --> 00:28:16.754]  They make some of the best.
[00:28:17.054 --> 00:28:18.955]  The Iraqis also bought some Russian systems.
[00:28:20.897 --> 00:28:22.738]  And, it turns out that was a lie.
[00:28:22.778 --> 00:28:25.260]  All the other lies about the nuclear parts from Africa.
[00:28:25.280 --> 00:28:27.462]  It turned out that was totally made up, just manufactured.
[00:28:28.268 --> 00:28:37.970]  The so-called nuclear plant parts that actually would fill, you know, giant complexes of buildings were supposedly buried under a rose bush.
[00:28:38.331 --> 00:28:43.652]  Turns out that's all fake, so the CIA's pulled that off of their website, citing security.
[00:28:43.672 --> 00:28:44.532]  That's from Reuters.
[00:28:45.612 --> 00:28:46.593]  Here's another article.
[00:28:46.613 --> 00:28:48.433]  This is out of the Washington Times.
[00:28:48.493 --> 00:28:51.494]  I told you about this on the air eight years ago.
[00:28:52.759 --> 00:29:02.825]  In official government documents and some of the big industry magazines for the auto manufacturers, black boxes for cars?
[00:29:02.925 --> 00:29:03.966]  A surprise!
[00:29:04.646 --> 00:29:10.890]  And I have the ABC newscast where they say, we've heard it here before, that, oh, these black boxes got in the cars by accident.
[00:29:11.630 --> 00:29:21.256]  And of course, they just so happen to plug into a satellite tracker interface that costs $25 that Oregon's about to make it the law you have to take, and they're going to tax you, and it's a nationwide move!
[00:29:22.421 --> 00:29:34.928]  No one disputes that Michelin Zimmerman lost control of the car, the GMC Yukon, as she drove on a two-lane highway in Massachusetts one snowy afternoon in January.
[00:29:34.948 --> 00:29:38.270]  Her friend died after the sport utility vehicle swam into a tree.
[00:29:38.991 --> 00:29:39.151]  Ms.
[00:29:39.171 --> 00:29:49.036]  Zimmerman said she was driving with a speed of 40 miles an hour, but like millions of other Americans, a 33-year-old didn't know that her car vehicle had a black box monitoring her driving.
[00:29:49.056 --> 00:29:51.737]  It recorded the last few seconds before she crashed.
[00:29:52.178 --> 00:29:53.778]  Altered by data, they say, that Ms.
[00:29:53.798 --> 00:29:56.320]  Zimmerman was driving well above the speed limit.
[00:29:56.520 --> 00:29:59.481]  Prosecutors have charged her with manslaughter.
[00:29:59.521 --> 00:30:00.522]  We'll be right back.
[00:30:03.843 --> 00:30:04.744]  We're on the march.
[00:30:05.224 --> 00:30:06.725]  The Empire's on the run.
[00:30:07.734 --> 00:30:10.536]  Alex Jones and the GCN Radio Network.
[00:30:13.738 --> 00:30:16.760]  More than 700 chemicals have been found in our drinking water.
[00:30:17.060 --> 00:30:21.423]  And did you know that you can have greater exposure to these chemicals by taking hot showers than hot showers?
[00:30:21.443 --> 00:30:23.024]  Call for information at 1-800-340-7091.
[00:30:23.164 --> 00:30:29.648]  That web address again is calbinpuresoap.com.
[00:30:29.888 --> 00:30:32.730]  Try Pure Soap once and I guarantee you'll never use anything else.
[00:30:45.547 --> 00:30:47.108]  Yes, I'm ranting and raving.
[00:30:47.668 --> 00:30:52.129]  You hear people rant and rave about baseball, football, soccer, that's fine.
[00:30:52.569 --> 00:30:57.511]  But I rant and rave about this Reuters report, school sued over hidden cameras.
[00:30:58.091 --> 00:31:12.536]  The school officially, secretly, put cameras in the boys' and girls' dressing rooms in the middle school, 12 to 14-year-old girls, and it turned out the principal was accessing it in the middle of the night, saving images of the naked children.
[00:31:13.846 --> 00:31:14.827]  The Assistant Principal.
[00:31:14.887 --> 00:31:16.108]  It's going on all over the country.
[00:31:16.448 --> 00:31:17.409]  This is Tennessee.
[00:31:17.429 --> 00:31:22.214]  Got an article where they planned forced injections to go to school or college or anywhere.
[00:31:22.234 --> 00:31:24.496]  And then I've got a whole stack of U.S.
[00:31:24.536 --> 00:31:28.440]  government documents where they're now admitting they sprayed chemicals and biologicals on U.S.
[00:31:28.480 --> 00:31:33.424]  cities, on troops, right through the 1990s, killing people in many cases.
[00:31:34.005 --> 00:31:36.347]  This is all mainstream news, but it isn't a big issue.
[00:31:36.992 --> 00:31:37.833]  On the nightly news.
[00:31:38.433 --> 00:31:39.895]  It's just in the back of the newspaper.
[00:31:40.255 --> 00:31:43.197]  Just to let you know the type of individuals we're dealing with.
[00:31:43.638 --> 00:31:48.782]  The eugenics program on a mass scale by the New World Order control freak architects.
[00:31:50.504 --> 00:31:52.805]  Now, I want to read this Patrick Henry speech.
[00:31:52.845 --> 00:31:54.006]  It'll take about five minutes.
[00:31:54.207 --> 00:32:03.414]  And then we're going to go to the grandfather of the Fully Informed Jury Association, Red Buckman, who's been writing and fighting since the 60s.
[00:32:04.905 --> 00:32:10.510]  Red Beckman is an Army veteran, a great patriot, a military veteran, a great patriot.
[00:32:10.550 --> 00:32:22.639]  Red Beckman, of course, has educated many on the Bill of Rights and Constitution, what it says, because you don't just vote at the ballot box, or the cartridge box, or at the soap box by speaking out.
[00:32:22.799 --> 00:32:31.506]  The most powerful vote is the jury, and the grand jury, and the role of the jury, and the grand jury has been subverted, and overted, and destroyed
[00:32:32.445 --> 00:32:50.380]  And has been turned into a rubber stamp for the system, and they're even trying to get rid of juries now in this country, and have done it in Europe and the United Kingdom to a great extent, even eradicating the 1214 Magna Carta that is one of the major branches that our Constitution and Bill of Rights grew out of.
[00:32:50.861 --> 00:32:52.962]  It goes Mosaic Law, Magna Carta, 1214, 1776, 1789.
[00:32:58.760 --> 00:33:12.812]  And we saw the destruction of that with the 1913 Federal Reserve Act, Income Tax, 17th Amendment, taking our senators to the federal level, the 1933 War Powers Act, declaring the people enemies of the state, issuing federal licensing and state police.
[00:33:13.493 --> 00:33:20.259]  It then grew into the 1947 National Security Act, when the government went completely secret and began breathing its criminality.
[00:33:21.019 --> 00:33:25.163]  Then it expanded with Homeland Security and the Patriot Act for the last two years.
[00:33:26.940 --> 00:33:38.244]  So we'll be discussing that with Red Beckman and what the Constitution and Bill of Rights are really all about for this special 4th of July broadcast.
[00:33:38.304 --> 00:33:45.887]  Of course, it's July 3rd, but we're doing this show because we know there's more listeners today on the eve of the 4th.
[00:33:45.927 --> 00:33:47.048]  But I wanted to read
[00:33:47.797 --> 00:34:04.393]  Some Founding Fathers quotes and then go to Red Backman and for the next hour and a half we're going to have him on, throw out news stories at Red and get his comments on him because I really respect him and he's got just amazing credibility and dignity and we're honored to have him.
[00:34:04.413 --> 00:34:11.020]  But let me read the give me liberty or give me death speech and I'm not a paid newsreader so bear with me.
[00:34:12.441 --> 00:34:15.323]  I don't get paid seven and a half million a year to read off a teleprompter.
[00:34:15.463 --> 00:34:17.724]  I'm actually a thinker, but I'm not a big news reader.
[00:34:19.145 --> 00:34:29.211]  No man thinks more highly, this is March 23rd, 1775, no man thinks more highly than I do of patriotism.
[00:34:29.711 --> 00:34:32.833]  Now the speech he gave put him on a list to be hung, by the way.
[00:34:34.955 --> 00:34:40.238]  No man thinks more highly than I do of patriotism, as well as abilities.
[00:34:41.431 --> 00:34:44.912]  Of the very worthy gentlemen who have just addressed the house.
[00:34:44.932 --> 00:34:46.533]  This is speaking to the governors.
[00:34:47.333 --> 00:34:51.114]  But different men often see the same subject in different lights.
[00:34:51.174 --> 00:35:06.939]  And therefore, I hope it will not be thought disrespectful to those gentlemen if, entertaining as I do opinions of a character very opposite to theirs, I shall speak forth my sentiments freely and without reserve.
