[00:00:00.289 --> 00:00:05.110]  From the front lines of the information war, it's Alex Jones.
[00:27:58.264 --> 00:28:04.488]  You've done a great job fighting these people, but you haven't had enough folks that had courage around you to carry out the restoration of the Republic.
[00:28:05.169 --> 00:28:06.589]  But you got the economy restarted.
[00:28:06.609 --> 00:28:11.512]  You showed the people that globalism was an artificial system meant to shut us down.
[00:28:12.333 --> 00:28:16.556]  So now they're involved in total economic warfare and siege against the Republic.
[00:28:17.156 --> 00:28:21.218]  And this country is facing its greatest threat since its founding in the Civil War.
[00:28:21.979 --> 00:28:23.240]  We are in the middle
[00:28:24.594 --> 00:28:37.670]  of a world war, an economic, cultural war, and they're using warfare and they're using seized areas of the Justice Department to carry out these operations.
[00:28:38.795 --> 00:28:50.322]  Just as I warned in the last few years, they would do that their next phase when Russiagate failed would be to use the Southern District of New York and the Feds to again go after the President.
[00:28:50.342 --> 00:28:51.783]  But these folks are not Feds.
[00:28:52.723 --> 00:28:58.027]  On the East Coast, places like Boston, the Feds protected Whitey Bulger, who carried out murders for them.
[00:28:58.848 --> 00:29:00.009]  It's the same thing in New York.
[00:29:00.969 --> 00:29:05.332]  And they want to project that tyranny they already have over those areas to the rest of the country.
[00:29:05.372 --> 00:29:19.082]  And so now, with allied criminals inside the federal government, allied criminals inside state governments, in blue city areas, in blue state areas, they are moving with their blockade against the Constitutional Republic.
[00:29:19.802 --> 00:29:23.505]  America rolling over to this will only get you enslaved and destroyed.
[00:29:25.011 --> 00:29:31.816]  President Trump, you must come out like you did, your instincts are right, last week and expose the WHO as being communist Chinese hell.
[00:29:32.637 --> 00:29:37.420]  You must expose Dianne Feinstein and the communist Chinese agents inside her Senate offices.
[00:29:37.941 --> 00:29:46.027]  You must hit them with everything you've got yourself now and expose that they are globalists working to destroy the country.
[00:29:46.607 --> 00:29:52.369]  You must devastate them with the truth now or they are going to trigger a hot civil war.
[00:29:52.869 --> 00:30:00.172]  This is their plan and they're trying to drive you from office hoping your cabinet is scared and being threatened behind the scenes and that they will stand down.
[00:30:00.192 --> 00:30:04.573]  I think your cabinet's smart enough to understand that you finally got some decent people in.
[00:30:04.893 --> 00:30:06.434]  They can't play both sides of this.
[00:30:07.174 --> 00:30:08.754]  They have to join with the Republican.
[00:30:08.794 --> 00:30:10.255]  They have to do the right thing and have courage.
[00:30:10.455 --> 00:30:11.115]  I have courage.
[00:30:11.655 --> 00:30:12.716]  Our listeners have courage.
[00:30:12.736 --> 00:30:15.597]  The American people have courage and they stand with you, President Trump.
[00:30:16.517 --> 00:30:18.439]  And I stand with you.
[00:30:19.339 --> 00:30:27.085]  No matter what they're doing to myself and my family behind the scenes, that of course obviously will soon be revealed to the world, I understand the cost.
[00:30:27.145 --> 00:30:30.808]  And I know what our forebears had to go through, what our veterans had to fight and die for.
[00:30:31.789 --> 00:30:34.851]  And so I've done the best job I could trying to mobilize the American people.
[00:30:35.600 --> 00:30:44.023]  And they now are moving against me to ensure that I won't be there when they try to take you down in the next three to six months.
[00:30:44.823 --> 00:30:46.003]  This is the real coup.
[00:30:47.304 --> 00:30:50.585]  The global civil war being launched against America by the axis of evil.
[00:30:50.845 --> 00:30:57.727]  Communist China, the EU, Hollywood, and the blue states, the captured blue cities, are now throwing their full force against us.
[00:30:58.687 --> 00:30:59.848]  Everybody pray for America.
[00:30:59.968 --> 00:31:00.828]  Pray for President Trump.
[00:31:00.868 --> 00:31:01.868]  Pray for a global awakening.
[00:31:02.229 --> 00:31:03.069]  And pray for him full force.
[00:31:03.829 --> 00:31:25.781]  I'm Alex Jones, faithfully defending the Constitutional Republicans' enemies, foreign and domestic, faithfully trying to help people be prepared for what's happening, and I trust in God and put my providence in God, and I turn things over to God now and recommit my life, more than ever, that my life is in God's hands and I commit my destiny into God's hands and His Son, Jesus Christ.
[00:31:26.701 --> 00:31:27.862]  God bless and good luck.
[00:31:28.840 --> 00:31:35.862]  So we've seen the connections, ladies and gentlemen, with the Democrat Party and Dianne Feinstein and her Chinese spy openly acting for China.
[00:31:35.882 --> 00:31:41.404]  We've seen it on social media where they censor American communications but promote Chinese propaganda.
[00:31:41.964 --> 00:31:43.825]  Now it's being exposed in the media.
[00:31:43.905 --> 00:31:51.907]  You see some of these media members during the press briefings heckling President Trump, trying to get under his skin, attacking him, making him look weak and bad.
[00:31:52.227 --> 00:31:53.108]  He wins every time.
[00:31:53.948 --> 00:32:00.029]  But he shows a video montage of all the fake news media back months ago saying, oh, don't worry about the coronavirus.
[00:32:00.069 --> 00:32:00.790]  Nothing to see here.
[00:32:00.890 --> 00:32:02.290]  Then they tell him, wow, it's your fault.
[00:32:02.330 --> 00:32:03.170]  Thousands died.
[00:32:03.950 --> 00:32:09.852]  But then Paula Reid, one of the news hags heckling President Trump, has been totally exposed.
[00:32:10.592 --> 00:32:14.013]  She is married to a Chinese government operative.
[00:32:14.918 --> 00:32:15.298]  Yes!
[00:32:16.019 --> 00:32:16.819]  Can you believe it?
[00:32:17.499 --> 00:32:25.704]  Paula Reid from CBS married to a known Chinese government operative and an agent of China.
[00:32:27.575 --> 00:32:28.837]  In DC.
[00:32:29.157 --> 00:32:35.243]  And you look at him, you look at her, and you say, yeah, I think we know why she married that guy and is now working in the White House.
[00:32:35.283 --> 00:32:38.347]  But the scary part is, the scariest part is this, folks.
[00:32:39.027 --> 00:32:44.613]  China takes advantage of USS Roosevelt being crippled by coronavirus and sends jets close to Taiwan.
[00:32:45.174 --> 00:32:46.916]  Wow, was that a strategic move?
[00:32:56.966 --> 00:33:01.152]  Ladies and gentlemen, fellow info warriors here in the United States and around the world, Alex Jones here.
[00:33:01.272 --> 00:33:08.362]  Owen Shorter is about to take over live and I should be in studio about 15 minutes into the second hour with the most critical information ever.
[00:33:08.382 --> 00:33:09.563]  The quickening is here.
[00:33:10.224 --> 00:33:12.387]  I'm overall proud of the work we've done the last 26 years.
[00:33:13.939 --> 00:33:17.062]  That I've made mistakes, but I've always done it from a good place in my heart.
[00:33:17.763 --> 00:33:20.186]  And I feel good and I'm right with God.
[00:33:21.187 --> 00:33:25.011]  I can tell you that the greatest threat this nation's ever faced is now upon us.
[00:33:25.031 --> 00:33:30.517]  I was thinking about it earlier, it's worse than our founding, more dangerous than that point, more dangerous than the Civil War.
[00:33:31.318 --> 00:33:31.618]  Because
[00:33:33.240 --> 00:33:36.804]  The two sides fighting each other were fighting over who would control western expansion.
[00:33:37.445 --> 00:33:40.328]  At least it was about the nation still existing in some form.
[00:33:41.029 --> 00:33:44.312]  The globalists are anti-human and absolutely committed to evil.
[00:33:44.933 --> 00:33:50.299]  And by increments they've domesticated Americans and gotten us to give up on our basic Bill of Rights and Constitution.
[00:33:51.790 --> 00:33:54.173]  And now the bottom has just absolutely fallen out.
[00:33:54.253 --> 00:34:04.562]  So now, like never before, tell everyone you know via word of mouth, via text message, via email, and however you can about this live show because I don't know how much longer we're going to be on the air.
[00:34:05.924 --> 00:34:07.645]  And again, I'm not even worried about InfoWars.
[00:34:08.286 --> 00:34:09.167]  I am worried about the crew.
[00:34:09.187 --> 00:34:10.408]  They're good people and you're the listeners.
[00:34:11.469 --> 00:34:13.471]  It's America and the world and our children.
[00:34:14.761 --> 00:34:22.786]  We should be worried about Bill Gates is on TV saying the vaccine they're coming out with is going to hurt at least 700,000 people.
[00:34:23.767 --> 00:34:26.108]  And there's going to be liability protection for the companies that do it.
[00:34:26.469 --> 00:34:32.713]  They're telling you up front that they're going to bring you a vaccine that's going to hurt and kill more people than the stupid virus.
[00:34:33.633 --> 00:34:42.140]  And that you can't leave your houses, and it's a scientific tyranny, and that the states are saying that they're organizing against Trump to block, ever turn the economy back on.
[00:34:42.180 --> 00:34:46.003]  We told you they were going to do that, because they're evil, and we know what they're going to do!
[00:34:46.023 --> 00:34:52.509]  And people couldn't believe that eight weeks ago, and I told you that was what was going to happen, because folks don't understand.
[00:34:52.569 --> 00:34:53.610]  The party's over.
[00:34:54.370 --> 00:34:56.592]  We didn't stand up for the Bill of Rights and Constitution.
[00:34:57.293 --> 00:34:58.414]  Now hell's being released.
[00:34:59.662 --> 00:35:06.103]  So, if you ever wanted to wear your InfoWars colors loud and proud into the future, get your t-shirts now.
[00:35:06.643 --> 00:35:07.523]  Get a piece of history.
[00:35:08.064 --> 00:35:19.566]  And if you want to get high quality supplements like X3, the real red pill, and our Winter Sun Vitamin D3 with K, and all of it, it's 50 to 60% off at InfoWarsStore.com.
[00:35:20.286 --> 00:35:25.847]  And I just hope that you take action and help fund InfoWars into the future, because
[00:35:26.627 --> 00:35:30.089]  The globalists are moving against us and want to shut us down.
[00:35:30.169 --> 00:35:33.252]  And that means they're moving against Trump and the whole enchilada.
[00:35:34.152 --> 00:35:36.714]  And I would expect them to trigger more of their sleeper cells.
[00:35:37.254 --> 00:35:39.236]  Congressmen better, and women, better be safe.
[00:35:39.776 --> 00:35:43.679]  If they're members of the Liberty Caucus, Trump better be watching everything he does.
[00:35:43.699 --> 00:35:46.320]  The Secret Service better be watching his every move.
[00:35:46.360 --> 00:35:48.382]  I know they are because, man, I'm telling you folks.
[00:35:49.042 --> 00:35:54.928]  If you knew what was going on behind the scenes, and I'm not allowed to tell you about, it would just absolutely set a chill up your spine.
[00:35:55.769 --> 00:35:58.392]  And they are threatening every major talk show host right now.
[00:35:59.273 --> 00:36:03.557]  And I got to say, I'm proud of people holding the line and not buckling to these terrorists.
[00:36:03.617 --> 00:36:08.883]  But the government is just full of yes men and women that will carry out any criminal order
[00:36:09.503 --> 00:36:10.104]  We're good to go.
[00:36:30.509 --> 00:36:36.994]  And once the depression fully hits, as I warned a month ago, I said within a month or so it would be too late, they're going to blame the President.
[00:36:37.935 --> 00:36:39.135]  And so, this is it.
[00:36:39.776 --> 00:36:44.519]  I just can't believe they had so much scum working with them and so much trash that was willing to do all this.
[00:36:44.599 --> 00:36:54.947]  But, you know, we killed 60 plus million babies in this country and we go along with China with their one child policy and we have pedophile story time for kids and we're just a damn evil country.
