[00:00:00.289 --> 00:00:05.811]  From the front lines of the Information War, it's Alex Jones.
[00:32:02.091 --> 00:32:08.995]  And so we have to more and more become self-sufficient to say no to that because we know it's not coming, it's here.
[00:32:11.596 --> 00:32:20.761]  Communist China has now locked down two more of their biggest cities, including Beijing, their capital city.
[00:32:22.785 --> 00:32:22.965]  U.S.
[00:32:23.005 --> 00:32:24.645]  military setting up quarantine centers.
[00:32:26.326 --> 00:32:27.526]  Across the United States, U.S.
[00:32:27.566 --> 00:32:32.087]  military bases, AP, Reuters, and Miami Herald are all reporting.
[00:32:33.367 --> 00:32:38.888]  More communist Chinese cities are now being announced to be under total lockdown and quarantine, like Shanghai.
[00:32:41.548 --> 00:32:43.389]  Clearly, the virus is spreading quickly.
[00:32:43.489 --> 00:32:44.289]  It is deadly.
[00:32:45.249 --> 00:32:47.609]  But China's also not letting a good crisis go to waste.
[00:32:47.629 --> 00:32:49.089]  They're using it as a political crackdown.
[00:32:49.149 --> 00:32:49.750]  That's confirmed.
[00:32:49.770 --> 00:32:51.750]  Targeting Christians, Buddhists, and others.
[00:32:54.264 --> 00:33:06.267]  And they're also now eyeing Hong Kong, and that's certainly shut down democracy demonstrations and free speech demonstrations and anti-police state demonstrations there.
[00:33:08.867 --> 00:33:16.569]  I want to open the phones up for first-time callers on any subject you want to discuss, but obviously most of you are going to want to talk, I would imagine, about
[00:33:17.827 --> 00:33:20.109]  Coronavirus and what you really think's going on behind it.
[00:33:20.669 --> 00:33:25.374]  We can also discuss, is America done?
[00:33:26.535 --> 00:33:32.480]  Sure, we can put off the total collapse for a while, but the societal rot's so massive, are we in a post-America?
[00:33:32.500 --> 00:33:37.644]  Did we just move to a small town and hope it all passes over us?
[00:33:39.566 --> 00:33:42.889]  Well, quality of life's better in a small town if you can take care of yourself and your family in one.
[00:33:46.840 --> 00:33:47.861]  People are certainly nicer.
[00:33:49.823 --> 00:33:53.086]  The 5G globalist scourge isn't there, the homeless and the gangs aren't there.
[00:33:55.749 --> 00:33:59.452]  But how do you then keep the borders from being totally collapsed by the UN?
[00:33:59.572 --> 00:34:09.142]  Because the globalists know if they get rid of the republic, if they get rid of the idea of a wealthy middle class, if they get rid of the idea of America, the whole world's going to fall to complete tyranny.
[00:34:09.522 --> 00:34:10.363]  And that's their invented plan.
[00:34:11.613 --> 00:34:13.535]  The average leftist says they hate America.
[00:34:13.595 --> 00:34:19.620]  Their ethos, their operating system, who they are, their identity is hating their own country.
[00:34:20.461 --> 00:34:25.326]  Even though most millennials don't even have a passport and can't find their ass with both hands.
[00:34:28.311 --> 00:34:31.174]  Living in post-America, move to small town, survive.
[00:34:31.654 --> 00:34:52.572]  Infowars.com, conservative scholar Turls Murray gave a delightfully black-pilled interview recently, where he talked about America's decline, and why ordinary folks should consider moving to small-town America, which is much more easily open now than it has ever been before, and in many cases still just as Alexis de Tocqueville described in the 1830s.
[00:34:55.316 --> 00:35:03.362]  Do what I did, which is live in traditional America, and that's open, and that's much more easily open now than it ever was before.
[00:35:03.883 --> 00:35:06.545]  Murray said, life cites Jonathan Van Maren.
[00:35:07.125 --> 00:35:13.610]  Last month, I write books calling on hundreds of technical sources, no problem sitting out there in a small town in Maryland.
[00:35:14.251 --> 00:35:14.831]  He continued.
[00:35:18.013 --> 00:35:21.296]  Yeah, but he's not an expert on how to move to the small town, and I'll tell you who is,
[00:35:22.793 --> 00:35:37.808]  Bill Skousen, who I've invited to fly here, and it's time to call Savannah, your producing today, and say, first class, he's got his own private jet, he flies around, he's a pilot himself, come here, do his presentation, he's a leading expert on strategic relocation and where you should move and what you should do.
[00:35:38.088 --> 00:35:40.050]  We sell the big book, I made the film with him.
[00:35:40.610 --> 00:35:45.693]  They're exclusively available, the film, as well as the book, at InfowarsStore.com.
[00:35:45.713 --> 00:35:50.316]  You can get it from his site as well, but the films at InfowarsStore.com exclusively, but both are excellent.
[00:35:50.736 --> 00:36:00.582]  I didn't mean to go off into a plug for strategic relocation, but it's incredible the research he's done on the safest, best, most sustainable places in the United States to move.
[00:36:02.263 --> 00:36:06.646]  Let's go ahead and play a clip from that podcast with Charles Murray we were just talking about.
[00:36:08.581 --> 00:36:10.202]  What would collapse look like in your view?
[00:36:11.442 --> 00:36:11.842]  Collapse?
[00:36:12.763 --> 00:36:13.003]  Yes.
[00:36:17.085 --> 00:36:23.868]  Well, if you're talking about the American experiment, it already has.
[00:36:27.189 --> 00:36:33.492]  In practice, there are still large swaths of the country which are living a very traditional American life.
[00:36:34.032 --> 00:36:34.632]  I'm in one of them.
[00:36:34.672 --> 00:36:35.453]  I'm in a small town.
[00:36:36.491 --> 00:36:36.991]  In Maryland.
[00:36:38.072 --> 00:36:40.592]  Last week our post office and a house burned down.
[00:36:40.612 --> 00:36:41.793]  A house with four apartments.
[00:36:42.313 --> 00:36:50.796]  And I won't go through all the things that the community immediately did, but they were all the classic things of taking care of neighbors, of making things right.
[00:36:51.256 --> 00:36:53.437]  And I don't live in an atypical small town.
[00:36:53.677 --> 00:36:55.458]  Small towns all over the country are like that.
[00:36:55.838 --> 00:36:56.118]  Okay.
[00:36:57.330 --> 00:37:08.652]  But as far as any constitutional limits on the authority of the government, the idea of the federal government as the founder saw it, that is a doornail.
[00:37:09.312 --> 00:37:13.533]  I don't care how many Supreme Court justices we get like Gorsuch and so forth.
[00:37:13.993 --> 00:37:22.815]  There are certain things where you can't roll back the clock because to do so would require declaring that about 97% of what the federal
[00:37:22.875 --> 00:37:23.135]  Mm-hmm.
[00:37:46.236 --> 00:37:52.538]  Uh, where all sorts of ideals, basically, we're going to be a rich, powerful country.
[00:37:53.098 --> 00:37:59.280]  And you'll still have Americans say USA, USA at, at, uh, sports events and so forth.
[00:38:00.280 --> 00:38:08.163]  But the, the sense of the American way of life, which was something that was in common use a phrase.
[00:38:08.203 --> 00:38:11.524]  It was a common use until 50 years ago.
[00:38:12.624 --> 00:38:12.684]  Um,
[00:38:13.820 --> 00:38:20.006]  It will be meaningless, or already is meaningless.
[00:38:20.026 --> 00:38:28.333]  Except I knew that we could get a president elected, and I knew we could take the Republican Party over, and I knew we could see nationalists and populists get elected all over the place.
[00:38:28.793 --> 00:38:40.724]  In just the last five years, we've seen Brexit fought through and won, we've seen Trump elected, we've seen the globalists in deep trouble, the chi-coms now on their knees for being the age of the dragon and we're all done.
[00:38:44.807 --> 00:39:01.267]  But if the listeners, the vanguard of the resistance, if you run for office, if you get aggressive, if you go get in people's faces, if you go tell the pedophile rings they're not going to have drag queen story time at your schools, they're getting cancelled by the way all over the world, if you tell colleges and academics
[00:39:03.260 --> 00:39:06.241]  I'm not going to support you if you don't stop this brainwashing.
[00:39:06.321 --> 00:39:14.123]  If you start using your political and spiritual and financial and cultural muscle, there's nothing you can't do.
[00:39:14.604 --> 00:39:24.387]  But yeah, if everybody just wants to hide out in their small town and watch everything fall apart and not engage in leadership, you're damn right, the American dream is completely over.
[00:39:24.687 --> 00:39:25.787]  But I want to explain something.
[00:39:26.387 --> 00:39:27.948]  There's nowhere to hide.
[00:39:28.028 --> 00:39:29.308]  There's nowhere to run.
[00:39:30.588 --> 00:39:32.249]  And America was never perfect.
[00:39:33.669 --> 00:39:41.958]  It's always had problems, and Hollywood is collapsing, and its societal rot has gone too far, and people are peeking out.
[00:39:42.218 --> 00:39:42.939]  They're done with it.
[00:39:43.700 --> 00:39:50.027]  So if we just create art and culture and literature that's wholesome and good, and if we stand up and promote freedom,
[00:39:51.206 --> 00:39:53.147]  People are going to come to us.
[00:39:53.828 --> 00:39:56.369]  That's why big tech wants to censor everybody now.
[00:39:56.629 --> 00:39:58.330]  That's why they want to block all voices.
[00:39:58.630 --> 00:40:01.072]  Because they can't compete with the truth we're putting out.
[00:40:01.372 --> 00:40:06.635]  And they're there to bite us like a cobra and poison us so they can dominate us and control us.
[00:40:06.895 --> 00:40:13.179]  Because a good, upwardly mobile, connected to God group of people won't go along with the plan they're selling.
[00:40:13.199 --> 00:40:15.340]  Because the plan they're selling sucks!
[00:40:18.436 --> 00:40:22.437]  I think we can beat a plan that stinks, that nobody really wants.
[00:40:22.957 --> 00:40:31.359]  They may get a bunch of people with two or three college degrees that bought into it and are totally unhappy and want to force us to go along with it because they've been promised positions in it.
[00:40:31.660 --> 00:40:40.302]  They may get a bunch of those losers to be mad at us and they'll all give them TV shows and put them up there and force feed them to us, but nobody's buying what they're saying.
[00:40:42.128 --> 00:40:45.572]  The coolest thing out there for a decade running is hating Hollywood.
[00:40:46.172 --> 00:40:48.775]  And now it's gone from being cool to a religion.
[00:41:02.588 --> 00:41:05.291]  Thomas Jefferson talked about, but did he miss the main part?
[00:41:05.791 --> 00:41:18.103]  That the American spirit was about pissing on someone just given power because of who their family was, or someone being arrogant, or someone dressed up all fancy, festooned with a bunch of stuff trying to impress people.
[00:41:18.463 --> 00:41:20.445]  Americans rejected that.
[00:41:21.650 --> 00:41:34.402]  They wanted real, and rugged, and strong, and truthful, and somebody that was committed to doing what they said they'd do, because that's the type of people you want to build a world with.
