[00:00:00.289 --> 00:00:05.193]  From the front lines of the information war, it's Alex Jones.
[00:21:16.242 --> 00:21:21.727]  have this or how serious it is and the CDC kits are not reliable.
[00:21:22.087 --> 00:21:27.031]  I'm not really sure if this is to be believed and then we don't yet have a handle on this.
[00:21:27.051 --> 00:21:31.174]  Well I can't I can't I can't help you because I never heard of the guy.
[00:21:31.194 --> 00:21:33.216]  I mean I know a lot of Mike Adams.
[00:21:33.276 --> 00:21:34.797]  I don't know this guy on this website.
[00:21:37.299 --> 00:21:37.900]  I can't help you.
[00:21:39.781 --> 00:21:43.722]  These are the kind of things that... They're a challenge.
[00:21:43.782 --> 00:21:47.124]  Everybody wants to know more than what is being reported on something.
[00:21:47.884 --> 00:21:55.827]  And you glom on the... If you're worried and scared and if you think this is going to be bad and you run across a site that confirms your fears, then you tend to believe them.
[00:21:56.447 --> 00:21:58.348]  So that's Rush Limbaugh commenting.
[00:21:58.388 --> 00:21:59.988]  First of all, I thank that caller.
[00:22:00.068 --> 00:22:01.069]  I don't know the caller.
[00:22:01.769 --> 00:22:04.250]  And that was not an arranged call from me.
[00:22:04.270 --> 00:22:06.511]  I thank the caller for asking the question.
[00:22:06.531 --> 00:22:07.351]  I just want to point out
[00:22:07.731 --> 00:22:18.477]  That the caller, it was very accurate in their description that I'm citing the CDC and the state of California, the state of Washington, the state of Hawaii, that there's no testing virtually going on in America.
[00:22:18.817 --> 00:22:22.539]  Now Rush Limbaugh, look, Rush Limbaugh is a living legend.
[00:22:23.420 --> 00:22:25.421]  I'm a subscriber to Rush 24-7.
[00:22:25.541 --> 00:22:27.162]  I pay to listen to Rush Limbaugh.
[00:22:27.462 --> 00:22:28.923]  I've listened to his show for years.
[00:22:30.143 --> 00:22:32.064]  Rush Limbaugh is a great American.
[00:22:32.084 --> 00:22:36.327]  He just had the Presidential Medal of Freedom awarded to him and he earned it.
[00:22:37.261 --> 00:22:39.783]  But Rush Limbaugh needs to get up to speed on this.
[00:22:40.183 --> 00:22:48.130]  He doesn't yet have the information that he needs, and I believe Rush has a responsibility to get better information about this so that he can inform his audience.
[00:22:48.170 --> 00:22:51.393]  I'm a fan of Rush, but he's behind the curve on this issue.
[00:22:51.413 --> 00:22:52.894]  He's not a scientist.
[00:22:53.174 --> 00:22:59.620]  He's a brilliant analyst in the world of politics, but he doesn't know what's happening with this exponential spread of the virus.
[00:22:59.900 --> 00:23:02.502]  I pray for you, Rush, but please get educated.
[00:23:02.782 --> 00:23:03.383]  We'll be right back.
[00:23:04.801 --> 00:23:07.643]  Ladies and gentlemen, we are live broadcasting worldwide.
[00:23:07.743 --> 00:23:14.907]  I am Alex Jones, your host, coming to you from deep in the heart of the swamp that is beginning to show signs of drainage.
[00:23:15.447 --> 00:23:20.470]  And the crocodiles and alligators and anacondas and piranhas are not pleased.
[00:23:20.610 --> 00:23:26.073]  I can tell you that Mike Adams is doing an exemplary job running the ship.
[00:23:26.613 --> 00:23:27.613]  When we got to D.C.
[00:23:27.633 --> 00:23:30.375]  last night, I thought, let me tune into the rebroadcast.
[00:23:31.343 --> 00:23:39.547]  It's about to restart on the streams and I ended up watching two hours of Mike Adams and Alan Keyes and G. Edward Griffin.
[00:23:40.728 --> 00:23:43.109]  And then this morning I got up at 5 a.m.
[00:23:43.129 --> 00:23:44.370]  and watched some of Paul Watson.
[00:23:45.550 --> 00:23:48.752]  So an out-of-the-park broadcast yesterday.
[00:23:48.772 --> 00:23:56.316]  We really want to thank Mike Adams and Dr. Keyes for the amazing job that they engaged in yesterday.
[00:23:58.108 --> 00:24:02.511]  Obviously now the federal government says get food and prepare to shelter in place.
[00:24:03.831 --> 00:24:18.339]  Whether this virus is super deadly or not, as we keep saying, the giant response to it and the martial law in Russia where they're raiding Chinese and dragging them out and martial law in Northern Italy, the response is massive.
[00:24:19.200 --> 00:24:21.421]  And obviously it's being used to drive down the economy.
[00:24:22.549 --> 00:24:22.870]  I don't know.
[00:24:40.487 --> 00:24:45.068]  Who was appointed especially by Obama to sit at the center of the spider web in D.C.
[00:24:45.088 --> 00:24:51.170]  so they could send cases from all over the country that she was going to cover up corruption or cover up crimes to her.
[00:24:51.570 --> 00:24:56.872]  But she could also then prosecute and persecute people like Roger Stone.
[00:24:58.092 --> 00:25:07.715]  She has been caught one trillion infinities in the most classic pan in the cookie jar stealing
[00:25:08.870 --> 00:25:11.032]  Uh, justice away from people that has ever been seen.
[00:25:11.493 --> 00:25:29.428]  She literally put in a jury for a woman who was the communications director for the Office of White House Communications, a major position as the first jury woman whose husband worked in the Robert Mueller probe as a lawyer on the Russia game.
[00:25:30.052 --> 00:25:32.113]  That is beyond Fox in the henhouse.
[00:25:32.133 --> 00:25:36.595]  That'd be like Hitler presiding over the Nuremberg trials against the Nazis.
[00:25:36.635 --> 00:25:43.918]  Or let's say my ex-wife was a judge, which she's not, but imagine if I was in a divorce and the judge is your wife.
[00:25:46.299 --> 00:25:47.699]  It's beyond conflict of interest.
[00:25:48.120 --> 00:25:50.221]  It's redonkulous.
[00:25:50.601 --> 00:25:51.921]  It is so obscene.
[00:25:52.742 --> 00:25:54.342]  So I talked to reporters.
[00:25:54.382 --> 00:25:57.804]  They were all scared to say it, but I said, give me the name.
[00:25:57.844 --> 00:25:58.264]  I'll say it.
[00:25:59.167 --> 00:26:01.548]  Because I went and checked with lawyers, but I already knew before I called them.
[00:26:02.309 --> 00:26:04.690]  Jurors are always public, especially after.
[00:26:05.911 --> 00:26:15.777]  Even in mafia trials, maybe in super hardcore MS-13s threatening to kill people, threatening to kill jurors, sometimes there's special allotments where the jurors aren't public until afterwards.
[00:26:17.058 --> 00:26:19.559]  But then we exposed it.
[00:26:19.599 --> 00:26:23.882]  The Washington Post had Obama officials calling for our arrest, Obama former U.S.
[00:26:23.902 --> 00:26:24.242]  attorneys.
[00:26:25.111 --> 00:26:25.732]  Total BS.
[00:26:25.912 --> 00:26:27.194]  Just like they said, arrest anybody.
[00:26:27.614 --> 00:26:30.057]  Arrest Senator Rand Paul for saying Eric Siromala's name.
[00:26:30.517 --> 00:26:31.699]  Totally legal, totally lawful.
[00:26:32.079 --> 00:26:35.023]  When a whistleblower goes to the Inspector General, they can't release it.
[00:26:35.703 --> 00:26:36.925]  Just like when I go to the hospital.
[00:26:37.825 --> 00:26:39.506]  They can't release my HIPAA stuff.
[00:26:39.967 --> 00:26:45.131]  But then if I go out on national TV and say I've got some illness, well, that's not the hospital releasing HIPAA info.
[00:26:45.551 --> 00:26:49.474]  When you accuse the president of crimes, now he gets to face his accuser.
[00:26:49.754 --> 00:26:50.655]  It's called due process.
[00:26:50.715 --> 00:26:56.900]  So we all know about that and the fake stuff that happened with the FISA court with all of the fake info they were given.
[00:26:56.920 --> 00:27:05.407]  The FISA court has said they were lied to by all these Obama and Hillary Justice Department appointees and operatives inside the FBI.
[00:27:05.427 --> 00:27:06.988]  We all know about that ad nauseum.
[00:27:07.717 --> 00:27:10.698]  But they thought President Trump would be removed by now.
[00:27:11.618 --> 00:27:21.020]  They thought that they were going to get rid of him and then they would have the sentencing of Stone as another cherry on top, legitimizing what they'd done.
[00:27:22.781 --> 00:27:25.921]  The best laid plans of mice and men often go astray.
[00:27:26.382 --> 00:27:30.122]  That didn't work the way they wanted it to at all.
[00:27:31.923 --> 00:27:34.764]  So now, Russiagate blows up, falls apart.
[00:27:35.384 --> 00:27:36.484]  Ukrainegate falls apart.
[00:27:37.210 --> 00:27:46.236]  Now, we know that she, after we exposed the jury forewoman that she had put in, it was in the transcript, it turns out, in front of the media three months ago.
[00:27:47.477 --> 00:27:51.100]  The woman says, yeah, I work for Obama, headed up a department.
[00:27:51.140 --> 00:27:52.441]  My husband works in the Justice Department.
[00:27:53.502 --> 00:27:56.164]  And the judge is like, no problem, no big deal, no problem.
[00:27:56.484 --> 00:27:57.264]  We get the name.
[00:27:58.325 --> 00:28:01.007]  She headed up a department and her husband was high level in the Mueller probe.
[00:28:01.187 --> 00:28:01.648]  Unbelievable.
[00:28:02.208 --> 00:28:04.009]  So they finally have to remove her.
[00:28:04.850 --> 00:28:06.311]  They get the new jury forewoman.
[00:28:07.017 --> 00:28:14.321]  Donald Brazile, protege, ran for national and high office, Democrat Party operative, has worked for the DNC.
[00:28:14.802 --> 00:28:15.502]  The DNC.
[00:28:16.683 --> 00:28:18.684]  That is unbelievable.
[00:28:19.264 --> 00:28:22.727]  It'd be like putting Sylvester in charge of Tweety Bird's care.
[00:28:23.607 --> 00:28:28.330]  No one has ever acted like this, not even third world kangaroo courts in Venezuela.
[00:28:28.610 --> 00:28:30.391]  This is unbelievable.
[00:28:31.312 --> 00:28:34.834]  But see, they thought Trump would be gone by now, so they thought they had the media
[00:28:35.552 --> 00:28:36.793]  They thought they could get away with this.
[00:28:37.754 --> 00:28:44.498]  So I went and bullhorned, drove around four times over an hour and a half period around the federal courthouse.
[00:28:44.779 --> 00:28:45.699]  She's reportedly there today.
[00:28:46.220 --> 00:28:56.147]  And then I went on the front steps and bullhorned her for another 30 minutes with everybody looking out the windows at us and pointed out that you've been caught committing a major crime, but it gets worse.
[00:28:56.487 --> 00:29:02.752]  Back when we exposed it, she told the people in the courtroom and the media, you do not cover this.
[00:29:02.832 --> 00:29:04.513]  You do not tell anybody about this.
[00:29:06.229 --> 00:29:07.750]  You don't say the names of these juries.
[00:29:08.411 --> 00:29:10.213]  Well, she doesn't have that power.
[00:29:11.193 --> 00:29:12.715]  So then we put the information out.
[00:29:12.855 --> 00:29:14.116]  Then we learn about the new lady.
[00:29:14.617 --> 00:29:15.357]  Now she doesn't.
[00:29:15.437 --> 00:29:17.419]  Here's the key to everything I should have gotten to up front.
[00:29:19.601 --> 00:29:21.643]  The judge is a deer in the headlights.
[00:29:22.731 --> 00:29:30.295]  She is trying to suppress the names of the other jurors and their jury questionnaires now, even from the lawyers, even though that's part of the record.
[00:29:30.956 --> 00:29:41.682]  Even though the Supreme Court has ruled that that should all be public information, because it's going to come out that more of them are Democrat Party operatives and more of them are globalists.
[00:29:42.122 --> 00:29:44.983]  And so not one, not two, it's going to be a lot more.
[00:29:45.504 --> 00:29:51.247]  And the transcripts of the judge saying it's okay if you work for the DNC, it's okay if you work for Obama.
[00:29:51.875 --> 00:29:55.137]  And then they lied on the questionnaires and said, oh, I don't even know who Roger Stone is.
[00:29:55.457 --> 00:29:59.179]  Meanwhile, before they said they hated him, during the trial, they said he's going to go to jail.
[00:29:59.840 --> 00:30:09.165]  So we've caught them red-handed, the judge protecting it, a giant criminal operation because she was under orders by Obama and Hillary and the deep state to carry this out.
[00:30:09.445 --> 00:30:12.927]  And now the wheels are totally coming off and these massive crimes that they've committed.
[00:30:12.967 --> 00:30:13.627]  We're good.
[00:30:37.179 --> 00:30:39.180]  Talk about a jury that isn't even there anymore.
[00:30:39.520 --> 00:30:40.360]  It's total crap.
[00:30:40.640 --> 00:30:48.223]  She's desperate to cover up her crimes and doesn't want the jurors talking about how they're all DNC operatives and how much trouble these criminals are going to get in.
[00:30:48.543 --> 00:30:50.604]  They have really bitten off more than they can chew.
[00:30:50.624 --> 00:31:00.607]  I want to play some of the clips with Andrew Napolitano and Tucker Carlson next segment getting into this and finish up with the latest coronavirus news before Dr. Francis Boyle, the author of the U.S.
[00:31:00.647 --> 00:31:04.609]  Biological Weapons Convention, who's been dead on this whole time about being man-made and
[00:31:04.909 --> 00:31:06.550]  It's more deadly than what they're saying.
[00:31:06.891 --> 00:31:08.712]  Looks like he's been proven right in spades.
[00:31:08.752 --> 00:31:13.997]  But Mike Adams, this is bigger than just this Judge Jackson, Amy Bergman Jackson.
[00:31:14.438 --> 00:31:17.901]  This is their whole house of cards coming down, just like the FISA court.
[00:31:18.181 --> 00:31:21.424]  I don't know how the Justice Department doesn't prosecute this witch-like creature.
[00:31:22.625 --> 00:31:27.709]  Well, it's very clear that they have to control the narrative in order to prevent their people from going to jail.
