[00:00:00.000 --> 00:00:08.939]  [outro music]
[01:36:40.006 --> 01:36:43.488]  And I was just amazed at how vitriolic they got immediately.
[01:36:43.508 --> 01:36:53.396]  Because I was not even, if you listen to the footage, I'm on the PA saying, hey we're all Americans, we're all in this together, we just launched a rocket to space today, let's be celebrating, we're all in this together.
[01:36:53.416 --> 01:36:56.439]  I was trying to be uniting, I wasn't attacking them, I wasn't trying to belittle them.
[01:36:56.459 --> 01:36:58.040]  Oh wow, so Falcon Heavy was successful.
[01:36:58.260 --> 01:36:58.920]  Yeah, yeah.
[01:36:58.960 --> 01:37:00.181]  Wow, I didn't even hear about that.
[01:37:00.261 --> 01:37:01.361]  Exactly, exactly.
[01:37:01.481 --> 01:37:02.421]  I didn't even know that happened.
[01:37:02.481 --> 01:37:08.163]  And so I'm sitting here too, like, you know, 30 years ago Americans on a beautiful Saturday like today in an afternoon would be sitting at home.
[01:37:08.183 --> 01:37:08.863]  Sitting back, barbecuing.
[01:37:08.903 --> 01:37:13.904]  Barbecue, watching the rocket go to space, waving flags, you know, hitting chimes and stuff, celebrating.
[01:37:13.944 --> 01:37:15.365]  No, today we're out burning down cities.
[01:37:15.645 --> 01:37:17.285]  And this is all what the left and the media has done.
[01:37:17.625 --> 01:37:19.166]  But Alex, here's what's amazing too.
[01:37:20.066 --> 01:37:24.329]  These people have... I mean, nobody is stopping them at all.
[01:37:24.389 --> 01:37:26.751]  They're ripping street signs out of the ground.
[01:37:26.791 --> 01:37:28.011]  They tried to impale us.
[01:37:28.072 --> 01:37:31.534]  Literally, they tried to impale us with the poles from street signs.
[01:37:31.754 --> 01:37:35.416]  They put street signs under the vehicle to try to stop us from moving.
[01:37:35.457 --> 01:37:36.657]  I see that right there.
[01:37:36.817 --> 01:37:41.621]  They had hammers that they almost got through the impenetrable glass.
[01:37:41.681 --> 01:37:45.864]  They became probably a centimeter from just banging on it with a hammer for five minutes.
[01:37:46.704 --> 01:37:48.385]  And there's just no checks and balances here.
[01:37:48.405 --> 01:37:49.686]  There's no police presence or anything.
[01:37:49.706 --> 01:37:54.430]  This is a rioting mob that is just out to cause destruction.
[01:37:55.071 --> 01:37:58.433]  And again, I had a message of, hey, let's come together.
[01:37:58.593 --> 01:37:59.354]  Let's be happy.
[01:37:59.414 --> 01:38:00.695]  We just launched a rocket into space.
[01:38:00.735 --> 01:38:01.856]  But you ran into a bunch of communists.
[01:38:01.876 --> 01:38:02.717]  Tim, what's your view on this?
[01:38:03.417 --> 01:38:09.801]  Yeah, what was surprising to me is if you watch right here, these guys, these are not peaceful protesters.
[01:38:10.542 --> 01:38:12.023]  These are rioters, okay?
[01:38:12.383 --> 01:38:13.464]  And they came prepared.
[01:38:13.804 --> 01:38:24.091]  They had hammers, they had metal bars that they could use to throw underneath tires to block vehicles in, and that's exactly what they did.
[01:38:24.731 --> 01:38:31.356]  And they sat there, they blocked the vehicle in, and then at that point, they began attacking from the sides.
[01:38:31.816 --> 01:38:33.177]  And as Owen said- With deadly weapons!
[01:38:33.697 --> 01:38:34.618]  Yes, absolutely.
[01:38:34.678 --> 01:38:43.926]  So they had metal rods, they had hammers, and they were literally trying to breach the glass, hitting on it as hard as they could, trying to open the doors, trying to get us out of the vehicle.
[01:38:43.946 --> 01:38:50.211]  They were literally javelin throwing, like spears, street signs at us that they had torn apart.
[01:38:50.251 --> 01:38:53.753]  But you remember when we finally got the vehicle, I said, I feel like this year is going to be so great.
[01:38:53.794 --> 01:38:54.354]  You predicted it.
[01:38:54.454 --> 01:38:54.714]  I did.
[01:38:54.734 --> 01:38:55.155]  I did.
[01:38:55.175 --> 01:39:03.766]  I said before the end of the year we'll probably get some Molotov cocktails and things like that thrown at it and today they hit us with pretty much everything just short of a Molotov cocktail.
[01:39:04.307 --> 01:39:13.917]   You know Alex, I gotta tell you though, it's weird experiencing this because even though this like really breaks my heart to see this happening in America, They predicted it.
[01:39:14.758 --> 01:39:17.459]  There's such a level of calm to my soul right now.
[01:39:17.979 --> 01:39:19.139]  I guess it's vindication.
[01:39:19.179 --> 01:39:23.261]  I'm not happy that this is going on, but it's just like, Alex, it's like, what else can we do?
[01:39:23.301 --> 01:39:23.801]  Absolutely.
[01:39:24.061 --> 01:39:28.843]  I have no qualms going to bed at night knowing that I've done everything I possibly could have.
[01:39:28.863 --> 01:39:29.264]  You were right.
[01:39:29.444 --> 01:39:30.344]  And so were you, Alex.
[01:39:30.364 --> 01:39:32.665]  We didn't want to predict all this.
[01:39:32.785 --> 01:39:34.026]  Of course not, but that's what I'm saying.
[01:39:35.266 --> 01:39:38.369]  I basically, when I'm watching this happen, I have no qualms, I have no guilt.
[01:39:38.389 --> 01:39:41.031]  Well, I watched the footage Savannah shot, and that's why we had to get out of there.
[01:39:41.471 --> 01:39:44.073]  They're like, the police are doing nothing, they're throwing bricks at them.
[01:39:44.113 --> 01:39:44.954]  They're not even there!
[01:39:45.014 --> 01:39:46.115]  And the cops were taking it!
[01:39:46.475 --> 01:39:49.297]  We saw zero police officers during our incident.
[01:39:49.437 --> 01:39:51.219]  Like, there wasn't a single police officer.
[01:39:51.239 --> 01:39:51.719]  You weren't there.
[01:39:51.739 --> 01:39:56.223]  The footage up on the road, they're like attacking the police with rocks, they just take it!
[01:39:56.483 --> 01:39:57.884]  And I'm gonna make a prediction right now.
[01:39:57.904 --> 01:40:02.348]  So since when do police, I guess it's not about kissing police's ass, since when does anybody gotta take assault?
[01:40:02.848 --> 01:40:03.589]  Well, exactly.
[01:40:03.609 --> 01:40:18.602]  And I think Owen made a good point on that, that if they don't get this situation under control, and I'll let Owen comment on that, but I think it's important that APD, Chief Manley, and the mayor get this situation under control now before nighttime.
[01:40:18.703 --> 01:40:21.525]  If you wait until night, Owen, what's your view on that?
[01:40:21.545 --> 01:40:21.966]  It's a time bomb.
[01:40:22.606 --> 01:40:28.189]  If they don't start making hundreds of arrests immediately, there's going to be massive rioting and looting in Austin.
[01:40:28.209 --> 01:40:29.330]  They're probably going to burn.
[01:40:29.850 --> 01:40:34.693]  You know, it'll be interesting because kind of the main hub of activity is what we call Dirty Six.
[01:40:34.713 --> 01:40:35.793]  There's Sixth Street here in Austin.
[01:40:35.813 --> 01:40:38.415]  Folks, keep rolling that footage of the truck getting attacked.
[01:40:38.435 --> 01:40:39.635]  And that's right where they're going to go.
[01:40:39.835 --> 01:40:44.958]  I mean, you're going to have Communist Democrat rioters out in Austin, Texas.
[01:40:44.978 --> 01:40:46.219]  Look how much they hang in for.
[01:40:46.259 --> 01:40:46.879]  Burning and looting.
[01:40:47.460 --> 01:40:50.021]  Unless hundreds of arrests happen immediately.
[01:40:50.381 --> 01:40:51.562]  All of these people should be arrested.
[01:40:52.122 --> 01:40:56.725]  I mean- And look, they see the- start over in a minute, but look at the- they see the American flag, it's like piranhas.
[01:40:57.085 --> 01:40:58.766]  Oh yeah, they try to spray paint over it.
[01:40:58.806 --> 01:40:59.186]  Start over.
[01:41:00.267 --> 01:41:10.312]  If there are not hundreds of arrests of all of these violent Democrat rioters immediately, tonight in Austin, Texas is going to look like Minnesota and Oakland and LA and Atlanta and all the other places.
[01:41:11.033 --> 01:41:14.555]  And I really don't understand the lack of response.
[01:41:14.715 --> 01:41:21.208]   I don't understand how you can allow this to happen in a I mean, we claim we're a first world country, really?
[01:41:21.469 --> 01:41:24.533]  This looks like a third world communist hellhole that I'm seeing right here.
[01:41:24.633 --> 01:41:26.476]  But we foresaw this was coming.
[01:41:26.816 --> 01:41:29.961]  We didn't want this, but we knew it was happening.
[01:41:30.402 --> 01:41:30.602]  No.
[01:41:31.463 --> 01:41:35.128]  Because we knew to go and cover something in 2020, we're going to need a tank.
[01:41:36.226 --> 01:41:45.056]  And that's pretty much what it takes now, and I never thought I would see that day in our country where the media can't even safely cover an event in our country.
[01:41:45.076 --> 01:41:46.158]  CNN's being burned down?
[01:41:46.358 --> 01:41:47.039]  Yeah, yeah.
[01:41:47.179 --> 01:41:47.960]  It's unbelievable.
[01:41:48.661 --> 01:41:50.423]  Yeah, roll that footage of CNN, folks.
[01:41:50.523 --> 01:41:52.685]  I mean, they set fires in CNN.
[01:41:54.395 --> 01:42:07.264]  And what's baffling to me is that these mayors of these cities think the answer is to restrain their police and have their police abandon their posts, that that somehow is going to calm things down.
[01:42:07.324 --> 01:42:09.926]  As soon as everybody saw the police run two days ago in Minnesota?
[01:42:10.246 --> 01:42:11.967]  It was a free fall around the country.
[01:42:12.167 --> 01:42:12.648]  Absolutely.
[01:42:12.708 --> 01:42:13.608]  You cannot do that.
[01:42:14.129 --> 01:42:21.274]  And see, these people don't understand that the only reason they feel so robbed in life is not because of... There were people casing my house today.
[01:42:21.474 --> 01:42:21.934]  I saw them.
[01:42:24.002 --> 01:42:26.524]  They're probably getting ready to, you know, they went to Tucker Carlson's house.
[01:42:26.544 --> 01:42:27.465]  They're probably getting ready to.
[01:42:27.525 --> 01:42:30.108]  They ain't gonna be Tucker Carlson's house is my house.
[01:42:30.128 --> 01:42:31.049]  But I'm saying, you know, they're...
[01:42:32.709 --> 01:42:33.349]  Here's my problem.
[01:42:33.890 --> 01:42:39.592]  If these people were real political protesters, they would actually have some message or they'd have some goal.
[01:42:39.612 --> 01:42:40.533]  They don't know what they want.
[01:42:40.553 --> 01:42:41.974]  People just got a list of people.
[01:42:42.274 --> 01:42:44.595]  They're just sending orders out to like felons.
[01:42:44.755 --> 01:42:56.901]  Well, they wouldn't be walking around with weapons specifically designed to damage property, which is hammers, metal rods, all these things that this crowd was literally carrying in their hands.
[01:42:56.921 --> 01:42:57.921]  It's the statecraft of them.
[01:42:58.181 --> 01:43:05.444]  That's exactly right, and I honestly believe the only reason they haven't gone full-blown on downtown yet is because the sun is still up.
[01:43:05.764 --> 01:43:06.744]  Like you said, it's a test.
[01:43:06.844 --> 01:43:07.425]  That's exactly what it is.
[01:43:07.445 --> 01:43:10.346]  So you're predicting in hours, what, four hours, the sun sets?
[01:43:10.906 --> 01:43:21.430]  If Mayor Adler and Chief Manley don't start taking this serious and get their police out there to make arrests for whatever criminal activity they see, tonight is going to be that.
[01:43:21.450 --> 01:43:23.471]  Instead, the police department yesterday was endorsing this.
[01:43:23.531 --> 01:43:25.331]  Right, this is absolutely unbelievable.
[01:43:25.851 --> 01:43:26.812]  So what do you predict is going to happen?
[01:43:27.512 --> 01:43:29.813]  I think it's going to be a rough night unless APD starts mobilizing.
[01:43:29.833 --> 01:43:31.413]  And I think a few innocent people will get killed.
[01:43:31.533 --> 01:43:32.153]  That's on the mayor.
[01:43:32.193 --> 01:43:32.974]  That's exactly right.
[01:43:32.994 --> 01:43:34.054]  It's on the mayor and it's on the chief.
[01:43:34.074 --> 01:43:35.194]  Happened in Oakland.
[01:43:35.214 --> 01:43:35.574]  People got killed.
[01:43:35.595 --> 01:43:36.555]  And a police officer too.
[01:43:36.775 --> 01:43:37.335]  That's exactly right.
[01:43:37.355 --> 01:43:38.455]  But nobody seems to want to report on that.
[01:43:38.475 --> 01:43:39.856]  Well, they just shot the federal security guards.
[01:43:39.876 --> 01:43:41.816]  I mean, it's like, well, they're cops, you know.
[01:43:41.836 --> 01:43:43.857]  The black guy gets killed.
[01:43:43.877 --> 01:43:45.197]  That's terrible, which it is terrible.
[01:43:45.217 --> 01:43:46.458]  But now, oh, the cops die.
[01:43:46.498 --> 01:43:47.278]  Well, you know.
[01:43:47.358 --> 01:43:49.839]  No, they deserve it, even though it's in a completely different city.
[01:43:49.859 --> 01:43:50.959]  But seeing them, black lives matter.
[01:43:50.979 --> 01:43:51.979]  They shot all those cops in Dallas.
[01:43:52.039 --> 01:43:53.580]  Well, you know, you're bad, I think.
[01:43:54.355 --> 01:43:56.236]  I predict that by 10 p.m.
[01:43:56.296 --> 01:44:00.017]  tonight, buildings are going to be on fire in Austin, Texas, if there aren't arrests made.
[01:44:00.077 --> 01:44:01.038]  I don't think there's any.
[01:44:01.058 --> 01:44:01.918]  That's 100% bad.
[01:44:02.718 --> 01:44:03.999]  Cars are burning for sure.
[01:44:04.699 --> 01:44:08.121]  And it's sad because, again, it's going to be an interesting... By the way, I watched this footage.
[01:44:08.161 --> 01:44:10.041]  Now I know why you guys were like, should we get out of here?
[01:44:10.061 --> 01:44:11.082]  I'm like, yeah, get out of there.
[01:44:11.142 --> 01:44:11.942]  This is horrible.
[01:44:12.022 --> 01:44:13.483]  It's going to be an interesting situation.
[01:44:13.523 --> 01:44:17.765]  There's going to be a congregation tonight in downtown Austin, a violent Democrat protest.
[01:44:17.785 --> 01:44:20.666]  By the way, have you noticed, though, like Minnesota, it's almost all black.
[01:44:20.726 --> 01:44:22.266]  This is almost all white.
[01:44:22.367 --> 01:44:22.527]  Right.
[01:44:23.067 --> 01:44:23.227]  Right.
[01:44:24.375 --> 01:44:26.056]  And the sad fact is this, right?
[01:44:26.316 --> 01:44:42.823]  The people that were going around, and I made Facebook posts about this over three weeks ago when we started seeing City Hall being vandalized, all the spray paint, and there was zero, it was all communist stuff, and there was zero response from Matt Adler, there was zero response from the chief.
[01:44:42.883 --> 01:44:43.483]  That was a probe!
[01:44:43.743 --> 01:44:44.723]  That's exactly right.
[01:44:45.024 --> 01:44:48.805]  And now, these communists, they're not going to be outdone by these other cities.
[01:44:48.845 --> 01:44:51.006]  The communists in this city, they're not going to be outdone.
[01:44:51.026 --> 01:44:53.367]  They've got cans of gasoline right now.
[01:44:53.507 --> 01:44:54.328]  That's exactly right.
[01:44:55.630 --> 01:44:58.654]  I'm just appalled that there isn't some sort of leadership in this city.
[01:44:58.874 --> 01:45:00.776]  I agree, but I'll just be honest.
[01:45:02.218 --> 01:45:04.360]  I said this to crew and some of you guys have been refusing.
[01:45:04.800 --> 01:45:05.981]  We only just pulled back tonight.
[01:45:06.461 --> 01:45:09.984]  We don't need to be involved in this to get one of our people shot because they're looking for us.
[01:45:10.004 --> 01:45:10.644]  They know who we are.
[01:45:10.944 --> 01:45:18.769]  Well, Owen and I had that conversation and we said, if we go back out here, it's probably likely that we'll have to use force to defend our lives.
[01:45:19.070 --> 01:45:20.190]  That's the point it's gotten to.
[01:45:20.310 --> 01:45:20.711]  Exactly.
[01:45:20.751 --> 01:45:22.932]  I'm not Mr. Tough Guy, but you're hammering my car.
[01:45:23.453 --> 01:45:24.053]  I've got a problem.
[01:45:24.153 --> 01:45:24.994]  I mean, and they're lucky.
[01:45:25.014 --> 01:45:26.314]  I mean, let's be perfectly honest, Tim.
[01:45:26.334 --> 01:45:29.697]  I mean, they're lucky they were dealing with cool-headed individuals in our vehicle today.
[01:45:29.817 --> 01:45:31.438]  Other people would have run off.
[01:45:31.538 --> 01:45:31.838]  Oh, yeah.
[01:45:31.858 --> 01:45:32.838]  Would have run them over.
[01:45:33.179 --> 01:45:34.379]  Would have, you know, done anything.
[01:45:34.399 --> 01:45:35.060]  They're very lucky.
[01:45:35.320 --> 01:45:35.480]  Yeah.
[01:45:35.540 --> 01:45:38.142]  We were just sitting there like, all right, let's, okay, what are they doing now?
[01:45:38.342 --> 01:45:40.223]  Okay, all right, we got this window has a problem.
[01:45:40.263 --> 01:45:40.723]  Okay, you know what?
[01:45:40.743 --> 01:45:41.364]  Let's move forward.
[01:45:41.384 --> 01:45:43.665]  Hey, you want to... This is Charlottesville on PCP.
[01:45:43.685 --> 01:45:44.486]  There's Savannah.
[01:45:45.430 --> 01:45:46.551]  Is this a live feed right now?
[01:45:46.992 --> 01:45:49.014]  I mean, I tell you, I hope she's not out there again.
[01:45:49.075 --> 01:45:49.936]  Oh, no, that's from earlier.
[01:45:49.996 --> 01:45:50.757]  Yeah, that's from earlier.
[01:45:51.497 --> 01:45:53.200]  Savannah's got big huevos.
[01:45:53.220 --> 01:45:54.862]  I think you got to get out of there.
[01:45:54.902 --> 01:45:55.863]  I'm going back down there.
[01:45:56.143 --> 01:45:57.244]  I tried to stop her.
[01:45:57.304 --> 01:45:57.705]  She wouldn't.
[01:45:58.346 --> 01:45:58.666]  I couldn't.
[01:45:59.387 --> 01:46:00.709]  I don't think anything could stop her at this point.
[01:46:01.783 --> 01:46:06.968]  But you know, I mean, how dare an American want to stop their cities from being burnt to the ground?
[01:46:07.108 --> 01:46:12.194]  I mean, you know, like I was talking to another one... The cop's been arrested and indicted!
[01:46:12.234 --> 01:46:13.095]  Within four days!
[01:46:13.275 --> 01:46:14.236]  That never happens!
[01:46:14.476 --> 01:46:15.857]  That literally never happens!
[01:46:16.138 --> 01:46:16.818]  That's unheard of!
[01:46:16.858 --> 01:46:17.699]  There's a process!
[01:46:17.940 --> 01:46:19.701]  And they basically went the whole thing!
[01:46:21.583 --> 01:46:27.849]  And by the way, you know, there's still some stuff that needs to be talked about with George Floyd.
[01:46:27.869 --> 01:46:28.509]  Should he have died?
[01:46:28.569 --> 01:46:28.889]  Maybe not.
[01:46:28.929 --> 01:46:29.370]  But you know what?
[01:46:29.590 --> 01:46:30.551]  He was on drugs.
[01:46:31.111 --> 01:46:36.776]  The autopsy said that he actually died basically from an overdose and not asphyxiation.
[01:46:37.937 --> 01:46:39.318]  But it's like that doesn't even matter.
[01:46:39.358 --> 01:46:44.620]  Now again, I mean, you look at that with a cop on a guy's neck for nine minutes, that's never going to look good, especially when the guy dies.
[01:46:45.160 --> 01:46:53.623]  But none of these details matter because this was all organized from the beginning, folks, and this is what's so frustrating, but it's also weirdly calming to me because we knew it.
[01:46:54.063 --> 01:46:56.524]  They picked this event and they ran with it.
[01:46:56.584 --> 01:46:58.445]  They could have picked Mike Ramos a month ago.
[01:46:58.525 --> 01:46:59.085]  They didn't do it.
[01:46:59.125 --> 01:47:00.406]  They had their fake pandemic going.
[01:47:00.626 --> 01:47:02.707]  The fake pandemic didn't work.
[01:47:03.187 --> 01:47:04.028]  It didn't work.
[01:47:04.408 --> 01:47:05.589]  It didn't stick to Trump.
[01:47:06.109 --> 01:47:08.270]  It didn't get whatever they wanted accomplished.
[01:47:08.350 --> 01:47:10.411]  And so now they've moved on to their race riots.
[01:47:10.431 --> 01:47:11.952]  They've now moved on to their Democrat riots.
[01:47:12.432 --> 01:47:14.213]  And notice how pathetic the media is going to be.
[01:47:14.273 --> 01:47:16.855]  Remember, a week ago, what did the media say?
[01:47:17.435 --> 01:47:18.395]  Stay inside.
[01:47:18.515 --> 01:47:19.296]  Social distance.
[01:47:19.376 --> 01:47:20.096]  Wear your mask.
[01:47:20.456 --> 01:47:21.857]  Oh, second spread inevitable.
[01:47:22.057 --> 01:47:24.098]  Where's Bill Gates commenting on these riots?
[01:47:24.519 --> 01:47:26.740]  Bill Gates said pandemic two is going to kill even more of us.
[01:47:26.800 --> 01:47:27.820]  Pandemic two is coming.
[01:47:27.860 --> 01:47:28.701]  Second wave is coming.
[01:47:29.914 --> 01:47:30.514]  Where's the wave?
[01:47:30.574 --> 01:47:31.275]  Where's the spread?
[01:47:31.555 --> 01:47:39.999]  We've got mobs of rioters out here, yelling, screaming, touching each other, throwing things, but no spread.
[01:47:40.059 --> 01:47:47.142]  So in a weird kind of ironic way, the Democrat riots have actually exposed the Democrat fake pandemic.
[01:47:47.522 --> 01:47:48.323]  But it won't even matter.
[01:47:48.783 --> 01:47:50.143]  The media won't call it out.
[01:47:50.304 --> 01:47:52.304]  The media won't make that connection.
[01:47:52.485 --> 01:47:55.786]  And they'll just continue to hype all this up and then more people are going to go out.
[01:47:55.806 --> 01:48:03.172]   But you know, Tim, I am afraid of What you said earlier, there is kind of like this competitive nature, I think, to some of these groups.
[01:48:03.192 --> 01:48:03.533]  Absolutely.
[01:48:03.853 --> 01:48:04.273]  Absolutely.
[01:48:04.293 --> 01:48:06.035]  And it's like, oh, you saw what they did in Oakland.
[01:48:06.055 --> 01:48:07.677]  We have to do it even bigger here.
[01:48:07.717 --> 01:48:08.538]  That's exactly right.
[01:48:08.638 --> 01:48:17.907]  Or at least we have to get that same kind of footage so that our organization, the money and the donations and everything pulls in to support our cause.
[01:48:18.267 --> 01:48:19.288]  And really, if you look at...
[01:48:20.189 --> 01:48:24.310]  Right, and if you look at that, it's a playbook straight out of Guerrilla Warfare, right?
[01:48:24.790 --> 01:48:30.191]  The more attacks guerrillas launch, the more money they get from their state sponsors, right?
[01:48:30.411 --> 01:48:37.113]  So that's exactly what's going on here, except the sponsors are these big private individuals, right, that donate to their causes.
[01:48:37.193 --> 01:48:37.413]  Right.
[01:48:37.593 --> 01:48:41.194]  I want to get back to that, but what Owen was just saying while I was taking a piss is absolutely critical.
[01:48:41.214 --> 01:48:44.174]  And I'm just going to say it's that tough, folks, just being real here with everybody.
[01:48:44.614 --> 01:48:46.855]  We're live commercial free here on this Saturday night.
[01:48:48.445 --> 01:48:54.849]  Their Russiagate failed, their Ukrainegate failed, which was about saying all of us that were pro-America were traitors.
[01:48:55.369 --> 01:48:57.950]  That all imploded when they're the CHICOM double agent traitors.
[01:48:58.430 --> 01:49:00.211]  Trump is literally arresting people.
[01:49:00.231 --> 01:49:01.512]  And by the way, they're not just arresting people.
[01:49:02.172 --> 01:49:04.674]  I mean, the right thing's going on right now.
[01:49:05.054 --> 01:49:06.255]  The default's been punched.
[01:49:06.575 --> 01:49:13.288]   So we're at war right now, and everybody has to understand that When you look at all the things that are happening, this is
[01:49:13.288 --> 01:49:15.608]  literally stay behind networks of media.
[01:49:15.608 --> 01:49:20.969]   They're just following orders that don't get how traitorous they've been at every single level.
[01:49:20.969 --> 01:49:26.009]   So I want people to realize the backdrop of Trump and what's happening and what's unfolding.
[01:49:26.009 --> 01:49:29.768]   And as you said, Owen, and as you were saying, Tim, first it's Russiagate.
[01:49:29.877 --> 01:49:30.757]  Now, it's UkraineGrate.
[01:49:31.238 --> 01:49:31.958]  Now, that failed.
[01:49:32.038 --> 01:49:35.761]  Now, their whole COVID thing is... I talked to... I don't just say this.
[01:49:36.181 --> 01:49:37.161]  I am neurotic.
[01:49:37.221 --> 01:49:38.142]  My children are like, please.
[01:49:38.482 --> 01:49:39.443]  I was in a store.
[01:49:39.503 --> 01:49:40.424]  I was in a gas station.
[01:49:40.464 --> 01:49:41.144]  I was in Target.
[01:49:41.404 --> 01:49:42.745]  I talked to everyone.
[01:49:42.865 --> 01:49:44.907]  I told them it's a... They said, yes, it's a hoax.
[01:49:45.347 --> 01:49:46.768]  I got 90% saying it's a hoax.
[01:49:47.528 --> 01:49:50.651]  So what I'm saying is, I sample real people.
[01:49:50.671 --> 01:49:52.592]  I don't just sit up here in my own lunatic world.
[01:49:53.132 --> 01:49:56.175]  I sit there and that's like a workout talking to every person I talk to.
[01:49:56.875 --> 01:50:02.319]  And so exactly, they want us to forget the last hoax now with the new race riot hoax they've been preparing.
[01:50:02.339 --> 01:50:03.400]  I don't think the dog's hunting.
[01:50:04.062 --> 01:50:05.083]  No, I don't think so either.
[01:50:05.303 --> 01:50:09.967]  And hopefully enough good Americans are going to wake up and sit there and take a stand against this.
[01:50:10.027 --> 01:50:14.892]  Because locking ourselves in our houses and just hoping that this is going to go away is not the answer.
[01:50:14.912 --> 01:50:17.594]  I think people figure it out now.
[01:50:17.955 --> 01:50:19.476]  The old quiet American deal is over.
[01:50:19.656 --> 01:50:20.096]  That's done.
[01:50:20.517 --> 01:50:20.657]  Nope.
[01:50:21.197 --> 01:50:22.318]  Nothing's going to change that way.
[01:50:22.879 --> 01:50:23.920]  And this is a good example.
[01:50:24.180 --> 01:50:27.443]  You know, the good people right now are trying to stay out of downtown.
[01:50:27.463 --> 01:50:32.207]  They're trying to stay away and everything else because they trust that law enforcement is going to do the right thing.
[01:50:32.607 --> 01:50:36.110]  But again, as we saw when we were on the street, where is law enforcement?
[01:50:36.230 --> 01:50:37.871]  Well, they're just going to get demonized all day.
[01:50:37.891 --> 01:50:38.252]  Yeah.
[01:50:38.452 --> 01:50:40.734]  And that's what, you know, that's another kind of people's backing.
[01:50:41.194 --> 01:50:41.314]  Right.
[01:50:41.334 --> 01:50:41.815]  They feel like.
[01:50:42.015 --> 01:50:42.135]  Yeah.
[01:50:43.136 --> 01:50:46.159]  I mean, I absolutely get it, right?
[01:50:46.239 --> 01:50:47.901]  APD only has so many officers, right?
[01:50:47.941 --> 01:50:50.163]  And they had to protect their headquarters, and I get that.
[01:50:50.544 --> 01:50:54.788]  But if I throw a cop at a brick, they attack me, and they should.
[01:50:54.808 --> 01:50:57.471]  I'm watching bricks bounce off cops' heads.
[01:50:57.511 --> 01:50:58.112]  They're taking it.
[01:50:58.152 --> 01:50:58.392]  No!
[01:50:58.832 --> 01:51:02.056]  If they start kicking some ass when they're assaulted, it's going to stop.
[01:51:02.256 --> 01:51:03.156]  Yeah.
[01:51:03.256 --> 01:51:09.438]  And quite frankly, that was policing in the 1990s and earlier, and we've gotten away from that.
[01:51:09.558 --> 01:51:11.278]  And especially here in Austin, right?
[01:51:11.319 --> 01:51:12.679]  Which the communists have done.
[01:51:12.719 --> 01:51:14.219]  They know that leads to this.
[01:51:14.499 --> 01:51:15.360]  That's exactly right.
[01:51:15.440 --> 01:51:20.201]  It's been from one administration to the next, putting more and more to handcuffs on law enforcement.
[01:51:20.641 --> 01:51:27.003]  And unfortunately, these chiefs, because they want to keep their job, they want to stay in that position, they allow this to happen.
[01:51:27.303 --> 01:51:28.484]  They don't make a stand.
[01:51:28.524 --> 01:51:33.285]  They don't draw a line in the sand and say, no, we're not going to sit back anymore.
[01:51:33.545 --> 01:51:34.926]  We have to be proactive.
[01:51:35.286 --> 01:51:36.406]  Otherwise, we lose this seat.
[01:51:36.426 --> 01:51:37.627]  Well, look at the governor of Minnesota.
[01:51:37.667 --> 01:51:40.888]  First endorsed it, then he sat back and he went, actually, this is not good.
[01:51:41.618 --> 01:51:44.399]  Yeah, because he probably didn't realize how real this was going to get.
[01:51:44.639 --> 01:51:47.100]  You know, they don't realize how much they've hyped these people up.
[01:51:47.120 --> 01:51:48.140]  Listen, we have the documents.
[01:51:48.160 --> 01:51:50.941]  They have all the Soros groups spending hundreds of millions.
[01:51:51.001 --> 01:51:51.561]  It's a joke.
[01:51:51.701 --> 01:51:55.942]  Bob Kramer got caught with the DNC planning riots.
[01:51:56.002 --> 01:51:58.143]  Project Veritas literally caught the Democrats.
[01:51:58.163 --> 01:51:59.263]  They plan these riots, folks.
[01:51:59.463 --> 01:52:02.945]  These are literally Democrat media coordinated riots.
[01:52:02.965 --> 01:52:03.885]  This is not a joke.
[01:52:04.325 --> 01:52:10.567]  Listen, this isn't a... I've had the army come visit me when I was like 25 because I said I'm planning to overthrow the corrupt.
[01:52:11.128 --> 01:52:12.380]  And they had ARMY visit me!
[01:52:13.717 --> 01:52:15.658]  The point is that no one even visits these people.
[01:52:15.698 --> 01:52:16.598]  They're just running around.
[01:52:16.798 --> 01:52:17.998]  We're going to overthrow everything.
[01:52:18.018 --> 01:52:18.999]  We're going to kill everybody.
[01:52:19.219 --> 01:52:20.239]  And then no one does anything.
[01:52:20.579 --> 01:52:28.422]  I remember seeing a video from Atlanta last night where there's a police line and they had to kind of spread out a little bit so they were kind of a little thin.
[01:52:29.142 --> 01:52:34.584]  And some guy walks up to a big, big police guy and he just bumps him and he's like spitting in his face.
[01:52:34.604 --> 01:52:40.086]  And I'm sitting here, you know, if that officer didn't have a badge and a uniform on, he'd stomp that guy's dick in.
[01:52:40.106 --> 01:52:41.867]  And that's exactly what he deserves.
[01:52:43.433 --> 01:52:52.217]  Part of me is like, you know what, police should, maybe tomorrow, police should be like, okay, you know what, we're going to turn in our badges, but we're going to go back out on the streets and we're just going to wear our police hats.
[01:52:52.517 --> 01:52:56.539]  But then the radicals will indict every one of them like it's a virtue signal.
[01:52:57.200 --> 01:53:02.942]  And the Democrats and Soros already put all the state attorney generals and all the PAs in.
[01:53:03.002 --> 01:53:06.204]  They've got, they've got, we can't get into it yet, but they've got...
[01:53:07.219 --> 01:53:08.340]  Letitia James, man.
