[00:00:00.814 --> 00:00:03.423]  You're listening to The Alex Jones Show.
[00:24:29.930 --> 00:24:33.091]  I want to let you know first about the specials we have at InfoWars Life.
[00:24:33.171 --> 00:24:36.572]  We have 15% off of Ancient Defense for a limited time.
[00:24:36.612 --> 00:24:42.573]  We have 10% off the complete InfoWars select storable food line, along with free shipping.
[00:24:42.613 --> 00:24:43.834]  Let me tell you about the storable food.
[00:24:44.673 --> 00:24:46.753]  This is something that's made in the United States.
[00:24:46.893 --> 00:24:51.735]  Even the packaging, it's high-quality packaging that will let this food last for 25 years.
[00:24:52.235 --> 00:24:55.435]  Military-grade barrier against light, oxygen, and moisture.
[00:24:55.475 --> 00:24:58.456]  Entering the pouches, it's resealable after you open it.
[00:24:59.056 --> 00:25:05.077]  It's truly the lowest price we can give you under this contract with a manufacturer for the highest quality storable food that we know of.
[00:25:05.137 --> 00:25:07.538]  Again, that's 10% off the food itself.
[00:25:08.258 --> 00:25:09.740]  And free shipping.
[00:25:09.980 --> 00:25:11.542]  That's a huge saving.
[00:25:11.562 --> 00:25:14.626]  With a promo code FOOD at checkout, you get 10% off.
[00:25:14.666 --> 00:25:17.349]  Again, you can find that at InfoWarsStore.com right now.
[00:25:17.669 --> 00:25:24.137]  Use promo code FOOD at checkout for 10% off your purchase of InfoWars Select storable food and for free shipping.
[00:25:25.299 --> 00:25:32.082]  Let's go back to what's happening with our never-ending, always-metastasizing cancer of a surveillance state here.
[00:25:32.902 --> 00:25:35.724]  Here's a lawsuit that's just been dismissed.
[00:25:35.784 --> 00:25:40.146]  It's from Wikimedia versus the NSA.
[00:25:40.166 --> 00:25:42.867]  It's a lawsuit that's been dismissed by the judge.
[00:25:43.587 --> 00:25:45.868]  And listen to the reason that it was dismissed.
[00:25:46.869 --> 00:25:49.270]  Because they couldn't prove that they were being surveilled.
[00:25:51.014 --> 00:25:51.454]  Secretly.
[00:25:51.474 --> 00:25:52.394]  I mean, seriously.
[00:25:52.894 --> 00:25:55.535]  This is straight out of a Kafka novel.
[00:25:55.855 --> 00:26:03.136]  He says, well, you know, you have no way of knowing if we're secretly spying on you, so I'm not going to entertain this lawsuit.
[00:26:03.156 --> 00:26:05.777]  I mean, seriously, what the judge is saying?
[00:26:06.477 --> 00:26:15.098]  They say, plaintiffs can only speculate that they are being spied upon by the NSA, so I'm not going to allow you to do any discovery or do a lawsuit.
[00:26:15.839 --> 00:26:17.999]  And he says, and for one thing, here's another thing he says.
[00:26:19.124 --> 00:26:26.205]  Plaintiffs insist that Wikipedia's over 1 trillion annual internet communications are significant in volume.
[00:26:26.225 --> 00:26:32.867]  And then the judge goes on to say, but 1 trillion is clearly a large number, but size is always relative.
[00:26:32.987 --> 00:26:36.248]  For example, 1 trillion dollars are enormous value.
[00:26:36.748 --> 00:26:38.588]  Well, maybe not to the federal government.
[00:26:38.608 --> 00:26:43.609]  But he says, whereas 1 trillion grains of sand are but a small patch of a beach.
[00:26:44.329 --> 00:26:44.689]  Like, what?
[00:26:44.989 --> 00:26:46.130]  What is he talking about?
[00:26:46.990 --> 00:26:47.910]  Here you got a judge
[00:26:49.484 --> 00:26:53.087]  Arguing about how many angels fit on the head of a pen and using that as justification.
[00:26:53.187 --> 00:26:55.748]  It is nothing but sophistry and obfuscation.
[00:26:56.809 --> 00:26:58.330]  We all know what they're doing.
[00:26:59.031 --> 00:27:01.572]  We all know that they are watching people.
[00:27:01.592 --> 00:27:04.054]  But he says, because you can't prove that you're being watched.
[00:27:04.114 --> 00:27:08.577]  I mean, there's, you know, documents that have been released and, you know, we've had leaks of documents.
[00:27:08.597 --> 00:27:11.399]  We've had NSA whistleblowers testifying that you're doing this.
[00:27:11.439 --> 00:27:13.160]  But, you know, you can't prove it.
[00:27:13.200 --> 00:27:16.763]  And so you have to prove it before you get your day in court.
[00:27:17.443 --> 00:27:20.665]  That's essentially the kind of Kafka world that we live in.
[00:27:21.226 --> 00:27:22.026]  Absolutely amazing.
[00:27:22.066 --> 00:27:26.950]  So, Julian Assange is now telling journalists, he says, you need to go back to the old methods.
[00:27:27.610 --> 00:27:31.173]  You need to use snail mail, traditional post office services.
[00:27:31.253 --> 00:27:32.834]  Well, you know, that is true.
[00:27:32.874 --> 00:27:36.457]  I mean, it is not as vulnerable as email.
[00:27:37.659 --> 00:27:46.441]  But of course, one of the reasons that the government has always run the post office system in the first place is because they wanted to use that as a crude level of intelligence gathering.
[00:27:46.481 --> 00:27:52.343]  They can put a postal cover on you and they can keep a record of everybody that you send mail to and everybody that sends mail to you.
[00:27:52.383 --> 00:27:53.783]  They don't have to get a search warrant for that.
[00:27:53.823 --> 00:27:55.443]  That's where this all started.
[00:27:55.723 --> 00:28:04.226]  Started with that, started with these pen registers for the phone companies, and now this is just metastasizing into full-blown Orwellian police state.
[00:28:05.026 --> 00:28:05.806]  A Stasi state.
[00:28:06.630 --> 00:28:19.769]  But he points out, he says, my recommendation for people who don't have 10 years experience in cryptography is to return to old methods and use traditional postal services, Julian Assange said in an interview that was published on Saturday.
[00:28:20.623 --> 00:28:24.646]  And you need to understand that they're always watching you, and he has warned people about that.
[00:28:24.706 --> 00:28:27.028]  He's warned people about what they put on Facebook.
[00:28:27.568 --> 00:28:33.533]  He says, you know, Facebook is basically your friends testifying against you, has you on the dock.
[00:28:33.593 --> 00:28:37.836]  I don't remember the exact quote that he had, but he was warning everybody about social media especially.
[00:28:38.397 --> 00:28:42.560]  Look at this incredibly ridiculous decision from a local judge.
[00:28:43.101 --> 00:28:48.305]  A judge says that a small school's Facebook post was actually a campaign contribution.
[00:28:49.005 --> 00:28:49.965]  This is a state judge.
[00:28:50.425 --> 00:28:58.548]  He ruled that a Facebook post by a school called Liberty Commons amounted to an illegal campaign contribution to a school district board candidate.
[00:28:59.189 --> 00:29:09.652]  The charter school shared on its Facebook with its Facebook followers a newspaper article about the parent of one of the students who is running for a school board seat in the neighboring school district.
[00:29:09.712 --> 00:29:12.213]  Now, this school has 566 followers on its Facebook page.
[00:29:15.114 --> 00:29:22.703]  It was then shared by a former congressman who lost his re-election bid in 2004 and he has 3,900 friends.
[00:29:23.203 --> 00:29:29.631]  The administrative law judge called the violation minor and he ruled that no government money or any significant amount was spent to make the contribution.
[00:29:30.291 --> 00:29:36.296]  But he also said that it was giving of a thing of value to a candidate, namely favorable publicity.
[00:29:36.336 --> 00:29:40.700]  Do you understand the dangerous precedence on free speech that that represents?
[00:29:41.521 --> 00:29:44.083]  The University of Colorado Law professor Scott Moss did.
[00:29:44.443 --> 00:29:50.048]  He says, I don't buy under the First Amendment speech can be deemed as a contribution.
[00:29:50.128 --> 00:29:56.433]  He says this judge has a Grandpa Simpson understanding of the law and of email.
[00:29:56.853 --> 00:29:57.534]  We'll be right back.
[00:29:57.594 --> 00:29:58.014]  Stay with us.
[00:29:58.896 --> 00:30:01.884]  We're on the march, the empire's on the run.
[00:30:02.826 --> 00:30:05.513]  Alex Jones and the GCN Radio Network.
[00:30:09.605 --> 00:30:11.566]  Hey Daniels, InfoWars.com.
[00:30:11.706 --> 00:30:13.908]  Gun deaths are down 30% since 1993.
[00:30:14.168 --> 00:30:20.451]  That's right, all gun deaths, including murders, suicides, police shootings, and accidental shootings, have dropped nearly a third.
[00:30:20.712 --> 00:30:24.694]  In between 1993 and 2000, the firearm murder rate dropped by almost half.
[00:30:24.934 --> 00:30:25.635]  But guess what?
[00:30:25.695 --> 00:30:32.078]  California, which has some of the strictest gun laws in the country, leads the nation in murders, according to the Washington Examiner.
[00:30:32.238 --> 00:30:36.361]  And generally speaking, the most violent cities in the country have the most severe gun restrictions.
[00:30:36.561 --> 00:30:37.601]  That isn't that surprising.
[00:30:37.681 --> 00:30:40.742]  I mean, if you're out committing violent crimes, do you really want your victims shooting back?
[00:30:40.942 --> 00:30:45.944]  So isn't it ironic, then, that the mainstream media and the Obama administration are currently pushing for more gun control?
[00:30:46.144 --> 00:30:49.805]  President Obama is even considering enacting gun control via executive order.
[00:30:49.985 --> 00:30:52.326]  But not only is that illegal, it's also dictatorial.
[00:30:52.486 --> 00:30:55.887]  Former House Majority Leader Tom DeLay called that an impeachable offense.
[00:30:56.227 --> 00:31:01.050]  In an interview with Newsmax, he said it's time for the House to start letting the people know that this is a lawless president.
[00:31:01.210 --> 00:31:01.791]  And that's true.
[00:31:01.931 --> 00:31:05.853]  An imperial president isn't just a threat to our Second Amendment rights, but all of our freedoms.
[00:31:06.133 --> 00:31:08.835]  Once again, this is Kit Daniels with InfoWars.com.
[00:31:09.476 --> 00:31:12.678]  When cells become toxic, they die early and aging sets in.
[00:31:12.978 --> 00:31:17.961]  No one has put together a formula that focuses directly on brain health, nerve growth factors,
[00:31:17.961 --> 00:31:18.601]  We're good to go.
[00:31:39.341 --> 00:31:40.262]  Brain Force is here.
[00:31:40.443 --> 00:31:42.546]  Ladies and gentlemen, I've been on this the last few months.
[00:31:42.666 --> 00:31:47.412]  You've probably noticed I've been more focused, less brain fog, more energy, and it's because of Brain Force.
[00:31:47.653 --> 00:31:50.877]  There's always hidden additives in your food, even organic food has hidden additives.
[00:31:50.937 --> 00:31:54.122]  Staring at the computer all day, working, doing good, you're still damaging your brain.
[00:31:54.442 --> 00:31:56.185]  Ultimately, we've all been dumbed down to some degree.
[00:31:56.425 --> 00:31:58.266]  As any regular listener knows, I don't script what I have to say.
[00:31:58.506 --> 00:32:02.709]  I do my research and then I tell it like it is and let the chips fall where they may.
[00:32:02.889 --> 00:32:04.530]  And I'm going to do that right now.
[00:32:04.610 --> 00:32:06.291]  I have never in my 20 years on air
[00:32:21.800 --> 00:32:22.241]  I think?
[00:32:40.643 --> 00:32:40.863]  I think so.
[00:33:21.841 --> 00:33:23.982]  Waging war on corruption.
[00:33:24.422 --> 00:33:27.163]  It's Alex Jones.
[00:33:29.084 --> 00:33:30.625]  Welcome back to the Alex Jones Show.
[00:33:30.685 --> 00:33:31.905]  I'm David Knight, your host today.
