[00:00:00.149 --> 00:00:00.852]  Yeah.
[00:25:50.683 --> 00:26:00.347]  Another German leftist politician who back in July started basically celebrating the fact that the German population was being replaced by these migrants.
[00:26:01.047 --> 00:26:06.829]  He labeled opposition to those migrants as Nazis and he basically said
[00:26:07.589 --> 00:26:10.693]  Quote, every year more native Germans die than are born.
[00:26:10.853 --> 00:26:12.115]  That is very fortunate.
[00:26:12.135 --> 00:26:15.259]  And he smacked his lips and looked very smug while he was saying this.
[00:26:15.900 --> 00:26:18.683]  Quote, it's because the Nazis are not very good at having offspring.
[00:26:19.064 --> 00:26:22.428]  So in Germany now, according to this leftist politician Gregor Geisse...
[00:26:23.229 --> 00:26:33.676]  Anyone who opposes these German villages, in some cases of, you know, a hundred people being flooded by a hundred up to a thousand migrants who aren't integrated into the population.
[00:26:34.076 --> 00:26:36.398]  Anyone who has a problem with that is a Nazi.
[00:26:36.998 --> 00:26:40.060]  And he's happy about it because German people aren't having children.
[00:26:40.441 --> 00:26:42.022]  These migrants will be having children.
[00:26:42.222 --> 00:26:45.464]  And of course they'll become dependent on the state and vote for his party.
[00:26:45.924 --> 00:26:47.445]  That's why he's so pleased about it.
[00:26:47.946 --> 00:26:50.708]  Now the other clip, which is at the top of this news article,
[00:26:51.676 --> 00:26:55.883]  ...is the female German Green Party politician, Stephanie von Berg.
[00:26:56.645 --> 00:27:02.495]  She gave a speech in front of Parliament, and this came out just a few days ago, where she basically said the same thing.
[00:27:02.695 --> 00:27:02.935]  Quote...
[00:27:04.221 --> 00:27:05.562]  Our society will change.
[00:27:05.802 --> 00:27:07.363]  Our city will change radically.
[00:27:07.804 --> 00:27:13.988]  I hold that in 20-30 years there will no longer be a German majority in our city.
[00:27:14.929 --> 00:27:18.211]  We have plenty of people and live in a super-cultural society.
[00:27:18.511 --> 00:27:19.932]  This is what we have in the future.
[00:27:20.252 --> 00:27:23.414]  And I want to make it very clear, especially to those right-wingers,
[00:27:24.275 --> 00:27:25.397]  This is a good thing.
[00:27:26.218 --> 00:27:32.406]  So again, she's celebrating the fact that the German population will be replaced by non-Germans.
[00:27:33.147 --> 00:27:34.689]  Demographic suicide?
[00:27:35.369 --> 00:27:36.591]  She's saying it's a good thing.
[00:27:36.671 --> 00:27:41.037]  So, presumably she also thinks that the wave of crime and rape
[00:27:42.230 --> 00:27:47.252]  Which is documented that these migrants are already bringing to these German villages, towns and cities.
[00:27:47.813 --> 00:27:50.774]  We've exhaustively documented that over the past several months.
[00:27:51.314 --> 00:27:56.117]  The German authorities are covering it up so as not to legitimize critics of mass migration.
[00:27:56.737 --> 00:28:04.941]  They're going after people on Facebook who have concerns about this with the ex-Stasi official involved in that censorship program.
[00:28:05.441 --> 00:28:07.903]  And now this German Green Party politician
[00:28:09.122 --> 00:28:19.191]  Gets up in front of the German Parliament and says it's a good thing that in 20 to 30 years Germans will be a minority in their own cities.
[00:28:20.372 --> 00:28:27.758]  And quite why they think that is a complete mystery, especially given the fact, well we know why it is because they're going to get votes from all the people dependent on government.
[00:28:28.703 --> 00:28:41.412]  But even Angela Merkel herself, the Chancellor of Germany, came out in 2010 and said that multiculturalism has utterly failed because immigrants do not integrate into German society.
[00:28:42.012 --> 00:28:44.474]  Alex Jones is on the phone right now with a comment on this.
[00:28:44.554 --> 00:28:45.195]  Alex, go ahead.
[00:28:46.271 --> 00:28:46.791]  That's right, Paul.
[00:28:46.831 --> 00:28:48.432]  I want to comment on this as I drive.
[00:28:48.792 --> 00:28:53.474]  Take care of business today on Black Friday for the family and just listen to you.
[00:28:53.494 --> 00:28:56.575]  And I'm going to come back in the next segment before your guests elaborate on Black Friday.
[00:28:56.635 --> 00:28:57.896]  But you're absolutely right.
[00:28:58.056 --> 00:29:02.638]  What this is, is globalist demographics basically is Nazism.
[00:29:03.228 --> 00:29:16.881]  But again, a twisted form of it where any culture, no matter if it's Japanese, German, whatever it is, has to have other populations brought in to be put at odds in classic great game, divide and conquer strategy.
[00:29:16.901 --> 00:29:18.242]  Brzezinski admits this.
[00:29:19.023 --> 00:29:21.325]  All of them basically admit this.
[00:29:21.365 --> 00:29:22.547]  This is a real
[00:29:23.187 --> 00:29:29.171]  ...admitted, public, sickening strategy that is being put in everyone's face.
[00:29:29.251 --> 00:29:43.981]  And so it's so over the top, they have to fake it over the top and throw it in your face, hiding it in plain view, with a psychological tactic of just tricking everyone that it must be okay because of their over-the-top confidence game.
[00:29:44.001 --> 00:29:46.883]  And this is what's taught at every major university.
[00:29:47.203 --> 00:29:49.125]  When I went to college here in Austin, Texas,
[00:29:49.925 --> 00:29:51.386]  Every class I was in.
[00:29:51.466 --> 00:29:52.727]  It didn't matter if it was math.
[00:29:52.747 --> 00:29:53.707]  It didn't matter if it was U.S.
[00:29:53.747 --> 00:29:54.128]  history.
[00:29:54.708 --> 00:29:55.268]  Stay there Alex.
[00:29:55.308 --> 00:29:58.230]  We'll be back after the break with more from Alex Jones.
[00:29:58.270 --> 00:29:58.790]  Stay tuned.
[00:29:59.330 --> 00:30:00.251]  We're on the march.
[00:30:00.731 --> 00:30:02.332]  The Empire's on the run.
[00:30:03.252 --> 00:30:05.974]  Alex Jones and the GCN Radio Network.
[00:30:10.154 --> 00:30:19.445]  Global warming advocates are now blaming luxury condominiums for man-made climate change, despite the record-breaking snowfall which recently pounded the northern U.S.
[00:30:19.645 --> 00:30:27.074]  The Climate Words for All coalition released a report claiming that luxury apartment buildings are the largest climate change offenders in New York City.
[00:30:27.234 --> 00:30:29.277]  These are New York City's largest buildings.
[00:30:29.377 --> 00:30:29.537]  I'm good.
[00:30:45.302 --> 00:30:48.823]  We'll attempt to blame this record snowfall on man-made climate change.
[00:30:49.083 --> 00:30:54.784]  Even though a few years ago, they were predicting that the Earth's ice caps would have dramatically melted by now.
[00:30:55.044 --> 00:31:00.545]  But they really want you to live in a tiny apartment so they can cram more people into your neighborhood and tax the area.
[00:31:00.725 --> 00:31:09.107]  Keep up with our latest news and information on InfoWars.com, PrisonPlanet.tv, and the Alex Jones Channel on YouTube.
[00:31:09.987 --> 00:31:10.768]  Alex Jones here.
[00:31:10.928 --> 00:31:27.498]  InfowarsStore.com is now partnering with the top-of-the-line storable food company, My Patriot Supply, to bring you the highest quality, freshest, longest-lasting, most affordable storable foods, private-labeled, from InfowarsSelect.com, at the lowest price you're gonna find anywhere.
[00:31:27.618 --> 00:31:29.179]  The globalists want us dependent.
[00:31:29.339 --> 00:31:30.820]  We need to be self-sufficient.
[00:31:30.940 --> 00:31:36.103]  And if you don't have high-quality, long-lasting, storable foods, I believe you're making a huge mistake.
[00:31:36.283 --> 00:31:38.785]  My goal is to find the best deals and bring it to you.
[00:31:38.985 --> 00:31:44.108]  Now is the time to take action and to secure your pantry for any emergency.
[00:31:44.208 --> 00:31:47.670]  You can buy all the great MyPatriotSupply products at InfowarsStore.com.
[00:31:47.710 --> 00:31:51.472]  They're the exact same products inside InfowarsSelect.com.
[00:31:51.552 --> 00:31:58.256]  Visit InfowarsSelect.com or InfowarsStore.com today to check out the amazing deals for yourself.
[00:31:58.597 --> 00:32:04.180]  Secure you and your family's needs today at InfowarsStore.com with Infowars Select.
[00:32:04.420 --> 00:32:07.703]  That's info or select.com or 888-253-3139.
[00:32:07.723 --> 00:32:13.168]  When cells become toxic, they die early and aging sets in.
[00:32:13.468 --> 00:32:19.394]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimized
[00:32:19.434 --> 00:32:19.894]  I don't know.
[00:32:39.887 --> 00:32:40.807]  BrainForce is here.
[00:32:41.007 --> 00:32:43.108]  Ladies and gentlemen, I've been on this the last few months.
[00:32:43.208 --> 00:32:47.929]  You've probably noticed I've been more focused, less brain fog, more energy, and it's because of BrainForce.
[00:32:48.209 --> 00:32:51.390]  There's always hidden additives in your food, even organic food has hidden additives.
[00:32:51.490 --> 00:32:54.711]  Staring at the computer all day, working, doing good, you're still damaging your brain.
[00:32:54.971 --> 00:32:56.771]  Ultimately, we've all been dumbed down to some degree.
[00:32:56.951 --> 00:33:00.972]  It doesn't have stimulants, it doesn't have garbage in it, it has natural things that do it clean.
[00:33:01.052 --> 00:33:06.653]  You will find BrainForce and other game-changing products at InfoWarsLife.com or call 888-253-3139.
[00:33:23.102 --> 00:33:29.143]  We now take you live to the Central Texas Command Center and the heart of the resistance.
[00:33:35.083 --> 00:33:36.764]  We're back, it's the Alex Jones Show live.
[00:33:36.784 --> 00:33:41.706]  We've got our guest coming up, Christopher Murphy, who is the lawyer for Gregory Allen Elliott.
[00:33:42.226 --> 00:33:48.569]  Of course, there's the artist from Toronto who faces six months in prison for disagreeing with feminists on Twitter.
[00:33:48.969 --> 00:33:57.372]  This is a huge story that we've been covering for a few months now, and we've got the guest, the lawyer for Gregory Allen Elliott, coming on to talk about it here in a few minutes.
[00:33:57.412 --> 00:33:59.093]  But Alex Jones is still on the line.
[00:33:59.653 --> 00:34:03.375]  Of course, there was a huge meltdown yesterday over Donald Trump.
[00:34:03.875 --> 00:34:06.176]  Daring to tweet out an InfoWars link.
[00:34:06.216 --> 00:34:10.279]  The crybabies basically wet themselves in, uh, they were triggered.
[00:34:10.899 --> 00:34:14.401]  Triggered beyond words that he would even link, dare link to InfoWars.
[00:34:14.441 --> 00:34:15.301]  That was a huge story.
[00:34:15.842 --> 00:34:17.182]  And more on Black Friday.
[00:34:17.262 --> 00:34:17.843]  Alex Jones.
[00:34:19.264 --> 00:34:28.368]  That's right, and I'm going to get off here and let you go to your guests just in a moment, but look, InfoWars reaches 3 million people a day, rated, on AM and FM stations across the country.
[00:34:28.808 --> 00:34:31.589]  We reach several million a day just on our one YouTube channel a day.
[00:34:32.149 --> 00:34:37.711]  We have over 600, 700,000 that listen to the podcast every day.
[00:34:38.132 --> 00:34:40.713]  Hundreds of thousands that watch our free video feeds every day.
[00:34:41.193 --> 00:34:44.374]  We reach about 20 million people a week in the total aggregate.
[00:34:44.394 --> 00:34:45.795]  That's a very conservative number.
[00:34:46.375 --> 00:34:48.656]  And so MSNBC, with a couple million viewers,
[00:34:49.256 --> 00:34:52.322]  Makes fun of us and acts like we're not legitimate.
[00:34:52.903 --> 00:34:53.784]  They're jokes.
[00:34:54.225 --> 00:34:54.626]  Just like...
