[00:00:00.069 --> 00:00:00.649]  We're live.
[00:29:41.957 --> 00:29:51.121]  Your children and my children and their great-grandchildren to live together in peace with fabulous technologies that we can't even imagine today.
[00:29:52.802 --> 00:29:55.564]  My goal at my core is to empower humanity.
[00:29:56.124 --> 00:29:56.764]  What's yours?
[00:29:59.846 --> 00:30:00.746]  We're on the march.
[00:30:01.246 --> 00:30:02.847]  The Empire's on the run.
[00:30:03.768 --> 00:30:06.449]  Alex Jones and the GCN Radio Network.
[00:30:10.686 --> 00:30:18.349]  Over the weekend, the Obama administration dropped its original plans to create a website to rate colleges, and instead released all the collected information to the public.
[00:30:18.469 --> 00:30:22.911]  The rating system received relentless opposition from colleges, universities, Democrats and Republicans alike.
[00:30:23.191 --> 00:30:23.971]  Why is that, you ask?
[00:30:24.291 --> 00:30:29.273]  Colleges and universities already receive more than three times the amount of what students are paying in tuition.
[00:30:29.453 --> 00:30:34.715]  That's about $180 billion a year coming from grants, tax breaks, work-study funds, and student loans.
[00:30:35.035 --> 00:30:36.876]  And you know how liberals love their free money.
[00:30:37.176 --> 00:30:44.540]  Another interesting fact is that the Department of Education was given access to graduates' tax records so they could post how much students are making after graduation.
[00:30:44.680 --> 00:30:54.726]  This opens up a whole new level of personal and financial information that could be hacked, like we saw back in June when the Office of Personal Management was hacked by the Chinese to get the personal data of 4 million government employees.
[00:30:55.006 --> 00:31:00.694]  On top of that, the information provided by this new study shows that most people are better off getting a job out of high school than going to college.
[00:31:00.954 --> 00:31:03.498]  Rob Dew reporting for InfoWars.com and InfoWars Nightly News.
[00:31:03.658 --> 00:31:06.983]  Be sure to join us this Wednesday, September 16th for Operation Money Bomb.
[00:31:07.003 --> 00:31:10.107]  You can find more information at InfoWars.com forward slash money bomb.
[00:31:10.427 --> 00:31:16.032]  Supermail Vitality is InfoWarsLife.com's number one selling product for a good reason.
[00:31:16.353 --> 00:31:16.833]  It works.
[00:31:17.093 --> 00:31:21.197]  Go to InfoWarsLife.com today and read the testimonials for yourself.
[00:31:21.377 --> 00:31:26.822]  There are thousands of them with an average voting score at an unprecedented 4.8.
[00:31:28.624 --> 00:31:40.429]  It is concentrated herbs and natural organic compounds known to energize the body's natural processes that are blocked by estrogen mimickers and other toxic elements in the food chain.
[00:31:40.589 --> 00:31:45.631]  Super Mill Vitality from InfoWarsLife.com has sold out multiple times in the last three months.
[00:31:45.771 --> 00:31:53.135]  To fix that problem, we have now produced the biggest and most concentrated high-quality batch of Super Mel Vitality in the product's history.
[00:31:53.355 --> 00:31:55.937]  Our new ultra-strength formula is even stronger.
[00:31:56.117 --> 00:32:00.440]  Check out the third-party reviews and informational videos at InfoWarsLife.com.
[00:32:00.660 --> 00:32:03.361]  Now it's time to get your body in balance and fight back.
[00:32:03.621 --> 00:32:09.665]  I'm Alex Jones for Super Mel Vitality and InfoWarsLife.com, and I salute you, our supporters.
[00:32:10.125 --> 00:32:15.028]  Introducing Secret 12, the new InfoWars Life Vitamin B12 formulation.
[00:32:15.248 --> 00:32:21.132]  Secret 12 is a binary of nutrimedical grade, bioavailable, coenzyme forms of B12.
[00:32:21.372 --> 00:32:25.935]  Methocobalamin, the same kind used in B12 injections, and adenosylcobalamin.
[00:32:26.155 --> 00:32:29.477]  Secret 12 is simply taken by mouth, right on the tongue, and then swallowed.
[00:32:29.738 --> 00:32:31.319]  No needles, no injections.
[00:32:31.699 --> 00:32:36.822]  Secure your revolutionary Secret 12 formula right now at Infowarslife.com or call 888-253-3139.
[00:32:40.064 --> 00:32:44.265]  Used since before the days of the Roman Empire to support the body's natural systems.
[00:32:44.425 --> 00:32:48.387]  Introducing the new Infowarslife.com oil of oregano formulation.
[00:32:48.567 --> 00:32:53.348]  We have now procured the most high quality and potent forms of oregano oil on the market.
[00:32:53.528 --> 00:32:58.030]  Extracted directly from the wild herb and sealed in easy to use capsules.
[00:32:58.050 --> 00:33:01.511]  You will no longer need to endure the burning of liquid oregano on the tongue.
[00:33:01.651 --> 00:33:04.932]  Now available in our limited first run at Infowarslife.com.
[00:33:05.112 --> 00:33:06.952]  That's Infowarslife.com or call 888-253-3139.
[00:33:21.201 --> 00:33:22.701]  This is our land.
[00:33:25.822 --> 00:33:27.463]  These are our people.
[00:33:29.144 --> 00:33:29.864]  The workers.
[00:33:30.993 --> 00:33:39.098]  The strikers, the builders, these are our people.
[00:33:39.158 --> 00:33:42.400]  Who are they?
[00:33:42.480 --> 00:33:45.241]  They are the dark armies.
[00:33:45.301 --> 00:33:50.024]  The dark murdering armies whose only honor is atrocity.
[00:33:50.124 --> 00:33:51.365]  The answer to 1984 is 1776.
[00:34:00.948 --> 00:34:03.170]  You're listening to the Alex Jones Show!
[00:34:03.250 --> 00:34:10.036]  Thank you for joining us.
[00:34:10.176 --> 00:34:17.102]  We have Larry Pratt, the head of Gunners of America, with a new raft of under-the-table assaults on the Second Amendment.
[00:34:18.423 --> 00:34:24.348]  He'll be joining us to alert us to those dangers as a modern Paul Revere at the bottom of the next tower, correct?
[00:34:24.388 --> 00:34:24.688]  Is he on at 1230?
[00:34:27.148 --> 00:34:43.471]  So I want to open the phones up on just any topic you wish to discuss, any of the news stories I've mentioned, any of the articles we're going to get into, you agree with me, you disagree, whatever the case is, I absolutely want to hear from you here today.
[00:34:44.871 --> 00:34:46.492]  The toll-free number to join us is 800-259-9231, 800-259-9231.
[00:34:53.749 --> 00:34:58.112]  Now, I've talked a lot about the products, and you're going to want to hear this pitch, because this isn't even a pitch.
[00:34:58.132 --> 00:35:01.114]  Will you guys bring me a silver bullet?
[00:35:01.334 --> 00:35:02.554]  There was one in here, but it's gone.
[00:35:02.595 --> 00:35:02.935]  Thank you.
[00:35:02.955 --> 00:35:04.296]  It was probably under the counter.
[00:35:04.336 --> 00:35:04.616]  Thanks.
[00:35:05.656 --> 00:35:12.381]  I've talked a lot about colloidal silver and how I've had infections before, topically, but also internally, and antibiotics didn't work.
[00:35:13.121 --> 00:35:14.162]  And colloidal silver did.
[00:35:16.243 --> 00:35:19.085]  And last Memorial Day, last week,
[00:35:20.441 --> 00:35:25.769]  I went out to the lake with family to some friends' houses that had like a 25-foot, two-story boat dock.
[00:35:25.949 --> 00:35:29.774]  We were jumping off the top, and one time, I didn't think and didn't blow air out of my nose.
[00:35:30.696 --> 00:35:32.298]  I don't hold my nose, I just blow air out of my nose.
[00:35:32.358 --> 00:35:36.003]  And a huge founts of lake water after a big rain, dirty water.
[00:35:36.844 --> 00:35:38.525]  Somewhat dirty water shot up my nose.
[00:35:38.626 --> 00:35:40.867]  And I remember thinking, oh my gosh, that burns.
[00:35:41.368 --> 00:35:42.369]  I bet I get an infection.
[00:35:42.389 --> 00:35:52.096]  Because I'm not really infection prone, but if I swim in a creek or the ocean sometimes or something else, I get earaches like anybody else.
[00:35:52.637 --> 00:35:57.220]  And if it goes up my nose, I get my eustachian tubes blocked in my throat.
[00:35:58.103 --> 00:36:02.185]  And then I thought I must have clenched my teeth on Tuesday because it just hurt on one side of my head.
[00:36:02.826 --> 00:36:03.386]  So I ignored it.
[00:36:03.826 --> 00:36:05.447]  Didn't even take a little silver for two, three days.
[00:36:05.968 --> 00:36:09.710]  Then it spread up underneath into my lymph nodes, started really puffing out.
[00:36:10.590 --> 00:36:14.032]  You can't see it too good on TV, but I mean, it's out a good quarter inch on each side.
[00:36:15.293 --> 00:36:19.215]  And so I went and saw the medical folks today, really great fellow that I've been going to for years.
[00:36:19.275 --> 00:36:25.539]  And the truth is I only used colloidal silver for two days and I don't know if it worked.
[00:36:26.414 --> 00:36:30.884]  Because the stuff went down last Thursday, Friday, and then I just quit using it.
[00:36:31.265 --> 00:36:32.688]  And then it came back Sunday.
[00:36:34.042 --> 00:36:37.585]  And it hurts so bad, then I didn't end up coming to work yesterday.
[00:36:37.605 --> 00:36:39.507]  I should have just gone to the doctor yesterday.
[00:36:40.248 --> 00:36:44.111]  So I can't get up here, you know, like I would normally, because I've had a chest cold before.
[00:36:44.151 --> 00:36:44.792]  I couldn't get rid of it.
[00:36:44.812 --> 00:36:45.813]  Colloidal silver knocked it out.
[00:36:46.554 --> 00:36:49.316]  I've had infections before on the skin.
[00:36:49.716 --> 00:36:52.599]  But I'll tell you, sometimes colloidal silver doesn't work.
[00:36:53.020 --> 00:36:56.162]  It's just one more weapon in a arsenal.
[00:36:56.843 --> 00:36:58.644]  That's why antibiotics don't work sometimes.
[00:36:58.804 --> 00:36:59.865]  They're an incredible blessing.
[00:37:00.205 --> 00:37:01.405]  They've just been overused.
[00:37:01.866 --> 00:37:03.166]  So I don't use antibiotics.
[00:37:03.186 --> 00:37:03.927]  And I really waited.
[00:37:04.427 --> 00:37:05.808]  Most folks would have gone in a day or two.
[00:37:05.848 --> 00:37:09.249]  I waited another week to go in to try to beat it myself.
[00:37:10.110 --> 00:37:14.472]  And I just did it kind of in a half you-know-what way because I didn't even take a little silver every day.
[00:37:15.713 --> 00:37:19.354]  But regardless, I went and got a big shot of antibiotics this morning in my hind end.
[00:37:19.394 --> 00:37:20.175]  It did not feel good.
[00:37:21.255 --> 00:37:22.576]  And we'll see what it does.
[00:37:23.857 --> 00:37:28.500]  But I finally went this morning because I feel like I have ice picks jammed into my jaws on both sides.
[00:37:29.340 --> 00:37:34.543]  And I went in, they checked it, 100% blocked on each one of the Eustachian tubes.
[00:37:34.824 --> 00:37:36.265]  They're all swollen and you name it.
[00:37:37.545 --> 00:37:39.767]  I cleared my ears and pus came out.
[00:37:41.015 --> 00:37:44.336]  So, I'm not bragging, saying I'm tough, any of this stuff to be here on air.
[00:37:44.656 --> 00:37:46.616]  Please don't call in and thank me and say you're tough.
[00:37:46.636 --> 00:37:47.256]  Thanks for being here.
[00:37:47.577 --> 00:37:48.577]  Give me Grandma's remedy.
[00:37:49.017 --> 00:37:54.198]  I'm only telling you why I'm a little slow today, why I pause sometimes when I'm speaking.
[00:37:55.158 --> 00:37:58.499]  This is better than laying in bed or sitting on the couch.
[00:37:59.519 --> 00:38:00.699]  So I'm glad I'm here on air.
[00:38:00.739 --> 00:38:01.340]  I wouldn't miss it.
