[00:00:01.357 --> 00:00:03.988]  You're listening to The Alex Jones Show.
[00:23:34.301 --> 00:23:37.783]  Call 800-274-3070 to claim yours.
[00:23:38.223 --> 00:23:40.225]  Limit two per caller while supplies last.
[00:23:40.665 --> 00:23:46.528]  This offer isn't available online, so you want to make sure and grab this opportunity to get prepared today.
[00:23:46.549 --> 00:23:56.955]  800-274-3070 to get your four-week food supply for the incredible price of only $99, and it'll be shipped to you completely free.
[00:23:57.435 --> 00:24:00.819]  Call 800-274-3070 right now.
[00:24:01.119 --> 00:24:05.844]  That's 800-274-3070 to claim yours while supplies last.
[00:24:06.204 --> 00:24:06.765]  Don't wait.
[00:24:07.065 --> 00:24:07.946]  Call today.
[00:24:10.909 --> 00:24:13.091]  He's the T-Rex of political talk.
[00:24:13.652 --> 00:24:16.455]  Alex Jones on the GCN Radio Network.
[00:24:21.562 --> 00:24:22.943]  Welcome back to the Alex Jones Show.
[00:24:22.963 --> 00:24:23.984]  I'm David Knight, your host.
[00:24:24.604 --> 00:24:31.849]  We're going to play a documentary film from No More News, and that is K-N-O-W.
[00:24:32.910 --> 00:24:37.272]  No More News, exposing mainstream media's propaganda campaign to ridicule Alex Jones.
[00:24:37.292 --> 00:24:39.914]  We're going to play a little bit of that for you in the next segment.
[00:24:40.555 --> 00:24:47.979]  Before we get back to the news, I just want to remind you that we have a sell going on on Silver Bullet at the InfoWars store.
[00:24:48.905 --> 00:24:51.127]  That is 50% off the usual price.
[00:24:51.808 --> 00:24:54.511]  It's now, that's $15 savings per bottle.
[00:24:54.591 --> 00:24:56.593]  It's 30 parts per million colloidal silver.
[00:24:57.434 --> 00:24:59.276]  A very strong concentration of colloidal silver.
[00:24:59.296 --> 00:25:02.940]  And again, that is available at the biggest discount we've ever had at InfoWars.
[00:25:03.441 --> 00:25:04.362]  It's $15 off per bottle.
[00:25:04.382 --> 00:25:05.623]  That's 50% off per bottle right now.
[00:25:09.189 --> 00:25:26.100]  Well, going back to the news, as I pointed out, in the next hour, Paul Joseph Watson is going to be talking to us about the SPLC, as well as his story about PayPal now changing the user agreement, saying that they are asserting ownership, copyright ownership, over all intellectual property of its users.
[00:25:26.120 --> 00:25:27.221]  We're going to break that down.
[00:25:28.442 --> 00:25:36.068]  But we were talking in the last segment about this story, about the SPLC coming after the Oath Keepers, coming after the miners there.
[00:25:36.088 --> 00:25:44.253]  You heard that clip just before we went to break, as to the question is, why would we need to be protected by Oath Keepers against our government?
[00:25:44.293 --> 00:25:47.276]  And of course the answer is, is that just as our
[00:25:48.430 --> 00:26:05.329]  Congress has abdicated its authority on these trade agreements, turning it over to corporate lawyers in the same way they long ago turned over their legislative responsibility, abdicated that to these bureaucracies that they've created, allowing these bureaucrats
[00:26:06.010 --> 00:26:08.432]  To write the laws for Americans.
[00:26:08.652 --> 00:26:10.293]  Unelected, perpetual bureaucrats.
[00:26:10.313 --> 00:26:14.976]  That's one of the reasons why things don't change, regardless of whether we got Republicans or Democrats in power.
[00:26:15.036 --> 00:26:27.464]  It's because of these massive armies of bureaucracies creating their little empires where they write the law, they have their own enforcement mechanism, and they also have their own little courts, their own kangaroo courts.
[00:26:28.405 --> 00:26:32.908]  And that's why you need to have people to your neighbors to protect you.
[00:26:33.328 --> 00:26:35.250]  There's a lot of different ways that we can protect each other, too.
[00:26:36.431 --> 00:26:46.380]  We can start to get an awareness that we all have due process rights and what those rights are and the purpose and the responsibility and duty of juries.
[00:26:47.081 --> 00:26:51.566]  That was ultimately the major check I believe that we had against
[00:26:51.886 --> 00:26:52.246]  Thank you.
[00:27:08.311 --> 00:27:09.872]  And to basically protect each other.
[00:27:10.293 --> 00:27:14.876]  Now I want to go back to this situation in Oregon.
[00:27:14.956 --> 00:27:20.321]  There's a poem, Our Government Land, and this is also from the Oath Keepers video.
[00:27:20.341 --> 00:27:22.562]  I want to play a little bit of that for you, just a few seconds of that.
[00:27:22.582 --> 00:27:23.403]  Let's go ahead and play that.
[00:27:23.843 --> 00:27:28.167]  My name is Steve Beck and I'd just like to contribute a poem to this.
[00:27:29.708 --> 00:27:31.169]  It's called On Government Land.
[00:27:32.650 --> 00:27:35.793]  The government is taking away everything, only to make it their own.
[00:27:35.813 --> 00:27:39.255]  You can't even hold conversations on your own private telephone.
[00:27:39.836 --> 00:27:40.596]  They own the water.
[00:27:40.676 --> 00:27:41.417]  They own the air.
[00:27:41.517 --> 00:27:43.359]  They own everything, and they own everywhere.
[00:27:43.819 --> 00:27:48.162]  If they can't own it, they just steal it away, turn it into a park, and then they can say they own it.
[00:27:49.003 --> 00:27:50.004]  They own it with taxes.
[00:27:50.044 --> 00:27:50.864]  They own it with fees.
[00:27:51.004 --> 00:27:52.966]  No matter the cost, they do as they please.
[00:27:53.266 --> 00:27:54.427]  They think they own us.
[00:27:56.289 --> 00:27:57.690]  They treat us like cattle.
[00:27:57.710 --> 00:27:59.733]  They herd us like cattle and treat us like sheep.
[00:28:00.053 --> 00:28:02.016]  After the shearing, our fleece is to keep.
[00:28:02.597 --> 00:28:07.142]  Sooner or later, if we don't take a stand, we all shall be living on government land.
[00:28:11.494 --> 00:28:12.035]  Absolutely.
[00:28:12.095 --> 00:28:14.056]  They think that they own everything.
[00:28:14.496 --> 00:28:15.637]  They assert that they own everything.
[00:28:15.817 --> 00:28:23.964]  And there's really an element of corporate fascism involved in this because it is a partnership between government and big business.
[00:28:24.004 --> 00:28:37.014]  That's what we're going to see and increasingly seeing with these efforts by Monsanto to keep us from knowing what's in our food, to block any efforts to inform consumers, to allow them to have a choice, and of course with the vaccines.
[00:28:37.634 --> 00:28:41.336]  Saying, you're not going to be informed, and we don't care whether or not you've got consent.
[00:28:41.497 --> 00:28:43.338]  Just shut up and take the shot.
[00:28:44.398 --> 00:28:48.521]  As I mentioned in the very first segment, there was a story up on LewRockwell.com.
[00:28:49.162 --> 00:28:54.165]  A person who wrote this said earlier in the year they went to a medical center, there was an outbreak of a superbug there.
[00:28:54.205 --> 00:28:56.226]  Seven people got infected, two people died.
[00:28:57.027 --> 00:28:58.187]  They were there with their daughter.
[00:28:58.668 --> 00:29:01.650]  They thought there would be some reporting of it, but no, they didn't hear anything about that.
[00:29:02.523 --> 00:29:09.185]  All you heard about was the measles outbreak, where nobody died, using that to push for mandatory vaccines.
[00:29:09.225 --> 00:29:16.088]  And so this author says, well, you know, I tried to imagine what their playbook looks like, and came up with several points.
[00:29:16.148 --> 00:29:18.229]  I just wanted to throw these headlines out to you.
[00:29:18.249 --> 00:29:28.573]  Number one, make it clear that parents who choose not to vaccinate their children are only getting their information from Jenny McCarthy, Jim Carrey, and other celebrities with absolutely no scientific credentials.
[00:29:28.613 --> 00:29:29.373]  And also, number two,
[00:29:29.953 --> 00:29:35.537]  Equate the views of the CDC, the medical journals, and pharmaceutical company spokespersons with science.
[00:29:36.258 --> 00:29:40.141]  Some people will tell you science is a method, it's not a conclusion, but don't listen to them.
[00:29:40.521 --> 00:29:40.922]  And you know what?
[00:29:41.142 --> 00:29:47.587]  If all of that doesn't work, just hold a gun to their heads, say shut up, and do it because I say so.
[00:29:48.007 --> 00:29:48.467]  I own you.
[00:29:49.288 --> 00:29:55.153]  We're going to talk about what's going on with cars, and we're going to play a little bit of a video of a car show that was here just a week ago.
[00:29:55.173 --> 00:29:56.934]  One of the best car shows in the country.
[00:29:56.974 --> 00:29:58.755]  Stay with us, we're going to show you some clips of that.
[00:29:58.875 --> 00:29:59.416]  We'll be right back.
[00:29:59.716 --> 00:30:02.699]  We're on the march, the Empire's on the run.
[00:30:03.641 --> 00:30:06.324]  Alex Jones and the GCN Radio Network.
[00:30:10.478 --> 00:30:13.800]  Joe Biggs here with Infowars.com with a Jade Helm 1-5 update.
[00:30:13.940 --> 00:30:18.222]  This is a PSYOP to condition people into seeing military up and down the streets.
[00:30:18.542 --> 00:30:26.406]  Special operations soldiers will be dressed in civilian attire, blending in, doing what they call suspicious activity.
[00:30:26.686 --> 00:30:31.348]  The people of Bastrop County in Texas, right outside of Austin, are not happy about it.
[00:30:31.449 --> 00:30:32.329]  These architects
[00:30:32.489 --> 00:30:33.549]  We're good to go.
[00:30:54.657 --> 00:30:56.860]  Get off your couch, put the keys in the ignition.
[00:30:57.000 --> 00:31:00.664]  This is something that I want to see people show up to in mass numbers.
[00:31:00.864 --> 00:31:07.050]  I'm sick and tired of this stuff and I hope that some of you people out there are sick and tired too and will show up at 9 a.m.
[00:31:07.251 --> 00:31:09.934]  at the County Commissioner's courtroom in Bastrop.
[00:31:10.234 --> 00:31:13.577]  What lies at the heart of InfoWars and everything we do?
[00:31:14.398 --> 00:31:21.844]  But the core is fellow human beings of every race, color, and creed across the United States and the planet that believe in personal liberty.
[00:31:22.184 --> 00:31:25.927]  And it's people like you that have promoted the radio broadcast to their friends and family.
[00:31:26.087 --> 00:31:32.491]  It's people like you that have bought the high-quality products at InfoWarsStore.com that have made everything we do possible.
[00:31:32.632 --> 00:31:34.133]  And that's why I want to salute you.
[00:31:34.413 --> 00:31:36.975]  You have helped us build this operation.
[00:31:37.135 --> 00:31:40.297]  You don't stand beside us or behind us or even in front of us.
[00:31:40.497 --> 00:31:42.619]  You stand at the heart of InfoWars.
[00:31:42.879 --> 00:31:46.280]  That's why in the month of April, we're offering some of the biggest specials yet.
[00:31:46.461 --> 00:31:51.923]  To introduce listeners to these high-quality nutraceuticals at Infowarslife.com.
[00:31:51.943 --> 00:31:55.204]  50% off high-quality colloidal silver, Silver Bullet.
[00:31:55.444 --> 00:31:58.005]  Buy two X2 nascent iodines.
[00:31:58.065 --> 00:32:02.267]  Get one fluoride shield absolutely free and free shipping.
[00:32:02.627 --> 00:32:03.487]  50% off Silver Bullet.
[00:32:03.788 --> 00:32:04.388]  Free shipping.
[00:32:04.688 --> 00:32:06.909]  Free bottles of fluoride shield detoxer.
[00:32:07.129 --> 00:32:09.130]  Find the specials at Infowarslife.com.
[00:32:10.342 --> 00:32:15.365]  Introducing Secret 12, the new InfoWarsLife vitamin B12 formulation.
[00:32:15.485 --> 00:32:21.368]  Secret 12 is a binary of nutrimedical grade bioavailable coenzyme forms of B12.
[00:32:21.608 --> 00:32:26.190]  Methylcobalamin, the same kind used in B12 injections, and adenosylcobalamin.
[00:32:26.390 --> 00:32:29.712]  Secret 12 is simply taken by mouth, right on the tongue, and then swallowed.
[00:32:29.952 --> 00:32:31.533]  No needles, no injections.
[00:32:31.933 --> 00:32:37.056]  Secure your revolutionary Secret 12 formula right now at InfoWarsLife.com or call 888-253-3139.
[00:32:40.237 --> 00:32:40.838]  Alex Jones here.
[00:32:41.258 --> 00:32:50.303]  For the last two years, I've been working with top doctors, nutritionists, and chemists to design a nutraceutical formulation that has truly life-changing health benefits.
[00:32:50.523 --> 00:32:54.025]  Introducing the all-new Ancient Defense Herbal Immunity Blend.
[00:32:54.346 --> 00:33:02.330]  Experience the benefits of combining over 14 ancient herbs and extracts with exciting new advances in nutraceutical science.
