[00:00:00.596 --> 00:00:03.213]  You're listening to The Alex Jones Show.
[00:26:46.991 --> 00:26:55.858]  But you make it illegal, it brings all the money, the sex, the power into it, and then Hollywood makes all these movies about how cool it is and how fun, and then it's so available.
[00:26:56.119 --> 00:27:08.029]  The CIA at major universities across the United States, this came out in the 70s in Congress, would deploy
[00:27:09.307 --> 00:27:10.908]  LSD on the streets.
[00:27:11.088 --> 00:27:27.059]  Then in phase two, they would teach chemists who were attending the colleges in case they got caught, chemistry students, and would give them the raw material to produce the money, to produce the LSD.
[00:27:27.420 --> 00:27:33.023]  And then they would even have them sell it and suck the money back into the Central Intelligence Agency.
[00:27:33.964 --> 00:27:35.045]  That came out in Congress.
[00:27:40.652 --> 00:28:05.874]  Our government gave out the recipe for LSD, LSD-25, and then put the raw material out and had it produced, and had their equivalent freeway Rick Ross types, but it'd be hippie chemists,
[00:28:07.048 --> 00:28:11.552]  Paying them the money, the hundreds of millions of dollars they were making in 60s numbers, that's billions.
[00:28:12.673 --> 00:28:13.914]  So you gotta really hand it to them.
[00:28:14.895 --> 00:28:15.855]  That's what I'm talking about.
[00:28:15.895 --> 00:28:16.776]  And who is the CIA?
[00:28:16.816 --> 00:28:17.957]  They're Harvard, they're Yale.
[00:28:19.338 --> 00:28:20.219]  They're skull and bones.
[00:28:21.080 --> 00:28:22.821]  They're the Ivy League, East Coasters.
[00:28:23.482 --> 00:28:32.089]  Do you know where the Bushes made their money when they first became wealthy, Prescott?
[00:28:33.459 --> 00:28:41.063]  Do you know where the Roosevelt's, Teddy Roosevelt, Franklin Delano Roosevelt, do you know what their family sold?
[00:28:42.084 --> 00:28:51.929]  Do you know what they were the chief licensor, licensee of the British and Dutch East India Company going back to before the founding of the country on the East Coast?
[00:28:52.229 --> 00:28:56.651]  Do you know what they brought in to the United States and before that the colonies?
[00:28:58.892 --> 00:28:59.493]  When it was legal?
[00:29:00.593 --> 00:29:01.034]  Opium.
[00:29:02.387 --> 00:29:02.828]  Opium.
[00:29:03.368 --> 00:29:05.209]  The Roosevelt's of Hyde Park, New York.
[00:29:06.070 --> 00:29:07.251]  It's in mainline history books.
[00:29:08.853 --> 00:29:22.184]  And what'd ol' Franklin Delano do in the 30s when he had the country under emergency rule and suspended the Constitution with the War Powers Act and banned gold and had everybody turn it in and shipped it to his family in Europe?
[00:29:24.906 --> 00:29:25.446]  What'd he do?
[00:29:26.147 --> 00:29:29.210]  He had a federal task force and set up the DEA.
[00:29:32.117 --> 00:29:39.663]  And had Christian groups go around the country to the PTAs and preach about the horrors of opium and heroin.
[00:29:43.125 --> 00:29:44.426]  You know who developed heroin?
[00:29:44.446 --> 00:29:44.946]  The U.S.
[00:29:44.986 --> 00:29:48.429]  government in the Civil War to be more addictive than opium.
[00:29:59.222 --> 00:30:02.189]  We're on the march, the Empire's on the run.
[00:30:03.131 --> 00:30:05.817]  Alex Jones and the GCN Radio Network.
[00:30:09.850 --> 00:30:12.871]  Rand Paul, look where ISIS gets its weapons from.
[00:30:13.051 --> 00:30:15.733]  They have anti-tank weapons and missiles that we gave them.
[00:30:15.933 --> 00:30:17.493]  Article up by Steve Watson.
[00:30:17.593 --> 00:30:25.437]  Presidential candidate Ron Paul has urged voters to look to where ISIS is getting its weapons from to understand the monumental problem the U.S.
[00:30:25.517 --> 00:30:27.858]  is facilitating in Syria and beyond.
[00:30:28.058 --> 00:30:35.781]  Speaking with Ed Berliner of Newsmax, Paul stated most of these people do not have the sophistication to make arms so they get the arms from other folks.
[00:30:36.081 --> 00:30:38.562]  Right now, ISIS has over a billion dollars worth of U.S.
[00:30:38.602 --> 00:30:41.704]  Humvees, and they have a billion dollars in cash they stole from us.
[00:30:42.004 --> 00:30:49.048]  So really, if we don't want weapons to get into the hands of folks, we should be very careful about who we give the weapons to, as Senator stated.
[00:30:49.268 --> 00:30:57.812]  Paul then elaborated by noting that during the Libyan Civil War, 15,000 shoulder-to-air missiles made by the United States went missing.
[00:30:58.032 --> 00:31:04.017]  That's why there is a concern that airliners might be taken down by shoulder-to-air missiles.
[00:31:04.197 --> 00:31:04.657]  All noted.
[00:31:04.897 --> 00:31:08.500]  Here at InfoWars.com, we smash through the lies and disinformation.
[00:31:08.680 --> 00:31:09.341]  I'm Joe Biggs.
[00:31:09.821 --> 00:31:13.044]  When cells become toxic, they die early and aging sets in.
[00:31:13.304 --> 00:31:18.248]  No one has put together a formula that focuses directly on brain health, nerve growth factors,
[00:31:18.268 --> 00:31:18.568]  I don't know.
[00:31:39.702 --> 00:31:40.623]  BrainForce is here.
[00:31:40.803 --> 00:31:42.904]  Ladies and gentlemen, I've been on this the last few months.
[00:31:43.004 --> 00:31:47.747]  You've probably noticed I've been more focused, less brain fog, more energy, and it's because of BrainForce.
[00:31:48.007 --> 00:31:51.229]  There's always hidden additives in your food, even organic food has hidden additives.
[00:31:51.289 --> 00:31:54.471]  Staring at the computer all day, working, doing good, you're still damaging your brain.
[00:31:54.771 --> 00:31:56.472]  Ultimately, we've all been dumbed down to some degree.
[00:31:56.732 --> 00:31:57.653]  It doesn't have stimulants.
[00:31:57.673 --> 00:31:58.614]  It doesn't have garbage in it.
[00:31:58.854 --> 00:32:00.776]  It has natural things that do it clean.
[00:32:00.856 --> 00:32:07.602]  You will find Brain Force and other game-changing products at InfoWarsLife.com or call 888-253-3139.
[00:32:07.622 --> 00:32:10.225]  Alex Jones here.
[00:32:10.385 --> 00:32:18.913]  InfoWarsTore.com is now partnering with the top-of-the-line storable food company My Patriot Supply to bring you the highest quality, freshest,
[00:32:19.173 --> 00:32:24.755]  Longest-lasting, most affordable, storable foods, private-labeled, from InfoWarsSelect.com.
[00:32:24.975 --> 00:32:26.916]  At the lowest price you're gonna find anywhere.
[00:32:27.036 --> 00:32:28.597]  The globalists want us dependent.
[00:32:28.757 --> 00:32:30.258]  We need to be self-sufficient.
[00:32:30.358 --> 00:32:35.540]  And if you don't have high-quality, long-lasting, storable foods, I believe you're making a huge mistake.
[00:32:35.720 --> 00:32:38.222]  My goal is to find the best deals and bring it to you.
[00:32:38.422 --> 00:32:43.545]  Now is the time to take action and to secure your pantry for any emergency.
[00:32:43.645 --> 00:32:47.107]  You can buy all the great MyPatriotSupply products at InfowarsStore.com.
[00:32:47.147 --> 00:32:50.909]  They're the exact same products inside InfowarsSelect.com.
[00:32:50.989 --> 00:32:57.693]  Visit InfowarsSelect.com or InfowarsStore.com today to check out the amazing deals for yourself.
[00:32:58.034 --> 00:33:03.617]  Secure you and your family's needs today at InfowarsStore.com with Infowars Select.
[00:33:03.857 --> 00:33:05.780]  That's info or select.com or 888-253-3139.
[00:33:18.547 --> 00:33:19.488]  You want answers?
[00:33:19.928 --> 00:33:21.008]  Well, so does he.
[00:33:21.108 --> 00:33:23.530]  It's Alex Jones.
[00:33:23.710 --> 00:33:31.914]  I want to get into just massive amounts of news before guests start joining us today.
[00:33:31.934 --> 00:33:34.115]  I want to tell you who those guests are as well.
[00:33:35.396 --> 00:33:45.161]  There is an orgy of insane news, obviously, tying into how the drug wars have been used for 300 plus years to take over and corrupt countries.
[00:33:46.536 --> 00:33:51.159]  China deploys radars, drones, on border to curb infiltration.
[00:33:52.420 --> 00:33:56.603]  Terrorists and drug smugglers coming in out of India, Tibet, and other areas.
[00:33:58.805 --> 00:34:00.166]  And then there's another article here.
[00:34:02.147 --> 00:34:05.230]  The drug that bankrolled some of America's great dynasties.
[00:34:06.030 --> 00:34:07.651]  Aussie.com breaks all this down.
[00:34:08.072 --> 00:34:11.074]  Pulitzer Prize winning journalist, Westbrook Pegler,
[00:34:14.312 --> 00:34:25.860]  And then it breaks down how the big families, FDR and others, were the top opium and then heroin producers here in the United States, and how they helped, of course, take down China.
[00:34:25.880 --> 00:34:27.821]  I mean, this is mainline history.
[00:34:27.841 --> 00:34:33.245]  Folks have to understand, so often I talk about stuff, people go, that sounds crazy, and they go look it up, and it's true.
[00:34:34.245 --> 00:34:35.426]  I'm not making stuff up.
[00:34:35.466 --> 00:34:40.410]  I mean, sometimes I boil stuff down, I do a gestalt, I get a little something wrong,
[00:34:42.298 --> 00:34:48.139]  What we're talking about here is teleprompter-free analysis of what's happening on this planet.
[00:34:50.200 --> 00:34:57.861]  By the way, Carson is just combusting spontaneous combustion in front of us.
[00:34:59.341 --> 00:35:09.423]  Ben Carson has now admitted fabricating West Point scholarship and that he did not receive a West Point scholarship that he then basically didn't use.
[00:35:10.364 --> 00:35:11.024]  And so that's it.
[00:35:11.104 --> 00:35:12.004]  Ben Carson is done.
[00:35:14.141 --> 00:35:20.505]  People believed in him because he came off as very calm, very smart, very measured.
[00:35:23.186 --> 00:35:27.969]  But obviously, he is a top brain surgeon, has done some of the most amazing surgeries in history.
[00:35:28.909 --> 00:35:33.552]  I don't know if it was his campaign staff or who put this out, but he's done.
[00:35:34.793 --> 00:35:36.674]  And that only makes Donald Trump that much stronger.
[00:35:43.061 --> 00:35:45.422]  It is sad to see this type of stuff.
[00:35:45.442 --> 00:35:51.066]  But see, when somebody has been held up as good and we find they've told some lie, it's really hurtful.
[00:35:51.906 --> 00:36:04.613]  But it's with Hillary Clinton and Obama and all these people, we just expect they're lying crooks and, you know, or murdering ambassadors and shipping guns into Mexico to blame the Second Amendment and taking money under the table.
[00:36:04.633 --> 00:36:06.234]  We just expect it and then it's okay.
[00:36:06.274 --> 00:36:06.954]  It's kind of cute.
[00:36:08.749 --> 00:36:18.415]  But the Democrats are all outraged over Carson right now, and just look at the corruption, even in their so-called, you know, Mr. Goody Two-Shoes.
[00:36:19.075 --> 00:36:25.138]  And then they get off on the corruption of their own party, like it's a sign of masculineness that they're so corrupt.
[00:36:28.941 --> 00:36:32.663]  You notice, though, with Carson and people, they can actually dig some stuff up.
[00:36:33.663 --> 00:36:36.025]  With yours truly, and I want to cover some of this more later,
[00:36:37.799 --> 00:36:46.987]  I was just reminded of how many shows, not just Bill Maher yesterday, but how many other shows.
[00:36:47.867 --> 00:36:48.748]  What's the guy's name?
[00:36:49.128 --> 00:36:50.510]  I want to get an IMDB on him.
[00:36:51.430 --> 00:36:52.631]  Yeah, yeah, yeah, David Cross.
[00:36:53.232 --> 00:36:58.837]  Of so many HBO shows, you name it, Portlandia, Mr. Show, Comedy Central shows.
[00:37:00.358 --> 00:37:03.701]  I just came across that again from last year where he put out a movie
[00:37:04.653 --> 00:37:15.141]  Where there are Tea Party people running around screaming, I hate n-words, I hate the Jews, let's blow up, you know, let's blow up the government basically because Alex Jones told me so.
[00:37:16.442 --> 00:37:23.427]  And it's this tactic that they use where they don't show anything you ever actually said.
[00:37:24.388 --> 00:37:28.872]  They just put horrible statements in other people's mouths and then attribute it to me.
