[00:00.000 --> 00:11.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the info war.
[30:00.000 --> 30:06.000]  Our grandparents, the great grandparents, knew that they canned food during the fall, so they'd have it during the winter.
[30:06.000 --> 30:09.000]  And that's what I'm talking about at M4store.com.
[30:09.000 --> 30:16.000]  With M4Select, it's the full spectrum of my patriots' supply on the top, most respected companies out there.
[30:16.000 --> 30:24.000]  But because I private label it, I'm able to go below cost on contracts that all their other distributors aren't able to do.
[30:24.000 --> 30:29.000]  But I want to be a market leader and I want you to have storeable food so it's a total win-win.
[30:29.000 --> 30:35.000]  We have those incredible sell prices back at M4store.com on M4Select storeable foods.
[30:35.000 --> 30:40.000]  They've got special diet foods. They've got three-month supplies, year supplies, weak emergency supplies.
[30:40.000 --> 30:42.000]  They've got so many great products there.
[30:42.000 --> 30:46.000]  If you've got a three-year supply, if stuff happens, you can feed your whole block.
[30:46.000 --> 30:48.000]  It's up to us to be self-sufficient.
[30:48.000 --> 30:54.000]  If you're buying war bonds, bringing great products together with God's help, we are unstoppable.
[30:54.000 --> 31:00.000]  M4store.com and M4Select high-quality storeable foods, powered by my patriots' supply.
[31:24.000 --> 31:31.000]  It's a great formula that supports your heart, brain, healthy aging process, with an all-new natural caffeine boost included.
[31:31.000 --> 31:37.000]  A powerful, pregnant-owned base, the Real Red Pill, can quickly become one of our fellow InfoWars' favorite products.
[31:37.000 --> 31:43.000]  Now, with an extra proprietary energy blend inside, including green tea extract, your Ramate leaf extract,
[31:43.000 --> 31:48.000]  and more, you can get that extra pick-me-up, all supporting your mind and body in a healthy way.
[31:48.000 --> 31:57.000]  Got all the great stuff that Real Red Pill has? It's also got the boost in it. Get the Real Red Pill Plus at infowarstore.com.
[32:19.000 --> 32:26.000]  This incredible formula can help your body in many ways, including supporting heart health, joint health and cognitive health,
[32:26.000 --> 32:31.000]  aiding and regulating fat metabolism, helping to maintain cognitive function, and more.
[32:31.000 --> 32:35.000]  And while other krill oil formulas may chemically modify their formulas,
[32:35.000 --> 32:41.000]  we're giving you the benefits of a simple formula that contains unmodified, high-quality krill oil concentrate.
[32:41.000 --> 32:48.000]  Paired with our ultimate fish oil, or used separately, it's time to see what krill oil can do for you with ultimate krill oil.
[32:48.000 --> 33:11.000]  Now available at infowarstore.com.
[33:18.000 --> 33:33.000]  Another world. Another time. In the age of wonder. Another world. Another time.
[33:33.000 --> 33:38.000]  Slap those green and wood until the crystal packed.
[33:38.000 --> 33:43.000]  If you are receiving this transmission, you are the Resistance.
[33:43.000 --> 33:57.000]  Live from Austin, Texas. Broadcasting worldwide. It's Alex Jones.
[33:57.000 --> 34:08.000]  I am particularly outraged right now, but more importantly, if we don't get educated about how the criminal mainstream media works with fake news
[34:08.000 --> 34:16.000]  and allow them to continue to pick off one nationalist after one patriot, after one Christian, after one free market supporter,
[34:16.000 --> 34:20.000]  then this nation will be taken down by the fascist left.
[34:20.000 --> 34:28.000]  Representative Steve King has been at the heart of educating President Trump about what's happening and how to fight back
[34:28.000 --> 34:35.000]  and how there's a war against Western civilization funded by communist China, the EU, and of course Hollywood.
[34:35.000 --> 34:43.000]  And it's all over the news now that having a nation's bad, that America's bad, that America was never great, it'll never be great.
[34:43.000 --> 34:49.000]  That's the outrage. So he's talking to the evil New York Times, who's famous for misquoting people and lying,
[34:49.000 --> 34:56.000]  who has on their board many, many racists, not just a particular lady saying that she can't wait until all the whites die
[34:56.000 --> 35:00.000]  and there's subhuman dogs and goblins that live in holes. We'll talk about her in a moment.
[35:00.000 --> 35:08.000]  This very group known for all its fake quotes, misquoted an interview he did out of context, where he's saying white supremism,
[35:08.000 --> 35:18.000]  white nationalism, all that, they're not the same as Western culture being proud of the West.
[35:18.000 --> 35:24.000]  And that's what these crooks do, is they lie. And I know you know that, but the other big part of the equation is
[35:24.000 --> 35:32.000]  the Republican Party jumping into virtue's signal, if they keep doing this and don't stand up to known liars,
[35:32.000 --> 35:39.000]  who I've had the New York Times do this to me, saying that Alex Jones says, kill the media with battle rifles.
[35:39.000 --> 35:46.000]  And it's battle rifle with quotes around it. And a totally different discussion. Nothing to do with the media.
[35:46.000 --> 35:52.000]  I said, advantage becomes your house to kill you. But let's give him the benefit of actually hearing from him.
[35:52.000 --> 36:01.000]  Here is his statement. And none of the media is picking it up. They're still saying he stands by his statement.
[36:01.000 --> 36:07.000]  No, he doesn't. But see, he's even too timid. He should follow lawsuit on the New York Times post case, call his office.
[36:07.000 --> 36:14.000]  He needs to do it. This is defamation of character to do harm. It is the very definition of defamation.
[36:14.000 --> 36:25.000]  King's statement regarding Leader McCarthy's decision. Leader McCarthy's decision to remove me from committees is a political decision that ignores the truth.
[36:25.000 --> 36:31.000]  The truth is as follows. One of my quotes in the New York Times story has been completely mischaracterized.
[36:31.000 --> 36:36.000]  Here's the context I believe accurate reflects my statement, which is the same talking points he always puts out.
[36:36.000 --> 36:45.000]  In a 56 minute interview, we discussed the changing use of language in political discourse. We discussed the worn out label racist.
[36:45.000 --> 37:05.000]  And my observation that other slanderous labels have been increasingly assigned to conservatives by the left who injected into their current political dialogue such terms as Nazi, fascist, white nationalist, white supremacists, western civilization.
[37:05.000 --> 37:18.000]  How did that language become offensive? Now, he's saying, dash, western civilization. How did that? He's talking about western civilization.
[37:18.000 --> 37:30.000]  But see, they know the New York Times, the average person's illiterate now and doesn't know when you say Nazis, fascists, white nationals, white supremacists, western civilization.
[37:30.000 --> 37:39.000]  How did that language become offensive? That means that last piece connected to the ones before. Any idiot can get that?
[37:39.000 --> 37:51.000]  Was it the best words? No, but it doesn't matter. The point is, is that he said what it means. Why did I sit in classes teaching me about the merits of our history and civilization?
[37:51.000 --> 38:00.000]  Just to watch western civilization become a derogatory term in political discourse today, clearly. I was only representing western civilization classes.
[38:00.000 --> 38:07.000]  That's what he's talking about in the whole. No one ever sat in a class listening to the merits of white nationalism and white supremacists.
[38:07.000 --> 38:17.000]  So it's a larger interview about merits of American history and American exceptionalism and America being founded on Christianity so you know where you came from and the Renaissance.
[38:17.000 --> 38:27.000]  And he's saying in the context of the interview, but they didn't put any of that in there. They just have him saying out of context that thing they can trick you.
[38:27.000 --> 38:37.000]  This is how sick these people are. So again, just to watch western civilization become a derogatory term in political discourse today, clearly.
[38:37.000 --> 38:47.000]  He's only referencing western civilization classes. No one ever sat in a class listening to the merits of white nationalism and white supremacy.
[38:47.000 --> 38:57.000]  When I use that word, that it was in reference only to western civilization and not to any previously stated evil ideology, all of which I have denounced.
[38:57.000 --> 39:03.000]  My record as a vocal advocate for western civilization is nearly as full as my record in defense of freedom of speech.
[39:03.000 --> 39:09.000]  At this point, I am told you have to do what you have to do and I will do what I have to do.
[39:09.000 --> 39:19.000]  I will continue to point out the truth and work with all the vigor that I have to represent the fourth district of Iowans for at least the next two years.
[39:19.000 --> 39:28.000]  And that's how they try to bring you down just like they have tried to do with me with Jones bullied and child endangered.
[39:28.000 --> 39:35.000]  The YouTube ultimately took me down for it. They don't show what I said, what I did. They just said child endangerment.
[39:35.000 --> 39:46.000]  And they show a man who looks like he's about 5'4", I'm 5'11", with a beard, pushing a child down that was on ABC News, CBS News, everywhere,
[39:46.000 --> 39:51.000]  for like a year by the time I played it for another reason, where the kids punched and they got over and over again.
[39:51.000 --> 39:57.000]  So he finally pushes the kid down in another state. No one ever said it was me. I'm clear on the video, it's not me.
[39:57.000 --> 40:03.000]  I said, look at how these thug kids push and push and push until somebody does something. And they said, you know, we'll just take it down,
[40:03.000 --> 40:13.000]  say child endangerment and leave it at that. You understand when they censor you, they lie about you, remove you, and then they can do to you whatever they want.
[40:13.000 --> 40:22.000]  The only way I get the truth out is you taking this live feed and sharing it via text message, via email, via person to person, word of mouth.
[40:22.000 --> 40:30.000]  The only way representative Steve King, a good, decent, honorable Christian man, very wholesome, I've watched his speeches many times,
[40:30.000 --> 40:42.000]  I've read his writings, just right in line with mine, just good, wholesome Americana, just basic civics that have been taught up until the last 30 years.
