[00:00:01.000 --> 00:00:16.000]  Intro
[00:29:59.560 --> 00:30:00.560]  You wanted to plug Brain Force.
[00:30:00.560 --> 00:30:01.560]  Do you like Brain Force?
[00:30:01.560 --> 00:30:02.560]  Yeah.
[00:30:02.560 --> 00:30:03.560]  Yeah.
[00:30:03.560 --> 00:30:04.560]  So my name is Ken Heckin-Ladley.
[00:30:04.560 --> 00:30:06.600]  How do I write all the books that I do?
[00:30:06.600 --> 00:30:10.520]  Four books with Dr. Judy Majkiewicz, four books with Project Veritas Whistleblowers,
[00:30:10.520 --> 00:30:12.920]  and now two books with Alex Jones?
[00:30:12.920 --> 00:30:16.240]  That's because I use Brain Force every day.
[00:30:16.240 --> 00:30:20.200]  What I always need is I always need some sort of boost in the morning.
[00:30:20.200 --> 00:30:24.200]  And so I try to exercise, eat well, take good vitamins.
[00:30:24.200 --> 00:30:29.560]  But the one thing that I have really found that makes a difference is Brain Force.
[00:30:29.560 --> 00:30:34.560]  I'll take Brain Force in the morning right before I go to my computer, and I'm good for
[00:30:34.560 --> 00:30:37.400]  the next four or five hours writing a whole lot of stuff.
[00:30:37.400 --> 00:30:43.120]  So it really is true that Brain Force is something I use every day, and it helps me with my writing.
[00:30:43.120 --> 00:30:44.120]  All right.
[00:30:44.120 --> 00:30:45.120]  We love you.
[00:30:45.120 --> 00:30:46.120]  We'll be right back.
[00:30:46.120 --> 00:30:49.400]  This is Brain Force Ultra and Turbo Force at InfoWarsTore.com.
[00:30:49.400 --> 00:31:00.840]  We'll be right back with our number two.
[00:31:00.840 --> 00:31:06.760]  We have three original, one-of-a-kind toothpaste designed by my father, a dentist, at InfoWarsTore.com
[00:31:06.760 --> 00:31:11.160]  that don't have fillers, that are filled with high-quality essential oils and more.
[00:31:11.160 --> 00:31:13.460]  We have the turmeric toothpaste.
[00:31:13.460 --> 00:31:17.340]  We have the Ultimate Tooth Whitening with Pearl Calcium toothpaste, and we have the
[00:31:17.340 --> 00:31:21.940]  amazing Activated Charcoal toothpaste, again, with a whole bunch of key essential oils that
[00:31:21.940 --> 00:31:25.500]  are so good, not just for your teeth and your gums, but your whole mouth, your throat, and
[00:31:25.500 --> 00:31:26.500]  more.
[00:31:26.500 --> 00:31:28.180]  These are really game-changing toothpastes.
[00:31:28.180 --> 00:31:29.620]  They're very, very strong.
[00:31:29.620 --> 00:31:31.580]  Most over-the-counter toothpastes have fluoride.
[00:31:31.580 --> 00:31:32.580]  Ours don't.
[00:31:32.580 --> 00:31:34.060]  And it doesn't have fillers in it.
[00:31:34.060 --> 00:31:40.020]  It is just chock full of incredible things that God gave us through Mother Nature.
[00:31:40.020 --> 00:31:43.500]  So it's now back in stock and became a bestseller.
[00:31:43.500 --> 00:31:46.460]  The turmeric toothpaste is available again at InfoWarsTore.com.
[00:31:46.460 --> 00:31:48.220]  We're selling out of the tooth whitening toothpaste.
[00:31:48.220 --> 00:31:51.500]  We've got some of that left, and we also have some of the amazing Activated Charcoal
[00:31:51.500 --> 00:31:53.740]  toothpaste in stock, but it's running out as well.
[00:31:53.740 --> 00:31:57.340]  So all three toothpastes in stock for a limited time, InfoWarsTore.com.
[00:31:57.340 --> 00:32:03.580]  I talk a lot about the great successes InfoWars has had.
[00:32:03.580 --> 00:32:08.860]  I don't think anybody can deny it, and it is because of listeners and viewers supporting
[00:32:08.860 --> 00:32:09.860]  us.
[00:32:09.860 --> 00:32:13.380]  When we talk about the crew at InfoWars, people behind the scenes, the researchers,
[00:32:13.380 --> 00:32:18.220]  the writers, they really have been the MVPs in this fight.
[00:32:18.220 --> 00:32:22.420]  And when you look at Harrison Smith and Owen Schroer and the hard work they engage in
[00:32:22.420 --> 00:32:27.740]  every day, five, six, seven days a week, it's really just incredible.
[00:32:27.740 --> 00:32:30.740]  So for myself and the whole InfoWars crew, I thank you for your past support.
[00:32:30.740 --> 00:32:36.620]  I only encourage you now to realize that InfoWars cannot stay on air if you do not support us.
[00:32:36.620 --> 00:32:39.700]  I know you spread the word, I know you pray for us, and that's wonderful.
[00:32:39.700 --> 00:32:40.700]  Keep doing it.
[00:32:40.700 --> 00:32:45.139]  But most viewers and listeners never go to InfoWarsTore.com, and you never buy great
[00:32:45.139 --> 00:32:49.020]  products that enrich and empower your life all at the same time keeping us on air.
[00:32:49.020 --> 00:32:53.420]  I know that less than 1% of our listeners actually go buy products at InfoWarsTore.com.
[00:32:53.420 --> 00:32:57.540]  If just 1% more of you took action and went to InfoWarsTore.com, our funding problems
[00:32:57.540 --> 00:32:58.540]  will be over.
[00:32:58.540 --> 00:33:01.180]  Please take action now.
[00:33:01.180 --> 00:33:07.300]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[00:33:08.780 --> 00:33:25.700]  Big Brother, mainstream media, government cover-ups.
[00:33:25.700 --> 00:33:27.020]  You want to stop tyranny?
[00:33:27.020 --> 00:33:29.020]  Well, so does he.
[00:33:29.020 --> 00:33:34.220]  Live from the InfoWars.com studios, it's Alex Jones.
[00:33:34.220 --> 00:33:37.899]  And now, your host, Owen Schroer.
[00:33:37.899 --> 00:33:41.540]  We've got one more segment here with Virginia State Senator Richard Black, and you were
[00:33:41.540 --> 00:33:48.060]  just getting into the details of what was going on in the last five, seven days with
[00:33:48.060 --> 00:33:50.500]  the Pragosin-Wagner group.
[00:33:50.500 --> 00:33:55.540]  Now, let me get into a more specific issue here, since we have limited time.
[00:33:55.540 --> 00:34:00.780]  It's come out now, U.S. intelligence knew of Wagner plot days in advance.
[00:34:00.780 --> 00:34:06.460]  Even briefed Congress, U.S. spies learned in mid-June Pragosin was planning armed action
[00:34:06.460 --> 00:34:07.460]  in Russia.
[00:34:07.460 --> 00:34:14.940]  Let me ask you this, to me, I read this with potentially two separate outcomes, but maybe
[00:34:14.940 --> 00:34:17.620]  both possible at the same time.
[00:34:17.620 --> 00:34:26.220]  Does the CIA or the U.S. intelligence agencies have spies inside the Wagner group, A, and
[00:34:26.220 --> 00:34:35.700]  then B, what are the chances that Vladimir Putin just ate the U.S. government's lunch,
[00:34:35.700 --> 00:34:45.380]  got the CIA to fund Pragosin's rebellion in Moscow, only for it to flop?
[00:34:45.380 --> 00:34:49.860]  When they got that intelligence, they decided they would fund it, 6.2 million missing from
[00:34:49.860 --> 00:34:52.220]  the Pentagon, and then this happens.
[00:34:52.220 --> 00:34:55.300]  What do you think the odds of all of that are?
[00:34:55.300 --> 00:35:05.500]  I, you know, I'm not surprised that the Pentagon had some information about this going on.
[00:35:06.300 --> 00:35:11.100]  Whether they have spies actually with Wagner, I'm not sure about that.
[00:35:11.100 --> 00:35:16.820]  I know that we do radio intercepts, and those can be pretty effective.
[00:35:16.820 --> 00:35:22.980]  And certainly it was very difficult to keep complete operational security for Wagner as
[00:35:22.980 --> 00:35:25.060]  this was going on.
[00:35:25.060 --> 00:35:28.060]  So I'm not surprised that we knew that.
[00:35:28.140 --> 00:35:35.540]  I am, I'm doubtful that we actually were behind it, as we are behind very many of the things
[00:35:35.540 --> 00:35:36.620]  that go on.
[00:35:36.620 --> 00:35:45.500]  But in this case, I think you had a, you had a gadfly, a very narcissistic guy who just,
[00:35:45.500 --> 00:35:48.500]  he thought he could pull off this gambit.
[00:35:48.500 --> 00:35:50.180]  It failed.
[00:35:50.180 --> 00:35:57.700]  And as soon as President Putin went on the air to denounce the push, I think his troops
[00:35:58.300 --> 00:36:03.300]  between that and the fact that suddenly they had the revelation that they were fighting
[00:36:03.300 --> 00:36:09.940]  the Russian army through the air forces, I think they began to panic and dissipate.
[00:36:09.940 --> 00:36:17.500]  By the time that it ended, you had this very withered force with Pugosin and some of his
[00:36:17.500 --> 00:36:22.460]  close people, and they simply could not move any further.
[00:36:22.460 --> 00:36:25.820]  And at that point, Pugosin had lost all of his force.
[00:36:26.300 --> 00:36:32.060]  He got no support from the media, none from the military, none from the governmental
[00:36:32.060 --> 00:36:36.020]  officials, none from foreign allies.
[00:36:36.020 --> 00:36:41.020]  He simply, he accumulated no additional power.
[00:36:41.020 --> 00:36:47.779]  And so Putin is a very calm, collected kind of a guy.
[00:36:47.779 --> 00:36:51.660]  And he's a very, very intellectual individual.
[00:36:51.660 --> 00:36:55.820]  And he is close with Lukashenko of Belarus.
[00:36:55.820 --> 00:37:06.140]  Lukashenko agreed that he would sort of provide an open door so that Pugosin could slip out
[00:37:06.140 --> 00:37:11.500]  and, you know, avoid an on-site humiliation.
[00:37:11.500 --> 00:37:21.259]  And so they cut a deal and the deal was basically that Pugosin will lose control of Wagner
[00:37:21.259 --> 00:37:25.100]  and he would fly to Belarus.
[00:37:25.100 --> 00:37:29.300]  Now, at this point, we don't know where Pugosin is.
[00:37:29.300 --> 00:37:33.740]  And I can't tell you what the future holds for him.
[00:37:33.740 --> 00:37:37.220]  But his future is not very bright at this point.
[00:37:37.220 --> 00:37:45.779]  Now, is this is this dichotomy, the the heavy handed side of the Russian military faction
[00:37:45.779 --> 00:37:51.220]  that folks, I mean, to put it quite frank, they would like to just crush Ukraine and
[00:37:51.220 --> 00:37:52.620]  maybe the West entirely.
[00:37:52.620 --> 00:37:54.580]  That's not Vladimir Putin.
[00:37:54.580 --> 00:38:02.540]  Is that kind of the heavy handed Russian militaristic ideas with Putin that have or excuse me,
[00:38:02.540 --> 00:38:07.700]  with Pugosin that are not supported popularly?
[00:38:07.700 --> 00:38:18.980]  Well, we have to understand it coming through all of the media hype and propaganda.
[00:38:18.980 --> 00:38:21.180]  President Putin is not a dictator.
[00:38:21.180 --> 00:38:31.860]  He is a constitutionally elected president who is very much constrained by the legislature
[00:38:31.860 --> 00:38:35.800]  and various other forces.
[00:38:35.800 --> 00:38:40.140]  So he doesn't he doesn't just simply wake up in the morning and say, let's kill this
[00:38:40.140 --> 00:38:41.140]  guy.
[00:38:41.140 --> 00:38:42.140]  Let's do this.
[00:38:42.140 --> 00:38:43.140]  Let's do that.
[00:38:43.140 --> 00:38:45.580]  He works within constitutional constraints.
[00:38:45.580 --> 00:38:51.540]  But he does have significant power now in wartime.
[00:38:51.540 --> 00:38:55.740]  And and I think what you will see, I think his power will grow.
[00:38:55.740 --> 00:39:04.060]  I think this one distraction that the Wagner group was a very serious problem for unity
[00:39:04.060 --> 00:39:09.460]  of command, which is a fundamental military concept.
[00:39:09.460 --> 00:39:17.500]  Now that the Wagner group will dissipate, you're going to see total unity of command.
[00:39:17.500 --> 00:39:23.620]  The the Russian government right now, the Duma, is considering legislation that will
[00:39:23.620 --> 00:39:30.380]  bring the Wagner group under control and I think ultimately dissolve it and do away with
[00:39:30.380 --> 00:39:31.380]  it.
[00:39:31.380 --> 00:39:38.340]  Because I see it that it sounds to me like Pugosin after that victory in Bakhmut is like,
[00:39:38.340 --> 00:39:39.340]  hey, let's go.
[00:39:40.220 --> 00:39:41.220]  Let's smash these people.
[00:39:41.220 --> 00:39:42.220]  Let us off the leash.
[00:39:42.220 --> 00:39:45.540]  And Putin is like, no, we're trying to go for as little casualties as possible.
[00:39:45.540 --> 00:39:48.860]  We don't want a violent conclusion to this.
[00:39:48.860 --> 00:39:53.620]  And Pugosin and others in Russia are feeling that that's not the case.
[00:39:53.620 --> 00:39:57.700]  But I think the popular stance is on Putin's side.
[00:39:57.700 --> 00:39:59.220]  That's why he is popular.
[00:39:59.220 --> 00:40:03.940]  And let me get into that for a second here, because I would say that Putin is like Donald
