[00:00:00.130 --> 00:00:00.918]  I don't think so.
[00:22:30.374 --> 00:22:34.937]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[00:22:34.937 --> 00:22:40.741]  They've been available since 1986, yet the financial industry won't recognize the value of gold before your retirement.
[00:22:40.741 --> 00:22:44.383]  Gold has outperformed paper investments, yet no word about IRAs.
[00:22:44.383 --> 00:22:47.105]  If you would like to have gold for your retirement, call 800-686-2237.
[00:22:47.105 --> 00:22:52.168]  Don't get left behind by rising inflation and low returns.
[00:22:52.168 --> 00:22:52.429]  Call 800-686-2237.
[00:22:52.429 --> 00:22:53.810]  Secure your future and call 1-800-686-2237.
[00:22:59.233 --> 00:23:04.457]  We all know that Berkey water purification systems are the most trusted name in water filtration.
[00:23:04.457 --> 00:23:13.824]  As an authorized Berkey dealer for over six years and serving thousands of satisfied customers, the Berkey guy offers amazing specials for Berkey water filtration systems.
[00:23:13.824 --> 00:23:27.875]  The Berkey light systems include a set of self-sterilizing and re-cleanable black purification elements that purify water by removing chlorine, pathogenic bacteria, cysts and parasites to non-detectable levels and remove harmful chemicals such as herbicides and pesticides.
[00:23:28.135 --> 00:23:33.563]  Order the Berkey Light System today, complete with two black Berkey elements for only two hundred and thirty one dollars.
[00:23:33.563 --> 00:23:36.287]  And the Berkey Guy will ship your order free of charge.
[00:23:36.287 --> 00:23:43.137]  With the purchase of a Berkey Light, the Berkey Guy is also offering a set of fluoride and arsenic filters for only thirty nine ninety nine.
[00:23:43.277 --> 00:23:45.618]  That's over 30% off the retail price.
[00:23:45.618 --> 00:23:46.559]  Call the Berkey guy at 1-877-886-3653.
[00:23:46.559 --> 00:23:46.779]  That's 1-877-886-3653.
[00:23:46.779 --> 00:23:47.919]  Or order online at GoBerkey.com.
[00:23:47.919 --> 00:23:49.000]  That's GoBerkey.com today!
[00:24:16.197 --> 00:24:24.944]  All right, for the balance of the hour, we're going to break some news right out of a science fiction movie, but it's really happening.
[00:24:24.944 --> 00:24:28.207]  And it needs to be investigated.
[00:24:28.207 --> 00:24:39.176]  The press out there that's not totally controlled and not absolute criminals working with the globalists needs to investigate this and needs to look at this.
[00:24:40.765 --> 00:24:55.191]  Now just like I told you a decade ago there was a plan to convert the entire military to drones and robots so that it wouldn't matter if the troops said no to unlawful orders, they could just have the automated systems carry it out.
[00:24:55.191 --> 00:25:06.355]  And now they're reporting on the LA Times and other publications that for several years the Pentagon has had autonomous drones flying on their own, killing on their own in the sky.
[00:25:07.982 --> 00:25:09.183]  30,000 drones for the U.S.
[00:25:09.183 --> 00:25:11.906]  skies were announced in the Washington Post.
[00:25:11.906 --> 00:25:18.772]  Police departments all over the United States, including five departments here in Texas, are getting armed drones.
[00:25:18.772 --> 00:25:19.653]  That is in the news.
[00:25:19.653 --> 00:25:23.656]  They've put in for Homeland Security grants.
[00:25:23.656 --> 00:25:25.018]  The system sold this.
[00:25:26.530 --> 00:25:27.250]  To the public.
[00:25:27.250 --> 00:25:31.133]  And there was a backlash, so they did their old trick of saying, doesn't exist.
[00:25:31.133 --> 00:25:33.735]  And later, I'm gonna get into it.
[00:25:33.735 --> 00:25:40.479]  Hundreds of articles, I only printed 10 or 15 or so, saying it doesn't exist and that I'm a liar.
[00:25:40.479 --> 00:25:42.520]  And that the EPA is not surveilling farmers.
[00:25:42.520 --> 00:25:48.785]  And then they go to one case and go, oh, the EPA is in their own aircraft with humans flying it, not drones.
[00:25:48.785 --> 00:25:55.469]  Really, I have the news articles that we link to where they've announced drone bases and that they are using drones and spy satellites
[00:25:55.649 --> 00:25:57.450]  And I'm going to go over that.
[00:25:57.450 --> 00:26:05.337]  But instead they just say, right-wing extremist Alex Jones, he put out the article and that evil Matt Drudge picked it up.
[00:26:05.337 --> 00:26:15.545]  Really, I'm going to read to you Wired Magazine, Washington Post, CBS News, LA Times, from the last month, admitting what we reported on.
[00:26:15.545 --> 00:26:19.048]  I'm going to show the LA Times contradicting the LA Times.
[00:26:20.950 --> 00:26:22.851]  But you all saw them announce the drones.
[00:26:22.851 --> 00:26:23.791]  You've seen the drones.
[00:26:23.791 --> 00:26:28.573]  Drones are crashing all over the country and almost flying into aircraft.
[00:26:28.573 --> 00:26:30.113]  You know about this.
[00:26:30.113 --> 00:26:40.638]  I've got the London Telegraph with documents that have gone public where they're calling it the Banker Union and the bankers call it their new kingdom in Europe and admit they've taken over.
[00:26:40.638 --> 00:26:43.178]  How many years have I told you it's a banker coup?
[00:26:43.178 --> 00:26:44.299]  We're right.
[00:26:44.299 --> 00:26:48.160]  The bought-and-paid-for media tries to sell you on tyranny.
[00:26:48.160 --> 00:26:49.541]  You wake up and they come after you.
[00:26:51.561 --> 00:26:52.082]  There's L.A.
[00:26:52.082 --> 00:26:52.422]  Times.
[00:26:52.422 --> 00:26:55.666]  Police employ predator drones, spy planes on home front.
[00:26:55.666 --> 00:26:57.008]  Now this is a short segment.
[00:26:57.008 --> 00:26:58.430]  He'll be with us to the end of the hour.
[00:26:58.430 --> 00:27:03.677]  He's Eric Mancow Muller, syndicated radio host.
[00:27:03.677 --> 00:27:05.939]  And he's got a clip that he just...
[00:27:07.915 --> 00:27:08.375]  Just got
[00:27:28.849 --> 00:27:33.172]  They announced years ago, and now it's the cell phones they admit listen to you without warrants.
[00:27:33.172 --> 00:27:42.759]  They announced, yes, the president's going to break in and force your phone to stop the call, or the surfing, and make you listen to a message from him.
[00:27:42.759 --> 00:27:45.842]  That's mainstream news.
[00:27:45.842 --> 00:27:54.829]  All of this is happening, and there's EAS in the satellites, the communications satellites, and in all the radio stations, where the government can override and take over.
[00:27:55.731 --> 00:28:03.735]  FEMA, the shadow government, and most importantly, can listen for keywords with NSA software and override it.
[00:28:03.735 --> 00:28:14.300]  ManCow has gotten more than 50 calls, multiple program directors, I've gotten these calls as well, that when we talk about FEMA camps, it's not all stations, they're testing it.
[00:28:14.300 --> 00:28:23.084]  FEMA camps, emergency centers, or Ventura Show being censored, where they went in and remotely erased the information.
[00:28:24.414 --> 00:28:25.615]  We're going to go to Mankow right now.
[00:28:25.615 --> 00:28:28.637]  Mankow, we're about to go to break, but tell us what you're about to break when we come back.
[00:28:28.637 --> 00:28:31.118]  Alex, Alex, this is blockbuster stuff.
[00:28:31.118 --> 00:28:35.501]  I mean, this is... Oh my God, I'm a little bit... My hands are shaking.
[00:28:35.501 --> 00:28:37.062]  This is so terrifying.
[00:28:37.062 --> 00:28:39.543]  And you told me about this Ventura situation.
[00:28:39.543 --> 00:28:41.504]  We got him when he got off the plane from Mexico.
[00:28:41.504 --> 00:28:43.726]  He had no idea what the heck was going on.
[00:28:43.726 --> 00:28:45.327]  We alerted him to this.
[00:28:45.327 --> 00:28:48.148]  This is bigger than anybody imagined.
[00:28:48.148 --> 00:28:50.550]  In fact, people on TV... Forget radio.
[00:28:50.550 --> 00:28:53.812]  People on TV didn't know the government had the powers that they have.
[00:28:54.932 --> 00:28:56.033]  And we're going to talk about it.
[00:28:56.033 --> 00:28:59.634]  I've got Jesse Ventura, his first word on it, coming up.
[00:28:59.634 --> 00:29:04.476]  Plus, program directors talking about how my show and your show being scrambled.
[00:29:04.476 --> 00:29:05.577]  I mean, good night, Irene.
[00:29:05.577 --> 00:29:07.277]  This is frightening.
[00:29:07.277 --> 00:29:08.278]  You're right.
[00:29:08.278 --> 00:29:11.299]  And it's when we talk about FEMA camps.
[00:29:11.299 --> 00:29:13.900]  So we're going to talk to ManCal, mancal.com.
[00:29:13.900 --> 00:29:15.741]  Nobody may be hearing this right now.
[00:29:17.708 --> 00:29:19.909]  No, this may not even be on the radio right now.
[00:29:19.909 --> 00:29:31.795]  By the way, you're going to have that Ventura clip, but you're also going to be... I know you have the tape from this morning of the program director who's too scared to talk with his name openly, but can we pipe him in live too in about 10 minutes?
[00:29:31.795 --> 00:29:33.155]  Let me try to get him.
[00:29:33.155 --> 00:29:34.416]  Okay, stay there.
[00:29:34.416 --> 00:29:36.097]  Mancow.com is the website.
[00:29:36.097 --> 00:29:37.317]  This is big, folks.
[00:29:37.317 --> 00:29:38.938]  This is the technocracy.
[00:29:38.938 --> 00:29:42.920]  This is the big secret they're going to use during martial law collapse.
[00:29:42.920 --> 00:29:43.801]  This is happening.
[00:29:43.801 --> 00:29:44.321]  Stay with us.
[00:29:49.605 --> 00:29:53.537]  We're on the march, the empire's on the run.
[00:29:53.537 --> 00:29:56.226]  Alex Jones and the GCN Radio Network.
[00:30:00.148 --> 00:30:04.711]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[00:30:04.711 --> 00:30:05.611]  Number one.
[00:30:05.611 --> 00:30:09.034]  New climate legislation could easily double or triple your electric bill.
[00:30:09.034 --> 00:30:09.894]  Number two.
[00:30:09.894 --> 00:30:14.797]  Our new energy czar wants to control how much power your electric company allows you to have.
[00:30:14.797 --> 00:30:15.538]  It's true.
[00:30:15.538 --> 00:30:20.421]  Total government control of electricity in the name of smart grid technology is coming.
[00:30:20.421 --> 00:30:21.241]  Number three.
[00:30:21.241 --> 00:30:24.824]  In some areas of the country, the power grid is dangerously overloaded.
[00:30:24.824 --> 00:30:28.526]  And now, new socialist legislation is only compounding the problem.
[00:30:28.726 --> 00:30:29.527]  Number 4.
[00:30:29.527 --> 00:30:32.289]  Dangerous weather is always a threat to local grids.
[00:30:32.289 --> 00:30:35.973]  Every year, thousands of families lose their power from weather-related outages.
[00:30:35.973 --> 00:30:36.754]  Number 5.
[00:30:36.754 --> 00:30:40.897]  A solar power generator provides powerful backup, insurance, and peace of mind.
[00:30:40.897 --> 00:30:45.662]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[00:30:45.942 --> 00:30:50.127]  You can get more information at www.mysolarbackup.com.
[00:30:50.127 --> 00:30:51.909]  That's mysolarbackup.com.
[00:30:51.909 --> 00:30:54.172]  Remember, the government doesn't own the sun.
[00:30:54.172 --> 00:30:56.514]  So go to mysolarbackup.com or call 1-877-327-0365.
[00:31:02.316 --> 00:31:10.422]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[00:31:10.422 --> 00:31:14.485]  Alex and his staff have used these pure soap products for years.
[00:31:14.485 --> 00:31:21.811]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[00:31:21.811 --> 00:31:24.613]  See them on the web at 5starsoap.com.
[00:31:24.813 --> 00:31:29.656]  Or call 800-340-7091 for a free catalog.
[00:31:29.656 --> 00:31:35.599]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[00:31:35.599 --> 00:31:41.001]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[00:31:41.001 --> 00:31:42.983]  This is an amazing deal.
[00:31:42.983 --> 00:31:48.225]  You can save thousands of dollars and you will love the way real soap makes you feel.
[00:31:48.225 --> 00:31:51.307]  See them on the web at 5starsoap.com or call
[00:31:51.607 --> 00:31:53.071]  Call 800-340-7091 for a free catalog.
[00:31:59.813 --> 00:32:04.234]  For a long time, you've heard me talk about building your own food supply with eFoods Direct.
[00:32:04.234 --> 00:32:08.374]  As a listener, you know why you need to have a supply of the best storable food on the planet.
[00:32:08.374 --> 00:32:12.395]  Every day, we document the attempts to take control of our lives.
[00:32:12.395 --> 00:32:14.596]  But there's one thing we can all control.
[00:32:14.596 --> 00:32:16.196]  Your greatest dependency.
[00:32:16.196 --> 00:32:16.936]  Food.
[00:32:16.936 --> 00:32:24.537]  eFoods Direct products are made with only the best ingredients and none of the trash and contaminants like trans fats, GMOs, or MSG.
[00:32:24.537 --> 00:32:27.078]  This food is nutrient-dense and tastes great.
[00:32:27.078 --> 00:32:28.378]  It's simple to make, portable,
[00:32:28.618 --> 00:32:31.119]  And has a shelf life of up to 25 years.
[00:32:31.119 --> 00:32:34.980]  Now with eFoodsDirect, you'll get the most affordable, best tasting food you can buy.
[00:32:34.980 --> 00:32:39.802]  To celebrate the beginning of summer, you can save 20% off their already affordable prices.
[00:32:39.802 --> 00:32:41.523]  This offer ends on June 20th.
[00:32:41.523 --> 00:32:43.723]  So take advantage of the summer savings now.
[00:32:43.723 --> 00:32:49.546]  Call 800-409-5633 or go to eFoodsDirect.com forward slash Alex for specials.
[00:32:49.546 --> 00:32:51.126]  Don't let this offer pass you by.
[00:32:51.126 --> 00:32:53.107]  Call 800-409-5633 or eFoodsDirect.com forward slash Alex.
