[00:00.000 --> 00:04.740]  Gavin McInnis is back with his all-new online network, FreeSpeech.tv.
[36:10.740 --> 36:17.740]  In DC, the deepest of the deep blue, Davey Jones' locker where patriots go to prison.
[36:17.740 --> 36:23.740]  So here's a short clip of the video that was shot by the person that complained.
[36:23.740 --> 36:27.740]  And reportedly, it might have been the end where we don't get to hear it.
[36:27.740 --> 36:31.740]  It's just too dangerous for us evil Americans, once the bastion of free speech.
[36:31.740 --> 36:39.740]  And so these guys are walking along together, saying the verboten word, but a good citizen caught it.
[36:39.740 --> 36:45.740]  There's a big investigation. Everyone's panicking in fear right now at the university. Here it is.
[36:45.740 --> 36:59.740]  Well, this is just incredible. We might as well just end the planet at this point.
[36:59.740 --> 37:03.740]  And of course, these are the same universities banning Halloween parties, just someone might get offended.
[37:03.740 --> 37:11.740]  But don't worry, the ADL came out and said the OK symbol that law enforcement uses, that divers use,
[37:11.740 --> 37:16.740]  that the International Sign Language Association has used for over 100 years.
[37:16.740 --> 37:21.740]  All the times Obama did this, well, it's OK, the ADL says he can do it. You just can't do it.
[37:21.740 --> 37:26.740]  OK, and of course, in the NBA, there's a popular clothing line with the three-point symbol.
[37:26.740 --> 37:33.740]  It's OK, black guys wear it, but if the ADL decides you're going to lose your bank accounts, you're going to go to jail.
[37:33.740 --> 37:37.740]  Because, you know, there are bosses, and the Southern Primary Law Center is our boss as well.
[37:37.740 --> 37:44.740]  So men arrested for speech in Connecticut, and we'll get to the Proud Boys, and they're sentencing here in a moment.
[37:44.740 --> 37:52.740]  We'll get Gavin McGinnis on the next few days, founder of this evil fraternal organization that says they'll just simply fight back if they're physically attacked.
[37:52.740 --> 38:03.740]  So Norm Pattis, famous constitutional lawyer, famous criminal lawyer, famous defense lawyer, joins us to talk about this case there in Connecticut.
[38:03.740 --> 38:07.740]  I mean, microchipping the homeless, Zuckerberg announcing brain chips for your children.
[38:07.740 --> 38:13.740]  Elon Musk says, oh, it's like getting your ears pierced so easy. Everybody's getting it.
[38:13.740 --> 38:18.740]  I mean, we're not in Kansas anymore. Here are we, Norm?
[38:18.740 --> 38:24.740]  No, that's right. I mean, I was going to say that's right, Koto, but I'm standing with you. These are scary times.
[38:24.740 --> 38:28.740]  I didn't even realize that Connecticut had a statute that reads as follows.
[38:28.740 --> 38:39.740]  A person commits a ridicule, this crime, if he ridicules any person or class of people on account of pre-religion color, denomination, nationality, or race.
[38:39.740 --> 38:43.740]  And, you know, you can go to prison for up to 30 days, and there's a fine.
[38:43.740 --> 38:51.740]  So I looked up ridicule. I wanted to know what it was, because as a lawyer, when you look at a statute, you want to say, are people unnoticed if that's prohibited?
[38:51.740 --> 38:59.740]  Ridicule means any contemptuous, excuse me, or dismissive language. Now, I've viewed the videotape any number of times.
[38:59.740 --> 39:06.740]  What I see are three guys walking through a parking lot apparently saying something that's been bleached out, but they don't appear to be saying it to anyone in particular.
[39:06.740 --> 39:11.740]  And I don't know the context. You suggested they may be singing a rap song. I simply don't know.
[39:11.740 --> 39:20.740]  But the notion that they were ridiculing any person, that they were engaged in conduct, it could cause a person to feel so alarmed that they need to declare a crisis
[39:20.740 --> 39:25.740]  and virtually shut the campus down to talk about these things is shocking to me.
[39:25.740 --> 39:33.740]  So our word, we're some removed from Yukon here. We're probably 60, 70 miles away, but we're hoping the phone rings in one of these kids' calls.
[39:33.740 --> 39:41.740]  Because I think this case is right for a constitutional challenge. This country has always had a robust commitment to freedom of speech, even offensive speech.
[39:41.740 --> 39:45.740]  And the N-word is one of those words which is context-driven.
[39:45.740 --> 39:52.740]  If a black person says to another person, yo, nigga, what up, that's fine. If I walk up to a black person and say, yo, nigga, what up, that's a crime.
[39:52.740 --> 40:01.740]  And so what makes this word offensive is the context in which it is used, and that gives the person offended, the ability to turn the honor off with.
[40:01.740 --> 40:16.740]  And by the way, ethnic, mainly a white lawyer famously said that in the OJ trial to get the mainly black jury to racially think about the racial connotations, and you're a famous defense lawyer as well.
[40:16.740 --> 40:20.740]  But we've even gotten to the point where they're trying to say, lawyers can't say this wholly all-powerful word.
[40:20.740 --> 40:28.740]  But now, again, they've moved on to the OK hand sign. They've moved on to basically everything else.
[40:28.740 --> 40:33.740]  How do we know these guys didn't just see small at something? We have a lot of folks that do this to create fear on campuses.
[40:33.740 --> 40:46.740]  I'm not saying they did, but the names, Mujuga, I mean, these guys have names that don't sound like, I mean, and they don't look or act like white guys either.
[40:46.740 --> 40:52.740]  I mean, my whole point is, is that could these have been false flaggers or people just trying to tease folks?
[40:52.740 --> 40:58.740]  Because we know most of this on campus turns out to be that. And then they place it on their own petard.
[40:58.740 --> 41:08.740]  Maybe. I think they were three guys out who got a little crock, probably, and were on their way home, doing what kids have done for time in Memorial on college campuses on the weekend, blowing off steam.
[41:08.740 --> 41:13.740]  But the Connecticut's NAACP has really descended into a species of madness.
[41:13.740 --> 41:20.740]  One of the people very responsible for setting its direction has a lawsuit ending in Massachusetts.
[41:20.740 --> 41:25.740]  Now, listen to this. Here's what the lawsuit is. A picture taken of a slave in 1850.
[41:25.740 --> 41:31.740]  1850 has been used to advertise books at Harvard University Press for a century or more.
[41:31.740 --> 41:40.740]  She's decided that she's related to this man. And so she's filed a suit against Harvard University Press demanding that the press turn over the photos,
[41:40.740 --> 41:45.740]  acknowledge her ancestry to the man and pay her unspecified money damage. Really?
[41:45.740 --> 41:50.740]  I mean, I don't know how this suit has survived more than a nanosecond in court.
[41:50.740 --> 42:02.740]  I happen to know the young woman who brought the suit. She allegedly was responsible for turning the NAACP on me when I posted earlier this year on Facebook,
[42:02.740 --> 42:10.740]  a picture of a white, several white Coors beer cans surrounding a black, a brown Budweiser bottle in a hood and said,
[42:10.740 --> 42:18.740]  Ku Klux Kour, to see what the reaction was. The reaction was, I got a call from a judge who said the NAACP was trying to get me arrested.
[42:18.740 --> 42:24.740]  They wanted to attack my law license. They thought I had engaged in hate speech. And I was so outraged.
[42:24.740 --> 42:29.740]  And let's be clear. We have to exercise the speech where we're going to lose it.
[42:29.740 --> 42:38.740]  The NAACP, the ADL, the Southern Barbara Law Center are now completely anti-American organizations trying to outlaw the OK symbol.
[42:38.740 --> 42:45.740]  These people are out of control. Norm Pattis, I want to come back and ask you where you think this is going and how we stop it.
[42:45.740 --> 42:51.740]  And of course, now if you misgender somebody with all that kooky 500 genders in California, they arrest you.
[42:51.740 --> 42:59.740]  And arrest have begun, ladies and gentlemen. And then coming up, the stories on infowars.com, they started microchipping the homeless.
[42:59.740 --> 43:07.740]  And coming up in a few months, Elon Musk says, go to the mall, you and your daughter, your son, you can get wires from his company shoved into your brain.
[43:07.740 --> 43:19.740]  Hello, today on All Things Considered, I'm Wilbur Snakily to tell you all that there's been a lot of conspiracy theories out there that fluoride in your water is hurting you.
[43:19.740 --> 43:27.740]  Now, sure, the Journal of American Medical Association admits that it's causing some cancer and massive brain damage and infertility.
[43:27.740 --> 43:32.740]  But after all, isn't there too many people? That's right. Drink the fluoride.
[43:32.740 --> 43:38.740]  Don't visit infowars.com and get the good halogen. I mean the bad halogen iodine.
[43:38.740 --> 43:47.740]  Don't give it to yourself, your husband, your wife, your children. Just drink the fluoride and plunge into subservience.
[43:47.740 --> 43:52.740]  We don't want to compete with you. Just drink the fluoride.
[43:52.740 --> 43:58.740]  Don't learn about how deadly it is and whatever you do. Don't support Alex Jones.
