whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[00:24:07.000 --> 00:24:11.000]   Everybody knows that the days are loaded.
[00:24:11.000 --> 00:24:16.000]   Everybody rolls with their fingers crossed.
[00:24:16.000 --> 00:24:21.000]   Everybody knows the war is over.
[00:24:21.000 --> 00:24:25.000]   Everybody knows the good guys lost.
[00:24:25.000 --> 00:24:29.000]   Everybody knows the fight was fixed.
[00:24:29.000 --> 00:24:32.000]   The poor stay poor.
[00:24:32.000 --> 00:24:34.000]   The rich get rich.
[00:24:34.000 --> 00:24:36.000]   That's how it goes.
[00:24:36.000 --> 00:24:40.000]   And everybody knows the late, great Leonard Cohen bringing us in.
[00:24:40.000 --> 00:24:43.000]   All right, we are back live.
[00:24:43.000 --> 00:24:48.000]   Everybody knows that the boat is leaking.
[00:24:48.000 --> 00:24:53.000]   Everybody knows the captain's hat.
[00:24:53.000 --> 00:24:57.000]   Everybody got this broken foot.
[00:24:57.000 --> 00:25:08.000]   I don't want to sit here and just win points against the Democrats and the Liberals, attacking them for all the horrible things they're doing.
[00:25:08.000 --> 00:25:25.000]   It truly sickens me that they are just totally immoral, beyond Matthew Vellion, and are the most nasty, horrible, bat-stabbing, opportunistic, stupid people the world's ever seen.
[00:25:25.000 --> 00:25:37.000]   You have Linda Sarsour publicly telling everybody, "Give my Women's March money. Give our organizations money."
[00:25:37.000 --> 00:25:48.000]   And putting out a list of groups saying, "For hurricane aid in Houston, and the millions of stranded people, and the nightmare that is unfolding."
[00:25:48.000 --> 00:26:05.000]   And then you learn, and we have articles at Infowars.com, that the group she's linked to gives zero money to emergency organizations and our Democrat social network community organizer groups.
[00:26:05.000 --> 00:26:18.000]   And then it gets worse. Her Women's March group that she's organized and that she's created with George Soros, that won't let pro-life women march with it, but supports radical Islam.
[00:26:18.000 --> 00:26:24.000]   And she goes and raises money for Hamas groups, on record. They're having congressional investigations about it.
[00:26:24.000 --> 00:26:38.000]   Her Women's March group then says, "Whatever you do, here's a list of charities that aren't really charities, for the relief. Don't give money to anybody that supports white people, or that are going to help white people."
[00:26:38.000 --> 00:26:48.000]   This is the most horrible, evil stuff put out on the official Women's March Twitter.
[00:26:48.000 --> 00:27:02.000]   Paul Watson's got links to it, and his powerful article that's at Infowars.com right now, "The Left is Triggered by Hurricane Harvey Because It Proves America Isn't Racist."
[00:27:02.000 --> 00:27:21.000]   And then, going through the article, it is incredible images of black people saving white people, and white people saving black people, and brown people saving brown people, and Hispanics saving white people, and white people saving Hispanics.
[00:27:21.000 --> 00:27:36.000]   All just people. And this is what our crew has been videotaping, and what our crew has been showing. But we've got this dignity, where we haven't even shown you the groups of racist blacks looting, saying, "Go rob the white neighborhoods."
[00:27:36.000 --> 00:27:42.000]   We haven't even gotten into that, because we want to show the unity that's happening, that's 99% of what's unfolding.
[00:27:42.000 --> 00:27:53.000]   But it is racist black groups that are doing most of the looting, because the media has told them it's okay. But then it's black cops, off-duty cops out there, stopping the black looters.
[00:27:53.000 --> 00:27:56.000]   And that footage is up on Infowars.com.
[00:27:56.000 --> 00:28:08.000]   So it is truly sick to see the left saying, "Don't give whites support in a hurricane. Whites deserve to die." And professors saying, "This happened because of karma, because of God."
[00:28:08.000 --> 00:28:14.000]   And Charlie Hebdo saying, "Thank God Houston's been flooded. They're a bunch of Nazis. God exists."
[00:28:18.000 --> 00:28:28.000]   When depending on the demographics you see, Houston's 45% white, and that's not counting the millions of illegals that they admit are in the city, who aren't on the census.
[00:28:28.000 --> 00:28:32.000]   Whites are probably, a lot of demographic charts show, 30% of Houston.
[00:28:32.000 --> 00:28:48.000]   So imagine the mindset, it's like in the historical film Braveheart, Longshanks, the tyrant king, says, "Fire the archers into the general battle."
[00:28:48.000 --> 00:28:53.000]   And they say, "Sire, it'll kill some of our own people." And he says, "It'll get theirs as well."
[00:28:53.000 --> 00:29:02.000]   Imagine that mindset. Texas is all white. All whites are Nazis. That mindless equation.
[00:29:02.000 --> 00:29:11.000]   And so I hope they all die because they're all Nazis, when you don't even know that Houston is less than 40% white.
[00:29:11.000 --> 00:29:16.000]   Imagine the, but again, this shows the evil mindset of these people.
[00:29:16.000 --> 00:29:33.000]   It's finally blowing up in their face, when we come back we're going to play these clips, where they're having to admit, Nancy Pelosi, Scarborough, the San Francisco police, that okay, Antifa is a dangerous, hateful gang, because they even attack their own scum.
[00:29:33.000 --> 00:29:47.000]   They're a frothing group of like piranhas meet pit bulls, meet gunpowder, meet PCP, meet Jeffrey Dahmer, and you mix it all together and dump it out as a big steaming pile of venomous vomit.
[00:29:47.000 --> 00:29:51.000]   We're on the march, the empire's on the run.
[00:29:51.000 --> 00:29:57.000]   And you sprinkle some meth on it, and some child molester on it, and then you've got your Antifa.
[00:29:59.000 --> 00:30:03.000]   [Static]
[00:30:03.000 --> 00:30:10.000]   We've got great air filters, great water filters, great non-GMO heirloom seeds, great books, great films, great Patriot apparel to meet like-minded people.
[00:30:10.000 --> 00:30:16.000]   We've got a new humongoid sale, not the number of things that are on massive sale, but on what's on sale.
[00:30:16.000 --> 00:30:18.000]   Out for months, not been on sale for months and months.
[00:30:18.000 --> 00:30:23.000]   We've never offered super male vitality, no concentrated herbs, cold pressed.
[00:30:23.000 --> 00:30:33.000]   Super male vitality, 57% off. It's never been the price it is right now with 3,596 reviews, 4.6 reviews total by third-party sites.
[00:30:33.000 --> 00:30:35.000]   Unprecedented, and it's cold pressed.
[00:30:35.000 --> 00:30:37.000]   That's why super male is so different.
[00:30:37.000 --> 00:30:41.000]   People say, "Well, I know these compounds work because it's admitted science, and these are other what you sell."
[00:30:41.000 --> 00:30:47.000]   BuzzFeed said, "It's like, it's already best-selling stuff. It's been certified as healthy and good forever. Why these aren't anything new?"
[00:30:47.000 --> 00:30:51.000]   Because why do something new when you can have the oldest and best, but cold pressed?
[00:30:51.000 --> 00:30:53.000]   Duh, duh.
[00:30:53.000 --> 00:31:02.000]   Alex Jones here to tell you about how you can help spread liberty worldwide,
[00:31:02.000 --> 00:31:08.000]   while also enjoying what I have found to be the best tasting, 100% organic coffee on the planet.
[00:31:08.000 --> 00:31:12.000]   For more than a decade, my favorite coffee has come from the high mountains of southern Mexico,
[00:31:12.000 --> 00:31:16.000]   where the Chiapas farmers grow their unique shade-grown Arabica beans.
[00:31:16.000 --> 00:31:21.000]   We have now managed to secure the sought-after beans in a highly customized blend.
[00:31:21.000 --> 00:31:28.000]   Discover and try a bag of the Patriot Blend 100% organic coffee at Infowarslife.com.
[00:31:28.000 --> 00:31:35.000]   This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[00:31:35.000 --> 00:31:42.000]   Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[00:31:42.000 --> 00:31:47.000]   Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[00:31:47.000 --> 00:31:52.000]   Available in original or with our immune support infusion blend, you will be supporting a free press,
[00:31:52.000 --> 00:31:56.000]   all the while enjoying a truly great tasting cup of my favorite coffee.
[00:31:56.000 --> 00:31:59.000]   Available at Infowarslife.com.
[00:31:59.000 --> 00:32:03.000]   Vitamin Mineral Fusion. Visit Infowarslife.com to secure your chemister.
[00:32:03.000 --> 00:32:08.000]   We have worked for years with our chemists and scientists to create the most powerful and affordable,
[00:32:08.000 --> 00:32:11.000]   great tasting multivitamin formula available.
[00:32:11.000 --> 00:32:18.000]   Vitamin Mineral Fusion Drink Mix at Infowarslife.com is loaded with a full month's supply of essential vitamins,
[00:32:18.000 --> 00:32:21.000]   minerals, and amino acids that your body absolutely needs.
[00:32:21.000 --> 00:32:27.000]   In the history of Infowarslife, we've brought out a lot of amazing products like Survival Shield X2,
[00:32:27.000 --> 00:32:29.000]   Super Mill Vitality, and so many others.
[00:32:29.000 --> 00:32:35.000]   With its unique delivery system and proprietary manufacturing process designed for maximized effects,
[00:32:35.000 --> 00:32:42.000]   this formula is the platinum standard of multivitamin mineral products, and this part is most important.
[00:32:42.000 --> 00:32:48.000]   The ingredients in Vitamin Mineral Fusion are either plant-derived or of the highest quality lab standard.
[00:32:48.000 --> 00:32:51.000]   That means it's clean. That means it's pure.
[00:32:51.000 --> 00:32:54.000]   And rest secured, you're fighting the tip of the spear in the Infowar.
[00:32:54.000 --> 00:32:57.000]   That's Infowarslife.com and Vitamin Mineral Fusion.
[00:32:57.000 --> 00:32:59.000]   Take action now before we sell out.
[00:32:59.000 --> 00:33:09.000]   [Music]
[00:33:09.000 --> 00:33:14.000]   Waging war on corruption, crashing with the lies and disinformation.
[00:33:14.000 --> 00:33:19.000]   You're listening to the Alex Jones Show, and I'm your host, Alex Jones.
[00:33:19.000 --> 00:33:28.000]   Infamous enemy of pedophiles, globalists, radical jihadists, and everybody pushing parasitic world government.
[00:33:28.000 --> 00:33:33.000]   I am public enemy number one, and I am ready for war.
[00:33:33.000 --> 00:33:57.000]   [Music]
[00:33:57.000 --> 00:34:04.000]   Think about it, folks. We're going to rock them like a hurricane.
[00:34:04.000 --> 00:34:09.000]   This hurricane is rocking the leftists to their core.
[00:34:09.000 --> 00:34:16.000]   It hit the wrong state, and now they see the real unity and the real strength of Texas.
[00:34:16.000 --> 00:34:24.000]   And now the unity is driving the globalists like vampires at high noon back into their rat holes.
[00:34:24.000 --> 00:34:30.000]   [Music]
[00:34:30.000 --> 00:34:32.000]   Storm breaks loose.
[00:34:32.000 --> 00:34:43.000]   [Music]
[00:34:43.000 --> 00:34:48.000]   He's licking his lips. He's ready to win.
[00:34:48.000 --> 00:34:50.000]   How do you like it, globalists?
[00:34:50.000 --> 00:34:56.000]   You know this isn't an act. You know we're winning. We're licking our lips, losers.
[00:34:56.000 --> 00:35:00.000]   Globalists know they're losers of old. That's why they seek power.
[00:35:00.000 --> 00:35:10.000]   They're falling, and only when they attack us, only when we're down, does the sleeping giant awaken, and the enemy runs.
[00:35:10.000 --> 00:35:14.000]   Runs for the hills.
[00:35:14.000 --> 00:35:18.000]   I'm going to say, "Why are you playing a song like 'Rock You Like a Hurricane'?"
[00:35:18.000 --> 00:35:25.000]   Because the hurricane has awakened the sleeping giant, and no weapon formed against it shall prosper.
[00:35:25.000 --> 00:35:32.000]   And out of the ashes of the sea rises the phoenix again.
[00:35:32.000 --> 00:35:40.000]   Ha ha ha ha! Yes! And it's always darkest before the dawn.
[00:35:40.000 --> 00:35:45.000]   Yeah, I'd say it's God. I'd say it's karma.
[00:35:45.000 --> 00:35:48.000]   The Lord works in mysterious ways.
[00:35:48.000 --> 00:35:56.000]   As their fake polls showing Trump at 50% really show him at 65 to 70.
[00:35:56.000 --> 00:36:06.000]   And they go into complete panic mode, not knowing what to do as everyone turns against them.
[00:36:06.000 --> 00:36:10.000]   [Music]
[00:36:10.000 --> 00:36:18.000]   Ladies and gentlemen, thank you so much for joining us as we rage forward with the truth and engage the globalists at point-blank range.
[00:36:18.000 --> 00:36:23.000]   [Music]
[00:36:23.000 --> 00:36:28.000]   He's licking his lips. He's ready to win.
[00:36:28.000 --> 00:36:32.000]   You're going to get so sick of winning and winning and winning and winning.
