[00:00:00.302 --> 00:00:01.563]  You've got it.
[01:40:11.975 --> 01:40:14.136]  And the cops pat the robber on the back.
[01:40:14.136 --> 01:40:17.737]  The robber says, it's Alex's fault I was robbing his house.
[01:40:17.737 --> 01:40:19.778]  All right, let's go to Vincent in Hawaii.
[01:40:19.778 --> 01:40:20.898]  We got 12 calls online.
[01:40:20.898 --> 01:40:22.339]  That's probably way more we can get to.
[01:40:22.339 --> 01:40:23.660]  Vincent in Hawaii, you're on the air.
[01:40:23.660 --> 01:40:25.180]  Go ahead.
[01:40:25.180 --> 01:40:26.261]  Aloha, Alex.
[01:40:26.261 --> 01:40:26.621]  Aloha.
[01:40:26.621 --> 01:40:27.141]  What's on your mind?
[01:40:27.950 --> 01:40:29.791]  Well, I'm a carrier veteran.
[01:40:29.791 --> 01:40:38.754]  I just want to stop and concentrate for a little bit and just a little bit of reverence for all those guys that perished, you know, regardless of what happened or how it happened.
[01:40:38.754 --> 01:40:41.335]  Some of those old boys, I bet you probably listen to you.
[01:40:41.335 --> 01:40:45.176]  And I'll bet you that I'll just bet you there's some good people by half that crew or who knows
[01:40:45.696 --> 01:40:49.999]  No, we have huge listenership of the entire military across the board.
[01:40:49.999 --> 01:40:52.700]  We can see the numbers and the IPs coming in.
[01:40:52.700 --> 01:40:55.622]  It is sad, whoever really died.
[01:40:55.622 --> 01:40:59.905]  My point is, is my military sources say, Shields died in the Bin Laden raid.
[01:41:01.144 --> 01:41:02.905]  Yep, yeah, you got that right.
[01:41:02.905 --> 01:41:04.685]  I got a couple comments, a couple questions.
[01:41:04.685 --> 01:41:08.247]  I want to thank you about the Tim Geithner credit rating comment.
[01:41:08.247 --> 01:41:11.748]  You know, it's real obvious, you can see right through that particular person.
[01:41:11.748 --> 01:41:23.552]  His face likes to twist and turn into this, like, four-year-old look, like he just got caught doing something wrong when he gets pinned on something like that, and then here you are debunking his comment how many months later.
[01:41:23.552 --> 01:41:24.232]  I mean, it was obvious.
[01:41:24.232 --> 01:41:25.753]  He looked like he got caught.
[01:41:25.753 --> 01:41:28.454]  He looks like an elfin weasel.
[01:41:29.932 --> 01:41:32.074]  I wonder what he really thinks at home, when he goes home.
[01:41:32.074 --> 01:41:34.776]  You know, he's doing his job, and the guy goes home, just like we do.
[01:41:34.776 --> 01:41:35.877]  What does he really think at home about?
[01:41:35.877 --> 01:41:39.860]  Well, his daddy headed up, what was it, the Ford Foundation.
[01:41:39.860 --> 01:41:42.662]  And we gave Obama's mama her first job.
[01:41:42.662 --> 01:41:44.623]  I mean, he's a total globalist.
[01:41:44.623 --> 01:41:47.666]  He's an absolute one-world government pusher.
[01:41:47.666 --> 01:41:50.108]  And to do that, they've got to bankrupt America.
[01:41:50.108 --> 01:41:56.793]  They use America to build their world government, and then implode us in the end, financially capturing us.
[01:41:57.520 --> 01:41:58.200]  Exactly right.
[01:41:58.200 --> 01:42:01.903]  You know, I was raised in Newport Beach and I remember those people at Ford Foundation.
[01:42:01.903 --> 01:42:03.284]  They're fascists.
[01:42:03.284 --> 01:42:06.806]  They're so haughtily gone in some cloud, you can't even talk to them.
[01:42:06.806 --> 01:42:09.468]  They're country club banker queers.
[01:42:09.468 --> 01:42:10.968]  That's exactly what they are.
[01:42:10.968 --> 01:42:12.870]  Vincent, I appreciate your call.
[01:42:12.870 --> 01:42:22.296]  Oh boy, who's up next here because the phones are all scrambled.
[01:42:22.296 --> 01:42:24.157]  Don in Michigan, you're on the air, go ahead.
[01:42:26.232 --> 01:42:26.993]  How you doing, Alex?
[01:42:26.993 --> 01:42:29.356]  Good, welcome!
[01:42:29.356 --> 01:42:30.978]  Uh, yeah, I don't know.
[01:42:30.978 --> 01:42:32.980]  You're absolutely right with the whole money thing.
[01:42:32.980 --> 01:42:35.363]  I mean, it was called, and was it not?
[01:42:35.363 --> 01:42:45.556]  Janet Napolitano, didn't she have a meeting with somebody in Texas when she wouldn't go to Washington with her and said, get six months worth of food?
[01:42:47.589 --> 01:42:48.290]  Absolutely.
[01:42:48.290 --> 01:42:51.454]  That was out in Nevada.
[01:42:51.454 --> 01:42:53.657]  No, no, Arizona is where that intel.
[01:42:53.657 --> 01:42:54.538]  You know, stay there.
[01:42:54.538 --> 01:42:58.744]  They're getting us ready for a controlled implosion so they can pose as our saviors, as they always do.
[01:43:00.797 --> 01:43:01.958]  A very wealthy U.S.
[01:43:01.958 --> 01:43:08.902]  citizen is predicting that in 2011, we will witness the most important day in America in more than 50 years.
[01:43:08.902 --> 01:43:11.444]  He says it will change everything about our lives.
[01:43:11.444 --> 01:43:16.827]  The way you shop, travel, invest, educate your children, and even how you take care of your health and your own family.
[01:43:16.827 --> 01:43:19.869]  Now this man has made some outrageous predictions over the years.
[01:43:19.869 --> 01:43:21.930]  The crazy part is, he's usually right.
[01:43:22.190 --> 01:43:28.436]  You see, he predicted the collapse of GM, Fannie Mae, Freddie Mac, and America's biggest mall owner, General Growth Properties.
[01:43:28.436 --> 01:43:31.819]  In fact, Barron's called his work a dire prophecy.
[01:43:31.819 --> 01:43:37.604]  Recently, he created a video, which you can watch online for free, detailing his biggest and most important prediction yet.
[01:43:37.604 --> 01:43:39.245]  And it's a real eye-opener.
[01:43:39.245 --> 01:43:40.546]  I can't stress this enough.
[01:43:40.546 --> 01:43:43.209]  You should at least watch this free video online today.
[01:43:43.209 --> 01:43:44.630]  He explains everything you need to know.
[01:43:44.890 --> 01:43:47.411]  Including simple steps you can take to protect yourself.
[01:43:47.411 --> 01:43:59.495]  You can find the video at www.EndOfAmerica3.com That's End of America, the number 3.com Watch the free video at www.EndOfAmerica3.com That's EndOfAmerica3.com
[01:44:00.815 --> 01:44:04.158]  Congratulations to our friends at eFoodsDirect.com.
[01:44:04.158 --> 01:44:08.762]  In August, they celebrate 30 years in the long-term storable food business.
[01:44:08.762 --> 01:44:17.469]  To celebrate, eFoodsDirect.com is offering the lowest price ever on their one-year Freedom Food Supply, even less than the price in 1981.
[01:44:17.469 --> 01:44:25.096]  For a limited time, you get 30% off a one-year Freedom Supply, which provides three hearty meals per day for one adult.
[01:44:25.256 --> 01:44:32.639]  The Freedom Supply includes a large variety of fruits and vegetables, dairy, legumes, grains, sprouting seeds and more.
[01:44:32.639 --> 01:44:35.880]  Plus you get a generous supply of their quick fix meals.
[01:44:35.880 --> 01:44:40.461]  This is the most complete, extensive and affordable unit they have ever offered.
[01:44:40.461 --> 01:44:50.725]  Call 800-409-5633 or go to efoodsdirect.com forward slash alex and get 30% off a one year food supply if you have ever considered getting a supply.
[01:44:50.945 --> 01:44:52.086]  Now is the time.
[01:44:52.086 --> 01:44:54.287]  Call 800-409-5633.
[01:44:54.287 --> 01:45:00.309]  That's 800-409-5633 or efoodsdirect.com forward slash Alex.
[01:45:00.309 --> 01:45:04.852]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[01:45:04.852 --> 01:45:09.194]  Number one, new climate legislation could easily double or triple your electric bill.
[01:45:09.194 --> 01:45:09.634]  Number two,
[01:45:10.054 --> 01:45:14.936]  Our new energy czar wants to control how much power your electric company allows you to have.
[01:45:14.936 --> 01:45:15.677]  It's true.
[01:45:15.677 --> 01:45:21.380]  Total government control of electricity in the name of smart grid technology is coming.
[01:45:21.380 --> 01:45:24.961]  In some areas of the country, the power grid is dangerously overloaded.
[01:45:24.961 --> 01:45:29.664]  And now, new socialist legislation is only compounding the problem.
[01:45:29.664 --> 01:45:32.445]  Dangerous weather is always a threat to local grids.
[01:45:32.445 --> 01:45:35.767]  Every year, thousands of families lose their power from weather-related outages.
[01:45:36.107 --> 01:45:41.048]  Number five, a solar power generator provides powerful backup, insurance, and peace of mind.
[01:45:41.048 --> 01:45:46.089]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:45:46.089 --> 01:45:50.270]  You can get more information at www.mysolarbackup.com.
[01:45:50.270 --> 01:45:52.050]  That's mysolarbackup.com.
[01:45:52.050 --> 01:45:56.651]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[01:46:01.229 --> 01:46:02.930]  Hi folks, this is Alex Jones.
[01:46:02.930 --> 01:46:08.233]  I'm looking for people that have the wisdom to spot savings, opportunity, and recognize risk.
[01:46:08.233 --> 01:46:09.774]  Saving means to make money.
[01:46:09.774 --> 01:46:18.559]  The Calbin Pure Soap Company can save you thousands of dollars and give you good old-fashioned real soaps that are triple concentrated and twice as good as what you're using now.
[01:46:19.279 --> 01:46:26.826]  Soaps made from vegetable and coconut oils that contain no useless dyes, perfumes, deodorants, or antibacterials.
[01:46:26.826 --> 01:46:34.834]  Your risk is the hundreds of hazardous toxic detergents that give you rashes, itching sores, and deteriorating clothing called lint.
[01:46:34.834 --> 01:46:40.058]  If you want something better, if you want something you've never had before, you have to do something you've never done before.
[01:46:40.058 --> 01:46:42.220]  Getting a free catalog is easy by calling 800-340-7091.
[01:46:44.963 --> 01:46:46.344]  What we've got here is
[01:47:14.332 --> 01:47:17.755]  Failure took new cake.
[01:47:17.755 --> 01:47:21.077]  Some men you just can't reach.
[01:47:21.077 --> 01:47:27.061]  So you get what we had here last week, which is the way he wants it.
[01:47:27.061 --> 01:47:28.462]  Well, he gets it.
[01:47:28.462 --> 01:47:37.309]  I don't like it any more than he did.
[01:47:37.309 --> 01:47:39.931]  Waging war on corruption.
[01:47:39.931 --> 01:47:41.312]  It's Alex Jones.
[01:47:43.898 --> 01:47:47.720]  You know it's days like these I wish I had a whole other hour but we'll be back tomorrow 11 a.m.
[01:47:47.720 --> 01:47:49.721]  Central on the weekday show.
[01:47:49.721 --> 01:48:09.649]  Colonel Six I want to go to him and then try to get to everybody else here because I remember he's been calling on over a couple of years and he said you know General McChrystal is gonna be run out for a scandal here in the next few months it did happen Rolling Stone he's given us a lot of other good information he's one of the caller sources but I have two separate
[01:48:10.169 --> 01:48:10.469]  I don't
[01:48:29.185 --> 01:48:32.566]  Who off record is telling people get ready, there's gonna be a total collapse.
[01:48:32.566 --> 01:48:38.709]  The federal government has been getting ready since they got rid of Glass-Steagall in the late 90s for total collapse.
[01:48:38.709 --> 01:48:41.150]  It's designed to collapse us.
[01:48:41.150 --> 01:48:44.091]  Okay, that's how we're economically conquered.
[01:48:44.091 --> 01:48:45.612]  And it's just gonna be incremental.
[01:48:45.612 --> 01:48:51.494]  They've known we've been in a depression by every real economic number for three years, but they keep telling you the economy's wonderful.
[01:48:51.494 --> 01:48:53.395]  They tell you crime isn't going up.
[01:48:53.395 --> 01:48:54.876]  They tell you unemployment's only 9.6%.
[01:48:54.876 --> 01:48:55.636]  They know it's over 22.
[01:48:58.996 --> 01:48:59.916]  They lie.
[01:48:59.916 --> 01:49:00.677]  They lie.
[01:49:00.677 --> 01:49:01.377]  They lie.
[01:49:01.377 --> 01:49:02.798]  They lie.
[01:49:02.798 --> 01:49:03.938]  This is a program.
[01:49:03.938 --> 01:49:06.059]  This is a globalist program.
[01:49:06.059 --> 01:49:08.280]  So good points, Don.
[01:49:08.280 --> 01:49:11.241]  Let's go ahead and talk to Colonel Six.
[01:49:11.241 --> 01:49:19.864]  Colonel Six, real fast, break down your take on the supposed Navy SEALs of SEAL Team Six.
[01:49:19.864 --> 01:49:25.447]  First, they weren't on the helicopter, the biggest one-day loss in Afghanistan war the other decade.
[01:49:25.447 --> 01:49:25.987]  Then they were.
[01:49:26.647 --> 01:49:28.048]  Okay, let me just do one other thing right quick, Alex.
[01:49:28.048 --> 01:49:30.929]  If people go to com6.com, I want to show you something.
[01:49:30.929 --> 01:49:32.870]  Back in March, the Norway Socialist
[01:49:46.238 --> 01:49:47.759]  Let me tell you what is going on.
[01:50:04.079 --> 01:50:10.603]  When we talked last, there was a mix-up in the translation.
[01:50:10.603 --> 01:50:17.348]  The helicopter that was in Pakistan did blow up.
[01:50:17.348 --> 01:50:20.070]  And I got turned around in the translation.
[01:50:20.070 --> 01:50:21.691]  Yes, it did blow up.
[01:50:21.691 --> 01:50:28.756]  Now, whether it was a bomb, whether it was an RPG, because it blew up above the fence line.
[01:50:28.756 --> 01:50:33.599]  Now, there were a number of members of SEAL Team 6 in that plane.
[01:50:34.973 --> 01:50:40.757]  Last night, yesterday, the remaining members of that particular squad were killed.
[01:50:40.757 --> 01:50:52.105]  I heard from a woman who's a relative of one of the people that was killed, and just like I had predicted, they're not going to sit silent.
[01:50:52.105 --> 01:50:59.810]  So I gave her the name and the phone number I have for Seymour Hirsch and told her to get in touch with him.
[01:51:00.678 --> 01:51:07.084]  Okay, but let me stop you Colonel Sixer, because you've given us really good info, and yes, and that's what Pakistani witnesses said.
[01:51:07.084 --> 01:51:10.206]  The thing lifted off, blew up, dead bodies everywhere.
[01:51:10.206 --> 01:51:12.308]  They tell us, oh no, that didn't happen.
[01:51:12.308 --> 01:51:15.090]  A lot of people predicted, look for the rest of the team to die.
[01:51:15.791 --> 01:51:27.020]  And so, you're saying that you talked to a relative of one of the people and that you put her in touch with an investigative Pulitzer Prize winner at the New Yorker magazine.
[01:51:27.020 --> 01:51:28.982]  What did she tell you?
[01:51:28.982 --> 01:51:31.404]  Was this to shut up the SEAL team?
[01:51:31.404 --> 01:51:32.305]  I mean, statistically...
[01:51:32.765 --> 01:51:34.547]  Yes, it was the Shut Up and Chill Seal Team.
[01:51:34.547 --> 01:51:48.578]  What the deal is, like I say, a number, I don't know the exact number, but she said a little over a half of the team that this particular guy was on was killed in that supposed raid.
[01:51:48.578 --> 01:51:55.244]  In order to keep them from doing the Pat Tillman, the other ones were killed yesterday in a
[01:51:57.785 --> 01:52:01.010]  Supposedly with the Taliban taking them, but they were shot down.
[01:52:01.010 --> 01:52:04.294]  Somebody shot them down, or it blew up some kind of way.
[01:52:04.294 --> 01:52:09.181]  The Taliban's taking, you know, responsibility for it.
[01:52:09.181 --> 01:52:12.305]  They'll take responsibility for the Kennedy killing if you let them.
[01:52:12.305 --> 01:52:14.869]  Well, they took responsibility for the Norway shooting.
[01:52:17.066 --> 01:52:19.328]  That's what I'm saying!
[01:52:36.883 --> 01:52:45.687]  And why don't we end up having you on in the next few days after I get on the phone with you and find out a little bit more because I've got a source at Fort Hood.
[01:52:45.687 --> 01:52:47.328]  I've got a source at Fort Bragg.
[01:52:47.328 --> 01:52:51.329]  They all basically say the same thing you're saying, but they'll never tell me who they are.
[01:52:51.329 --> 01:52:52.570]  And you just got out of the military.
[01:52:52.570 --> 01:52:56.412]  I mean, are you able to go public with who you are and really give folks more information?
[01:52:56.412 --> 01:53:01.574]  Not really, Alex, because of the... I'm in a situation, you know, I've got...
[01:53:02.541 --> 01:53:04.703]  The situation, I mean, it won't let me do that right now.
[01:53:04.703 --> 01:53:05.143]  I understand.
[01:53:05.143 --> 01:53:07.445]  Well, then how are you running a website then?
[01:53:07.445 --> 01:53:10.448]  Oh, the website is, uh, is just there.
[01:53:10.448 --> 01:53:12.990]  I mean, it's not saying anything.
[01:53:12.990 --> 01:53:20.636]  I'm putting things out there, but, uh, it's not going to give anyone where I live or anything else.
[01:53:20.636 --> 01:53:21.537]  No, no, I understand.
[01:53:21.537 --> 01:53:22.217]  I understand.
[01:53:22.217 --> 01:53:25.220]  But I mean, obviously the system knows who you are, so why not just tell folks who you are?
[01:53:25.620 --> 01:53:41.071]  Now, okay, well I'm going to put you on hold and get back with you, but my information immediately was the old trick of if people die in a clandestine operation, you just say that they die later in a crash and tag their name onto it, either in a real crash or you stage one.
[01:53:42.592 --> 01:53:47.979]  You're saying, no, the word is they were getting rid of team members that were going to speak out.
[01:53:47.979 --> 01:53:49.721]  What were they going to speak out on?
[01:53:49.721 --> 01:53:51.323]  Do you have any information on that?
[01:53:51.323 --> 01:53:53.545]  That Bin Laden wasn't killed?
[01:53:53.545 --> 01:53:55.888]  Or that SEALs did die in the raid?
[01:53:55.888 --> 01:53:57.930]  Why would they want to get rid of them like Pat Tillman?
[01:53:57.930 --> 01:54:01.094]  They were going to come out and say, one, that
[01:54:02.095 --> 01:54:02.476]  We're good.
[01:54:22.748 --> 01:54:31.650]  Between her and other people that are relatives of these people, they just decided that they're not going to sit still and have this happen.
[01:54:31.650 --> 01:54:39.653]  With that message probably getting out somewhere along the base or whatever, they decided to do the rest of them.
[01:54:39.653 --> 01:54:48.075]  And just like I told you, what, four months before McChrystal, before anybody was even talking about it, I wanted to tell you this.
[01:54:49.320 --> 01:54:59.806]  No, you said there's going to be a scandal and McChrystal's going to go out from a scandal and no one was saying it at the time and it was true.
[01:54:59.806 --> 01:55:01.748]  You've said a lot of other things.
[01:55:01.748 --> 01:55:04.970]  You said watch, they're going to try to go into Libya a few months before that even started.
[01:55:04.970 --> 01:55:07.011]  So you obviously have a lot of good sources.
[01:55:07.011 --> 01:55:08.632]  My big issue here is...
[01:55:09.781 --> 01:55:12.202]  That obviously they didn't bury Bin Laden at sea.
[01:55:12.202 --> 01:55:15.544]  Obviously he was dead from kidney failure close to 10 years ago.
[01:55:15.544 --> 01:55:19.066]  We have Steve Pachinik, I mean impeccable source.
[01:55:19.066 --> 01:55:21.507]  He's as dead as Jimmy DeRani.
[01:55:21.507 --> 01:55:24.388]  You know, but like I said, go to ColonelSix.com and look at that.
[01:55:24.388 --> 01:55:28.571]  Norway, Christian's party wanted to bomb Israel.
[01:55:28.571 --> 01:55:32.092]  And I'll tell you what, I'll talk with you.
[01:55:32.092 --> 01:55:36.515]  I don't know about going on the air and doing a full blown interview or anything with you, but
[01:55:37.915 --> 01:55:38.956]  Well, why not?
[01:55:38.956 --> 01:55:41.957]  You call into the show, your information's turned out to be accurate.
[01:55:41.957 --> 01:55:43.778]  Well, here's the issue.
[01:55:43.778 --> 01:55:47.339]  They killed, what, five of Jessica Lynch's crew because they were speaking out.
[01:55:47.339 --> 01:55:52.361]  They killed Pat Tillman because he was going to speak out and wrote letters home about it.
[01:55:52.361 --> 01:55:54.142]  And now they've wiped these guys out.
[01:55:54.142 --> 01:55:55.322]  Is that going to anger?
[01:55:55.322 --> 01:56:00.785]  And again, folks, 10-year war, and it just so happens to be the rest of the unit
[01:56:01.525 --> 01:56:07.266]  That's left over from the SEAL Team 6 that blew up and died at the so-called OBL compound.
[01:56:07.266 --> 01:56:14.048]  And statistically now, they're the ones that die, and they're on a Army National Guard helicopter.
[01:56:14.048 --> 01:56:19.529]  And I'm getting military scuttlebutt, and on the military sites and the emails I'm getting, no one is buying this.
[01:56:19.529 --> 01:56:22.030]  Colonel Six, military folks you talk to, what are they saying?
[01:56:22.310 --> 01:56:26.153]  That right there, the National Guard helicopter, you don't do that!
[01:56:26.153 --> 01:56:32.057]  Those are nowhere maintained as well as the Navy helicopters that they use, okay?
[01:56:32.057 --> 01:56:35.099]  You've got several things.
[01:56:35.099 --> 01:56:41.364]  One, I saw somebody put out that none of the members of the team, people that were killed,
[01:56:41.924 --> 01:56:42.345]  We're good to go.
[01:56:57.507 --> 01:57:00.909]  Uh, and I can give you some other information.
[01:57:00.909 --> 01:57:04.091]  But, uh, like you said, you know, I'll talk to you on the air anyway.
[01:57:04.091 --> 01:57:06.253]  Um, I just don't want to take up your time.
[01:57:06.253 --> 01:57:08.434]  Plus, I know you're working on your voice.
[01:57:08.434 --> 01:57:13.818]  I think the Diane Rehm, uh, voice is what you should shoot for.
[01:57:13.818 --> 01:57:14.138]  You know?
[01:57:14.138 --> 01:57:17.621]  The damn near dead, uh, 77-year-old white lady.
[01:57:20.473 --> 01:57:21.394]  Why don't you go for that?
[01:57:21.394 --> 01:57:23.935]  Because that would befit you just fine.
[01:57:23.935 --> 01:57:28.018]  You know, like... Colonel Six, you're crazy.
[01:57:28.018 --> 01:57:29.339]  I'm sorry to all the other callers.
[01:57:29.339 --> 01:57:29.859]  Put him on hold.
[01:57:29.859 --> 01:57:32.001]  I want to talk to him.
[01:57:32.001 --> 01:57:33.922]  I tell you, this is really starting to creep me out.
[01:57:33.922 --> 01:57:37.264]  I mean, if they would kill those Navy SEALs like that, and you know they did, folks.
[01:57:37.264 --> 01:57:38.825]  I mean, come on.
[01:57:38.825 --> 01:57:40.386]  I mean, they killed Pat Tillman.
[01:57:40.386 --> 01:57:41.447]  It's admitted.
[01:57:41.447 --> 01:57:44.189]  They murdered him and then lied about it and got caught.
[01:57:44.189 --> 01:57:45.570]  We'll be back tomorrow, 11 a.m.
[01:57:45.570 --> 01:57:46.631]  Start all the callers.
[01:57:46.631 --> 01:57:47.651]  Great broadcast today.
[01:57:47.651 --> 01:57:49.292]  Great job, crew.
[01:57:49.292 --> 01:57:49.953]  Boy, I tell you.
