[00:00.000 --> 00:09.000]  The message that this conveys is that unless things change, unless the arms race is reversed,
[28:34.000 --> 28:38.000]  So support your local talk radio. Support your local talk shows to tell the truth.
[28:38.000 --> 28:42.000]  But this broadcast needs your support. So just make the commitment.
[28:42.000 --> 28:52.000]  But everybody got the 1776 coins and 776 coin dot com. You're going to get a free membership to the new podcast and a bunch of new stuff we're about to do.
[28:52.000 --> 29:08.000]  So if you want to be part of that, I would suggest now you go to 1776 coin dot com and get the final coins.
[29:22.000 --> 29:36.000]  I thank you for your past support, but I'm encouraging you now to get one of the very last coins in a four coin series, the Teddy Roosevelt Manly Arena coin, exclusively at 1776 coin dot com.
[29:36.000 --> 29:47.000]  And you can get $30 off this historic pure silver coin with promo code 1776 at 1776 coin dot com. No more of these will be made.
[29:47.000 --> 29:55.000]  If you want the coin, it's exclusively available right now for limited time at 1776 coin dot com $30 off.
[29:55.000 --> 30:21.000]  Use promo code 1776. Thank you for your support.
[30:21.000 --> 30:34.000]  And I'll never give up, but I could give out. So please keep me on the field. Keep me on the front lines against the enemy while getting great products at the same time that will empower you and your family.
[30:34.000 --> 31:00.000]  I thank you all for your support. Please commit now to go to info or store dot com, get great products and make donations. I think of your support now take action. The globalist are counting on you, not taking action.
[31:00.000 --> 31:08.000]  Why does the establishment spend so much time demonizing info wars, attacking myself and the crew and our other hosts?
[31:08.000 --> 31:18.000]  Because they know we're pro human. They know we're telling the truth. They know we've got their number. They know everything we do is about empowering humanity.
[31:18.000 --> 31:45.000]  And God gave us through Mother Nature, incredible compounds that will supercharge our body, stamina, libido, energy and immune systems. And we came out many years ago with real red pill plus that has all the documented compounds like preglonone and so much more to supercharge your body and to give your body the key elements and the key ingredients it needs to function at a proper level.
[31:45.000 --> 32:04.000]  This is the answer to the new world order's tyranny. This is real red pill plus sold out for two years, 50% off at info wars store dot com. Get the red pill plus exclusively info wars store dot com info wars is winning info wars is reaching more people than ever.
[32:04.000 --> 32:16.000]  We were supposed to be off the air months and months and months ago, mainstream media told you, but it's not true. They told you, we were going to be shut down. They told you we owed a billion and a half dollars. None of that's true. It's all being appealed.
[32:16.000 --> 32:25.000]  They want you to think info wars is dead. But if you simply stand up and support info wars, we've got years and years of appeals, and we will not be taken off the air.
[32:25.000 --> 32:36.000]  But if they can convince you to leave and shut down, they're going to win. Don't let the globalists sigh up you and your family. Go to info wars store dot com and get incredible products, supplements, books, films, t shirts, you name it.
[32:36.000 --> 32:47.000]  The fun the info war and empower your life and let the globalists know their sigh up has not worked. Thanks for keeping us on air. Take action at info wars store dot com today.
[32:47.000 --> 32:59.000]  Because the only people that can take us off the air is you, the viewers and listeners. The majority of you have not been sidelined, but some of you have. Do not let the globalist brainwash you. Go to info wars store dot com to keep us on the air.
[33:18.000 --> 33:24.000]  Crashing through the lies and disinformation. It's Alex Jones.
[33:24.000 --> 33:42.000]  Project Veritas is about to join us live on air RC Maxwell. They've broken hundreds of major stories, thousands over the years, but this one is sickening.
[33:42.000 --> 34:01.000]  A major Pfizer executive admitting that they are basically creating gain of function viruses. We released in the public for control and for massive quote cash cow profits. That is coming up. Here's a few minutes of the top story right now on Twitter.
[34:01.000 --> 34:16.000]  So many other places. Tens of millions of people watching it. It's it's the huge buzz everywhere. Here's a few minutes directed evolution. Pfizer R&D exec says COVID-19 created in Wuhan is cash cow for company breaking project Veritas Pfizer.
[34:16.000 --> 34:28.000]  Exploring mutating COVID-19 virus via directed evolution. That's gain of function on steroids to continue profiting from vaccines. Here's a few minutes of it and we'll go to RC Maxwell.
[34:28.000 --> 34:32.000]  Pfizer ultimately is thinking about mutating COVID.
[34:32.000 --> 34:42.000]  Well, that's not what we say to the public. No, don't tell anyone the story. We're exploring like not, you know, the virus keeps mutating. Yeah.
[34:42.000 --> 34:57.000]  Well, one of the things we're exploring is like, why don't we just mutate ourselves so we can pre-emptively develop new vaccines, right? So we have to do that. If we're going to do that, though, there's a risk of like, as you could imagine, no one wants to be having a former company mutating viruses.
[34:57.000 --> 35:03.000]  We're like very controlled to make sure that this virus that you mutate doesn't create something like, you know, those everywhere. So I'm crazy.
[35:03.000 --> 35:10.000]  It's the way that the virus started in Wuhan, to be honest. Like, it makes no sense that these viruses pop out of nowhere. Yeah, I know.
[35:10.000 --> 35:19.000]  Meet Jordan Tristan Walker, a director of research and development strategic operations and mRNA scientific planning at Pfizer.
[35:19.000 --> 35:28.000]  It sounds like gain of function to me. I don't know. It's a little bit different. I think it's different. It's like, here's, it's definitely not gain of function.
[35:28.000 --> 35:34.000]  It sounds like it is. I mean, it's okay. No, no, no, no, no. You know, directed evolution is very different.
[35:34.000 --> 35:43.000]  You're not supposed to do gain of function research with the viruses. Like, yeah, but you do like these, like, selected direction mutations to try to see if you can make more coding.
[35:43.000 --> 35:49.000]  Yeah. So there, there is research on that. I don't know how that's going to work, but not be any more outbreaks.
[35:49.000 --> 35:53.000]  The gentleman.
[35:53.000 --> 35:59.000]  It's real folks. People didn't think it was real yesterday. I've tracked it down. Of course, Veritas has done their vetting.
[35:59.000 --> 36:09.000]  The guy is the director of worldwide R&D strategic operations, mRNA scientific planning out of Yale graduated years ago.
[36:09.000 --> 36:13.000]  And it's all here. It's all true. And it gets even worse from there.
[36:13.000 --> 36:20.000]  Taking viruses, accelerating them into the future, making a more virulent mutating them is gain of function.
[36:20.000 --> 36:26.000]  The very definition of it. And we're joined by RC Maxwell spokesperson for project Veritas.
[36:26.000 --> 36:34.000]  Wow. This is just over the top. I don't blame people thinking this couldn't be real because when you watch the whole video, the admissions are just insane.
[36:34.000 --> 36:44.000]  What is your takeaway right now? And I'm imagining that there at your Veritas headquarters, this has got to be probably the biggest story you guys have ever broken.
[36:44.000 --> 36:46.000]  I mean, this is sickening.
[36:46.000 --> 36:53.000]  Absolutely, Alex. This is already our most viewed video on Twitter. Thanks for Elon for letting us back on the platform.
[36:53.000 --> 36:57.000]  I know that you're still waiting to get free speech there, Alex.
[36:57.000 --> 37:06.000]  Most viewed video on Twitter, this story is flying because of the damning admissions by someone who is a director, specifically working in mRNA science.
[37:06.000 --> 37:11.000]  This person is two levels removed from Albert Borla, who is the CEO of Pfizer.
[37:11.000 --> 37:17.000]  And this video is shocking, mostly because of the carelessness in which this individual is talking.
[37:17.000 --> 37:28.000]  So I can understand how people could imagine the video is fake. This person is clearly a schmuck and he's speaking about the most sinister things, clearly with no concern about regulatory oversight.
[37:28.000 --> 37:41.000]  We have reached out to Pfizer. We asked them for comment. They acknowledged being who they were. They acknowledged that this, I spoke with the supervisor of Mr. Walker, who you see here in the video.
[37:41.000 --> 37:52.000]  She hung up on me and they have not obviously responded to our request for comment. We asked them if they were concerned about the repercussions from this, clearly they do not care.
[37:52.000 --> 38:02.000]  Clearly we recovered, uncovered earlier in the year, last year actually, that the reviewers are actually people who used to work at the drug companies themselves and it's all a racket.
[38:02.000 --> 38:08.000]  So clearly this is something that legacy media should be investigating, but they're not.
[38:08.000 --> 38:16.000]  And the video goes on, obviously, for folks that are listening. I mean, describe more of what you guys discovered.
[38:16.000 --> 38:30.000]  You also have the comments about how this is a cash cow, the ability to have a virus and to be able to mutate it and develop a vaccine and require yearly shots, a cash cow for the company.
[38:30.000 --> 38:41.000]  This is definitely shocking. I can tell you that Pfizer is currently working on controlling the narrative on this. They may not have responded to our request for comment, but they're already censoring comments on Instagram.
[38:41.000 --> 38:51.000]  They're censoring comments even on ads on TikTok. Comments have been turned off. So Pfizer is definitely very aware of this. They're doing all they can to go into damage control.
[38:51.000 --> 38:59.000]  I'm sure the legacy media will also be doing damage control on this, attacking us and coming with their illegitimate fact checks.
