[00:00:00.000 --> 00:00:06.000]  InfoWars. Tomorrow's news. Today.
[00:27:45.851 --> 00:27:47.851]  and I want Mexico to be stable and successful,
[00:27:47.851 --> 00:27:50.851]  and I want Brazil to be successful and stable,
[00:27:50.851 --> 00:27:53.851]  and I want Africa, I want Nigeria, and I want Libya,
[00:27:53.851 --> 00:27:55.851]  and I want South Africa to be stable,
[00:27:55.851 --> 00:27:57.851]  and I want Japan and China to be stable,
[00:27:57.851 --> 00:28:00.851]  and I want Germany to be stable, and France to be stable,
[00:28:00.851 --> 00:28:01.851]  and Canada to be stable.
[00:28:01.851 --> 00:28:03.851]  I mean, come on, folks.
[00:28:03.851 --> 00:28:04.851]  We're all humans here.
[00:28:04.851 --> 00:28:06.851]  We're all on one planet together.
[00:28:06.851 --> 00:28:08.851]  We've got plenty of resources, incredible ideas,
[00:28:08.851 --> 00:28:11.851]  and we can just go to the stars together
[00:28:11.851 --> 00:28:14.851]  instead of running around like a bunch of idiots,
[00:28:14.851 --> 00:28:18.851]  allowing a ruling class to create crises to pose as our saviors
[00:28:19.851 --> 00:28:23.851]  and use crisis management as the pretext to dominate and control
[00:28:23.851 --> 00:28:26.851]  and try to limit resources to we the people,
[00:28:26.851 --> 00:28:30.851]  because they're not trying to get rid of toxic technology.
[00:28:30.851 --> 00:28:32.851]  They're trying to get rid of technology that works
[00:28:32.851 --> 00:28:36.851]  and create a collapsed civilization because they compete with wealth.
[00:28:36.851 --> 00:28:41.851]  They want to make us poor so they can dictate the terms of our surrender.
[00:28:41.851 --> 00:28:44.851]  All right, we are going to go to break.
[00:28:44.851 --> 00:28:46.851]  We are going to come back,
[00:28:46.851 --> 00:28:51.851]  but they are definitely getting ready to blame Zelensky for the failure in Ukraine
[00:28:51.851 --> 00:28:53.851]  or, oh, I didn't hit the most important point.
[00:28:53.851 --> 00:28:56.851]  I forgot one key part of this when we come back.
[00:28:59.851 --> 00:29:01.851]  The globalists are only humans.
[00:29:01.851 --> 00:29:03.851]  Yeah, they have control of the central banks.
[00:29:03.851 --> 00:29:05.851]  They have a lot of power, but they can be defeated.
[00:29:05.851 --> 00:29:08.851]  But some of their operations are going to take decades to stop.
[00:29:08.851 --> 00:29:11.851]  But one thing you can do right now is take control of your body
[00:29:11.851 --> 00:29:15.851]  and your family's body by purifying the water that you drink
[00:29:15.851 --> 00:29:17.851]  and that you cook with,
[00:29:17.851 --> 00:29:20.851]  and you do it with the highest quality gravity-fed filter out there.
[00:29:20.851 --> 00:29:22.851]  This thing does 10,000 gallons.
[00:29:22.851 --> 00:29:25.851]  You can sit there and put hundreds of gallons through it a day.
[00:29:25.851 --> 00:29:30.851]  It purifies very quickly, and it cuts out thousands of chemicals to non-detectable levels.
[00:29:30.851 --> 00:29:32.851]  This is what I use, which my family uses.
[00:29:32.851 --> 00:29:34.851]  It's the very best system out there for the lowest price.
[00:29:34.851 --> 00:29:37.851]  For a limited time, 10% off on top of that,
[00:29:37.851 --> 00:29:42.851]  exclusively at InfowarsStore.com on the Alexa Pure water filtration system.
[00:29:42.851 --> 00:29:46.851]  We have in-stock and replacement filters for folks that need those in stock.
[00:29:46.851 --> 00:29:48.851]  Get it today, and it funds the Infowar.
[00:29:48.851 --> 00:29:49.851]  Don't procrastinate.
[00:29:49.851 --> 00:29:52.851]  This is one of the main areas we can take control of our lives
[00:29:52.851 --> 00:29:56.851]  and stop the globalists from hitting us with poison that they allow in the water supply.
[00:29:56.851 --> 00:29:59.851]  In some cases, they add to the water supply like fluoride.
[00:29:59.851 --> 00:30:01.851]  A lot of people have asked me,
[00:30:01.851 --> 00:30:05.851]  why is InfowarsStore at InfowarsLife, not at a probiotic for more than three years?
[00:30:05.851 --> 00:30:07.851]  The answer is simple.
[00:30:07.851 --> 00:30:10.851]  We only bring you the highest quality at the lowest prices.
[00:30:10.851 --> 00:30:14.851]  We've been a top-maker, top-certified of probiotics for more than seven years.
[00:30:14.851 --> 00:30:16.851]  They got bought by a libtard company
[00:30:16.851 --> 00:30:20.851]  and said, we're not doing business with you, Mr. Jones, anymore.
[00:30:20.851 --> 00:30:23.851]  Finally, we've got a probiotic just as good or better
[00:30:23.851 --> 00:30:25.851]  with a top lab that loves our show.
[00:30:25.851 --> 00:30:30.851]  We're able to private label it under InfowarsMD as our probiotic formula.
[00:30:30.851 --> 00:30:34.851]  You can get a super high-quality probiotic for amazing gut health and more
[00:30:34.851 --> 00:30:37.851]  at InfowarsStore.com for 25% off right now.
[00:30:37.851 --> 00:30:39.851]  Wherever you get your probiotics, it's something everybody should be doing.
[00:30:39.851 --> 00:30:41.851]  I'm asking you to try our probiotic.
[00:30:41.851 --> 00:30:44.851]  I think you're going to have an amazing effect, and it funds our entire operation.
[00:30:44.851 --> 00:30:48.851]  Get your InfowarsMD probiotic today at InfowarsStore.com.
[00:30:48.851 --> 00:30:51.851]  It's a high-quality formula, and it keeps us on the air.
[00:30:51.851 --> 00:30:54.851]  Take action now at InfowarsStore.com.
[00:31:00.851 --> 00:31:03.851]  We have three original, one-of-a-kind toothpastes
[00:31:03.851 --> 00:31:06.851]  designed by my father, a dentist, at InfowarsStore.com
[00:31:06.851 --> 00:31:10.851]  that don't have fillers, that are filled with high-quality essential oils, and more.
[00:31:10.851 --> 00:31:12.851]  We have the Tumor Toothpaste.
[00:31:12.851 --> 00:31:16.851]  We have the Ultimate Tooth Whitening with Coral Calcium Toothpaste,
[00:31:16.851 --> 00:31:19.851]  and we have the amazing Activated Charcoal Toothpaste,
[00:31:19.851 --> 00:31:21.851]  again, with a whole bunch of key essential oils
[00:31:21.851 --> 00:31:23.851]  that are so good not just for your teeth and your gums,
[00:31:23.851 --> 00:31:25.851]  but your whole mouth, your throat, and more.
[00:31:25.851 --> 00:31:27.851]  These are really game-changing toothpastes.
[00:31:27.851 --> 00:31:29.851]  They're very, very strong.
[00:31:29.851 --> 00:31:31.851]  Most over-the-counter toothpastes have fluoride.
[00:31:31.851 --> 00:31:33.851]  Ours don't, and it doesn't have fillers in it.
[00:31:33.851 --> 00:31:39.851]  It is just chock full of incredible things that God gave us through Mother Nature.
[00:31:39.851 --> 00:31:41.851]  So, it's now back in stock.
[00:31:41.851 --> 00:31:43.851]  It became a bestseller.
[00:31:43.851 --> 00:31:46.851]  The Tumor Toothpaste is available again at InfowarsStore.com.
[00:31:46.851 --> 00:31:48.851]  We're selling out of the Tooth Whitening Toothpaste.
[00:31:48.851 --> 00:31:49.851]  We've got some of that left.
[00:31:49.851 --> 00:31:52.851]  And we also have some of the amazing Activated Charcoal Toothpaste in stock,
[00:31:52.851 --> 00:31:53.851]  but it's running out as well.
[00:31:53.851 --> 00:31:57.851]  So, all three toothpastes in stock for a limited time at InfowarsStore.com.
[00:31:58.851 --> 00:32:02.851]  Two of our best-selling Nootropics, or Brain Boosters,
[00:32:02.851 --> 00:32:05.851]  are now back in stock at InfowarsStore.com.
[00:32:05.851 --> 00:32:08.851]  And for a limited time, they're 50% off when you get them together
[00:32:08.851 --> 00:32:10.851]  or 40% off when you get them individually.
[00:32:10.851 --> 00:32:12.851]  Brain Force Plus and Brain Force Ultra.
[00:32:12.851 --> 00:32:14.851]  Two separate formulas.
[00:32:14.851 --> 00:32:17.851]  They both give you good, clean energy without the crash.
[00:32:17.851 --> 00:32:21.851]  One is a four- to six-hour good base of clean energy,
[00:32:21.851 --> 00:32:23.851]  again, with no hangover or letdown.
[00:32:24.851 --> 00:32:26.851]  And the other is a very special proprietary formula,
[00:32:26.851 --> 00:32:29.851]  that's Brain Force Ultra, that hits really, really quick.
[00:32:29.851 --> 00:32:30.851]  And I love it.
[00:32:30.851 --> 00:32:31.851]  It wears off in two to three hours.
[00:32:31.851 --> 00:32:33.851]  So, if I've got to work at night but don't want to stay up all night,
[00:32:33.851 --> 00:32:35.851]  I can take it and say, 9 o'clock at night,
[00:32:35.851 --> 00:32:38.851]  got to stay up until midnight working, doing a radio interview or something,
[00:32:38.851 --> 00:32:41.851]  and boom, writing an article or writing a book,
[00:32:41.851 --> 00:32:43.851]  and then I get two, three hours of energy,
[00:32:43.851 --> 00:32:44.851]  and then can go right to bed after it.
[00:32:44.851 --> 00:32:46.851]  Brain Force Ultra, Brain Force Plus,
[00:32:46.851 --> 00:32:49.851]  both 50% off by themselves or 40% off individually.
[00:32:49.851 --> 00:32:51.851]  A lot of people love these products.
[00:32:51.851 --> 00:32:52.851]  A lot of people love these products.
[00:32:52.851 --> 00:32:53.851]  They've got five-star reviews.
[00:32:53.851 --> 00:32:55.851]  But if you haven't tried them, you really should.
[00:32:55.851 --> 00:32:58.851]  50% off, infowarscore.com.
[00:33:00.851 --> 00:33:04.851]  Leading a frontal assault on the lies of the New World Order,
[00:33:04.851 --> 00:33:06.851]  it's Alex Jones.
[00:33:08.950 --> 00:33:28.950]  Live from the InfoWars.com studios, you're listening to The Alex Jones Show.
[00:33:28.950 --> 00:33:43.990]  Zapo Royskaya, that's a mouthful, the biggest nuclear power plant in Europe, some argue
[00:33:43.990 --> 00:33:52.070]  the biggest in the world, has been evacuated by the Russians who took it a year and a half
[00:33:52.070 --> 00:33:59.150]  ago, and Zelensky has been saying the Russians are going to blow it up with no evidence.
[00:33:59.150 --> 00:34:06.550]  Remember, he shot missiles into Poland last year and blamed Russia, but the Poles had
[00:34:06.550 --> 00:34:11.630]  NATO anti-missile defense systems and shot both down, so they got the damn tail numbers
[00:34:11.630 --> 00:34:16.590]  off of them, and they've been fired by Zelensky on purpose, clearly, from the trajectory.
[00:34:16.590 --> 00:34:18.150]  They weren't accidental missiles.
[00:34:18.150 --> 00:34:24.030]  He fired them in to blame the Russians and demanded, even when the Poles came out and
[00:34:24.030 --> 00:34:29.350]  said it was not the Russians, he went, I want you to attack NATO, attack now, use nukes
[00:34:29.350 --> 00:34:40.950]  if needed, and then out came that crazy, low IQ vegetable, and I've met him, I know him,
[00:34:40.950 --> 00:34:48.390]  to say we need to have nuclear war, and we shouldn't be against nuclear war, and I guess
[00:34:48.390 --> 00:34:55.630]  calling him a vegetable makes me a vegetable, what's his name, Fast Times at Ridgemont High,
[00:34:55.630 --> 00:35:00.790]  Harvey Milk, he's been in a bunch of movies, he's an idiot, Sean Penn, Sean Penn, Sean
[00:35:00.790 --> 00:35:01.790]  Penn, yeah.
[00:35:01.790 --> 00:35:07.990]  I mean, I've got Hollywood so dialed out of my brain, folks, I don't even, I mean, I got
[00:35:07.990 --> 00:35:12.910]  nuclear reactors names on my mind, and what's happening in South Africa, you know, and with
[00:35:12.910 --> 00:35:17.710]  riots and mass murder, I mean, I just, it's just, but we played the clips where he's like,
[00:35:17.710 --> 00:35:18.710]  what's wrong with nuclear war?
[00:35:18.710 --> 00:35:21.470]  It's got to be on the table, we can survive one.
[00:35:21.470 --> 00:35:30.510]  Hey, Sean, go jump off a cliff, buddy, burn in hell, you idiot, two moron actors, and
[00:35:30.510 --> 00:35:36.270]  I tell you, I take real pleasure watching Zelensky sink, and watching his bosses turn
[00:35:36.270 --> 00:35:40.270]  on him, but remember, the bosses are the main enemies, so let me finish the point
[00:35:40.270 --> 00:35:53.350]  about the Zaporozhskaya reactor, I know I'm butchering that, Z-A-H-P-O-H-R-O-Z-H-S-K-Y-A,
[00:35:53.350 --> 00:35:57.990]  he keeps saying that it's going to be blown up by the Russians, so Ukraine's losing, NATO
[00:35:57.990 --> 00:36:01.190]  looks bad, Russia hasn't escalated, what do they do?
[00:36:01.190 --> 00:36:04.670]  They stage a false flag, and I don't know if it's going to be blowing up a bridge or
[00:36:04.670 --> 00:36:07.870]  blowing up a pipeline and blaming the Russians, we've already seen that, I don't know if it's
[00:36:07.870 --> 00:36:13.630]  going to be blowing up a nuclear power plant, but I'm telling you, the globalists are, some
[00:36:13.630 --> 00:36:22.030]  of the factions of the globalists are crazy enough to do it, but it looks like they're
[00:36:22.030 --> 00:36:30.010]  testing the waters to flush him down the toilet and end this war, and that would be a very
[00:36:30.010 --> 00:36:41.010]  good thing, an extremely good thing, okay, let's now shift gears into this, and you talk
[00:36:41.010 --> 00:36:47.530]  about trying to do justice to something, everything we cover now is so bizarre and so over-the-top
[00:36:47.530 --> 00:36:58.650]  and so insane that it feels like a lie when you're saying it, I mean, does that make sense?
[00:36:58.650 --> 00:37:06.450]  Now, this doesn't sound real, it doesn't sound real that a month ago, Obama ordered
[00:37:06.450 --> 00:37:13.010]  the federal government, that's his, the president is Obama, ordered the federal government to
[00:37:13.010 --> 00:37:24.010]  stop taking DNA from unaccompanied children and babies, and then people that are accompanied
[00:37:24.010 --> 00:37:28.850]  but have no IDs, they can do in a day a DNA test to see if the person is the mother or
