[00:00.000 --> 00:05.000]  Everyone thinks so but I would never say it.
[31:30.000 --> 31:36.000]  And now we believe we have come as close to perfection when it comes to a detoxifier as you can possibly get.
[31:36.000 --> 31:46.000]  You owe it to yourself, you owe it to your family, and you owe it to the future of this country and the world that patriots stay as healthy and as clean and as focused as you can be.
[31:46.000 --> 31:53.000]  Because we need you, the remnant of America, to reignite those rush fires the next level and to be healthy and as focused as you can be.
[31:53.000 --> 31:56.000]  Thanks to your support and your prayers together we're changing the world.
[31:56.000 --> 32:00.000]  Now it's time to change our bodies with Z-Shield and infowarslife.com.
[32:00.000 --> 32:04.000]  Living in volcano may sound more dramatic than it really is.
[32:04.000 --> 32:07.000]  The real drama can be found here in Leilani Estates.
[32:07.000 --> 32:13.000]  But a lot of us on the Big Island rely on rainwater and we need to be concerned about ash and acid rain.
[32:13.000 --> 32:21.000]  Volcanic ash may contain heavy metal particles and acid rain could lower the pH of the water to unhealthy levels.
[32:21.000 --> 32:27.000]  To find out we employed a series of tests for heavy metals, alkalinity and pH.
[32:27.000 --> 32:33.000]  What we learned was that there was in fact unhealthy levels of heavy metals and acidity in the rainwater.
[32:33.000 --> 32:40.000]  Next, we tested the water from our Alexa pure gravity filter and not only were the heavy metal levels within safe measure,
[32:40.000 --> 32:44.000]  but the pH was also restored to optimal levels.
[32:44.000 --> 32:49.000]  As it turns out, the filter on the Alexa pure raises the pH of the water.
[32:49.000 --> 32:55.000]  So what we've learned is that volcanic ash and acid rain can contaminate a rainwater supply.
[32:55.000 --> 33:03.000]  But more importantly, a good water filtration system will purify it.
[33:26.000 --> 33:31.000]  Info Wars
[33:31.000 --> 33:43.000]  Info Wars, the frontline assault troops, the shock troops leading the charge of global victory for nationalism,
[33:43.000 --> 33:49.000]  for populism, for Christianity, for free market capitalism, for life extension,
[33:49.000 --> 33:56.000]  for true human progress, for renaissance to the stars and to infinity.
[33:56.000 --> 34:00.000]  That's who we are. And we've analyzed the enemy.
[34:00.000 --> 34:07.000]  And we were willing to go on air when you would be demonized, you would be boycotted, you would be fired.
[34:07.000 --> 34:13.000]  23 years ago when I first got on air, if you talked about the Federal Reserve being private.
[34:13.000 --> 34:21.000]  If you had Ron Paul on your show, I was the first person to ever interview Ron Paul.
[34:21.000 --> 34:25.000]  When his dad was running for Congress again and he had his son do interviews.
[34:25.000 --> 34:28.000]  I remember Ron Paul going, well, this is my first interview. I'm doing about 20.
[34:28.000 --> 34:33.000]  And I'm not bragging. The point is, is that I've seen where we've come from.
[34:33.000 --> 34:36.000]  Just like Bernie Sanders says, look how far we've come.
[34:36.000 --> 34:43.000]  Almost having communism in America that I could win the Democratic Party, you know.
[34:43.000 --> 34:47.000]  And this admitted communist just won the primary in New York.
[34:47.000 --> 34:52.000]  She's a communist who preaches race war, class war, right out of communism.
[34:52.000 --> 34:55.000]  Now there's a quote. Moreover, this is put out by her.
[34:55.000 --> 35:01.000]  Moreover, not only is this about gender and race, it's about class.
[35:01.000 --> 35:08.000]  This is what's happening in the blue state areas and everyone's fleeing.
[35:08.000 --> 35:11.000]  And as the collectivism collapses, what do they do?
[35:11.000 --> 35:17.000]  They want more of it. And then they try to invade your area and make you submit to them.
[35:17.000 --> 35:18.000]  And who runs it?
[35:18.000 --> 35:19.000]  They run it.
[35:19.000 --> 35:20.000]  They run it.
[35:20.000 --> 35:21.000]  They run it.
[35:21.000 --> 35:22.000]  They run it.
[35:22.000 --> 35:23.000]  They run it.
[35:23.000 --> 35:24.000]  They run it.
[35:24.000 --> 35:25.000]  They run it.
[35:25.000 --> 35:26.000]  They run it.
[35:26.000 --> 35:27.000]  They run it.
[35:27.000 --> 35:31.000]  They run it in your area and make you submit to them.
[35:31.000 --> 35:32.000]  And who runs them?
[35:32.000 --> 35:35.000]  Who runs the communists and the socialists and all of it?
[35:35.000 --> 35:38.000]  The big banks, period.
[35:38.000 --> 35:39.000]  I was reading today.
[35:39.000 --> 35:41.000]  I can't even get Soros out of my life.
[35:41.000 --> 35:42.000]  He's in half the news I read.
[35:42.000 --> 35:47.000]  Soros backs personal injury lawsuits in market with 20% returns.
[35:47.000 --> 35:50.000]  He funds tens of thousands of these.
[35:50.000 --> 35:54.000]  I told you, he's funding lawsuits against me.
[35:54.000 --> 35:57.000]  And then he gets a return on it on top of it.
[35:57.000 --> 36:02.000]  Just anything evil, anything bad that brings down countries that's parasitic, he funds it.
[36:02.000 --> 36:13.000]  He's pure evil that said on TV, I made happy time as a quote, happy making time, exhilarating,
[36:13.000 --> 36:14.000]  rounding up Jews.
[36:14.000 --> 36:16.000]  These are quotes.
[36:16.000 --> 36:18.000]  What do I get for playing the clip?
[36:18.000 --> 36:23.000]  I get CNN, the young turds, and then even Joe Rogan saying I'm wrong.
[36:23.000 --> 36:25.000]  Wow.
[36:25.000 --> 36:28.000]  But that's the power of money and evil.
[36:28.000 --> 36:35.000]  Because all you got to do, I've even been told even lately I could still bend over and kiss his ass and they'd stop coming after me.
[36:35.000 --> 36:37.000]  Never.
[36:37.000 --> 36:38.000]  What?
[36:38.000 --> 36:42.000]  Evacuate in our moment of victory?
[36:42.000 --> 36:44.000]  And I ain't on the Death Star, brother.
[36:44.000 --> 36:49.000]  I'm in the X-Wings and we already fired the torpedoes down your throat.
[36:49.000 --> 36:54.000]  So enjoy.
[36:54.000 --> 36:58.000]  So let me get to the ultramassive announcement here.
[36:58.000 --> 37:06.000]  And then I've got to get to all this other news.
[37:06.000 --> 37:07.000]  Dates means something.
[37:07.000 --> 37:16.000]  We're 100 years since the Bolshevik Revolution was in full launch.
[37:16.000 --> 37:20.000]  We are.
[37:20.000 --> 37:26.000]  Over 100 years since the Federal Reserve took over the U.S., when the middle of a global awakening to this,
[37:26.000 --> 37:32.000]  the globalists have launched their attempt to collapse nation states and have the U.N. then manage it,
[37:32.000 --> 37:36.000]  which is now happening with the Euro, as they announced they're going to use Euro troops backed by the U.N.
[37:36.000 --> 37:45.000]  to block Italy, Hungary, Romania, Austria, and others from stopping the Islamic invasion they've triggered.
[37:45.000 --> 37:50.000]  The U.N. is running a 317% increase in illegal aliens now trying to come over the border,
[37:50.000 --> 37:57.000]  which they've organized in Central and South America on record, and Soros is financing giant caravans of people
[37:57.000 --> 38:01.000]  with children coming up saying, if you get here, everything's free.
[38:01.000 --> 38:02.000]  I was watching ABC News.
[38:02.000 --> 38:05.000]  The woman's like, my husband, they killed him and our friends on the way.
[38:05.000 --> 38:07.000]  Most of us were killed.
[38:07.000 --> 38:10.000]  And it's true because some of the gangs won't kill women and children.
[38:10.000 --> 38:11.000]  They'll just rape the women.
[38:11.000 --> 38:14.000]  And there's no discussion of a place like that.
[38:14.000 --> 38:15.000]  How did it get like that?
[38:15.000 --> 38:21.000]  It's all how we're bad.
[38:21.000 --> 38:23.000]  Unbelievable.
[38:23.000 --> 38:27.000]  That's coming up.
[38:27.000 --> 38:31.000]  And so what hit me, there's not time to do the segment.
[38:31.000 --> 38:33.000]  I promise I'm doing it next because here's my problem.
[38:33.000 --> 38:38.000]  When something's this big and it's so crystal clear in your head and then there's so much data that goes into it,
[38:38.000 --> 38:43.000]  I have a problem always keeping you data to back it up except just getting the big thought and then fleshing it out.
[38:43.000 --> 38:50.000]  But we are one trillion percent at a mega crossroads right now.
[38:50.000 --> 39:07.000]  And the people running the third world collapse and the attack on the West are the most evil, greedy, satanic, tax exempt above the law jerks.
[39:07.000 --> 39:11.000]  They're just completely out of control.
[39:11.000 --> 39:21.000]  And this is a real dichotomy between good and evil or just rich people that want prosperity and aren't out to destroy capitalism
[39:21.000 --> 39:31.000]  and who don't want to have a global civil war against the nation state that goes into a new dark age where they didn't only have globalist command bases, city states.
[39:31.000 --> 39:37.000]  I mean, if you read the Club of Rome, if you read the Bilderberg Group information, if you read all their statements, I've made films about it.
[39:37.000 --> 39:38.000]  It's all out there.
[39:38.000 --> 39:42.000]  There's Philip, Ted Turner, Prince Charles, they all say it, they all do it.
[39:42.000 --> 39:56.000]  They want a post-industrial world, 80% depopulation bare minimum and returned it to corporate nation states that are like Singapore where they can execute you for no reason.
[39:56.000 --> 40:00.000]  And if you throw bubblegum on the ground, it's a year in prison.
[40:00.000 --> 40:02.000]  You know, maybe that's a good thing, but it's the other extreme scene.
[40:02.000 --> 40:07.000]  They destroy law and order everywhere else and then create these armored fortresses for themselves.
[40:07.000 --> 40:16.000]  And I'm not saying Switzerland's bad, but Switzerland, Singapore, the Vatican City, it's exempt from everything else it does outside.
[40:16.000 --> 40:18.000]  Israel's on that model.
[40:18.000 --> 40:22.000]  I'm not attacking Israel, but it's on that model.
[40:22.000 --> 40:25.000]  And so that's where this is going.
[40:25.000 --> 40:27.000]  And they're going to create some other ones.
[40:27.000 --> 40:33.000]  And this is the big enchilada.
[40:33.000 --> 40:36.000]  That's where this is going.
[40:36.000 --> 40:45.000]  And if we don't realize the historic moment we're in and the choice we have, I'm going to break down the choice, but also a date and some ideas straight ahead on the other side.
