[00:00.000 --> 00:13.000]  Big Brother, mainstream media. Government cover-ups. You want answers? Well, so does he.
[37:46.000 --> 37:51.000]  There's been some reports that upwards of half of the Congress doesn't pay their income taxes.
[37:51.000 --> 38:01.000]  They make themselves exempt from the health care laws they make for us, but then they teach our children that they're under a magnifying glass of bureaucratic Soviet-style control.
[38:01.000 --> 38:14.000]  The article goes on. They've been warned, but the city says the Girl Scouts who are continuing to sell Girl Scout cookies from the stand in front of their home.
[38:14.000 --> 38:24.000]  A neighbor complained anonymously because of all the people and the traffic and the dogs barking at all the people and the traffic.
[38:24.000 --> 38:33.000]  So a good, see-something, say-something person might have watched Janet Apolitano at Walmart, you know, say, spy on your neighbors, and, well, they are spying.
[38:33.000 --> 38:38.000]  Just like the reports we get constantly about realtors in your house, and they see a gun case.
[38:38.000 --> 38:46.000]  They think guns are illegal, even though they're not. They call the police. Or realtors are in your house, and they see a reloading kit in your basement.
[38:46.000 --> 38:52.000]  They call the police. That's happened to one of our writers at infowars.com.
[38:52.000 --> 38:59.000]  Or it's got to be 12 years ago now, the carpet cleaner trying to call the cops because he saw a shotgun in my house and thought it was illegal.
[38:59.000 --> 39:02.000]  It was black. It was scary. It looked evil.
[39:02.000 --> 39:08.000]  Based on this complaint, the city of Hazelwood has to take action, says spokesman Tim Davidson.
[39:08.000 --> 39:13.000]  He says it is also against city code to sell products from a home.
[39:13.000 --> 39:18.000]  So there you go, and they're going to have to crack down on the Girl Scouts.
[39:18.000 --> 39:21.000]  But I thought the Girl Scouts are key to Homeland Security.
[39:21.000 --> 39:27.000]  You can pull up Girl Scouts recruited for Homeland Security to keep an eye on their parents and others.
[39:27.000 --> 39:33.000]  Also, all over the country, you know, they're putting taxes on bottled water saying plastic bottles are evil.
[39:33.000 --> 39:42.000]  And now, the Omaha World Herald reports, subtle unrolls toilet paper tax.
[39:42.000 --> 39:55.000]  Mayor Jim Suttle went to Washington this week, flush with ideas for how the federal officials, not servants, could help cities like Omaha and Nebraska pay for multi-billion dollar sewer projects.
[39:55.000 --> 40:03.000]  The government puts new regulations on the sewer systems, on the water treatment, and then the cities have to raise taxes to comply with that.
[40:03.000 --> 40:08.000]  And then private companies come in and offer to buy up the city-run system.
[40:08.000 --> 40:13.000]  And then they get waivers from the government not to put in the new systems.
[40:13.000 --> 40:29.000]  Based on the four-pack price for Charmin double rolls at the midtown high V, such a tax would add more than 10 cents per roll price, pushing it up over a buck per package.
[40:29.000 --> 40:36.000]  The idea came from a 2009 House measure by an Oregon congressman to help cities and the environment.
[40:36.000 --> 40:42.000]  So, a tax on breathing, a tax on carbon dioxide, a tax on toilet paper.
[40:42.000 --> 40:48.000]  Just like they want the salt tax in New York, and they're threatening huge multi-thousand dollar fines.
[40:48.000 --> 40:55.000]  Mayor Bloomberg wants people to get in big trouble if they over-salt food at restaurants.
[40:55.000 --> 41:05.000]  Omaha estimates that the toilet paper tax would help them with their $1.7 billion bill for federally-mandated sewer improvements.
[41:05.000 --> 41:07.000]  There you go with the sewer improvements.
[41:07.000 --> 41:17.000]  I'll be honest, I hadn't even read the whole article yet, but there it is, the federally-mandated sewer systems, which then make them add more chemicals and more toxins,
[41:17.000 --> 41:23.000]  because the laws are written by the big chemical industries to cause this consolidation.
[41:23.000 --> 41:24.000]  But don't worry.
[41:24.000 --> 41:31.000]  All over the country, there are training people how to be good little prisoners, and we have another report here.
[41:31.000 --> 41:40.000]  Parents could face fine for burying 10-month-old on their own property who died.
[41:40.000 --> 41:48.000]  I guess you've got to get a special permit to put a family cemetery in, and a town examines swing set rules.
[41:48.000 --> 41:52.000]  We also have those reports coming out.
[41:52.000 --> 41:55.000]  Westport's swing set rules get second look.
[41:55.000 --> 42:02.000]  Rules regarding swing sets and play sets in Westport will go under the microscope tonight.
[42:02.000 --> 42:10.000]  And the Planning and Zoning Commission public hearing proposal was filed to make them exempt from current setback and coverage requirements.
[42:10.000 --> 42:19.000]  They're saying under a new law, unless they repeal it, that you've got to get special rules and inspections to be able to have a play set in your backyard.
[42:19.000 --> 42:28.000]  The text of the amendment made by resident Kerry Moskowitz seeks to change the definition of a structure to exclude swing sets and play sets,
[42:28.000 --> 42:32.000]  thus making them an exemption to setback to coverage regulations.
[42:32.000 --> 42:37.000]  Currently, swing sets and play sets must be placed at least 50 feet from property lines.
[42:37.000 --> 42:41.000]  But most people's backyards, again, it's impossible to do that.
[42:41.000 --> 42:51.000]  So again, it's all Agenda 21, the UN writes these regulations to shut down farms, ranches, backyard gardens, play sets,
[42:51.000 --> 42:59.000]  and they're moving to phase basically all of that out in the name of continued safety.
[42:59.000 --> 43:06.000]  Meanwhile, I'm going to get more into Libya in a moment, but first I wanted to get into double speak, double thing.
[43:06.000 --> 43:14.000]  In 2005, a member of the New Freedom Federal Board, New Freedom Initiative Board, that's an Orwellian name,
[43:14.000 --> 43:23.000]  broke their silence and released internal documents that the big pharma industry had financed the Bush administration
[43:23.000 --> 43:30.000]  to try to push a federal initiative to forcibly psychologically test all schoolchildren every year and every grade
[43:30.000 --> 43:38.000]  and then give them psychological illnesses so that later in life they can't own firearms,
[43:38.000 --> 43:45.000]  but also it was estimated that they would then convert in the next decade from roughly 12% of schoolchildren
[43:45.000 --> 43:52.000]  listed as mentally ill to 50% in the next phase and then upwards of 100% after that.
[43:52.000 --> 44:01.000]  Again, World Net Daily Associated Press, World Net Daily actually broke it, but Associated Press did pick up on it back in 2005.
[44:01.000 --> 44:08.000]  And in there they called it the New Freedom Initiative, the new freedom to be forcibly drugged.
[44:08.000 --> 44:13.000]  And you're saying what does that have to do with Libya? Well, they call it New Freedom.
[44:13.000 --> 44:19.000]  They call the Patriot Act the Patriot Act, when it's the opposite of being a patriot and supporting the Bill of Rights
[44:19.000 --> 44:26.000]  and the Constitution Declaration of Independence that makes America special and such liberty that we've enjoyed,
[44:26.000 --> 44:32.000]  that we began the engine of total success and the example of liberty worldwide.
[44:32.000 --> 44:35.000]  There's another big Orwellian example here today.
[44:35.000 --> 44:41.000]  White House says Libya fight is not a war following what the French President has said.
[44:41.000 --> 44:44.000]  It's a kinetic military action.
[44:44.000 --> 44:54.000]  So bombing government buildings, bombing power plants, bombing airfields, bombing airports, bombing bus terminals,
[44:54.000 --> 45:01.000]  bombing infrastructure, hundreds and hundreds of cruise missiles, bombs dropping every hour on the hour.
[45:01.000 --> 45:07.000]  That is not a war. Okay, that is a kinetic military action.
[45:07.000 --> 45:15.000]  It was kind of like in Vietnam, they didn't like the Seek and Kill teams.
[45:15.000 --> 45:25.000]  So they started naming it Seek and Destroy, and then they didn't like that, so they changed it to Seek and Expunge,
[45:25.000 --> 45:27.000]  or Seek and Remove.
[45:27.000 --> 45:37.000]  And of course, when SWAT teams were first set up by the CIA as a model to federalize and militarize police under Darrell Gates in LA,
[45:37.000 --> 45:42.000]  I saw him in a SWAT team documentary. He admitted they were special weapons attack teams,
[45:42.000 --> 45:47.000]  but the politically correct said, no, let's call it special weapons and tactics.
[45:47.000 --> 45:49.000]  So just another example of that.
[45:49.000 --> 45:56.000]  And now in a briefing on board Air Force One last night, Deputy National Security Advisor Ben Rhodes took a crack at the answer.
[45:56.000 --> 46:02.000]  I think we are all doing is enforcing a resolution that has very clear set goals.
[46:02.000 --> 46:07.000]  Of course, it doesn't. NATO is even pointing out there's not clear set goals, which is protecting the Libyan people,
[46:07.000 --> 46:12.000]  averting a humanitarian crisis, and setting up an old fly zone, Rhodes said.
[46:12.000 --> 46:17.000]  Obviously, that involves kinetic military action, particularly on the front end.
[46:17.000 --> 46:22.000]  And since then, the Pentagon is now calling this a kinetic military action.
[46:22.000 --> 46:30.000]  Slate also reports on the birth of a Washington word, and that is now the kinetic military action.
[46:30.000 --> 46:39.000]  Now, I don't know if I believe this new poll that's out, because I've seen other polls that show over 70% against the Iraq war,
