whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[00:25:33.240 --> 00:25:37.640]   knife finally available in the US so Fox karambit knife opens with one hand
[00:25:37.640 --> 00:25:41.920]   faster than you can pull a handgun for utility for defense and for way less
[00:25:41.920 --> 00:25:46.560]   than other knives of this caliber go to the ultimate knife calm truly the best
[00:25:46.560 --> 00:25:50.920]   knife you will ever own and only available at the ultimate knife calm use
[00:25:50.920 --> 00:25:54.840]   promo code radio at checkout for free shipping get the ultimate knife at the
[00:25:54.840 --> 00:25:59.800]   ultimate price at the ultimate knife calm
[00:25:59.800 --> 00:26:10.400]   Alex Jones here back live let's get into the Melissa Harris Perry piece and then
[00:26:10.400 --> 00:26:14.240]   I'm gonna move on to the geopolitical and economic news that's so incredibly
[00:26:14.240 --> 00:26:19.640]   vital and some huge breaking Fukushima news that we're going to be getting to
[00:26:19.640 --> 00:26:27.240]   as well here at the InfoWars Center broadcasting worldwide so this woman who
[00:26:27.240 --> 00:26:32.360]   is a globalist social engineer anti-family anti-liberty technocrat she
[00:26:32.360 --> 00:26:37.800]   knows what she's doing and she sits there every day trying to keep minorities
[00:26:37.800 --> 00:26:39.880]   who are really the majority now in almost every area of the country
[00:26:39.880 --> 00:26:43.520]   believing they're being persecuted to then hate white people so the
[00:26:43.520 --> 00:26:46.920]   government can divide and conquer the population and continue to bankrupt the
[00:26:46.920 --> 00:26:50.960]   nation and extract our wealth while they all live in armored compounds with body
[00:26:50.960 --> 00:26:55.680]   guards above the law our guns are taken our Bibles are taken we're the bitter
[00:26:55.680 --> 00:27:00.400]   clingers we're the enemy if you're not a degenerate criminal they're your enemy
[00:27:00.400 --> 00:27:05.400]   that's who these people are is the most nasty control freak if you read their
[00:27:05.400 --> 00:27:09.920]   writings folks and we cover them here on air I just I do I detest these people I
[00:27:09.920 --> 00:27:15.080]   don't hate them I'm not here demonizing this woman I cannot describe to you how
[00:27:15.080 --> 00:27:20.000]   evil these people are do you understand this these are the most dishonorable
[00:27:20.000 --> 00:27:24.680]   people if you decide to be dishonorable you were turned over to evil those of us
[00:27:24.680 --> 00:27:28.320]   that are honorable feel terrible because we're not strong enough to be perfect
[00:27:28.320 --> 00:27:32.200]   anybody who's honorable knows what I'm talking about you're not strong enough
[00:27:32.200 --> 00:27:35.520]   you're not honorable enough you can't help people enough when you do something
[00:27:35.520 --> 00:27:39.840]   selfish or even have a good life you feel guilty that's what it's like to be
[00:27:39.840 --> 00:27:45.360]   honorable these people have turned themselves over to pure evil
[00:27:45.360 --> 00:27:52.000]   now listen to what she had to say about the Romney's black grandbaby again and
[00:27:52.000 --> 00:27:56.760]   they do everything they can in these abortuary Planned Parenthood groups to
[00:27:56.760 --> 00:28:01.920]   get laws passed and and and and to not let a adoption agencies contact people
[00:28:01.920 --> 00:28:05.520]   they don't want women knowing that somebody might want to adopt that black
[00:28:05.520 --> 00:28:09.560]   baby they always say nobody wants black babies I've heard that no exaggeration
[00:28:09.560 --> 00:28:13.640]   I'm gonna get Reverend shoulders on cuz talking him on air he'll start naming
[00:28:13.640 --> 00:28:17.360]   names people that have told him this he's a black guy he's around these
[00:28:17.360 --> 00:28:21.280]   folks I've never seen anything like it in fact I was here Rob do saw it with a
[00:28:21.280 --> 00:28:27.280]   well-known black commentator for a film and I'm ended up not you know using it
[00:28:27.280 --> 00:28:30.680]   just as after I went to dinner with him and heard this stuff I heard the basic
[00:28:30.680 --> 00:28:36.200]   same stuff and I was so shocked I just I get shudders about the look in these
[00:28:36.200 --> 00:28:40.040]   black people's eyes because again they've bought into the same deal that
[00:28:40.040 --> 00:28:43.360]   all the globalists have everybody's scum and they're feeding on people it's
[00:28:43.360 --> 00:28:48.920]   predatory and it makes me want to throw up to watch them race bait over all
[00:28:48.920 --> 00:28:54.400]   sorts of petty issues or fake church burnings in Alabama which turned out to
[00:28:54.400 --> 00:28:58.720]   be staged a false flag and then meanwhile they are actually showing the
[00:28:58.720 --> 00:29:04.440]   discord now let's go to this monstrous woman here it is this is the Romney
[00:29:04.440 --> 00:29:12.640]   family yeah and of course they're on governor Romney's knee is his adopted
[00:29:12.640 --> 00:29:17.400]   grandson who is an african-american adopted african-american child Kieran
[00:29:17.400 --> 00:29:22.040]   Romney any captions for this one
[00:29:26.040 --> 00:29:33.720]   little baby front and center my goal is that in 2040 the biggest thing of the
[00:29:33.720 --> 00:29:40.040]   year will be the wedding between Kieran Romney and North West
[00:29:40.040 --> 00:29:46.160]   Romney and Kanye West in this picture is great it's it's really sums up the
[00:29:46.160 --> 00:29:49.240]   diversity of the Republican Party
[00:29:51.720 --> 00:29:55.960]   we still have so much to get to including the annual look back in
[00:29:55.960 --> 00:30:00.360]   laughter tradition of asking hey was that racist so don't go anywhere there
[00:30:00.360 --> 00:30:04.520]   is of course more nerdland at the top of the hour
[00:30:04.520 --> 00:30:08.600]   and there's more of it coming up but there they are laughing about it making
[00:30:08.600 --> 00:30:15.320]   jokes about it you know is it racist just absolutely amazing to see this type
[00:30:15.320 --> 00:30:20.560]   of garbage and it shows you the mindset MSNBC host Melissa Harris Perry offered
[00:30:20.560 --> 00:30:23.880]   an apology the Romney family on Tuesday after a panel on her show mocked the
[00:30:23.880 --> 00:30:26.720]   fact that one of Mitt Romney's grandchildren was black and then you
[00:30:26.720 --> 00:30:31.680]   can hear the disdain and the hatred on Sunday's Melissa Harris Perry show
[00:30:31.680 --> 00:30:35.200]   Harris Perry led a panel in discussing the photos of the year which included
[00:30:35.200 --> 00:30:38.880]   Romney Christmas photo in the photo Romney is seen holding his adopted
[00:30:38.880 --> 00:30:44.920]   grandchild who is black during the segment we just played part of it guest
[00:30:44.920 --> 00:30:52.360]   panelists said one of the things is not like the others see it's it's total one
[00:30:52.360 --> 00:30:57.240]   of the things one of these things so imply the other white people aren't even
[00:30:57.240 --> 00:31:00.400]   humans and then are laughing at the whole family these people are such race
[00:31:00.400 --> 00:31:04.840]   pimp scum one of these things is not like the others one of these things just
[00:31:04.840 --> 00:31:11.240]   isn't the same and that little baby front and center would be that one for
[00:31:11.240 --> 00:31:14.840]   her part Perry imagine and it just goes on but you heard the question at the end
[00:31:14.840 --> 00:31:20.160]   you know coming up is this racist and they do it to where you can't be clear
[00:31:20.160 --> 00:31:23.240]   if they're talking about the child or the parents or who or where they can
[00:31:23.240 --> 00:31:26.600]   deny it's like when she said you know Alex Jones is really bad and a horrible
[00:31:26.600 --> 00:31:31.000]   person the leader of the people that are deeply racist so they can legally try to
[00:31:31.000 --> 00:31:35.800]   claim that oh we were just saying his followers are racist you know oh don't
[00:31:35.800 --> 00:31:39.680]   want to run your guns in you're racist and this is the same pig that says the
[00:31:39.680 --> 00:31:44.760]   state basically controls your children I mean they couldn't say something nice
[00:31:44.760 --> 00:31:48.560]   because they're monsters ladies and gentlemen we'll be right back stay with
[00:31:48.560 --> 00:31:55.800]   us we're on the march the Empire's on the run Alex Jones and the GCN radio
[00:31:55.800 --> 00:32:05.360]   network introducing pro wine all of your filtration in one system portable on the
[00:32:05.360 --> 00:32:10.160]   go no more do you have two or three filters to just reduce sodium fluoride
[00:32:10.160 --> 00:32:14.680]   you have a system that cuts out the sodium fluoride and up to 95% of
[00:32:14.680 --> 00:32:18.600]   hydrofluorosilic acid advanced manufacturing technology combined
[00:32:18.600 --> 00:32:23.560]   silver impregnated white ceramic with new aqua medics advanced media for
[00:32:23.560 --> 00:32:27.660]   removal of fluoride and other heavy metals all in one filter element it is
[00:32:27.660 --> 00:32:32.320]   the only one that does it and out of the gates we have a discounted at 10% off
[00:32:32.320 --> 00:32:38.000]   with promo code water this is the only system that in one unit helps reduce or
[00:32:38.000 --> 00:32:42.880]   remove pesticides herbicides chloramines ammonia and chlorine
[00:32:42.880 --> 00:32:47.520]   hydrofluorosilic acid the most common form of fluoride not covered by other
[00:32:47.520 --> 00:32:52.200]   fluoride filter brands and sodium hexafluorosilicate get your pro pure
[00:32:52.200 --> 00:32:57.040]   with a new pro one filter today at info war store.com or by calling 888
[00:32:57.040 --> 00:33:03.840]   253 3139 Alex Jones here with a message to fellow freedom lovers the prognosis
[00:33:03.840 --> 00:33:08.640]   for the entire planetary economic system runs from bad to worse the globalist
[00:33:08.640 --> 00:33:14.120]   model is to shut down societies and starve patriots out until they acquiesce
[00:33:14.120 --> 00:33:17.720]   to the global takeover that's why we've assembled the most vital and important
[00:33:17.720 --> 00:33:23.120]   preparedness items at info wars shop.com these are items that I did research on
[00:33:23.120 --> 00:33:27.760]   that I personally use you've got the life straw so you can turn fetid water
[00:33:27.760 --> 00:33:32.680]   into safe water anywhere you go the Ktor hand crank generator to charge up key
[00:33:32.680 --> 00:33:36.960]   equipment during power outages are out in the field strategic relocation third
[00:33:36.960 --> 00:33:41.540]   edition by Joel Skousen when disaster strikes by Matthew Stein there are safe
[00:33:41.540 --> 00:33:45.560]   used by Homeland Security to protect yourself during any radiological event
[00:33:45.560 --> 00:33:50.040]   hand crank shortwave AM/FM radios everything that we've researched and
