[00:00.000 --> 00:05.000]  You're listening to the Alex Jones show.
[36:20.000 --> 36:33.000]  The X2 won't be 30% off. The Supermail won't be 30% off. The Brain Force Plus now a 20% more. In each bottle, people love this product. It is our number one best seller. It's not our most profitable because the price is so low.
[36:34.000 --> 36:43.000]  Similar brands that have similar ingredients are $50 to $60. It is $20 discounted right now. You cannot beat Brain Force. Try that today.
[36:43.000 --> 36:54.000]  All of those will end Wednesday by the end of the show. I'm going to add a few other things back onto the sale that we are just now getting back in.
[36:55.000 --> 37:03.000]  Those items have to because Tim just came to me and said we're running low on all four of those items. Quite frankly, I don't like selling out.
[37:03.000 --> 37:12.000]  So now we get down to like 5% of inventory. I just go back to regular price until more comes in. Again, again, if you sign up for auto, ship an additional 10% off.
[37:13.000 --> 37:20.000]  But these are amazing supplements and you know it's going to fund an organization that is committed to fighting the globalist and that is getting big results.
[37:20.000 --> 37:33.000]  High quality products. Very affordable prices. Funding the tip of the spear for human liberty. Getting results. Changing history together. Win, win, win, win, win. Total 360 win.
[37:33.000 --> 37:52.000]  Not some delusional, fancy guru positivity, but real action, real force of nature, real strength with all of us together working together, focused together, spreading the word together, getting intel together and supporting each other.
[37:52.000 --> 38:02.000]  We're unstoppable with God's grace.
[38:03.000 --> 38:10.000]  I just cut liners for five new stations this morning that have picked us up and I want to tell our stations I know over the years I have not serviced you properly.
[38:10.000 --> 38:23.000]  I've been so busy and so focused and working with GCN, nothing against them. I just, they get busy. I get busy there in Minnesota. I'm in Texas and sometimes I haven't cut liners. I haven't been on your stations as a guest.
[38:24.000 --> 38:38.000]  I haven't done the things I should do the other talk show hosts do because I've been in the trenches. I apologize for that. I've hired two people to do affiliate relations and I've hired two people to help me service the stations.
[38:38.000 --> 38:47.000]  And so now, in fact, I didn't mean to do this. I just thought of this. Will you go ask David for his email? I know what it is, but I want to double check. I'm giving the right one out.
[38:48.000 --> 39:00.000]  I want to give out to our affiliates these emails where you can send your liners, send your interview request. I'll give it at the start of the next segment so that we can service you properly.
[39:00.000 --> 39:10.000]  Sure, the general email is affiliates at Info Wars. I was going to give you some of these new guys who are great guys, some of the biggest networks in the country, their info.
[39:11.000 --> 39:19.000]  We got two people now working full time to make sure I do the liners. If you've got local sponsors that I agree with the product on, I'll voice it for you.
[39:19.000 --> 39:30.000]  I will come to local affiliates that have been carrying us for at least a year and then have done good in the ratings, which all of them do. I will come on your local station and do interviews.
[39:31.000 --> 39:40.000]  I am going to make up for 20 plus years of being so grassroots that I couldn't service our affiliates properly. I appreciate you. I apologize for not doing it.
[39:40.000 --> 39:52.000]  We've gone over 200 affiliates and now that's the missing link is cutting promos, cutting liners and doing that. I mean, I've done some of that over the years, but I am really going to be committed to doing it now.
[39:53.000 --> 40:06.000]  I've hired two people. Nothing against GCN. They're still doing affiliate relations as well, but I'm taking basically the entire production over myself because outside of GCN, I'm going to be launching some new radio and TV shows.
[40:06.000 --> 40:14.000]  I'm going to work with them if they want to carry them. That's fine. I still like GCN. They're great. They're in Minnesota. I need to be able to run things myself here.
[40:15.000 --> 40:21.000]  I told Ted this about a year ago. I officially let him know about six months ago that I'm going to be launching my own network, my own shows.
[40:21.000 --> 40:39.000]  We can be in full control of it. I'm still a partner with GCN. They're great guys. There's no middleman here now. Affiliates at infowars.com. I want to send out to all the stations care packages of videos, books, water filtration systems.
[40:39.000 --> 40:52.000]  I just ran into the manager of Barton Springs Saturday. I was there with my children and the manager came over and said he ordered a propure about four years ago and they loved it. They would take the spring water out and drink it and how great it was.
[40:53.000 --> 41:02.000]  Then he said that somebody dropped it and broke the filters. I'm going to deliver it today. Barton Springs is a free propure because that's what it's all about.
[41:02.000 --> 41:15.000]  If you want a fun package of t-shirts and books and videos, DVDs, we will send it out to every station out there. Just tell us what you want, station managers, station owners, and you're going to get it.
[41:16.000 --> 41:27.000]  I got two people full time ready to take care of you. The stations are really, really responding. I'm going to change the clock soon too. I was pigheaded. I was very pigheaded.
[41:27.000 --> 41:38.000]  20 years ago, Ted Anderson said, this is the clock you need. All the stations carry news. They come in at six after. I said, I don't want to carry government propaganda because all there was was Fox and CBS.
[41:39.000 --> 41:49.000]  I said, I don't want to carry that. He said, okay, later they got USA Radio Network. That's better. We always have that weird clock. We have a five minute segment and then three minutes of ads and I come in at eight after.
[41:49.000 --> 41:58.000]  And then we're going to send out to the affiliates to the next few days, new clock. It's the standard radio clock to make sure you like it. We're going to be going to the standard radio clock for everybody.
[41:59.000 --> 42:12.000]  We're going to do all that stuff. So very, very exciting, very, very pleased to be doing that. And the stations are a static because we have at least 50 emails last year from stations saying, we will carry your show.
[42:12.000 --> 42:21.000]  You must go to the regular clock. You must go to the regular clock. You must go to the regular clock. And I don't know why I never did it.
[42:22.000 --> 42:29.000]  Wow. I want all those stations. I'm going to do that. And now we can produce every day twice a day.
[42:29.000 --> 42:41.000]  Three minutes of info wars news with the radio minutes you hear together those vignettes to have original news if the stations choose to carry it or they can carry whatever other news they want.
[42:42.000 --> 42:52.000]  So very, very exciting. We're going to launch David Knight show on the new clock coming up on September 20th. I think it's the date. No, no, no.
[42:52.000 --> 43:01.000]  August 20th. I'm going from memory or teleprompter free. And then we're going to launch new shows in September as well. So a lot of exciting things coming up.
[43:02.000 --> 43:10.000]  I'm done basically ranting about that. It's just that it's not just about taking care of info wars and our operations. It's about also helping our local stations and local affiliates.
