[00:00.000 --> 00:17.760]  From the front lines of the Information War, it's Alex Jones.
[29:57.720 --> 30:04.720]  Protect your skin with SPF 30 sunscreen lotion by EmRick's Essentials.
[30:04.720 --> 30:11.720]  Perfect for face and body, this natural unscented sunscreen can be worn at all times of the day whenever you need sun protection.
[30:11.720 --> 30:17.720]  We source ingredients from nature, producing a product free of harmful chemicals and toxins.
[30:17.720 --> 30:25.720]  This natural lotion contains 21% zinc oxide which is the largest particle size used and we do not use nanoparticles.
[30:25.720 --> 30:29.720]  The larger the particle, the safer it is for your body.
[30:29.720 --> 30:33.720]  The organic oils help hydrate the skin leaving it nice and smooth.
[30:33.720 --> 30:37.720]  The truly natural fragrance free sunscreen for the most sensitive skin.
[30:37.720 --> 30:43.720]  EmRick's Essentials wants you to enjoy the sun and strives to bring you organic products to enhance your life.
[30:43.720 --> 30:49.720]  Naturally protect your skin with SPF 30 sunscreen lotion by EmRick's Essentials.
[30:49.720 --> 30:52.720]  Stop exposing yourself and your family to toxic ingredients.
[30:52.720 --> 30:58.720]  Visit infowarsstore.com and learn more about the new SPF 30 sunscreen lotion.
[30:58.720 --> 31:03.720]  Support good oral health with our one of a kind super blue fluoride free products.
[31:03.720 --> 31:10.720]  Infowarslife brings you a revolutionary toothpaste blend with iodine and nano silver designed to deliver a powerful clean.
[31:10.720 --> 31:15.720]  Enjoy a minty fresh flavor made with peppermint oil or try our bubblegum flavor.
[31:15.720 --> 31:22.720]  Our product is groundbreaking toothpaste with the super blue fluoride free mouthwash and super charge your oral health.
[31:22.720 --> 31:28.720]  Our amazing mouthwash features natural oils and ancient ingredients used since aboriginal and biblical times.
[31:28.720 --> 31:38.720]  Instead of containing fluoride our super blue line is floated with the good halogen iodine and an array of other beneficial compounds that have been hand selected for their oral health benefits.
[31:38.720 --> 31:44.720]  Super blue fluoride free mouthwash and toothpaste are the first and only to contain all of these natural ingredients.
[31:44.720 --> 31:47.720]  Xylitol, nano silver and iodine.
[31:47.720 --> 31:51.720]  Notice the difference with our super blue fluoride free products.
[31:51.720 --> 31:56.720]  Refresh your breath and invigorate your oral health routine at infowarsstore.com.
[31:56.720 --> 31:58.720]  That's infowarsstore.com.
[31:58.720 --> 32:00.720]  It's not just our water we need to filter.
[32:00.720 --> 32:02.720]  It's not just our food that needs to be cleaned.
[32:02.720 --> 32:05.720]  It's the air we're breathing especially for our children.
[32:05.720 --> 32:11.720]  The artificial particulates of the chemicals is absolutely weighing down our immune systems.
[32:11.720 --> 32:20.720]  The same team based right here in America that brought you the Alexa pure groundbreaking water filtration systems have now developed Alexa pure breeze.
[32:20.720 --> 32:25.720]  Whether it's your home or office, you owe it to yourself, your coworkers, your family, your children.
[32:25.720 --> 32:28.720]  It's the best job you can to purify your air.
[32:28.720 --> 32:36.720]  The elite are masters at poisoning our environment while themselves doing things that mitigate or avoid most toxic effects for themselves.
[32:36.720 --> 32:38.720]  The general public doesn't.
[32:38.720 --> 32:42.720]  The Alexa pure breeze would be a steal at $300, $400, $500.
[32:42.720 --> 32:46.720]  One of these systems can keep 800 square feet incredibly clean.
[32:46.720 --> 32:52.720]  This is a system I'm personally putting in throughout my house replacing older, more expensive filters that didn't do as good a job.
[32:52.720 --> 33:09.720]  Find out why this system is so revolutionary today and then fullwarstore.com.
[33:22.720 --> 33:27.720]  Government coverups. You want to stop tyranny? Well, so does he.
[33:27.720 --> 33:32.720]  Live from the Infowars.com studios, it's Alex Jones.
[33:32.720 --> 33:37.720]  If you just joined us, we got 58 people dead. The number keeps climbing as folks succumb to their injuries.
[33:37.720 --> 33:45.720]  Unfortunately, pray for the victims, pray for the dead, pray for their families, pray for America, pray for the world because we're entering that great time of global crisis.
[33:45.720 --> 33:52.720]  North Korea just had a ship seized with massive high tech weapons trying to sneak them into the Middle East.
[33:52.720 --> 33:59.720]  Trump's hitting another aircraft carrier. Our Pentagon sources are. They're strongly looking at hitting North Korea very, very soon.
[33:59.720 --> 34:10.720]  Islamic State has taken responsibility as of about two hours ago for the terror attack that is the largest gun attack on a civilian crowd in U.S. history.
[34:10.720 --> 34:17.720]  Witnesses, multiple witnesses are reporting that they were told to get out. They were soon going to be killed that night.
[34:17.720 --> 34:30.720]  I played a clip earlier from the Friday show covering a Paul Joseph Watson article who's joining us here in about three minutes where Paul chronicled local news, police reports,
[34:30.720 --> 34:40.720]  communist announcements, anti-fun announcements, Democratic Party announcements, and videos that Steven Crowder undercover folks got.
[34:40.720 --> 34:48.720]  We, of course, a month before had just showing on the multiple sources Doug Hagman, who we should probably get on later today or during war room at least if you can't come on now,
[34:48.720 --> 34:57.720]  with his undercover sources saying they're meeting, preparing gun attacks, bomb attacks, attacks on crowds, of stabbings, of conservative groups.
[34:57.720 --> 35:10.720]  This is so important. And Matt Bracken said six months ago, he would imagine the leftist would attack a football game because the NFL scene has left us now during a future NFL crisis.
[35:10.720 --> 35:22.720]  I remember six months ago, we got to find the club. He said, I imagine when the next football season comes up in the late summer, early fall, somebody would then arc in, even outside the stadium,
[35:22.720 --> 35:33.720]  arc in a couple thousand rounds, killing and wounding a bunch of people and then claiming it's a right-winger with right-winger, info wars type literature left the scene.
[35:33.720 --> 35:44.720]  And we war-gamed that this morning. We think that's probably the next big scenario, but we've talked about rock venues, country venues, churches for whites being targeted or Christians being targeted.
[35:44.720 --> 35:56.720]  You saw the Sudanese immigrant invader attack last weekend and shoot nine people killing one. The media celebrated that. We've seen Islamic attacks in Canada, Islamic attacks in France.
[35:56.720 --> 36:05.720]  And the prime minister responded by saying, quote, end white supremacy, close quote. That story's on news wars.com. You cannot make up the magnitude of this.
[36:05.720 --> 36:20.720]  But finishing up the last minute of the clip from the Friday show, we're re-uploading in full hour of that first broadcast last week so that people can actually see it and hear it for themselves where I lay it all out the 100-year anniversary of the
[36:20.720 --> 36:35.720]  bullshit revolution and the left saying they're coming to pick a fight. Well, you attack a rock concert or you attack a country music concert and you're a leftist and ISIS takes responsibility. I think they've done just that. But we'll war-game every angle of this.
[36:35.720 --> 36:40.720]  Hillary is now blaming the Second Amendment. Here's the rest of my prediction last Friday.
[36:40.720 --> 36:56.720]  Attorney General, who's completely surrounded, I know, doesn't move on these forces. You need to understand, the anti-faith idiots are just going to be the cover for the squads and some of the other specialized groups that they're going to be using to decapitate and they think
[36:56.720 --> 37:14.720]  intimidate and confuse patriot government. But you better believe they're going to try to kill conservative Supreme Court justices. You better believe they're going to try to kill Judge Roy Moore, people like that. I mean, it's folks who you know, they're coming for you.
[37:14.720 --> 37:34.720]  They're coming for you. October is only a few days away. They're saying their operation launches November 4th. That's probably a diversion.
[37:34.720 --> 37:54.720]  I think the attack's coming in the middle of October. That's just looking at all the pieces. I'd say look for middle of October, but first look for a new Charlottesville much bigger or a group of Charlottesville. That's going to be the cover for the detonation.
[37:54.720 --> 38:19.720]  See the full hour, Rob Do's uploading it from last Friday's show to infowars.com and newswars.com right now. Now Paul Watson joins us from London here in just a moment for the rest of the hour, but first I wanted to get to this report of Matt Bracken, former Navy SEAL counterterrorism expert, highly recommended by some of my Pentagon sources that are pretty high up as a real smart brain.
[38:19.720 --> 38:30.720]  He was on really marveling yesterday that the attack hadn't happened yesterday. Well, it did come hours after he was on. So here's Matt Bracken last night on the Sunday show.
[38:30.720 --> 38:50.720]  I mean Matt, this is everything you've been warning about for a couple years, but you said as anti-fut politically loses, they get violent. Now they're just I think the cover for more serious teams and more serious operations. I see preparation for revolution against America by Islamic and communist forces everywhere. It's crawling out of the woodwork here in Austin.
[38:50.720 --> 39:02.720]  It's true, but we're still in the battle shaping phase where there's going to be a civil war. I mean, there's no avoiding that. The train is coming down the track and the bridge is out.
[39:02.720 --> 39:18.720]  But the question now for the left side is shaping the perceptions of who started it. Once this thing kicks off and it's just in total a kinetic mayhem, then pretty soon it'll just be, well, we're in a civil war, no more free assembly,
[39:18.720 --> 39:33.720]  no more street demonstrations. That'll be banned. Any groups of more than five getting out and that'll just be banned. It'll be outlawed. But who throws the first blow is critical to shaping the opening stages of the civil war.
[39:33.720 --> 39:58.720]  So what the left is trying to do is shape either a false flag provocation, which I still think is most likely probably somebody firing into a left wing crowd, leaving right wing literature at the scene. Either that or another Charlottesville type mentally psychotic loser who will be turned into a guided missile behind the wheel of a truck.
[39:58.720 --> 40:08.720]  Also to plow into you said shooting into a crowd or running them over copying the Islamic attack. It'll probably be staged and they'll use that as the red shirt.
